Player Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId,Source Report,Source League ID,BB/K,Spd,wRC+,HR/FB%,IFFB%,LD%,FB%,League Name,League Level,FGPts_est,Fantasy Points Formula,FGPts_per_game,BB_K_ratio,Speed_score,HR_IFFB_ratio,2B_3B_pct
Cooper McMurray,ATL,A+,23,21,68,80,9,6,1,0,2,7,9,8,0,29,4,0,0,1,0,0,0.132352941,sa3069032,standard,14,0.275862068,1.60119047125,67.46148604131493,0.142857142,0.142857142,0.085714285,0.4,South Atlantic League,A+,75.0,fantrax_hitting_categories,3.5714285714285716,0.27586206896551724,1.60119047125,1.0,0.014705882352941176
Corey Collins,NYM,A+,23,41,131,157,24,19,1,2,2,12,15,17,0,51,6,3,0,2,4,2,0.183206106,sa3025450,standard,14,0.333333333,5.990499005426702,82.08192469838565,0.06060606,0.333333333,0.271604938,0.407407407,South Atlantic League,A+,166.5,fantrax_hitting_categories,4.060975609756097,0.3333333333333333,5.990499005426702,0.1818181801818182,0.022900763358778626
Cristian Gonzalez,HOU,A+,23,63,240,259,53,40,10,0,3,23,31,13,0,68,0,6,0,5,1,0,0.220833333,sa3008771,standard,14,0.19117647,2.702995071837968,50.75575601211867,0.052631578,0.280701754,0.202247191,0.320224719,South Atlantic League,A+,292.0,fantrax_hitting_categories,4.634920634920635,0.19117647058823528,2.702995071837968,0.18749999688281246,0.041666666666666664
Derek Berg,PIT,A+,23,27,88,106,22,14,5,1,2,15,18,13,0,38,2,2,1,2,2,3,0.25,sa3025263,standard,14,0.342105263,5.652346456461422,117.71243045712298,0.111111111,0.166666666,0.326530612,0.367346938,South Atlantic League,A+,173.0,fantrax_hitting_categories,6.407407407407407,0.34210526315789475,5.652346456461422,0.6666666686666667,0.06818181818181818
Drew Brutcher,HOU,A+,23,47,157,179,29,21,6,0,2,16,9,19,0,48,1,2,0,2,2,0,0.184713375,sa3067038,standard,14,0.395833333,3.616332195984653,52.34467348925982,0.055555555,0.138888888,0.233644859,0.336448598,South Atlantic League,A+,159.5,fantrax_hitting_categories,3.393617021276596,0.3958333333333333,3.616332195984653,0.39999999856,0.03821656050955414
Drew Vogel,HOU,A+,23,109,362,417,65,41,12,1,11,43,38,39,0,156,10,5,1,3,24,6,0.179558011,sa3025369,standard,14,0.25,6.203439638024484,64.40353022579122,0.117021276,0.234042553,0.220588235,0.460784313,South Atlantic League,A+,521.5,fantrax_hitting_categories,4.784403669724771,0.25,6.203439638024484,0.49999999786363636,0.03591160220994475
Eduardo Lopez,PHI,A+,23,34,130,144,22,12,4,1,5,17,20,13,0,40,1,0,0,0,3,1,0.169230769,sa3009275,standard,14,0.325,6.078219315895373,76.60973151136285,0.113636363,0.272727272,0.170454545,0.5,South Atlantic League,A+,206.0,fantrax_hitting_categories,6.0588235294117645,0.325,6.078219315895373,0.4166666654444444,0.038461538461538464
Elijah Nunez,WSN,A+,23,36,117,142,35,25,9,1,0,21,10,21,0,32,3,1,0,0,14,1,0.299145299,sa3022674,standard,14,0.65625,7.673828819782432,146.76909256161733,0.0,0.260869565,0.188235294,0.270588235,South Atlantic League,A+,267.5,fantrax_hitting_categories,7.430555555555555,0.65625,7.673828819782432,0.0,0.08547008547008547
Elio Prado,PHI,A+,23,43,135,156,30,23,5,0,2,16,20,12,0,39,3,3,3,1,3,1,0.222222222,sa3008807,standard,14,0.307692307,4.017285899943905,83.54039611240223,0.04347826,0.195652173,0.206185567,0.474226804,South Atlantic League,A+,211.5,fantrax_hitting_categories,4.9186046511627906,0.3076923076923077,4.017285899943905,0.22222221881481477,0.037037037037037035
Enrique Bradfield Jr.,BAL,A+,23,8,28,31,5,3,2,0,0,7,0,3,0,10,0,0,0,0,4,0,0.178571428,sa3022917,standard,14,0.3,7.5,57.34493277498781,0.0,0.666666666,0.352941176,0.176470588,South Atlantic League,A+,45.5,fantrax_hitting_categories,5.6875,0.3,7.5,0.0,0.07142857142857142
Garret Guillemette,HOU,A+,23,41,144,168,35,21,7,0,7,23,21,18,0,33,4,1,0,5,3,2,0.243055555,sa3022677,standard,14,0.545454545,3.586310286916853,117.4406403668451,0.152173913,0.347826086,0.256880733,0.422018348,South Atlantic League,A+,279.5,fantrax_hitting_categories,6.817073170731708,0.5454545454545454,3.586310286916853,0.43750000107812503,0.04861111111111111
Geovanny Planchart,PIT,A+,23,56,150,179,29,20,6,0,3,21,18,23,0,34,3,3,0,2,0,0,0.193333333,sa3009334,standard,14,0.676470588,1.8137755025,80.22669355295976,0.069767441,0.395348837,0.24137931,0.370689655,South Atlantic League,A+,225.0,fantrax_hitting_categories,4.017857142857143,0.6764705882352942,1.8137755025,0.17647058615224914,0.04
Harry Owen,ATL,A+,23,38,121,136,21,16,4,0,1,7,7,10,0,24,4,0,1,3,0,0,0.173553719,sa3020213,standard,14,0.416666666,0.76785714,61.47435464359357,0.041666666,0.208333333,0.239583333,0.25,South Atlantic League,A+,105.0,fantrax_hitting_categories,2.763157894736842,0.4166666666666667,0.76785714,0.19999999711999997,0.03305785123966942
Hunter Haas,TBR,A+,23,83,259,303,42,28,10,0,4,27,21,33,0,92,6,3,1,4,6,3,0.162162162,sa3022918,standard,14,0.358695652,3.76907829323342,61.314681912662174,0.045977011,0.275862068,0.189349112,0.514792899,South Atlantic League,A+,282.0,fantrax_hitting_categories,3.397590361445783,0.358695652173913,3.76907829323342,0.1666666654583333,0.03861003861003861
Jackson Appel,CHW,A+,23,81,258,326,64,49,13,1,1,43,25,51,1,53,10,4,1,9,11,2,0.248062015,sa3025367,standard,14,0.96226415,5.473511359536799,120.43255712776627,0.015151515,0.136363636,0.170731707,0.321951219,South Atlantic League,A+,477.5,fantrax_hitting_categories,5.895061728395062,0.9622641509433962,5.473511359536799,0.11111111029629629,0.05426356589147287
Jake Steels,ATL,A+,23,29,80,95,19,16,2,0,1,10,5,9,0,16,3,3,0,0,0,1,0.2375,sa3025538,standard,14,0.5625,2.1726190455357144,98.8965621358336,0.055555555,0.166666666,0.153846153,0.276923076,South Atlantic League,A+,99.0,fantrax_hitting_categories,3.413793103448276,0.5625,2.1726190455357144,0.3333333313333333,0.025
Jalen Vasquez,BAL,A+,23,30,83,98,21,15,4,1,1,15,10,15,0,26,0,0,0,1,4,5,0.253012048,sa3022920,standard,14,0.576923076,6.044428363107392,122.29897262815555,0.045454545,0.363636363,0.254545454,0.4,South Atlantic League,A+,150.5,fantrax_hitting_categories,5.016666666666667,0.5769230769230769,6.044428363107392,0.12499999896874998,0.060240963855421686
Jeremy De La Rosa,WSN,A+,23,32,101,115,20,16,3,0,1,4,11,12,0,32,0,2,0,0,3,5,0.198019801,sa3011329,standard,14,0.375,1.90900886841677,66.8429009900214,0.045454545,0.363636363,0.285714285,0.314285714,South Atlantic League,A+,109.0,fantrax_hitting_categories,3.40625,0.375,1.90900886841677,0.12499999896874998,0.0297029702970297
Joe Olsavsky,ATL,A+,23,37,98,119,16,12,2,1,1,10,4,15,0,26,6,0,0,2,3,1,0.163265306,sa3023289,standard,14,0.576923076,5.710554416551256,84.72847230129304,0.03125,0.1875,0.220588235,0.470588235,South Atlantic League,A+,109.0,fantrax_hitting_categories,2.945945945945946,0.5769230769230769,5.710554416551256,0.16666666666666666,0.030612244897959183
Jordan Dissin,PHI,A+,23,48,147,178,25,19,6,0,0,13,13,27,0,55,2,2,0,5,2,1,0.170068027,sa3020100,standard,14,0.49090909,2.6959164437480516,69.96812241205043,0.0,0.088235294,0.29787234,0.361702127,South Atlantic League,A+,153.5,fantrax_hitting_categories,3.1979166666666665,0.4909090909090909,2.6959164437480516,0.0,0.04081632653061224
Jose Colmenares,PHI,A+,23,93,324,371,71,40,19,4,8,42,43,38,1,92,6,2,1,5,17,8,0.219135802,sa3009309,standard,14,0.413043478,6.715352042767167,105.97073833950444,0.096385542,0.228915662,0.22368421,0.364035087,South Atlantic League,A+,576.0,fantrax_hitting_categories,6.193548387096774,0.41304347826086957,6.715352042767167,0.4210526320387812,0.07098765432098765
Juan Montero,BOS,A+,23,24,74,88,15,13,2,0,0,9,8,13,0,25,1,0,0,3,0,0,0.202702702,sa3015314,standard,14,0.52,1.52678570875,77.40655840283745,0.0,0.142857142,0.181818181,0.318181818,South Atlantic League,A+,89.5,fantrax_hitting_categories,3.7291666666666665,0.52,1.52678570875,0.0,0.02702702702702703
Justin Riemer,BOS,A+,23,76,207,279,48,41,6,0,1,33,16,64,0,55,6,2,0,3,9,2,0.231884057,sa3025086,standard,14,1.163636363,3.978853164075736,123.80461364917738,0.016129032,0.225806451,0.183673469,0.421768707,South Atlantic League,A+,381.5,fantrax_hitting_categories,5.019736842105263,1.1636363636363636,3.978853164075736,0.07142857047959185,0.028985507246376812
Kade Kern,ATL,A+,23,1,1,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0,sa3022508,standard,14,3.0,0.14285714,254.50684998279112,0.0,0.0,0.0,0.0,South Atlantic League,A+,6.0,fantrax_hitting_categories,6.0,,0.14285714,,0.0
Kalae Harrison,PIT,A+,23,30,98,104,17,11,3,0,3,15,9,5,0,25,0,1,0,2,6,0,0.173469387,sa3023054,standard,14,0.2,7.187044413199265,44.13249107917937,0.115384615,0.384615384,0.152777777,0.361111111,South Atlantic League,A+,142.5,fantrax_hitting_categories,4.75,0.2,7.187044413199265,0.29999999948,0.030612244897959183
Keith Jones II,TEX,A+,23,68,237,294,64,41,13,0,10,33,35,51,1,79,4,1,1,4,15,5,0.270042194,sa3025629,standard,14,0.64556962,3.9239594868976497,154.83570423306165,0.217391304,0.195652173,0.183544303,0.29113924,South Atlantic League,A+,530.5,fantrax_hitting_categories,7.801470588235294,0.6455696202531646,3.9239594868976497,1.1111111145185184,0.05485232067510549
Keshawn Ogans,ATL,A+,23,43,132,153,34,26,8,0,0,5,9,16,0,16,4,0,0,4,1,5,0.257575757,sa3019893,standard,14,1.0,1.3498731138404776,115.03516906246212,0.0,0.138888888,0.214285714,0.321428571,South Atlantic League,A+,154.0,fantrax_hitting_categories,3.5813953488372094,1.0,1.3498731138404776,0.0,0.06060606060606061
Luis Pineda,CHW,A+,23,22,76,78,21,17,2,0,2,9,12,1,0,26,0,0,0,3,0,0,0.276315789,sa3008826,standard,14,0.038461538,1.70535714,96.6635855813879,0.142857142,0.214285714,0.265306122,0.285714285,South Atlantic League,A+,105.5,fantrax_hitting_categories,4.795454545454546,0.038461538461538464,1.70535714,0.6666666635555556,0.02631578947368421
Mac Guscette,ATL,A+,23,50,161,178,28,22,4,1,1,7,17,11,0,29,3,3,0,4,0,1,0.173913043,sa3025221,standard,14,0.379310344,1.9835480110189627,50.0680374266896,0.025,0.275,0.175572519,0.305343511,South Atlantic League,A+,157.0,fantrax_hitting_categories,3.14,0.3793103448275862,1.9835480110189627,0.09090909090909091,0.031055900621118012
Mac Horvath,TBR,A+,23,105,382,453,89,59,14,0,16,77,66,60,0,95,2,9,0,3,41,7,0.232984293,sa3022885,standard,14,0.631578947,6.569554799231428,115.5849232419142,0.115107913,0.287769784,0.164335664,0.486013986,South Atlantic League,A+,964.5,fantrax_hitting_categories,9.185714285714285,0.631578947368421,6.569554799231428,0.39999999791500007,0.03664921465968586
Maikol Escotto,PIT,A+,23,38,141,156,45,29,9,1,6,32,20,10,0,34,2,1,1,1,18,4,0.319148936,sa3008878,standard,14,0.294117647,8.192065491183879,154.2145455361649,0.181818181,0.212121212,0.25,0.317307692,South Atlantic League,A+,377.5,fantrax_hitting_categories,9.93421052631579,0.29411764705882354,8.192065491183879,0.8571428537755101,0.07092198581560284
Marcus Brown,WSN,A+,23,94,303,345,68,51,12,2,3,33,16,28,0,67,7,3,4,3,13,3,0.224422442,sa3022676,standard,14,0.417910447,5.925051641156259,87.03642493911293,0.042857142,0.285714285,0.23275862,0.301724137,South Atlantic League,A+,401.5,fantrax_hitting_categories,4.2712765957446805,0.417910447761194,5.925051641156259,0.149999997375,0.0462046204620462
Oliver Carrillo,HOU,A+,23,26,83,103,14,11,2,0,1,9,8,15,0,30,3,2,0,0,1,0,0.168674698,sa3019662,standard,14,0.5,3.301704369874785,61.719543100267295,0.037037037,0.37037037,0.181818181,0.49090909,South Atlantic League,A+,101.5,fantrax_hitting_categories,3.9038461538461537,0.5,3.301704369874785,0.1,0.024096385542168676
Omar Martinez,NYY,A+,23,57,212,249,49,34,7,0,8,28,36,32,1,76,3,2,0,7,1,2,0.231132075,25369,standard,14,0.421052631,1.8487598885343104,115.52159163446083,0.145454545,0.218181818,0.204379562,0.401459854,South Atlantic League,A+,362.0,fantrax_hitting_categories,6.350877192982456,0.42105263157894735,1.8487598885343104,0.6666666651388888,0.0330188679245283
Parks Harber,NYY,A+,23,34,135,152,44,29,11,1,3,20,27,16,0,35,0,1,0,1,2,1,0.325925925,sa3025308,standard,14,0.457142857,4.302235427723161,159.90521619468507,0.111111111,0.185185185,0.306122448,0.275510204,South Atlantic League,A+,298.5,fantrax_hitting_categories,8.779411764705882,0.45714285714285713,4.302235427723161,0.6,0.08888888888888889
Patrick Clohisy,ATL,A+,23,92,352,405,87,66,16,2,3,50,27,45,0,76,5,3,0,2,60,13,0.24715909,sa3025223,standard,14,0.592105263,7.142160729464861,110.67104494503124,0.032608695,0.184782608,0.210144927,0.333333333,South Atlantic League,A+,764.0,fantrax_hitting_categories,8.304347826086957,0.5921052631578947,7.142160729464861,0.1764705853702422,0.05113636363636364
Rafe Perich,TEX,A+,23,38,124,146,25,20,3,0,2,14,14,21,1,30,1,0,0,2,2,0,0.201612903,sa3025368,standard,14,0.7,3.5542106461436407,85.45447849234662,0.074074074,0.185185185,0.184782608,0.29347826,South Atlantic League,A+,183.0,fantrax_hitting_categories,4.815789473684211,0.7,3.5542106461436407,0.4,0.024193548387096774
Raudelis Martinez,TBR,A+,23,74,243,290,58,47,7,0,4,20,38,36,0,40,2,2,7,4,2,1,0.238683127,sa3016835,standard,14,0.9,1.867451241383004,100.82307278450196,0.063492063,0.238095238,0.265,0.315,South Atlantic League,A+,421.5,fantrax_hitting_categories,5.695945945945946,0.9,1.867451241383004,0.26666666470666667,0.02880658436213992
Roc Riggio,NYY,A+,23,20,72,94,19,8,4,1,6,20,15,20,0,22,2,0,0,1,2,4,0.263888888,sa3022750,standard,14,0.909090909,6.179765327063103,197.85707893145897,0.272727272,0.09090909,0.24,0.44,South Atlantic League,A+,211.0,fantrax_hitting_categories,10.55,0.9090909090909091,6.179765327063103,3.0000000220000005,0.06944444444444445
Tavian Josenberger,BAL,A+,23,4,13,17,2,1,1,0,0,2,1,3,0,6,0,1,0,0,1,0,0.153846153,sa3022808,standard,14,0.5,6.160714285714286,66.81499528728966,0.0,0.0,0.125,0.375,South Atlantic League,A+,19.5,fantrax_hitting_categories,4.875,0.5,6.160714285714286,,0.07692307692307693
Theo Hardy,TEX,A+,23,42,99,127,19,16,2,1,0,21,13,21,0,33,4,2,1,2,6,2,0.191919191,sa3025187,standard,14,0.636363636,7.409537997510728,89.47662067888139,0.0,0.055555555,0.227272727,0.272727272,South Atlantic League,A+,187.0,fantrax_hitting_categories,4.4523809523809526,0.6363636363636364,7.409537997510728,0.0,0.030303030303030304
Tony Santa Maria,TBR,A+,23,17,62,69,17,9,6,0,2,7,12,3,0,20,3,1,0,0,3,1,0.274193548,sa3041543,standard,14,0.15,4.653825571887779,132.4105742439756,0.133333333,0.066666666,0.186046511,0.348837209,South Atlantic League,A+,126.5,fantrax_hitting_categories,7.4411764705882355,0.15,4.653825571887779,2.0000000150000004,0.0967741935483871
Trevor Austin,HOU,A+,23,25,77,91,14,7,4,0,3,9,13,10,0,21,3,1,0,3,1,1,0.181818181,sa3025365,standard,14,0.476190476,2.761860948547582,82.78781025947366,0.12,0.24,0.109090909,0.454545454,South Atlantic League,A+,129.5,fantrax_hitting_categories,5.18,0.47619047619047616,2.761860948547582,0.5,0.05194805194805195
Wilber Sanchez,CHW,A+,23,46,128,144,29,22,5,0,2,11,14,14,0,36,2,0,0,5,6,4,0.2265625,sa3008941,standard,14,0.388888888,3.5059716759344988,92.40932656323932,0.054054054,0.243243243,0.147727272,0.420454545,South Atlantic League,A+,180.0,fantrax_hitting_categories,3.9130434782608696,0.3888888888888889,3.5059716759344988,0.2222222222222222,0.0390625
Wyatt Henseler,WSN,A+,23,11,41,43,4,2,1,0,1,2,1,0,0,20,2,0,0,0,0,0,0.097560975,sa3033639,standard,14,0.0,1.60119047125,3.632428116525276,0.083333333,0.333333333,0.1,0.6,South Atlantic League,A+,7.0,fantrax_hitting_categories,0.6363636363636364,0.0,1.60119047125,0.24999999924999997,0.024390243902439025
Alec Makarewicz,CHW,A+,24,110,390,438,89,53,20,5,11,45,61,39,0,116,4,5,0,5,10,0,0.228205128,sa3025309,standard,14,0.336206896,6.652456924422065,104.8455732360698,0.094017094,0.213675213,0.192592592,0.433333333,South Atlantic League,A+,675.5,fantrax_hitting_categories,6.140909090909091,0.33620689655172414,6.652456924422065,0.44000000131039996,0.0641025641025641
Anthony Hall,NYY,A+,24,48,144,162,32,23,7,1,1,21,13,16,0,50,0,0,0,2,6,1,0.222222222,sa3019987,standard,14,0.32,6.87778952383959,85.55127928935417,0.023809523,0.309523809,0.258064516,0.451612903,South Atlantic League,A+,201.5,fantrax_hitting_categories,4.197916666666667,0.32,6.87778952383959,0.07692307443786982,0.05555555555555555
Arturo Disla,TEX,A+,24,99,372,411,83,53,21,0,9,34,36,33,1,95,4,2,0,12,7,1,0.223118279,sa3022618,standard,14,0.347368421,3.4630474646407454,91.4246955099516,0.102272727,0.238636363,0.213235294,0.323529411,South Atlantic League,A+,496.5,fantrax_hitting_categories,5.015151515151516,0.3473684210526316,3.4630474646407454,0.42857142857142855,0.056451612903225805
Austin Machado,ATL,A+,24,7,19,25,4,4,0,0,0,4,2,6,0,4,0,0,0,0,1,1,0.210526315,sa3025442,standard,14,1.5,3.926736867680015,113.20434416748878,0.0,0.0,0.357142857,0.214285714,South Atlantic League,A+,37.0,fantrax_hitting_categories,5.285714285714286,1.5,3.926736867680015,,0.0
Blake Robertson,TBR,A+,24,85,277,335,56,40,12,0,4,35,28,53,1,86,4,1,0,5,2,0,0.202166064,sa3020200,standard,14,0.616279069,2.853991890819223,95.29804752452782,0.088888888,0.111111111,0.213903743,0.240641711,South Atlantic League,A+,391.0,fantrax_hitting_categories,4.6,0.6162790697674418,2.853991890819223,0.7999999928,0.04332129963898917
Bryson Ware,PHI,A+,24,72,240,281,55,35,12,0,8,44,28,29,0,83,7,3,1,6,5,2,0.229166666,sa3022597,standard,14,0.34939759,4.632442816413862,113.93979186334064,0.153846153,0.25,0.264516129,0.33548387,South Atlantic League,A+,398.5,fantrax_hitting_categories,5.534722222222222,0.3493975903614458,4.632442816413862,0.615384612,0.05
Caden Connor,CHW,A+,24,18,64,81,17,15,0,0,2,10,14,12,0,12,2,3,0,2,2,0,0.265625,sa3022755,standard,14,1.0,4.282063439307891,126.15972542245788,0.095238095,0.285714285,0.092592592,0.388888888,South Atlantic League,A+,151.5,fantrax_hitting_categories,8.416666666666666,1.0,4.282063439307891,0.3333333333333333,0.0
Cam Fisher,HOU,A+,24,22,69,84,13,9,2,1,1,7,5,13,0,41,0,2,0,0,5,1,0.188405797,sa3022687,standard,14,0.31707317,7.122639229867,71.80140630925312,0.071428571,0.285714285,0.206896551,0.48275862,South Atlantic League,A+,86.5,fantrax_hitting_categories,3.9318181818181817,0.3170731707317073,7.122639229867,0.24999999912499998,0.043478260869565216
Carter Young,BAL,A+,24,9,31,36,6,6,0,0,0,3,1,4,0,14,1,0,0,1,1,1,0.193548387,sa3020534,standard,14,0.285714285,3.2852079414254693,64.09056421216114,0.0,0.4,0.176470588,0.294117647,South Atlantic League,A+,22.0,fantrax_hitting_categories,2.4444444444444446,0.2857142857142857,3.2852079414254693,0.0,0.0
Cole McConnell,CHW,A+,24,87,304,358,66,49,12,0,5,42,28,42,0,107,10,1,0,2,5,6,0.217105263,sa3037490,standard,14,0.392523364,3.0988348930487915,98.6992971469899,0.083333333,0.066666666,0.189743589,0.307692307,South Atlantic League,A+,404.5,fantrax_hitting_categories,4.649425287356322,0.3925233644859813,3.0988348930487915,1.2500000075,0.039473684210526314
Cole Roberts,PHI,A+,24,25,70,83,10,10,0,0,0,5,6,11,0,16,0,0,2,3,2,0,0.142857142,sa3022403,standard,14,0.6875,4.033201382989227,38.27892723112713,0.0,0.333333333,0.26,0.24,South Atlantic League,A+,76.0,fantrax_hitting_categories,3.04,0.6875,4.033201382989227,0.0,0.0
D'Andre Smith,NYM,A+,24,14,43,53,13,8,4,0,1,9,6,9,0,7,0,1,0,1,7,0,0.302325581,sa3020536,standard,14,1.285714285,6.547698615115085,163.86029790391476,0.142857142,0.142857142,0.27027027,0.189189189,South Atlantic League,A+,131.0,fantrax_hitting_categories,9.357142857142858,1.2857142857142858,6.547698615115085,1.0,0.09302325581395349
Drake Logan,CHW,A+,24,46,151,171,39,33,0,2,4,23,23,14,0,65,3,3,0,1,21,5,0.258278145,sa3019936,standard,14,0.215384615,8.701844990286212,107.44900550559534,0.125,0.03125,0.183908045,0.367816091,South Atlantic League,A+,324.5,fantrax_hitting_categories,7.054347826086956,0.2153846153846154,8.701844990286212,4.0,0.013245033112582781
E.J. Exposito,ATL,A+,24,37,134,156,36,22,6,1,7,23,17,16,0,42,5,1,0,2,5,0,0.268656716,sa3019900,standard,14,0.38095238,6.630252177595683,156.49627501831475,0.162790697,0.139534883,0.241758241,0.472527472,South Atlantic League,A+,273.0,fantrax_hitting_categories,7.378378378378378,0.38095238095238093,6.630252177595683,1.1666666678611113,0.05223880597014925
Grant Magill,CHW,A+,24,2,7,8,1,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0.142857142,sa3067319,standard,14,1.0,2.64285714,32.74061429533119,0.0,0.666666666,0.0,0.428571428,South Atlantic League,A+,14.5,fantrax_hitting_categories,7.25,,2.64285714,0.0,0.0
Jace Grady,ATL,A+,24,61,187,214,31,19,11,0,1,16,13,23,0,62,2,2,0,3,4,3,0.165775401,sa3022505,standard,14,0.370967741,3.271255194249844,64.14619646811663,0.020408163,0.265306122,0.184,0.392,South Atlantic League,A+,180.5,fantrax_hitting_categories,2.959016393442623,0.3709677419354839,3.271255194249844,0.07692307605325445,0.058823529411764705
Jacob Burke,CHW,A+,24,14,45,56,10,7,2,0,1,10,5,6,0,3,4,1,0,0,5,1,0.222222222,sa3019934,standard,14,2.0,6.894243801278046,114.80536811924252,0.09090909,0.272727272,0.25,0.275,South Atlantic League,A+,109.5,fantrax_hitting_categories,7.821428571428571,2.0,6.894243801278046,0.33333333088888883,0.044444444444444446
