Player Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId,Source Report,Source League ID,Level_advanced,PA_advanced,BB%,K%,BB/K,AVG_advanced,OBP_advanced,SLG,OPS_advanced,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,Source Report_advanced,Level_batted,PA_batted,BABIP_batted,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB%,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,Source Report_batted,League Name,League Level,FGPts_est,Fantasy Points Formula,FGPts_per_game,AB_per_game,BA,OBP,SLP,OPS,BB_K_ratio,BB_pct,K_pct,Approach_score,Speed_score,HR_FB_pct,Estimated BIP,Estimated FB,Team League Max G,Player Team Game Share
Cam Cannarella,MIA,AA,22,34,122,150,42,28,5,0,9,29,23,23,0,20,3,2,0,0,8,4,0.344,sa3028360,standard,6,AA,150,0.153,0.133,1.15,0.344,0.453,0.607,1.06,0.262,4.5,0.347,-1.0,36,15.8,0.459,177,advanced,AA,150,0.347,1.89,0.235,0.5,0.265,0.0,0.33299999999999996,0.392,0.245,0.363,0.077,251.0,334.0,585.0,batted,Southern League,AA,373.0,fantrax_hitting_categories,10.970588235294118,3.588235294117647,0.3442622950819672,0.4533333333333333,0.6065573770491803,1.0598907103825137,1.15,0.153,0.133,0.8210999999999999,4.5,0.33299999999999996,95.0,25.175,112,0.30357142857142855
Carlos Colmenarez,TBR,AA,22,2,5,8,2,2,0,0,0,2,1,1,0,1,2,0,0,0,1,0,0.4,sa3017480,standard,6,AA,8,0.125,0.125,1.0,0.4,0.625,0.4,1.025,0.0,7.1,0.5,0.1,2,1.2,0.51,209,advanced,AA,8,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.14300000000000002,16.0,19.0,35.0,batted,Southern League,AA,21.0,fantrax_hitting_categories,10.5,2.5,0.4,0.625,0.4,1.025,1.0,0.125,0.125,0.75,7.1,0.0,4.0,0.0,114,0.017543859649122806
Carlos Jorge,CIN,AA,22,59,230,259,76,63,4,3,6,45,32,25,0,52,3,1,0,3,23,4,0.33,29455,standard,6,AA,259,0.09699999999999999,0.201,0.48,0.33,0.402,0.452,0.854,0.122,8.0,0.405,1.6,46,11.1,0.385,124,advanced,AA,259,0.405,2.21,0.22899999999999998,0.531,0.24,0.163,0.14,0.456,0.183,0.361,0.106,375.0,642.0,1017.0,batted,Southern League,AA,562.5,fantrax_hitting_categories,9.533898305084746,3.8983050847457625,0.33043478260869563,0.4015444015444015,0.45217391304347826,0.8537183145878797,0.4807692307692308,0.09699999999999999,0.201,0.33749999999999997,8.0,0.14,173.0,41.519999999999996,129,0.4573643410852713
Colby Jones,ATL,AA,22,4,11,13,2,0,1,1,0,1,1,2,0,6,0,0,0,0,3,0,0.182,sa3025224,standard,6,AA,13,0.154,0.462,0.33,0.182,0.308,0.455,0.762,0.273,8.4,0.4,0.6,2,0.0,0.332,98,advanced,AA,13,0.4,1.0,0.2,0.4,0.4,0.0,0.0,0.4,0.4,0.2,0.161,23.0,39.0,62.0,batted,Southern League,AA,29.0,fantrax_hitting_categories,7.25,2.75,0.18181818181818182,0.3076923076923077,0.45454545454545453,0.7622377622377623,0.3333333333333333,0.154,0.462,0.12799999999999997,8.4,0.0,5.0,2.0,117,0.03418803418803419
Cristian Hernández,MIA,AA,22,112,411,466,99,60,27,0,12,58,45,50,0,117,2,2,1,8,32,8,0.241,sa3015696,standard,6,AA,466,0.107,0.251,0.43,0.241,0.325,0.394,0.719,0.153,5.4,0.306,1.2,59,-4.2,0.324,92,advanced,AA,466,0.306,1.51,0.223,0.467,0.31,0.23600000000000002,0.135,0.523,0.285,0.191,0.149,656.0,1139.0,1795.0,batted,Southern League,AA,773.0,fantrax_hitting_categories,6.901785714285714,3.669642857142857,0.24087591240875914,0.3247311827956989,0.39416058394160586,0.7188917667373047,0.42735042735042733,0.107,0.251,0.27435897435897433,5.4,0.135,284.0,88.04,112,1.0
Dalton McIntyre,ATL,AA,22,47,140,166,30,23,3,2,2,26,7,19,0,50,2,0,5,0,8,2,0.214,sa3037634,standard,6,AA,166,0.114,0.301,0.38,0.214,0.317,0.307,0.624,0.093,8.4,0.318,0.1,17,-5.8,0.294,74,advanced,AA,166,0.318,2.94,0.239,0.568,0.193,0.17600000000000002,0.11800000000000001,0.452,0.33299999999999996,0.215,0.13,268.0,394.0,662.0,batted,Southern League,AA,213.5,fantrax_hitting_categories,4.542553191489362,2.978723404255319,0.21428571428571427,0.3167701863354037,0.30714285714285716,0.6239130434782609,0.38,0.114,0.301,0.2223,8.4,0.11800000000000001,88.0,16.984,117,0.4017094017094017
Daniel Guilarte,MIL,AA,22,16,49,57,9,5,1,1,2,5,4,7,0,10,0,0,1,2,1,0,0.184,sa3018388,standard,6,AA,57,0.12300000000000001,0.175,0.7,0.184,0.286,0.367,0.653,0.184,6.1,0.189,0.0,6,-2.0,0.294,72,advanced,AA,57,0.189,1.83,0.128,0.564,0.308,0.16699999999999998,0.16699999999999998,0.4,0.35,0.25,0.11800000000000001,83.0,128.0,211.0,batted,Southern League,AA,73.5,fantrax_hitting_categories,4.59375,3.0625,0.1836734693877551,0.2857142857142857,0.3673469387755102,0.653061224489796,0.7,0.12300000000000001,0.175,0.49139999999999995,6.1,0.16699999999999998,37.0,11.395999999999999,119,0.13445378151260504
Dixon Williams,ATL,AA,22,6,21,24,4,0,2,0,2,5,3,2,0,5,1,0,0,0,0,0,0.19,sa3045282,standard,6,AA,24,0.083,0.20800000000000002,0.4,0.19,0.292,0.571,0.863,0.381,2.6,0.143,0.0,4,0.6,0.363,118,advanced,AA,24,0.143,0.57,0.313,0.25,0.43799999999999994,0.14300000000000002,0.28600000000000003,0.313,0.375,0.313,0.132,28.0,48.0,76.0,batted,Southern League,AA,46.0,fantrax_hitting_categories,7.666666666666667,3.5,0.19047619047619047,0.2916666666666667,0.5714285714285714,0.8630952380952381,0.4,0.083,0.20800000000000002,0.2836,2.6,0.28600000000000003,14.0,6.132,117,0.05128205128205128
Dom Krupinski,CHC,AA,22,21,68,84,12,6,3,1,2,10,5,11,0,28,5,0,0,1,5,0,0.176,sa3077937,standard,6,AA,84,0.131,0.33299999999999996,0.39,0.176,0.333,0.338,0.672,0.162,8.7,0.263,0.7,10,-1.3,0.317,92,advanced,AA,84,0.263,1.33,0.282,0.41,0.308,0.25,0.16699999999999998,0.375,0.325,0.3,0.129,132.0,201.0,333.0,batted,Southern League,AA,112.0,fantrax_hitting_categories,5.333333333333333,3.238095238095238,0.17647058823529413,0.3333333333333333,0.3382352941176471,0.6715686274509804,0.39285714285714285,0.131,0.33299999999999996,0.21057142857142858,8.7,0.16699999999999998,38.0,11.704,122,0.1721311475409836
Dylan O'Rae,MIL,AA,22,102,343,419,94,73,12,6,3,77,27,65,0,77,5,2,2,2,58,9,0.274,sa3020220,standard,6,AA,419,0.155,0.184,0.84,0.274,0.395,0.37,0.765,0.096,9.5,0.343,5.6,65,8.2,0.358,112,advanced,AA,419,0.343,2.83,0.223,0.574,0.203,0.057999999999999996,0.057999999999999996,0.327,0.19399999999999998,0.479,0.055,668.0,939.0,1607.0,batted,Southern League,AA,884.5,fantrax_hitting_categories,8.67156862745098,3.3627450980392157,0.27405247813411077,0.39518072289156625,0.37026239067055394,0.7654431135621202,0.8441558441558441,0.155,0.184,0.557987012987013,9.5,0.057999999999999996,265.0,53.795,119,0.8571428571428571
Edgardo Ordonez,MIL,AA,22,4,7,7,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.143,sa3016553,standard,6,AA,7,0.0,0.429,0.0,0.143,0.143,0.143,0.286,0.0,0.1,0.25,0.0,0,-1.2,0.13,-31,advanced,AA,7,0.25,2.0,0.25,0.5,0.25,0.0,0.0,0.75,0.25,0.0,0.231,9.0,17.0,26.0,batted,Southern League,AA,-0.5,fantrax_hitting_categories,-0.125,1.75,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.0,0.429,0.0,0.1,0.0,4.0,1.0,119,0.03361344537815126
Emaarion Boyd,MIA,AA,22,62,174,200,42,32,7,0,3,29,12,10,0,51,8,1,6,4,18,9,0.241,sa3020281,standard,6,AA,200,0.05,0.255,0.2,0.241,0.311,0.333,0.644,0.092,6.2,0.322,-1.3,21,-6.4,0.297,76,advanced,AA,200,0.322,2.22,0.156,0.5820000000000001,0.262,0.281,0.094,0.435,0.344,0.221,0.111,239.0,480.0,719.0,batted,Southern League,AA,295.0,fantrax_hitting_categories,4.758064516129032,2.806451612903226,0.2413793103448276,0.31088082901554404,0.3333333333333333,0.6442141623488773,0.19607843137254902,0.05,0.255,0.13627450980392156,6.2,0.094,121.0,31.702,112,0.5535714285714286
Gregory Barrios,TBR,AA,22,107,391,419,100,83,11,3,3,59,45,19,0,57,2,3,4,7,40,6,0.256,sa3015800,standard,6,AA,419,0.045,0.136,0.33,0.256,0.292,0.322,0.614,0.066,8.2,0.29,3.9,37,-19.9,0.279,65,advanced,AA,419,0.29,1.63,0.215,0.486,0.298,0.289,0.031,0.377,0.213,0.41,0.08900000000000001,414.0,902.0,1316.0,batted,Southern League,AA,763.5,fantrax_hitting_categories,7.135514018691588,3.6542056074766354,0.2557544757033248,0.29156626506024097,0.32225063938618925,0.6138169044464302,0.3333333333333333,0.045,0.136,0.27299999999999996,8.2,0.031,334.0,99.532,114,0.9385964912280702
Jadher Areinamo,TBR,AA,22,71,280,303,72,46,13,0,13,35,44,18,0,58,1,2,2,4,9,3,0.257,sa3015802,standard,6,AA,303,0.059000000000000004,0.191,0.31,0.257,0.302,0.443,0.745,0.186,4.1,0.28,-0.4,39,-2.3,0.326,94,advanced,AA,303,0.28,0.99,0.21600000000000003,0.39,0.39399999999999996,0.20199999999999999,0.155,0.493,0.226,0.281,0.111,383.0,781.0,1164.0,batted,Southern League,AA,535.0,fantrax_hitting_categories,7.535211267605634,3.943661971830986,0.2571428571428571,0.3023255813953488,0.44285714285714284,0.7451827242524917,0.3103448275862069,0.059000000000000004,0.191,0.2327586206896552,4.1,0.155,211.0,83.13399999999999,114,0.6228070175438597
Jake Munroe,LAA,AA,22,57,213,253,67,46,14,0,7,38,35,27,0,47,10,3,0,3,6,2,0.315,sa3060109,standard,6,AA,253,0.107,0.18600000000000003,0.57,0.315,0.411,0.479,0.89,0.164,4.1,0.37,-0.8,48,13.8,0.399,143,advanced,AA,253,0.37,1.03,0.26899999999999996,0.371,0.359,0.11699999999999999,0.11699999999999999,0.506,0.214,0.28,0.122,357.0,587.0,944.0,batted,Southern League,AA,483.0,fantrax_hitting_categories,8.473684210526315,3.736842105263158,0.3145539906103286,0.41106719367588934,0.4788732394366197,0.889940433112509,0.574468085106383,0.107,0.18600000000000003,0.4061489361702128,4.1,0.11699999999999999,162.0,58.158,123,0.4634146341463415
Johnny Ascanio,CIN,AA,22,40,115,140,37,32,4,0,1,19,11,19,0,28,4,0,2,0,3,0,0.322,sa3015526,standard,6,AA,140,0.136,0.2,0.68,0.322,0.435,0.383,0.817,0.061,4.3,0.419,-0.1,25,6.0,0.385,125,advanced,AA,140,0.419,3.92,0.256,0.593,0.151,0.077,0.077,0.43799999999999994,0.258,0.303,0.08900000000000001,229.0,353.0,582.0,batted,Southern League,AA,219.0,fantrax_hitting_categories,5.475,2.875,0.3217391304347826,0.43478260869565216,0.3826086956521739,0.817391304347826,0.6785714285714286,0.136,0.2,0.45057142857142857,4.3,0.077,86.0,12.985999999999999,129,0.31007751937984496
Josiah Ragsdale,MIL,AA,22,26,96,119,28,13,3,0,12,28,21,23,0,35,0,0,0,0,7,1,0.292,sa3040392,standard,6,AA,119,0.193,0.294,0.66,0.292,0.429,0.698,1.126,0.406,5.7,0.327,0.5,30,13.9,0.473,184,advanced,AA,119,0.327,0.41,0.2,0.233,0.5670000000000001,0.059000000000000004,0.353,0.41,0.27899999999999997,0.311,0.11199999999999999,216.0,291.0,507.0,batted,Southern League,AA,324.5,fantrax_hitting_categories,12.48076923076923,3.6923076923076925,0.2916666666666667,0.42857142857142855,0.6979166666666666,1.1264880952380951,0.6571428571428571,0.193,0.294,0.33711428571428564,5.7,0.353,49.0,27.783,119,0.2184873949579832
Juan Matheus,MIA,AA,22,78,305,341,85,60,16,0,9,37,51,25,0,60,4,3,4,4,16,3,0.279,sa3018611,standard,6,AA,341,0.073,0.17600000000000002,0.42,0.279,0.338,0.42,0.758,0.141,4.6,0.318,0.7,47,1.1,0.339,101,advanced,AA,341,0.318,1.21,0.251,0.41,0.33899999999999997,0.272,0.111,0.488,0.287,0.225,0.078,425.0,794.0,1219.0,batted,Southern League,AA,636.0,fantrax_hitting_categories,8.153846153846153,3.91025641025641,0.2786885245901639,0.33827893175074186,0.419672131147541,0.7579510628982828,0.4166666666666667,0.073,0.17600000000000002,0.3129166666666667,4.6,0.111,239.0,81.02099999999999,112,0.6964285714285714
Kane Kepley,CHC,AA,22,26,87,115,18,9,4,2,3,19,13,22,0,19,6,0,0,1,14,1,0.207,sa3035293,standard,6,AA,115,0.191,0.165,1.16,0.207,0.4,0.402,0.802,0.195,9.5,0.231,1.9,19,3.8,0.374,128,advanced,AA,115,0.231,0.63,0.23399999999999999,0.297,0.469,0.33299999999999996,0.1,0.522,0.179,0.299,0.040999999999999995,216.0,266.0,482.0,batted,Southern League,AA,262.5,fantrax_hitting_categories,10.096153846153847,3.3461538461538463,0.20689655172413793,0.4,0.40229885057471265,0.8022988505747126,1.1578947368421053,0.191,0.165,0.7456842105263157,9.5,0.1,65.0,30.485,122,0.21311475409836064
Kien Vu,CIN,AA,22,48,156,179,27,16,5,1,5,22,21,17,1,55,5,0,1,1,5,2,0.173,sa3044590,standard,6,AA,179,0.095,0.307,0.31,0.173,0.275,0.314,0.589,0.141,6.2,0.229,-0.4,15,-9.8,0.271,53,advanced,AA,179,0.229,1.13,0.198,0.426,0.376,0.316,0.132,0.441,0.245,0.314,0.156,261.0,410.0,671.0,batted,Southern League,AA,240.0,fantrax_hitting_categories,5.0,3.25,0.17307692307692307,0.2752808988764045,0.3141025641025641,0.5893834629789686,0.3090909090909091,0.095,0.307,0.18483636363636366,6.2,0.132,96.0,36.096000000000004,129,0.37209302325581395
Leo Balcazar,CIN,AA,22,100,390,443,94,67,16,1,10,51,52,46,0,88,5,1,0,7,2,5,0.241,sa3015798,standard,6,AA,443,0.10400000000000001,0.19899999999999998,0.52,0.241,0.328,0.364,0.692,0.123,2.7,0.287,-3.4,54,-6.7,0.317,82,advanced,AA,443,0.287,1.32,0.254,0.425,0.321,0.22899999999999998,0.10400000000000001,0.386,0.314,0.3,0.115,603.0,985.0,1588.0,batted,Southern League,AA,629.5,fantrax_hitting_categories,6.295,3.9,0.24102564102564103,0.32805429864253394,0.3641025641025641,0.692156862745098,0.5227272727272727,0.10400000000000001,0.19899999999999998,0.3643409090909091,2.7,0.10400000000000001,293.0,94.053,129,0.7751937984496124
Marco Dinges,MIL,AA,22,15,52,58,7,4,2,0,1,3,4,6,0,18,0,0,0,4,2,0,0.135,sa3025495,standard,6,AA,58,0.10300000000000001,0.31,0.33,0.135,0.224,0.231,0.455,0.096,4.3,0.182,0.3,2,-5.9,0.216,23,advanced,AA,58,0.182,1.9,0.147,0.5589999999999999,0.294,0.3,0.1,0.6759999999999999,0.265,0.059000000000000004,0.185,74.0,131.0,205.0,batted,Southern League,AA,48.0,fantrax_hitting_categories,3.2,3.466666666666667,0.1346153846153846,0.22413793103448276,0.23076923076923078,0.45490716180371354,0.3333333333333333,0.10300000000000001,0.31,0.19566666666666666,4.3,0.1,33.0,9.702,119,0.12605042016806722
Raudi Rodriguez,LAA,AA,22,95,348,414,91,63,14,2,12,72,42,59,1,92,4,1,1,9,27,8,0.261,sa3022506,standard,6,AA,414,0.14300000000000002,0.222,0.64,0.261,0.374,0.417,0.79,0.155,6.9,0.322,0.1,65,8.5,0.359,118,advanced,AA,414,0.322,1.86,0.262,0.48,0.258,0.266,0.188,0.337,0.218,0.444,0.128,653.0,959.0,1612.0,batted,Southern League,AA,775.5,fantrax_hitting_categories,8.163157894736843,3.663157894736842,0.2614942528735632,0.3737864077669903,0.4166666666666667,0.790453074433657,0.6413043478260869,0.14300000000000002,0.222,0.4072282608695652,6.9,0.188,245.0,63.21,123,0.7723577235772358
Xavier Isaac,TBR,AA,22,99,337,425,86,51,8,3,24,77,71,80,1,119,4,4,0,7,18,3,0.255,sa3020498,standard,6,AA,425,0.188,0.28,0.67,0.255,0.4,0.51,0.91,0.255,6.8,0.313,0.5,81,23.7,0.4,141,advanced,AA,425,0.313,1.07,0.172,0.428,0.4,0.151,0.27899999999999997,0.418,0.336,0.245,0.168,774.0,998.0,1772.0,batted,Southern League,AA,929.5,fantrax_hitting_categories,9.38888888888889,3.404040404040404,0.2551928783382789,0.4,0.5103857566765578,0.9103857566765579,0.6722689075630253,0.188,0.28,0.3576470588235295,6.8,0.27899999999999997,198.0,79.2,114,0.868421052631579
Alex Ramírez,CHC,AA,23,121,495,536,136,94,26,1,15,75,85,32,0,96,3,6,0,15,43,9,0.275,sa3014695,standard,6,AA,536,0.06,0.179,0.33,0.275,0.319,0.422,0.741,0.147,6.5,0.31,2.7,70,-3.3,0.328,99,advanced,AA,536,0.31,1.81,0.223,0.5,0.27699999999999997,0.165,0.138,0.375,0.285,0.34,0.11800000000000001,687.0,1301.0,1988.0,batted,Southern League,AA,1108.0,fantrax_hitting_categories,9.15702479338843,4.090909090909091,0.27474747474747474,0.31902985074626866,0.4222222222222222,0.7412520729684908,0.3333333333333333,0.06,0.179,0.2536666666666666,6.5,0.138,390.0,108.02999999999999,122,0.9918032786885246
Alexander Ramirez,CHC,AA,23,1,3,5,2,1,1,0,0,2,1,2,0,0,0,0,0,0,2,0,0.667,sa3008757,standard,6,AA,5,0.4,0.0,2.0,0.667,0.8,1.0,1.8,0.333,7.5,0.667,0.4,2,1.7,0.728,350,advanced,AA,5,0.667,,,,,,,,,,,,,,batted,Southern League,AA,28.5,fantrax_hitting_categories,28.5,3.0,0.6666666666666666,0.8,1.0,1.8,,0.4,0.0,,7.5,,3.0,,122,0.00819672131147541
Anthony DePino,CHW,AA,23,93,338,392,88,53,14,2,19,42,60,46,1,102,6,2,0,6,2,1,0.26,sa3030172,standard,6,AA,392,0.11699999999999999,0.26,0.45,0.26,0.357,0.482,0.839,0.222,3.1,0.315,-1.4,65,11.4,0.369,122,advanced,AA,392,0.315,0.81,0.253,0.335,0.41200000000000003,0.198,0.198,0.47700000000000004,0.226,0.298,0.122,620.0,960.0,1580.0,batted,Southern League,AA,674.5,fantrax_hitting_categories,7.252688172043011,3.6344086021505375,0.2603550295857988,0.35714285714285715,0.4822485207100592,0.8393913778529163,0.45098039215686275,0.11699999999999999,0.26,0.2809607843137255,3.1,0.198,219.0,90.22800000000001,119,0.7815126050420168
Ariel Armas,CHC,AA,23,103,364,416,85,60,18,1,6,49,36,42,0,85,6,3,1,9,7,2,0.234,sa3025454,standard,6,AA,416,0.10099999999999999,0.204,0.49,0.234,0.32,0.338,0.658,0.104,4.4,0.286,-0.9,46,-10.9,0.304,84,advanced,AA,416,0.286,2.42,0.198,0.568,0.23399999999999999,0.297,0.094,0.47100000000000003,0.21600000000000003,0.313,0.109,544.0,929.0,1473.0,batted,Southern League,AA,547.0,fantrax_hitting_categories,5.310679611650485,3.533980582524272,0.23351648351648352,0.3204819277108434,0.33791208791208793,0.6583940156229313,0.49411764705882355,0.10099999999999999,0.204,0.3434117647058824,4.4,0.094,276.0,64.584,122,0.8442622950819673
Arol Vera,LAA,AA,23,4,9,13,2,1,1,0,0,3,1,4,0,3,0,0,0,0,1,0,0.222,sa3014687,standard,6,AA,13,0.308,0.231,1.33,0.222,0.462,0.333,0.795,0.111,6.6,0.333,0.1,2,0.6,0.393,139,advanced,AA,13,0.333,0.33,0.2,0.2,0.6,0.33299999999999996,0.0,0.16699999999999998,0.33299999999999996,0.5,0.09,32.0,35.0,67.0,batted,Southern League,AA,26.5,fantrax_hitting_categories,6.625,2.25,0.2222222222222222,0.46153846153846156,0.3333333333333333,0.7948717948717949,1.3333333333333333,0.308,0.231,0.6146666666666666,6.6,0.0,6.0,3.5999999999999996,123,0.032520325203252036
Austin Overn,TBR,AA,23,61,246,282,76,48,8,5,15,54,41,30,1,89,5,0,1,0,48,4,0.309,sa3025408,standard,6,AA,282,0.106,0.316,0.34,0.309,0.395,0.565,0.96,0.256,9.5,0.43,6.7,58,19.5,0.416,151,advanced,AA,282,0.43,1.25,0.16899999999999998,0.461,0.37,0.175,0.263,0.39899999999999997,0.304,0.297,0.11800000000000001,456.0,706.0,1162.0,batted,Southern League,AA,784.0,fantrax_hitting_categories,12.852459016393443,4.032786885245901,0.3089430894308943,0.39501779359430605,0.5650406504065041,0.9600584440008102,0.33707865168539325,0.106,0.316,0.19483146067415733,9.5,0.263,142.0,52.54,114,0.5350877192982456
Blake Burke,MIL,AA,23,96,375,431,107,50,25,2,30,68,88,44,3,102,7,5,0,6,28,7,0.285,sa3025381,standard,6,AA,431,0.102,0.237,0.43,0.285,0.367,0.603,0.969,0.317,6.5,0.31,1.1,86,27.2,0.409,144,advanced,AA,431,0.31,1.06,0.259,0.381,0.359,0.14400000000000002,0.309,0.43799999999999994,0.252,0.31,0.14400000000000002,591.0,1034.0,1625.0,batted,Southern League,AA,1078.0,fantrax_hitting_categories,11.229166666666666,3.90625,0.2853333333333333,0.3665893271461717,0.6026666666666667,0.9692559938128384,0.43137254901960786,0.102,0.237,0.2851372549019608,6.5,0.309,248.0,89.032,119,0.8067226890756303
Boston Smith,CHW,AA,23,23,72,97,22,12,2,0,8,24,18,23,1,27,2,0,0,2,2,1,0.306,sa3042491,standard,6,AA,97,0.237,0.278,0.85,0.306,0.485,0.667,1.151,0.361,4.1,0.378,-0.5,26,12.7,0.489,197,advanced,AA,97,0.378,1.0,0.22699999999999998,0.386,0.386,0.17600000000000002,0.47100000000000003,0.578,0.289,0.133,0.111,206.0,235.0,441.0,batted,Southern League,AA,249.0,fantrax_hitting_categories,10.826086956521738,3.130434782608696,0.3055555555555556,0.4845360824742268,0.6666666666666666,1.1512027491408934,0.8518518518518519,0.237,0.278,0.41314814814814815,4.1,0.47100000000000003,37.0,14.282,119,0.19327731092436976
Braden Montgomery,CHW,AA,23,27,99,126,31,17,5,3,6,20,22,21,0,32,2,4,0,3,2,2,0.313,35423,standard,6,AA,126,0.16699999999999998,0.254,0.66,0.313,0.429,0.606,1.035,0.293,5.3,0.385,-1.0,28,11.2,0.439,166,advanced,AA,126,0.385,1.17,0.268,0.39399999999999996,0.33799999999999997,0.042,0.25,0.38,0.35200000000000004,0.268,0.162,199.0,302.0,501.0,batted,Southern League,AA,271.5,fantrax_hitting_categories,10.055555555555555,3.6666666666666665,0.31313131313131315,0.42857142857142855,0.6060606060606061,1.0346320346320346,0.65625,0.16699999999999998,0.254,0.37996874999999997,5.3,0.25,65.0,21.97,119,0.226890756302521
Carter Trice,CHC,AA,23,122,442,507,108,63,28,2,15,59,61,55,1,130,4,6,0,7,18,7,0.244,sa3022661,standard,6,AA,507,0.10800000000000001,0.256,0.42,0.244,0.329,0.419,0.748,0.174,5.2,0.307,-1.2,68,-1.0,0.333,102,advanced,AA,507,0.307,0.88,0.191,0.379,0.43,0.259,0.111,0.494,0.239,0.267,0.11800000000000001,775.0,1238.0,2013.0,batted,Southern League,AA,816.5,fantrax_hitting_categories,6.692622950819672,3.622950819672131,0.24434389140271492,0.32938856015779094,0.41855203619909503,0.7479405963568859,0.4230769230769231,0.10800000000000001,0.256,0.2690769230769231,5.2,0.111,303.0,130.29,122,1.0
Colby Shelton,CHW,AA,23,91,329,374,71,32,20,2,17,48,52,35,1,91,4,4,2,9,8,3,0.216,sa3042129,standard,6,AA,374,0.094,0.243,0.38,0.216,0.296,0.444,0.739,0.228,5.5,0.24,-0.7,47,-4.3,0.321,92,advanced,AA,374,0.24,1.07,0.212,0.40700000000000003,0.381,0.156,0.18899999999999997,0.496,0.225,0.27899999999999997,0.132,537.0,886.0,1423.0,batted,Southern League,AA,624.0,fantrax_hitting_categories,6.857142857142857,3.6153846153846154,0.21580547112462006,0.2956989247311828,0.44376899696048633,0.7394679216916691,0.38461538461538464,0.094,0.243,0.255,5.5,0.18899999999999997,225.0,85.725,119,0.7647058823529411
Colin Hynek,CHC,AA,23,6,12,13,0,0,0,0,0,1,0,1,0,7,0,0,0,0,0,0,0.0,sa3077922,standard,6,AA,13,0.077,0.5379999999999999,0.14,0.0,0.077,0.0,0.077,0.0,2.6,0.0,0.0,-1,-3.1,0.056,-71,advanced,AA,13,0.0,1.0,0.2,0.4,0.4,0.0,0.0,0.8,0.2,0.0,0.25,19.0,33.0,52.0,batted,Southern League,AA,-3.0,fantrax_hitting_categories,-0.5,2.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.14285714285714285,0.077,0.5379999999999999,0.055000000000000014,2.6,0.0,5.0,2.0,122,0.04918032786885246
Cooper Kinney,TBR,AA,23,52,206,237,63,38,13,1,11,44,44,23,0,55,3,5,0,1,2,3,0.306,sa3017793,standard,6,AA,237,0.09699999999999999,0.23199999999999998,0.42,0.306,0.376,0.539,0.914,0.233,4.2,0.359,-1.8,44,12.1,0.395,137,advanced,AA,237,0.359,1.06,0.273,0.373,0.353,0.20800000000000002,0.20800000000000002,0.47100000000000003,0.23199999999999998,0.297,0.14400000000000002,312.0,566.0,878.0,batted,Southern League,AA,502.0,fantrax_hitting_categories,9.653846153846153,3.9615384615384617,0.3058252427184466,0.3755274261603376,0.5388349514563107,0.9143623776166483,0.41818181818181815,0.09699999999999999,0.23199999999999998,0.2806,4.2,0.20800000000000002,145.0,51.184999999999995,114,0.45614035087719296
David Calabrese,LAA,AA,23,74,231,261,51,32,13,1,5,31,21,24,0,51,1,2,3,2,7,2,0.221,sa3014507,standard,6,AA,261,0.092,0.195,0.47,0.221,0.295,0.351,0.645,0.13,5.3,0.26,-0.3,26,-9.4,0.292,76,advanced,AA,261,0.26,1.09,0.207,0.413,0.38,0.20600000000000002,0.07400000000000001,0.409,0.271,0.32,0.11599999999999999,350.0,616.0,966.0,batted,Southern League,AA,357.0,fantrax_hitting_categories,4.824324324324325,3.1216216216216215,0.22077922077922077,0.29457364341085274,0.35064935064935066,0.6452229940602034,0.47058823529411764,0.092,0.195,0.3355294117647059,5.3,0.07400000000000001,177.0,67.26,123,0.6016260162601627
David Mershon,LAA,AA,23,11,29,36,3,3,0,0,0,8,3,5,0,7,0,2,0,1,2,0,0.103,sa3025335,standard,6,AA,36,0.139,0.19399999999999998,0.71,0.103,0.222,0.103,0.326,0.0,6.8,0.125,0.3,0,-4.8,0.178,4,advanced,AA,36,0.125,1.44,0.083,0.542,0.375,0.222,0.0,0.33299999999999996,0.25,0.41700000000000004,0.146,57.0,80.0,137.0,batted,Southern League,AA,47.5,fantrax_hitting_categories,4.318181818181818,2.6363636363636362,0.10344827586206896,0.2222222222222222,0.10344827586206896,0.32567049808429116,0.7142857142857143,0.139,0.19399999999999998,0.4764285714285715,6.8,0.0,24.0,9.0,123,0.08943089430894309
