Source League ID,League Name,League Level,Age,Players,Total G,Total PA,Total AB,FGPts_per_game,BB_K_ratio,Speed_score,HR_IFFB_ratio,LD%,2B_3B_pct,wRC+
7,Texas League,AA,26,28.0,1552.0,6113.0,5386.0,5.250966494845361,0.4060984060984061,4.678534652244704,0.3192233079918374,0.2301606962511042,0.04548830300779799,86.80866415574569
7,Texas League,AA,27,16.0,477.0,1893.0,1638.0,5.483228511530398,0.5195121951219512,3.8494837874000956,0.3333149550857816,0.2578282258874066,0.04822954822954823,98.97631536805224
7,Texas League,AA,28,7.0,221.0,833.0,696.0,5.3710407239819,0.7482993197278912,4.607020798473081,0.09198834128433528,0.23653534259111111,0.05172413793103448,92.72207436449719
7,Texas League,AA,29,6.0,147.0,627.0,539.0,8.22108843537415,0.5179856115107914,5.915898963626485,0.6134487175728844,0.2248898483859649,0.05009276437847866,125.11645223987756
7,Texas League,AA,30,1.0,3.0,14.0,12.0,11.166666666666666,1.0,5.186965246074824,0.0,0.3,0.16666666666666666,121.85859263311852
7,Texas League,AA,31,1.0,1.0,4.0,4.0,-1.0,0.0,0.14285714,,0.0,0.0,-100.0
7,Texas League,AA,33,1.0,2.0,7.0,6.0,3.5,0.5,1.60119047125,0.0,0.25,0.0,125.09542184072345
7,Texas League,AA,34,1.0,4.0,14.0,13.0,0.875,0.0,2.64285714,0.0,0.2,0.0,-36.337540145140935
7,Texas League,AA,36,2.0,6.0,22.0,21.0,6.583333333333333,0.0,1.2792207763636363,0.2727272727272727,0.1496786037272727,0.0,52.6247582556301
8,California League,A,18,15.0,343.0,1504.0,1287.0,6.994169096209912,0.5202312138728323,4.867988508950766,0.4451187825194029,0.1869694065944149,0.046620046620046623,101.21556626916464
8,California League,A,19,24.0,1234.0,5350.0,4630.0,6.828606158833063,0.43260188087774293,5.727347655045858,0.3248774470387248,0.198176618166729,0.051187904967602595,99.85215539526666
8,California League,A,20,34.0,1919.0,8080.0,6850.0,6.554455445544554,0.484863523573201,6.200337273784565,0.23704291690092594,0.20666932074876238,0.051094890510948905,91.35941285994492
8,California League,A,21,44.0,1721.0,7257.0,6234.0,7.010749564206857,0.4951515151515152,5.701274928197818,0.3617890709055813,0.20931175223701254,0.05758742380494065,103.59097313145816
8,California League,A,22,47.0,2321.0,9795.0,8319.0,7.04330030159414,0.5213442325158947,5.651101635372806,0.4015625813165241,0.19976436296937214,0.05757903594181993,105.4009815428022
8,California League,A,23,35.0,1828.0,7511.0,6294.0,6.331509846827133,0.5675519630484989,5.433774313646147,0.2788766554570057,0.19893201208387698,0.05544963457260883,98.55011820452161
8,California League,A,24,8.0,349.0,1408.0,1177.0,5.325214899713467,0.4725274725274725,4.114763771556098,0.3001701859002964,0.20231559256178977,0.051826677994902294,96.73370300078994
8,California League,A,25,5.0,182.0,691.0,606.0,6.579670329670329,0.38562091503267976,6.360765092962555,0.2659778886191866,0.18117717963820548,0.066006600660066,107.9258177302822
8,California League,A,27,1.0,5.0,20.0,16.0,3.8,1.0,0.29910714,,0.166666666,0.0,99.30542484561772
8,California League,A,28,1.0,2.0,8.0,8.0,7.25,0.0,0.14285714,,0.428571428,0.125,212.6810179838645
8,California League,A,30,1.0,2.0,10.0,5.0,3.5,2.0,0.14285714,0.0,0.0,0.0,126.20948871865626
8,California League,A,32,1.0,1.0,3.0,1.0,5.0,2.0,2.64285714,,0.0,0.0,199.54231279008025
9,Carolina League,A,17,5.0,100.0,403.0,354.0,4.125,0.37254901960784315,3.9969183658972613,0.0681902538876362,0.2950482671215881,0.0480225988700565,89.84278850122098
9,Carolina League,A,18,29.0,1139.0,4796.0,4158.0,6.33099209833187,0.46380697050938335,5.8900612462414985,0.23126748909402056,0.2189451418206839,0.0545935545935546,95.87150053949499
9,Carolina League,A,19,66.0,3680.0,15068.0,12901.0,6.219565217391304,0.4772413793103448,5.7840239648044385,0.2340782763575342,0.2229030049812185,0.045655375552282766,97.32231048319781
9,Carolina League,A,20,71.0,3606.0,14255.0,12216.0,5.915002773155852,0.4698972099853157,5.648966871937907,0.3083459655786124,0.23160509631203088,0.047560576293385726,101.34930406044913
9,Carolina League,A,21,72.0,2402.0,9487.0,7999.0,5.824104912572856,0.5254163014899211,5.670116562082565,0.24369220484050247,0.22360539486571102,0.049006125765720714,98.33372948368387
9,Carolina League,A,22,60.0,2213.0,8394.0,7047.0,5.7975598734749205,0.5305383022774327,5.688864430533037,0.20426988405394916,0.22663877603097451,0.04725415070242656,99.0905106589048
9,Carolina League,A,23,24.0,788.0,2911.0,2446.0,5.6694162436548226,0.5535444947209653,5.52481156404629,0.2532632341753244,0.22316864960254204,0.05437448896156991,112.44597341220874
9,Carolina League,A,24,18.0,730.0,2727.0,2283.0,5.995890410958904,0.5411392405063291,4.826858717267895,0.3154843286612123,0.22282024499523287,0.04555409548839247,107.60917327104126
9,Carolina League,A,25,4.0,88.0,237.0,199.0,4.761363636363637,0.41333333333333333,6.073100888307732,0.5992876701819115,0.22906611496202534,0.07537688442211055,124.32935767932726
