Player Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId,Source Report,Source League ID,Level_advanced,PA_advanced,BB%,K%,BB/K,AVG_advanced,OBP_advanced,SLG,OPS_advanced,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,Source Report_advanced,Level_batted,PA_batted,BABIP_batted,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB%,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,Source Report_batted,League Name,League Level,FGPts_est,Fantasy Points Formula,FGPts_per_game,AB_per_game,BA,OBP,SLP,OPS,BB_K_ratio,BB_pct,K_pct,Approach_score,Speed_score,HR_FB_pct,Estimated BIP,Estimated FB,Baseline Source Year,Team League Max G,Player Team Game Share,Baseline Scope,Baseline Average Age,Baseline FGPts_per_game,Baseline Approach_score,Baseline Speed_score,Baseline LD%,Baseline HR_FB_pct,Baseline wRC+,Age_Plus,FGPts_per_game_Plus,Approach_score_Plus,Speed_score_Plus,LD%_Plus,HR_FB_pct_Plus,wRC+_Score,Age_Plus_RobustZ,Approach_score_Plus_RobustZ,Speed_score_Plus_RobustZ,LD%_Plus_RobustZ,HR_FB_pct_Plus_RobustZ,Approach_score_Plus_RobustZ_Capped,LD%_Plus_RobustZ_Capped,HR_FB_pct_Plus_RobustZ_Capped,5 Tool+,Hitter+
Kevin Alcántara,CHC,AAA,23,73,276,320,73,40,14,0,19,45,51,41,0,97,1,2,0,4,5,2,0.264,25971,standard,2,AAA,320,0.128,0.303,0.42,0.264,0.359,0.522,0.881,0.257,3.2,0.333,-0.6,54,11.2,0.384,120,advanced,AAA,320,0.333,1.27,0.247,0.42100000000000004,0.331,0.203,0.322,0.42,0.309,0.271,0.139,491.0,795.0,1286.0,batted,International League,AAA,605.0,fantrax_hitting_categories,8.287671232876713,3.780821917808219,0.2644927536231884,0.359375,0.5217391304347826,0.8811141304347826,0.422680412371134,0.128,0.303,0.24050515463917524,3.2,0.322,162.0,53.622,2026,123,0.5934959349593496,league,26.173904586357175,6.694134414274345,0.3473618036691066,4.876810161375791,0.23719555413830098,0.14201341322462258,100.06080745099635,113.79958515807466,123.80497193489819,69.23765137639545,65.61666118037394,104.13348635361959,226.7391457528682,120,128.81215153058255,93.91547824302654,85.33624360215205,104.7479948012119,139.56615822659506,93.91547824302654,104.7479948012119,139.56615822659506,110.47560528071362,112.74321042361117
Kahlil Watson,CLE,AAA,23,86,322,387,79,45,14,1,19,62,58,53,0,106,7,4,0,4,22,11,0.245,29905,standard,2,AAA,387,0.13699999999999998,0.27399999999999997,0.5,0.245,0.36,0.472,0.832,0.227,5.8,0.299,-1.7,61,8.6,0.37,118,advanced,AAA,387,0.299,1.14,0.20600000000000002,0.42200000000000004,0.37200000000000005,0.185,0.235,0.484,0.27399999999999997,0.242,0.13,641.0,956.0,1597.0,batted,International League,AAA,773.5,fantrax_hitting_categories,8.994186046511627,3.744186046511628,0.2453416149068323,0.3601036269430052,0.4720496894409938,0.8321533163839989,0.5,0.13699999999999998,0.27399999999999997,0.2945,5.8,0.235,201.0,74.772,2026,119,0.7226890756302521,league,26.173904586357175,6.694134414274345,0.3473618036691066,4.876810161375791,0.23719555413830098,0.14201341322462258,100.06080745099635,113.79958515807466,134.35920897155472,84.7819181295298,118.93019838942776,86.84817080504305,165.4773268693293,118,128.81215153058255,99.33764354923387,107.76291259091022,86.71768863835345,122.01792645104834,99.33764354923387,86.71768863835345,122.01792645104834,108.92966455202568,102.69108621287857
Kaelen Culpepper,MIN,AAA,23,74,295,343,80,49,15,2,14,63,46,39,0,64,7,2,0,6,17,3,0.271,35111,standard,2,AAA,343,0.114,0.187,0.61,0.271,0.367,0.478,0.845,0.207,7.1,0.301,1.2,56,9.5,0.376,117,advanced,AAA,343,0.301,1.35,0.237,0.439,0.325,0.203,0.18899999999999997,0.45,0.273,0.27699999999999997,0.092,501.0,831.0,1332.0,batted,International League,AAA,710.5,fantrax_hitting_categories,9.60135135135135,3.9864864864864864,0.2711864406779661,0.3673469387755102,0.47796610169491527,0.8453130404704254,0.609375,0.114,0.187,0.42595312500000004,7.1,0.18899999999999997,219.0,71.175,2026,106,0.6981132075471698,league,26.173904586357175,6.694134414274345,0.3473618036691066,4.876810161375791,0.23719555413830098,0.14201341322462258,100.06080745099635,113.79958515807466,143.42931822339503,122.62520533367531,145.58696699395466,99.91755573201554,133.08602033320525,117,128.81215153058255,112.5381735073152,118.9762470852893,100.35035915173422,112.73955102949489,112.5381735073152,100.35035915173422,112.73955102949489,114.68329646088323,108.5426945628481
Brady House,WSN,AAA,23,50,206,222,62,40,11,3,8,26,34,12,0,53,2,2,0,2,3,0,0.301,29993,standard,2,AAA,222,0.054000000000000006,0.239,0.23,0.301,0.342,0.5,0.842,0.199,5.9,0.367,0.1,35,4.6,0.368,115,advanced,AAA,222,0.367,1.67,0.32899999999999996,0.419,0.252,0.128,0.205,0.47100000000000003,0.23199999999999998,0.297,0.139,275.0,509.0,784.0,batted,International League,AAA,400.0,fantrax_hitting_categories,8.0,4.12,0.30097087378640774,0.34234234234234234,0.5,0.8423423423423424,0.22641509433962265,0.054000000000000006,0.239,0.1600754716981132,5.9,0.205,147.0,37.044,2026,123,0.4065040650406504,league,26.173904586357175,6.694134414274345,0.3473618036691066,4.876810161375791,0.23719555413830098,0.14201341322462258,100.06080745099635,113.79958515807466,119.5076092726951,46.08321064874465,120.98071905131445,138.70411745077263,144.35256173707447,115,128.81215153058255,85.83872511005636,108.62547678278554,140.8086071269288,115.96681204568739,85.83872511005636,140.8086071269288,115.96681204568739,116.01035451920811,114.20471476089085
Duce Gourson,PIT,AAA,23,42,146,173,40,27,8,2,3,26,15,22,0,42,3,1,1,2,8,4,0.274,sa3025248,standard,2,AAA,173,0.127,0.243,0.52,0.274,0.378,0.418,0.796,0.144,7.0,0.363,-0.7,26,3.0,0.364,115,advanced,AAA,173,0.363,1.67,0.294,0.441,0.265,0.29600000000000004,0.111,0.44799999999999995,0.248,0.305,0.12300000000000001,281.0,418.0,699.0,batted,International League,AAA,284.5,fantrax_hitting_categories,6.773809523809524,3.4761904761904763,0.273972602739726,0.37790697674418605,0.4178082191780822,0.7957151959222682,0.5238095238095238,0.127,0.243,0.33,7.0,0.111,102.0,27.03,2026,115,0.3652173913043478,league,26.173904586357175,6.694134414274345,0.3473618036691066,4.876810161375791,0.23719555413830098,0.14201341322462258,100.06080745099635,113.79958515807466,101.19022273238618,95.00180978860726,143.53644633206798,123.94836027515852,78.16163098934277,115,128.81215153058255,102.90255547895701,118.113682893414,125.41688235375693,97.00665357555644,102.90255547895701,125.41688235375693,97.00665357555644,114.45038516645339,108.44203046942346
Jay Harry,TOR,AAA,23,43,179,197,52,30,16,0,6,27,33,10,1,30,6,2,0,1,0,0,0.291,sa3022607,standard,2,AAA,197,0.051,0.152,0.33,0.291,0.345,0.48,0.826,0.19,1.9,0.317,-0.4,30,3.1,0.362,115,advanced,AAA,197,0.317,1.0,0.245,0.377,0.377,0.193,0.105,0.433,0.22699999999999998,0.34,0.121,186.0,476.0,662.0,batted,International League,AAA,368.0,fantrax_hitting_categories,8.55813953488372,4.162790697674419,0.2905027932960894,0.34517766497461927,0.48044692737430167,0.8256245923489209,0.3333333333333333,0.051,0.152,0.2656666666666666,1.9,0.105,145.0,54.665,2026,120,0.35833333333333334,league,26.173904586357175,6.694134414274345,0.3473618036691066,4.876810161375791,0.23719555413830098,0.14201341322462258,100.06080745099635,113.79958515807466,127.84534945451102,76.48125495103027,38.95989257584702,103.29030022929877,73.9366779628918,115,128.81215153058255,96.44219864856672,74.12290910777297,103.86846767131635,95.79643069448426,96.44219864856672,103.86846767131635,95.79643069448426,99.80843153054457,98.70236567145578
Joe Mack,MIA,AAA,23,24,82,103,20,15,2,0,3,10,9,20,0,22,0,1,0,2,1,0,0.244,29780,standard,2,AAA,103,0.19399999999999998,0.214,0.91,0.244,0.388,0.378,0.766,0.134,2.6,0.293,-0.1,15,1.4,0.359,115,advanced,AAA,103,0.293,1.09,0.24600000000000002,0.39299999999999996,0.361,0.22699999999999998,0.136,0.475,0.311,0.213,0.115,180.0,255.0,435.0,batted,International League,AAA,146.5,fantrax_hitting_categories,6.104166666666667,3.4166666666666665,0.24390243902439024,0.3883495145631068,0.3780487804878049,0.7663982950509116,0.9090909090909091,0.19399999999999998,0.214,0.5381818181818182,2.6,0.136,58.0,20.938,2026,112,0.21428571428571427,league,26.173904586357175,6.694134414274345,0.3473618036691066,4.876810161375791,0.23719555413830098,0.14201341322462258,100.06080745099635,113.79958515807466,91.1867956169262,154.93408097756335,53.31353720905383,103.71189329145918,95.76560193288844,115,128.81215153058255,123.80818497720537,80.16085845090016,104.30823123626413,102.04924891335723,123.80818497720537,104.30823123626413,102.04924891335723,107.8277350216619,110.05522170894226
Lizandro Espinoza,ATL,AAA,23,16,57,67,16,12,2,0,2,7,10,9,0,16,0,1,0,2,7,2,0.281,sa3015611,standard,2,AAA,67,0.134,0.239,0.56,0.281,0.373,0.421,0.794,0.14,4.8,0.35,0.3,10,1.0,0.36,113,advanced,AAA,67,0.35,1.67,0.23800000000000002,0.47600000000000003,0.28600000000000003,0.16699999999999998,0.16699999999999998,0.524,0.31,0.16699999999999998,0.12300000000000001,89.0,171.0,260.0,batted,International League,AAA,139.0,fantrax_hitting_categories,8.6875,3.5625,0.2807017543859649,0.373134328358209,0.42105263157894735,0.7941869599371563,0.5625,0.134,0.239,0.3526875,4.8,0.16699999999999998,40.0,11.440000000000001,2026,115,0.1391304347826087,league,26.173904586357175,6.694134414274345,0.3473618036691066,4.876810161375791,0.23719555413830098,0.14201341322462258,100.06080745099635,113.79958515807466,129.77779444456732,101.533184211574,98.4249917705609,100.33914879417596,117.59452590288507,113,128.81215153058255,105.18083546221317,99.13727067215707,100.790122716682,108.3020671322302,105.18083546221317,100.790122716682,108.3020671322302,108.44448950277301,104.75767510370845
Jasson Domínguez,NYY,AAA,23,54,212,238,60,45,8,0,7,33,30,25,1,45,1,0,0,3,14,2,0.283,28080,standard,2,AAA,238,0.105,0.18899999999999997,0.56,0.283,0.361,0.42,0.781,0.137,5.2,0.331,1.3,34,2.0,0.353,107,advanced,AAA,238,0.331,0.97,0.287,0.35,0.363,0.19,0.121,0.506,0.226,0.268,0.09699999999999999,331.0,537.0,868.0,batted,International League,AAA,455.5,fantrax_hitting_categories,8.435185185185185,3.925925925925926,0.2830188679245283,0.36134453781512604,0.419811320754717,0.781155858569843,0.5555555555555556,0.105,0.18899999999999997,0.3922222222222223,5.2,0.121,160.0,58.08,2026,117,0.46153846153846156,league,26.173904586357175,6.694134414274345,0.3473618036691066,4.876810161375791,0.23719555413830098,0.14201341322462258,100.06080745099635,113.79958515807466,126.00860190674217,112.91460894066792,106.62707441810765,120.99720884003571,85.20321936676103,107,128.81215153058255,109.15091441681291,102.58752743965834,122.33853739912259,99.02369171067676,109.15091441681291,122.33853739912259,99.02369171067676,112.38256449937062,110.17104784220408
Kemp Alderman,MIA,AAA,23,97,361,409,93,63,11,1,18,57,60,36,3,132,10,2,0,6,10,1,0.258,sa3022562,standard,2,AAA,409,0.08800000000000001,0.32299999999999995,0.27,0.258,0.34,0.443,0.783,0.186,5.3,0.352,0.6,56,1.2,0.347,107,advanced,AAA,409,0.352,1.32,0.225,0.441,0.335,0.11800000000000001,0.237,0.385,0.32,0.294,0.163,555.0,1025.0,1580.0,batted,International League,AAA,697.5,fantrax_hitting_categories,7.190721649484536,3.7216494845360826,0.25761772853185594,0.33985330073349634,0.44321329639889195,0.7830665971323882,0.2727272727272727,0.08800000000000001,0.32299999999999995,0.16063636363636363,5.3,0.237,213.0,71.355,2026,112,0.8660714285714286,league,26.173904586357175,6.694134414274345,0.3473618036691066,4.876810161375791,0.23719555413830098,0.14201341322462258,100.06080745099635,113.79958515807466,107.41824415941343,46.24468261610717,108.67759507999433,94.8584389860907,166.88564454481295,107,128.81215153058255,85.89504990898466,103.45009163153365,95.07319637236102,122.4213340780724,85.89504990898466,95.07319637236102,122.4213340780724,107.13036470430686,101.12986011980603
James Triantos,CHC,AAA,23,103,405,447,123,86,27,1,9,71,56,31,1,52,6,5,0,10,26,7,0.304,29795,standard,2,AAA,447,0.069,0.11599999999999999,0.6,0.304,0.358,0.442,0.8,0.138,6.1,0.327,0.9,66,5.2,0.357,103,advanced,AAA,447,0.327,1.67,0.273,0.455,0.273,0.188,0.094,0.402,0.271,0.327,0.07,539.0,977.0,1516.0,batted,International League,AAA,889.0,fantrax_hitting_categories,8.631067961165048,3.9320388349514563,0.3037037037037037,0.3579418344519016,0.4419753086419753,0.799917143093877,0.5961538461538461,0.069,0.11599999999999999,0.48586538461538464,6.1,0.094,349.0,95.277,2026,123,0.8373983739837398,league,26.173904586357175,6.694134414274345,0.3473618036691066,4.876810161375791,0.23719555413830098,0.14201341322462258,100.06080745099635,113.79958515807466,128.9347871886237,139.87300258211903,125.0817603750878,115.09490596979006,66.19093074773171,103,128.81215153058255,118.55456587462659,110.35060516653616,116.18184748985384,93.57768874585192,118.55456587462659,116.18184748985384,93.57768874585192,113.49537176149022,109.43803403677744
Yanquiel Fernández,NYY,AAA,23,117,455,498,119,74,19,1,25,59,81,37,0,107,1,5,0,8,3,2,0.262,28552,standard,2,AAA,498,0.07400000000000001,0.215,0.35,0.262,0.315,0.473,0.788,0.211,2.8,0.287,-1.3,67,-0.1,0.343,101,advanced,AAA,498,0.287,1.1,0.215,0.41200000000000003,0.374,0.268,0.19699999999999998,0.484,0.252,0.264,0.14800000000000002,635.0,1227.0,1862.0,batted,International League,AAA,880.0,fantrax_hitting_categories,7.521367521367521,3.888888888888889,0.26153846153846155,0.3152610441767068,0.4725274725274725,0.7877885167041794,0.34579439252336447,0.07400000000000001,0.215,0.24585981308411212,2.8,0.19699999999999998,328.0,122.672,2026,117,1.0,league,26.173904586357175,6.694134414274345,0.3473618036691066,4.876810161375791,0.23719555413830098,0.14201341322462258,100.06080745099635,113.79958515807466,112.35758136749112,70.77917332508895,57.414578532827186,90.64250836448667,138.71929103513986,101,128.81215153058255,94.45319333513777,81.8859868346508,90.67556072288335,114.35318153759114,94.45319333513777,90.67556072288335,114.35318153759114,102.03601479216911,99.82731186520408
Hao-Yu Lee,DET,AAA,23,14,56,63,13,8,2,0,3,8,12,6,0,13,1,0,0,3,0,1,0.232,30080,standard,2,AAA,63,0.095,0.20600000000000002,0.46,0.232,0.317,0.429,0.746,0.196,2.3,0.25,-0.6,8,-0.6,0.333,99,advanced,AAA,63,0.25,1.06,0.18600000000000003,0.419,0.395,0.17600000000000002,0.17600000000000002,0.349,0.27899999999999997,0.37200000000000005,0.07200000000000001,92.0,145.0,237.0,batted,International League,AAA,111.0,fantrax_hitting_categories,7.928571428571429,4.0,0.23214285714285715,0.31746031746031744,0.42857142857142855,0.746031746031746,0.46153846153846156,0.095,0.20600000000000002,0.32261538461538464,2.3,0.17600000000000002,40.0,15.8,2026,122,0.11475409836065574,league,26.173904586357175,6.694134414274345,0.3473618036691066,4.876810161375791,0.23719555413830098,0.14201341322462258,100.06080745099635,113.79958515807466,118.44057704704602,92.87589516396709,47.16197522339377,78.41630956183499,123.93195544256153,99,128.81215153058255,102.16099200061807,77.57316587527421,77.92241733939812,110.11740145383848,102.16099200061807,77.92241733939812,110.11740145383848,99.31722563994228,96.73360359795156
Jhostynxon Garcia,PIT,AAA,23,61,222,249,60,41,12,0,7,37,30,21,0,58,3,3,0,5,5,1,0.27,28142,standard,2,AAA,249,0.084,0.233,0.36,0.27,0.337,0.419,0.756,0.149,4.5,0.331,0.0,33,-0.9,0.339,99,advanced,AAA,249,0.331,1.82,0.235,0.494,0.272,0.22699999999999998,0.159,0.425,0.287,0.287,0.151,313.0,631.0,944.0,batted,International League,AAA,405.5,fantrax_hitting_categories,6.647540983606557,3.639344262295082,0.2702702702702703,0.3373493975903614,0.4189189189189189,0.7562683165092803,0.3620689655172414,0.084,0.233,0.24729310344827587,4.5,0.159,160.0,43.52,2026,115,0.5304347826086957,league,26.173904586357175,6.694134414274345,0.3473618036691066,4.876810161375791,0.23719555413830098,0.14201341322462258,100.06080745099635,113.79958515807466,99.30396631163497,71.1917950782651,92.27342978490086,99.07436960769473,111.96125520095046,99,128.81215153058255,94.59712443141846,96.54957809653114,99.47083202183869,106.68843662413396,94.59712443141846,99.47083202183869,106.68843662413396,105.22362454090096,100.25213102579704
Billy Amick,NYM,AAA,23,13,45,52,9,3,1,0,5,7,10,4,0,17,1,1,1,1,0,0,0.2,sa3025249,standard,2,AAA,52,0.077,0.327,0.24,0.2,0.275,0.556,0.83,0.356,1.1,0.167,-0.1,7,0.1,0.345,98,advanced,AAA,52,0.167,0.73,0.10300000000000001,0.379,0.517,0.0,0.33299999999999996,0.36700000000000005,0.433,0.2,0.174,64.0,120.0,184.0,batted,International League,AAA,98.5,fantrax_hitting_categories,7.576923076923077,3.4615384615384617,0.2,0.27450980392156865,0.5555555555555556,0.8300653594771242,0.23529411764705882,0.077,0.327,0.14023529411764707,1.1,0.33299999999999996,24.0,12.408000000000001,2026,114,0.11403508771929824,league,26.173904586357175,6.694134414274345,0.3473618036691066,4.876810161375791,0.23719555413830098,0.14201341322462258,100.06080745099635,113.79958515807466,113.18749532077372,40.37153556792152,22.555727280753544,43.42408540252153,234.48489296802828,98,128.81215153058255,83.84637339894567,67.22239557277045,41.42204144873345,141.7849001752274,83.84637339894567,41.42204144873345,141.7849001752274,92.61757242525191,89.01777167430218
Creed Willems,BAL,AAA,23,101,347,408,86,66,4,0,16,46,57,46,3,94,7,7,1,7,0,0,0.248,sa3017562,standard,2,AAA,408,0.113,0.23,0.49,0.248,0.342,0.398,0.739,0.15,1.1,0.287,-1.0,51,-3.9,0.333,96,advanced,AAA,408,0.287,0.76,0.25,0.324,0.426,0.174,0.147,0.402,0.24100000000000002,0.35600000000000004,0.132,523.0,951.0,1474.0,batted,International League,AAA,629.0,fantrax_hitting_categories,6.227722772277228,3.4356435643564356,0.2478386167146974,0.3415233415233415,0.3976945244956772,0.7392178660190187,0.48936170212765956,0.113,0.23,0.32151063829787235,1.1,0.147,244.0,103.944,2026,117,0.8632478632478633,league,26.173904586357175,6.694134414274345,0.3473618036691066,4.876810161375791,0.23719555413830098,0.14201341322462258,100.06080745099635,113.79958515807466,93.03253246599655,92.55785607450963,22.555727280753544,105.3982655401008,103.51134914804851,96,128.81215153058255,102.05005331536125,67.22239557277045,106.0672854960552,104.26799086198957,102.05005331536125,106.0672854960552,104.26799086198957,101.6839753553518,104.12844322446868
Harry Ford,WSN,AAA,23,58,206,257,46,31,11,0,4,34,22,45,0,65,4,2,0,4,0,3,0.223,29958,standard,2,AAA,257,0.175,0.253,0.69,0.223,0.37,0.335,0.705,0.112,2.2,0.302,-2.1,33,-1.5,0.337,96,advanced,AAA,257,0.302,1.34,0.264,0.42100000000000004,0.314,0.114,0.091,0.455,0.273,0.273,0.09699999999999999,465.0,600.0,1065.0,batted,International League,AAA,328.5,fantrax_hitting_categories,5.663793103448276,3.5517241379310347,0.22330097087378642,0.36964980544747084,0.33495145631067963,0.7046012617581505,0.6923076923076923,0.175,0.253,0.39599999999999996,2.2,0.091,139.0,43.646,2026,123,0.4715447154471545,league,26.173904586357175,6.694134414274345,0.3473618036691066,4.876810161375791,0.23719555413830098,0.14201341322462258,100.06080745099635,113.79958515807466,84.6082966510352,114.0021717463287,45.11145456150709,111.30056841034643,64.07845423450624,96,128.81215153058255,109.5302790666113,76.71060168339892,112.22397540532393,92.97257730531582,109.5302790666113,112.22397540532393,92.97257730531582,104.0499169982465,104.90894392575035
Nick Morabito,NYM,AAA,23,114,425,507,108,79,14,2,13,73,47,57,0,106,11,3,4,7,42,4,0.254,32119,standard,2,AAA,507,0.11199999999999999,0.209,0.54,0.254,0.355,0.388,0.743,0.134,7.2,0.307,5.3,68,-0.7,0.342,96,advanced,AAA,507,0.307,1.95,0.24100000000000002,0.502,0.257,0.17300000000000001,0.16,0.45399999999999996,0.27,0.276,0.076,774.0,1198.0,1972.0,batted,International League,AAA,925.5,fantrax_hitting_categories,8.118421052631579,3.7280701754385963,0.2541176470588235,0.3548387096774194,0.38823529411764707,0.7430740037950665,0.5377358490566038,0.11199999999999999,0.209,0.36512264150943397,7.2,0.16,309.0,79.413,2026,114,1.0,league,26.173904586357175,6.694134414274345,0.3473618036691066,4.876810161375791,0.23719555413830098,0.14201341322462258,100.06080745099635,113.79958515807466,121.27663638363958,105.11306587331237,147.63748765584134,101.60392798065716,112.66541403869228,96,128.81215153058255,106.42957304854491,119.83881127716461,102.1094134115253,106.89014043764598,106.42957304854491,102.1094134115253,106.89014043764598,112.81601794109265,105.14304229923873
Edinson Duran,NYY,AAA,23,6,5,6,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.2,sa3016561,standard,2,AAA,6,0.16699999999999998,0.16699999999999998,1.0,0.2,0.333,0.4,0.733,0.2,0.1,0.25,0.0,1,0.0,0.334,95,advanced,AAA,6,0.25,0.0,0.25,0.0,0.75,0.33299999999999996,0.0,0.0,0.25,0.75,0.083,9.0,15.0,24.0,batted,International League,AAA,5.0,fantrax_hitting_categories,0.8333333333333334,0.8333333333333334,0.2,0.3333333333333333,0.4,0.7333333333333334,1.0,0.16699999999999998,0.16699999999999998,0.6659999999999999,0.1,0.0,4.0,3.0,2026,117,0.05128205128205128,league,26.173904586357175,6.694134414274345,0.3473618036691066,4.876810161375791,0.23719555413830098,0.14201341322462258,100.06080745099635,113.79958515807466,12.448709299239074,191.73092520973464,2.0505206618866856,105.3982655401008,0.0,95,128.81215153058255,136.64369374337883,58.596753654017306,106.0672854960552,74.61753027572097,136.64369374337883,106.0672854960552,74.61753027572097,100.94748293995097,105.776169838385
Jeferson Quero,MIL,AAA,23,111,405,455,102,70,15,2,15,52,66,37,0,97,7,5,1,14,2,1,0.252,28272,standard,2,AAA,455,0.081,0.213,0.38,0.252,0.322,0.41,0.731,0.158,3.4,0.292,-1.0,55,-6.2,0.328,93,advanced,AAA,455,0.292,1.03,0.242,0.384,0.374,0.233,0.129,0.48100000000000004,0.23399999999999999,0.285,0.142,554.0,1055.0,1609.0,batted,International League,AAA,715.0,fantrax_hitting_categories,6.441441441441442,3.6486486486486487,0.2518518518518518,0.32158590308370044,0.40987654320987654,0.731462446293577,0.38144329896907214,0.081,0.213,0.26929896907216494,3.4,0.129,298.0,111.452,2026,120,0.925,league,26.173904586357175,6.694134414274345,0.3473618036691066,4.876810161375791,0.23719555413830098,0.14201341322462258,100.06080745099635,113.79958515807466,96.22515836709121,77.52693768503588,69.71770250414731,102.02552104281757,90.83649006869565,93,128.81215153058255,96.806954653573,87.06137198590268,102.54917697647308,100.63732221877301,96.806954653573,102.54917697647308,100.63732221877301,103.17339547306085,99.99781794960637
Émilien Pitre,NYM,AAA,23,14,50,58,13,9,2,1,1,5,3,4,0,9,2,0,2,2,2,1,0.26,sa3025391,standard,2,AAA,58,0.069,0.155,0.44,0.26,0.339,0.4,0.739,0.14,6.3,0.3,-0.2,7,-0.4,0.336,93,advanced,AAA,58,0.3,1.45,0.308,0.41,0.282,0.182,0.091,0.326,0.256,0.419,0.107,59.0,110.0,169.0,batted,International League,AAA,77.5,fantrax_hitting_categories,5.535714285714286,3.5714285714285716,0.26,0.3392857142857143,0.4,0.7392857142857143,0.4444444444444444,0.069,0.155,0.34488888888888886,6.3,0.091,40.0,11.28,2026,114,0.12280701754385964,league,26.173904586357175,6.694134414274345,0.3473618036691066,4.876810161375791,0.23719555413830098,0.14201341322462258,100.06080745099635,113.79958515807466,82.6949974878024,99.28808672856461,129.18280169886117,129.85066314540416,64.07845423450624,93,128.81215153058255,104.39769851051538,112.07573355028678,131.57357226302565,92.97257730531582,104.39769851051538,131.57357226302565,92.97257730531582,113.96634663194523,109.64794935961896
Carson Williams,TBR,AAA,23,102,383,441,88,58,13,5,12,59,60,54,0,148,2,2,0,8,23,8,0.23,30038,standard,2,AAA,441,0.122,0.336,0.36,0.23,0.327,0.384,0.71,0.154,7.5,0.338,-0.1,52,-7.6,0.324,85,advanced,AAA,441,0.338,0.93,0.28300000000000003,0.345,0.37200000000000005,0.155,0.14300000000000002,0.473,0.24100000000000002,0.287,0.16399999999999998,679.0,1088.0,1767.0,batted,International League,AAA,734.0,fantrax_hitting_categories,7.196078431372549,3.7549019607843137,0.2297650130548303,0.32653061224489793,0.3838120104438642,0.7103426226887621,0.36486486486486486,0.122,0.336,0.19775675675675677,7.5,0.14300000000000002,225.0,83.70000000000002,2026,107,0.9532710280373832,league,26.173904586357175,6.694134414274345,0.3473618036691066,4.876810161375791,0.23719555413830098,0.14201341322462258,100.06080745099635,113.79958515807466,107.49826618401741,56.93105996914327,153.7890496415014,119.3108365913941,100.69471379708123,85,128.81215153058255,89.62268180393966,122.42650385279056,120.57948313933151,103.46117560794146,89.62268180393966,120.57948313933151,103.46117560794146,112.98039918691714,104.5544468504042
Sam Petersen,WSN,AAA,23,26,97,111,22,14,4,1,3,13,15,9,0,37,4,0,0,2,4,0,0.227,sa3025609,standard,2,AAA,111,0.081,0.33299999999999996,0.24,0.227,0.318,0.381,0.7,0.155,7.4,0.333,0.6,13,-2.3,0.319,85,advanced,AAA,111,0.333,1.32,0.254,0.424,0.322,0.105,0.158,0.55,0.25,0.2,0.158,127.0,272.0,399.0,batted,International League,AAA,170.0,fantrax_hitting_categories,6.538461538461538,3.730769230769231,0.2268041237113402,0.3181818181818182,0.38144329896907214,0.6996251171508903,0.24324324324324326,0.081,0.33299999999999996,0.14254054054054058,7.4,0.158,57.0,18.354,2026,123,0.21138211382113822,league,26.173904586357175,6.694134414274345,0.3473618036691066,4.876810161375791,0.23719555413830098,0.14201341322462258,100.06080745099635,113.79958515807466,97.6744883478758,41.03517975635666,151.73852897961473,107.0846377887424,111.25709636320862,85,128.81215153058255,84.07786637004216,121.56393966091525,107.82633975584626,106.48673281062192,84.07786637004216,107.82633975584626,106.48673281062192,109.75340602560163,99.46364631217011
Jeremy Rivas,STL,AAA,23,27,86,104,20,17,2,0,1,13,11,16,0,28,1,1,0,1,3,0,0.233,sa3015193,standard,2,AAA,104,0.154,0.26899999999999996,0.57,0.233,0.356,0.291,0.646,0.058,4.8,0.328,0.3,11,-2.6,0.314,81,advanced,AAA,104,0.328,1.44,0.254,0.441,0.305,0.278,0.055999999999999994,0.466,0.293,0.24100000000000002,0.16,158.0,274.0,432.0,batted,International League,AAA,147.5,fantrax_hitting_categories,5.462962962962963,3.185185185185185,0.23255813953488372,0.3557692307692308,0.29069767441860467,0.6464669051878354,0.5714285714285714,0.154,0.26899999999999996,0.3297142857142857,4.8,0.055999999999999994,58.0,17.69,2026,104,0.25961538461538464,league,26.173904586357175,6.694134414274345,0.3473618036691066,4.876810161375791,0.23719555413830098,0.14201341322462258,100.06080745099635,113.79958515807466,81.6082054061228,94.91955713943962,98.4249917705609,107.0846377887424,39.43289491354229,81,128.81215153058255,102.8738640348546,99.13727067215707,107.82633975584626,85.91294383239472,102.8738640348546,107.82633975584626,85.91294383239472,104.91251396516705,98.87104920769853
