Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
Yoelvis Betancourt,ATL,CPX,18,32,100,115,24,20,4,0,0,17,14,7,0,23,7,1,0,3,0,1,.240,sa3067847
Yilber Herrera,MIN,CPX,21,41,96,135,23,18,2,2,1,18,11,37,0,34,1,1,0,1,14,3,.240,sa3018425
Paulo Asprilla,STL,CPX,20,21,46,56,11,10,1,0,0,8,6,7,0,16,2,1,0,0,0,1,.239,sa3021859
Newremberg Rondon,DET,CPX,22,6,21,21,5,2,3,0,0,3,3,0,0,3,0,0,0,1,0,0,.238,sa3015653
Luis Quesada,HOU,CPX,21,40,97,125,23,16,4,0,3,23,16,24,1,36,2,2,0,1,0,2,.237,sa3021308
Caden Merritt,ATL,CPX,19,40,131,164,31,19,5,4,3,23,19,28,0,46,4,1,0,1,20,4,.237,sa3076054
Juan Obispo,WSN,CPX,20,24,55,69,13,7,5,0,1,10,7,11,0,23,1,2,0,2,6,2,.236,sa3022255
Yeider Mindiola,NYM,CPX,19,36,89,109,21,11,6,3,1,18,11,16,0,33,2,2,0,2,7,2,.236,sa3067885
Noah Myers,TBR,CPX,26,10,34,46,8,4,3,0,1,10,4,10,0,8,1,1,0,1,3,0,.235,sa3023377
Francisco Vilorio,NYY,CPX,19,32,102,117,24,16,7,0,1,16,16,9,0,40,4,2,0,1,7,1,.235,sa3023893
Victor Leal,MIN,CPX,19,32,85,110,20,13,7,0,0,11,10,20,0,18,3,1,1,2,2,1,.235,sa3023948
Jhoan Peguero,BOS,CPX,20,32,81,107,19,11,6,0,2,20,18,23,0,24,3,0,0,0,20,7,.235,sa3023754
Renyel Campos,TOR,CPX,19,26,64,74,15,9,2,1,3,11,13,8,0,15,2,0,0,0,2,0,.234,sa3068709
Wyatt Vincent,NYM,CPX,19,37,111,132,26,12,7,3,4,25,16,18,0,33,2,1,0,2,6,5,.234,sa3069295
Luis Arias,WSN,CPX,20,48,129,146,30,23,3,0,4,17,23,14,0,51,2,1,0,3,1,1,.233,sa3023259
Jonathan Alcantara,PHI,CPX,18,33,99,108,23,16,4,0,3,18,12,7,0,30,0,0,2,0,0,1,.232,sa3068969
Mario Baez,ATL,CPX,19,24,69,79,16,11,5,0,0,10,11,10,0,10,0,0,0,0,2,2,.232,sa3021286
Kennew Blanco,TOR,CPX,20,50,164,187,38,29,6,2,1,27,25,21,0,32,2,0,0,3,14,0,.232,sa3067640
Jostin Ogando,BOS,CPX,18,30,95,110,22,18,1,2,1,18,14,12,0,34,1,2,0,1,4,1,.232,sa3068416
Tavano Baker,BOS,CPX,19,44,134,164,31,18,8,4,1,27,22,26,1,41,3,1,0,0,21,3,.231,sa3023762
Adrian Santana,TBR,CPX,20,3,13,13,3,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,.231,sa3022890
Jose Barrios,MIN,CPX,18,37,96,121,22,15,5,0,2,21,19,20,0,20,3,1,1,4,5,3,.229,sa3067730
Miguel Caraballo,MIN,CPX,17,43,131,166,30,16,9,0,5,26,19,25,0,49,5,3,0,1,15,2,.229,sa3067756
Dexters Peralta,NYY,CPX,18,58,188,227,43,21,5,4,13,37,45,31,1,81,6,2,0,1,9,2,.229,sa3023745
Manolfi Jimenez,PHI,CPX,21,23,70,84,16,9,2,1,4,8,14,6,0,18,3,4,1,1,1,0,.229,sa3018492
TJayy Walton,PHI,CPX,21,10,35,36,8,6,1,1,0,4,3,1,0,13,0,0,0,0,0,0,.229,sa3023090
Royelny Strop,STL,CPX,18,50,149,181,34,25,6,1,2,31,24,25,0,42,5,2,0,1,11,4,.228,sa3068180
Jancory De La Cruz,MIA,CPX,20,38,101,119,23,14,5,0,4,15,15,18,0,38,0,0,0,0,1,2,.228,sa3021280
Josmir Reyes,NYM,CPX,19,44,123,153,28,21,6,0,1,17,12,27,0,17,2,1,0,0,4,2,.228,sa3023929
Stephen Hrustich,DET,CPX,24,11,31,38,7,4,2,0,1,4,4,7,0,7,0,0,0,0,1,0,.226,sa3067530
Guillermo Rosario,PHI,CPX,21,36,102,129,23,14,4,1,4,15,22,22,0,36,4,1,0,0,0,0,.225,sa3021586
Esterling Rodriguez,PHI,CPX,20,48,151,187,34,23,5,1,5,26,30,28,0,35,1,2,4,2,7,3,.225,sa3021599
Jhorman Bravo,BOS,CPX,18,46,151,189,34,25,6,1,2,35,29,32,0,31,1,5,0,1,37,7,.225,sa3067799
Juan Rujano,STL,CPX,18,22,67,77,15,11,2,0,2,10,11,7,0,22,3,0,0,2,0,0,.224,sa3067752
Israfell Bautista,TBR,CPX,19,55,161,207,36,34,1,1,0,37,29,38,0,50,3,4,1,2,34,6,.224,sa3024116
Emmanuel Cedeno,TBR,CPX,18,53,184,243,41,30,7,3,1,54,21,49,0,28,6,2,2,1,17,2,.223,sa3067717
Grae Kessinger,NYM,CPX,28,4,9,14,2,0,1,0,1,5,5,5,0,3,0,0,0,0,1,1,.222,25813
Luis Escudero,NYY,CPX,20,6,18,25,4,3,0,0,1,3,2,6,0,5,1,0,0,0,4,0,.222,sa3021063
Gabriel Lara,NYY,CPX,20,7,18,24,4,2,1,0,1,5,3,5,0,9,1,0,0,0,2,1,.222,sa3021177
Cesar Hernandez,HOU,CPX,23,7,18,21,4,3,0,0,1,3,1,3,0,4,0,0,0,0,2,0,.222,sa3023547
Matthew Miura,STL,CPX,22,3,9,12,2,2,0,0,0,2,0,2,0,2,1,0,0,0,1,1,.222,sa3038183
Yunior Amparo,NYM,CPX,19,3,9,11,2,0,2,0,0,2,1,1,0,2,0,0,1,0,1,0,.222,sa3068395
Juan Elejandro,ATL,CPX,18,35,113,125,25,17,8,0,0,10,13,9,0,24,2,1,0,3,0,0,.221,sa3068191
Justin Capellan,NYY,CPX,19,49,154,173,34,17,12,1,4,20,21,12,0,43,7,0,0,4,5,5,.221,sa3023731
Wilfri De La Cruz,BAL,CPX,18,51,145,188,32,23,6,1,2,37,20,39,0,44,2,1,1,0,17,6,.221,sa3067682
Estivenzon Montero,NYY,CPX,19,41,127,144,28,18,7,0,3,13,10,15,0,43,2,0,0,2,6,1,.220,sa3023916
Keegan Pieternella,TOR,CPX,18,16,41,48,9,7,1,1,0,10,3,7,0,15,0,0,0,0,0,1,.220,sa3067848
Nolan McCarthy,DET,CPX,24,10,32,36,7,3,1,0,3,6,10,4,0,11,0,0,0,2,3,0,.219,sa3076053
Carlos Tavares,WSN,CPX,20,45,101,132,22,9,8,0,5,24,20,29,0,38,1,1,0,1,2,0,.218,sa3021209
Edgar Walker,PIT,CPX,18,33,101,117,22,18,3,0,1,12,7,13,0,23,1,2,0,2,3,1,.218,sa3067660
Adbiel Feliz,PIT,CPX,19,24,46,61,10,8,2,0,0,15,9,15,0,4,0,0,0,1,3,4,.217,sa3023897
Edgardo Villegas,TOR,CPX,23,11,23,30,5,2,3,0,0,3,2,4,0,6,3,0,0,0,1,0,.217,sa3077668
John Estevez,ATL,CPX,20,14,37,50,8,6,2,0,0,5,3,9,0,13,2,2,0,0,2,0,.216,sa3021287
Erick Brito,PHI,CPX,24,4,14,16,3,2,0,1,0,2,1,2,0,2,0,0,0,0,0,0,.214,sa3011753
Raymond Mola,PIT,CPX,20,19,47,68,10,7,2,0,1,12,5,17,0,18,4,0,0,1,16,1,.213,sa3023109
Romeli Espinosa,PHI,CPX,18,54,203,234,43,34,5,3,1,33,24,18,0,48,7,3,3,4,3,4,.212,sa3067704
Dorian Soto,BOS,CPX,18,39,137,161,29,23,5,1,0,22,15,22,0,39,1,1,0,1,9,5,.212,sa3067678
Malvin Fernandez,ATL,CPX,17,35,109,129,23,15,4,2,2,17,15,18,0,32,0,2,0,1,3,1,.211,sa3067745
Manuel Dos Passos,ATL,CPX,19,41,128,157,27,15,10,0,2,15,11,25,0,56,4,0,0,0,1,1,.211,sa3024344
Teilon Serrano,MIN,CPX,18,51,133,194,28,13,8,4,3,26,22,53,0,59,5,2,1,0,14,5,.211,sa3067703
Armstrong Muhoozi,PIT,CPX,18,11,38,42,8,7,0,1,0,6,7,4,0,14,0,0,0,0,2,2,.211,sa3068185
Everett Cooper III,WSN,CPX,22,12,29,34,6,4,2,0,0,4,3,2,0,7,2,1,0,0,1,0,.207,sa3020218
Jose Familia,PHI,CPX,18,40,116,142,24,15,4,1,4,21,13,20,0,43,2,1,3,0,0,0,.207,sa3023879
Jose Monzon,TBR,CPX,20,9,34,39,7,5,2,0,0,5,7,3,0,8,1,1,0,0,4,0,.206,sa3021222
Yordani Martinez,MIA,CPX,19,46,112,136,23,15,5,1,2,28,15,22,0,31,2,0,0,4,16,3,.205,sa3023738
Alfredo Rodriguez,TBR,CPX,20,34,88,113,18,13,4,0,1,19,22,15,0,24,7,3,0,3,3,0,.205,sa3021207
Kenni Gomez,HOU,CPX,21,18,54,69,11,3,3,2,3,14,7,15,0,23,0,0,0,0,10,1,.204,sa3018430
Angel Garcia,BAL,CPX,19,24,64,71,13,7,6,0,0,12,8,5,0,17,1,1,0,2,1,0,.203,sa3024352
Anthony Frobose,NYM,CPX,18,49,138,167,28,15,6,1,6,32,23,22,0,61,4,3,0,5,10,4,.203,sa3069292
Adolfo Miranda,NYM,CPX,19,32,79,85,16,10,6,0,0,12,8,6,0,28,0,0,0,0,6,1,.203,sa3025062
Gavin Smith,TOR,CPX,20,39,109,131,22,15,4,1,2,20,12,16,0,39,4,1,0,1,3,2,.202,sa3076312
Roberto Campos,DET,CPX,23,3,5,9,1,0,1,0,0,2,0,4,0,1,0,0,0,0,1,0,.200,sa3014683
Dashyll Tejeda,WSN,CPX,20,3,10,11,2,2,0,0,0,2,1,1,0,1,0,0,0,0,2,0,.200,sa3021315
Nixon Chirinos,MIA,CPX,20,5,15,17,3,3,0,0,0,0,1,1,0,6,1,0,0,0,2,0,.200,sa3022164
Payton Eeles,BAL,CPX,26,2,5,6,1,0,1,0,0,2,1,1,0,1,0,0,0,0,0,0,.200,sa3023622
Givian Sirvania,BOS,CPX,18,4,10,10,2,2,0,0,0,0,1,0,0,5,0,0,0,0,1,1,.200,sa3023765
Saul Gomez,BAL,CPX,18,18,40,47,8,7,1,0,0,4,6,5,0,14,0,1,1,1,1,0,.200,sa3024152
Ian Petrutz,STL,CPX,23,2,5,8,1,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,.200,sa3025159
Gabriel Rosado,DET,CPX,20,21,40,48,8,5,2,0,1,7,7,6,0,16,1,1,0,1,0,0,.200,sa3067423
Anderson Areinamo,HOU,CPX,19,46,135,168,27,15,8,0,4,31,26,26,0,35,4,3,0,4,12,1,.200,sa3067775
Alfonzo Martinez,TBR,CPX,20,38,91,119,18,13,4,0,1,14,11,19,0,23,8,1,0,3,4,2,.198,sa3021225
Feldi Tavarez,WSN,CPX,19,28,66,82,13,9,3,0,1,11,10,12,0,23,3,1,0,1,3,1,.197,sa3023918
Diego Tornes,ATL,CPX,17,30,112,124,22,14,4,4,0,11,15,8,0,27,4,0,0,0,8,4,.196,sa3066458
Daiber De Los Santos,MIN,CPX,19,48,123,160,24,13,4,4,3,29,15,30,0,71,5,2,0,4,8,2,.195,sa3023885
Jose Dickson,DET,CPX,19,16,41,52,8,2,5,0,1,8,9,11,0,18,0,0,0,0,5,2,.195,sa3023907
Joyner Perez,MIN,CPX,18,28,82,101,16,13,3,0,0,8,8,11,0,27,4,3,0,3,0,2,.195,sa3067762
Félix Amparo,BAL,CPX,20,18,36,44,7,5,2,0,0,9,6,8,0,8,0,0,0,3,6,2,.194,sa3021180
Joseph Tailor,MIA,CPX,20,14,31,36,6,4,0,1,1,5,5,3,0,10,2,0,0,1,0,1,.194,sa3021285
Miguel Rodríguez,BAL,CPX,20,8,26,29,5,2,3,0,0,3,3,3,0,1,0,0,0,0,0,0,.192,sa3021226
Christian Astudillo,BAL,CPX,19,36,78,102,15,13,1,0,1,13,7,18,0,9,6,0,0,8,0,0,.192,sa3024144
Martin Tamara,DET,CPX,22,40,73,86,14,9,3,1,1,6,8,10,0,27,2,0,0,1,0,0,.192,sa3021257
Scott Mudler,PHI,CPX,23,16,47,54,9,5,1,1,2,7,5,3,0,10,3,0,0,1,0,0,.191,sa3077723
Hector Ramos,BOS,CPX,18,12,42,52,8,5,3,0,0,3,6,8,0,15,0,2,0,1,6,1,.190,sa3067783
Jose Tovar,TBR,CPX,20,36,79,118,15,9,5,1,0,13,23,31,0,16,3,2,1,3,0,2,.190,sa3021223
Daniel Hernandez,WSN,CPX,18,28,79,84,15,13,2,0,0,4,8,4,0,13,1,0,0,0,0,0,.190,sa3067734
Tim Piasentin,TOR,CPX,19,21,69,86,13,8,4,0,1,13,6,15,0,23,2,0,0,0,2,0,.188,sa3069278
Daniel Rojas,STL,CPX,20,37,96,102,18,12,4,0,2,11,8,6,0,22,0,0,0,1,9,1,.188,sa3021613
Ricardo Paez,MIN,CPX,19,16,32,39,6,2,2,1,1,9,3,7,0,9,0,0,0,0,4,0,.188,sa3023961
Jake Cook,TOR,CPX,22,5,16,20,3,3,0,0,0,2,2,4,0,3,0,0,0,0,1,1,.188,sa3029303
Owen Carapellotti,TOR,CPX,23,6,16,21,3,3,0,0,0,4,4,3,0,6,1,1,0,0,0,0,.188,sa3076099
Juan Espinal,ATL,CPX,19,32,91,117,17,15,1,0,1,14,8,22,0,39,3,0,0,1,11,2,.187,sa3024315
Javier Acevedo,PIT,CPX,19,26,70,82,13,8,4,0,1,12,10,11,0,26,0,0,1,1,0,0,.186,sa3023747
Arlenn Manzanillo,ATL,CPX,18,28,81,94,15,11,3,1,0,6,6,10,0,25,0,2,0,3,1,0,.185,sa3067872
Joephillip Guzman,BAL,CPX,19,42,81,113,15,10,4,0,1,16,8,30,0,21,1,1,0,3,2,5,.185,sa3075625
Gabriel Cesa,ATL,CPX,19,45,130,161,24,21,1,2,0,22,12,24,0,47,5,2,0,5,8,1,.185,sa3024630
Will Robertson,BAL,CPX,28,4,11,16,2,1,1,0,0,2,3,4,0,2,1,0,0,0,0,1,.182,25467
Geovanny Planchart,TOR,CPX,24,4,11,13,2,2,0,0,0,0,1,1,0,5,1,0,0,0,0,0,.182,sa3009334
Fabian Lopez,MIA,CPX,20,29,55,71,10,5,3,0,2,8,12,10,0,24,1,2,3,0,0,1,.182,sa3021276
Mitch Jebb,PIT,CPX,24,3,11,12,2,1,0,1,0,1,2,0,0,3,0,1,0,0,0,0,.182,sa3022565
Austin Overn,TBR,CPX,23,3,11,13,2,1,1,0,0,1,0,2,0,2,0,0,0,0,1,0,.182,sa3025408
Darell Morel,PIT,CPX,18,40,128,161,23,11,5,4,3,20,16,26,0,47,5,2,0,4,8,2,.180,sa3066667
Logan Dawson,PHI,CPX,20,58,169,227,30,18,8,1,3,32,22,45,0,62,7,1,5,4,2,2,.178,sa3069204
Diover De Aza,NYM,CPX,18,35,79,99,14,8,2,2,2,10,8,16,0,32,3,1,0,1,4,1,.177,sa3023715
Conor Essenburg,ATL,CPX,19,5,17,20,3,3,0,0,0,0,1,3,0,7,0,0,0,1,0,1,.176,sa3069281
Landon Arroyos,HOU,CPX,19,48,142,173,25,21,2,0,2,29,16,27,0,43,3,1,0,3,31,1,.176,sa3069314
Almen Tolentino,MIA,CPX,19,36,108,132,19,14,2,2,1,19,12,23,1,39,1,0,0,1,8,3,.176,sa3024628
Gabriel Azocar,PHI,CPX,18,24,63,75,11,9,2,0,0,10,3,10,0,21,1,1,0,0,0,0,.175,sa3067664
Facundo Velásquez,STL,CPX,20,19,46,56,8,3,3,2,0,4,5,10,0,21,0,0,0,1,1,0,.174,sa3021227
Aidan Smith,TBR,CPX,21,7,23,28,4,3,0,1,0,2,3,4,0,4,0,1,0,1,2,0,.174,sa3022611
Enmanuel Bonilla,TOR,CPX,20,10,35,42,6,4,2,0,0,9,6,6,0,13,0,1,0,0,5,0,.171,sa3020684
Matt Fraizer,BOS,CPX,28,11,35,45,6,2,3,0,1,7,4,9,0,14,1,0,0,1,0,1,.171,sa918983
Gustavo Melendez,PIT,CPX,18,42,111,157,19,14,5,0,0,20,8,41,0,41,5,0,0,2,5,0,.171,sa3069270
Leonardo Pineda,TBR,CPX,19,27,77,106,13,8,2,1,2,16,8,26,0,27,3,0,0,0,4,1,.169,sa3023721
Jase Mitchell,HOU,CPX,19,43,101,160,17,8,8,1,0,30,17,54,0,47,3,2,0,1,9,4,.168,sa3069286
Sam Praytor,MIA,CPX,27,2,6,7,1,0,0,0,1,1,2,0,0,1,0,1,0,0,0,0,.167,sa3017151
Bryan Acuña,MIN,CPX,20,5,18,19,3,2,1,0,0,3,3,1,0,5,0,0,0,0,0,1,.167,sa3018427
Marco Vargas,NYM,CPX,21,2,6,7,1,1,0,0,0,1,2,1,0,1,0,0,0,0,0,0,.167,sa3018632
Tony Blanco Jr.,PIT,CPX,21,2,6,8,1,1,0,0,0,2,0,1,0,4,1,0,0,0,0,0,.167,sa3019722
Douglas Hodo III,BAL,CPX,25,2,6,7,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,.167,sa3020614
Luis Almeyda,BAL,CPX,20,4,12,13,2,1,1,0,0,0,1,1,0,2,0,0,0,1,0,0,.167,sa3021081
Sandro Pereira,HOU,CPX,20,8,12,19,2,2,0,0,0,3,1,2,0,3,3,0,2,1,1,0,.167,sa3021140
Caden Kendle,MIN,CPX,24,5,18,21,3,2,1,0,0,4,2,0,0,4,1,2,0,0,0,0,.167,sa3025262
Jake Casey,TOR,CPX,23,3,6,11,1,0,0,0,1,1,2,1,0,2,3,1,0,0,0,1,.167,sa3028574
Brody Donay,TBR,CPX,22,7,18,24,3,3,0,0,0,5,2,3,0,8,3,0,0,1,0,0,.167,sa3030451
Canon Reeder,PIT,CPX,23,5,12,19,2,2,0,0,0,2,1,5,0,4,2,0,0,0,0,2,.167,sa3040539
Owen Carey,ATL,CPX,19,6,18,20,3,2,1,0,0,2,0,2,0,5,0,0,0,0,1,0,.167,sa3067044
Cesar Mujica,PHI,CPX,19,19,43,53,7,5,1,0,1,11,4,7,0,18,3,0,0,1,0,0,.163,sa3023880
Daniel Pena,MIN,CPX,21,25,57,74,9,8,0,0,1,8,10,13,0,16,4,0,0,1,2,1,.158,sa3018634
Gabriel Rodriguez,PIT,CPX,18,44,133,164,21,15,3,1,2,18,14,22,0,47,6,3,0,5,6,2,.158,sa3067720
Fabian Bonilla,BOS,CPX,18,5,19,23,3,3,0,0,0,3,4,4,0,9,0,0,0,0,1,1,.158,sa3069318
Cristhian Vaquero,WSN,CPX,21,12,32,35,5,5,0,0,0,4,2,1,0,11,1,0,0,0,4,1,.156,sa3018403
Carlos De Sousa,TBR,CPX,20,11,26,29,4,4,0,0,0,0,2,2,0,7,1,0,0,1,0,0,.154,sa3021240
Chris Lopez,STL,CPX,21,7,13,14,2,1,1,0,0,2,0,1,0,4,0,0,0,0,0,0,.154,sa3021648
Isael Arias,NYY,CPX,20,24,52,56,8,6,1,0,1,8,2,4,0,15,0,0,0,1,7,0,.154,sa3023713
Kevin Robledo,MIA,CPX,19,6,13,14,2,2,0,0,0,1,0,1,0,5,0,0,0,1,0,0,.154,sa3024360
Kendrick Herrera,PIT,CPX,19,25,53,72,8,7,0,1,0,12,7,17,0,19,1,0,1,3,2,0,.151,sa3023776
Aaron Pinero,TBR,CPX,19,10,27,33,4,3,0,1,0,3,4,3,0,6,3,0,0,2,0,0,.148,sa3023783
Ronald Acuña Jr.,ATL,CPX,28,3,7,9,1,0,0,0,1,2,5,2,0,2,0,0,0,0,0,0,.143,18401
Randy Guzman,NYM,CPX,21,5,14,15,2,1,1,0,0,3,2,0,0,9,1,0,0,0,0,1,.143,sa3021106
AJ Salgado,NYM,CPX,24,3,7,8,1,1,0,0,0,3,0,1,0,2,0,0,0,0,0,0,.143,sa3069033
Jalvin Arias,PHI,CPX,19,27,79,92,11,8,1,1,1,5,6,9,0,34,2,2,0,0,0,0,.139,sa3023875
Bracewell Taveras,STL,CPX,20,46,134,151,18,7,6,2,3,17,15,14,0,48,2,1,0,0,1,0,.134,sa3021193
Gabriel Flores,PHI,CPX,18,21,54,65,7,4,2,0,1,13,11,9,0,17,2,0,0,1,0,0,.130,sa3068396
Eloy Jiménez,TOR,CPX,29,3,8,9,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,.125,17484
Lucas Spence,HOU,CPX,23,2,8,9,1,0,0,0,1,2,2,1,0,3,0,0,0,0,0,0,.125,35126
Jeremy Almonte,MIA,CPX,20,7,16,19,2,1,1,0,0,3,3,1,0,2,1,1,0,0,1,0,.125,sa3021632
Edgardo Figueroa,WSN,CPX,18,22,40,51,5,4,0,0,1,7,2,11,0,17,0,0,0,0,1,0,.125,sa3067716
Alex Birge,STL,CPX,23,3,8,12,1,1,0,0,0,1,0,3,0,6,1,0,0,1,0,0,.125,sa3069174
Andru Arthur,STL,CPX,20,30,59,72,7,2,5,0,0,6,9,10,0,21,2,1,0,1,2,2,.119,sa3021277
Haritzon Castillo,MIN,CPX,18,5,17,21,2,2,0,0,0,2,0,3,0,9,1,0,0,0,3,1,.118,sa3067692
Lisandro Sanchez,BAL,CPX,18,8,17,21,2,0,1,0,1,2,2,4,0,10,0,0,0,0,1,0,.118,sa3067826
Yaxson Lucena,STL,CPX,18,23,70,88,8,6,1,1,0,11,8,17,0,14,1,0,0,0,1,2,.114,sa3024326
Starlin Mieses,BAL,CPX,18,34,70,89,8,7,1,0,0,10,3,16,0,32,2,0,1,5,1,0,.114,sa3067884
Josue Briceño,DET,CPX,21,3,9,9,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.111,sa3018584
Juan Rosas,TOR,CPX,20,5,9,9,1,1,0,0,0,0,1,0,0,6,0,0,0,0,0,0,.111,sa3021125
Andrew McCutchen,ATL,CPX,39,4,10,14,1,0,1,0,0,0,2,4,0,1,0,0,0,1,0,0,.100,9847
Emilio Sanchez,BAL,CPX,19,41,81,112,8,5,2,1,0,21,7,27,0,27,2,2,0,0,11,2,.099,sa3024110
Cardell Thibodeaux,ATL,CPX,22,12,22,34,2,2,0,0,0,5,4,11,0,5,0,1,0,2,5,0,.091,sa3043664
Reylin Perez,HOU,CPX,21,12,24,29,2,1,1,0,0,3,2,5,0,10,0,0,0,0,2,0,.083,sa3019204
Carter Gwost,PIT,CPX,19,6,18,26,1,1,0,0,0,4,1,6,0,12,2,0,0,0,1,0,.056,sa3069309
Mike Tauchman,NYM,CPX,35,4,7,12,0,0,0,0,0,2,0,4,0,1,1,0,0,0,0,0,.000,15274
Andy Ibáñez,NYM,CPX,33,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,18819
Jake Fraley,TBR,CPX,31,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,19260
Lenyn Sosa,TOR,CPX,26,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,22896
Dominic Fletcher,PIT,CPX,28,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,26149
Tommy Pham,BAL,CPX,38,1,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,.000,2967
Narbe Cruz,HOU,CPX,25,2,4,6,0,0,0,0,0,2,0,2,0,3,0,0,0,0,0,0,.000,sa3015205
Javier Rivas,PIT,CPX,23,1,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,sa3015589
Omar Alfonzo,PIT,CPX,22,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,sa3015665
Edward Duran,TOR,CPX,22,1,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,sa3016719
Franyerber Montilla,DET,CPX,21,2,2,6,0,0,0,0,0,2,0,4,0,1,0,0,0,0,0,0,.000,sa3018580
Ike Buxton,WSN,CPX,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,sa3020180
Camilo Diaz,HOU,CPX,20,1,2,3,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,.000,sa3021074
Juan Sierra,HOU,CPX,20,4,11,15,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,.000,sa3021146
Kevin Verde,NYY,CPX,20,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,sa3021326
Kevin Velasco,BAL,CPX,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,sa3021524
Fermin Magallanes,BAL,CPX,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,sa3021544
Ariel Lebron,HOU,CPX,21,2,2,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,.000,sa3021623
Yoralbert Cadiz,NYM,CPX,21,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,sa3021822
Chase Davis,STL,CPX,24,2,6,7,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,.000,sa3022426
Gavin Dugas,WSN,CPX,26,2,3,7,0,0,0,0,0,1,0,4,0,2,0,0,0,0,0,1,.000,sa3022667
Tai Peete,STL,CPX,20,3,10,12,0,0,0,0,0,2,1,2,0,4,0,0,0,0,1,0,.000,sa3022966
Justin Barry,BOS,CPX,19,1,2,4,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,.000,sa3023716
Gerinton Mendez,MIA,CPX,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,sa3024543
Enixon Sanchez,NYY,CPX,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,sa3024569
Carlos Rondon,NYY,CPX,20,11,11,12,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,.000,sa3024634
Leonardo Leon,DET,CPX,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,sa3025347
Jared Jones,PIT,CPX,22,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,sa3034881
Cole Mathis,NYM,CPX,22,1,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.000,sa3037300
Riley Stanford,TBR,CPX,23,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,sa3042934
Jack Lines,TBR,CPX,20,4,4,13,0,0,0,0,0,3,1,5,0,1,4,0,0,0,2,0,.000,sa3066763
Andrew Tess,BAL,CPX,19,2,6,8,0,0,0,0,0,1,0,1,0,5,1,0,0,0,0,0,.000,sa3067325
Sam Robertson,NYM,CPX,21,2,3,6,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1,.000,sa3069014
Dax Kilby,NYY,CPX,19,4,9,10,0,0,0,0,0,1,0,1,0,4,0,0,0,0,0,0,.000,sa3069080
Elijah Farley,HOU,CPX,20,1,3,5,0,0,0,0,0,1,0,1,0,3,1,0,0,0,1,0,.000,sa3069300
Charlie Saum,TOR,CPX,22,4,8,10,0,0,0,0,0,1,1,2,0,5,0,0,0,0,0,0,.000,sa3076096
Jake Dykhoff,BAL,CPX,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,sa3076437
Jackson Hauge,NYM,CPX,25,1,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,.000,sa3076547
Angel Castillo,TBR,CPX,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,sa3077378
