Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
Kenny Fenelon,MIL,CPX,18,222,18.5%,35.1%,0.53,.227,.387,.438,.825,.210,8.0,.363,-0.3,40,2.0,.390,105,sa3067474
Ben Gobbel,LAA,CPX,26,13,0.0%,38.5%,0.00,.308,.308,.615,.923,.308,1.6,.429,0.0,2,0.1,.387,105,sa3019870
Sebastian Blanco,COL,CPX,18,265,11.3%,19.6%,0.58,.293,.388,.432,.820,.140,6.6,.363,-2.3,47,1.7,.387,105,sa3067801
Yosneiker Rivas,SFG,CPX,20,49,14.3%,24.5%,0.58,.310,.408,.381,.789,.071,4.1,.433,-0.4,9,0.4,.389,105,sa3021262
Jeury Ramirez,CHC,CPX,18,146,8.2%,28.8%,0.29,.287,.363,.481,.844,.194,10.0,.400,2.8,25,0.6,.384,104,sa3067778
Cesar Lugo,CHC,CPX,19,198,14.1%,30.8%,0.46,.253,.369,.470,.839,.217,7.3,.360,-0.8,34,0.7,.384,104,sa3024319
Jhonayker Ugarte,KCR,CPX,19,174,11.5%,20.7%,0.56,.297,.390,.421,.810,.124,5.3,.378,-1.2,30,0.8,.385,102,sa3024361
Abel Lorenzo,LAD,CPX,20,184,3.8%,26.6%,0.14,.310,.353,.480,.833,.170,7.6,.407,-1.5,31,-0.5,.377,102,sa3021831
Rashawn Pinder,TEX,CPX,19,109,16.5%,24.8%,0.67,.244,.380,.453,.833,.209,6.4,.286,-0.4,19,0.5,.385,101,sa3023729
Agustin Acosta,LAD,CPX,21,74,10.8%,25.7%,0.42,.262,.351,.477,.828,.215,5.6,.326,0.4,12,-0.3,.375,101,sa3018627
Nick McLain,CHW,CPX,23,32,15.6%,21.9%,0.71,.296,.406,.370,.777,.074,1.9,.400,-0.6,6,0.2,.385,101,sa3037680
Jhon Gil,LAD,CPX,18,128,12.5%,14.8%,0.84,.296,.394,.370,.764,.074,5.1,.341,-1.0,21,-0.6,.375,101,sa3068235
Johan Fernandez,ARI,CPX,19,58,19.0%,29.3%,0.65,.261,.414,.304,.718,.043,0.9,.414,0.0,10,-0.2,.376,101,sa3024802
Matt Klein,COL,CPX,22,9,11.1%,33.3%,0.33,.286,.375,.429,.804,.143,1.6,.500,0.0,2,0.0,.379,101,sa3035491
Moises Bolivar,LAD,CPX,18,169,11.8%,30.2%,0.39,.255,.349,.490,.839,.234,3.6,.322,-0.4,28,-0.9,.375,101,sa3023770
Jose Ramos,OAK,CPX,19,179,9.5%,34.1%,0.28,.285,.356,.519,.875,.234,8.4,.411,0.6,32,1.4,.388,100,sa3024111
Yorger Bautista,SEA,CPX,18,249,9.2%,24.5%,0.38,.283,.345,.489,.834,.206,7.6,.346,0.6,40,-1.9,.372,100,sa3067684
Yordani Soto,CHW,CPX,17,165,10.3%,29.1%,0.35,.271,.358,.493,.851,.222,6.8,.370,-3.3,28,0.5,.383,100,sa3067834
Moises Marchán,KCR,CPX,18,87,8.0%,27.6%,0.29,.338,.405,.365,.770,.027,5.9,.490,1.0,15,0.0,.380,100,sa3067544
Leonard Rijo,MIL,CPX,18,85,12.9%,15.3%,0.85,.288,.388,.397,.785,.110,6.2,.350,-1.8,14,0.0,.380,99,sa3067656
Luis Freitez,OAK,CPX,23,121,10.7%,18.2%,0.59,.292,.372,.472,.844,.179,7.3,.349,0.4,21,0.7,.386,99,sa3017479
Cardell Thibodeaux,SDP,CPX,22,51,19.6%,19.6%,1.00,.244,.392,.366,.758,.122,4.2,.323,-1.0,8,-0.2,.376,99,sa3043664
Gustavo Baptista,CLE,CPX,18,161,11.8%,27.3%,0.43,.234,.342,.489,.831,.255,9.1,.287,2.2,26,-1.5,.371,99,sa3067824
Jack Mathey,SDP,CPX,22,88,13.6%,26.1%,0.52,.242,.407,.318,.725,.076,8.5,.364,1.0,15,-0.4,.376,99,sa3067286
Anthony Santa Cruz de Oviedo,LAA,CPX,19,216,15.7%,19.9%,0.79,.254,.375,.435,.810,.181,5.2,.298,-0.8,36,-0.8,.376,99,sa3067781
Eli Pitts,CIN,CPX,19,166,10.8%,18.7%,0.58,.299,.370,.500,.870,.201,8.2,.354,0.2,30,1.7,.391,98,sa3069279
A.J. Vukovich,ARI,CPX,24,24,20.8%,25.0%,0.83,.167,.375,.389,.764,.222,6.3,.182,0.2,4,-0.2,.371,98,sa3014525
Joshua Francis,SEA,CPX,19,126,11.1%,29.4%,0.38,.262,.377,.379,.756,.117,9.2,.400,1.0,20,-1.5,.368,98,sa3023978
Leonel Vivas,CHC,CPX,19,151,17.2%,31.8%,0.54,.231,.397,.333,.731,.103,6.7,.368,-0.8,24,-1.2,.372,97,sa3025161
Jhojan Downer,SDP,CPX,19,132,18.2%,34.8%,0.52,.262,.402,.327,.729,.065,5.0,.459,-0.6,21,-1.0,.372,97,sa3024363
Demetrio Crisantes,ARI,CPX,21,10,30.0%,30.0%,1.00,.143,.400,.286,.686,.143,2.6,.250,0.0,2,-0.1,.368,96,sa3021051
Moises Alcala,ARI,CPX,23,60,11.7%,35.0%,0.33,.269,.350,.462,.812,.192,4.6,.400,0.0,9,-0.7,.367,96,sa3016628
Juan Tomas,CHC,CPX,18,219,17.4%,31.1%,0.56,.240,.372,.402,.774,.162,7.3,.355,0.8,35,-2.4,.369,95,sa3067758
Gabriel Lopez,COL,CPX,20,132,10.6%,21.2%,0.50,.274,.362,.434,.795,.159,4.1,.337,0.0,21,-1.3,.370,95,sa3023988
CJ Hughes,MIL,CPX,18,209,18.2%,44.0%,0.41,.217,.378,.392,.770,.175,8.3,.441,0.1,34,-1.6,.372,95,sa3069246
Ezequiel Pena,CHC,CPX,19,94,12.8%,26.6%,0.48,.293,.383,.366,.749,.073,2.5,.411,-2.8,15,-1.2,.367,94,sa3024477
Jesus Fernandez,OAK,CPX,20,159,14.5%,9.4%,1.53,.273,.404,.328,.732,.055,6.1,.310,0.8,26,-0.9,.374,93,sa3021123
Luis De Leon,SDP,CPX,20,210,14.8%,24.3%,0.61,.268,.392,.339,.732,.071,7.3,.367,-0.3,33,-3.1,.365,93,sa3021148
Caleb Hobson,COL,CPX,24,12,41.7%,41.7%,1.00,.000,.455,.000,.455,.000,7.3,.000,0.4,2,-0.2,.364,92,sa3022610
Efren Teran,CHW,CPX,19,44,2.3%,15.9%,0.14,.302,.318,.535,.853,.233,2.7,.303,-1.2,7,-0.5,.369,92,sa3023769
Alfredo Benzan,ARI,CPX,19,199,15.1%,30.7%,0.49,.242,.369,.370,.738,.127,8.7,.373,1.6,30,-3.8,.360,92,sa3023904
Erick De La Cruz,ARI,CPX,19,17,17.6%,23.5%,0.75,.231,.412,.231,.643,.000,5.4,.333,0.2,3,-0.3,.360,92,sa3023919
Josh Owens,TEX,CPX,19,168,9.5%,36.9%,0.26,.255,.345,.469,.814,.214,5.3,.368,-0.6,26,-2.1,.367,91,sa3069169
Moises Polanco,MIL,CPX,19,99,18.2%,17.2%,1.06,.253,.394,.316,.710,.063,5.7,.317,-1.4,15,-1.5,.364,91,sa3024129
Taylor Young,LAD,CPX,27,27,11.1%,18.5%,0.60,.261,.370,.348,.718,.087,2.6,.333,0.0,4,-0.6,.356,90,sa3019907
Dane Myers,CIN,CPX,30,7,14.3%,14.3%,1.00,.167,.286,.667,.952,.500,0.1,.000,0.0,1,0.0,.377,90,22054
Reyli Mariano,LAD,CPX,19,160,16.3%,21.3%,0.76,.229,.358,.374,.733,.145,9.7,.284,2.8,23,-4.2,.353,88,sa3023970
Yilver De Paula,LAA,CPX,18,247,12.6%,17.0%,0.74,.257,.360,.396,.756,.139,4.9,.298,-2.3,37,-5.3,.358,88,sa3067753
Santiago Almao,TEX,CPX,18,153,13.1%,9.2%,1.43,.289,.384,.344,.728,.055,5.7,.319,-0.8,23,-2.7,.361,88,sa3067839
Jefrank Silva,CHW,CPX,18,122,13.9%,27.0%,0.52,.257,.377,.356,.733,.099,3.5,.358,-1.6,19,-2.2,.361,88,sa3068733
Isaac Ponce,SDP,CPX,19,93,12.9%,25.8%,0.50,.221,.355,.403,.757,.182,2.6,.280,0.0,14,-2.2,.355,87,sa3024482
Leandro Romero,SEA,CPX,19,196,9.7%,34.7%,0.28,.254,.332,.428,.759,.173,5.6,.376,-0.4,27,-6.1,.348,86,sa3023727
Jake Reinisch,OAK,CPX,24,19,10.5%,26.3%,0.40,.250,.368,.375,.743,.125,0.6,.364,0.0,3,-0.3,.363,86,sa3077705
Bryan Arendt,OAK,CPX,23,57,17.5%,22.8%,0.77,.267,.404,.289,.692,.022,4.6,.364,0.6,9,-0.9,.363,86,sa3026168
Christian Gonzalez,CHW,CPX,19,53,15.1%,24.5%,0.62,.227,.358,.386,.745,.159,5.5,.323,-3.0,8,-1.1,.358,86,sa3023982
Santiago Camacho,SFG,CPX,19,103,11.7%,20.4%,0.57,.258,.340,.438,.778,.180,4.4,.299,-0.6,15,-2.5,.354,85,sa3023775
Jesus Freitez,COL,CPX,20,10,20.0%,40.0%,0.50,.250,.400,.250,.650,.000,7.5,.500,0.4,1,-0.3,.352,85,sa3022392
Diorland Zambrano,CIN,CPX,19,125,8.8%,16.0%,0.55,.269,.355,.444,.799,.176,6.1,.302,-1.0,20,-1.4,.368,85,sa3024121
Juan Alvarez,ARI,CPX,20,183,10.4%,25.7%,0.40,.264,.339,.411,.750,.147,3.6,.345,-1.0,25,-5.5,.348,85,sa3023900
Derek Cerda,CHW,CPX,23,18,11.1%,16.7%,0.67,.313,.389,.313,.701,.000,1.6,.385,-0.6,3,-0.4,.356,85,sa3066029
Evan Estevez,SFG,CPX,18,221,13.1%,38.0%,0.35,.239,.345,.410,.755,.170,6.3,.388,-0.6,32,-5.8,.353,84,sa3023957
Hayden Jatczak,SFG,CPX,24,5,20.0%,20.0%,1.00,.250,.400,.250,.650,.000,0.1,.333,0.0,1,-0.1,.352,84,sa3076029
Kyle Sinzza,ARI,CPX,19,98,15.3%,19.4%,0.79,.211,.381,.263,.645,.053,5.7,.281,0.2,13,-3.2,.346,84,sa3023908
D'Angelo Tejada,CHW,CPX,20,118,7.6%,29.7%,0.26,.265,.342,.431,.773,.167,5.7,.354,0.2,17,-2.8,.355,84,sa3021263
Adriel Radney,ARI,CPX,19,190,13.2%,27.4%,0.48,.245,.347,.384,.731,.138,7.5,.333,0.2,26,-6.2,.346,84,sa3023886
Landon Hodge,CHW,CPX,19,130,16.9%,34.6%,0.49,.223,.380,.311,.691,.087,7.2,.386,-1.2,19,-3.2,.355,84,sa3069268
Reynaldo De La Paz,OAK,CPX,20,114,14.9%,31.6%,0.47,.234,.368,.362,.730,.128,4.7,.357,0.2,17,-2.4,.358,83,sa3021119
Broedy Poppell,SFG,CPX,24,33,6.1%,24.2%,0.25,.226,.273,.581,.853,.355,1.6,.200,0.0,5,-0.9,.351,83,sa3040084
Peyton Wilson,KCR,CPX,26,19,10.5%,10.5%,1.00,.286,.333,.500,.833,.214,3.5,.231,-0.6,3,-0.5,.351,83,sa3017110
Luis Frias,SFG,CPX,21,185,15.1%,28.1%,0.54,.236,.368,.338,.705,.101,8.0,.330,0.7,26,-5.4,.350,83,sa3018608
Malachai Halterman,MIL,CPX,19,129,14.7%,39.5%,0.37,.245,.372,.321,.693,.075,5.9,.455,-0.4,18,-3.7,.350,83,sa3076304
Moises Valdez,SDP,CPX,20,170,7.6%,18.8%,0.41,.268,.341,.396,.737,.128,8.0,.328,0.8,23,-5.4,.347,82,sa3022282
Erasmi Rodriguez,CHW,CPX,22,10,20.0%,30.0%,0.67,.250,.400,.250,.650,.000,5.2,.400,0.2,1,-0.3,.352,82,sa3068692
Santiago Contreras,SDP,CPX,20,134,17.9%,21.6%,0.83,.194,.382,.265,.647,.071,7.8,.268,-0.2,18,-4.3,.346,82,sa3021272
Eduardo Herrera,CHW,CPX,19,91,8.8%,37.4%,0.24,.268,.341,.415,.755,.146,2.0,.435,-2.2,13,-2.5,.352,82,sa3023889
Pedro Dalmagro,CLE,CPX,20,160,10.6%,33.1%,0.32,.245,.338,.381,.719,.137,6.1,.369,-0.4,21,-6.1,.341,82,sa3021601
Euri Rosa,LAD,CPX,18,58,17.2%,37.9%,0.45,.196,.362,.304,.666,.109,2.0,.348,-0.6,8,-2.1,.342,82,sa3023979
Abraham Bastidas,SDP,CPX,19,39,17.9%,25.6%,0.70,.226,.385,.258,.643,.032,4.7,.333,0.2,5,-1.3,.345,82,sa3067879
Shotaro Morii,OAK,CPX,19,14,7.1%,21.4%,0.33,.308,.357,.385,.742,.077,6.9,.400,0.4,2,-0.3,.354,81,sa3067343
Mayki De La Rosa,ARI,CPX,18,66,19.7%,37.9%,0.52,.208,.364,.302,.666,.094,2.3,.370,-0.6,9,-2.5,.341,81,sa3068689
Carlos Torres,TEX,CPX,18,86,9.3%,14.0%,0.67,.289,.349,.395,.744,.105,6.2,.333,-0.8,12,-2.5,.349,81,sa3067820
John Wimmer,LAA,CPX,21,16,18.8%,25.0%,0.75,.154,.313,.462,.774,.308,7.1,.125,0.2,2,-0.5,.344,81,sa3022509
Eddie Park,CHW,CPX,24,19,10.5%,21.1%,0.50,.235,.316,.471,.786,.235,4.8,.250,-0.4,3,-0.6,.349,81,sa3022502
Leider Padilla,LAD,CPX,19,67,4.5%,31.3%,0.14,.246,.328,.404,.732,.158,3.5,.333,-0.6,9,-2.7,.339,80,sa3023958
Anthony Marquez,SFG,CPX,19,199,13.1%,21.6%,0.60,.243,.352,.355,.707,.112,7.7,.312,0.4,27,-6.9,.344,79,sa3023960
Oswaldo Osorio,LAD,CPX,21,98,10.2%,29.6%,0.34,.221,.316,.419,.735,.198,5.6,.296,-1.2,13,-4.1,.337,79,sa3018560
Bryant Mendez,SEA,CPX,22,54,22.2%,37.0%,0.60,.171,.370,.244,.614,.073,7.8,.333,0.0,7,-2.4,.335,79,sa3016148
Jose De La Cruz,COL,CPX,19,103,16.5%,20.4%,0.81,.195,.380,.234,.614,.039,2.6,.268,0.0,13,-4.0,.339,78,sa3024899
Victor Santana,ARI,CPX,18,215,10.2%,16.3%,0.63,.275,.349,.339,.687,.063,3.5,.327,-1.2,27,-9.2,.335,78,sa3067736
Rayner Arias,SFG,CPX,20,120,10.8%,32.5%,0.33,.196,.342,.361,.702,.165,5.9,.273,0.6,16,-4.6,.341,78,sa3021076
Jake Bold,SDP,CPX,22,30,23.3%,40.0%,0.58,.143,.400,.143,.543,.000,1.4,.333,0.0,4,-1.2,.338,77,sa3076411
Euribiel Angeles,OAK,CPX,24,13,7.7%,15.4%,0.50,.273,.385,.273,.657,.000,7.5,.333,0.6,2,-0.4,.347,77,sa3008877
Derik Alcantara,CHC,CPX,21,79,11.4%,13.9%,0.82,.232,.316,.420,.737,.188,8.3,.259,0.4,10,-3.4,.335,76,sa3021322
Darren Baker,CHW,CPX,27,8,12.5%,0.0%,1.00,.286,.375,.286,.661,.000,1.6,.286,0.0,1,-0.3,.340,76,29912
Estivel Morillo,CLE,CPX,18,175,16.0%,33.1%,0.48,.224,.354,.287,.641,.063,8.5,.368,1.5,21,-8.5,.329,76,sa3023969
Matt Gorski,LAD,CPX,28,44,11.4%,29.5%,0.38,.231,.318,.385,.703,.154,5.2,.320,-0.8,5,-2.2,.329,75,25855
Athanael Duarte,LAA,CPX,21,41,24.4%,26.8%,0.91,.115,.390,.154,.544,.038,4.9,.176,0.2,5,-1.8,.334,75,sa3019630
Eybert Sanchez,ARI,CPX,18,235,11.5%,22.6%,0.51,.244,.342,.333,.675,.090,5.6,.318,-1.3,28,-11.5,.329,74,sa3067729
Gerlyn Payano,MIL,CPX,18,93,16.1%,29.0%,0.56,.211,.355,.303,.657,.092,8.9,.327,1.2,12,-4.0,.335,74,sa3068661
Robin Ortiz,CHC,CPX,19,131,6.9%,23.7%,0.29,.241,.321,.393,.713,.152,3.8,.293,-0.2,16,-6.3,.330,73,sa3024336
Jeison Lopez,OAK,CPX,20,116,8.6%,29.3%,0.29,.245,.330,.392,.723,.147,4.1,.348,0.4,15,-4.5,.340,73,sa3021136
Engel Paulino,MIL,CPX,19,125,15.2%,40.0%,0.38,.184,.320,.398,.718,.214,6.8,.271,0.8,16,-5.6,.333,73,sa3024127
Santiago Vargas,SDP,CPX,18,176,9.1%,22.7%,0.40,.247,.324,.383,.707,.136,7.5,.301,0.0,21,-8.5,.330,73,sa3076283
Sebastian De Andrade,SEA,CPX,20,81,11.1%,32.1%,0.35,.236,.321,.361,.682,.125,2.6,.326,-0.6,9,-4.4,.323,72,sa3021842
Darison Garcia,KCR,CPX,19,197,22.3%,27.9%,0.80,.172,.378,.221,.598,.048,7.3,.264,3.7,24,-9.1,.332,72,sa3024359
Sandy Luciano,KCR,CPX,19,75,8.0%,26.7%,0.30,.275,.333,.362,.696,.087,3.9,.375,0.2,9,-3.5,.332,72,sa3023782
Elorky Rodriguez,TEX,CPX,18,180,20.0%,25.0%,0.80,.188,.352,.297,.649,.109,4.7,.266,-1.8,22,-8.4,.332,71,sa3067697
Freider Rojas,MIL,CPX,20,70,14.3%,28.6%,0.50,.207,.343,.310,.653,.103,5.9,.297,0.2,8,-3.5,.328,70,sa3021611
Edgar Alfonso,LAA,CPX,22,33,12.1%,39.4%,0.31,.214,.303,.429,.732,.214,4.8,.333,0.0,4,-1.7,.326,70,sa3015870
Andry Batista,TEX,CPX,19,122,11.5%,31.1%,0.37,.245,.336,.349,.685,.104,5.8,.348,0.4,15,-5.8,.330,70,sa3023956
Juan Brown,CIN,CPX,18,217,14.7%,26.7%,0.55,.211,.356,.322,.678,.111,4.8,.283,-1.5,28,-8.4,.339,69,sa3025204
Jan Luis Reyes,CHC,CPX,20,138,10.9%,15.2%,0.71,.225,.314,.367,.681,.142,7.8,.255,-1.2,16,-7.9,.321,68,sa3067399
Yeiker Reyes,COL,CPX,20,68,17.6%,22.1%,0.80,.208,.354,.245,.599,.038,4.9,.289,-0.2,8,-3.9,.320,67,sa3021126
Carlos Concepcion,SFG,CPX,20,169,7.7%,38.5%,0.20,.238,.315,.364,.680,.126,2.5,.390,-0.4,19,-9.5,.322,67,sa3021266
Samuel Gonzalez,OAK,CPX,19,105,15.2%,23.8%,0.64,.212,.346,.306,.652,.094,7.1,.283,0.4,13,-5.2,.329,67,sa3024117
Hansel Jimenez,CIN,CPX,19,82,15.9%,25.6%,0.62,.185,.346,.323,.669,.138,5.6,.220,0.8,10,-3.6,.334,66,sa3025419
Yulian Barreto,SFG,CPX,18,173,8.1%,25.4%,0.32,.242,.331,.329,.660,.087,6.8,.324,0.4,19,-10.0,.320,66,sa3067124
Naibel Mariano,CIN,CPX,19,249,8.4%,23.3%,0.36,.265,.335,.372,.707,.108,7.0,.344,1.2,31,-11.0,.334,66,sa3023711
Ashly Andujar,COL,CPX,18,62,11.3%,14.5%,0.78,.260,.339,.300,.639,.040,3.2,.302,-0.4,7,-3.7,.317,66,sa3023890
Darling Fernandez,OAK,CPX,20,142,12.0%,20.4%,0.59,.220,.331,.339,.670,.119,6.9,.283,0.2,17,-7.4,.326,65,sa3022969
Ramcell Medina,KCR,CPX,18,177,9.0%,19.8%,0.46,.250,.324,.342,.666,.092,1.9,.300,0.0,20,-10.4,.319,65,sa3067543
German Ortiz,OAK,CPX,21,159,4.4%,25.2%,0.18,.262,.308,.400,.708,.138,5.8,.346,0.2,19,-8.5,.325,64,sa3018011
Jean Carlos Sio,SFG,CPX,22,21,9.5%,23.8%,0.40,.211,.286,.421,.707,.211,2.0,.231,0.0,2,-1.3,.316,64,sa3018648
Marcelo Alcala,CHW,CPX,20,126,15.1%,38.1%,0.40,.172,.336,.283,.619,.111,6.6,.300,1.4,14,-7.4,.319,63,sa3021304
Liordanys Menendez,LAA,CPX,18,48,12.5%,16.7%,0.75,.244,.333,.293,.626,.049,1.5,.294,-0.6,5,-3.1,.313,63,sa3068394
Dariel Garcia,COL,CPX,19,122,9.8%,33.6%,0.29,.241,.317,.324,.641,.083,8.6,.379,1.4,13,-8.1,.311,62,sa3024480
Noah Barber,KCR,CPX,21,152,13.8%,40.1%,0.34,.187,.313,.333,.646,.146,9.1,.322,-0.2,16,-9.9,.312,61,sa3023621
Cameron Decker,LAD,CPX,22,37,10.8%,29.7%,0.36,.167,.286,.367,.652,.200,2.6,.222,0.0,4,-2.7,.304,61,sa3020223
Cody Freeman,TEX,CPX,25,25,12.0%,8.0%,1.50,.238,.320,.333,.653,.095,2.6,.250,0.0,3,-1.6,.313,60,25629
Jhoan De La Cruz,SDP,CPX,18,166,12.7%,44.0%,0.29,.178,.319,.289,.608,.111,7.6,.367,-0.8,17,-11.5,.308,60,sa3067693
Jose M. Mendoza,CHW,CPX,18,151,8.6%,33.1%,0.26,.204,.278,.431,.709,.226,1.2,.244,-0.6,16,-9.7,.313,60,sa3067804
Luis Urías,ARI,CPX,29,18,5.6%,22.2%,0.25,.250,.333,.250,.583,.000,2.6,.333,0.0,2,-1.3,.304,60,16622
Josue Demey,LAA,CPX,19,12,25.0%,33.3%,0.75,.111,.333,.222,.556,.111,2.6,.200,0.0,1,-0.9,.306,59,sa3068670
Jordan Rich,CHW,CPX,19,101,11.9%,15.8%,0.75,.233,.340,.256,.596,.023,6.6,.286,0.2,10,-6.7,.311,59,sa3069308
Daniel Campos,CHC,CPX,20,92,9.8%,27.2%,0.36,.222,.315,.296,.612,.074,5.9,.309,0.8,9,-6.7,.304,59,sa3021182
Rodny Rosario,CLE,CPX,18,128,15.6%,32.8%,0.48,.198,.320,.264,.584,.066,7.4,.308,-0.4,12,-9.9,.299,58,sa3067822
Yu-Lin Liao,MIL,CPX,18,130,23.8%,43.1%,0.55,.104,.338,.208,.547,.104,3.8,.189,-1.0,13,-9.2,.307,58,sa3076314
Dylan Fien,OAK,CPX,20,19,0.0%,31.6%,0.00,.278,.316,.333,.649,.056,4.8,.417,-0.4,2,-1.2,.313,58,sa3067509
Jorge Hernandez,KCR,CPX,20,76,15.8%,23.7%,0.67,.140,.347,.175,.522,.035,5.0,.205,0.2,7,-5.5,.305,57,sa3021301
Anielson Buten,CIN,CPX,20,59,5.1%,28.8%,0.18,.241,.305,.370,.675,.130,9.1,.351,0.0,6,-3.6,.317,56,sa3021137
Freiker Betencourt,CHC,CPX,17,179,15.1%,29.1%,0.52,.174,.318,.264,.582,.090,8.5,.255,0.4,17,-13.8,.300,56,sa3067776
Raily Liriano,ARI,CPX,19,104,6.7%,34.6%,0.19,.204,.279,.366,.644,.161,8.0,.304,-0.8,9,-8.3,.297,56,sa3023911
Osniel Castillo,CHW,CPX,20,82,4.9%,23.2%,0.21,.256,.293,.359,.652,.103,7.2,.328,0.4,8,-6.1,.303,54,sa3069018
Eduarlin Tejeda,SDP,CPX,21,77,15.6%,31.2%,0.50,.197,.333,.213,.546,.016,5.2,.316,0.0,7,-6.1,.297,54,sa3021259
Randy Martinez,CLE,CPX,19,196,14.8%,36.7%,0.40,.164,.296,.291,.587,.127,6.6,.241,0.4,16,-16.8,.291,54,sa3024358
Ryan Reckley,SFG,CPX,21,79,12.7%,31.6%,0.40,.215,.333,.215,.549,.000,4.6,.341,-0.2,7,-6.3,.296,53,sa3018404
Curley Martha,TEX,CPX,19,64,17.2%,31.3%,0.55,.160,.333,.200,.533,.040,6.4,.267,1.0,6,-5.0,.298,52,sa3023722
Deuri Castillo,SEA,CPX,22,19,10.5%,47.4%,0.22,.235,.316,.235,.551,.000,4.0,.500,-0.6,2,-1.7,.287,52,sa3024338
Alejandro Cruz,CHW,CPX,19,164,9.1%,28.7%,0.32,.206,.304,.298,.602,.092,6.9,.301,1.6,15,-12.9,.298,52,sa3067702
Alejandro Pereira,OAK,CPX,19,76,5.3%,23.7%,0.22,.246,.316,.290,.606,.043,2.7,.333,-0.4,7,-5.7,.302,52,sa3024325
Tytus Cissell,ARI,CPX,20,108,9.3%,26.9%,0.34,.209,.295,.297,.592,.088,7.5,.274,2.4,9,-9.5,.289,51,sa3067331
Derek Bernard,COL,CPX,20,21,14.3%,47.6%,0.30,.176,.333,.176,.510,.000,2.9,.429,-0.6,2,-1.8,.291,51,sa3018477
Cruzmel Arias,COL,CPX,22,60,11.7%,16.7%,0.70,.231,.317,.250,.567,.019,1.5,.279,0.0,5,-5.1,.291,50,sa3019527
Yojackson Laya,LAD,CPX,19,62,8.1%,21.0%,0.38,.204,.295,.278,.573,.074,4.3,.250,-0.4,5,-5.6,.286,50,sa3024145
Bryan Martinez,LAA,CPX,20,134,9.0%,32.8%,0.27,.192,.269,.367,.635,.175,7.7,.260,0.4,11,-11.7,.290,50,sa3021600
Omar Reyes,KCR,CPX,21,32,9.4%,46.9%,0.20,.214,.313,.250,.563,.036,4.7,.462,-0.4,3,-2.7,.291,49,sa3021854
Drew Davies,CIN,CPX,20,8,25.0%,37.5%,0.67,.000,.375,.000,.375,.000,2.6,.000,0.0,1,-0.6,.303,49,sa3023580
Fabian Alcantara,SDP,CPX,20,115,8.7%,41.7%,0.21,.202,.278,.327,.605,.125,4.8,.340,0.2,9,-10.4,.286,48,sa3024309
Braylin Morel,TEX,CPX,20,28,3.6%,21.4%,0.17,.259,.286,.333,.619,.074,6.3,.333,0.2,2,-2.4,.291,48,sa3021229
Jhocsuanth Vargas,TEX,CPX,19,16,6.3%,12.5%,0.50,.286,.313,.286,.598,.000,0.8,.308,0.0,1,-1.4,.290,47,sa3021631
Alan Escobar,CHW,CPX,17,114,7.9%,27.2%,0.29,.225,.298,.284,.583,.059,7.5,.319,0.4,9,-10.1,.288,46,sa3067841
Wyatt Hoffman,SDP,CPX,27,16,6.3%,37.5%,0.17,.214,.313,.214,.527,.000,1.1,.375,0.0,1,-1.5,.282,46,sa3018219
Cam Maldonado,SFG,CPX,22,18,11.1%,44.4%,0.25,.188,.278,.313,.590,.125,0.8,.375,0.0,1,-1.7,.284,45,sa3036900
Cristopher Acosta,MIL,CPX,18,121,16.5%,42.1%,0.39,.160,.298,.260,.558,.100,4.8,.292,0.0,9,-11.1,.284,45,sa3067475
Yojancel Cabrera,LAA,CPX,18,111,7.2%,24.3%,0.30,.206,.300,.247,.547,.041,5.6,.286,-0.4,8,-10.5,.282,45,sa3067784
Ivan Tatis,LAA,CPX,20,12,25.0%,25.0%,1.00,.111,.333,.111,.444,.000,2.6,.167,0.0,1,-1.2,.280,44,sa3069317
Brendan Tunink,LAD,CPX,20,7,0.0%,28.6%,0.00,.286,.286,.286,.571,.000,7.5,.400,0.2,0,-0.7,.275,44,sa3067275
Gabriel Silva,KCR,CPX,22,12,25.0%,16.7%,1.50,.125,.333,.125,.458,.000,2.6,.143,0.0,1,-1.2,.280,43,sa3015865
Leandro Alsinois,CHW,CPX,21,54,7.4%,35.2%,0.21,.224,.283,.306,.589,.082,0.9,.345,0.0,4,-5.1,.282,43,sa3018624
Joaquin Arias Jr.,TEX,CPX,19,105,10.5%,31.4%,0.33,.220,.298,.264,.562,.044,6.7,.333,-0.2,8,-10.0,.281,42,sa3024929
Tyler Locklear,ARI,CPX,25,10,10.0%,10.0%,1.00,.222,.300,.222,.522,.000,0.1,.250,0.0,1,-1.0,.272,42,31396
Miles Mastrobuoni,SEA,CPX,30,3,33.3%,33.3%,1.00,.000,.333,.000,.333,.000,2.6,.000,0.0,0,-0.3,.267,40,20017
Kason Siguenza,LAA,CPX,18,26,7.7%,19.2%,0.40,.190,.308,.190,.498,.000,2.6,.235,0.0,2,-2.7,.273,40,sa3076341
Kyle Dernedde,CLE,CPX,25,3,33.3%,66.7%,0.50,.000,.333,.000,.333,.000,2.5,.000,-0.6,0,-0.3,.267,40,sa3066528
Carlos Gonzalez,SEA,CPX,22,54,14.8%,18.5%,0.80,.159,.296,.182,.478,.023,4.7,.200,0.2,3,-6.0,.264,39,sa3018607
