Name,Team,Level,Age,PA,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
Fernando Cruz,CHC,A,19,58,.321,0.53,17.9%,28.6%,53.6%,33.3%,6.7%,41.4%,20.7%,37.9%,21.6%,71,147,218,sa3024303
Robert Arias,CLE,A,19,190,.320,2.17,28.1%,49.2%,22.7%,27.6%,17.2%,52.2%,23.9%,23.9%,8.2%,285,394,679,sa3024304
Yandel Ricardo,KCR,A,19,458,.328,3.03,20.4%,59.9%,19.7%,21.7%,11.7%,40.9%,22.7%,36.4%,12.0%,610,1097,1707,sa3024305
Dauri Fernández,CLE,A,19,357,.340,1.73,26.8%,46.4%,26.8%,25.0%,6.3%,53.1%,21.2%,25.7%,11.8%,466,805,1271,sa3024327
Juneiker Caceres,CLE,A,18,237,.315,1.49,22.2%,46.6%,31.3%,20.0%,18.2%,45.2%,23.7%,31.1%,4.9%,350,521,871,sa3024329
Juan Ortuno,MIL,A,19,480,.289,1.24,24.7%,41.8%,33.6%,21.4%,4.1%,43.5%,22.9%,33.6%,7.6%,827,1027,1854,sa3024330
Juan Mateo,ATL,A,19,427,.292,1.27,21.3%,44.0%,34.7%,28.8%,5.8%,39.1%,28.9%,31.9%,11.8%,579,1025,1604,sa3024340
Jemone Nuel,BAL,A,19,124,.263,1.60,30.7%,42.7%,26.7%,30.0%,0.0%,53.2%,13.0%,33.8%,14.7%,178,277,455,sa3024356
Jhonayker Ugarte,KCR,A,19,61,.225,2.30,15.4%,59.0%,25.6%,40.0%,0.0%,57.5%,15.0%,27.5%,12.9%,94,155,249,sa3024361
Johan Rodriguez,CLE,A,18,208,.206,0.76,25.0%,32.4%,42.6%,36.2%,6.9%,40.7%,30.7%,28.6%,13.5%,270,509,779,sa3024364
Ezequiel Pena,CHC,A,19,32,.238,1.71,5.0%,60.0%,35.0%,14.3%,0.0%,28.6%,14.3%,57.1%,14.8%,41,81,122,sa3024477
Stiven Martinez,BAL,A,18,431,.329,1.20,24.5%,41.2%,34.3%,13.1%,16.7%,40.2%,24.4%,35.4%,15.1%,603,1057,1660,sa3024627
Gabriel Rodriguez,CLE,A,19,269,.234,1.51,19.3%,48.5%,32.2%,45.5%,5.5%,49.4%,21.3%,29.3%,8.9%,427,600,1027,sa3024645
Michael Martinez,ATL,A,19,140,.358,2.00,19.7%,53.5%,26.8%,5.3%,36.8%,35.1%,31.1%,33.8%,21.3%,178,356,534,sa3024654
Carlos Carra,MIL,A,19,0,.000,,,,,,,,,,,,,,sa3025013
Jose Perdomo,ATL,A,19,6,.000,0.00,50.0%,0.0%,50.0%,0.0%,0.0%,50.0%,25.0%,25.0%,11.5%,10,16,26,sa3025104
Walker Janek,HOU,A,23,4,.500,0.00,50.0%,0.0%,50.0%,50.0%,0.0%,0.0%,50.0%,50.0%,8.3%,4,8,12,sa3025254
Marshall Toole,TBR,A,23,49,.263,2.50,26.3%,52.6%,21.1%,0.0%,0.0%,26.3%,31.6%,42.1%,12.9%,88,122,210,sa3025270
Nathan Archer,CHW,A,23,199,.255,0.65,23.7%,30.1%,46.2%,32.6%,4.7%,51.0%,27.1%,21.9%,20.9%,310,495,805,sa3025314
Austin Machado,ATL,A,25,73,.367,3.20,30.0%,53.3%,16.7%,40.0%,0.0%,46.7%,13.3%,40.0%,4.0%,195,153,348,sa3025442
Brady Marget,TBR,A,23,224,.381,2.22,30.4%,48.0%,21.6%,12.5%,12.5%,40.8%,19.7%,39.5%,10.6%,340,521,861,sa3025513
Cal Stark,TEX,A,23,75,.314,0.81,19.4%,36.1%,44.4%,12.5%,6.3%,50.0%,22.2%,27.8%,20.1%,100,189,289,sa3025560
RJ Austin,BAL,A,22,11,.800,2.00,50.0%,33.3%,16.7%,0.0%,100.0%,16.7%,50.0%,33.3%,5.7%,24,29,53,sa3026315
Caden Bodine,TBR,A,22,152,.363,1.13,23.8%,40.5%,35.7%,22.2%,11.1%,41.1%,27.9%,31.0%,6.1%,175,285,460,sa3027305
Kolby Branch,TEX,A,23,95,.232,0.78,24.1%,33.3%,42.6%,30.4%,4.3%,43.1%,24.1%,32.8%,12.6%,147,226,373,sa3027580
Parker Brosius,ATL,A,22,112,.233,0.78,21.3%,34.4%,44.3%,18.5%,11.1%,41.3%,22.2%,36.5%,8.1%,205,279,484,sa3027776
Brooks Bryan,KCR,A,21,138,.389,1.88,22.6%,50.5%,26.9%,16.0%,12.0%,41.9%,16.1%,41.9%,15.0%,188,324,512,sa3027921
Kaden Carpenter,TEX,A,23,135,.273,1.22,26.1%,40.6%,33.3%,4.3%,26.1%,47.1%,28.6%,24.3%,14.9%,223,301,524,sa3028471
Ben Cleary,CLE,A,21,46,.367,3.00,44.8%,41.4%,13.8%,0.0%,0.0%,23.3%,23.3%,53.3%,2.6%,76,115,191,sa3029013
Colton Coates,BOS,A,21,74,.302,0.84,31.4%,31.4%,37.3%,21.1%,0.0%,37.7%,24.5%,37.7%,5.6%,112,155,267,sa3029070
Ethan Conrad,CHC,A,21,123,.284,1.33,34.1%,37.6%,28.2%,16.7%,16.7%,42.4%,22.4%,35.3%,6.9%,199,324,523,sa3029266
Juan Cruz,WSN,A,21,342,.373,1.22,27.9%,39.6%,32.4%,18.1%,16.7%,42.4%,24.1%,33.5%,16.0%,415,823,1238,sa3029641
Brody Donay,TBR,A,22,156,.317,1.25,27.4%,40.3%,32.3%,40.0%,20.0%,46.3%,28.4%,25.4%,17.7%,281,379,660,sa3030451
Kam Durnin,HOU,A,21,91,.360,1.43,30.6%,40.8%,28.6%,42.9%,14.3%,46.2%,19.2%,34.6%,9.2%,151,218,369,sa3030695
Grayson Fitzwater,CHW,A,22,126,.379,0.75,29.0%,30.4%,40.6%,7.1%,14.3%,42.9%,30.0%,27.1%,18.6%,197,304,501,sa3031417
Kaleb Freeman,CHW,A,23,9,.250,2.00,50.0%,50.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,13.9%,17,19,36,sa3031690
Hayden Friese,ATL,A,21,114,.224,0.91,17.6%,39.2%,43.1%,22.7%,9.1%,56.9%,25.5%,17.6%,9.4%,231,279,510,sa3031732
Rashawn Galloway,HOU,A,22,24,.188,1.60,18.8%,50.0%,31.3%,60.0%,0.0%,18.8%,37.5%,43.8%,11.1%,37,53,90,sa3031872
Rylan Galvan,CHW,A,23,170,.365,1.14,23.7%,40.7%,35.6%,23.8%,38.1%,58.3%,26.7%,15.0%,16.9%,338,447,785,sa3031877
Alejandro Garza,CLE,A,21,84,.397,1.44,38.1%,36.5%,25.4%,18.8%,0.0%,39.7%,15.9%,44.4%,9.7%,96,194,290,sa3032018
Henry Godbout,BOS,A,22,23,.333,0.75,41.7%,25.0%,33.3%,25.0%,0.0%,50.0%,33.3%,16.7%,9.0%,48,52,100,sa3032331
Adonys Guzman,BOS,A,22,218,.305,1.10,25.2%,39.3%,35.6%,20.8%,18.8%,46.7%,27.0%,26.3%,12.9%,327,504,831,sa3032892
Andrew Healy,MIL,A,22,0,.000,,,,,,,,,,,,,,sa3033483
Luke Heyman,BOS,A,22,154,.253,0.76,19.8%,34.6%,45.7%,27.0%,16.2%,55.3%,21.2%,23.5%,11.6%,256,346,602,sa3033754
Hunter Hines,WSN,A,23,245,.305,0.60,16.3%,31.3%,52.4%,21.8%,17.2%,50.9%,28.1%,21.0%,12.7%,380,565,945,sa3033858
Braden Holcomb,CHW,A,21,57,.452,3.20,30.0%,53.3%,16.7%,0.0%,40.0%,53.1%,31.3%,15.6%,10.3%,90,133,223,sa3033951
Nick Hollifield,WSN,A,22,160,.222,1.00,13.6%,43.2%,43.2%,11.4%,5.7%,36.1%,30.1%,33.7%,9.2%,297,396,693,sa3033990
Tyler Howard,CLE,A,22,198,.345,1.59,29.2%,43.4%,27.4%,20.7%,3.4%,43.9%,24.6%,31.6%,6.6%,344,424,768,sa3034172
Logan Hughes,HOU,A,21,97,.404,1.05,29.5%,36.1%,34.4%,23.8%,19.0%,41.0%,27.9%,31.1%,6.9%,152,237,389,sa3034267
Jacob Jarrell,ATL,A,23,54,.360,0.70,29.2%,29.2%,41.7%,20.0%,0.0%,53.8%,19.2%,26.9%,16.4%,84,136,220,sa3034595
Camden Johnson,KCR,A,21,84,.326,1.20,25.0%,40.9%,34.1%,13.3%,6.7%,47.7%,25.0%,27.3%,13.4%,131,212,343,sa3034721
Kyle Jones,MIL,A,21,105,.301,1.44,37.1%,37.1%,25.7%,22.2%,5.6%,34.8%,30.4%,34.8%,7.3%,141,229,370,sa3034889
Dominic Kibler,ATL,A,21,36,.214,0.27,6.7%,20.0%,73.3%,27.3%,9.1%,40.0%,26.7%,33.3%,7.3%,74,90,164,sa3035338
Skylar King,BOS,A,22,391,.255,1.51,18.6%,48.9%,32.5%,20.2%,12.4%,47.5%,26.2%,26.2%,10.7%,521,925,1446,sa3035415
Alex Lodise,ATL,A,22,435,.304,0.78,21.2%,34.5%,44.3%,27.4%,17.9%,39.9%,28.0%,32.1%,12.1%,653,1044,1697,sa3036445
Dallas Macias,ATL,A,22,260,.282,1.14,22.0%,41.5%,36.5%,32.8%,10.3%,49.1%,18.0%,32.9%,8.9%,438,627,1065,sa3036796
Anthony Martinez,CLE,A,22,182,.298,0.83,22.1%,35.2%,42.6%,21.2%,15.4%,41.0%,26.2%,32.8%,7.6%,291,379,670,sa3037212
Cole Mathis,CHC,A,22,66,.296,0.50,27.3%,24.2%,48.5%,25.0%,43.8%,44.1%,29.4%,26.5%,8.2%,119,172,291,sa3037300
Crew McChesney,CHW,A,21,64,.263,1.46,13.5%,51.4%,35.1%,23.1%,0.0%,34.2%,26.3%,39.5%,16.2%,96,164,260,sa3037467
Dalton McIntyre,ATL,A,22,115,.363,1.56,22.9%,47.0%,30.1%,8.0%,16.0%,39.3%,22.6%,38.1%,8.6%,169,282,451,sa3037634
Nick McLain,CHW,A,23,132,.268,0.94,18.1%,39.8%,42.2%,17.1%,5.7%,40.0%,27.1%,32.9%,9.4%,239,327,566,sa3037680
Cody Miller,ATL,A,21,215,.259,0.65,23.9%,30.1%,46.0%,19.2%,13.5%,44.3%,33.0%,22.6%,12.0%,327,509,836,sa3038041
Nick Monistere,HOU,A,22,104,.352,0.78,25.5%,32.7%,41.8%,21.7%,4.3%,52.7%,21.8%,25.5%,12.4%,169,249,418,sa3038233
Lucas Moore,CLE,A,21,57,.395,2.00,40.0%,40.0%,20.0%,14.3%,0.0%,42.1%,26.3%,31.6%,12.7%,85,136,221,sa3038303
Jack Moroknek,WSN,A,23,168,.416,1.35,23.2%,44.2%,32.6%,9.7%,19.4%,45.3%,20.0%,34.7%,11.5%,305,426,731,sa3038388
DJ Newman,HOU,A,22,105,.345,1.88,19.7%,52.5%,27.9%,5.9%,17.6%,26.2%,29.5%,44.3%,10.9%,179,263,442,sa3038808
Corey Nunez,CHC,A,22,108,.329,1.45,28.9%,42.1%,28.9%,9.1%,0.0%,35.9%,23.1%,41.0%,6.1%,153,226,379,sa3038969
Avery Ortiz,WSN,A,21,72,.353,1.73,18.9%,51.4%,29.7%,27.3%,27.3%,45.9%,32.4%,21.6%,11.4%,125,181,306,sa3039217
Cannon Peebles,CLE,A,22,274,.281,0.75,22.2%,33.3%,44.4%,23.4%,10.9%,44.2%,23.1%,32.7%,12.5%,502,662,1164,sa3039628
Logan Poteet,CHC,A,22,234,.358,0.73,28.0%,30.5%,41.5%,12.2%,28.6%,45.0%,31.7%,23.3%,12.7%,376,520,896,sa3040124
James Quinn-Irons,TBR,A,23,24,.308,1.67,27.3%,45.5%,27.3%,33.3%,0.0%,61.5%,15.4%,23.1%,16.2%,43,56,99,sa3040344
Connor Rasmussen,KCR,A,22,294,.316,1.31,23.3%,43.5%,33.2%,12.5%,7.8%,39.0%,24.1%,36.9%,5.4%,524,667,1191,sa3040471
Carsten Sabathia III,MIL,A,22,84,.383,1.19,30.0%,38.0%,32.0%,25.0%,18.8%,48.0%,24.0%,28.0%,12.6%,130,204,334,sa3041386
Boston Smith,CHW,A,23,34,.444,0.75,22.2%,33.3%,44.4%,0.0%,0.0%,61.1%,16.7%,22.2%,17.5%,49,88,137,sa3042491
Caden Sorrell,CHC,A,21,95,.412,1.10,21.4%,41.1%,37.5%,19.0%,23.8%,42.9%,23.2%,33.9%,21.6%,132,247,379,sa3042754
Petey Soto Jr.,HOU,A,21,38,.500,3.33,23.5%,58.8%,17.6%,33.3%,0.0%,66.7%,22.2%,11.1%,17.1%,66,98,164,sa3042775
Brendan Summerhill,TBR,A,22,288,.267,1.62,24.8%,46.5%,28.7%,10.3%,6.9%,24.6%,26.1%,49.3%,6.0%,451,673,1124,sa3043325
Ben Tryon,HOU,A,21,51,.333,1.67,25.0%,46.9%,28.1%,0.0%,22.2%,53.1%,31.3%,15.6%,11.3%,66,128,194,sa3044100
Jacob Walsh,WSN,A,23,168,.337,1.33,20.5%,45.5%,34.1%,33.3%,20.0%,39.8%,33.3%,26.9%,13.3%,280,420,700,sa3044728
Carter Beck,ATL,A,21,50,.472,1.78,30.6%,44.4%,25.0%,33.3%,11.1%,35.1%,18.9%,45.9%,7.7%,73,123,196,sa3058591
Tre Broussard,CLE,A,20,14,.556,3.00,60.0%,30.0%,10.0%,0.0%,100.0%,50.0%,30.0%,20.0%,2.4%,16,25,41,sa3058738
Clay Burdette,CHW,A,22,126,.458,1.56,24.6%,45.9%,29.5%,16.7%,11.1%,45.9%,26.2%,27.9%,18.8%,188,307,495,sa3058770
Ty Head,BAL,A,21,61,.395,1.46,20.0%,47.5%,32.5%,30.8%,15.4%,43.9%,19.5%,36.6%,9.8%,104,172,276,sa3059446
Wills Maginnis,BOS,A,20,81,.146,1.27,26.1%,41.3%,32.6%,26.7%,6.7%,44.9%,16.3%,38.8%,4.2%,155,182,337,sa3059894
Riley Nelson,CLE,A,22,187,.274,1.08,27.4%,37.7%,34.9%,13.5%,2.7%,48.6%,24.3%,27.1%,6.9%,343,415,758,sa3060133
Aaron Piasecki,HOU,A,22,86,.393,1.37,26.2%,42.6%,31.1%,26.3%,0.0%,45.9%,19.7%,34.4%,5.3%,164,212,376,sa3060267
Josh Wakefield,HOU,A,22,318,.342,2.35,27.3%,51.0%,21.7%,18.6%,9.3%,29.1%,19.2%,51.7%,10.9%,533,746,1279,sa3065621
Cobb Hightower,BAL,A,21,55,.395,2.50,16.7%,59.5%,23.8%,20.0%,0.0%,34.9%,23.3%,41.9%,8.2%,79,141,220,sa3066025
Derek Cerda,CHW,A,23,133,.303,1.34,24.4%,43.3%,32.2%,34.5%,13.8%,52.7%,24.7%,22.6%,9.4%,191,329,520,sa3066029
Nick Montgomery,ATL,A,20,207,.244,0.58,18.6%,29.9%,51.5%,18.0%,16.0%,62.2%,15.3%,22.4%,16.2%,351,489,840,sa3066457
Jack Lines,TBR,A,20,81,.268,2.10,29.5%,47.7%,22.7%,20.0%,20.0%,51.2%,16.3%,32.6%,15.5%,110,187,297,sa3066763
Ty Southisene,CHC,A,20,105,.299,1.75,26.7%,46.7%,26.7%,25.0%,0.0%,33.8%,15.6%,50.6%,4.3%,156,219,375,sa3066842
Sir Jamison Jones,WSN,A,20,266,.237,1.11,19.4%,42.5%,38.1%,19.7%,16.4%,42.5%,24.4%,33.1%,14.5%,393,596,989,sa3067322
Josh Springer,TEX,A,20,209,.300,1.25,25.0%,41.7%,33.3%,26.8%,1.8%,40.4%,29.8%,29.8%,4.5%,213,427,640,sa3067323
D'Angelo Ortiz,BOS,A,21,287,.285,1.92,31.3%,45.2%,23.6%,12.2%,2.0%,37.5%,25.5%,37.0%,8.3%,438,660,1098,sa3067324
Andrew Tess,BAL,A,19,20,.375,1.00,11.1%,44.4%,44.4%,25.0%,25.0%,66.7%,22.2%,11.1%,13.0%,31,46,77,sa3067325
Luke Dickerson,WSN,A,20,431,.319,0.82,23.9%,34.3%,41.8%,22.5%,14.6%,48.6%,29.5%,21.8%,10.8%,786,968,1754,sa3067329
Eli Lovich,CHC,A,20,431,.292,0.94,27.3%,35.2%,37.5%,17.3%,11.1%,47.7%,27.0%,25.2%,14.7%,712,1117,1829,sa3067332
DJ Layton,BAL,A,19,397,.371,1.24,22.7%,42.8%,34.5%,13.4%,9.0%,37.8%,27.4%,34.8%,12.4%,736,945,1681,sa3067333
Ronny Cruz,WSN,A,19,63,.424,1.15,17.6%,44.1%,38.2%,23.1%,23.1%,50.0%,11.1%,38.9%,18.3%,87,142,229,sa3067336
Derek Datil,TBR,A,20,178,.295,1.71,15.2%,53.5%,31.3%,6.5%,3.2%,34.9%,27.4%,37.7%,15.9%,227,419,646,sa3067337
Braylon Whitaker,BAL,A,20,344,.319,1.78,29.4%,45.2%,25.4%,31.0%,3.4%,44.3%,20.0%,35.7%,5.1%,616,784,1400,sa3067340
Arturo Flores,HOU,A,20,351,.387,1.36,24.7%,43.4%,31.9%,22.6%,32.1%,48.2%,26.2%,25.6%,18.3%,541,898,1439,sa3067342
Jan Luis Reyes,CHC,A,20,83,.216,1.93,19.6%,52.9%,27.5%,14.3%,0.0%,56.9%,5.9%,37.3%,11.4%,107,200,307,sa3067399
Jadyn Fielder,MIL,A,21,265,.316,1.30,20.6%,44.9%,34.6%,14.9%,8.5%,47.9%,21.4%,30.7%,15.4%,445,583,1028,sa3067400
Christian Fagnant,WSN,A,25,21,.200,0.25,0.0%,20.0%,80.0%,0.0%,25.0%,16.7%,66.7%,16.7%,19.2%,49,55,104,sa3067442
Brailyn Antunez,MIL,A,18,150,.438,1.38,30.5%,40.2%,29.3%,4.2%,29.2%,42.2%,30.1%,27.7%,14.4%,219,329,548,sa3067486
Andreimi Antunez,TBR,A,19,125,.253,1.23,20.7%,43.7%,35.6%,19.4%,9.7%,33.7%,25.8%,40.4%,10.2%,161,271,432,sa3067643
Luis De Leon,HOU,A,19,47,.257,0.77,32.4%,29.4%,38.2%,38.5%,0.0%,36.1%,19.4%,44.4%,8.7%,64,109,173,sa3067652
Kevin Alvarez,HOU,A,18,443,.301,1.68,23.6%,47.9%,28.5%,11.5%,12.6%,39.6%,26.0%,34.4%,9.1%,649,1104,1753,sa3067677
Juan Cabada,CHC,A,18,74,.261,1.60,18.8%,50.0%,31.3%,33.3%,13.3%,50.0%,16.7%,33.3%,11.7%,102,164,266,sa3067679
Jhomnardo Reyes,BAL,A,18,123,.299,1.33,13.7%,49.3%,37.0%,25.9%,0.0%,48.1%,27.3%,24.7%,13.9%,197,312,509,sa3067700
Franklin Primera,BOS,A,19,206,.360,1.97,23.6%,50.7%,25.7%,22.2%,13.9%,46.1%,21.3%,32.6%,7.9%,302,442,744,sa3067709
Malvin Fernandez,ATL,A,17,4,.000,1.00,0.0%,50.0%,50.0%,100.0%,0.0%,50.0%,0.0%,50.0%,5.9%,7,10,17,sa3067745
Juan Tomas,CHC,A,18,14,.571,3.00,50.0%,37.5%,12.5%,0.0%,100.0%,62.5%,0.0%,37.5%,17.3%,19,33,52,sa3067758
Manuel Campos,ATL,A,18,113,.347,1.36,27.8%,41.7%,30.6%,31.8%,9.1%,41.6%,14.3%,44.2%,14.2%,116,278,394,sa3067815
Marco Argudin,TEX,A,20,286,.325,1.63,23.2%,47.6%,29.2%,12.2%,12.2%,39.9%,25.4%,34.7%,7.5%,462,644,1106,sa3067877
Angel Abreu,CLE,A,17,28,.400,1.00,20.0%,40.0%,40.0%,0.0%,0.0%,13.3%,20.0%,66.7%,5.6%,54,70,124,sa3067887
Diustin Mayorquin,MIL,A,18,0,.000,,,,,,,,,,,,,,sa3068487
Erasmi Rodriguez,CHW,A,22,21,.143,1.17,13.3%,46.7%,40.0%,50.0%,16.7%,66.7%,6.7%,26.7%,19.0%,19,44,63,sa3068692
Alexander Frias,MIL,A,18,126,.272,1.96,13.4%,57.3%,29.3%,29.2%,16.7%,36.5%,22.4%,41.2%,10.9%,182,296,478,sa3068835
Louis Andujar,BOS,A,18,273,.299,1.18,21.1%,42.8%,36.1%,26.7%,13.3%,54.3%,16.8%,28.9%,12.2%,411,679,1090,sa3068889
Bryce Eblin,CHW,A,24,32,.500,1.67,42.9%,35.7%,21.4%,0.0%,0.0%,57.1%,7.1%,35.7%,18.5%,39,85,124,sa3068921
Matt Scannell,ATL,A,24,99,.333,1.33,25.5%,42.6%,31.9%,20.0%,13.3%,55.3%,19.1%,25.5%,10.4%,168,246,414,sa3069006
JC Vanek,KCR,A,21,374,.341,1.46,26.7%,43.5%,29.8%,8.8%,24.6%,49.0%,27.0%,24.0%,12.8%,665,902,1567,sa3069015
Cooper McMurray,ATL,A,24,446,.372,0.68,26.2%,29.8%,44.0%,7.1%,11.1%,47.2%,27.5%,25.3%,13.8%,787,1138,1925,sa3069032
Mason Lytle,HOU,A,25,2,1.000,0.00,50.0%,0.0%,50.0%,0.0%,0.0%,50.0%,0.0%,50.0%,0.0%,4,7,11,sa3069053
Jack Collins,TEX,A,23,13,.333,0.33,33.3%,16.7%,50.0%,100.0%,0.0%,33.3%,16.7%,50.0%,15.3%,23,36,59,sa3069073
Brandon Forrester,HOU,A,22,70,.244,1.90,34.1%,43.2%,22.7%,10.0%,0.0%,46.7%,17.8%,35.6%,8.7%,117,148,265,sa3069109
Tom Poole,TBR,A,23,288,.338,1.31,23.9%,43.2%,32.9%,15.7%,13.7%,41.3%,29.0%,29.7%,13.6%,468,672,1140,sa3069123
Seong-Jun Kim,TEX,A,19,26,.267,1.40,25.0%,43.8%,31.3%,60.0%,20.0%,37.5%,31.3%,31.3%,22.6%,30,63,93,sa3069132
Tanner Smith,ATL,A,23,243,.323,0.80,23.8%,33.8%,42.3%,18.2%,20.0%,48.9%,21.5%,29.6%,18.7%,338,593,931,sa3069139
Brady Ebel,MIL,A,18,494,.325,1.79,25.3%,48.0%,26.7%,13.7%,13.7%,47.4%,25.3%,27.3%,9.2%,886,1113,1999,sa3069149
Tate Southisene,ATL,A,19,240,.363,1.81,25.7%,47.9%,26.4%,16.2%,21.6%,43.4%,27.3%,29.4%,9.6%,417,588,1005,sa3069150
James Taussig,CHW,A,23,138,.324,0.69,17.6%,33.8%,48.6%,30.6%,19.4%,47.3%,24.3%,28.4%,21.6%,193,320,513,sa3069162
Eli Willits,WSN,A,18,232,.386,1.22,26.5%,40.4%,33.1%,13.3%,13.3%,39.9%,22.5%,37.7%,10.9%,397,561,958,sa3069164
Gavin Fien,WSN,A,19,344,.312,0.81,21.8%,35.0%,43.2%,32.6%,11.2%,47.8%,28.2%,23.9%,11.1%,559,865,1424,sa3069166
Josh Owens,TEX,A,19,24,.286,0.71,0.0%,41.7%,58.3%,57.1%,0.0%,33.3%,50.0%,16.7%,23.5%,31,54,85,sa3069169
Billy Carlson,CHW,A,19,257,.351,1.45,23.8%,45.0%,31.1%,17.0%,0.0%,28.1%,30.1%,41.8%,8.3%,421,605,1026,sa3069250
Daniel Pierce,TBR,A,19,140,.338,1.00,28.6%,35.7%,35.7%,33.3%,13.3%,53.6%,19.0%,27.4%,17.7%,169,361,530,sa3069251
Xavier Neyens,HOU,A,19,305,.339,1.40,24.4%,44.1%,31.5%,7.5%,35.0%,38.5%,26.9%,34.6%,9.0%,705,733,1438,sa3069252
Sean Gamble,KCR,A,19,487,.274,1.46,20.1%,47.3%,32.5%,23.9%,7.6%,52.2%,27.1%,20.6%,11.7%,725,1180,1905,sa3069253
Josh Hammond,KCR,A,19,487,.353,1.81,22.1%,50.1%,27.7%,26.6%,5.3%,41.3%,25.4%,33.2%,8.6%,637,1127,1764,sa3069255
Slater de Brun,TBR,A,19,133,.321,6.78,14.6%,74.4%,11.0%,33.3%,0.0%,40.2%,24.4%,35.4%,4.5%,217,293,510,sa3069257
Jaden Fauske,CHW,A,19,538,.340,2.30,19.2%,56.3%,24.5%,20.3%,5.4%,36.7%,20.8%,42.5%,8.5%,913,1263,2176,sa3069258
Cooper Flemming,TBR,A,19,518,.345,1.37,24.0%,43.9%,32.0%,15.5%,9.5%,41.8%,21.7%,36.5%,9.8%,703,1220,1923,sa3069260
Dean Moss,TBR,A,20,300,.294,1.75,21.5%,50.0%,28.5%,13.1%,8.2%,38.0%,26.4%,35.6%,10.5%,442,723,1165,sa3069262
Taitn Gray,TBR,A,18,312,.361,2.09,26.0%,50.0%,24.0%,10.6%,17.0%,42.7%,28.6%,28.6%,11.8%,469,759,1228,sa3069266
Landon Hodge,CHW,A,19,14,.571,6.00,14.3%,85.7%,0.0%,0.0%,0.0%,42.9%,28.6%,28.6%,8.5%,20,39,59,sa3069268
Coy James,WSN,A,19,514,.253,0.92,20.1%,38.2%,41.7%,22.1%,14.5%,48.0%,23.5%,28.5%,12.3%,753,1156,1909,sa3069277
Jaiden Lo Re,BAL,A,19,247,.356,1.21,28.4%,39.2%,32.4%,26.3%,3.5%,46.4%,26.2%,27.3%,5.2%,418,586,1004,sa3069280
Conor Essenburg,ATL,A,19,279,.405,0.90,23.8%,36.2%,40.0%,5.8%,26.9%,41.5%,28.9%,29.6%,10.8%,559,692,1251,sa3069281
Josiah Hartshorn,CHC,A,19,177,.306,1.63,29.5%,43.8%,26.8%,13.3%,16.7%,44.2%,26.5%,29.2%,6.6%,328,397,725,sa3069285
Matthew Boughton,CHW,A,20,452,.279,0.99,19.3%,40.2%,40.5%,20.5%,3.3%,51.8%,27.5%,20.7%,11.9%,587,1006,1593,sa3069293
Noah Franklin,TEX,A,19,92,.354,1.83,26.1%,47.8%,26.1%,41.7%,8.3%,37.5%,20.8%,41.7%,12.9%,146,210,356,sa3069310
Rylan Mills,MIL,A,19,250,.330,0.71,33.6%,27.6%,38.8%,20.0%,31.1%,49.6%,27.4%,23.1%,17.3%,380,646,1026,sa3069313
Jay McQueen,TEX,A,19,102,.413,4.88,21.7%,65.0%,13.3%,0.0%,0.0%,34.4%,23.0%,42.6%,10.0%,146,235,381,sa3069321
Tyson Moran,KCR,A,20,63,.277,1.18,22.9%,41.7%,35.4%,29.4%,5.9%,35.4%,31.3%,33.3%,10.2%,82,134,216,sa3069392
Erick Dessens,CLE,A,21,63,.303,1.36,23.5%,44.1%,32.4%,9.1%,9.1%,54.3%,22.9%,22.9%,12.4%,115,160,275,sa3069940
Caleb Klein,ATL,A,21,106,.422,7.00,23.8%,66.7%,9.5%,33.3%,0.0%,35.9%,25.0%,39.1%,9.5%,205,288,493,sa3070516
Deiten Lachance,CLE,A,21,75,.302,0.80,16.7%,37.0%,46.3%,20.0%,8.0%,54.5%,32.7%,12.7%,14.1%,86,170,256,sa3070546
Owen Nowak,HOU,A,21,93,.365,1.88,25.8%,48.4%,25.8%,37.5%,0.0%,50.8%,14.3%,34.9%,4.8%,141,211,352,sa3070893
Andrews Opata,BOS,A,22,444,.356,1.50,21.5%,47.1%,31.4%,23.7%,14.5%,43.8%,26.5%,29.7%,14.0%,716,1080,1796,sa3075458
Joephillip Guzman,BAL,A,19,16,.429,1.00,42.9%,28.6%,28.6%,50.0%,0.0%,71.4%,14.3%,14.3%,15.2%,26,40,66,sa3075625
Jordan Williams,WSN,A,26,308,.356,1.82,24.2%,48.9%,26.9%,30.6%,18.4%,40.0%,26.8%,33.2%,12.5%,389,744,1133,sa3075706
Ty Hodge,BOS,A,23,123,.236,1.55,27.1%,44.3%,28.6%,15.0%,10.0%,39.2%,21.6%,39.2%,9.3%,198,297,495,sa3076028
Caden Merritt,ATL,A,19,185,.329,1.96,22.7%,51.1%,26.1%,13.0%,13.0%,57.5%,16.1%,26.4%,15.4%,305,440,745,sa3076054
Louis Marinaro,TEX,A,21,0,.000,,,,,,,,,,,,,,sa3076088
Charlie Weber,HOU,A,22,0,.000,,,,,,,,,,,,,,sa3076089
Nick Monile,MIL,A,22,85,.200,2.86,10.0%,66.7%,23.3%,14.3%,14.3%,35.5%,16.1%,48.4%,9.8%,168,208,376,sa3076100
