Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
Kale Fountain,SDP,A,20,63,9.5%,27.0%,0.35,.182,.286,.327,.613,.145,5.8,.222,-0.9,6,-4.1,.288,59,sa3067321
Lucas Ramirez,LAA,A,20,430,9.1%,32.8%,0.28,.242,.321,.417,.738,.174,6.9,.357,-0.4,56,-9.9,.334,84,sa3067326
Tytus Cissell,ARI,A,20,221,7.7%,26.2%,0.29,.218,.314,.264,.578,.047,7.3,.306,3.2,20,-14.3,.288,59,sa3067331
Andy Polanco,SFG,A,21,393,4.8%,30.5%,0.16,.288,.332,.396,.728,.107,9.0,.424,-0.7,51,-9.1,.333,83,sa3067339
Max Durrington,OAK,A,19,412,13.8%,19.4%,0.71,.260,.363,.347,.709,.087,7.5,.321,2.0,56,-7.4,.339,85,sa3067341
Shotaro Morii,OAK,A,19,207,11.1%,29.5%,0.38,.227,.325,.369,.695,.142,7.2,.316,-1.0,25,-6.9,.322,75,sa3067343
Ivan Luciano,ARI,A,19,377,14.3%,19.9%,0.72,.264,.375,.441,.816,.177,4.6,.307,-0.9,62,4.6,.372,109,sa3067397
Kaden Hopson,LAA,A,25,8,12.5%,12.5%,1.00,.143,.250,.143,.393,.000,2.6,.167,0.0,0,-1.1,.213,12,sa3067443
Bo Walker,ARI,A,20,105,15.2%,30.5%,0.50,.193,.317,.295,.613,.102,3.3,.278,-0.4,10,-5.7,.299,66,sa3067468
Jose Verdugo,SDP,A,18,429,7.5%,16.6%,0.45,.277,.333,.362,.695,.085,7.8,.324,2.7,52,-14.1,.323,79,sa3067649
Josuar Gonzalez,SFG,A,18,153,13.7%,19.6%,0.70,.357,.444,.566,1.010,.209,8.4,.439,0.0,36,12.5,.449,151,sa3067675
Yorger Bautista,SEA,A,18,98,4.1%,31.6%,0.13,.228,.265,.304,.570,.076,4.2,.328,-0.1,7,-8.5,.264,44,sa3067684
Breyson Guedez,OAK,A,18,414,5.8%,25.6%,0.23,.309,.353,.460,.812,.151,4.9,.411,-1.2,65,1.5,.363,99,sa3067688
Victor Santana,ARI,A,18,122,7.4%,16.4%,0.45,.257,.306,.294,.599,.037,1.0,.304,-0.3,10,-8.2,.285,57,sa3067736
Sebastian Blanco,COL,A,18,96,11.5%,31.3%,0.37,.228,.333,.316,.650,.089,3.2,.347,-0.3,11,-3.9,.314,75,sa3067801
Gabriel Davalillo,LAA,A,18,459,11.1%,27.2%,0.41,.245,.336,.398,.733,.153,1.9,.316,-0.7,60,-10.1,.335,84,sa3068659
Jo Oyama,SEA,A,25,30,10.0%,30.0%,0.33,.038,.167,.038,.205,.000,2.6,.059,0.0,-2,-6.1,.134,-33,sa3068964
Michael Brooks,OAK,A,24,413,16.7%,17.7%,0.95,.237,.364,.377,.741,.141,5.9,.270,0.3,60,-3.8,.349,90,sa3069011
Daniel Rogers,SFG,A,24,61,13.1%,24.6%,0.53,.275,.393,.549,.942,.275,3.4,.313,-0.7,12,3.1,.416,132,sa3069055
Bobby Blandford,OAK,A,23,486,11.9%,26.5%,0.45,.238,.344,.430,.774,.192,5.5,.292,-0.8,71,-3.2,.352,92,sa3069067
George Bilecki,SDP,A,22,299,16.1%,27.8%,0.58,.223,.362,.384,.747,.161,7.3,.310,-0.5,44,-2.0,.352,96,sa3069068
Aiden Taurek,SEA,A,22,364,12.4%,21.4%,0.58,.280,.374,.468,.842,.188,7.4,.353,0.4,63,7.2,.381,113,sa3069071
Ethan Holliday,COL,A,19,152,15.1%,28.3%,0.53,.262,.395,.557,.952,.295,5.7,.319,-0.7,31,7.8,.416,136,sa3069100
Bradley Frye,SDP,A,23,350,11.7%,21.4%,0.55,.274,.373,.366,.739,.092,7.9,.352,0.4,51,-2.4,.351,96,sa3069147
Kayson Cunningham,ARI,A,20,207,14.5%,18.4%,0.79,.381,.471,.506,.977,.125,7.9,.482,0.3,49,17.4,.451,156,sa3069148
Nick Becker,SEA,A,19,128,18.8%,31.3%,0.60,.173,.346,.214,.561,.041,6.8,.283,1.4,13,-6.9,.300,65,sa3069151
Truitt Madonna,SDP,A,19,410,14.6%,31.7%,0.46,.205,.328,.325,.652,.120,6.6,.313,-0.8,46,-17.0,.313,74,sa3069152
Ty Harvey,SDP,A,19,197,12.2%,28.4%,0.43,.218,.310,.329,.639,.112,6.0,.298,0.9,20,-10.4,.301,66,sa3069181
Aidan West,LAD,A,19,58,5.2%,32.8%,0.16,.291,.328,.382,.709,.091,2.1,.429,-0.5,7,-1.7,.326,81,sa3069275
TJ Ford,LAA,A,20,61,4.9%,42.6%,0.12,.123,.180,.123,.303,.000,6.9,.226,1.3,-2,-11.1,.158,-21,sa3069302
Rod Barajas Jr.,SFG,A,21,384,9.4%,21.4%,0.44,.265,.346,.462,.808,.197,4.2,.313,-0.5,60,1.3,.363,100,sa3069385
Paul Schoenfeld,ARI,A,23,71,7.0%,15.5%,0.45,.297,.366,.500,.866,.203,9.2,.333,1.1,13,1.8,.386,118,sa3071236
Kendrey Maduro,LAA,A,22,395,6.8%,23.3%,0.29,.296,.372,.523,.895,.227,6.8,.355,-0.5,74,13.2,.396,120,sa3075522
Qrey Lott,SDP,A,21,343,8.5%,24.5%,0.35,.272,.385,.420,.805,.148,8.0,.352,1.9,58,5.1,.375,110,sa3075724
Jonny McGill,LAA,A,24,291,17.9%,18.2%,0.98,.284,.430,.418,.848,.134,6.0,.347,-0.3,56,11.4,.402,124,sa3075761
Brady O'Brien,SEA,A,24,256,16.4%,25.0%,0.66,.212,.352,.298,.650,.087,6.1,.297,-1.2,31,-8.5,.322,78,sa3075858
Hayden Jatczak,SFG,A,24,310,14.2%,17.7%,0.80,.295,.395,.500,.895,.205,5.9,.333,-1.1,59,11.3,.399,122,sa3076029
Conner Westenburg,SDP,A,22,359,7.0%,23.4%,0.30,.264,.347,.363,.710,.100,9.3,.357,5.5,47,-7.7,.335,87,sa3076030
Cam Hassert,COL,A,24,70,21.4%,30.0%,0.71,.229,.464,.438,.901,.208,6.6,.385,-0.5,15,4.7,.432,146,sa3076049
Kyle Fossum,COL,A,23,265,11.3%,34.7%,0.33,.268,.356,.447,.803,.180,2.1,.400,-1.8,42,1.0,.363,104,sa3076052
Judah Morris,OAK,A,24,30,6.7%,40.0%,0.17,.179,.233,.321,.555,.143,4.7,.313,0.0,2,-3.0,.250,32,sa3076055
Owen Carapellotti,OAK,A,23,90,16.7%,24.4%,0.68,.267,.389,.627,1.016,.360,4.2,.267,0.0,20,6.0,.432,140,sa3076099
Jack O'Dowd,COL,A,25,96,8.3%,17.7%,0.47,.345,.385,.702,1.088,.357,3.6,.344,-0.2,22,7.8,.448,155,sa3076117
Ryland Zaborowski,LAA,A,24,194,9.8%,23.2%,0.42,.284,.356,.544,.900,.260,1.2,.310,-0.4,35,5.2,.388,116,sa3076279
Luis Hernández,SFG,A,17,98,6.1%,29.6%,0.21,.231,.276,.319,.594,.088,2.6,.311,-0.2,7,-7.6,.274,48,sa3076284
Jeffery Heard,LAA,A,23,112,16.1%,22.3%,0.72,.278,.420,.500,.920,.222,9.4,.355,2.1,23,6.1,.418,134,sa3076340
Dawson Willis,SDP,A,22,193,11.9%,36.8%,0.32,.258,.365,.485,.849,.227,9.7,.414,2.6,33,3.6,.380,113,sa3076396
Jake Bold,SDP,A,22,9,33.3%,22.2%,1.50,.167,.444,.167,.611,.000,0.1,.250,0.0,1,0.0,.360,101,sa3076411
Aidan Redahan,COL,A,24,46,13.0%,15.2%,0.86,.306,.457,.444,.901,.139,3.9,.357,-0.5,10,2.9,.429,143,sa3077713
Blake Penso,COL,A,24,6,16.7%,50.0%,0.33,.000,.167,.000,.167,.000,0.1,.000,0.0,0,-1.3,.128,-35,sa3077842
Elliot Lascelles,SDP,A,18,64,10.9%,15.6%,0.70,.321,.406,.429,.835,.107,8.8,.391,1.0,12,1.8,.390,119,sa3078041
Jacob Galloway,SEA,A,23,5,0.0%,40.0%,0.00,.200,.200,.200,.400,.000,0.1,.333,0.0,0,-0.8,.188,-2,sa3078068
Scott Gell,SFG,A,21,9,11.1%,22.2%,0.50,.000,.111,.000,.111,.000,2.6,.000,0.0,-1,-2.2,.085,-65,sa3078103
