Name,Team,Level,Age,PA,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
Ryan McCrystal,CIN,AA,23,123,.313,0.78,32.9%,29.4%,37.6%,6.3%,6.3%,37.6%,31.8%,30.6%,15.3%,153,298,451,sa3025334
David Mershon,LAA,AA,23,36,.125,1.44,8.3%,54.2%,37.5%,22.2%,0.0%,33.3%,25.0%,41.7%,14.6%,57,80,137,sa3025335
T.J. McCants,CHW,AA,25,62,.333,2.00,22.6%,51.6%,25.8%,0.0%,12.5%,32.3%,38.7%,29.0%,23.9%,78,165,243,sa3025355
Blake Burke,MIL,AA,23,431,.310,1.06,25.9%,38.1%,35.9%,14.4%,30.9%,43.8%,25.2%,31.0%,14.4%,591,1034,1625,sa3025381
Émilien Pitre,TBR,AA,23,163,.351,1.93,20.6%,52.3%,27.1%,3.4%,10.3%,34.8%,25.9%,39.3%,4.5%,248,351,599,sa3025391
Connor Hujsak,TBR,AA,24,92,.397,2.62,19.0%,58.6%,22.4%,23.1%,7.7%,55.9%,20.3%,23.7%,17.2%,103,234,337,sa3025393
Austin Overn,TBR,AA,23,282,.430,1.25,16.9%,46.1%,37.0%,17.5%,26.3%,39.9%,30.4%,29.7%,11.8%,456,706,1162,sa3025408
Jacob Cozart,LAA,AA,23,96,.265,0.87,21.8%,36.4%,41.8%,13.0%,26.1%,41.1%,33.9%,25.0%,16.3%,147,233,380,sa3025434
Austin Machado,ATL,AA,25,12,.000,4.00,28.6%,57.1%,14.3%,0.0%,100.0%,42.9%,42.9%,14.3%,1.9%,22,32,54,sa3025442
Owen Ayers,CHC,AA,25,278,.367,1.03,27.6%,36.8%,35.6%,17.2%,27.6%,45.7%,30.5%,23.8%,11.7%,451,648,1099,sa3025449
Ariel Armas,CHC,AA,23,416,.286,2.42,19.8%,56.8%,23.4%,29.7%,9.4%,47.1%,21.6%,31.3%,10.9%,544,929,1473,sa3025454
Marco Dinges,MIL,AA,22,58,.182,1.90,14.7%,55.9%,29.4%,30.0%,10.0%,67.6%,26.5%,5.9%,18.5%,74,131,205,sa3025495
Peyton Stovall,CIN,AA,23,97,.200,1.58,22.2%,47.6%,30.2%,21.1%,15.8%,47.6%,17.5%,34.9%,9.8%,124,244,368,sa3025512
Dillon Lewis,MIA,AA,23,346,.297,1.10,19.8%,42.1%,38.1%,24.7%,22.1%,49.3%,25.8%,24.9%,14.2%,472,868,1340,sa3025515
Cameron Sisneros,CHC,AA,25,57,.286,0.81,19.4%,36.1%,44.4%,25.0%,6.3%,41.7%,27.8%,30.6%,6.4%,107,142,249,sa3025564
Theo Gillen,TBR,AA,20,252,.346,2.08,28.7%,48.1%,23.1%,5.4%,24.3%,41.0%,28.0%,31.1%,9.0%,431,618,1049,sa3025565
Braylon Payne,MIL,AA,19,85,.365,1.11,29.6%,37.0%,33.3%,22.2%,11.1%,46.3%,24.1%,29.6%,18.0%,108,215,323,sa3025647
Aiva Arquette,MIA,AA,22,209,.292,1.58,24.5%,46.3%,29.3%,18.6%,20.9%,42.6%,28.4%,29.1%,9.8%,231,495,726,sa3026235
Caden Bodine,TBR,AA,22,179,.309,1.24,27.3%,40.3%,32.4%,11.1%,11.1%,35.7%,24.3%,40.0%,5.8%,211,344,555,sa3027305
Logan Braunschweig,ATL,AA,23,140,.282,2.00,22.2%,51.9%,25.9%,28.6%,0.0%,38.1%,28.6%,33.3%,12.2%,198,353,551,sa3027614
Cam Cannarella,MIA,AA,22,150,.347,1.89,23.5%,50.0%,26.5%,0.0%,33.3%,39.2%,24.5%,36.3%,7.7%,251,334,585,sa3028360
Brandon Compton,MIA,AA,22,216,.418,0.96,18.3%,40.0%,41.7%,12.5%,43.8%,45.2%,31.3%,23.5%,16.0%,318,488,806,sa3029229
Anthony DePino,CHW,AA,23,392,.315,0.81,25.3%,33.5%,41.2%,19.8%,19.8%,47.7%,22.6%,29.8%,12.2%,620,960,1580,sa3030172
Andrew Fischer,MIL,AA,22,285,.273,0.30,20.5%,18.2%,61.4%,18.5%,32.1%,57.1%,23.3%,19.5%,15.4%,536,710,1246,sa3031366
Kane Kepley,CHC,AA,22,115,.231,0.63,23.4%,29.7%,46.9%,33.3%,10.0%,52.2%,17.9%,29.9%,4.1%,216,266,482,sa3035293
Alex Lodise,ATL,AA,22,81,.370,1.60,31.6%,42.1%,26.3%,13.3%,20.0%,31.6%,40.4%,28.1%,14.7%,96,197,293,sa3036445
Dalton McIntyre,ATL,AA,22,166,.318,2.94,23.9%,56.8%,19.3%,17.6%,11.8%,45.2%,33.3%,21.5%,13.0%,268,394,662,sa3037634
Josiah Ragsdale,MIL,AA,22,119,.327,0.41,20.0%,23.3%,56.7%,5.9%,35.3%,41.0%,27.9%,31.1%,11.2%,216,291,507,sa3040392
Nick Rodriguez,LAA,AA,23,522,.323,1.63,22.1%,48.3%,29.7%,10.8%,2.9%,28.9%,31.2%,39.9%,9.4%,727,1243,1970,sa3041005
Colby Shelton,CHW,AA,23,374,.240,1.07,21.2%,40.7%,38.1%,15.6%,18.9%,49.6%,22.5%,27.9%,13.2%,537,886,1423,sa3042129
Boston Smith,CHW,AA,23,97,.378,1.00,22.7%,38.6%,38.6%,17.6%,47.1%,57.8%,28.9%,13.3%,11.1%,206,235,441,sa3042491
Kien Vu,CIN,AA,22,179,.229,1.13,19.8%,42.6%,37.6%,31.6%,13.2%,44.1%,24.5%,31.4%,15.6%,261,410,671,sa3044590
Dixon Williams,ATL,AA,22,24,.143,0.57,31.3%,25.0%,43.8%,14.3%,28.6%,31.3%,37.5%,31.3%,13.2%,28,48,76,sa3045282
Max Williams,MIA,AA,21,14,.111,0.67,16.7%,33.3%,50.0%,16.7%,50.0%,50.0%,25.0%,25.0%,14.3%,11,31,42,sa3045333
Jake Munroe,LAA,AA,22,253,.370,1.03,26.9%,37.1%,35.9%,11.7%,11.7%,50.6%,21.4%,28.0%,12.2%,357,587,944,sa3060109
Eric Hartman,ATL,AA,20,134,.292,1.13,12.3%,46.6%,41.1%,36.7%,6.7%,45.9%,25.7%,28.4%,12.7%,214,321,535,sa3067040
Caleb Bonemer,CHW,AA,20,291,.281,0.56,18.9%,29.0%,52.1%,20.5%,20.5%,57.3%,26.3%,16.4%,10.9%,480,708,1188,sa3067043
Owen Carey,ATL,AA,19,131,.329,1.12,33.8%,35.0%,31.3%,8.0%,8.0%,49.4%,25.9%,24.7%,14.7%,166,329,495,sa3067044
Jorge Corona,CHW,AA,25,206,.309,0.81,25.4%,33.3%,41.2%,12.8%,21.3%,44.0%,25.9%,30.2%,15.5%,303,482,785,sa3067209
Grant Magill,CHW,AA,25,156,.305,1.00,29.4%,35.3%,35.3%,20.0%,10.0%,43.5%,24.7%,31.8%,14.3%,216,406,622,sa3067319
Miguel Useche,CHC,AA,25,161,.358,1.17,27.1%,39.3%,33.6%,19.4%,16.7%,44.0%,20.2%,35.8%,8.7%,239,370,609,sa3068933
Matt Scannell,ATL,AA,24,33,.353,0.71,29.4%,29.4%,41.2%,28.6%,0.0%,52.9%,29.4%,17.6%,17.2%,43,79,122,sa3069006
Tate Southisene,ATL,AA,19,2,.000,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,,,,16.7%,2,4,6,sa3069150
James Taussig,CHW,AA,23,60,.273,0.76,14.3%,37.1%,48.6%,35.3%,11.8%,40.0%,25.7%,34.3%,21.3%,60,142,202,sa3069162
Alex Madera,CHC,AA,25,242,.406,2.96,30.9%,51.7%,17.4%,23.1%,0.0%,26.3%,25.7%,48.0%,6.2%,402,584,986,sa3075809
Adam Fogel,CHW,AA,27,91,.288,1.14,18.2%,43.6%,38.2%,28.6%,23.8%,56.9%,22.4%,20.7%,15.4%,127,244,371,sa3076094
Colin Hynek,CHC,AA,23,13,.000,1.00,20.0%,40.0%,40.0%,0.0%,0.0%,80.0%,20.0%,0.0%,25.0%,19,33,52,sa3077922
Dom Krupinski,CHC,AA,22,84,.263,1.33,28.2%,41.0%,30.8%,25.0%,16.7%,37.5%,32.5%,30.0%,12.9%,132,201,333,sa3077937
