Name,Team,Level,Age,PA,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
Kendall George,LAD,AA,21,257,.425,5.15,28.1%,60.2%,11.7%,10.0%,0.0%,32.0%,17.1%,50.9%,8.1%,422,626,1048,sa3022660
Marcus Brown,HOU,AA,24,74,.275,2.30,17.5%,57.5%,25.0%,40.0%,0.0%,37.5%,35.0%,27.5%,14.5%,96,194,290,sa3022676
Garret Guillemette,HOU,AA,24,188,.261,1.10,25.5%,39.1%,35.5%,28.2%,2.6%,53.1%,20.4%,26.5%,11.3%,268,457,725,sa3022677
Jared Dickey,OAK,AA,24,69,.234,1.05,22.0%,40.0%,38.0%,5.3%,15.8%,38.5%,28.8%,32.7%,11.6%,97,188,285,sa3022688
Spencer Nivens,KCR,AA,24,424,.321,1.21,28.8%,39.0%,32.2%,17.9%,8.4%,44.8%,24.4%,30.8%,8.1%,658,965,1623,sa3022697
Will Bush,HOU,AA,22,397,.363,2.68,25.1%,54.5%,20.3%,13.2%,31.6%,39.3%,31.4%,29.3%,13.2%,744,962,1706,sa3022698
Quinn McDaniel,MIN,AA,23,104,.250,1.67,18.6%,50.8%,30.5%,33.3%,0.0%,42.6%,24.6%,32.8%,13.5%,159,227,386,sa3022701
Pascanel Ferreras,HOU,AA,24,119,.315,1.14,16.2%,44.6%,39.2%,20.7%,10.3%,47.4%,27.6%,25.0%,12.1%,172,282,454,sa3022702
Zyhir Hope,LAD,AA,21,425,.347,1.06,26.9%,37.7%,35.4%,17.9%,24.2%,40.6%,28.4%,31.0%,12.0%,634,1010,1644,sa3022703
Carlos Rey,ARI,AA,24,0,.000,,,,,,,,,,,,,,sa3022732
Poncho Ruiz,MIN,AA,24,89,.220,1.33,18.3%,46.7%,35.0%,28.6%,9.5%,52.5%,27.9%,19.7%,10.9%,142,206,348,sa3022752
Justin Johnson,KCR,AA,26,337,.233,0.86,18.4%,37.7%,43.9%,25.8%,14.0%,44.2%,21.9%,34.0%,14.2%,498,861,1359,sa3022758
Stone Russell,KCR,AA,22,7,.000,3.00,0.0%,75.0%,25.0%,100.0%,0.0%,0.0%,25.0%,75.0%,17.2%,7,22,29,sa3022819
Carson Roccaforte,KCR,AA,24,504,.295,0.73,20.2%,33.7%,46.1%,14.6%,21.9%,51.5%,25.1%,23.4%,14.6%,784,1227,2011,sa3022825
Dustin Dickerson,KCR,AA,25,75,.318,1.27,41.9%,32.6%,25.6%,27.3%,9.1%,51.1%,20.0%,28.9%,8.8%,131,186,317,sa3022828
Tai Peete,STL,AA,20,86,.397,1.39,28.3%,41.7%,30.0%,16.7%,16.7%,49.2%,29.5%,21.3%,16.2%,100,197,297,sa3022966
Colton Vincent,SDP,AA,26,1,.000,0.00,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,25.0%,1,3,4,sa3023089
Jake Cunningham,SDP,AA,23,165,.404,2.14,34.0%,45.0%,21.0%,14.3%,19.0%,38.8%,26.2%,35.0%,13.3%,258,439,697,sa3023269
Jonny Farmelo,SEA,AA,21,192,.314,1.22,23.4%,42.1%,34.6%,16.2%,5.4%,48.1%,20.4%,31.5%,12.0%,325,465,790,sa3023362
Leo De Vries,OAK,AA,19,428,.351,1.28,24.2%,42.6%,33.2%,21.7%,14.1%,50.0%,25.4%,24.6%,9.9%,617,1058,1675,sa3023363
Felnin Celesten,SEA,AA,20,134,.240,0.93,25.6%,35.9%,38.5%,6.7%,10.0%,44.9%,21.8%,33.3%,17.8%,184,332,516,sa3023381
Julian Brock,TEX,AA,25,204,.283,1.33,23.6%,43.6%,32.7%,19.4%,13.9%,43.2%,26.1%,30.6%,13.6%,307,512,819,sa3023424
Travis Honeyman,STL,AA,24,296,.320,1.78,17.7%,52.7%,29.6%,30.0%,13.3%,39.7%,23.0%,37.3%,8.9%,430,697,1127,sa3023679
Reyli Mariano,LAD,AA,19,6,.000,1.00,33.3%,33.3%,33.3%,100.0%,0.0%,66.7%,0.0%,33.3%,14.3%,11,17,28,sa3023970
Rainiel Rodriguez,STL,AA,19,379,.346,0.87,26.0%,34.4%,39.6%,23.2%,20.2%,46.1%,28.1%,25.8%,12.9%,528,877,1405,sa3023987
Hector Salas,HOU,AA,22,54,.333,3.60,23.3%,60.0%,16.7%,0.0%,20.0%,36.4%,24.2%,39.4%,8.5%,94,130,224,sa3024156
Justin Riemer,OAK,AA,24,119,.408,2.53,25.4%,53.5%,21.1%,26.7%,6.7%,34.2%,26.0%,39.7%,4.8%,216,309,525,sa3025086
Ryan Campos,STL,AA,23,460,.321,1.73,22.8%,48.9%,28.3%,10.4%,15.6%,40.7%,28.9%,30.4%,10.1%,757,1037,1794,sa3025151
Cade McGee,STL,AA,23,21,.300,1.25,18.2%,45.5%,36.4%,25.0%,25.0%,63.6%,27.3%,9.1%,14.9%,36,58,94,sa3025153
Elijah Hainline,LAD,AA,23,452,.318,1.56,23.7%,46.5%,29.8%,24.7%,16.4%,50.0%,23.6%,26.4%,11.8%,762,1046,1808,sa3025157
Ian Petrutz,STL,AA,23,8,.000,0.25,16.7%,16.7%,66.7%,25.0%,25.0%,66.7%,16.7%,16.7%,7.9%,14,24,38,sa3025159
Jon Jon Gazdar,STL,AA,24,386,.258,1.73,23.4%,48.5%,28.1%,27.3%,10.4%,50.9%,19.0%,30.1%,6.6%,590,873,1463,sa3025160
Theo Hardy,TEX,AA,24,80,.275,4.80,27.5%,60.0%,12.5%,0.0%,20.0%,42.9%,16.7%,40.5%,17.1%,101,180,281,sa3025187
Austin St. Laurent,SEA,AA,23,7,.400,4.00,20.0%,80.0%,0.0%,0.0%,0.0%,60.0%,20.0%,20.0%,4.2%,13,11,24,sa3025241
Jack Costello,SDP,AA,25,75,.271,1.00,20.0%,40.0%,40.0%,20.8%,8.3%,44.4%,25.4%,30.2%,11.3%,62,159,221,sa3025242
Jaime Ferrer,MIN,AA,23,288,.298,1.57,26.5%,44.9%,28.6%,34.0%,11.3%,46.5%,20.3%,33.2%,16.7%,364,669,1033,sa3025246
Billy Amick,MIN,AA,23,379,.239,0.57,20.9%,28.6%,50.5%,26.9%,22.1%,48.1%,23.8%,28.1%,16.8%,589,887,1476,sa3025249
Malcolm Moore,TEX,AA,22,194,.254,0.59,22.7%,28.6%,48.7%,13.8%,13.8%,32.0%,30.3%,37.7%,14.4%,251,487,738,sa3025250
Dylan Dreiling,TEX,AA,23,514,.364,1.11,23.1%,40.5%,36.5%,14.8%,17.2%,32.4%,26.1%,41.5%,8.1%,754,1230,1984,sa3025251
Walker Janek,HOU,AA,23,227,.326,1.21,20.9%,43.3%,35.8%,20.8%,14.6%,41.6%,26.3%,32.1%,18.1%,287,585,872,sa3025254
Kai Roberts,SDP,AA,25,310,.305,4.55,27.5%,59.5%,13.1%,10.0%,20.0%,34.4%,30.7%,35.0%,15.6%,461,743,1204,sa3025255
Ben McLaughlin,ARI,AA,24,514,.278,1.12,23.7%,40.3%,36.1%,26.3%,8.8%,42.8%,24.0%,33.2%,7.4%,735,1252,1987,sa3025256
Khadim Diaw,MIN,AA,22,211,.347,1.18,26.5%,39.7%,33.8%,21.6%,5.9%,46.4%,22.2%,31.4%,6.8%,329,496,825,sa3025259
Kyle DeBarge,MIN,AA,22,508,.278,0.92,20.8%,38.0%,41.3%,28.0%,9.6%,51.0%,22.6%,26.5%,12.8%,807,1237,2044,sa3025260
Caden Kendle,MIN,AA,24,191,.446,0.85,30.5%,32.0%,37.5%,29.2%,18.8%,46.5%,24.0%,29.5%,12.6%,267,461,728,sa3025262
Jay Thomason,MIN,AA,24,136,.390,1.52,32.6%,40.7%,26.7%,30.4%,17.4%,38.6%,31.8%,29.5%,13.5%,182,358,540,sa3025265
Brendan Durfee,SDP,AA,24,119,.188,1.42,12.1%,51.5%,36.4%,20.8%,12.5%,33.3%,21.2%,45.5%,13.7%,178,298,476,sa3025268
Sam Kulasingam,KCR,AA,24,538,.304,1.60,25.8%,45.6%,28.5%,9.5%,12.6%,37.8%,25.8%,36.4%,8.3%,843,1249,2092,sa3025316
Max Holy,HOU,AA,23,359,.277,0.87,24.7%,34.9%,40.3%,28.0%,9.3%,46.1%,22.0%,31.9%,10.9%,645,936,1581,sa3025362
Trevor Austin,HOU,AA,24,483,.284,0.96,23.5%,37.5%,38.9%,21.1%,14.9%,50.3%,23.6%,26.0%,11.2%,798,1167,1965,sa3025365
Rafe Perich,TEX,AA,24,327,.366,1.01,28.6%,35.9%,35.5%,25.6%,19.2%,40.0%,26.8%,33.2%,9.5%,481,797,1278,sa3025368
Jason Schiavone,HOU,AA,23,339,.329,1.47,19.5%,47.9%,32.5%,18.2%,25.5%,45.9%,22.1%,32.0%,15.0%,564,845,1409,sa3025370
Joseph Sullivan,HOU,AA,23,343,.305,1.31,24.2%,43.0%,32.8%,11.5%,18.0%,48.7%,31.2%,20.1%,14.1%,548,839,1387,sa3025413
Josh Caron,SEA,AA,22,133,.324,1.54,20.8%,48.1%,31.2%,45.8%,12.5%,55.3%,17.1%,27.6%,18.1%,199,309,508,sa3025435
Colton Becker,KCR,AA,25,335,.332,0.77,23.6%,33.2%,43.2%,31.4%,5.8%,42.3%,26.8%,31.0%,11.0%,506,777,1283,sa3025438
Cameron Leary,OAK,AA,24,463,.287,1.18,24.3%,40.9%,34.8%,29.2%,12.5%,35.4%,29.2%,35.4%,13.6%,733,1140,1873,sa3025469
Davis Diaz,OAK,AA,23,217,.336,1.64,26.5%,45.7%,27.8%,31.0%,9.5%,41.2%,24.8%,34.0%,5.1%,307,533,840,sa3025494
Ryan Jackson,SDP,AA,24,494,.330,1.43,21.8%,46.1%,32.2%,28.4%,2.9%,40.7%,23.8%,35.5%,12.8%,663,1207,1870,sa3025514
Cameron Sisneros,HOU,AA,25,133,.250,1.87,16.5%,54.4%,29.1%,26.1%,13.0%,49.4%,19.0%,31.6%,7.7%,235,310,545,sa3025564
Keith Jones II,TEX,AA,24,414,.300,1.57,26.5%,45.0%,28.6%,14.7%,14.7%,36.9%,23.4%,39.8%,10.9%,661,1041,1702,sa3025629
Canyon Brown,KCR,AA,22,301,.266,1.76,26.2%,47.1%,26.7%,35.3%,11.8%,54.9%,20.5%,24.6%,15.4%,379,738,1117,sa3025630
Bobby Boser,OAK,AA,23,315,.313,1.10,30.9%,36.2%,32.9%,14.0%,20.0%,43.3%,27.4%,29.3%,17.3%,470,781,1251,sa3027420
Chase Call,HOU,AA,24,140,.259,0.71,21.3%,32.8%,45.9%,10.7%,21.4%,40.6%,32.8%,26.6%,20.2%,193,357,550,sa3028273
Ali Camarillo,OAK,AA,23,81,.483,1.59,27.9%,44.3%,27.9%,23.5%,5.9%,49.2%,19.7%,31.1%,7.5%,133,213,346,sa3028297
Cole Conn,OAK,AA,24,311,.340,1.27,25.3%,41.8%,33.0%,21.9%,10.9%,47.0%,26.3%,26.8%,10.4%,491,742,1233,sa3029251
Justin DeCriscio,SDP,AA,23,61,.361,2.13,28.6%,48.6%,22.9%,25.0%,0.0%,54.1%,24.3%,21.6%,11.4%,86,150,236,sa3030012
Jack Gurevitch,STL,AA,22,119,.345,2.38,29.0%,50.0%,21.0%,7.7%,38.5%,42.9%,30.2%,27.0%,23.9%,135,305,440,sa3032859
Luke Hanson,TEX,AA,22,45,.192,1.63,19.2%,50.0%,30.8%,25.0%,12.5%,32.1%,25.0%,42.9%,13.3%,58,108,166,sa3033183
Marek Houston,MIN,AA,22,261,.359,1.15,25.1%,40.0%,34.9%,14.8%,11.5%,42.7%,26.4%,30.9%,7.0%,415,616,1031,sa3034152
Justin Lamkin,KCR,AA,22,0,.000,,,,,,,,,,,,,,sa3035887
Kole Myers,LAD,AA,25,325,.313,1.54,24.1%,46.0%,29.9%,14.3%,16.1%,41.8%,25.4%,32.8%,12.0%,514,807,1321,sa3038641
Luke Pelzer,KCR,AA,23,170,.424,1.68,36.4%,39.8%,23.7%,21.4%,0.0%,37.3%,18.6%,44.1%,8.4%,227,403,630,sa3038960
Josiah Ragsdale,STL,AA,22,119,.318,1.63,28.6%,44.3%,27.1%,5.3%,26.3%,42.3%,23.9%,33.8%,12.6%,189,271,460,sa3040392
Logan Sauve,OAK,AA,22,33,.375,0.67,37.5%,25.0%,37.5%,0.0%,0.0%,41.2%,41.2%,17.6%,5.9%,64,72,136,sa3041610
Mike Sirota,LAD,AA,23,323,.382,1.12,32.0%,36.0%,32.0%,17.5%,17.5%,39.4%,31.1%,29.4%,9.3%,600,728,1328,sa3042374
Boston Smith,SEA,AA,23,123,.269,0.66,20.0%,31.7%,48.3%,20.7%,31.0%,47.5%,39.3%,13.1%,14.7%,226,306,532,sa3042491
Jared Sprague-Lott,OAK,AA,24,72,.370,3.57,28.9%,55.6%,15.6%,0.0%,14.3%,48.9%,29.8%,21.3%,12.4%,104,163,267,sa3042867
Devin Taylor,OAK,AA,22,325,.434,1.55,36.5%,38.6%,24.9%,12.8%,29.8%,42.3%,27.0%,30.7%,12.1%,536,777,1313,sa3043560
Justin Thomas Jr.,HOU,AA,22,67,.323,1.00,33.3%,33.3%,33.3%,18.2%,18.2%,60.6%,24.2%,15.2%,12.1%,128,154,282,sa3043700
Deniel Ortiz,STL,AA,21,245,.293,1.04,24.7%,38.3%,37.0%,10.5%,15.8%,50.0%,21.8%,28.2%,8.2%,414,553,967,sa3066597
Drew Brutcher,HOU,AA,24,128,.449,2.12,27.4%,49.3%,23.3%,11.8%,23.5%,43.2%,25.7%,31.1%,10.8%,219,281,500,sa3067038
Alex McCoy,SDP,AA,24,89,.423,1.44,27.8%,42.6%,29.6%,6.3%,18.8%,60.0%,23.6%,16.4%,20.3%,115,220,335,sa3067170
Hayden Gilliland,LAD,AA,24,50,.370,2.33,31.0%,48.3%,20.7%,0.0%,50.0%,43.3%,30.0%,26.7%,12.0%,84,133,217,sa3067285
Trent Youngblood,ARI,AA,24,178,.315,2.00,33.0%,44.6%,22.3%,12.0%,20.0%,36.8%,27.4%,35.9%,6.9%,305,432,737,sa3067290
John Taylor,TEX,AA,25,183,.404,2.23,30.4%,48.0%,21.6%,18.2%,27.3%,36.2%,20.0%,43.8%,7.9%,340,441,781,sa3068818
Harry Genth,MIN,AA,23,15,.167,0.67,16.7%,33.3%,50.0%,66.7%,0.0%,66.7%,33.3%,0.0%,12.2%,19,30,49,sa3069005
Luis Hernandez,MIN,AA,23,35,.200,0.78,0.0%,43.8%,56.3%,0.0%,11.1%,50.0%,18.8%,31.3%,16.9%,55,93,148,sa3069031
Chase Heath,STL,AA,22,20,.417,1.67,27.3%,45.5%,27.3%,33.3%,0.0%,66.7%,16.7%,16.7%,19.2%,17,56,73,sa3069050
Mason Lytle,HOU,AA,25,32,.348,2.33,13.0%,60.9%,26.1%,33.3%,0.0%,65.2%,13.0%,21.7%,14.0%,26,74,100,sa3069053
Brandon Forrester,HOU,AA,22,26,.273,6.00,30.0%,60.0%,10.0%,0.0%,0.0%,8.3%,58.3%,33.3%,15.5%,43,67,110,sa3069109
Chris Sargent,SDP,AA,25,116,.206,0.64,22.9%,30.0%,47.1%,27.3%,9.1%,43.8%,30.1%,26.0%,21.0%,140,284,424,sa3069171
Chase Jessee,KCR,AA,27,0,.000,,,,,,,,,,,,,,sa3075101
August Cuneo,HOU,AA,18,3,.000,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,,,,21.4%,5,9,14,sa3076335
Jake Bold,SDP,AA,22,2,.000,0.00,50.0%,0.0%,50.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,1,3,4,sa3076411
Graham Brown,MIN,AA,24,88,.289,0.90,20.8%,37.5%,41.7%,30.0%,20.0%,46.9%,18.4%,34.7%,13.6%,144,208,352,sa3076419
Drew Wyers,HOU,AA,23,4,.250,0.50,25.0%,25.0%,50.0%,0.0%,0.0%,75.0%,25.0%,0.0%,0.0%,3,8,11,sa3078059
Rudy Martin Jr.,KCR,AA,30,207,.336,2.37,19.5%,56.6%,23.9%,25.9%,22.2%,30.8%,31.7%,37.5%,7.5%,371,495,866,sa829374
Leandro Cedeño,SDP,AA,27,107,.387,0.96,30.8%,33.8%,35.4%,4.3%,17.4%,45.5%,21.2%,33.3%,13.0%,147,268,415,sa873307
James Nelson,HOU,AA,28,17,.364,1.67,27.3%,45.5%,27.3%,33.3%,0.0%,36.4%,18.2%,45.5%,11.5%,21,40,61,sa875753
