Name,Team,Level,Age,PA,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
Yorvit Diaz,OAK,DSL,18,237,.348,1.71,18.1%,51.7%,30.2%,33.3%,2.2%,39.4%,21.3%,39.4%,6.0%,396,473,869,sa3068528
Yeison Oviedo,SFG,DSL,18,204,.380,1.95,21.6%,51.8%,26.6%,21.6%,2.7%,43.2%,23.3%,33.6%,9.6%,279,450,729,sa3068529
Andry Araujo,WSN,DSL,18,22,.118,0.78,5.9%,41.2%,52.9%,22.2%,0.0%,52.9%,23.5%,23.5%,12.1%,24,42,66,sa3068531
Angel Mejia,SDP,DSL,17,177,.287,1.05,19.2%,41.3%,39.4%,39.0%,2.4%,53.6%,23.2%,23.2%,9.2%,268,352,620,sa3068533
Angel Barboza,CIN,DSL,19,96,.338,0.87,25.9%,34.5%,39.7%,39.1%,0.0%,60.0%,21.7%,18.3%,6.7%,134,181,315,sa3068534
Jose Peralta,NYY,DSL,18,79,.214,0.92,19.4%,38.7%,41.9%,15.4%,30.8%,65.6%,21.9%,12.5%,12.2%,158,154,312,sa3068649
Gerlyn Payano,MIL,DSL,18,62,.200,1.31,6.3%,53.1%,40.6%,0.0%,30.8%,72.7%,21.2%,6.1%,11.5%,102,106,208,sa3068661
Luis Luna,LAD,DSL,18,93,.295,1.09,15.8%,43.9%,40.4%,17.4%,8.7%,55.7%,21.3%,23.0%,16.3%,102,192,294,sa3068662
Jose Lavagnino,NYY,DSL,19,9,.200,0.33,0.0%,25.0%,75.0%,33.3%,0.0%,40.0%,20.0%,40.0%,5.4%,21,16,37,sa3068663
Josue Demey,LAA,DSL,19,21,.308,1.50,16.7%,50.0%,33.3%,50.0%,0.0%,53.8%,7.7%,38.5%,13.5%,34,40,74,sa3068670
Roniel Paulino,MIL,DSL,18,50,.300,1.58,18.4%,50.0%,31.6%,41.7%,0.0%,60.0%,15.0%,25.0%,12.2%,58,106,164,sa3068671
Mayki De La Rosa,ARI,DSL,18,38,.545,0.80,18.2%,36.4%,45.5%,20.0%,0.0%,59.1%,22.7%,18.2%,20.8%,50,75,125,sa3068689
Aiberson Blanco,NYM,DSL,18,159,.379,0.51,20.9%,26.9%,52.2%,20.0%,8.6%,48.5%,33.8%,17.6%,23.4%,220,331,551,sa3068690
Eliander Primera,SDP,DSL,18,187,.333,1.52,14.3%,51.6%,34.1%,19.4%,0.0%,30.6%,29.6%,39.8%,11.4%,311,398,709,sa3068691
Hector Barroso,COL,DSL,18,168,.340,1.39,21.3%,45.7%,33.0%,9.7%,16.1%,49.5%,24.7%,25.8%,10.6%,258,328,586,sa3068710
Daniel Castro,TBR,DSL,18,1,.000,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,,,,0.0%,1,3,4,sa3068730
Edwilmin Matos,HOU,DSL,18,147,.341,1.09,23.9%,39.8%,36.4%,18.8%,18.8%,53.3%,14.4%,32.2%,11.5%,191,277,468,sa3068746
Hansel Pinales,CHW,DSL,18,0,.000,,,,,,,,,,,,,,sa3068752
Héctor Cabrera,STL,DSL,18,119,.333,0.91,25.0%,35.7%,39.3%,22.7%,4.5%,57.9%,26.3%,15.8%,16.9%,171,220,391,sa3068758
Diego Alambarrio,SFG,DSL,18,153,.294,0.87,16.5%,38.8%,44.7%,23.9%,2.2%,52.8%,28.7%,18.5%,11.0%,166,272,438,sa3068761
Jesus Villaflor,LAD,DSL,18,146,.314,0.89,21.4%,36.9%,41.7%,20.0%,5.7%,64.0%,20.9%,15.1%,15.0%,210,271,481,sa3068780
Omar Munoz,COL,DSL,18,222,.331,1.26,19.4%,45.0%,35.6%,22.8%,7.0%,45.8%,21.1%,33.1%,12.9%,268,466,734,sa3068781
Kevin Morillo,BOS,DSL,19,43,.280,1.00,20.0%,40.0%,40.0%,10.0%,0.0%,52.0%,20.0%,28.0%,9.6%,74,93,167,sa3068792
Maikol Tovar,BOS,DSL,18,112,.227,0.81,13.8%,38.5%,47.7%,16.1%,0.0%,49.2%,27.7%,23.1%,9.9%,151,211,362,sa3068793
Alessandro Rodriguez,NYY,DSL,17,181,.358,1.19,33.3%,36.3%,30.4%,25.8%,6.5%,56.1%,23.4%,20.6%,7.5%,309,346,655,sa3068806
Joshua Fermin,KCR,DSL,17,142,.286,1.14,17.6%,44.0%,38.5%,31.4%,0.0%,56.5%,16.3%,27.2%,13.3%,195,288,483,sa3068807
Hector Paulino,CHW,DSL,18,64,.250,2.00,22.0%,52.0%,26.0%,23.1%,15.4%,46.0%,30.0%,24.0%,10.7%,74,103,177,sa3068836
Anderson Rivera,CHC,DSL,19,0,.000,,,,,,,,,,,,,,sa3068856
Elisandro Ramirez,ATL,DSL,18,93,.333,1.26,15.7%,47.1%,37.3%,21.1%,15.8%,57.7%,21.2%,21.2%,19.3%,115,190,305,sa3068858
Wanderlin Padilla,MIA,DSL,18,158,.154,0.59,13.3%,32.2%,54.4%,38.8%,6.1%,44.7%,24.5%,30.9%,4.4%,302,290,592,sa3068859
Samuel Pardo,TBR,DSL,18,191,.309,1.94,18.8%,53.6%,27.7%,19.4%,3.2%,47.9%,21.8%,30.3%,15.5%,230,350,580,sa3068880
Yadier Crespo,PIT,DSL,18,130,.326,2.15,24.1%,51.8%,24.1%,35.0%,0.0%,46.6%,15.9%,37.5%,10.8%,161,248,409,sa3068912
Rendy Naveo,MIA,DSL,18,39,.250,1.09,14.8%,44.4%,40.7%,0.0%,0.0%,40.0%,40.0%,20.0%,8.0%,50,75,125,sa3068922
Fabelin Volquez,TEX,DSL,18,134,.279,1.12,14.3%,45.2%,40.5%,20.6%,2.9%,47.1%,19.5%,33.3%,13.7%,184,261,445,sa3068923
David Shirley,MIA,DSL,18,149,.381,1.31,19.4%,45.6%,35.0%,27.8%,5.6%,46.3%,25.0%,28.7%,15.7%,187,291,478,sa3068944
Jordan Ouanyou,CIN,DSL,18,117,.338,1.48,17.5%,49.2%,33.3%,38.1%,9.5%,40.9%,25.8%,33.3%,14.9%,182,207,389,sa3068945
Adrian Silva,NYM,DSL,18,112,.273,0.78,6.8%,40.9%,52.3%,21.7%,4.3%,45.5%,22.7%,31.8%,17.3%,213,231,444,sa3068966
Luis Ramon King,KCR,DSL,18,157,.338,0.77,17.9%,35.7%,46.4%,10.3%,20.5%,62.9%,19.1%,18.0%,14.2%,245,289,534,sa3068987
Luis Tovar,LAD,DSL,18,162,.323,1.09,24.7%,39.3%,36.0%,21.9%,12.5%,61.3%,21.5%,17.2%,21.1%,201,329,530,sa3068988
Fabian Gonzalez,TOR,DSL,18,156,.242,0.56,23.1%,27.5%,49.5%,35.6%,2.2%,43.9%,30.6%,25.5%,10.4%,249,345,594,sa3069007
Lucas Takahashi,STL,DSL,17,163,.373,1.43,17.6%,48.5%,33.8%,4.3%,0.0%,31.0%,18.3%,50.7%,10.1%,357,327,684,sa3069016
Luis Bruno,LAA,DSL,17,169,.310,1.05,17.0%,42.5%,40.6%,27.9%,0.0%,48.2%,21.4%,30.4%,8.2%,265,308,573,sa3069017
Jesus Griman,NYM,DSL,18,42,.222,0.50,7.7%,30.8%,61.5%,25.0%,0.0%,37.0%,25.9%,37.0%,11.9%,54,81,135,sa3069094
Gabriel Teran,SDP,DSL,18,155,.420,1.17,20.0%,43.1%,36.9%,29.2%,12.5%,50.7%,26.8%,22.5%,9.2%,315,327,642,sa3069116
Francisco Renteria,PHI,DSL,17,236,.418,1.46,14.7%,50.6%,34.6%,7.4%,20.4%,49.4%,24.7%,25.9%,13.4%,305,456,761,sa3069440
Emanuel Luna,STL,DSL,17,33,.467,1.33,12.5%,50.0%,37.5%,0.0%,50.0%,37.5%,31.3%,31.3%,13.8%,58,51,109,sa3069441
Carlos Carrión,STL,DSL,17,39,.208,0.31,16.0%,20.0%,64.0%,18.8%,6.3%,60.0%,24.0%,16.0%,22.3%,44,77,121,sa3069442
Jeyson Horton,LAA,DSL,17,194,.364,1.21,19.2%,44.2%,36.5%,31.6%,5.3%,39.6%,22.5%,37.8%,11.1%,323,368,691,sa3069443
Carlos Castillo,LAA,DSL,17,111,.226,1.94,10.2%,59.3%,30.5%,11.1%,0.0%,42.6%,21.3%,36.1%,10.9%,185,218,403,sa3069445
Jean Paredes,TBR,DSL,17,196,.286,1.00,25.3%,37.4%,37.4%,32.4%,0.0%,40.0%,17.0%,43.0%,13.6%,311,338,649,sa3075038
Edelson Cabral,ATL,DSL,16,204,.299,1.09,18.6%,42.5%,38.9%,27.3%,4.5%,46.5%,24.6%,28.9%,12.5%,319,391,710,sa3075039
Angeibel Gomez,KCR,DSL,17,180,.358,0.56,24.0%,27.3%,48.8%,22.0%,15.3%,54.0%,19.0%,27.0%,8.3%,258,333,591,sa3075040
Jose Manon,ATL,DSL,17,125,.369,1.00,22.1%,39.0%,39.0%,30.0%,3.3%,46.9%,25.9%,27.2%,12.1%,160,238,398,sa3075041
Richard De Los Santos,COL,DSL,17,206,.340,1.34,13.7%,49.5%,36.8%,17.1%,5.7%,45.5%,16.2%,38.4%,13.7%,391,413,804,sa3075042
Ricki Moneys,MIL,DSL,17,243,.355,1.04,22.8%,39.3%,37.9%,27.3%,9.1%,41.1%,26.0%,32.9%,11.5%,422,500,922,sa3075043
Wandy Asigen,NYM,DSL,16,83,.412,0.87,22.2%,36.1%,41.7%,13.3%,20.0%,39.5%,26.3%,34.2%,15.5%,132,164,296,sa3075045
Johenssy Colome,OAK,DSL,17,138,.347,1.03,19.2%,41.1%,39.7%,24.1%,6.9%,44.7%,22.4%,32.9%,7.2%,239,262,501,sa3075046
Angel Nuñez,CIN,DSL,17,219,.331,1.08,18.5%,42.3%,39.2%,21.6%,9.8%,41.0%,19.4%,39.6%,6.3%,347,403,750,sa3075047
Jeancer Custodio,PIT,DSL,17,50,.233,0.80,6.9%,41.4%,51.7%,33.3%,0.0%,53.3%,23.3%,23.3%,14.8%,61,108,169,sa3075048
Elian Rosario,TEX,DSL,17,222,.257,0.82,14.5%,38.6%,46.9%,26.5%,11.8%,41.9%,27.0%,31.1%,10.4%,326,435,761,sa3075049
Victor Valdez,TBR,DSL,17,147,.327,2.29,19.4%,56.1%,24.5%,16.7%,4.2%,46.5%,16.8%,36.6%,9.0%,172,260,432,sa3075050
Juan Rijo,SEA,DSL,17,219,.402,1.31,23.6%,43.3%,33.1%,9.5%,7.1%,39.7%,25.2%,35.1%,14.8%,300,424,724,sa3075051
Joniel Hernandez,SDP,DSL,17,238,.364,0.78,23.7%,33.6%,42.8%,23.1%,10.8%,50.9%,25.8%,23.3%,12.2%,339,497,836,sa3075052
Jose Luis Acevedo,BAL,DSL,17,15,.222,5.00,33.3%,55.6%,11.1%,0.0%,0.0%,55.6%,22.2%,22.2%,13.5%,22,30,52,sa3075053
Santiago Solarte,MIA,DSL,17,209,.450,1.18,17.9%,44.4%,37.6%,13.6%,22.7%,55.7%,23.0%,21.3%,16.5%,339,438,777,sa3075054
Wilton Guerrero Jr.,PIT,DSL,17,186,.357,1.33,22.5%,44.2%,33.3%,32.6%,0.0%,47.8%,19.6%,32.6%,7.9%,203,293,496,sa3075055
Ariel Roque,BAL,DSL,17,192,.347,0.98,16.0%,41.5%,42.6%,15.0%,2.5%,41.7%,28.1%,30.2%,23.6%,282,425,707,sa3075056
Randy Santana,DET,DSL,17,169,.403,1.33,23.4%,43.8%,32.8%,19.0%,14.3%,55.6%,20.8%,23.6%,19.9%,295,368,663,sa3075057
Jaider Suárez,KCR,DSL,17,177,.468,2.00,16.7%,55.6%,27.8%,16.7%,6.7%,44.1%,24.3%,31.5%,9.2%,277,352,629,sa3075058
Cleiner Ramirez,NYM,DSL,17,171,.252,0.79,13.0%,38.3%,48.7%,44.6%,12.5%,66.1%,16.1%,17.8%,13.4%,216,338,554,sa3075059
Diego Frontado,MIL,DSL,17,205,.291,0.98,19.2%,40.0%,40.8%,26.5%,20.4%,60.3%,17.5%,22.2%,11.1%,301,377,678,sa3075060
Samil Serrano,WSN,DSL,17,179,.351,1.03,31.3%,34.8%,33.9%,20.5%,12.8%,41.9%,26.5%,31.6%,7.0%,290,338,628,sa3075061
Ronny Muñoz,MIA,DSL,17,194,.300,0.94,19.5%,39.0%,41.5%,44.1%,11.8%,41.0%,26.5%,32.5%,16.7%,342,412,754,sa3075062
Dawvris Brito,BOS,DSL,17,147,.315,0.79,18.1%,36.1%,45.8%,10.5%,5.3%,47.2%,22.5%,30.3%,11.7%,236,277,513,sa3075063
Fernando Graterol,CHW,DSL,17,151,.351,0.84,21.3%,36.0%,42.7%,15.6%,18.8%,28.2%,30.8%,41.0%,13.7%,251,295,546,sa3075064
Gregory Pio,SEA,DSL,17,206,.321,1.07,16.4%,43.3%,40.3%,20.4%,5.6%,47.8%,22.5%,29.7%,13.3%,281,372,653,sa3075065
Ricky Duran,OAK,DSL,17,205,.345,2.47,15.3%,60.3%,24.4%,21.9%,0.0%,43.1%,19.7%,37.2%,7.9%,306,401,707,sa3075066
Enmanuel Merlo,MIN,DSL,17,192,.379,1.88,20.0%,52.2%,27.8%,21.9%,9.4%,44.3%,22.1%,33.6%,10.6%,310,380,690,sa3075067
Pedro Gomez,BAL,DSL,17,151,.247,0.93,17.1%,40.0%,42.9%,26.7%,13.3%,66.2%,18.9%,14.9%,16.9%,227,265,492,sa3075068
Garielvin Silverio,BOS,DSL,17,210,.315,1.02,25.6%,37.6%,36.8%,19.6%,10.9%,40.2%,28.8%,31.1%,12.1%,320,456,776,sa3075069
Isaias Suarez,WSN,DSL,17,155,.247,0.76,14.9%,36.8%,48.3%,21.4%,4.8%,38.6%,36.4%,25.0%,7.0%,291,322,613,sa3075070
Gabriel Rosario,BAL,DSL,17,191,.288,0.67,19.4%,32.4%,48.1%,11.5%,11.5%,49.5%,23.4%,27.0%,14.1%,298,395,693,sa3075071
Ruben Gallego,ARI,DSL,17,209,.287,1.83,19.6%,52.0%,28.4%,31.0%,0.0%,53.7%,25.9%,20.4%,12.1%,370,415,785,sa3075072
José Rodríguez,MIL,DSL,17,246,.310,1.12,24.5%,39.9%,35.6%,17.2%,3.4%,38.7%,22.6%,38.7%,5.9%,413,522,935,sa3075073
Fabricio Blanco,TBR,DSL,17,34,.357,4.50,15.4%,69.2%,15.4%,0.0%,0.0%,21.4%,21.4%,57.1%,6.3%,78,50,128,sa3075074
Albert Fermín,HOU,DSL,17,206,.370,0.95,24.1%,37.0%,38.9%,14.3%,14.3%,39.3%,25.0%,35.7%,8.0%,383,396,779,sa3075075
Rubel Arias,LAD,DSL,17,202,.287,0.84,24.0%,34.7%,41.3%,18.0%,6.0%,57.6%,17.6%,24.8%,12.9%,297,372,669,sa3075076
Juan Caricote,TOR,DSL,17,195,.305,1.06,16.5%,42.9%,40.6%,35.2%,9.3%,62.0%,15.3%,22.6%,15.1%,247,397,644,sa3075077
Manuel Bolivar,DET,DSL,17,178,.407,1.18,21.3%,42.6%,36.2%,17.6%,26.5%,50.0%,21.0%,29.0%,17.7%,294,379,673,sa3075078
Oscar Tineo,DET,DSL,17,182,.321,1.07,17.6%,42.6%,39.8%,23.3%,0.0%,43.8%,27.7%,28.6%,11.9%,275,396,671,sa3075079
Starlyn De La Cruz,ATL,DSL,17,64,.471,3.00,31.4%,51.4%,17.1%,0.0%,33.3%,33.3%,33.3%,33.3%,10.4%,118,142,260,sa3075080
Douglas Olivo,DET,DSL,17,162,.227,0.76,10.8%,38.5%,50.8%,27.3%,3.0%,57.4%,19.1%,23.5%,18.0%,288,334,622,sa3075082
Jaims Martinez,CHC,DSL,17,183,.319,0.78,17.1%,36.2%,46.7%,14.3%,6.1%,42.6%,27.8%,29.6%,7.5%,294,342,636,sa3075083
Sebastian Romero,CHW,DSL,17,207,.363,0.65,19.1%,31.8%,49.1%,16.7%,20.4%,50.0%,18.2%,31.8%,22.6%,254,440,694,sa3075085
Angel Ramirez,WSN,DSL,17,129,.253,0.72,12.7%,36.6%,50.7%,19.4%,11.1%,49.3%,22.7%,28.0%,14.3%,188,240,428,sa3075086
Juan Duran,WSN,DSL,16,162,.382,1.12,15.0%,44.9%,40.2%,11.6%,4.7%,33.0%,29.4%,37.6%,8.5%,223,316,539,sa3075087
Johander Barrios,COL,DSL,17,0,.000,,,,,,,,,,,,,,sa3076465
Yordany Marte,CHW,DSL,16,0,.000,,,,,,,,,,,,,,sa3076477
Roberto Mendoza,TBR,DSL,19,1,.000,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,,,,66.7%,0,3,3,sa3076484
Ronelbi Garcia,MIA,DSL,19,1,.000,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,,,,0.0%,4,1,5,sa3076486
Angel Chacon,ARI,DSL,17,75,.326,2.60,12.2%,63.4%,24.4%,20.0%,0.0%,48.8%,18.6%,32.6%,10.9%,121,146,267,sa3076495
Luis Estrella,STL,DSL,17,107,.404,1.30,8.0%,52.0%,40.0%,15.0%,35.0%,47.2%,22.6%,30.2%,12.7%,177,193,370,sa3076496
Joscar Hernandez,ARI,DSL,17,188,.353,1.63,20.2%,49.5%,30.3%,20.0%,10.0%,58.5%,17.9%,23.6%,11.0%,304,362,666,sa3076497
Angelo Ugueto,SFG,DSL,17,115,.295,2.76,15.8%,61.8%,22.4%,23.5%,0.0%,38.8%,22.5%,38.8%,10.2%,165,227,392,sa3076498
Bernardo Doc,MIA,DSL,17,100,.367,1.22,20.0%,44.0%,36.0%,38.9%,11.1%,21.2%,32.7%,46.2%,19.0%,155,219,374,sa3076499
Gabriel Porras,TOR,DSL,17,201,.350,1.67,20.7%,49.6%,29.8%,16.7%,5.6%,41.3%,21.4%,37.3%,7.3%,365,401,766,sa3076500
Jesus Linares,ARI,DSL,17,99,.180,0.81,19.0%,36.2%,44.8%,34.6%,0.0%,41.0%,26.2%,32.8%,3.5%,184,186,370,sa3076501
Cesar Lopez,NYY,DSL,17,180,.340,1.03,26.0%,37.5%,36.5%,28.9%,10.5%,67.0%,15.6%,17.4%,12.1%,276,352,628,sa3076502
Yanfri Serrano,CHC,DSL,17,189,.277,1.10,19.3%,42.2%,38.5%,26.2%,0.0%,46.5%,26.3%,27.2%,12.3%,300,364,664,sa3076503
Enyer Antonio,MIA,DSL,17,188,.347,0.82,22.0%,35.2%,42.9%,25.6%,7.7%,49.0%,23.0%,28.0%,16.0%,290,415,705,sa3076504
Sebastian Casanova,TOR,DSL,17,144,.485,2.18,26.3%,50.5%,23.2%,18.2%,0.0%,30.0%,25.0%,45.0%,9.6%,195,275,470,sa3076505
Roberth Castillo,STL,DSL,17,168,.340,0.95,18.1%,40.0%,41.9%,15.9%,4.5%,41.5%,25.5%,33.0%,13.2%,229,331,560,sa3076506
Sebastian Mendez,HOU,DSL,17,224,.403,1.61,16.4%,51.6%,32.0%,9.8%,2.4%,42.4%,20.5%,37.1%,11.9%,350,417,767,sa3076507
Germayhoni Beltre,NYY,DSL,17,198,.328,0.90,19.5%,38.2%,42.3%,21.2%,3.8%,55.3%,22.0%,22.7%,12.7%,296,350,646,sa3076508
D-Shawn Martina,ARI,DSL,17,39,.391,0.64,14.3%,33.3%,52.4%,54.5%,0.0%,52.4%,23.8%,23.8%,16.9%,50,86,136,sa3076509
Sebastian Nadales,SDP,DSL,17,118,.400,1.86,18.9%,52.7%,28.4%,14.3%,4.8%,47.4%,21.1%,31.6%,6.1%,220,252,472,sa3076510
Max De La Cruz,KCR,DSL,17,137,.338,1.29,14.7%,48.0%,37.3%,39.3%,0.0%,52.6%,26.9%,20.5%,8.1%,228,242,470,sa3076511
Brayan Figueroa,ARI,DSL,17,132,.250,0.52,12.3%,29.8%,57.9%,42.4%,6.1%,61.3%,19.4%,19.4%,22.1%,166,287,453,sa3076512
Alexandel Pio,PIT,DSL,17,180,.315,0.76,18.9%,35.1%,45.9%,23.5%,11.8%,38.7%,32.0%,29.3%,23.4%,251,390,641,sa3076513
Abrahan Pichardo,NYY,DSL,17,142,.262,1.04,9.8%,45.9%,44.3%,25.9%,0.0%,60.3%,25.4%,14.3%,11.6%,265,270,535,sa3076514
Christopher Vargas,STL,DSL,17,156,.387,1.15,18.4%,43.7%,37.9%,12.1%,3.0%,54.4%,21.1%,24.4%,15.1%,194,288,482,sa3076515
Yohendi Hernandez,ARI,DSL,16,139,.420,2.39,24.7%,53.1%,22.2%,38.9%,5.6%,54.1%,11.8%,34.1%,14.3%,189,299,488,sa3076516
Eduardo Gonzalez,CHC,DSL,17,175,.350,1.97,22.0%,51.7%,26.3%,16.1%,6.5%,45.5%,17.4%,37.2%,11.6%,254,340,594,sa3076517
Braulio Cavero,TEX,DSL,20,102,.397,0.86,23.9%,35.2%,40.8%,20.7%,13.8%,44.4%,31.9%,23.6%,5.1%,166,205,371,sa3076518
Wilber Reinoso,CLE,DSL,17,162,.315,1.50,17.5%,49.5%,33.0%,32.4%,0.0%,40.6%,28.3%,31.1%,11.6%,238,316,554,sa3076519
Isay Veras,TOR,DSL,18,191,.222,0.98,9.2%,45.0%,45.8%,36.4%,7.3%,55.3%,15.4%,29.3%,9.3%,302,388,690,sa3076520
Luis Perez,TBR,DSL,18,241,.354,1.42,23.7%,44.7%,31.6%,27.1%,0.0%,44.7%,26.4%,28.9%,17.3%,251,447,698,sa3076521
Albert Moreno,CHC,DSL,17,149,.295,1.32,14.3%,48.8%,36.9%,22.6%,0.0%,44.6%,21.7%,33.7%,14.3%,164,285,449,sa3076522
Marcos Mateo,CHC,DSL,17,54,.333,1.33,19.2%,46.2%,34.6%,0.0%,0.0%,40.7%,33.3%,25.9%,16.7%,92,118,210,sa3076523
Emerson Estevez,NYM,DSL,17,152,.306,0.75,21.1%,33.8%,45.1%,25.0%,9.4%,66.7%,17.3%,16.0%,15.6%,232,301,533,sa3076524
Johnderis Sanchez,NYM,DSL,17,211,.276,0.88,19.4%,37.6%,43.0%,25.0%,2.5%,45.0%,20.0%,35.0%,15.3%,366,466,832,sa3076525
Cesar Mateo,TEX,DSL,17,225,.453,1.13,19.7%,42.5%,37.8%,16.7%,10.4%,45.1%,30.1%,24.8%,9.9%,359,427,786,sa3076526
Amaury De Leon,COL,DSL,16,129,.348,2.53,18.5%,58.5%,23.1%,6.7%,20.0%,53.6%,23.2%,23.2%,13.0%,218,265,483,sa3076527
Anyelo Jean,PIT,DSL,17,163,.405,2.00,17.8%,54.8%,27.4%,35.0%,5.0%,52.0%,17.3%,30.7%,19.0%,217,331,548,sa3076528
Felix Lebron,CHW,DSL,17,197,.341,1.19,15.7%,45.8%,38.6%,12.5%,6.3%,47.7%,26.7%,25.6%,17.8%,308,387,695,sa3076529
Jonathan Valle,SFG,DSL,18,145,.182,1.02,12.4%,44.3%,43.3%,16.7%,2.4%,50.0%,19.6%,30.4%,14.7%,189,281,470,sa3076530
Jhoendris Santos,PIT,DSL,16,178,.291,0.84,14.8%,38.9%,46.3%,32.0%,4.0%,53.6%,25.9%,20.5%,19.7%,184,380,564,sa3076531
Samuel Orellana,TOR,DSL,17,151,.358,1.55,20.8%,48.1%,31.1%,33.3%,0.0%,53.2%,22.0%,24.8%,6.4%,224,291,515,sa3076532
Maikel Acosta,MIA,DSL,16,154,.305,0.95,14.9%,41.6%,43.6%,43.2%,2.3%,56.2%,13.3%,30.5%,11.5%,212,283,495,sa3076533
Dawry Guerrero,SDP,DSL,18,154,.282,1.06,16.5%,43.0%,40.5%,40.6%,0.0%,52.4%,17.9%,29.8%,11.1%,241,308,549,sa3076534
Darling Pena,COL,DSL,17,167,.288,1.28,15.4%,47.4%,37.2%,27.6%,10.3%,54.3%,23.5%,22.2%,15.2%,256,342,598,sa3076535
Samuel Luis,CHW,DSL,17,159,.301,0.83,15.4%,38.5%,46.2%,9.5%,4.8%,28.7%,24.5%,46.8%,14.4%,234,302,536,sa3076536
Maicor Degollado,BAL,DSL,17,188,.297,1.20,16.7%,45.5%,37.9%,28.0%,10.0%,58.6%,19.5%,21.8%,10.3%,247,365,612,sa3076537
Ricardo De La Paz,SDP,DSL,16,52,.522,1.00,21.7%,39.1%,39.1%,11.1%,0.0%,30.4%,30.4%,39.1%,8.2%,114,93,207,sa3076538
Nelson Prieto,PHI,DSL,18,168,.426,0.74,16.7%,35.6%,47.8%,23.3%,14.0%,60.4%,22.9%,16.7%,15.8%,216,341,557,sa3076539
Deivis Velasquez,PHI,DSL,18,165,.298,1.29,14.0%,48.4%,37.6%,14.3%,5.7%,50.0%,22.9%,27.1%,11.1%,286,327,613,sa3076540
Franklin Merisu,TBR,DSL,18,226,.375,1.55,18.3%,49.6%,32.1%,31.0%,2.4%,50.0%,22.0%,28.0%,15.4%,308,400,708,sa3076541
Javen Maduro,PHI,DSL,17,147,.269,2.28,7.9%,64.0%,28.1%,16.0%,0.0%,38.7%,22.6%,38.7%,5.9%,225,269,494,sa3076542
Sebastian Saenz,PHI,DSL,17,195,.338,1.23,21.6%,43.3%,35.1%,36.2%,2.1%,51.4%,15.7%,32.9%,14.4%,244,424,668,sa3076543
Adonanfer Reyes,LAA,DSL,17,139,.227,0.72,17.9%,34.3%,47.8%,43.8%,0.0%,52.1%,27.4%,20.5%,10.7%,225,281,506,sa3076544
Yostin Pena,NYY,DSL,18,175,.393,1.02,23.0%,38.9%,38.1%,23.3%,18.6%,47.5%,21.7%,30.8%,14.9%,234,329,563,sa3076545
Stalen Ramirez,NYY,DSL,17,115,.333,0.79,19.2%,35.6%,45.2%,36.4%,9.1%,50.0%,24.3%,25.7%,12.3%,170,227,397,sa3076546
Freilyn Rodriguez,PIT,DSL,17,146,.466,1.85,18.6%,52.9%,28.6%,30.0%,0.0%,47.3%,20.3%,32.4%,17.8%,220,313,533,sa3076548
Juan Parra,PHI,DSL,17,247,.347,1.20,15.4%,46.2%,38.5%,12.7%,7.3%,55.6%,20.5%,23.8%,10.8%,412,465,877,sa3076549
Ryan Rudas,NYM,DSL,17,111,.268,0.50,11.1%,29.6%,59.3%,25.0%,9.4%,50.8%,25.4%,23.7%,21.4%,146,228,374,sa3076550
Roberto Gabot,BAL,DSL,18,150,.267,1.03,16.7%,42.2%,41.1%,45.9%,2.7%,60.9%,21.7%,17.4%,6.3%,234,274,508,sa3076551
Adrian Martinez,PIT,DSL,17,165,.297,1.23,17.9%,45.2%,36.9%,16.1%,0.0%,38.7%,29.0%,32.3%,11.3%,261,288,549,sa3076552
Michael De La Cruz,MIA,DSL,17,45,.417,0.50,16.0%,28.0%,56.0%,7.1%,21.4%,50.0%,23.1%,26.9%,20.0%,61,94,155,sa3076553
Dionis Leyba,PIT,DSL,17,120,.264,1.00,20.8%,39.6%,39.6%,19.0%,19.0%,61.4%,15.8%,22.8%,23.5%,167,280,447,sa3076554
Carlos Tejera,PIT,DSL,17,78,.289,1.13,30.4%,37.0%,32.6%,33.3%,6.7%,63.0%,15.2%,21.7%,11.5%,148,164,312,sa3076555
Fraimy Sanchez,HOU,DSL,17,62,.386,1.00,22.7%,38.6%,38.6%,11.8%,0.0%,52.3%,29.5%,18.2%,10.1%,75,123,198,sa3076556
Ronnier Heras,SDP,DSL,17,220,.268,1.53,19.7%,48.6%,31.7%,15.6%,0.0%,33.8%,30.4%,35.8%,8.8%,323,452,775,sa3076557
Luis Rodriguez,SDP,DSL,17,141,.257,1.07,14.7%,44.1%,41.2%,10.7%,7.1%,67.6%,12.7%,19.7%,15.9%,228,319,547,sa3076558
Osiris Ramirez,MIL,DSL,17,199,.286,0.42,17.0%,24.5%,58.5%,30.6%,14.5%,52.3%,25.2%,22.4%,12.3%,361,418,779,sa3076559
Josue Rodriguez,MIL,DSL,17,136,.359,0.45,23.8%,23.8%,52.5%,26.2%,4.8%,57.5%,22.5%,20.0%,13.1%,222,288,510,sa3076560
