Name,Team,Level,Age,PA,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
Travis Honeyman,STL,A,24,33,.200,1.14,25.0%,40.0%,35.0%,42.9%,14.3%,38.1%,33.3%,28.6%,10.7%,50,81,131,sa3023679
Ichiro Cano,CIN,A,21,447,.367,2.18,28.9%,48.7%,22.4%,25.8%,11.3%,33.8%,21.0%,45.2%,7.5%,736,1083,1819,sa3023708
Adolfo Sanchez,CIN,A,19,115,.213,1.18,25.0%,40.6%,34.4%,31.8%,18.2%,44.6%,18.5%,36.9%,13.4%,191,279,470,sa3023709
Pablo Nunez,CIN,A,19,63,.205,2.63,23.7%,55.3%,21.1%,12.5%,0.0%,40.0%,42.5%,17.5%,3.2%,130,155,285,sa3023710
Isael Arias,NYY,A,20,51,.385,2.80,26.9%,53.8%,19.2%,20.0%,0.0%,50.0%,19.2%,30.8%,18.5%,77,134,211,sa3023713
Yovanny Rodriguez,NYM,A,19,102,.286,1.00,7.4%,46.3%,46.3%,32.0%,24.0%,43.6%,29.1%,27.3%,21.0%,147,229,376,sa3023720
Luis Cova,MIA,A,19,255,.232,0.75,24.3%,32.4%,43.2%,23.4%,4.7%,45.5%,27.9%,26.6%,8.6%,433,584,1017,sa3023723
Bralyn Brazoban,PIT,A,19,241,.339,1.51,19.0%,48.8%,32.2%,25.6%,7.7%,48.8%,25.6%,25.6%,22.8%,356,573,929,sa3023725
Bohan Adderley,NYM,A,19,50,.394,4.40,18.2%,66.7%,15.2%,20.0%,20.0%,41.2%,20.6%,38.2%,15.7%,58,114,172,sa3023728
Jirvin Morillo,CIN,A,19,94,.340,2.23,20.8%,54.7%,24.5%,46.2%,15.4%,45.3%,15.1%,39.6%,14.0%,161,210,371,sa3023751
Kendrick Herrera,PIT,A,19,35,.429,4.50,8.3%,75.0%,16.7%,0.0%,0.0%,50.0%,21.4%,28.6%,15.0%,51,82,133,sa3023776
Angel Brachi,MIA,A,19,18,.182,4.00,9.1%,72.7%,18.2%,0.0%,0.0%,45.5%,27.3%,27.3%,16.2%,21,53,74,sa3023784
Maylerson Casanova,PHI,A,19,4,.000,3.00,0.0%,100.0%,0.0%,0.0%,0.0%,33.3%,33.3%,33.3%,13.3%,4,11,15,sa3023876
Cesar Mujica,PHI,A,19,7,.250,1.00,0.0%,50.0%,50.0%,0.0%,0.0%,75.0%,25.0%,0.0%,13.8%,12,17,29,sa3023880
Angel Guzman,TOR,A,19,4,.250,0.33,0.0%,25.0%,75.0%,33.3%,0.0%,0.0%,50.0%,50.0%,0.0%,3,7,10,sa3023895
Irvin Nunez,MIN,A,20,190,.255,0.69,23.9%,31.2%,45.0%,36.7%,8.2%,52.2%,20.4%,27.4%,9.4%,301,443,744,sa3023899
Christofer Reyes,NYY,A,18,37,.368,1.40,36.8%,36.8%,26.3%,60.0%,0.0%,36.8%,26.3%,36.8%,17.8%,46,83,129,sa3023909
Merphy Hernandez,MIN,A,19,242,.349,2.00,20.0%,53.3%,26.7%,27.5%,10.0%,45.7%,26.5%,27.8%,12.6%,341,564,905,sa3023921
Yairo Padilla,STL,A,19,128,.333,3.24,16.3%,64.0%,19.8%,11.8%,17.6%,43.2%,19.3%,37.5%,12.3%,180,282,462,sa3023925
Francisco Loreto,PIT,A,19,9,.125,0.50,25.0%,25.0%,50.0%,0.0%,0.0%,12.5%,37.5%,50.0%,20.0%,8,22,30,sa3023937
Edward Florentino,PIT,A,19,40,.316,0.89,22.7%,36.4%,40.9%,0.0%,33.3%,63.6%,18.2%,18.2%,13.0%,80,82,162,sa3023944
Victor Leal,MIN,A,19,5,.000,0.00,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,7.4%,13,14,27,sa3023948
Luis Fragoza,MIN,A,19,245,.406,1.62,29.2%,43.8%,27.1%,7.7%,35.9%,50.3%,25.5%,24.1%,14.0%,305,608,913,sa3023955
Ricardo Paez,MIN,A,19,93,.300,0.72,39.2%,25.5%,35.3%,27.8%,5.6%,47.1%,19.6%,33.3%,11.6%,147,206,353,sa3023961
Jesus Pinto,DET,A,19,437,.330,2.61,20.6%,57.4%,22.0%,29.7%,9.4%,37.0%,20.9%,42.1%,8.6%,637,974,1611,sa3023973
Ramiro Dominguez,MIN,A,19,413,.277,1.03,27.5%,36.8%,35.7%,34.4%,9.4%,56.4%,20.7%,22.9%,8.5%,580,938,1518,sa3023985
Yorman Licourt,TOR,A,22,194,.343,1.20,23.6%,41.7%,34.7%,12.0%,32.0%,31.5%,26.0%,42.5%,21.0%,319,486,805,sa3023990
Jayden Kim,PIT,A,19,10,.250,3.00,0.0%,75.0%,25.0%,100.0%,0.0%,75.0%,0.0%,25.0%,20.0%,16,24,40,sa3024293
Cristofer Lebrón,STL,A,19,58,.419,4.00,40.0%,48.0%,12.0%,33.3%,0.0%,55.2%,13.8%,31.0%,12.7%,80,141,221,sa3024314
Edgardo De Leon,MIA,A,19,145,.218,1.29,13.4%,48.8%,37.8%,35.5%,12.9%,34.1%,26.8%,39.0%,19.0%,208,360,568,sa3024339
Ronald Ramirez,DET,A,19,36,.429,3.67,30.0%,55.0%,15.0%,33.3%,33.3%,40.9%,31.8%,27.3%,16.2%,39,78,117,sa3024368
Edward Lantigua,NYM,A,19,34,.250,1.67,15.8%,52.6%,31.6%,33.3%,0.0%,55.0%,15.0%,30.0%,14.6%,44,93,137,sa3024476
J.P. Cabrera,STL,A,19,100,.273,2.07,31.7%,46.0%,22.2%,28.6%,7.1%,56.7%,13.4%,29.9%,15.4%,121,217,338,sa3024651
Manuel Colon,PHI,A,19,0,.000,,,,,,,,,,,,,,sa3024788
Eduardo Beltre,MIN,A,19,67,.293,0.83,21.4%,35.7%,42.9%,27.8%,16.7%,40.9%,31.8%,27.3%,9.7%,97,180,277,sa3024928
Wilberson De Pena,NYY,A,19,92,.216,1.82,9.4%,58.5%,32.1%,29.4%,23.5%,54.5%,21.8%,23.6%,18.4%,129,224,353,sa3025019
Christian Martin,STL,A,23,84,.211,0.95,21.8%,38.2%,40.0%,36.4%,0.0%,40.7%,22.0%,37.3%,5.3%,159,182,341,sa3025155
Ian Petrutz,STL,A,23,45,.250,1.89,21.2%,51.5%,27.3%,33.3%,22.2%,55.9%,23.5%,20.6%,7.0%,59,99,158,sa3025159
Brock Tibbitts,TOR,A,23,121,.319,1.25,27.4%,40.3%,32.3%,15.0%,0.0%,29.2%,32.3%,38.5%,10.9%,188,281,469,sa3025171
John Spikerman,PHI,A,23,8,.000,0.50,0.0%,33.3%,66.7%,0.0%,0.0%,100.0%,0.0%,0.0%,2.9%,19,15,34,sa3025197
Carson DeMartini,PHI,A,23,10,.333,0.00,33.3%,0.0%,66.7%,50.0%,0.0%,33.3%,0.0%,66.7%,7.4%,30,24,54,sa3025198
PJ Morlando,MIA,A,21,384,.283,1.41,22.6%,45.3%,32.1%,29.4%,13.2%,49.1%,23.6%,27.3%,15.0%,599,925,1524,sa3025199
Brady Day,PHI,A,24,23,.167,1.14,16.7%,44.4%,38.9%,28.6%,0.0%,22.2%,38.9%,38.9%,8.6%,32,61,93,sa3025200
Carter Johnson,MIA,A,20,282,.322,1.05,19.6%,41.1%,39.2%,24.2%,12.9%,41.0%,28.6%,30.4%,11.9%,449,701,1150,sa3025203
Austin Green,NYY,A,24,89,.233,1.17,18.0%,44.3%,37.7%,30.4%,4.3%,36.7%,26.7%,36.7%,10.5%,135,216,351,sa3025258
JoJo Jackson,NYY,A,23,229,.365,2.23,27.0%,50.4%,22.6%,29.0%,6.5%,44.6%,21.6%,33.8%,11.1%,367,499,866,sa3025267
Lyle Miller-Green,PHI,A,25,64,.308,2.70,5.1%,69.2%,25.6%,20.0%,0.0%,51.3%,20.5%,28.2%,9.3%,86,162,248,sa3025307
Eli Serrano III,NYM,A,23,29,.200,2.25,13.3%,60.0%,26.7%,25.0%,0.0%,60.0%,6.7%,33.3%,11.6%,57,72,129,sa3025407
Dante Nori,PHI,A,21,3,.500,1.00,50.0%,50.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,0.0%,3,9,12,sa3025411
Ivan Brethowr,PIT,A,23,19,.429,0.50,14.3%,28.6%,57.1%,25.0%,0.0%,14.3%,14.3%,71.4%,21.5%,29,50,79,sa3025415
Griffin Burkholder,PHI,A,20,271,.324,1.53,25.0%,45.4%,29.6%,20.0%,17.8%,48.1%,23.4%,28.6%,14.1%,428,620,1048,sa3025418
Raider Tello,PHI,A,25,3,.000,1.00,0.0%,50.0%,50.0%,0.0%,0.0%,50.0%,50.0%,0.0%,12.5%,1,7,8,sa3025453
Zach MacDonald,DET,A,22,402,.273,0.77,18.2%,35.5%,46.3%,19.1%,23.4%,52.4%,24.8%,22.9%,14.8%,662,997,1659,sa3025604
Trey Snyder,NYM,A,20,162,.374,2.91,22.4%,57.8%,19.8%,21.7%,8.7%,33.0%,20.9%,46.1%,6.1%,233,394,627,sa3025611
Kuhio Aloy,NYM,A,20,93,.245,1.28,18.0%,46.0%,36.0%,16.7%,22.2%,45.3%,26.4%,28.3%,13.3%,151,225,376,sa3025960
Beau Ankeney,DET,A,23,368,.364,0.89,30.1%,32.9%,37.0%,28.7%,18.8%,45.9%,22.7%,31.4%,14.7%,522,904,1426,sa3026106
Tyce Armstrong,NYY,A,22,86,.340,0.67,32.7%,26.9%,40.4%,14.3%,28.6%,49.1%,24.5%,26.4%,9.5%,133,204,337,sa3026212
Chris Arroyo,MIA,A,21,8,.400,0.00,66.7%,0.0%,33.3%,0.0%,50.0%,0.0%,50.0%,50.0%,13.8%,9,20,29,sa3026239
Emilio Barreras,MIA,A,22,154,.346,1.08,26.9%,38.0%,35.2%,50.0%,5.3%,36.7%,22.0%,41.3%,4.1%,259,380,639,sa3026631
Caden Bogenpohl,PHI,A,21,80,.354,1.83,30.6%,44.9%,24.5%,33.3%,16.7%,36.0%,24.0%,40.0%,16.0%,112,206,318,sa3027320
Gabe Camacho,STL,A,20,89,.356,0.96,23.7%,37.3%,39.0%,52.2%,4.3%,61.7%,23.3%,15.0%,13.2%,115,202,317,sa3028295
Jake Casey,TOR,A,23,18,.500,1.00,71.4%,14.3%,14.3%,0.0%,0.0%,50.0%,0.0%,50.0%,12.5%,36,44,80,sa3028574
Diego Castellanos,NYY,A,21,80,.286,2.07,22.0%,52.5%,25.4%,13.3%,20.0%,45.8%,16.9%,37.3%,5.4%,128,185,313,sa3028606
Jake Cook,TOR,A,22,328,.356,1.32,30.9%,39.3%,29.8%,32.1%,9.4%,43.1%,22.1%,34.8%,13.1%,525,856,1381,sa3029303
Ryan Cooney,TOR,A,21,90,.241,0.92,16.4%,40.0%,43.6%,4.2%,8.3%,30.9%,45.5%,23.6%,9.5%,132,215,347,sa3029332
Will Cresswell,TOR,A,22,128,.310,1.47,26.3%,43.9%,29.8%,17.6%,5.9%,38.3%,30.0%,31.7%,19.5%,178,320,498,sa3029556
Blake Cyr,NYY,A,22,45,.391,1.14,34.8%,34.8%,30.4%,28.6%,14.3%,45.8%,29.2%,25.0%,12.3%,74,105,179,sa3029750
Michael Dattalo,STL,A,22,136,.410,3.38,27.8%,55.7%,16.5%,18.8%,6.3%,34.3%,29.4%,36.3%,6.8%,218,324,542,sa3029852
Ty Doucette,CIN,A,22,198,.308,0.98,23.0%,38.1%,38.9%,12.2%,18.4%,43.8%,28.1%,28.1%,10.8%,290,469,759,sa3030503
Nick Dumesnil,DET,A,22,250,.314,1.68,18.7%,51.0%,30.3%,25.5%,12.8%,44.3%,20.9%,34.8%,13.7%,357,576,933,sa3030644
Kaden Echeman,STL,A,23,0,.000,,,,,,,,,,,,,,sa3030766
Jacob Friend,CIN,A,23,187,.385,1.29,25.0%,42.3%,32.7%,17.6%,26.5%,45.7%,23.8%,30.5%,11.8%,338,431,769,sa3031730
Will Gasparino,PHI,A,21,93,.321,1.44,15.4%,50.0%,34.6%,50.0%,11.1%,54.5%,21.8%,23.6%,9.1%,163,221,384,sa3032034
Jack Goodman,DET,A,22,301,.279,1.23,26.9%,40.4%,32.7%,16.1%,5.4%,42.5%,29.3%,28.2%,13.1%,461,725,1186,sa3032460
Murf Gray,PIT,A,22,166,.406,1.00,31.0%,34.5%,34.5%,30.8%,20.5%,40.4%,33.3%,26.3%,9.1%,229,422,651,sa3032619
Eric Guevara,MIA,A,21,61,.303,3.17,26.5%,55.9%,17.6%,33.3%,33.3%,37.1%,25.7%,37.1%,13.2%,91,152,243,sa3032834
Jack Gurevitch,STL,A,22,128,.377,2.57,25.4%,53.7%,20.9%,21.4%,42.9%,40.3%,22.4%,37.3%,16.2%,201,310,511,sa3032859
Trevor Haskins,STL,A,23,376,.323,0.80,26.7%,32.5%,40.8%,26.2%,14.3%,43.1%,23.0%,34.0%,14.9%,588,952,1540,sa3033370
Lane Haworth,PHI,A,21,23,.333,2.00,25.0%,50.0%,25.0%,0.0%,0.0%,25.0%,33.3%,41.7%,6.7%,44,45,89,sa3033439
Josh Hogue,MIA,A,22,250,.301,1.74,22.3%,49.3%,28.4%,23.8%,11.9%,28.0%,27.3%,44.7%,12.2%,355,578,933,sa3033938
Bayram Hot,NYY,A,22,18,.200,3.00,20.0%,60.0%,20.0%,0.0%,0.0%,80.0%,20.0%,0.0%,18.9%,32,42,74,sa3034135
Antonio Jimenez,NYM,A,22,193,.315,1.25,27.7%,40.2%,32.1%,27.8%,16.7%,41.6%,19.5%,38.9%,12.7%,288,423,711,sa3034692
Jared Jones,PIT,A,22,23,.500,1.75,21.4%,50.0%,28.6%,0.0%,0.0%,35.7%,35.7%,28.6%,12.6%,45,58,103,sa3034881
Dee Kennedy,STL,A,21,92,.179,0.85,32.7%,30.9%,36.4%,25.0%,5.0%,57.9%,26.3%,15.8%,9.8%,164,202,366,sa3035263
Dylan King,CIN,A,23,188,.321,1.32,26.6%,41.8%,31.6%,32.0%,8.0%,44.6%,26.5%,28.9%,15.8%,306,474,780,sa3035396
Eddie King Jr.,PIT,A,23,461,.322,1.60,20.9%,48.7%,30.4%,12.5%,13.8%,38.1%,25.6%,36.3%,8.4%,880,1136,2016,sa3035421
Vahn Lackey,MIN,A,20,72,.263,1.00,24.3%,37.8%,37.8%,0.0%,7.1%,51.3%,20.5%,28.2%,9.1%,141,156,297,sa3035829
Isaiah Lane,MIN,A,21,93,.373,1.00,32.1%,34.0%,34.0%,22.2%,11.1%,37.7%,30.2%,32.1%,9.4%,160,211,371,sa3035915
Mulivai Levu,CIN,A,21,91,.242,1.05,26.2%,37.7%,36.1%,27.3%,9.1%,41.7%,31.7%,26.7%,8.1%,141,203,344,sa3036284
Karson Ligon,TOR,A,23,0,.000,,,,,,,,,,,,,,sa3036337
Jayden Lobliner,STL,A,22,54,.318,0.89,32.0%,32.0%,36.0%,22.2%,44.4%,38.5%,46.2%,15.4%,22.4%,78,145,223,sa3036429
Jackson Lovich,NYY,A,22,363,.341,1.48,20.1%,47.7%,32.2%,11.6%,26.1%,42.6%,24.2%,33.2%,17.8%,518,866,1384,sa3036600
Maddox Molony,DET,A,21,25,.294,1.17,23.5%,41.2%,35.3%,50.0%,0.0%,35.3%,17.6%,47.1%,7.6%,34,58,92,sa3036940
Bryce Martin-Grudzielanek,NYY,A,23,404,.349,1.26,28.3%,40.0%,31.7%,17.1%,11.8%,46.5%,24.9%,28.6%,10.2%,657,926,1583,sa3037136
Brayden Martin,TOR,A,20,64,.303,8.67,6.5%,83.9%,9.7%,0.0%,0.0%,39.4%,18.2%,42.4%,3.9%,147,157,304,sa3037139
Cole Mathis,NYM,A,22,20,.200,2.25,7.1%,64.3%,28.6%,75.0%,0.0%,46.7%,26.7%,26.7%,5.8%,34,52,86,sa3037300
Dylan Mathiesen,PIT,A,22,0,.000,,,,,,,,,,,,,,sa3037301
Jake McCutcheon,MIA,A,22,262,.275,1.02,18.4%,41.1%,40.4%,28.1%,12.3%,47.6%,29.0%,23.4%,11.4%,467,651,1118,sa3037531
Matthew Miura,STL,A,22,253,.314,2.18,24.4%,51.8%,23.8%,20.0%,7.5%,40.2%,19.0%,40.8%,6.2%,402,566,968,sa3038183
Reece Moroney,PHI,A,21,66,.632,2.00,27.0%,48.6%,24.3%,22.2%,0.0%,23.7%,50.0%,26.3%,10.1%,102,165,267,sa3038389
Mason Neville,CIN,A,22,134,.281,0.68,27.6%,29.3%,43.1%,24.0%,8.0%,35.0%,30.0%,35.0%,17.9%,211,353,564,sa3038799
Cameron Nickens,STL,A,22,116,.350,1.10,28.8%,37.3%,33.9%,20.0%,10.0%,32.3%,25.8%,41.9%,12.1%,205,248,453,sa3038853
Dylan Palmer,PIT,A,22,215,.338,4.00,24.5%,60.4%,15.1%,23.8%,4.8%,35.2%,28.3%,36.6%,6.4%,302,514,816,sa3039377
Luke Pettitte,NYY,A,21,46,.273,0.73,24.0%,32.0%,44.0%,45.5%,36.4%,50.0%,30.8%,19.2%,13.1%,80,118,198,sa3039836
Tre Phelps,PIT,A,22,74,.220,0.72,20.5%,33.3%,46.2%,11.1%,5.6%,45.2%,26.2%,28.6%,9.7%,115,185,300,sa3039858
Anthony Potestio,NYY,A,21,80,.359,1.19,16.7%,45.2%,38.1%,6.3%,31.3%,36.4%,31.8%,31.8%,5.0%,153,186,339,sa3040125
Canon Reeder,PIT,A,23,204,.302,1.73,24.5%,47.9%,27.7%,38.5%,0.0%,49.0%,24.0%,27.0%,13.3%,368,471,839,sa3040539
Aiden Robbins,NYM,A,21,89,.315,1.05,23.2%,39.3%,37.5%,19.0%,19.0%,31.0%,24.1%,44.8%,9.7%,116,213,329,sa3040859
Charlie Scholvin,MIN,A,21,78,.208,0.71,21.2%,32.7%,46.2%,12.5%,0.0%,40.7%,27.8%,31.5%,8.3%,114,186,300,sa3041760
Austin Smith,TOR,A,23,206,.256,1.49,15.1%,50.8%,34.1%,27.9%,2.3%,49.2%,16.2%,34.6%,10.1%,306,448,754,sa3042481
JP Smith II,MIN,A,21,319,.223,0.75,21.6%,33.5%,44.8%,33.3%,17.2%,46.8%,21.7%,31.5%,10.4%,517,768,1285,sa3042582
Eric Snow,TOR,A,22,182,.344,4.00,22.1%,62.3%,15.6%,10.5%,5.3%,36.6%,17.9%,45.5%,8.7%,247,417,664,sa3042680
Ryan Sprock,MIN,A,21,280,.332,1.37,27.0%,42.2%,30.8%,17.5%,8.8%,41.5%,27.7%,30.8%,5.9%,509,645,1154,sa3042879
Josh Tate,PIT,A,22,214,.378,2.96,18.9%,60.6%,20.5%,14.8%,7.4%,42.8%,19.6%,37.7%,12.0%,289,519,808,sa3043523
Ryan Tayman,NYM,A,20,95,.333,1.05,26.2%,37.7%,36.1%,22.7%,22.7%,40.3%,30.6%,29.0%,11.6%,149,195,344,sa3043594
Aidan Teel,MIN,A,21,77,.341,1.13,25.6%,39.5%,34.9%,40.0%,0.0%,50.0%,22.7%,27.3%,9.5%,136,202,338,sa3043601
Carson Tinney,MIN,A,21,105,.186,0.76,24.5%,32.7%,42.9%,28.6%,38.1%,51.0%,29.4%,19.6%,9.5%,218,245,463,sa3043851
Colby Turner,MIN,A,21,110,.386,1.26,27.8%,40.3%,31.9%,30.4%,13.0%,44.6%,18.9%,36.5%,11.9%,158,287,445,sa3044160
Will Vierling,PHI,A,22,284,.283,1.65,25.9%,46.1%,28.0%,24.1%,16.7%,46.9%,24.0%,29.2%,11.5%,390,616,1006,sa3044487
Anthony Watts,STL,A,22,0,.000,,,,,,,,,,,,,,sa3044875
Ryan Weingartner,STL,A,21,382,.269,1.21,22.2%,42.5%,35.3%,21.8%,15.4%,38.2%,24.1%,37.7%,8.7%,657,874,1531,sa3044957
Dean West,TOR,A,21,63,.270,1.91,13.5%,56.8%,29.7%,27.3%,0.0%,37.8%,13.5%,48.6%,3.6%,130,149,279,sa3045030
Jaxson West,TOR,A,22,37,.500,2.60,37.9%,44.8%,17.2%,20.0%,20.0%,28.6%,32.1%,39.3%,7.3%,49,101,150,sa3045032
Max Williams,MIA,A,21,71,.419,1.64,34.1%,40.9%,25.0%,0.0%,18.2%,51.1%,26.7%,22.2%,11.1%,124,163,287,sa3045333
Macon Winslow,PHI,A,21,85,.300,1.00,28.0%,36.0%,36.0%,27.8%,11.1%,32.7%,30.8%,36.5%,12.4%,114,192,306,sa3045458
Brayden Bakes,PHI,A,21,52,.286,1.33,30.0%,40.0%,30.0%,22.2%,22.2%,60.0%,16.7%,23.3%,15.5%,60,133,193,sa3058541
Brady Ballinger,DET,A,21,42,.240,1.33,16.0%,48.0%,36.0%,11.1%,0.0%,44.0%,20.0%,36.0%,9.0%,80,98,178,sa3058546
Jake Bennett,TOR,A,21,85,.351,1.33,20.5%,45.5%,34.1%,20.0%,46.7%,52.3%,20.5%,27.3%,17.9%,121,198,319,sa3058621
Owen Clyne,PHI,A,22,5,.333,0.00,100.0%,0.0%,0.0%,0.0%,0.0%,33.3%,33.3%,33.3%,4.0%,10,15,25,sa3058887
Edian Espinal,DET,A,21,280,.348,1.60,24.6%,46.4%,29.0%,13.2%,13.2%,42.0%,29.8%,28.2%,8.2%,479,605,1084,sa3059139
Bear Harrison,NYY,A,21,89,.229,0.64,23.4%,29.8%,46.8%,22.7%,0.0%,36.7%,22.4%,40.8%,12.9%,139,211,350,sa3059417
Brent Iredale,PIT,A,22,283,.313,1.17,25.7%,40.0%,34.3%,14.6%,29.2%,47.3%,28.8%,24.0%,10.9%,487,680,1167,sa3059570
Chris Rembert,PIT,A,20,82,.404,10.00,28.3%,65.2%,6.5%,33.3%,0.0%,27.7%,25.5%,46.8%,9.8%,144,204,348,sa3060352
Kooper Schulte,NYM,A,22,46,.250,1.00,20.0%,40.0%,40.0%,37.5%,0.0%,35.0%,30.0%,35.0%,14.9%,71,104,175,sa3060527
Brayden Smith,STL,A,22,356,.328,1.36,26.7%,42.2%,31.1%,21.9%,12.5%,38.8%,27.2%,34.0%,12.8%,550,860,1410,sa3060601
John Smith III,NYM,A,22,45,.242,0.79,24.2%,33.3%,42.4%,28.6%,14.3%,32.4%,35.3%,32.4%,7.9%,55,97,152,sa3060617
Hideki Prather,MIN,A,21,48,.156,0.44,25.8%,22.6%,51.6%,43.8%,0.0%,48.5%,24.2%,27.3%,8.6%,70,117,187,sa3066445
Bryce Rainer,DET,A,20,49,.273,1.71,13.6%,54.5%,31.8%,0.0%,14.3%,50.0%,33.3%,16.7%,13.4%,88,121,209,sa3066592
Cris Rodriguez,DET,A,18,33,.500,0.88,21.1%,36.8%,42.1%,0.0%,37.5%,47.4%,47.4%,5.3%,24.2%,38,86,124,sa3066593
Deniel Ortiz,STL,A,21,20,.000,5.00,14.3%,71.4%,14.3%,0.0%,0.0%,57.1%,42.9%,0.0%,12.1%,51,40,91,sa3066597
Eddie Rynders,PIT,A,20,220,.383,1.26,29.9%,39.1%,31.0%,14.8%,29.6%,41.1%,23.3%,35.6%,17.5%,377,569,946,sa3066663
Wyatt Sanford,PIT,A,20,22,.000,0.25,16.7%,16.7%,66.7%,50.0%,50.0%,33.3%,16.7%,50.0%,14.6%,47,56,103,sa3066665
Johan De Los Santos,PIT,A,17,93,.243,2.00,16.0%,56.0%,28.0%,42.9%,4.8%,46.7%,24.0%,29.3%,7.9%,97,206,303,sa3066666
Darell Morel,PIT,A,18,8,.167,2.00,0.0%,66.7%,33.3%,50.0%,0.0%,16.7%,33.3%,50.0%,25.0%,9,23,32,sa3066667
Tyson Lewis,CIN,A,20,236,.359,2.38,31.3%,48.4%,20.3%,7.7%,15.4%,31.1%,25.2%,43.7%,18.8%,319,591,910,sa3066822
Luke Davis,PHI,A,23,4,.000,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,,,,10.0%,9,11,20,sa3067039
Andrew Salas,MIA,A,18,184,.225,0.81,21.6%,35.1%,43.2%,43.8%,4.2%,50.9%,17.5%,31.6%,11.2%,269,472,741,sa3067045
Juan Sanchez,TOR,A,18,402,.276,1.46,20.2%,47.4%,32.4%,32.5%,8.8%,49.8%,20.4%,29.8%,16.7%,491,976,1467,sa3067129
Ediel Rivera,NYY,A,20,233,.280,1.29,18.9%,45.7%,35.4%,33.3%,8.9%,52.7%,19.1%,28.2%,16.8%,318,568,886,sa3067330
Jude Warwick,DET,A,20,446,.285,1.01,28.0%,36.2%,35.8%,15.6%,10.4%,42.1%,26.9%,31.0%,14.5%,579,1061,1640,sa3067338
Hunter Dobbins,DET,A,23,208,.327,0.83,19.3%,36.7%,44.0%,29.2%,16.7%,47.7%,24.3%,27.9%,19.4%,290,490,780,sa3067393
Jalen Hairston,CIN,A,22,244,.392,1.08,25.7%,38.5%,35.8%,32.1%,13.2%,52.3%,25.5%,22.1%,12.5%,346,529,875,sa3067395
Luis Leon,MIA,A,19,62,.250,1.08,21.9%,40.6%,37.5%,8.3%,8.3%,54.5%,24.2%,21.2%,25.7%,70,160,230,sa3067401
Carl Calixte,PIT,A,19,25,.308,10.00,8.3%,83.3%,8.3%,0.0%,0.0%,46.2%,38.5%,15.4%,18.8%,31,65,96,sa3067444
John Cristino,NYY,A,26,37,.235,2.75,11.8%,64.7%,23.5%,75.0%,25.0%,44.4%,11.1%,44.4%,17.5%,58,96,154,sa3067467
Elian Peña,NYM,A,18,439,.343,0.89,25.0%,35.2%,39.8%,30.5%,7.6%,43.9%,23.6%,32.5%,9.6%,670,1040,1710,sa3067674
Jhomnardo Reyes,MIN,A,18,27,.133,1.60,13.3%,53.3%,33.3%,40.0%,0.0%,40.0%,20.0%,40.0%,11.2%,50,75,125,sa3067700
Kenly Hunter,STL,A,18,14,.300,1.33,22.2%,44.4%,33.3%,66.7%,0.0%,40.0%,20.0%,40.0%,15.2%,15,31,46,sa3067701
Romeli Espinosa,PHI,A,18,17,.286,1.00,33.3%,33.3%,33.3%,0.0%,0.0%,85.7%,14.3%,0.0%,28.1%,17,40,57,sa3067704
Fredderick Ovalle,PIT,A,19,153,.202,1.62,12.7%,53.9%,33.3%,23.5%,2.9%,34.3%,26.7%,39.0%,8.7%,236,342,578,sa3067718
Sebastian Dos Santos,STL,A,18,255,.295,1.02,29.2%,35.8%,35.0%,16.7%,20.8%,53.7%,16.9%,29.4%,11.7%,430,569,999,sa3067732
Hyun Seung Lee,PIT,A,18,60,.259,3.40,18.5%,63.0%,18.5%,0.0%,20.0%,50.0%,17.9%,32.1%,16.8%,85,141,226,sa3067735
Angel De Los Santos,DET,A,18,105,.302,1.59,29.0%,43.5%,27.4%,11.8%,17.6%,51.5%,24.2%,24.2%,12.6%,137,243,380,sa3067737
Yovanny Duran,MIN,A,18,83,.200,4.14,20.0%,64.4%,15.6%,14.3%,14.3%,58.7%,15.2%,26.1%,7.6%,156,226,382,sa3067747
Miguel Hernández,STL,A,18,103,.440,1.36,34.0%,38.0%,28.0%,21.4%,14.3%,51.0%,17.6%,31.4%,11.3%,176,223,399,sa3067750
Luis Arana,MIA,A,18,282,.317,2.36,21.7%,55.0%,23.3%,11.9%,4.8%,42.6%,23.9%,33.5%,11.4%,353,604,957,sa3067767
Yunior Amparo,NYM,A,19,14,.400,3.00,20.0%,60.0%,20.0%,100.0%,0.0%,40.0%,20.0%,40.0%,23.6%,19,36,55,sa3068395
Gabriel Flores,PHI,A,18,2,.000,2.00,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,2,5,7,sa3068396
Alexander Frias,STL,A,18,110,.339,1.10,26.7%,38.3%,35.0%,19.0%,9.5%,29.0%,35.5%,35.5%,15.6%,151,247,398,sa3068835
Harry Genth,MIN,A,23,141,.288,0.56,27.8%,25.9%,46.3%,44.0%,8.0%,59.3%,24.1%,16.7%,12.8%,261,342,603,sa3069005
