Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
Gabriel Rodriguez,CLE,A,19,269,15.2%,19.7%,0.77,.193,.316,.251,.567,.058,5.3,.234,1.2,24,-13.1,.292,65,sa3024645
Michael Martinez,ATL,A,19,140,7.1%,37.1%,0.19,.246,.321,.444,.766,.198,3.4,.358,-0.5,20,0.6,.356,104,sa3024654
Carlos Carra,MIL,A,19,0,0.0%,0.0%,0.00,.000,.000,.000,.000,.000,0.1,.000,0.0,0,0.0,.000,-100,sa3025013
Jose Perdomo,ATL,A,19,6,0.0%,33.3%,0.00,.000,.000,.000,.000,.000,0.1,.000,0.0,-1,-1.7,.000,-100,sa3025104
Walker Janek,HOU,A,23,4,0.0%,0.0%,0.00,.500,.500,.750,1.250,.250,2.6,.500,0.0,1,0.7,.572,234,sa3025254
Marshall Toole,TBR,A,23,49,14.3%,42.9%,0.33,.125,.286,.175,.461,.050,8.0,.263,-0.2,2,-4.3,.244,39,sa3025270
Nathan Archer,CHW,A,23,199,12.6%,37.7%,0.33,.154,.268,.284,.552,.130,6.7,.255,-1.6,14,-13.0,.271,50,sa3025314
Austin Machado,ATL,A,25,73,41.1%,16.4%,2.50,.262,.575,.286,.861,.024,0.7,.367,-0.3,18,7.5,.477,176,sa3025442
Brady Marget,TBR,A,23,224,14.7%,16.5%,0.89,.330,.429,.473,.901,.143,2.9,.381,-0.4,44,13.3,.424,147,sa3025513
Cal Stark,TEX,A,23,75,10.7%,37.3%,0.29,.190,.307,.317,.624,.127,5.5,.314,0.3,8,-2.7,.307,75,sa3025560
RJ Austin,BAL,A,22,11,27.3%,9.1%,3.00,.714,.818,1.429,2.247,.714,9.2,.800,0.1,6,4.8,.883,420,sa3026315
Caden Bodine,TBR,A,22,152,9.2%,3.9%,2.33,.379,.433,.614,1.047,.235,4.8,.363,-0.6,36,15.1,.473,176,sa3027305
Kolby Branch,TEX,A,23,95,11.6%,25.3%,0.46,.175,.280,.250,.530,.075,4.6,.232,-0.5,7,-6.5,.268,51,sa3027580
Parker Brosius,ATL,A,22,112,16.1%,22.3%,0.72,.195,.360,.379,.740,.184,8.3,.233,0.9,16,0.9,.361,107,sa3027776
Brooks Bryan,KCR,A,21,138,11.6%,19.6%,0.59,.319,.406,.496,.902,.176,3.8,.389,0.4,27,7.9,.421,138,sa3027921
Kaden Carpenter,TEX,A,23,135,17.8%,25.2%,0.71,.229,.393,.476,.869,.248,8.6,.273,0.3,25,6.2,.408,135,sa3028471
Ben Cleary,CLE,A,21,46,13.0%,19.6%,0.67,.282,.391,.359,.750,.077,4.6,.367,-0.5,7,0.8,.371,113,sa3029013
Colton Coates,BOS,A,21,74,14.9%,13.5%,1.10,.258,.365,.339,.704,.081,5.5,.302,-0.9,10,-0.3,.346,92,sa3029070
Ethan Conrad,CHC,A,21,123,10.6%,20.3%,0.52,.245,.325,.436,.762,.191,3.8,.284,-0.2,17,0.3,.354,106,sa3029266
Juan Cruz,WSN,A,21,342,6.4%,26.0%,0.25,.293,.347,.505,.852,.212,6.5,.373,-0.1,58,10.7,.390,122,sa3029641
Brody Donay,TBR,A,22,156,18.6%,34.6%,0.54,.200,.374,.333,.708,.133,6.8,.317,0.3,22,0.7,.356,106,sa3030451
Kam Durnin,HOU,A,21,91,13.2%,26.4%,0.50,.267,.385,.400,.785,.133,7.2,.360,1.3,15,2.1,.379,119,sa3030695
Grayson Fitzwater,CHW,A,22,126,12.7%,31.0%,0.41,.271,.365,.486,.851,.215,3.8,.379,-0.3,21,4.2,.392,122,sa3031417
Kaleb Freeman,CHW,A,23,9,22.2%,22.2%,1.00,.167,.444,.333,.778,.167,1.6,.250,0.0,2,0.4,.408,131,sa3031690
Hayden Friese,ATL,A,21,114,19.3%,33.3%,0.58,.148,.333,.227,.561,.080,3.0,.224,-0.4,11,-4.6,.302,72,sa3031732
Rashawn Galloway,HOU,A,22,24,20.8%,8.3%,2.50,.167,.375,.222,.597,.056,2.6,.188,-0.1,3,-0.4,.329,89,sa3031872
Rylan Galvan,CHW,A,23,170,20.6%,42.4%,0.49,.206,.382,.405,.787,.198,4.3,.365,0.4,28,4.2,.382,116,sa3031877
Alejandro Garza,CLE,A,21,84,10.7%,14.3%,0.75,.347,.405,.472,.877,.125,8.1,.397,1.3,15,3.8,.407,134,sa3032018
Henry Godbout,BOS,A,22,23,26.1%,8.7%,3.00,.286,.565,.286,.851,.000,6.6,.333,0.3,5,2.3,.473,167,sa3032331
Adonys Guzman,BOS,A,22,218,14.2%,20.6%,0.69,.271,.385,.497,.882,.226,1.7,.305,-0.5,40,9.9,.407,128,sa3032892
Andrew Healy,MIL,A,22,0,0.0%,0.0%,0.00,.000,.000,.000,.000,.000,0.1,.000,0.0,0,0.0,.000,-100,sa3033483
Luke Heyman,BOS,A,22,154,20.1%,23.4%,0.86,.218,.383,.420,.803,.202,1.1,.253,-0.4,25,4.2,.385,115,sa3033754
Hunter Hines,WSN,A,23,245,11.4%,20.0%,0.57,.286,.371,.577,.949,.291,4.2,.305,-0.8,49,15.0,.426,144,sa3033858
Braden Holcomb,CHW,A,21,57,14.0%,26.3%,0.53,.333,.439,.667,1.105,.333,7.5,.452,0.3,14,6.6,.494,183,sa3033951
Nick Hollifield,WSN,A,22,160,18.1%,27.5%,0.66,.161,.331,.242,.573,.081,4.0,.222,-0.2,16,-6.4,.303,70,sa3033990
Tyler Howard,CLE,A,22,198,18.2%,21.7%,0.84,.261,.409,.320,.729,.059,5.1,.345,0.6,30,3.2,.371,112,sa3034172
Logan Hughes,HOU,A,21,97,13.4%,20.6%,0.65,.333,.443,.605,1.048,.272,7.8,.404,0.4,23,10.1,.478,178,sa3034267
Jacob Jarrell,ATL,A,23,54,11.1%,37.0%,0.30,.200,.321,.311,.632,.111,4.9,.360,0.1,6,-1.6,.315,80,sa3034595
Camden Johnson,KCR,A,21,84,13.1%,32.1%,0.41,.224,.333,.343,.677,.119,7.4,.326,0.5,10,-1.8,.326,81,sa3034721
Kyle Jones,MIL,A,21,105,10.5%,19.0%,0.55,.250,.324,.304,.628,.054,5.1,.301,0.2,11,-3.7,.309,70,sa3034889
Dominic Kibler,ATL,A,21,36,19.4%,27.8%,0.70,.167,.417,.333,.750,.167,5.8,.214,0.1,6,1.0,.386,122,sa3035338
Skylar King,BOS,A,22,391,9.2%,16.9%,0.55,.232,.313,.380,.693,.148,6.4,.255,-0.2,46,-7.3,.328,81,sa3035415
Alex Lodise,ATL,A,22,435,9.7%,26.0%,0.37,.256,.343,.483,.826,.227,6.2,.304,-0.3,70,9.9,.379,118,sa3036445
Dallas Macias,ATL,A,22,260,14.2%,18.8%,0.76,.238,.381,.357,.738,.119,5.4,.282,-0.8,39,3.3,.367,110,sa3036796
Anthony Martinez,CLE,A,22,182,17.0%,14.3%,1.19,.284,.418,.507,.924,.223,2.6,.298,-1.0,37,12.1,.432,149,sa3037212
Cole Mathis,CHC,A,22,66,15.2%,27.3%,0.56,.294,.439,.765,1.204,.471,5.8,.296,0.5,18,9.0,.517,203,sa3037300
Crew McChesney,CHW,A,21,64,10.9%,29.7%,0.37,.175,.266,.228,.494,.053,4.3,.263,-0.2,4,-5.2,.252,38,sa3037467
Dalton McIntyre,ATL,A,22,115,7.8%,16.5%,0.47,.320,.386,.476,.862,.155,5.8,.363,0.8,21,5.0,.404,133,sa3037634
Nick McLain,CHW,A,23,132,17.4%,18.9%,0.92,.226,.356,.330,.686,.104,4.8,.268,0.1,17,-1.3,.339,91,sa3037680
Cody Miller,ATL,A,21,215,16.3%,26.5%,0.61,.206,.363,.365,.727,.159,7.6,.259,1.1,31,1.1,.358,105,sa3038041
Nick Monistere,HOU,A,22,104,15.4%,26.0%,0.59,.250,.392,.413,.805,.163,9.3,.352,1.3,17,3.0,.387,123,sa3038233
Lucas Moore,CLE,A,21,57,12.3%,21.1%,0.58,.300,.386,.380,.766,.080,6.2,.395,-0.1,9,1.0,.373,114,sa3038303
Jack Moroknek,WSN,A,23,168,16.7%,26.8%,0.62,.309,.423,.547,.969,.237,5.5,.416,-0.5,36,12.9,.445,155,sa3038388
DJ Newman,HOU,A,22,105,16.2%,25.7%,0.63,.267,.381,.465,.846,.198,8.2,.345,1.5,18,3.7,.394,128,sa3038808
Corey Nunez,CHC,A,22,108,11.1%,12.0%,0.92,.283,.389,.370,.758,.087,5.9,.329,0.3,17,2.0,.374,118,sa3038969
Avery Ortiz,WSN,A,21,72,15.3%,33.3%,0.46,.246,.361,.459,.820,.213,4.9,.353,0.3,12,1.9,.384,119,sa3039217
Cannon Peebles,CLE,A,22,274,20.1%,25.2%,0.80,.214,.383,.395,.779,.181,5.6,.281,-2.2,44,6.4,.380,118,sa3039628
Logan Poteet,CHC,A,22,234,16.2%,31.6%,0.51,.272,.393,.545,.938,.272,4.0,.358,-0.3,46,14.2,.425,148,sa3040124
James Quinn-Irons,TBR,A,23,24,16.7%,25.0%,0.67,.222,.375,.278,.653,.056,6.7,.308,0.9,3,-0.3,.337,95,sa3040344
Connor Rasmussen,KCR,A,22,294,15.6%,16.0%,0.98,.272,.396,.406,.802,.134,7.0,.316,-0.4,49,8.7,.387,118,sa3040471
Carsten Sabathia III,MIL,A,22,84,13.1%,27.4%,0.48,.288,.381,.466,.847,.178,3.0,.383,0.0,15,3.2,.398,123,sa3041386
Boston Smith,CHW,A,23,34,8.8%,35.3%,0.25,.267,.353,.367,.720,.100,4.5,.444,0.1,5,0.0,.350,97,sa3042491
Caden Sorrell,CHC,A,21,95,6.3%,33.7%,0.19,.295,.347,.523,.870,.227,8.5,.412,0.4,17,3.5,.396,131,sa3042754
Petey Soto Jr.,HOU,A,21,38,18.4%,28.9%,0.64,.310,.474,.345,.819,.034,3.7,.500,-0.9,7,2.2,.421,144,sa3042775
Brendan Summerhill,TBR,A,22,288,13.5%,13.5%,1.00,.237,.348,.351,.699,.114,6.7,.267,-0.3,38,-2.0,.343,98,sa3043325
Ben Tryon,HOU,A,21,51,11.8%,25.5%,0.46,.267,.353,.444,.797,.178,3.1,.333,-0.4,8,1.0,.374,116,sa3044100
Jacob Walsh,WSN,A,23,168,16.7%,26.2%,0.64,.259,.399,.467,.865,.207,6.1,.337,0.1,31,7.8,.408,133,sa3044728
Carter Beck,ATL,A,21,50,12.0%,14.0%,0.86,.409,.480,.500,.980,.091,4.3,.472,0.1,12,4.8,.468,170,sa3058591
Tre Broussard,CLE,A,20,14,7.1%,14.3%,0.50,.500,.571,.917,1.488,.417,7.5,.556,1.2,5,3.5,.655,282,sa3058738
Clay Burdette,CHW,A,22,126,11.1%,36.5%,0.30,.274,.381,.481,.862,.208,9.6,.458,1.4,22,5.1,.401,127,sa3058770
Ty Head,BAL,A,21,61,9.8%,21.3%,0.46,.321,.400,.491,.891,.170,9.2,.395,0.5,12,3.3,.417,142,sa3059446
Wills Maginnis,BOS,A,20,81,17.3%,13.6%,1.27,.133,.358,.200,.558,.067,7.0,.146,1.0,9,-2.4,.315,74,sa3059894
Riley Nelson,CLE,A,22,187,20.9%,19.3%,1.08,.211,.389,.275,.664,.063,5.6,.274,-0.2,25,-0.4,.349,99,sa3060133
Aaron Piasecki,HOU,A,22,86,14.0%,15.1%,0.92,.333,.419,.417,.835,.083,4.0,.393,-1.2,15,3.5,.401,132,sa3060267
Josh Wakefield,HOU,A,22,318,13.2%,21.1%,0.63,.270,.377,.375,.752,.105,7.2,.342,2.8,48,3.9,.366,111,sa3065621
Cobb Hightower,BAL,A,21,55,5.5%,16.4%,0.33,.327,.364,.365,.729,.038,3.0,.395,0.1,8,0.0,.352,104,sa3066025
Derek Cerda,CHW,A,23,133,9.8%,16.5%,0.59,.272,.364,.421,.785,.149,4.2,.303,-0.3,21,2.4,.373,111,sa3066029
Nick Montgomery,ATL,A,20,207,17.9%,33.3%,0.54,.182,.338,.370,.708,.188,2.8,.244,-0.7,27,-1.3,.344,97,sa3066457
Jack Lines,TBR,A,20,81,7.4%,28.4%,0.26,.197,.346,.379,.724,.182,6.2,.268,-0.3,11,0.2,.355,105,sa3066763
Ty Southisene,CHC,A,20,105,10.5%,9.5%,1.10,.267,.373,.372,.745,.105,9.5,.299,1.0,15,1.0,.362,111,sa3066842
Sir Jamison Jones,WSN,A,20,266,10.2%,26.7%,0.38,.204,.294,.364,.659,.160,2.0,.237,-0.8,28,-8.9,.310,75,sa3067322
Josh Springer,TEX,A,20,209,8.6%,5.3%,1.64,.289,.372,.350,.722,.061,4.1,.300,0.0,29,0.6,.355,103,sa3067323
D'Angelo Ortiz,BOS,A,21,287,10.8%,13.6%,0.79,.248,.331,.308,.639,.060,4.1,.285,-1.4,31,-8.4,.315,74,sa3067324
Andrew Tess,BAL,A,19,20,15.0%,40.0%,0.38,.235,.350,.412,.762,.176,5.0,.375,-0.8,3,0.2,.363,110,sa3067325
Luke Dickerson,WSN,A,20,431,21.1%,27.1%,0.78,.238,.401,.443,.844,.205,7.4,.319,-0.6,77,17.8,.402,129,sa3067329
Eli Lovich,CHC,A,20,431,13.7%,33.4%,0.41,.196,.315,.325,.640,.129,6.6,.292,1.0,46,-13.1,.314,82,sa3067332
DJ Layton,BAL,A,19,397,18.4%,29.5%,0.62,.247,.396,.389,.786,.142,7.7,.371,-1.3,65,10.9,.385,123,sa3067333
Ronny Cruz,WSN,A,19,63,14.3%,23.8%,0.60,.333,.460,.627,1.088,.294,9.6,.424,1.4,16,7.4,.494,184,sa3067336
Derek Datil,TBR,A,20,178,10.1%,28.7%,0.35,.205,.298,.276,.573,.071,7.7,.295,1.2,15,-9.4,.287,65,sa3067337
Braylon Whitaker,BAL,A,20,344,15.4%,14.8%,1.04,.270,.391,.337,.728,.067,5.9,.319,-1.2,51,3.5,.364,111,sa3067340
Arturo Flores,HOU,A,20,351,13.7%,37.0%,0.37,.253,.362,.455,.817,.202,3.1,.387,-1.4,58,9.3,.384,121,sa3067342
Jan Luis Reyes,CHC,A,20,83,4.8%,33.7%,0.14,.139,.181,.177,.358,.038,6.3,.216,-0.4,0,-11.8,.177,0,sa3067399
Jadyn Fielder,MIL,A,21,265,16.2%,25.3%,0.64,.229,.396,.385,.782,.156,7.7,.316,0.5,44,7.3,.385,118,sa3067400
Christian Fagnant,WSN,A,25,21,23.8%,47.6%,0.50,.125,.333,.375,.708,.250,2.6,.200,0.0,3,-0.1,.345,95,sa3067442
Brailyn Antunez,MIL,A,18,150,11.3%,24.7%,0.46,.339,.450,.573,1.022,.234,6.7,.438,-0.3,36,14.9,.473,168,sa3067486
Andreimi Antunez,TBR,A,19,125,7.2%,20.0%,0.36,.219,.280,.404,.684,.184,7.8,.253,0.2,13,-3.7,.315,82,sa3067643
Luis De Leon,HOU,A,19,47,8.5%,17.0%,0.50,.209,.277,.209,.486,.000,4.1,.257,-0.4,3,-3.9,.249,41,sa3067652
Kevin Alvarez,HOU,A,18,443,9.9%,18.5%,0.54,.261,.343,.429,.772,.168,6.1,.301,-2.8,65,3.8,.362,108,sa3067677
Juan Cabada,CHC,A,18,74,4.1%,24.3%,0.17,.215,.297,.338,.636,.123,2.4,.261,-0.4,7,-2.7,.307,78,sa3067679
Jhomnardo Reyes,BAL,A,18,123,13.0%,23.6%,0.55,.217,.325,.245,.570,.028,6.6,.299,-0.3,11,-5.7,.295,70,sa3067700
Franklin Primera,BOS,A,19,206,12.6%,11.2%,1.13,.329,.466,.494,.960,.165,4.5,.360,-0.7,46,18.2,.459,159,sa3067709
Malvin Fernandez,ATL,A,17,4,0.0%,50.0%,0.00,.000,.000,.000,.000,.000,2.5,.000,0.2,-1,-1.1,.000,-100,sa3067745
Juan Tomas,CHC,A,18,14,14.3%,28.6%,0.50,.417,.500,.750,1.250,.333,6.6,.571,0.2,4,2.4,.558,227,sa3067758
Manuel Campos,ATL,A,18,113,4.4%,27.4%,0.16,.262,.292,.402,.694,.140,8.5,.347,0.0,13,-2.9,.320,82,sa3067815
Marco Argudin,TEX,A,20,286,14.0%,21.3%,0.66,.262,.379,.408,.787,.146,6.9,.325,-2.1,46,6.2,.378,117,sa3067877
Angel Abreu,CLE,A,17,28,21.4%,25.0%,0.86,.273,.429,.318,.747,.045,5.1,.400,-0.2,5,0.7,.384,120,sa3067887
Diustin Mayorquin,MIL,A,18,0,0.0%,0.0%,0.00,.000,.000,.000,.000,.000,0.1,.000,0.0,0,0.0,.000,-100,sa3068487
Erasmi Rodriguez,CHW,A,22,21,0.0%,28.6%,0.00,.143,.143,.286,.429,.143,0.1,.143,0.0,0,-2.8,.190,2,sa3068692
Alexander Frias,MIL,A,18,126,10.3%,20.6%,0.50,.234,.325,.414,.740,.180,8.2,.272,0.2,17,-0.7,.345,92,sa3068835
Louis Andujar,BOS,A,18,273,9.5%,22.7%,0.42,.245,.352,.412,.764,.167,7.0,.299,0.3,40,2.9,.364,103,sa3068889
Bryce Eblin,CHW,A,24,32,0.0%,43.8%,0.00,.250,.344,.393,.737,.143,5.4,.500,-0.3,5,0.1,.356,101,sa3068921
Matt Scannell,ATL,A,24,99,17.2%,33.3%,0.52,.213,.364,.363,.726,.150,8.7,.333,1.2,14,0.5,.358,105,sa3069006
JC Vanek,KCR,A,21,374,17.4%,27.8%,0.63,.255,.399,.446,.846,.191,6.1,.341,-0.3,67,15.8,.403,127,sa3069015
Cooper McMurray,ATL,A,24,446,15.9%,32.1%,0.50,.253,.372,.399,.772,.146,2.6,.372,-1.6,68,6.4,.369,112,sa3069032
Mason Lytle,HOU,A,25,2,0.0%,0.0%,0.00,1.000,1.000,2.000,3.000,1.000,5.0,1.000,0.2,2,1.6,1.327,684,sa3069053
Jack Collins,TEX,A,23,13,23.1%,30.8%,0.75,.200,.385,.200,.585,.000,0.1,.333,0.0,2,-0.3,.326,86,sa3069073
Brandon Forrester,HOU,A,22,70,11.4%,24.3%,0.47,.180,.271,.230,.501,.049,7.6,.244,-0.1,4,-5.6,.254,44,sa3069109
Tom Poole,TBR,A,23,288,15.6%,28.8%,0.54,.243,.372,.404,.776,.162,4.2,.338,-1.1,45,5.0,.373,116,sa3069123
Seong-Jun Kim,TEX,A,19,26,3.8%,34.6%,0.11,.200,.231,.400,.631,.200,2.0,.267,0.0,2,-1.4,.285,61,sa3069132
Tanner Smith,ATL,A,23,243,9.1%,34.6%,0.26,.234,.309,.440,.749,.206,4.5,.323,-0.5,32,-1.1,.346,98,sa3069139
Brady Ebel,MIL,A,18,494,19.4%,20.4%,0.95,.261,.417,.420,.837,.159,7.5,.325,5.0,90,21.9,.405,128,sa3069149
Tate Southisene,ATL,A,19,240,15.4%,21.3%,0.73,.297,.429,.500,.929,.203,9.2,.363,3.2,50,16.7,.436,152,sa3069150
James Taussig,CHW,A,23,138,13.0%,29.7%,0.44,.252,.370,.539,.909,.287,7.0,.324,0.1,26,6.9,.413,134,sa3069162
Eli Willits,WSN,A,18,232,16.4%,23.3%,0.70,.300,.418,.500,.918,.200,9.2,.386,1.9,47,14.7,.429,145,sa3069164
Gavin Fien,WSN,A,19,344,12.8%,26.5%,0.48,.242,.337,.401,.738,.158,4.6,.312,-0.5,47,-0.5,.350,98,sa3069166
Josh Owens,TEX,A,19,24,8.3%,33.3%,0.25,.182,.250,.227,.477,.045,1.6,.286,0.0,1,-2.2,.240,34,sa3069169
Billy Carlson,CHW,A,19,257,16.0%,22.6%,0.71,.256,.388,.338,.726,.082,7.0,.351,1.0,38,2.5,.363,105,sa3069250
Daniel Pierce,TBR,A,19,140,7.9%,28.6%,0.28,.252,.336,.390,.726,.138,4.4,.338,-1.0,19,-0.6,.346,100,sa3069251
Xavier Neyens,HOU,A,19,305,25.9%,30.2%,0.86,.240,.449,.462,.911,.222,4.4,.339,-0.6,64,21.8,.439,154,sa3069252
Sean Gamble,KCR,A,19,487,11.7%,25.9%,0.45,.203,.315,.310,.625,.107,7.7,.274,3.3,51,-16.4,.310,72,sa3069253
Josh Hammond,KCR,A,19,487,9.4%,19.3%,0.49,.286,.354,.389,.743,.103,6.5,.353,1.5,69,1.6,.355,99,sa3069255
Slater de Brun,TBR,A,19,133,15.0%,14.3%,1.05,.260,.444,.280,.724,.020,7.2,.321,2.3,22,3.9,.387,125,sa3069257
Jaden Fauske,CHW,A,19,538,17.5%,23.2%,0.75,.250,.388,.360,.749,.110,8.3,.340,3.0,82,8.3,.370,109,sa3069258
Cooper Flemming,TBR,A,19,518,9.8%,17.2%,0.57,.298,.379,.450,.829,.152,5.8,.345,-1.8,87,16.3,.390,126,sa3069260
Dean Moss,TBR,A,20,300,10.0%,16.3%,0.61,.257,.338,.364,.702,.107,4.3,.294,-1.0,38,-3.4,.338,95,sa3069262
Taitn Gray,TBR,A,18,312,12.8%,21.8%,0.59,.296,.389,.462,.851,.165,6.5,.361,0.4,55,11.8,.397,131,sa3069266
Landon Hodge,CHW,A,19,14,0.0%,50.0%,0.00,.286,.286,.286,.571,.000,0.1,.571,0.0,1,-0.9,.274,52,sa3069268
Coy James,WSN,A,19,514,12.6%,23.3%,0.54,.220,.331,.405,.736,.185,8.1,.253,4.0,69,-1.6,.347,97,sa3069277
Jaiden Lo Re,BAL,A,19,247,16.6%,8.9%,1.86,.325,.439,.443,.882,.118,6.5,.356,0.6,49,14.9,.425,147,sa3069280
Conor Essenburg,ATL,A,19,279,19.7%,31.5%,0.63,.286,.427,.564,.990,.277,6.3,.405,-0.5,61,22.9,.452,161,sa3069281
Josiah Hartshorn,CHC,A,19,177,19.2%,15.3%,1.26,.273,.424,.460,.884,.187,4.7,.306,-0.6,34,10.2,.422,146,sa3069285
Matthew Boughton,CHW,A,20,452,10.2%,20.4%,0.50,.224,.315,.316,.630,.092,8.0,.279,0.7,47,-15.6,.309,73,sa3069293
Noah Franklin,TEX,A,19,92,17.4%,26.1%,0.67,.247,.402,.329,.731,.082,4.0,.354,0.1,14,1.6,.372,113,sa3069310
Rylan Mills,MIL,A,19,250,16.0%,36.0%,0.44,.234,.356,.483,.839,.249,4.7,.330,-0.5,42,7.5,.388,118,sa3069313
Jay McQueen,TEX,A,19,102,15.7%,20.6%,0.76,.310,.431,.333,.765,.024,3.3,.413,-0.9,17,2.8,.385,121,sa3069321
Tyson Moran,KCR,A,20,63,9.5%,14.3%,0.67,.246,.317,.351,.668,.105,7.1,.277,0.3,7,-1.6,.321,78,sa3069392
Erick Dessens,CLE,A,21,63,14.3%,27.0%,0.53,.220,.365,.320,.685,.100,4.2,.303,-0.5,8,-0.3,.345,97,sa3069940
Caleb Klein,ATL,A,21,106,17.0%,22.6%,0.75,.310,.425,.322,.746,.011,6.0,.422,2.3,17,2.4,.379,118,sa3070516
Deiten Lachance,CLE,A,21,75,8.0%,17.3%,0.46,.281,.333,.453,.786,.172,7.0,.302,1.3,11,0.3,.357,104,sa3070546
Owen Nowak,HOU,A,21,93,12.9%,14.0%,0.92,.303,.424,.447,.871,.145,8.1,.365,0.3,18,5.1,.418,142,sa3070893
Andrews Opata,BOS,A,22,444,14.6%,28.4%,0.52,.257,.374,.404,.778,.146,8.5,.356,5.9,69,8.1,.374,108,sa3075458
Joephillip Guzman,BAL,A,19,16,12.5%,37.5%,0.33,.231,.375,.385,.760,.154,4.5,.429,0.0,2,0.2,.370,114,sa3075625
Jordan Williams,WSN,A,26,308,8.8%,25.3%,0.35,.276,.364,.460,.824,.184,9.3,.356,1.7,51,8.4,.385,119,sa3075706
Ty Hodge,BOS,A,23,123,13.8%,23.6%,0.59,.188,.317,.277,.594,.089,2.7,.236,-1.5,12,-5.0,.301,65,sa3076028
Caden Merritt,ATL,A,19,185,16.2%,34.1%,0.48,.205,.348,.325,.672,.119,7.9,.329,-0.8,23,-2.3,.336,92,sa3076054
Louis Marinaro,TEX,A,21,0,0.0%,0.0%,0.00,.000,.000,.000,.000,.000,0.1,.000,0.0,0,0.0,.000,-100,sa3076088
Charlie Weber,HOU,A,22,0,0.0%,0.0%,0.00,.000,.000,.000,.000,.000,0.1,.000,0.0,0,0.0,.000,-100,sa3076089
Nick Monile,MIL,A,22,85,23.5%,36.5%,0.65,.113,.345,.177,.523,.065,6.4,.200,0.2,8,-3.6,.300,65,sa3076100
Yamvier Carrero,ATL,A,19,118,12.7%,25.4%,0.50,.282,.373,.379,.752,.097,4.8,.371,0.6,18,1.3,.365,109,sa3076211
Jose Silva,CHC,A,19,133,28.6%,24.8%,1.15,.207,.451,.315,.766,.109,6.9,.298,0.2,24,5.6,.403,135,sa3076313
Brandon Nigh,HOU,A,22,87,20.7%,25.3%,0.82,.169,.360,.277,.637,.108,5.9,.233,-0.3,11,-1.4,.332,91,sa3077691
Steven Lancia,CHW,A,23,140,10.7%,22.1%,0.48,.280,.357,.381,.738,.102,5.0,.344,-0.9,19,0.0,.352,98,sa3077698
Grady Emerson,TBR,A,18,60,13.3%,21.7%,0.62,.176,.283,.216,.499,.039,7.6,.231,0.3,4,-4.6,.258,48,sa3077867
Dom Krupinski,CHC,A,22,6,33.3%,33.3%,1.00,.250,.500,.250,.750,.000,7.1,.500,0.2,1,0.3,.417,143,sa3077937
Jhoander Irigoyen,CHC,A,23,80,8.8%,17.5%,0.50,.222,.288,.264,.551,.042,2.0,.271,-0.2,6,-5.1,.273,58,sa3077938
Patrick Engskov,ATL,A,22,0,0.0%,0.0%,0.00,.000,.000,.000,.000,.000,0.1,.000,0.0,0,0.0,.000,-100,sa3077954
Cashel Dugger,WSN,A,20,64,18.8%,26.6%,0.71,.167,.344,.271,.615,.104,4.6,.242,-0.6,7,-1.8,.318,79,sa3077956
Eric Booth Jr.,BAL,A,17,82,14.6%,23.2%,0.63,.284,.390,.328,.719,.045,3.6,.380,-0.6,12,0.5,.358,107,sa3077993
Jimmy Anderson,BAL,A,20,91,12.1%,20.9%,0.58,.211,.330,.263,.593,.053,4.7,.276,0.3,9,-3.5,.305,75,sa3077994
Jake Berkland,CHW,A,20,75,29.3%,18.7%,1.57,.220,.466,.280,.746,.060,8.9,.306,-0.2,13,3.1,.402,128,sa3078009
Trey Ebel,MIL,A,17,59,27.1%,22.0%,1.23,.190,.424,.286,.709,.095,4.0,.250,-0.3,9,1.3,.378,111,sa3078039
Brandon Crabtree,TEX,A,22,40,10.0%,12.5%,0.80,.229,.325,.286,.611,.057,1.1,.267,-0.1,4,-1.4,.307,75,sa3078050
Martin Shelar,BOS,A,18,60,10.0%,31.7%,0.32,.189,.283,.302,.585,.113,2.9,.273,-1.1,5,-3.1,.287,57,sa3078052
Carlos Sanchez,BAL,A,22,48,18.8%,10.4%,1.80,.229,.417,.314,.731,.086,7.6,.258,-0.6,8,1.0,.377,118,sa3078061
