Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
Stone Russell,KCR,AA,22,7,0.0%,42.9%,0.00,.000,.000,.000,.000,.000,0.1,.000,0.0,-1,-2.1,.000,-100,sa3022819
Carson Roccaforte,KCR,AA,24,504,10.3%,28.6%,0.36,.251,.333,.523,.856,.272,6.8,.295,-5.2,80,8.7,.367,111,sa3022825
Dustin Dickerson,KCR,AA,25,75,14.7%,25.3%,0.58,.234,.347,.406,.753,.172,8.8,.318,0.6,10,-0.2,.344,97,sa3022828
Tai Peete,STL,AA,20,86,7.0%,22.1%,0.32,.325,.372,.513,.885,.188,7.4,.397,-0.4,15,3.3,.391,125,sa3022966
Colton Vincent,SDP,AA,26,1,0.0%,0.0%,0.00,.000,.000,.000,.000,.000,0.1,.000,0.0,0,-0.3,.000,-100,sa3023089
Jake Cunningham,SDP,AA,23,165,9.1%,27.3%,0.33,.301,.370,.459,.829,.158,6.1,.404,-1.1,26,3.1,.369,122,sa3023269
Jonny Farmelo,SEA,AA,21,192,17.2%,26.6%,0.65,.223,.359,.338,.697,.115,7.7,.314,1.7,25,-2.4,.332,103,sa3023362
Leo De Vries,OAK,AA,19,428,11.4%,21.3%,0.54,.290,.378,.458,.836,.168,6.2,.351,3.1,70,10.1,.374,116,sa3023363
Felnin Celesten,SEA,AA,20,134,6.7%,33.6%,0.20,.171,.239,.268,.507,.098,4.8,.240,-0.3,6,-12.8,.237,44,sa3023381
Julian Brock,TEX,AA,25,204,11.8%,32.8%,0.36,.198,.299,.316,.615,.119,2.7,.283,-1.1,18,-10.3,.289,63,sa3023424
Travis Honeyman,STL,AA,24,296,11.1%,16.6%,0.67,.281,.375,.410,.785,.129,7.4,.320,1.6,45,3.7,.361,107,sa3023679
Reyli Mariano,LAD,AA,19,6,16.7%,16.7%,1.00,.000,.333,.000,.333,.000,0.1,.000,0.0,0,-0.5,.253,45,sa3023970
Rainiel Rodriguez,STL,AA,19,379,10.6%,19.3%,0.55,.315,.398,.565,.963,.250,3.4,.346,-2.8,77,23.8,.419,142,sa3023987
Hector Salas,HOU,AA,22,54,18.5%,20.4%,0.91,.268,.415,.341,.757,.073,5.7,.333,0.6,9,0.9,.366,115,sa3024156
Justin Riemer,OAK,AA,24,119,17.6%,15.1%,1.17,.333,.487,.389,.876,.056,5.2,.408,0.7,25,8.1,.425,147,sa3025086
Ryan Campos,STL,AA,23,460,14.8%,23.5%,0.63,.254,.378,.397,.775,.143,4.7,.321,0.8,70,5.3,.360,106,sa3025151
Cade McGee,STL,AA,23,21,19.0%,28.6%,0.67,.235,.381,.412,.793,.176,6.3,.300,0.1,3,0.4,.367,110,sa3025153
Elijah Hainline,LAD,AA,23,452,17.3%,25.0%,0.69,.244,.385,.392,.777,.147,5.4,.318,0.0,70,6.3,.363,113,sa3025157
Ian Petrutz,STL,AA,23,8,0.0%,25.0%,0.00,.125,.125,.500,.625,.375,0.1,.000,0.0,0,-0.7,.244,34,sa3025159
Jon Jon Gazdar,STL,AA,24,386,10.9%,13.0%,0.84,.241,.348,.355,.703,.114,5.0,.258,1.3,48,-5.8,.330,87,sa3025160
Theo Hardy,TEX,AA,24,80,10.0%,35.0%,0.29,.174,.278,.246,.525,.072,6.3,.275,0.4,5,-6.3,.257,43,sa3025187
Austin St. Laurent,SEA,AA,23,7,14.3%,14.3%,1.00,.333,.429,.500,.929,.167,0.1,.400,0.0,1,0.4,.419,157,sa3025241
Jack Costello,SDP,AA,25,75,1.3%,16.0%,0.08,.247,.257,.356,.613,.110,3.9,.271,0.2,6,-4.9,.272,62,sa3025242
Jaime Ferrer,MIN,AA,23,288,5.9%,24.7%,0.24,.233,.310,.360,.671,.128,5.7,.298,0.6,31,-9.5,.309,72,sa3025246
Billy Amick,MIN,AA,23,379,13.2%,28.5%,0.46,.217,.338,.482,.820,.265,2.9,.239,-1.5,58,4.2,.360,104,sa3025249
Malcolm Moore,TEX,AA,22,194,8.2%,24.2%,0.34,.220,.320,.423,.742,.202,3.6,.254,-1.4,25,-2.3,.333,90,sa3025250
Dylan Dreiling,TEX,AA,23,514,10.7%,20.6%,0.52,.314,.384,.527,.911,.212,5.2,.364,-0.8,95,22.7,.398,130,sa3025251
Walker Janek,HOU,AA,23,227,6.2%,33.5%,0.18,.232,.282,.370,.652,.137,7.1,.326,2.9,21,-10.8,.292,69,sa3025254
Kai Roberts,SDP,AA,25,310,9.7%,34.8%,0.28,.192,.290,.268,.558,.077,8.4,.305,5.6,23,-21.0,.269,61,sa3025255
Ben McLaughlin,ARI,AA,24,514,9.9%,13.2%,0.75,.256,.345,.394,.739,.138,3.5,.278,-1.9,69,-3.5,.339,79,sa3025256
Khadim Diaw,MIN,AA,22,211,11.8%,10.0%,1.19,.320,.436,.442,.878,.122,5.4,.347,0.4,41,11.1,.407,133,sa3025259
Kyle DeBarge,MIN,AA,22,508,11.8%,26.4%,0.45,.214,.313,.351,.664,.137,6.0,.278,-0.6,54,-17.5,.307,71,sa3025260
Caden Kendle,MIN,AA,24,191,7.3%,20.9%,0.35,.380,.440,.633,1.072,.253,5.2,.446,0.6,46,19.3,.463,168,sa3025262
Jay Thomason,MIN,AA,24,136,9.6%,24.3%,0.39,.303,.385,.429,.814,.126,4.6,.390,-1.6,22,3.1,.373,112,sa3025265
Brendan Durfee,SDP,AA,24,119,10.9%,30.3%,0.36,.149,.261,.267,.528,.119,0.8,.188,-0.3,7,-9.8,.252,50,sa3025268
Sam Kulasingam,KCR,AA,24,538,15.4%,19.9%,0.78,.252,.376,.405,.780,.152,6.7,.304,0.8,82,6.2,.360,107,sa3025316
Max Holy,HOU,AA,23,359,15.6%,29.5%,0.53,.199,.334,.305,.639,.106,5.3,.277,-0.1,38,-12.9,.306,77,sa3025362
Trevor Austin,HOU,AA,24,483,13.7%,21.5%,0.63,.242,.369,.434,.803,.192,4.9,.284,-2.7,76,7.5,.365,114,sa3025365
Rafe Perich,TEX,AA,24,327,11.0%,20.8%,0.53,.314,.394,.571,.966,.258,5.4,.366,-0.9,67,21.1,.421,144,sa3025368
Jason Schiavone,HOU,AA,23,339,14.5%,33.0%,0.44,.233,.357,.428,.784,.194,4.8,.329,-0.4,51,3.0,.357,109,sa3025370
Joseph Sullivan,HOU,AA,23,343,12.0%,31.2%,0.38,.221,.327,.391,.719,.170,6.7,.305,-0.8,42,-5.9,.327,91,sa3025413
Josh Caron,SEA,AA,22,133,12.8%,27.1%,0.47,.239,.348,.425,.773,.186,8.3,.324,0.1,19,0.4,.351,115,sa3025435
Colton Becker,KCR,AA,25,335,13.4%,19.4%,0.69,.265,.393,.396,.788,.131,7.4,.332,-0.4,54,6.5,.369,112,sa3025438
Cameron Leary,OAK,AA,24,463,11.9%,27.9%,0.43,.218,.313,.372,.685,.154,7.8,.287,4.3,52,-13.6,.313,78,sa3025469
Davis Diaz,OAK,AA,23,217,11.1%,15.2%,0.73,.292,.392,.411,.803,.119,5.8,.336,0.3,35,4.7,.372,114,sa3025494
Ryan Jackson,SDP,AA,24,494,8.3%,24.1%,0.34,.246,.322,.312,.635,.066,4.7,.330,-3.9,49,-20.5,.299,79,sa3025514
Cameron Sisneros,HOU,AA,25,133,15.8%,22.6%,0.70,.204,.346,.333,.679,.130,4.3,.250,0.0,16,-2.6,.324,89,sa3025564
Keith Jones II,TEX,AA,24,414,13.5%,26.8%,0.50,.228,.338,.378,.716,.150,6.0,.300,-0.3,52,-6.1,.330,88,sa3025629
Canyon Brown,KCR,AA,22,301,6.3%,27.9%,0.23,.203,.260,.308,.568,.105,5.7,.266,-0.1,20,-22.7,.260,45,sa3025630
Bobby Boser,OAK,AA,23,315,10.5%,37.1%,0.28,.207,.308,.358,.666,.151,6.3,.313,1.5,33,-11.1,.306,74,sa3027420
Chase Call,HOU,AA,24,140,8.6%,43.6%,0.20,.172,.252,.336,.588,.164,4.0,.259,-0.2,10,-10.1,.264,52,sa3028273
Ali Camarillo,OAK,AA,23,81,9.9%,14.8%,0.67,.411,.469,.562,1.031,.151,1.9,.483,-1.1,20,8.1,.462,171,sa3028297
Cole Conn,OAK,AA,24,311,15.4%,19.3%,0.80,.281,.400,.438,.838,.156,6.9,.340,2.2,53,9.1,.380,120,sa3029251
Justin DeCriscio,SDP,AA,23,61,9.8%,26.2%,0.38,.250,.350,.288,.638,.038,3.9,.361,-0.1,7,-1.9,.312,87,sa3030012
Jack Gurevitch,STL,AA,22,119,4.2%,41.2%,0.10,.223,.269,.393,.662,.170,2.2,.345,-0.7,11,-5.6,.293,64,sa3032859
Luke Hanson,TEX,AA,22,45,8.9%,24.4%,0.36,.158,.238,.237,.475,.079,1.6,.192,-0.1,2,-4.7,.227,24,sa3033183
Marek Houston,MIN,AA,22,261,9.2%,21.1%,0.44,.297,.369,.459,.828,.162,7.2,.359,1.5,42,5.5,.371,111,sa3034152
Justin Lamkin,KCR,AA,22,0,0.0%,0.0%,0.00,.000,.000,.000,.000,.000,0.1,.000,0.0,0,0.0,.000,-100,sa3035887
Kole Myers,LAD,AA,25,325,15.7%,25.5%,0.61,.242,.364,.398,.762,.156,6.3,.313,-0.5,47,1.0,.350,105,sa3038641
Luke Pelzer,KCR,AA,23,170,10.6%,18.8%,0.56,.336,.412,.396,.808,.060,7.6,.424,0.0,28,4.2,.375,116,sa3038960
Josiah Ragsdale,STL,AA,22,119,15.1%,22.7%,0.67,.271,.395,.490,.885,.219,7.6,.318,0.6,22,4.9,.394,127,sa3040392
Logan Sauve,OAK,AA,22,33,21.2%,27.3%,0.78,.240,.406,.320,.726,.080,4.0,.375,0.3,5,0.3,.358,106,sa3041610
Mike Sirota,LAD,AA,23,323,19.5%,22.6%,0.86,.298,.449,.496,.945,.198,5.8,.382,-0.2,69,23.3,.430,154,sa3042374
Boston Smith,SEA,AA,23,123,17.9%,31.7%,0.56,.230,.374,.550,.924,.320,5.0,.269,-1.1,23,5.8,.401,146,sa3042491
Jared Sprague-Lott,OAK,AA,24,72,11.1%,22.2%,0.50,.286,.375,.429,.804,.143,8.2,.370,0.6,11,1.2,.366,111,sa3042867
Devin Taylor,OAK,AA,22,325,12.6%,28.6%,0.44,.323,.409,.534,.943,.211,4.6,.434,-0.8,66,19.8,.417,142,sa3043560
Justin Thomas Jr.,HOU,AA,22,67,16.4%,28.4%,0.58,.235,.403,.392,.795,.157,5.6,.323,0.1,11,1.6,.375,120,sa3043700
Deniel Ortiz,STL,AA,21,245,15.5%,18.8%,0.83,.265,.385,.464,.850,.199,4.0,.293,-0.9,42,7.2,.380,119,sa3066597
Drew Brutcher,HOU,AA,24,128,20.3%,21.1%,0.96,.350,.492,.590,1.082,.240,6.8,.449,0.5,33,14.9,.480,185,sa3067038
Alex McCoy,SDP,AA,24,89,6.7%,31.5%,0.21,.305,.348,.451,.800,.146,3.0,.423,-0.8,13,0.7,.356,114,sa3067170
Hayden Gilliland,LAD,AA,24,50,10.0%,28.0%,0.36,.295,.380,.568,.948,.273,1.2,.370,-0.1,10,2.9,.413,143,sa3067285
Trent Youngblood,ARI,AA,24,178,14.6%,16.9%,0.87,.274,.398,.445,.843,.171,6.3,.315,-1.5,31,6.1,.386,108,sa3067290
John Taylor,TEX,AA,25,183,17.5%,22.4%,0.78,.322,.454,.517,.971,.196,5.1,.404,-0.6,40,14.2,.436,154,sa3068818
Harry Genth,MIN,AA,23,15,13.3%,33.3%,0.40,.091,.333,.182,.515,.091,7.5,.167,0.2,1,-0.8,.287,59,sa3069005
Luis Hernandez,MIN,AA,23,35,8.6%,42.9%,0.20,.129,.229,.226,.454,.097,7.1,.200,0.3,1,-3.8,.221,18,sa3069031
Chase Heath,STL,AA,22,20,5.0%,35.0%,0.14,.263,.300,.263,.563,.000,5.4,.417,0.1,1,-1.4,.268,49,sa3069050
Mason Lytle,HOU,AA,25,32,3.1%,21.9%,0.14,.267,.290,.333,.624,.067,6.3,.348,0.0,3,-1.7,.284,64,sa3069053
Brandon Forrester,HOU,AA,22,26,11.5%,42.3%,0.27,.136,.240,.136,.376,.000,6.3,.273,0.1,0,-3.3,.200,12,sa3069109
Chris Sargent,SDP,AA,25,116,7.8%,25.9%,0.30,.168,.250,.287,.537,.119,1.1,.206,-0.2,7,-9.7,.251,49,sa3069171
Chase Jessee,KCR,AA,27,0,0.0%,0.0%,0.00,.000,.000,.000,.000,.000,0.1,.000,0.0,0,0.0,.000,-100,sa3075101
August Cuneo,HOU,AA,18,3,0.0%,100.0%,0.00,.000,.000,.000,.000,.000,0.1,.000,0.0,0,-0.9,.000,-100,sa3076335
Jake Bold,SDP,AA,22,2,0.0%,0.0%,0.00,.000,.000,.000,.000,.000,0.1,.000,0.0,0,-0.6,.000,-100,sa3076411
Graham Brown,MIN,AA,24,88,15.9%,27.3%,0.58,.233,.364,.425,.788,.192,6.9,.289,1.3,13,1.0,.360,104,sa3076419
Drew Wyers,HOU,AA,23,4,0.0%,0.0%,0.00,.333,.250,.333,.583,.000,2.6,.250,0.0,0,-0.4,.231,31,sa3078059
Rudy Martin Jr.,KCR,AA,30,207,16.4%,23.7%,0.69,.261,.396,.406,.802,.145,7.0,.336,2.9,34,4.6,.372,114,sa829374
Leandro Cedeño,SDP,AA,27,107,13.1%,22.4%,0.58,.315,.421,.528,.949,.213,5.1,.387,-0.1,21,6.4,.415,151,sa873307
James Nelson,HOU,AA,28,17,11.8%,23.5%,0.50,.267,.353,.333,.686,.067,5.6,.364,0.1,2,-0.3,.325,89,sa875753
