Name,Team,Level,Age,PA,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
Denzel Clarke,OAK,AAA,26,41,.500,4.67,19.0%,66.7%,14.3%,33.3%,66.7%,40.9%,40.9%,18.2%,6.3%,74,102,176,29858
Darren Baker,SFG,AAA,27,15,.545,2.00,18.2%,54.5%,27.3%,33.3%,0.0%,36.4%,18.2%,45.5%,14.8%,19,42,61,29912
Jordan Lawlar,ARI,AAA,23,23,.286,0.43,23.1%,23.1%,53.8%,28.6%,0.0%,42.9%,35.7%,21.4%,15.5%,31,53,84,29976
Lazaro Montes,SEA,AAA,21,203,.350,0.95,29.1%,34.5%,36.4%,17.5%,32.5%,46.9%,24.8%,28.3%,17.0%,329,530,859,30361
Michael Arroyo,SEA,AAA,21,235,.296,0.95,25.1%,36.5%,38.3%,17.2%,12.5%,41.8%,27.1%,31.2%,11.3%,271,510,781,30384
Tyler Locklear,ARI,AAA,25,295,.351,1.79,26.4%,47.3%,26.4%,18.9%,18.9%,40.3%,21.9%,37.8%,10.5%,439,690,1129,31396
Collin Price,HOU,AAA,26,321,.258,0.49,25.3%,24.7%,50.0%,35.6%,19.5%,50.0%,25.0%,25.0%,13.3%,558,803,1361,31415
Jordan Beck,COL,AAA,25,114,.292,0.47,19.2%,25.6%,55.1%,23.3%,16.3%,36.7%,31.6%,31.6%,12.0%,146,289,435,31431
Daniel Susac,SFG,AAA,25,33,.435,1.11,24.0%,40.0%,36.0%,22.2%,33.3%,30.8%,30.8%,38.5%,7.7%,45,72,117,31441
Sterlin Thompson,COL,AAA,25,352,.380,1.38,29.6%,40.7%,29.6%,18.8%,15.6%,39.0%,26.6%,34.4%,10.1%,580,771,1351,31443
Henry Bolte,OAK,AAA,22,177,.402,2.52,18.8%,58.1%,23.1%,14.8%,44.4%,41.5%,22.0%,36.4%,12.4%,223,383,606,31448
Wade Meckler,LAA,AAA,26,17,.000,1.00,0.0%,50.0%,50.0%,0.0%,0.0%,42.9%,42.9%,14.3%,4.4%,35,33,68,31490
Ryan Ritter,COL,AAA,25,234,.413,1.36,28.8%,41.1%,30.1%,18.2%,9.1%,48.3%,30.5%,21.2%,11.9%,299,570,869,31500
Drew Gilbert,SFG,AAA,25,56,.300,1.36,36.6%,36.6%,26.8%,45.5%,9.1%,41.5%,29.3%,29.3%,6.3%,81,126,207,31545
Zach Dezenzo,HOU,AAA,26,198,.298,1.41,22.6%,45.2%,32.2%,27.0%,10.8%,44.1%,22.9%,33.1%,9.3%,362,462,824,31562
Zach Cole,HOU,AAA,25,211,.309,0.97,23.0%,38.0%,39.0%,28.2%,17.9%,44.6%,31.7%,23.8%,16.6%,334,537,871,31583
Alex Freeland,LAD,AAA,24,182,.308,1.07,28.6%,37.0%,34.5%,19.5%,12.2%,42.6%,25.4%,32.0%,8.1%,303,427,730,31665
Rhylan Thomas,SEA,AAA,26,185,.272,1.37,26.4%,42.6%,31.1%,17.4%,4.3%,38.3%,28.9%,32.9%,4.0%,233,411,644,31793
Colby Thomas,OAK,AAA,25,78,.364,1.79,20.4%,51.0%,28.6%,7.1%,35.7%,36.7%,28.6%,34.7%,14.4%,101,191,292,31855
Nate Furman,SFG,AAA,24,468,.322,1.92,25.7%,48.8%,25.4%,6.9%,8.0%,46.9%,23.7%,29.4%,4.0%,691,1097,1788,31988
Ethan Salas,SDP,AAA,20,105,.333,2.63,25.6%,53.8%,20.5%,6.3%,18.8%,42.0%,28.4%,29.6%,3.7%,157,247,404,32051
Turner Hill,SFG,AAA,27,365,.368,1.99,23.5%,50.9%,25.6%,8.1%,12.2%,42.9%,24.1%,33.0%,3.7%,542,848,1390,32053
Brock Rodden,SEA,AAA,26,410,.299,0.91,22.8%,36.7%,40.4%,21.3%,17.6%,46.3%,25.2%,28.5%,12.9%,593,1014,1607,33191
Cole Carrigg,COL,AAA,24,257,.387,1.80,22.7%,49.7%,27.6%,15.7%,11.8%,48.1%,28.9%,23.0%,9.7%,368,611,979,33253
Jacob Wilson,OAK,AAA,24,15,.167,0.57,0.0%,36.4%,63.6%,57.1%,0.0%,58.3%,16.7%,25.0%,1.9%,22,30,52,33266
Jonah Cox,SFG,AAA,24,52,.568,1.50,32.4%,40.5%,27.0%,10.0%,10.0%,52.6%,10.5%,36.8%,11.6%,72,118,190,33270
Tommy Troy,ARI,AAA,24,237,.413,1.84,24.5%,49.0%,26.6%,13.2%,10.5%,43.9%,31.1%,25.0%,10.0%,398,579,977,33279
Wyatt Langford,TEX,AAA,24,7,.000,1.00,33.3%,33.3%,33.3%,100.0%,0.0%,66.7%,0.0%,33.3%,6.3%,15,17,32,33333
Drew Cavanaugh,SFG,AAA,24,137,.425,1.00,34.2%,32.9%,32.9%,0.0%,23.1%,32.9%,30.4%,36.7%,8.3%,226,327,553,33380
Bryce Eldridge,SFG,AAA,21,137,.485,1.04,32.9%,34.2%,32.9%,12.5%,20.8%,53.4%,24.7%,21.9%,13.5%,241,330,571,33390
LuJames Groover,ARI,AAA,24,440,.351,1.05,27.0%,37.3%,35.7%,16.2%,5.4%,36.8%,28.6%,34.6%,6.6%,686,1076,1762,33552
Colt Emerson,SEA,AAA,20,169,.323,1.96,25.3%,49.5%,25.3%,28.0%,28.0%,40.2%,23.5%,36.3%,12.6%,229,429,658,33575
Christian Moore,LAA,AAA,23,418,.385,1.39,29.5%,41.1%,29.5%,9.9%,15.5%,37.6%,26.1%,36.3%,12.4%,696,1002,1698,34979
Ryan Waldschmidt,ARI,AAA,23,234,.366,0.75,29.9%,29.9%,40.1%,20.0%,10.9%,39.4%,31.0%,29.6%,9.0%,382,530,912,35061
Tommy White,OAK,AAA,23,252,.319,1.94,23.9%,50.3%,25.9%,17.6%,17.6%,42.5%,23.5%,34.0%,8.1%,301,559,860,35107
Joshua Kuroda-Grauer,OAK,AAA,23,215,.370,1.93,25.0%,49.4%,25.6%,26.1%,2.2%,37.0%,23.8%,39.2%,4.5%,244,535,779,35121
Lucas Spence,HOU,AAA,23,167,.276,1.56,26.4%,44.8%,28.7%,20.0%,16.0%,48.4%,19.8%,31.9%,13.1%,287,409,696,35126
Hyeseong Kim,LAD,AAA,27,347,.360,2.35,27.5%,50.9%,21.6%,6.3%,6.3%,52.7%,18.3%,29.0%,12.1%,488,878,1366,35322
Sung-Mun Song,SDP,AAA,29,125,.349,1.50,28.6%,42.9%,28.6%,16.7%,4.2%,42.9%,28.6%,28.6%,10.7%,193,304,497,37122
Kyle Higashioka,TEX,AAA,36,13,.286,6.00,0.0%,85.7%,14.3%,0.0%,0.0%,71.4%,14.3%,14.3%,10.5%,23,34,57,5517
Travis d'Arnaud,LAA,AAA,37,19,.455,2.00,45.5%,36.4%,18.2%,0.0%,0.0%,54.5%,27.3%,18.2%,12.7%,27,52,79,7739
Clay Dungan,SDP,AAA,30,341,.289,1.51,25.7%,44.7%,29.6%,14.8%,14.8%,45.9%,24.9%,29.2%,11.4%,533,809,1342,sa1169803
Matt O'Neill,ARI,AAA,28,146,.309,1.95,23.5%,50.6%,25.9%,9.1%,18.2%,29.1%,26.7%,44.2%,13.9%,222,340,562,sa1170279
Hemmanuel Rosario,HOU,AAA,25,3,1.000,1.00,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,7.7%,6,7,13,sa3005130
Carlos Rodríguez,SDP,AAA,25,499,.342,1.47,26.3%,43.9%,29.8%,15.4%,5.1%,49.1%,21.2%,29.7%,6.4%,692,1129,1821,sa3005478
Keyber Rodriguez,TEX,AAA,25,298,.253,0.59,27.1%,27.1%,45.7%,24.2%,14.3%,45.1%,23.0%,31.9%,9.6%,414,775,1189,sa3005488
Jesus Valdez,ARI,AAA,28,4,.333,2.00,0.0%,66.7%,33.3%,0.0%,0.0%,33.3%,33.3%,33.3%,14.3%,5,9,14,sa3005492
Jose Cordova,COL,AAA,26,190,.345,2.92,26.6%,54.7%,18.7%,19.2%,7.7%,45.8%,19.7%,34.5%,10.5%,237,459,696,sa3006548
Orlando Martinez,TEX,AAA,28,118,.287,1.07,31.0%,35.6%,33.3%,17.2%,6.9%,37.1%,24.7%,38.2%,6.2%,175,290,465,sa3006664
Kristian Robinson,ARI,AAA,25,476,.373,2.02,25.8%,49.6%,24.6%,16.9%,21.5%,42.5%,26.7%,30.8%,13.7%,816,1207,2023,sa3006884
Frainyer Chavez,TEX,AAA,27,21,.231,0.57,8.3%,33.3%,58.3%,0.0%,0.0%,23.1%,53.8%,23.1%,17.2%,32,55,87,sa3007019
Nick Schnell,SDP,AAA,26,244,.307,1.17,22.4%,41.8%,35.8%,8.3%,25.0%,40.4%,36.2%,23.4%,16.2%,350,599,949,sa3007639
Brennen Davis,SEA,AAA,26,205,.305,0.84,29.1%,32.3%,38.6%,22.4%,18.4%,58.3%,23.6%,18.1%,13.8%,305,475,780,sa3007876
Jax Biggers,HOU,AAA,29,162,.260,0.92,25.5%,35.7%,38.8%,39.5%,5.3%,51.5%,14.9%,33.7%,10.7%,273,412,685,sa3008251
Brayan Buelvas,OAK,AAA,24,357,.344,1.34,24.0%,43.6%,32.4%,24.7%,21.9%,38.2%,26.7%,35.1%,10.1%,540,932,1472,sa3008868
Euribiel Angeles,OAK,AAA,24,85,.235,6.38,14.5%,73.9%,11.6%,25.0%,12.5%,42.9%,22.9%,34.3%,9.5%,92,203,295,sa3008877
Victor Duarte,SDP,AAA,25,41,.368,0.75,33.3%,28.6%,38.1%,12.5%,25.0%,31.8%,22.7%,45.5%,13.9%,59,107,166,sa3008904
Kellen Strahm,HOU,AAA,29,218,.289,1.68,27.7%,45.3%,27.0%,21.6%,8.1%,45.7%,23.9%,30.4%,7.4%,342,536,878,sa3010278
Cooper Johnson,TEX,AAA,28,330,.237,0.89,23.2%,36.1%,40.7%,30.4%,12.7%,47.3%,23.9%,28.9%,10.0%,481,806,1287,sa3010584
Jake Holton,SFG,AAA,28,308,.254,1.58,21.6%,47.9%,30.4%,30.5%,10.2%,44.6%,24.1%,31.3%,7.1%,533,733,1266,sa3010599
Trevor Hauver,TEX,AAA,27,468,.356,1.31,32.8%,38.1%,29.1%,5.1%,9.0%,42.4%,23.6%,33.9%,10.1%,789,1160,1949,sa3014448
Carson Taylor,SEA,AAA,27,228,.276,1.89,26.2%,48.3%,25.5%,13.5%,8.1%,48.6%,22.3%,29.1%,9.8%,371,518,889,sa3014468
A.J. Vukovich,ARI,AAA,24,214,.338,1.48,26.2%,44.0%,29.8%,4.8%,21.4%,37.3%,28.2%,34.5%,15.9%,270,536,806,sa3014525
Arol Vera,LAA,AAA,23,112,.247,2.33,17.8%,57.5%,24.7%,11.1%,0.0%,41.1%,19.2%,39.7%,12.4%,144,277,421,sa3014687
Aeverson Arteaga,SFG,AAA,23,262,.305,1.35,23.0%,44.3%,32.8%,29.8%,5.3%,44.9%,28.7%,26.4%,14.2%,315,620,935,sa3014707
Nick Raposo,SEA,AAA,28,95,.327,0.90,33.3%,31.6%,35.1%,10.0%,25.0%,46.7%,31.7%,21.7%,9.6%,155,220,375,sa3015018
Victor Labrada,SEA,AAA,26,473,.323,1.12,24.8%,39.7%,35.5%,28.4%,9.2%,49.4%,24.4%,26.3%,11.4%,668,1132,1800,sa3015062
Angel Ortiz,ARI,AAA,23,150,.296,0.95,27.5%,35.3%,37.3%,31.6%,15.8%,47.2%,25.5%,27.4%,10.9%,218,404,622,sa3015171
Adrián Sugastey,SFG,AAA,23,95,.292,2.24,25.7%,51.4%,23.0%,29.4%,17.6%,42.1%,26.3%,31.6%,4.5%,115,215,330,sa3015190
Jean Walters,ARI,AAA,24,109,.311,1.71,20.8%,50.0%,29.2%,23.8%,4.8%,37.7%,19.5%,42.9%,8.1%,143,266,409,sa3015236
Fernando Caldera,HOU,AAA,23,1,1.000,1.00,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0,2,2,sa3015547
Axel Sanchez,SEA,AAA,23,65,.289,1.54,13.2%,52.6%,34.2%,38.5%,15.4%,60.0%,27.5%,12.5%,14.0%,91,151,242,sa3015601
Christian Cerda,ARI,AAA,23,226,.300,0.89,25.0%,35.4%,39.6%,12.3%,8.8%,50.0%,23.6%,26.4%,11.7%,298,485,783,sa3015623
Manuel Pena,ARI,AAA,22,227,.370,1.49,28.7%,42.7%,28.7%,8.9%,11.1%,37.1%,26.4%,36.5%,13.1%,278,564,842,sa3015715
Anderdson Rojas,ARI,AAA,22,421,.325,2.84,24.7%,55.7%,19.6%,24.6%,8.8%,42.2%,24.3%,33.5%,7.1%,521,1031,1552,sa3015818
Bryant Betancourt,COL,AAA,22,123,.287,1.06,29.2%,36.5%,34.4%,18.2%,9.1%,35.4%,29.2%,35.4%,6.3%,155,291,446,sa3015846
Johan Macias,LAA,AAA,23,4,.500,1.00,0.0%,100.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,26.3%,7,12,19,sa3016095
Diego Velasquez,SFG,AAA,22,107,.391,2.77,29.0%,52.2%,18.8%,23.1%,0.0%,46.5%,23.9%,29.6%,6.6%,171,255,426,sa3016144
Jose Astudillo,SFG,AAA,22,3,.500,1.00,50.0%,50.0%,0.0%,0.0%,0.0%,0.0%,50.0%,50.0%,8.3%,5,7,12,sa3016548
Spencer Packard,SEA,AAA,28,196,.295,1.54,26.1%,44.8%,29.1%,12.8%,12.8%,38.7%,27.0%,34.3%,4.8%,342,457,799,sa3016803
Colin Davis,SEA,AAA,27,212,.316,1.16,24.4%,40.7%,35.0%,14.0%,25.6%,48.4%,29.4%,22.2%,14.6%,312,528,840,sa3016806
Marcos Castañon,SDP,AAA,27,447,.316,1.58,24.2%,46.4%,29.4%,18.6%,17.5%,43.1%,26.5%,30.4%,11.2%,517,1040,1557,sa3016818
Zach Humphreys,LAA,AAA,28,143,.363,1.58,25.6%,45.6%,28.9%,30.8%,0.0%,48.4%,22.0%,29.7%,10.3%,235,336,571,sa3016853
Mike Antico,COL,AAA,28,52,.276,2.00,17.2%,55.2%,27.6%,37.5%,12.5%,60.0%,20.0%,20.0%,14.3%,72,110,182,sa3016922
Austin Gauthier,LAD,AAA,27,327,.311,1.92,28.1%,47.2%,24.6%,20.4%,10.2%,34.2%,24.8%,41.1%,11.1%,537,803,1340,sa3017121
Nic Kent,COL,AAA,26,333,.330,1.07,26.6%,37.9%,35.5%,18.1%,19.4%,45.2%,29.3%,25.5%,11.3%,495,854,1349,sa3017160
Drew Swift,OAK,AAA,27,477,.372,2.52,27.2%,52.1%,20.7%,13.0%,3.7%,41.5%,25.0%,33.5%,7.2%,816,1169,1985,sa3017281
Noah Miller,LAD,AAA,23,539,.295,1.19,23.7%,41.5%,34.8%,10.4%,7.4%,40.5%,31.0%,28.5%,9.1%,731,1343,2074,sa3017512
Anthony Vilar,SDP,AAA,27,186,.337,1.59,29.2%,43.4%,27.4%,13.8%,10.3%,43.1%,21.1%,35.8%,12.1%,280,515,795,sa3017660
Aaron Zavala,TEX,AAA,26,476,.347,0.96,24.5%,36.9%,38.6%,12.2%,8.7%,40.1%,27.4%,32.4%,10.2%,721,1186,1907,sa3017665
Gavin Conticello,ARI,AAA,23,142,.352,1.59,28.6%,43.9%,27.6%,14.8%,25.9%,36.4%,25.3%,38.4%,9.6%,199,372,571,sa3017770
Parker Chavers,HOU,AAA,27,42,.158,3.67,26.3%,57.9%,15.8%,0.0%,0.0%,26.3%,21.1%,52.6%,14.1%,68,131,199,sa3017939
Nelson Rada,LAA,AAA,20,534,.336,3.03,25.4%,56.1%,18.5%,19.4%,4.8%,37.4%,22.3%,40.2%,9.6%,814,1289,2103,sa3018421
Reylin Perez,HOU,AAA,21,15,.143,0.67,28.6%,28.6%,42.9%,66.7%,0.0%,42.9%,14.3%,42.9%,17.7%,19,43,62,sa3019204
Griffin Lockwood-Powell,LAD,AAA,28,103,.324,1.39,21.4%,45.7%,32.9%,17.4%,4.3%,50.0%,20.8%,29.2%,9.1%,147,239,386,sa3019303
Hogan Windish,SEA,AAA,27,76,.286,2.20,27.3%,50.0%,22.7%,10.0%,30.0%,48.9%,33.3%,17.8%,15.5%,98,180,278,sa3019805
Kai Murphy,SDP,AAA,25,7,.000,1.00,0.0%,50.0%,50.0%,50.0%,0.0%,50.0%,25.0%,25.0%,12.9%,13,18,31,sa3019857
Ivan Melendez,ARI,AAA,26,50,.286,0.85,20.0%,36.7%,43.3%,30.8%,15.4%,40.0%,30.0%,30.0%,19.8%,66,131,197,sa3019859
Romeo Sanabria,SDP,AAA,24,83,.228,1.53,23.2%,46.4%,30.4%,11.8%,11.8%,41.0%,21.3%,37.7%,8.1%,114,196,310,sa3019865
Ben Gobbel,LAA,AAA,26,230,.336,2.00,26.0%,49.4%,24.7%,7.9%,21.1%,47.4%,19.5%,33.1%,14.8%,276,555,831,sa3019870
Taylor Young,LAD,AAA,27,50,.382,1.73,16.7%,52.8%,30.6%,18.2%,18.2%,40.5%,24.3%,35.1%,4.3%,78,110,188,sa3019907
Danny Serretti,ARI,AAA,26,141,.395,1.07,33.3%,34.5%,32.1%,18.5%,18.5%,40.2%,21.8%,37.9%,8.2%,244,332,576,sa3019967
Zach Morgan,SFG,AAA,26,119,.247,1.68,16.7%,52.2%,31.1%,14.3%,3.6%,57.8%,20.0%,22.2%,7.4%,178,265,443,sa3019968
Chris Newell,LAD,AAA,25,8,.333,0.00,33.3%,0.0%,66.7%,0.0%,0.0%,100.0%,0.0%,0.0%,14.6%,20,21,41,sa3019971
Blake Rambusch,SEA,AAA,26,80,.333,2.42,29.3%,50.0%,20.7%,8.3%,8.3%,27.9%,23.0%,49.2%,6.2%,106,202,308,sa3020008
Thomas Gavello,SFG,AAA,25,299,.224,1.56,16.6%,50.9%,32.5%,14.5%,14.5%,40.6%,30.9%,28.6%,12.5%,479,746,1225,sa3020122
Tommy Sacco Jr.,HOU,AAA,27,175,.275,1.23,23.5%,42.2%,34.3%,17.1%,5.7%,44.2%,26.0%,29.8%,13.2%,269,460,729,sa3020125
Gavin Logan,ARI,AAA,26,10,.333,4.00,16.7%,66.7%,16.7%,0.0%,0.0%,66.7%,16.7%,16.7%,7.0%,15,28,43,sa3020191
Demetrio Crisantes,ARI,AAA,21,160,.319,1.44,28.4%,42.2%,29.3%,20.6%,5.9%,35.3%,33.6%,31.1%,8.0%,178,399,577,sa3021051
Dario Reynoso,SFG,AAA,21,2,.000,0.00,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,2,4,6,sa3021329
Jeremiah Boyd,ARI,AAA,25,4,1.000,0.00,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,12.5%,7,9,16,sa3022402
Alberto Rios,LAA,AAA,24,4,1.000,0.00,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,12.5%,5,11,16,sa3022441
Raudi Rodriguez,LAA,AAA,22,121,.282,2.42,18.8%,57.5%,23.8%,0.0%,15.8%,42.5%,23.8%,33.8%,11.4%,185,273,458,sa3022506
Casey Yamauchi,OAK,AAA,25,4,.333,1.00,33.3%,33.3%,33.3%,0.0%,0.0%,33.3%,33.3%,33.3%,9.1%,3,8,11,sa3022528
Luke Mann,OAK,AAA,26,62,.342,2.30,21.4%,54.8%,23.8%,0.0%,40.0%,56.1%,31.7%,12.2%,9.2%,96,142,238,sa3022529
Colby Halter,OAK,AAA,24,184,.333,1.47,22.1%,46.3%,31.6%,10.0%,6.7%,49.0%,26.0%,25.0%,13.4%,281,474,755,sa3022531
Tevin Tucker,COL,AAA,26,30,.333,1.00,33.3%,33.3%,33.3%,0.0%,0.0%,50.0%,16.7%,33.3%,16.9%,50,86,136,sa3022558
Jack Hurley,ARI,AAA,24,122,.377,1.68,21.3%,49.3%,29.3%,18.2%,4.5%,33.3%,28.2%,38.5%,14.7%,149,273,422,sa3022564
Ben McCabe,COL,AAA,26,0,.000,,,,,,,,,,,,,,sa3022601
Marcus Brown,HOU,AAA,24,17,.267,4.00,33.3%,53.3%,13.3%,50.0%,0.0%,46.7%,40.0%,13.3%,16.9%,19,40,59,sa3022676
Garret Guillemette,HOU,AAA,24,72,.268,0.69,32.5%,27.5%,40.0%,56.3%,6.3%,40.5%,26.2%,33.3%,14.4%,102,182,284,sa3022677
Ty Hanchey,SFG,AAA,26,4,.000,0.00,50.0%,0.0%,50.0%,0.0%,0.0%,50.0%,50.0%,0.0%,25.0%,2,10,12,sa3022684
Jared Dickey,OAK,AAA,24,386,.304,1.28,28.6%,40.1%,31.3%,29.3%,7.3%,45.7%,26.4%,27.9%,9.3%,602,957,1559,sa3022688
Charlie Szykowny,SFG,AAA,26,30,.320,1.33,19.2%,46.2%,34.6%,11.1%,11.1%,36.0%,24.0%,40.0%,9.2%,32,66,98,sa3022689
Scott Bandura,SFG,AAA,24,411,.358,1.36,27.4%,41.9%,30.7%,11.0%,9.9%,38.9%,24.6%,36.5%,5.7%,591,946,1537,sa3022699
Pascanel Ferreras,HOU,AAA,24,258,.411,1.52,24.6%,45.5%,29.9%,20.0%,12.0%,53.8%,24.3%,21.9%,13.2%,367,612,979,sa3022702
Bo Davidson,SFG,AAA,23,207,.319,1.51,24.5%,45.5%,30.1%,7.0%,20.9%,36.1%,32.6%,31.3%,9.6%,327,497,824,sa3022706
Roc Riggio,COL,AAA,24,82,.356,0.89,25.0%,35.4%,39.6%,5.3%,21.1%,49.0%,26.5%,24.5%,12.4%,122,193,315,sa3022750
Colton Vincent,SDP,AAA,26,10,.125,6.00,12.5%,75.0%,12.5%,0.0%,0.0%,50.0%,25.0%,25.0%,20.6%,9,25,34,sa3023089
Julian Brock,TEX,AAA,25,62,.290,1.33,12.5%,50.0%,37.5%,8.3%,16.7%,33.3%,30.3%,36.4%,11.9%,96,139,235,sa3023424
Eduardo Rojas,LAD,AAA,19,1,.000,0.00,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,20.0%,2,3,5,sa3024143
Justin Riemer,OAK,AAA,24,11,.500,7.00,0.0%,87.5%,12.5%,0.0%,0.0%,37.5%,0.0%,62.5%,8.9%,19,26,45,sa3025086
Ryan Nicholson,LAA,AAA,25,81,.260,1.12,30.8%,36.5%,32.7%,5.9%,17.6%,39.6%,39.6%,20.8%,11.6%,109,202,311,sa3025167
Theo Hardy,TEX,AAA,24,30,.273,0.64,18.2%,31.8%,50.0%,0.0%,0.0%,30.4%,30.4%,39.1%,12.5%,32,72,104,sa3025187
Zach Ehrhard,LAD,AAA,23,590,.335,0.83,24.6%,34.3%,41.2%,22.1%,12.8%,44.9%,24.9%,30.3%,7.9%,996,1410,2406,sa3025247
Charlie Condon,COL,AAA,23,547,.338,1.14,26.4%,39.2%,34.4%,13.0%,23.1%,44.1%,25.9%,30.0%,10.7%,920,1270,2190,sa3025257
Parks Harber,SFG,AAA,24,198,.333,1.24,23.0%,42.6%,34.4%,16.7%,11.9%,49.6%,20.7%,29.8%,10.8%,325,493,818,sa3025308
James Tibbs III,LAD,AAA,23,593,.349,1.20,22.9%,42.0%,35.1%,14.6%,22.8%,42.6%,32.4%,25.0%,11.3%,1075,1395,2470,sa3025333
Trevor Austin,HOU,AAA,24,12,.000,0.50,25.0%,25.0%,50.0%,0.0%,0.0%,20.0%,60.0%,20.0%,21.3%,22,39,61,sa3025365
Davis Diaz,OAK,AAA,23,46,.300,1.75,21.4%,50.0%,28.6%,0.0%,12.5%,51.6%,25.8%,22.6%,5.6%,66,129,195,sa3025494
Zander Darby,SFG,AAA,23,5,.000,1.00,0.0%,50.0%,50.0%,100.0%,0.0%,0.0%,50.0%,50.0%,19.0%,9,12,21,sa3025549
Cole Conn,OAK,AAA,24,124,.386,1.30,36.9%,35.7%,27.4%,17.4%,8.7%,44.7%,27.1%,28.2%,8.5%,176,307,483,sa3029251
Fernando Gonzalez,SFG,AAA,24,16,.333,0.33,33.3%,16.7%,50.0%,33.3%,0.0%,14.3%,57.1%,28.6%,7.2%,27,42,69,sa3032413
Dylan Grego,SDP,AAA,22,20,.600,3.00,46.7%,40.0%,13.3%,0.0%,0.0%,40.0%,33.3%,26.7%,5.6%,20,51,71,sa3032686
Devin Taylor,OAK,AAA,22,29,.529,3.33,31.6%,52.6%,15.8%,0.0%,66.7%,47.4%,21.1%,31.6%,10.6%,45,78,123,sa3043560
Dayson Croes,SFG,AAA,26,87,.299,1.61,30.9%,42.6%,26.5%,22.2%,5.6%,33.3%,20.3%,46.4%,7.1%,108,218,326,sa3067396
Kaden Hopson,LAA,AAA,25,4,.250,3.00,0.0%,75.0%,25.0%,100.0%,0.0%,0.0%,50.0%,50.0%,0.0%,4,7,11,sa3067443
John Taylor,TEX,AAA,25,324,.305,1.58,26.0%,45.3%,28.6%,14.5%,12.7%,37.8%,26.0%,36.2%,8.0%,534,794,1328,sa3068818
Carter Garate,TEX,AAA,22,5,1.000,1.00,0.0%,50.0%,50.0%,0.0%,100.0%,0.0%,100.0%,0.0%,10.0%,10,10,20,sa3075165
Ben Wilmes,COL,AAA,23,1,.000,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,,,,0.0%,0,3,3,sa3077591
Parker Coddou,COL,AAA,24,8,.250,1.00,50.0%,25.0%,25.0%,0.0%,0.0%,25.0%,0.0%,75.0%,14.3%,14,21,35,sa3077706
Riley Unroe,HOU,AAA,30,174,.260,0.85,27.3%,33.3%,39.4%,20.5%,5.1%,47.6%,23.3%,29.1%,11.7%,296,447,743,sa737614
Edwin Díaz,HOU,AAA,30,88,.222,0.65,10.8%,35.1%,54.1%,10.0%,10.0%,46.2%,25.6%,28.2%,13.0%,155,221,376,sa738152
James Nelson,HOU,AAA,28,190,.342,1.51,20.3%,48.0%,31.7%,5.1%,17.9%,40.9%,26.8%,32.3%,12.3%,267,507,774,sa875753
