Name,Team,Level,Age,PA,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
Andrew Sojka,DET,AA,25,8,.500,1.00,0.0%,50.0%,50.0%,0.0%,0.0%,50.0%,25.0%,25.0%,6.9%,18,11,29,sa3069107
Jacob Humphrey,COL,AA,23,59,.512,3.13,15.4%,64.1%,20.5%,25.0%,0.0%,39.0%,29.3%,31.7%,9.0%,73,139,212,sa3069172
Joe Campagna,DET,AA,29,88,.319,1.64,22.9%,47.9%,29.2%,35.7%,7.1%,48.0%,26.0%,26.0%,16.3%,125,219,344,sa3076095
Charlie Saum,TOR,AA,22,12,.000,1.00,50.0%,25.0%,25.0%,100.0%,0.0%,20.0%,40.0%,40.0%,22.7%,16,28,44,sa3076096
JT Benson,NYM,AA,24,73,.208,1.00,18.4%,40.8%,40.8%,45.0%,10.0%,42.3%,25.0%,32.7%,15.2%,84,160,244,sa3076097
Mathieu Vallee,TOR,AA,25,78,.393,10.25,13.5%,78.8%,7.7%,0.0%,0.0%,31.6%,21.1%,47.4%,8.2%,96,185,281,sa3076098
Jack O'Dowd,COL,AA,25,198,.324,0.98,26.3%,36.4%,37.3%,15.9%,15.9%,47.5%,23.7%,28.8%,18.8%,302,496,798,sa3076117
Nicholas Torres,NYY,AA,33,163,.330,1.06,30.1%,35.9%,34.0%,20.0%,5.7%,48.6%,27.6%,23.8%,13.6%,186,374,560,sa828872
Ismael Munguia,TOR,AA,27,68,.360,1.63,16.0%,52.0%,32.0%,25.0%,6.3%,31.4%,23.5%,45.1%,6.3%,96,174,270,sa917132
Matt Fraizer,BOS,AA,28,87,.390,1.05,28.1%,36.8%,35.1%,10.0%,5.0%,28.3%,26.7%,45.0%,9.9%,131,211,342,sa918983
