Name,Team,Level,Age,PA,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
Jack Natili,COL,A,21,67,.294,1.00,27.8%,36.1%,36.1%,30.8%,30.8%,40.0%,30.0%,30.0%,16.5%,96,165,261,sa3060122
Kyeler Thompson,LAD,A,21,22,.412,1.50,11.8%,52.9%,35.3%,0.0%,0.0%,29.4%,17.6%,52.9%,8.8%,35,56,91,sa3060747
Ryan Wideman,SDP,A,22,299,.383,1.91,21.5%,51.5%,27.0%,13.0%,11.1%,40.9%,21.6%,37.5%,9.7%,345,683,1028,sa3060916
Alex Conover,SDP,A,20,87,.300,4.44,18.3%,66.7%,15.0%,0.0%,22.2%,48.4%,21.0%,30.6%,9.2%,132,206,338,sa3065515
Daniel Jackson,COL,A,21,98,.345,1.05,25.9%,37.9%,36.2%,4.8%,28.6%,37.7%,29.5%,32.8%,9.9%,176,237,413,sa3065812
JD Dix,ARI,A,20,235,.298,1.23,23.4%,42.3%,34.3%,6.4%,19.1%,36.9%,31.9%,31.2%,10.6%,355,522,877,sa3066859
Connor Dykstra,SEA,A,25,251,.364,0.98,27.0%,36.1%,36.9%,24.4%,8.9%,47.2%,23.2%,29.6%,14.0%,420,577,997,sa3067036
Kellon Lindsey,LAD,A,20,290,.379,0.92,23.3%,36.7%,40.0%,25.0%,18.3%,45.6%,30.4%,24.1%,12.2%,506,700,1206,sa3067042
Tommy Takayoshi,OAK,A,25,32,.308,2.00,7.7%,61.5%,30.8%,0.0%,0.0%,38.5%,46.2%,15.4%,22.5%,47,73,120,sa3067091
Clayton Gray,COL,A,24,188,.422,1.89,28.4%,46.8%,24.8%,11.1%,11.1%,42.0%,27.7%,30.4%,9.9%,315,443,758,sa3067153
Chase Harlan,LAD,A,19,266,.388,1.16,21.0%,42.5%,36.5%,14.8%,16.4%,44.1%,22.4%,33.5%,10.5%,433,571,1004,sa3067256
Ben Newton,OAK,A,24,60,.200,1.58,22.5%,47.5%,30.0%,25.0%,0.0%,48.8%,19.5%,31.7%,14.0%,97,146,243,sa3067265
Brendan Tunink,LAD,A,20,352,.324,1.77,24.9%,48.0%,27.2%,19.1%,6.4%,40.3%,21.0%,38.6%,14.1%,581,850,1431,sa3067275
Kale Fountain,SDP,A,20,63,.222,0.75,24.3%,32.4%,43.2%,18.8%,12.5%,44.7%,36.8%,18.4%,13.6%,90,152,242,sa3067321
Lucas Ramirez,LAA,A,20,430,.357,0.92,27.5%,34.7%,37.7%,24.7%,10.1%,52.9%,23.8%,23.4%,16.2%,667,1098,1765,sa3067326
Tytus Cissell,ARI,A,20,221,.306,1.79,18.5%,52.3%,29.2%,28.9%,2.6%,31.4%,29.9%,38.7%,13.3%,307,528,835,sa3067331
Andy Polanco,SFG,A,21,393,.424,3.59,20.3%,62.3%,17.4%,17.1%,2.4%,45.6%,24.6%,29.8%,19.9%,450,936,1386,sa3067339
Max Durrington,OAK,A,19,412,.321,1.65,20.4%,49.6%,30.0%,28.4%,4.9%,41.9%,25.4%,32.7%,7.5%,666,955,1621,sa3067341
Shotaro Morii,OAK,A,19,207,.316,1.12,24.3%,40.0%,35.7%,7.3%,9.8%,44.1%,30.5%,25.4%,15.7%,314,491,805,sa3067343
Ivan Luciano,ARI,A,19,377,.307,1.27,21.2%,44.1%,34.7%,14.6%,13.4%,34.7%,21.5%,43.8%,8.9%,563,921,1484,sa3067397
Kaden Hopson,LAA,A,25,8,.167,0.67,16.7%,33.3%,50.0%,66.7%,0.0%,33.3%,0.0%,66.7%,8.6%,15,20,35,sa3067443
Bo Walker,ARI,A,20,105,.278,1.65,18.2%,50.9%,30.9%,17.6%,11.8%,28.1%,28.1%,43.9%,11.8%,165,250,415,sa3067468
Jose Verdugo,SDP,A,18,429,.324,1.15,23.3%,41.0%,35.7%,29.9%,3.7%,43.9%,23.7%,32.4%,9.8%,527,1010,1537,sa3067649
Josuar Gonzalez,SFG,A,18,153,.439,2.31,13.1%,60.6%,26.3%,15.4%,11.5%,38.2%,25.5%,36.3%,9.2%,238,341,579,sa3067675
Yorger Bautista,SEA,A,18,98,.328,0.92,25.8%,35.5%,38.7%,41.7%,4.2%,41.9%,21.0%,37.1%,23.6%,86,219,305,sa3067684
Breyson Guedez,OAK,A,18,414,.411,2.47,31.3%,48.9%,19.8%,9.1%,10.9%,41.3%,24.6%,34.2%,14.8%,438,1022,1460,sa3067688
Victor Santana,ARI,A,18,122,.304,1.96,16.3%,55.4%,28.3%,3.8%,0.0%,31.5%,18.5%,50.0%,10.5%,144,276,420,sa3067736
Sebastian Blanco,COL,A,18,96,.347,2.23,16.0%,58.0%,26.0%,15.4%,7.7%,31.4%,35.3%,33.3%,12.8%,161,214,375,sa3067801
Gabriel Davalillo,LAA,A,18,459,.316,0.99,24.3%,37.7%,38.1%,22.5%,12.7%,45.7%,23.9%,30.4%,15.1%,681,1113,1794,sa3068659
Jo Oyama,SEA,A,25,30,.059,1.50,11.8%,52.9%,35.3%,33.3%,0.0%,47.1%,23.5%,29.4%,12.3%,42,80,122,sa3068964
Michael Brooks,OAK,A,24,413,.270,0.75,18.3%,35.0%,46.8%,19.5%,7.3%,46.1%,24.2%,29.7%,8.7%,654,921,1575,sa3069011
Daniel Rogers,SFG,A,24,61,.313,1.70,25.0%,47.2%,27.8%,10.0%,40.0%,47.2%,33.3%,19.4%,11.0%,107,147,254,sa3069055
Bobby Blandford,OAK,A,23,486,.292,0.97,21.9%,38.5%,39.6%,23.2%,17.9%,49.1%,24.7%,26.1%,13.9%,768,1177,1945,sa3069067
George Bilecki,SDP,A,22,299,.310,0.98,20.1%,39.6%,40.3%,26.6%,9.4%,52.5%,22.2%,25.3%,13.8%,485,690,1175,sa3069068
Aiden Taurek,SEA,A,22,364,.353,1.43,23.9%,44.8%,31.3%,25.0%,8.3%,37.2%,21.8%,41.0%,10.5%,562,868,1430,sa3069071
Ethan Holliday,COL,A,19,152,.319,1.33,21.3%,45.0%,33.8%,7.4%,33.3%,46.3%,25.6%,28.0%,11.5%,258,375,633,sa3069100
Bradley Frye,SDP,A,23,350,.352,2.68,24.3%,55.1%,20.6%,18.2%,6.8%,39.9%,26.3%,33.8%,11.2%,515,785,1300,sa3069147
Kayson Cunningham,ARI,A,20,207,.482,2.44,37.2%,44.5%,18.2%,20.0%,4.0%,32.4%,21.6%,46.0%,6.6%,350,532,882,sa3069148
Nick Becker,SEA,A,19,128,.283,1.14,21.7%,41.7%,36.7%,9.1%,0.0%,58.3%,18.3%,23.3%,15.1%,223,273,496,sa3069151
Truitt Madonna,SDP,A,19,410,.313,1.26,25.5%,41.5%,33.0%,17.1%,5.7%,47.2%,19.2%,33.6%,15.4%,641,952,1593,sa3069152
Ty Harvey,SDP,A,19,197,.298,1.29,19.7%,45.3%,35.0%,14.6%,7.3%,40.7%,22.9%,36.4%,10.8%,291,461,752,sa3069181
Aidan West,LAD,A,19,58,.429,1.80,20.0%,51.4%,28.6%,30.0%,10.0%,47.2%,22.2%,30.6%,17.2%,77,155,232,sa3069275
TJ Ford,LAA,A,20,61,.226,0.93,6.5%,45.2%,48.4%,46.7%,0.0%,32.3%,19.4%,48.4%,16.5%,83,159,242,sa3069302
Rod Barajas Jr.,SFG,A,21,384,.313,0.75,23.1%,32.9%,43.9%,14.3%,11.6%,40.5%,28.2%,31.3%,11.9%,533,881,1414,sa3069385
Paul Schoenfeld,ARI,A,23,71,.333,1.17,26.4%,39.6%,34.0%,22.2%,11.1%,34.0%,32.1%,34.0%,7.2%,128,163,291,sa3071236
Kendrey Maduro,LAA,A,22,395,.355,1.04,25.1%,38.2%,36.7%,20.7%,18.5%,44.8%,27.0%,28.2%,17.3%,409,890,1299,sa3075522
Qrey Lott,SDP,A,21,343,.352,1.66,20.2%,49.8%,30.0%,36.1%,13.1%,54.7%,21.7%,23.6%,11.5%,490,804,1294,sa3075724
Jonny McGill,LAA,A,24,291,.347,2.14,24.6%,51.4%,24.0%,2.4%,14.3%,40.2%,26.8%,33.0%,8.0%,508,655,1163,sa3075761
Brady O'Brien,SEA,A,24,256,.297,2.58,21.3%,56.7%,22.0%,32.3%,3.2%,29.3%,21.8%,49.0%,9.2%,418,637,1055,sa3075858
Hayden Jatczak,SFG,A,24,310,.333,0.97,27.0%,36.0%,37.0%,13.5%,12.2%,34.6%,23.1%,42.3%,7.6%,505,712,1217,sa3076029
Conner Westenburg,SDP,A,22,359,.357,2.35,18.5%,57.2%,24.3%,25.9%,1.9%,41.5%,21.4%,37.2%,13.5%,420,865,1285,sa3076030
Cam Hassert,COL,A,24,70,.385,0.91,19.2%,38.5%,42.3%,9.1%,9.1%,44.4%,44.4%,11.1%,13.9%,136,158,294,sa3076049
Kyle Fossum,COL,A,23,265,.400,1.39,19.1%,47.1%,33.8%,13.0%,19.6%,43.9%,25.9%,30.2%,14.2%,416,672,1088,sa3076052
Judah Morris,OAK,A,24,30,.313,2.00,20.0%,53.3%,26.7%,0.0%,0.0%,56.3%,37.5%,6.3%,13.3%,46,74,120,sa3076055
Owen Carapellotti,OAK,A,23,90,.267,0.83,13.7%,39.2%,47.1%,12.5%,33.3%,41.5%,28.3%,30.2%,12.2%,156,228,384,sa3076099
Jack O'Dowd,COL,A,25,96,.344,0.64,33.3%,26.1%,40.6%,3.6%,25.0%,45.2%,31.5%,23.3%,12.0%,151,231,382,sa3076117
Ryland Zaborowski,LAA,A,24,194,.310,0.92,21.6%,37.6%,40.8%,11.8%,23.5%,38.3%,22.7%,39.1%,12.0%,308,434,742,sa3076279
Luis Hernández,SFG,A,17,98,.311,4.56,18.0%,67.2%,14.8%,0.0%,22.2%,46.8%,22.6%,30.6%,12.4%,134,237,371,sa3076284
Jeffery Heard,LAA,A,23,112,.355,1.00,23.8%,38.1%,38.1%,37.5%,12.5%,46.2%,18.5%,35.4%,8.8%,187,246,433,sa3076340
Dawson Willis,SDP,A,22,193,.414,0.89,23.9%,35.9%,40.2%,18.9%,16.2%,52.1%,22.3%,25.5%,16.3%,279,504,783,sa3076396
Jake Bold,SDP,A,22,9,.250,3.00,25.0%,75.0%,0.0%,0.0%,0.0%,75.0%,0.0%,25.0%,11.4%,20,24,44,sa3076411
Aidan Redahan,COL,A,24,46,.357,2.80,29.6%,51.9%,18.5%,20.0%,20.0%,58.6%,27.6%,13.8%,5.3%,60,91,151,sa3077713
Blake Penso,COL,A,24,6,.000,0.00,0.0%,0.0%,100.0%,50.0%,0.0%,50.0%,50.0%,0.0%,16.1%,13,18,31,sa3077842
Elliot Lascelles,SDP,A,18,64,.391,4.33,23.8%,61.9%,14.3%,0.0%,0.0%,44.4%,11.1%,44.4%,5.4%,95,145,240,sa3078041
Jacob Galloway,SEA,A,23,5,.333,2.00,33.3%,66.7%,0.0%,0.0%,0.0%,33.3%,33.3%,33.3%,9.5%,7,14,21,sa3078068
Scott Gell,SFG,A,21,9,.000,1.00,0.0%,50.0%,50.0%,0.0%,0.0%,16.7%,16.7%,66.7%,17.1%,13,22,35,sa3078103
