Player Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId,Source Report,Source League ID,Level_advanced,PA_advanced,BB%,K%,BB/K,AVG_advanced,OBP_advanced,SLG,OPS_advanced,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,Source Report_advanced,Level_batted,PA_batted,BABIP_batted,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB%,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,Source Report_batted,League Name,League Level,FGPts_est,Fantasy Points Formula,FGPts_per_game,AB_per_game,BA,OBP,SLP,OPS,BB_K_ratio,BB_pct,K_pct,Approach_score,Speed_score,HR_FB_pct,Estimated BIP,Estimated FB,Team League Max G,Player Team Game Share
Jose Colmenares,WSN,A,22,2,4,6,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0.0,sa3009817,standard,9,A,6.0,0.333333333,0.166666666,2.0,0.0,0.333333333,0.0,0.333333333,0.0,0.14285714,0.0,-0.0246176049113273,0.3753859388974138,-0.3435394179675154,0.2553540269533793,51.211516603586624,advanced,A,6.0,0.0,0.0,0.0,0.0,1.0,0.666666666,0.0,0.33333333,0.0,0.66666667,0.16,14.0,11.0,25.0,batted,Carolina League,A,3.0,fantrax_hitting_categories,1.5,2.0,0.0,0.3333333333333333,0.0,0.3333333333333333,2.0,0.333333333,0.166666666,1.000000002,0.14285714,0.0,3.0,3.0,112,0.017857142857142856
Justin Stransky,CHC,A,22,13,43,51,7,6,1,0,0,4,5,6,0,12,0,2,0,2,2,0,0.162790697,sa3043207,standard,9,A,51.0,0.117647058,0.235294117,0.5,0.162790697,0.25490196,0.186046511,0.440948471,0.023255814,5.1010005516084025,0.212121212,0.2522943764925003,2.352026695001471,-3.758838838350427,0.2326918536541508,42.55291184336636,advanced,A,51.0,0.212121212,1.7,0.15625,0.53125,0.3125,0.3,0.0,0.78787879,0.06060606,0.15151515,0.065,76.0,124.0,200.0,batted,Carolina League,A,55.0,fantrax_hitting_categories,4.230769230769231,3.3076923076923075,0.16279069767441862,0.2549019607843137,0.18604651162790697,0.4409484724122207,0.5,0.117647058,0.235294117,0.3235294125,5.1010005516084025,0.0,33.0,10.3125,105,0.12380952380952381
Justin Trimble,HOU,A,22,55,179,209,33,20,8,1,4,22,21,21,0,89,5,2,1,1,11,1,0.184357541,sa3025619,standard,9,A,209.0,0.100478468,0.42583732,0.235955056,0.184357541,0.285024154,0.307262569,0.592286723,0.122905028,7.228337024962483,0.329545454,1.2120569422841072,19.514697694547692,-5.5278689029140065,0.2978055030827361,79.99099399093971,advanced,A,209.0,0.329545454,1.057142857,0.191011235,0.415730337,0.393258426,0.257142857,0.114285714,0.51612903,0.25806452,0.22580645,0.16989247,364.0,566.0,930.0,batted,Carolina League,A,260.0,fantrax_hitting_categories,4.7272727272727275,3.2545454545454544,0.18435754189944134,0.28502415458937197,0.30726256983240224,0.5922867244217742,0.23595505617977527,0.100478468,0.42583732,0.11176818485393257,7.228337024962483,0.114285714,88.0,34.606741488,85,0.6470588235294118
Kaleb Freeman,CHW,A,22,17,54,71,8,5,3,0,0,8,5,17,0,19,0,0,0,1,2,1,0.148148148,sa3031690,standard,9,A,71.0,0.239436619,0.267605633,0.894736842,0.148148148,0.352112676,0.203703703,0.555816379,0.055555555,3.769588381698662,0.228571428,-0.2925318256020546,7.323318355015281,-1.183965034553048,0.3112731105844739,83.79689420273168,advanced,A,71.0,0.228571428,0.928571428,0.228571428,0.371428571,0.4,0.142857142,0.0,0.54285714,0.22857143,0.22857143,0.05555556,161.0,181.0,342.0,batted,Carolina League,A,82.5,fantrax_hitting_categories,4.852941176470588,3.176470588235294,0.14814814814814814,0.352112676056338,0.2037037037037037,0.5558163797600417,0.8947368421052632,0.239436619,0.267605633,0.4410674587368421,3.769588381698662,0.0,35.0,14.0,116,0.14655172413793102
Kelvin Diaz,BOS,A,22,36,108,121,19,11,4,0,4,17,16,10,0,32,1,1,0,0,9,4,0.175925925,sa3016122,standard,9,A,121.0,0.082644628,0.264462809,0.3125,0.175925925,0.25,0.324074074,0.574074074,0.148148149,6.332369608341695,0.205479452,-0.1577463373541832,9.926898399226326,-4.57142963088308,0.2821914345026016,63.42746337935964,advanced,A,121.0,0.205479452,1.066666666,0.173333333,0.426666666,0.4,0.333333333,0.133333333,0.55844156,0.22077922,0.22077922,0.14678899,160.0,276.0,436.0,batted,Carolina League,A,199.5,fantrax_hitting_categories,5.541666666666667,3.0,0.17592592592592593,0.25,0.32407407407407407,0.5740740740740741,0.3125,0.082644628,0.264462809,0.2040289259375,6.332369608341695,0.133333333,73.0,29.200000000000003,110,0.32727272727272727
Kelvin Diaz,WSN,A,22,35,83,102,15,10,3,1,1,15,3,15,0,33,1,1,2,2,8,3,0.180722891,sa3015670,standard,9,A,102.0,0.147058823,0.323529411,0.454545454,0.180722891,0.31,0.277108433,0.587108433,0.096385542,8.501825120132562,0.28,0.0147566273808479,9.90509108877456,-2.3166399779292366,0.3029549151659012,80.0644166620136,advanced,A,102.0,0.28,0.625,0.235294117,0.294117647,0.470588235,0.375,0.041666666,0.55769231,0.19230769,0.25,0.16751269,155.0,239.0,394.0,batted,Carolina League,A,127.0,fantrax_hitting_categories,3.6285714285714286,2.3714285714285714,0.18072289156626506,0.31,0.27710843373493976,0.5871084337349397,0.45454545454545453,0.147058823,0.323529411,0.24064171181818178,8.501825120132562,0.041666666,50.0,23.52941175,112,0.3125
Kevin Bazzell,WSN,A,22,84,285,335,68,60,8,0,0,42,25,34,0,32,12,4,0,5,8,1,0.238596491,sa3025511,standard,9,A,335.0,0.101492537,0.095522388,1.0625,0.238596491,0.340298507,0.266666666,0.606965173,0.028070175,4.801202677328213,0.264591439,-0.1264712139964103,35.49623880164624,-4.643760289978972,0.3151501345990309,87.45645199386936,advanced,A,335.0,0.264591439,1.882352941,0.216,0.512,0.272,0.235294117,0.0,0.33333333,0.23137255,0.43529412,0.05793651,486.0,774.0,1260.0,batted,Carolina League,A,447.0,fantrax_hitting_categories,5.321428571428571,3.392857142857143,0.23859649122807017,0.3402985074626866,0.26666666666666666,0.6069651741293532,1.0625,0.101492537,0.095522388,0.8531716421875001,4.801202677328213,0.0,257.0,69.90400000000001,112,0.75
Kevin Made,WSN,A,22,5,19,21,9,7,2,0,0,3,5,2,0,4,0,0,0,1,0,0,0.47368421,sa3014679,standard,9,A,21.0,0.095238095,0.19047619,0.5,0.47368421,0.523809523,0.578947368,1.102756891,0.105263158,1.22240259,0.6,-0.1107792221009731,5.532604784585301,3.016366035558049,0.5321770111719767,219.0055683001598,advanced,A,21.0,0.6,1.25,0.4,0.333333333,0.266666666,0.25,0.0,0.33333333,0.33333333,0.33333333,0.10526316,27.0,49.0,76.0,batted,Carolina League,A,50.5,fantrax_hitting_categories,10.1,3.8,0.47368421052631576,0.5238095238095238,0.5789473684210527,1.1027568922305764,0.5,0.095238095,0.19047619,0.35714285749999997,1.22240259,0.0,15.0,3.99999999,112,0.044642857142857144
Kyle Walker,HOU,A,22,23,77,97,18,14,4,0,0,15,9,12,0,15,6,2,0,0,8,4,0.233766233,sa3044681,standard,9,A,97.0,0.12371134,0.154639175,0.8,0.233766233,0.37113402,0.285714285,0.656848305,0.051948052,6.157047870898065,0.28125,-0.4808343648910522,12.247180604433376,0.6245540017836895,0.3431236891402411,107.4602522810072,advanced,A,97.0,0.28125,1.227272727,0.209677419,0.43548387,0.354838709,0.363636363,0.0,0.5,0.109375,0.390625,0.07407407,142.0,209.0,351.0,batted,Carolina League,A,164.0,fantrax_hitting_categories,7.130434782608695,3.347826086956522,0.23376623376623376,0.3711340206185567,0.2857142857142857,0.6568483063328424,0.8,0.12371134,0.154639175,0.5773195879999999,6.157047870898065,0.0,64.0,22.709677376,85,0.27058823529411763
Leonel Espinoza,CHC,A,22,93,370,408,100,77,15,2,6,60,54,31,1,90,4,3,0,7,21,8,0.27027027,sa3015735,standard,9,A,408.0,0.075980392,0.220588235,0.344444444,0.27027027,0.330882352,0.37027027,0.701152622,0.1,6.337992720136094,0.33935018,-0.5401824302971363,51.49311059739518,2.6061863305799933,0.3430534276095303,109.44770274324738,advanced,A,408.0,0.33935018,1.204081632,0.220216606,0.425992779,0.353790613,0.183673469,0.061224489,0.48943662,0.24295775,0.26760563,0.12723521,518.0,936.0,1454.0,batted,Carolina League,A,706.5,fantrax_hitting_categories,7.596774193548387,3.978494623655914,0.2702702702702703,0.33088235294117646,0.37027027027027026,0.7011526232114467,0.34444444444444444,0.075980392,0.220588235,0.24229302847777778,6.337992720136094,0.061224489,277.0,97.99999980099999,105,0.8857142857142857
Logun Clark,CLE,A,22,57,182,223,38,31,5,1,1,22,15,30,0,71,9,2,0,5,2,2,0.208791208,sa3021584,standard,9,A,223.0,0.134529147,0.31838565,0.422535211,0.208791208,0.345291479,0.263736263,0.609027742,0.054945055,3.857757071812358,0.330357142,-1.3050925210118294,24.55097794289428,-2.1690811539189196,0.3208482137175419,92.4450703692758,advanced,A,223.0,0.330357142,1.545454545,0.229357798,0.467889908,0.302752293,0.333333333,0.03030303,0.44736842,0.19298246,0.35964912,0.15050167,364.0,533.0,897.0,batted,Carolina League,A,214.5,fantrax_hitting_categories,3.763157894736842,3.192982456140351,0.2087912087912088,0.3452914798206278,0.26373626373626374,0.6090277435568916,0.4225352112676056,0.134529147,0.31838565,0.23116276183098589,3.857757071812358,0.03030303,112.0,33.908256816,111,0.5135135135135135
Lucas Spence,HOU,A,22,23,77,101,22,16,5,1,0,16,4,18,0,18,5,0,1,0,11,1,0.285714285,sa3025371,standard,9,A,101.0,0.178217821,0.178217821,1.0,0.285714285,0.45,0.376623376,0.826623376,0.090909091,8.361864248283359,0.372881355,1.298218559473753,18.530855174590688,6.428945000697711,0.4219627094268798,155.24789781566116,advanced,A,101.0,0.372881355,2.2,0.172413793,0.568965517,0.258620689,0.2,0.0,0.43333333,0.23333333,0.33333333,0.06950673,198.0,248.0,446.0,batted,Carolina League,A,192.0,fantrax_hitting_categories,8.347826086956522,3.347826086956522,0.2857142857142857,0.45,0.37662337662337664,0.8266233766233766,1.0,0.178217821,0.178217821,0.6435643579999999,8.361864248283359,0.0,59.0,15.258620651000001,85,0.27058823529411763
Luke Pelzer,KCR,A,22,19,65,83,29,20,9,0,0,15,12,15,0,10,2,1,0,0,6,3,0.446153846,sa3038960,standard,9,A,83.0,0.180722891,0.120481927,1.5,0.446153846,0.554216867,0.584615384,1.138832251,0.138461538,4.534415993416719,0.517857142,-0.520640205591917,22.63004449013089,12.6849103868327,0.5448456736932318,223.71874437337772,advanced,A,83.0,0.517857142,1.625,0.236363636,0.472727272,0.29090909,0.125,0.0,0.35714286,0.23214286,0.41071429,0.07716049,136.0,188.0,324.0,batted,Carolina League,A,210.0,fantrax_hitting_categories,11.052631578947368,3.4210526315789473,0.4461538461538462,0.5542168674698795,0.5846153846153846,1.138832252085264,1.5,0.180722891,0.120481927,1.0481927729999998,4.534415993416719,0.0,56.0,16.29090904,115,0.16521739130434782
Mason Guerra,ATL,A,22,47,146,185,35,20,5,1,9,25,27,33,0,49,4,2,0,2,0,0,0.239726027,sa3025222,standard,9,A,185.0,0.178378378,0.264864864,0.673469387,0.239726027,0.389189189,0.472602739,0.861791928,0.232876712,2.71277239,0.288888888,-0.7016017399728298,33.29877574707304,11.13191057707106,0.4171668075226448,151.31359004813746,advanced,A,185.0,0.288888888,1.294117647,0.170212765,0.468085106,0.361702127,0.117647058,0.264705882,0.43434343,0.25252525,0.31313131,0.10608021,326.0,447.0,773.0,batted,Carolina League,A,325.0,fantrax_hitting_categories,6.914893617021277,3.106382978723404,0.23972602739726026,0.3891891891891892,0.4726027397260274,0.8617919289152166,0.673469387755102,0.178378378,0.264864864,0.3749586329387755,2.71277239,0.264705882,90.0,32.55319143,117,0.4017094017094017
Matt Halbach,CHC,A,22,103,369,436,90,58,23,0,9,51,67,47,1,90,15,5,0,10,2,2,0.243902439,sa3032989,standard,9,A,436.0,0.107798165,0.206422018,0.522222222,0.243902439,0.348623853,0.379403794,0.728027647,0.135501355,2.422926097458459,0.294545454,-1.9082238413393495,60.29909125696589,8.057181991447694,0.3597158316908211,119.5474865444274,advanced,A,436.0,0.294545454,1.178217821,0.21708185,0.423487544,0.359430604,0.366336633,0.08910891,0.47535211,0.20774648,0.31690141,0.11044776,663.0,1012.0,1675.0,batted,Carolina League,A,694.0,fantrax_hitting_categories,6.737864077669903,3.5825242718446604,0.24390243902439024,0.3486238532110092,0.3794037940379404,0.7280276472489495,0.5222222222222223,0.107798165,0.206422018,0.3581294599888889,2.422926097458459,0.08910891,275.0,98.8434161,105,0.9809523809523809
Max Holy,HOU,A,22,68,223,280,51,41,6,3,1,42,23,48,0,83,4,4,0,3,30,8,0.228699551,sa3025362,standard,9,A,280.0,0.171428571,0.296428571,0.578313253,0.228699551,0.369175627,0.295964125,0.665139752,0.067264574,8.377985685279928,0.349650349,1.4813760407269,35.58856429996694,2.038714312936912,0.3442845139452206,108.16387701031644,advanced,A,280.0,0.349650349,1.589743589,0.262773722,0.452554744,0.284671532,0.256410256,0.025641025,0.36111111,0.18055556,0.45833333,0.08848865,532.0,745.0,1277.0,batted,Carolina League,A,476.5,fantrax_hitting_categories,7.007352941176471,3.2794117647058822,0.22869955156950672,0.36917562724014336,0.29596412556053814,0.6651397528006815,0.5783132530120482,0.171428571,0.296428571,0.30774526727710844,8.377985685279928,0.025641025,143.0,40.708029076,85,0.8
Michael Carico,CHC,A,22,7,22,30,5,3,1,0,1,5,7,6,0,7,2,0,0,0,0,0,0.227272727,sa3023216,standard,9,A,30.0,0.2,0.233333333,0.857142857,0.227272727,0.433333333,0.409090909,0.842424242,0.181818182,2.01785714,0.285714285,-0.1353968270123005,5.6013760502546,2.006749265929954,0.4264255444208781,159.98304870732792,advanced,A,30.0,0.285714285,3.0,0.2,0.6,0.2,0.0,0.333333333,0.66666667,0.06666667,0.26666667,0.07377049,54.0,68.0,122.0,batted,Carolina League,A,64.5,fantrax_hitting_categories,9.214285714285714,3.142857142857143,0.22727272727272727,0.43333333333333335,0.4090909090909091,0.8424242424242425,0.8571428571428571,0.2,0.233333333,0.485714286,2.01785714,0.333333333,14.0,2.8000000000000003,105,0.06666666666666667
Moises Gallardo,WSN,A,22,25,91,95,15,14,0,0,1,10,4,4,0,35,0,0,0,1,3,1,0.164835164,sa3017695,standard,9,A,95.0,0.042105263,0.368421052,0.114285714,0.164835164,0.2,0.197802197,0.397802197,0.032967033,5.58489263108296,0.254545454,-0.0432966127991676,2.158354494971547,-9.224630322056498,0.2004494039635909,17.931515759962675,advanced,A,95.0,0.254545454,1.222222222,0.259259259,0.407407407,0.333333333,0.277777777,0.055555555,0.32142857,0.21428571,0.46428571,0.2238806,112.0,223.0,335.0,batted,Carolina League,A,64.0,fantrax_hitting_categories,2.56,3.64,0.16483516483516483,0.2,0.1978021978021978,0.39780219780219783,0.11428571428571428,0.042105263,0.368421052,0.06736842114285714,5.58489263108296,0.055555555,55.0,18.333333315,112,0.22321428571428573
Nathan Archer,CHW,A,22,98,343,391,75,52,14,4,5,40,36,43,0,128,1,3,1,1,20,9,0.218658892,sa3025314,standard,9,A,391.0,0.109974424,0.327365728,0.3359375,0.218658892,0.305128205,0.326530612,0.631658817,0.10787172,6.804922029558549,0.328638497,-0.9772885739803314,41.178233400839765,-5.671735688191454,0.3142630758957985,85.60923791196352,advanced,A,391.0,0.328638497,1.046511627,0.185185185,0.416666666,0.398148148,0.255813953,0.058139534,0.44748858,0.23744292,0.31506849,0.16160221,525.0,923.0,1448.0,batted,Carolina League,A,516.0,fantrax_hitting_categories,5.26530612244898,3.5,0.21865889212827988,0.30512820512820515,0.32653061224489793,0.631658817373103,0.3359375,0.109974424,0.327365728,0.1890185426875,6.804922029558549,0.058139534,213.0,84.805555524,116,0.8448275862068966
Nick McLain,CHW,A,22,13,46,58,12,10,2,0,0,7,9,11,0,17,1,0,0,0,4,0,0.260869565,sa3037680,standard,9,A,58.0,0.189655172,0.293103448,0.647058823,0.260869565,0.413793103,0.304347826,0.718140929,0.043478261,5.3358731265229995,0.413793103,0.529206357896328,8.708110415673227,1.758498632645578,0.3760297534794643,123.04861860809471,advanced,A,58.0,0.413793103,0.8,0.357142857,0.285714285,0.357142857,0.5,0.0,0.31034483,0.20689655,0.48275862,0.10566038,117.0,148.0,265.0,batted,Carolina League,A,109.0,fantrax_hitting_categories,8.384615384615385,3.5384615384615383,0.2608695652173913,0.41379310344827586,0.30434782608695654,0.7181409295352323,0.6470588235294118,0.189655172,0.293103448,0.3346855988235294,5.3358731265229995,0.0,29.0,10.357142853,116,0.11206896551724138
Paxton Kling,TEX,A,22,10,38,43,14,8,4,1,1,6,5,3,0,9,0,2,0,1,1,0,0.368421052,sa3035512,standard,9,A,43.0,0.069767441,0.209302325,0.333333333,0.368421052,0.395348837,0.605263157,1.000611994,0.236842105,6.950456225614128,0.433333333,0.0646031759679317,9.04439954541924,3.892101154553916,0.4589762285698291,176.55467140802418,advanced,A,43.0,0.433333333,0.333333333,0.448275862,0.137931034,0.413793103,0.166666666,0.083333333,0.6,0.2,0.2,0.13071895,44.0,109.0,153.0,batted,Carolina League,A,83.0,fantrax_hitting_categories,8.3,3.8,0.3684210526315789,0.3953488372093023,0.6052631578947368,1.000611995104039,0.3333333333333333,0.069767441,0.209302325,0.24031007799999998,6.950456225614128,0.083333333,30.0,12.41379309,102,0.09803921568627451
Randal Diaz,WSN,A,22,112,371,428,84,69,11,3,1,51,45,46,0,66,6,4,1,16,29,7,0.226415094,sa3030270,standard,9,A,428.0,0.107476635,0.154205607,0.696969696,0.226415094,0.31850117,0.28032345,0.59882462,0.053908356,6.843883772718439,0.269480519,1.3584677465260029,42.40473067284161,-8.878611450190006,0.3056663824746983,81.70795102051396,advanced,A,428.0,0.269480519,1.402061855,0.210169491,0.461016949,0.328813559,0.278350515,0.010309278,0.46129032,0.2,0.33870968,0.10244845,600.0,952.0,1552.0,batted,Carolina League,A,673.5,fantrax_hitting_categories,6.013392857142857,3.3125,0.22641509433962265,0.3185011709601874,0.2803234501347709,0.5988246210949583,0.696969696969697,0.107476635,0.154205607,0.5145851040606061,6.843883772718439,0.010309278,308.0,101.274576172,112,1.0
Roismar Quintana,WSN,A,22,58,210,228,49,37,11,0,1,19,20,10,0,45,2,5,1,2,2,0,0.233333333,sa3014718,standard,9,A,228.0,0.043859649,0.197368421,0.222222222,0.233333333,0.268722466,0.3,0.568722466,0.066666667,3.4204833385735816,0.284023668,-0.2031313143670559,18.003933311760267,-9.31523024910704,0.2779530123992113,64.90971201496782,advanced,A,228.0,0.284023668,1.05,0.267857142,0.375,0.357142857,0.333333333,0.016666666,0.4127907,0.28488372,0.30232558,0.16621622,216.0,524.0,740.0,batted,Carolina League,A,249.5,fantrax_hitting_categories,4.301724137931035,3.6206896551724137,0.23333333333333334,0.2687224669603524,0.3,0.5687224669603523,0.2222222222222222,0.043859649,0.197368421,0.16861598444444442,3.4204833385735816,0.016666666,169.0,60.357142833,112,0.5178571428571429
Ryan Cesarini,CLE,A,22,78,260,315,61,47,8,4,2,37,41,44,0,42,9,2,0,2,33,7,0.234615384,sa3025440,standard,9,A,315.0,0.139682539,0.133333333,1.047619047,0.234615384,0.361904761,0.319230769,0.68113553,0.084615385,7.824834572207688,0.270642201,2.416952610015869,40.93447041849378,3.1908891830849933,0.3482098927573552,109.03013464878674,advanced,A,315.0,0.270642201,0.930232558,0.242009132,0.365296803,0.392694063,0.255813953,0.023255813,0.44343891,0.27149321,0.28506787,0.06902502,508.0,651.0,1159.0,batted,Carolina League,A,631.5,fantrax_hitting_categories,8.096153846153847,3.3333333333333335,0.23461538461538461,0.3619047619047619,0.3192307692307692,0.6811355311355312,1.0476190476190477,0.139682539,0.133333333,0.7616024198095238,7.824834572207688,0.023255813,218.0,85.607305734,111,0.7027027027027027
Ryan Minckler,WSN,A,22,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,sa3038123,standard,9,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714,0.0,0.0,0.0,0.0,0.0,-100.0,advanced,A,0.0,0.0,,,,,,,,,,,,,,batted,Carolina League,A,0.0,fantrax_hitting_categories,0.0,0.0,,,,,,0.0,0.0,,0.14285714,,,,112,0.3482142857142857
Rylan Galvan,CHW,A,22,8,23,30,3,2,1,0,0,5,1,6,0,14,1,0,0,0,0,1,0.130434782,sa3031877,standard,9,A,30.0,0.2,0.466666666,0.428571428,0.130434782,0.333333333,0.173913043,0.507246376,0.043478261,3.7626906806902634,0.333333333,-0.5325173996388912,2.6669297316869285,-0.9276970526377172,0.2916403611501058,71.89665917407206,advanced,A,30.0,0.333333333,1.0,0.25,0.375,0.375,0.333333333,0.0,0.33333333,0.22222222,0.44444444,0.20930233,50.0,79.0,129.0,batted,Carolina League,A,20.0,fantrax_hitting_categories,2.5,2.875,0.13043478260869565,0.3333333333333333,0.17391304347826086,0.5072463768115942,0.42857142857142855,0.2,0.466666666,0.14285714314285716,3.7626906806902634,0.0,9.0,3.375,116,0.06896551724137931
Sam Petersen,WSN,A,22,2,8,8,2,1,1,0,0,2,0,0,0,2,0,0,0,0,1,0,0.25,sa3025609,standard,9,A,8.0,0.0,0.25,0.0,0.25,0.25,0.375,0.625,0.125,7.5,0.333333333,0.1876912005245685,0.7398889712005913,-0.218678171285981,0.2965851277112961,76.20342062343977,advanced,A,8.0,0.333333333,0.666666666,0.166666666,0.333333333,0.5,0.0,0.0,0.5,0.33333333,0.16666667,0.17647059,10.0,24.0,34.0,batted,Carolina League,A,13.5,fantrax_hitting_categories,6.75,4.0,0.25,0.25,0.375,0.625,0.0,0.0,0.25,0.0,7.5,0.0,6.0,3.0,112,0.017857142857142856
Tanner Smith,ATL,A,22,5,20,22,3,0,1,0,2,5,4,2,0,8,0,0,0,0,1,0,0.15,sa3069139,standard,9,A,22.0,0.09090909,0.363636363,0.25,0.15,0.227272727,0.5,0.727272727,0.35,7.416445631785209,0.1,0.1753823980689048,2.7074871813103707,0.071427539472297,0.3387252417477694,103.76685840682264,advanced,A,22.0,0.1,1.5,0.166666666,0.5,0.333333333,0.0,0.5,0.58333333,0.25,0.16666667,0.16666667,26.0,52.0,78.0,batted,Carolina League,A,47.0,fantrax_hitting_categories,9.4,4.0,0.15,0.22727272727272727,0.5,0.7272727272727273,0.25,0.09090909,0.363636363,0.13636363675,7.416445631785209,0.5,10.0,3.3333333300000003,117,0.042735042735042736
Tom Poole,TBR,A,22,20,70,86,14,9,2,0,3,10,12,10,0,32,4,2,0,0,0,1,0.2,sa3069123,standard,9,A,86.0,0.116279069,0.372093023,0.3125,0.2,0.325581395,0.357142857,0.682724252,0.157142857,2.2776752305565005,0.297297297,-0.7048406340181828,10.674798983737489,0.370202202006836,0.3401830847873244,106.6696358944212,advanced,A,86.0,0.297297297,1.416666666,0.275,0.425,0.3,0.166666666,0.25,0.475,0.3,0.225,0.11111111,137.0,214.0,351.0,batted,Carolina League,A,112.5,fantrax_hitting_categories,5.625,3.5,0.2,0.32558139534883723,0.35714285714285715,0.6827242524916943,0.3125,0.116279069,0.372093023,0.15988372125,2.2776752305565005,0.25,37.0,11.1,120,0.16666666666666666
Tommy Hawke,CLE,A,22,63,207,267,64,51,11,2,0,65,22,53,0,44,3,2,1,4,63,5,0.309178743,sa3023055,standard,9,A,267.0,0.198501872,0.164794007,1.204545454,0.309178743,0.452830188,0.381642512,0.8344727,0.072463769,9.0,0.387878787,9.174267437309028,48.98620243535584,16.994024054866493,0.4219559703233107,153.73073343197888,advanced,A,267.0,0.387878787,2.71875,0.25625,0.54375,0.2,0.125,0.0,0.29518072,0.24096386,0.46385542,0.04382121,513.0,628.0,1141.0,batted,Carolina League,A,769.5,fantrax_hitting_categories,12.214285714285714,3.2857142857142856,0.30917874396135264,0.4528301886792453,0.38164251207729466,0.83447270075654,1.2045454545454546,0.198501872,0.164794007,0.7669390548409091,9.0,0.0,165.0,33.0,111,0.5675675675675675
Tyler Herron,TBR,A,22,1,2,4,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.0,sa3025662,standard,9,A,4.0,0.25,0.0,1.0,0.0,0.5,0.0,0.5,0.0,2.64285714,0.0,-0.0246176049113273,0.645882932115071,0.1665993608717847,0.3916433006525039,137.86183673559208,advanced,A,4.0,0.0,1.0,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5,0.0,7.0,2.0,9.0,batted,Carolina League,A,5.0,fantrax_hitting_categories,5.0,2.0,0.0,0.5,0.0,0.5,,0.25,0.0,,2.64285714,0.0,2.0,1.0,120,0.008333333333333333
Tyriq Kemp,KCR,A,22,16,57,72,11,7,2,2,0,10,11,11,0,14,2,1,1,0,5,3,0.192982456,sa3035244,standard,9,A,72.0,0.152777777,0.194444444,0.785714285,0.192982456,0.338028169,0.298245614,0.636273783,0.105263158,8.128535675406702,0.25,-0.5113905668258667,8.236779561917555,-0.3903247204615965,0.3267812283945755,91.54071403058823,advanced,A,72.0,0.25,1.583333333,0.295454545,0.431818181,0.272727272,0.333333333,0.0,0.4,0.2,0.4,0.0625,132.0,156.0,288.0,batted,Carolina League,A,132.5,fantrax_hitting_categories,8.28125,3.5625,0.19298245614035087,0.3380281690140845,0.2982456140350877,0.6362737830491723,0.7857142857142857,0.152777777,0.194444444,0.5128968263571428,8.128535675406702,0.0,44.0,11.999999968000001,115,0.1391304347826087
Zach Daudet,HOU,A,22,30,102,131,30,24,6,0,0,19,19,25,0,20,1,3,0,3,10,4,0.294117647,sa3029854,standard,9,A,131.0,0.190839694,0.152671755,1.25,0.294117647,0.427480916,0.352941176,0.780422092,0.058823529,4.873925147834438,0.352941176,-0.302392803132534,21.527501179477895,5.830964221260276,0.395586114348346,139.25993434983798,advanced,A,131.0,0.352941176,1.074074074,0.29113924,0.367088607,0.341772151,0.259259259,0.0,0.4,0.29411765,0.30588235,0.05534351,234.0,290.0,524.0,batted,Carolina League,A,268.0,fantrax_hitting_categories,8.933333333333334,3.4,0.29411764705882354,0.42748091603053434,0.35294117647058826,0.7804220925011226,1.25,0.190839694,0.152671755,0.82061068875,4.873925147834438,0.0,85.0,29.050632835000002,85,0.35294117647058826
Bryce Eblin,CHW,A,23,6,19,24,4,4,0,0,0,4,1,1,0,2,3,1,0,0,1,1,0.210526315,sa3068921,standard,9,A,24.0,0.041666666,0.083333333,0.5,0.210526315,0.333333333,0.210526315,0.543859648,0.0,5.214910108140321,0.222222222,-0.3202085942029953,2.196543782840716,-0.6791576446190009,0.2952575112382571,74.08916595091632,advanced,A,24.0,0.222222222,1.5,0.0625,0.5625,0.375,0.166666666,0.0,0.27777778,0.27777778,0.44444444,0.04597701,35.0,52.0,87.0,batted,Carolina League,A,28.0,fantrax_hitting_categories,4.666666666666667,3.1666666666666665,0.21052631578947367,0.3333333333333333,0.21052631578947367,0.5438596491228069,0.5,0.041666666,0.083333333,0.4375000005,5.214910108140321,0.0,18.0,6.75,116,0.05172413793103448
