Player Name,Team,League Name,Source League ID,Age,AB,PA,Estimated BIP,Estimated FB,wRC+,LD% Weighted+,HR/FB% Weighted+,BB/K Weighted+,FB Quality+ K=100,LD + HR/FB Weighted+,LD + HR/FB + BB/K Weighted+
Pablo Aldonis,WSN,Carolina League,9,23,0,0,,,-100.0,100.0,100.0,100.0,100.0,100.0,100.0
Rafe Perich,TEX,Carolina League,9,23,209,252,157.0,50.04375,117.17606667158068,96.3699355226663,108.48723936290487,112.25371137832592,204.28756247053798,102.42858744278558,105.70362875463236
Ryan McCoy,TBR,Carolina League,9,23,65,76,36.0,10.999999979999998,100.91122929878112,112.58455049802701,90.09009010632253,85.17467838673704,90.09009010632253,101.33732030217477,95.94977299702886
Steven Ondina,BAL,Carolina League,9,23,37,45,24.0,6.9999999840000005,68.87202176901741,84.21471692745914,93.45794393920866,99.68979044063066,93.45794393920866,88.8363304333339,92.45415043576615
Wilber Sanchez,CHW,Carolina League,9,23,22,25,14.0,5.999999991999999,57.54439685289026,107.13267131183689,94.3396226486294,93.62421901856533,94.3396226486294,100.73614698023314,98.36550432634387
Wooyeoul Shin,TBR,Carolina League,9,23,166,200,131.0,51.606060483,110.91596475460086,96.53509624160833,97.37072471044681,114.76506567268747,92.29941858389121,96.95291047602757,102.89029554158087
Wyatt Henseler,WSN,Carolina League,9,23,37,46,26.0,6.740740734000001,184.72088563477388,109.810178695111,108.11437897667807,98.84289118977507,113.23069635085045,108.96227883589454,105.58914962052138
Yoander Rivero,WSN,Carolina League,9,23,126,157,89.0,27.306818109,99.96474988806628,95.54383704066677,91.25688175746171,111.6207658559565,86.84898187932582,93.40035939906424,99.47382821802834
Cam Fisher,HOU,Carolina League,9,24,159,205,77.0,34.023255805,116.70690939903297,103.51625749855172,181.46579331293984,95.3331772630265,140.0910270713086,142.49102540574577,126.771742691506
Cameron Sisneros,CHC,Carolina League,9,24,125,157,108.0,37.651376123999995,187.173445249138,94.46351335809817,107.18615405928426,149.41700441122663,114.97700939073607,100.82483370869122,117.02222394286969
Christian Fagnant,WSN,Carolina League,9,24,12,12,8.0,3.0,-4.601837034327742,96.69097135265677,97.0873786407767,96.15384615384616,100.0,96.88917499671675,96.64406538242656
Colin Burgess,ATL,Carolina League,9,24,144,160,107.0,35.999999986,71.0127892480773,97.48972385831662,97.05070139583907,85.83280664369053,88.42562726198818,97.27021262707785,93.45774396594875
Colton Becker,KCR,Carolina League,9,24,195,238,158.0,50.64102556,88.47821618086724,99.57552491414191,77.1367122930055,121.33191081564296,73.8149879809683,88.3561186035737,99.34804934093012
Dilan Granadillo,CHC,Carolina League,9,24,147,171,92.0,30.666666636,72.18859094891987,115.93871835714052,88.63966319534639,83.64460943842708,91.05864458038555,102.28919077624346,96.07433033030468
Grant Magill,CHW,Carolina League,9,24,109,126,79.0,21.545454488,79.06290314432601,98.99479407797332,82.27374723410396,93.61599661857142,82.27374723410396,90.63427065603864,91.62817931021623
Grant Smith,CHW,Carolina League,9,24,36,39,24.0,6.9999999840000005,29.69015013735286,87.78427265026502,93.45794393920866,90.2428832181626,93.45794393920866,90.62110829473684,90.4950332692121
Jordan Sprinkle,CHW,Carolina League,9,24,210,269,164.0,48.294478428,118.94140446152446,105.3546054995742,67.43339405489196,138.2244095964353,67.43339405489196,86.39399977723309,103.67080305030049
Jorge Corona,CHW,Carolina League,9,24,76,89,43.0,18.568181783,74.48179202277862,103.20431986317838,97.5227621908012,85.82736665597238,132.8100211511996,100.3635410269898,95.518149569984
Lyle Miller-Green,CHW,Carolina League,9,24,240,301,152.0,41.454545344,134.39194205793922,105.56074648922262,126.49560497038486,105.91562455507774,161.39889291444553,116.02817572980373,112.6573253382284
Merrick Baldo,WSN,Carolina League,9,24,0,0,,,-100.0,100.0,100.0,100.0,100.0,100.0,100.0
Miguel Santos,CHW,Carolina League,9,24,258,295,208.0,68.999999952,99.78688235960182,81.32872326124566,78.0999727576405,95.39767862397288,70.65960606584981,79.71434800944309,84.94212488095302
Nate Rombach,WSN,Carolina League,9,24,206,233,161.0,60.375,86.0288602967781,92.92154013792789,92.46037585123041,94.80557281381823,85.65759228612205,92.69095799457915,93.39582960099217
Owen Ayers,CHC,Carolina League,9,24,231,273,166.0,64.99999999,124.09448611632511,102.49011779975399,118.7677953505905,95.00072292156796,112.86103911292741,110.62895657517225,105.41954535730416
Ryan Johnson,HOU,Carolina League,9,24,16,20,12.0,6.54545454,210.1624063048326,102.21955890960838,93.85665529490734,99.49785844084579,93.85665529490734,98.03810710225787,98.52469088178718
Sammy Sass,CHC,Carolina League,9,24,11,12,7.0,3.999999997,-44.509154771455975,93.45794392523365,96.15384615661982,96.15384615384616,96.15384615661982,94.80589504092674,95.25521207856654
T.J. McCants,CHW,Carolina League,9,24,108,127,73.0,17.52,143.3500646900336,97.64823811188786,124.83311178533592,100.83997883727001,154.30505063374198,111.24067494861188,107.77377624483125
Francesco Barbieri,WSN,Carolina League,9,25,78,98,41.0,14.999999978000002,99.20252138903548,92.89627189258435,86.95652175576559,94.29844443441102,86.95652175576559,89.92639682417497,91.383746027587
Jackson Ross,WSN,Carolina League,9,25,114,129,75.0,29.430379725,145.20304932088436,112.37091946995164,147.6529554274035,87.2710989091767,137.58530358746495,130.01193744867757,115.76499126884396
Livan Soto,BAL,Carolina League,9,25,7,10,5.0,5.0,101.30173114810025,95.23809523809524,95.23809523809524,103.16375634268786,95.23809523809524,95.23809523809524,97.87998227295945
Matthew Bollenbacher,WSN,Carolina League,9,25,0,0,,,-100.0,100.0,100.0,100.0,100.0,100.0,100.0
David Avitia,CHC,Carolina League,9,26,21,24,9.0,1.125,82.77650389506798,105.4482482389302,98.8875154511743,90.2428832181626,98.8875154511743,102.16788184505225,98.1928823027557
Hudson Haskin,BAL,Carolina League,9,26,7,10,3.0,0.999999999,41.921254999600734,101.38470782178938,99.0099009910793,99.49785844084579,100.0,100.19730440643434,99.96415575123815
Greg Jones,HOU,Carolina League,9,27,2,2,1.0,0.0,196.3809359963088,99.00990099009901,100.0,99.00990099009901,100.0,99.50495049504951,99.33993399339936
Chadwick Tromp,BAL,Carolina League,9,30,9,10,8.0,3.0,44.34859559348872,92.5925925925926,97.0873786407767,98.03921568627452,100.0,94.83998561668466,95.90639563988128
Andrew Salas,MIA,Florida State League,10,17,371,453,261.0,110.696497893,74.48505336622075,104.59201792466335,65.37200526498887,109.31990850182105,58.0164759228956,84.9820115948261,93.09464389715775
Bruin Agbayani,MIN,Florida State League,10,18,16,23,13.0,2.99999999,138.7706904835639,107.39236229180916,97.08737865020265,127.99636690181444,97.08737865020265,102.2398704710059,110.82536928127541
Cesar Mujica,PHI,Florida State League,10,18,3,3,1.0,0.0,-100.0,99.00990099009901,100.0,98.03921568627452,100.0,99.50495049504951,99.01637222545786
Dax Kilby,NYY,Florida State League,10,18,68,81,57.0,9.999999972,158.574078194215,107.21705863857095,90.90909093223141,120.63789208431939,100.0,99.06307478540117,106.25468055170724
Eduardo Beltre,MIN,Florida State League,10,18,93,108,63.0,25.59375,56.62540356223979,81.98255021021954,99.03762042211491,96.27915720619457,96.45242367877535,90.51008531616722,92.43310927950967
Eduardo Tait,PHI,Florida State League,10,18,291,332,223.0,85.845132696,106.58847389616936,96.19169539424426,126.14702647327694,91.25715555829863,102.22988157807974,111.1693609337606,104.53195914193994
Edward Florentino,PIT,Florida State League,10,18,195,238,132.0,70.27338119999999,143.14533496889084,106.03523394099568,127.8080245305251,101.42716602541245,151.69143062583623,116.92162923576039,111.75680816564441
Jeremy Rodriguez,NYM,Florida State League,10,18,420,492,331.0,76.857585002,61.20511241474077,92.25024059405796,63.719539253196274,107.03307682371575,63.272416270692304,77.98488992362712,87.66761889032334
Jesus Pinto,DET,Florida State League,10,18,47,52,35.0,1.999999995,86.57048659337588,99.38177110580898,98.03921569108036,91.7720959807194,98.03921569108036,98.71049339844467,96.39769425920292
Matthew Ferrara,PHI,Florida State League,10,18,54,64,30.0,12.0,44.51170270505298,93.34874564499714,100.34469913559204,86.43940290597742,94.59515629426136,96.84672239029459,93.3776158955222
Quentin Young,MIN,Florida State League,10,18,17,22,10.0,3.3333333300000003,13.691998030778644,103.85052691064023,96.77419355150884,93.94042075943334,100.0,100.31236023107454,98.18838040719413
Rainiel Rodriguez,STL,Florida State League,10,18,225,271,165.0,75.26315775,145.23269486211805,92.16184842890647,145.7060566844046,117.76177982845745,133.9025346941787,118.93395255665553,118.54322831392284
Alfredo Alcantara,CIN,Florida State League,10,19,105,139,69.0,17.492957693999998,161.1590932835954,98.46507171143263,146.58151643074734,107.56151357334682,129.37932288464071,122.52329407108999,117.5360339051756
Alfredo Duno,CIN,Florida State League,10,19,390,495,285.0,111.05172402,163.3638013439269,100.10359128346495,151.19762018299372,153.67029401432094,149.41382812607543,125.65060573322933,134.99050182692653
Alirio Ferrebus,PHI,Florida State League,10,19,160,174,132.0,34.571428452,55.15597109676411,93.24354388262034,83.9523491235036,84.13309252143674,83.40329060904152,88.59794650306196,87.10966184252023
Andres Valor,MIA,Florida State League,10,19,390,462,254.0,105.750972648,104.08853580748598,103.36490502044454,102.14936272962838,78.28267989643675,78.76422898085275,102.75713387503646,94.59898254883656
Arnaldo Lantigua,CIN,Florida State League,10,19,119,129,83.0,27.316455692,110.231766555823,106.13394589810554,98.98674136859113,83.84678855565235,90.35806106135617,102.56034363334834,96.322491940783
Axiel Plaz,PIT,Florida State League,10,19,202,233,149.0,49.344155819,121.56305670895094,89.94396334968535,139.17870588697355,91.14381230787927,123.63584033232748,114.56133461832945,106.7554938481794
Bracewell Taveras,STL,Florida State League,10,19,9,10,5.0,1.0,-55.576591091319415,95.23809523809524,99.00990099009901,97.3195239927889,100.0,97.12399811409713,97.18917340699439
Bryan Acuna,MIN,Florida State League,10,19,191,223,126.0,23.99999994,80.9963301612348,100.93814889035859,80.64516132934443,88.70895434430525,80.64516132934443,90.79165510985152,90.0974215213361
Bryce Rainer,DET,Florida State League,10,19,125,149,90.0,24.631578899999997,134.01579655139594,99.47886026823069,127.3118950399127,102.06583805068809,161.85122030571884,113.3953776540717,109.61886445294381
Carter Johnson,MIA,Florida State League,10,19,406,465,272.0,100.47761192,60.152683513385504,102.6174712608295,68.69235291664151,75.08801218885213,64.78273638411207,85.6549120887355,82.13261212210772
Daiverson Gutierrez,NYM,Florida State League,10,19,327,395,269.0,84.62921332900001,98.11878724566398,102.89245415211975,81.19807633779986,131.44172336692918,70.9882564788219,92.04526524495981,105.17741795228294
Dameury Pena,MIN,Florida State League,10,19,370,417,331.0,113.78125,85.31974488569278,91.87263249913669,82.73457248017505,127.3722248261401,69.38363188685378,87.30360248965587,100.65980993515062
Dariel Ramon,TOR,Florida State League,10,19,48,52,34.0,13.8125,72.26403411794192,88.17191344053977,87.86381109280615,92.3659086612514,87.86381109280615,88.01786226667295,89.46721106486577
Drew Davies,CIN,Florida State League,10,19,147,184,108.0,43.999999956,104.50186777435448,91.19430354587914,86.64730967253202,118.6690169197676,79.53893909177069,88.92080660920558,98.83687671272627
Eddie Rynders,PIT,Florida State League,10,19,10,11,7.0,3.999999997,65.07117492604752,97.44922790575505,96.15384615661982,97.0873786407767,96.15384615661982,96.80153703118744,96.89681756771718
Edgleen Perez,PIT,Florida State League,10,19,357,454,276.0,76.951672608,89.62712045247473,95.35281730393868,56.512605123280984,146.91463651580983,56.512605123280984,75.93271121360983,99.59335298100984
Ediel Rivera,NYY,Florida State League,10,19,55,66,35.0,14.411764675,60.18283852359107,87.100094546497,87.4035989953146,88.7420007697134,87.4035989953146,87.2518467709058,87.74856477050832
Enrique Jimenez,MIN,Florida State League,10,19,78,102,49.0,20.870370325,172.41919525225137,106.12658832370975,138.52462905433913,121.59922240396932,146.90698350110608,122.32560868902445,122.08347992733941
Esmil Valencia,MIA,Florida State League,10,19,98,109,81.0,30.253011975,140.73521774136947,98.99864933767884,104.61394238090708,96.455530860637,95.95660019595219,101.80629585929296,100.02270752640764
Estuar Suero,PIT,Florida State League,10,19,28,37,17.0,6.9999999850000005,97.69866282315856,103.72082856379409,93.45794393833522,107.17515361436989,93.45794393833522,98.58938625106465,101.45130870549974
Griffin Burkholder,PHI,Florida State League,10,19,69,81,43.0,13.377777773,97.35717524835196,104.17510052895598,109.07882043245615,87.62550407524729,102.81849509868489,106.62696048070606,100.29314167888647
Jayson Bass,MIN,Florida State League,10,19,24,24,15.0,1.071428565,-30.265950002761837,94.9142991164433,98.93992933491491,91.74311926605505,100.0,96.9271142256791,95.19911590580442
John Cruz,MIA,Florida State League,10,19,49,54,38.0,14.615384592,13.8255620095382,87.54046891137655,97.77786113032296,93.57518392867564,95.14715642215886,92.65916502084976,92.9645046567917
Juan Hernandez,DET,Florida State League,10,19,16,20,12.0,0.999999996,134.93388888063686,108.35122266941461,99.0099009940202,102.036542811401,100.0,103.6805618317174,103.13255549161192
Jude Warwick,DET,Florida State League,10,19,81,86,53.0,13.50980388,61.36423970618359,91.4662493954228,88.0981171509359,80.14227833799627,88.0981171509359,89.78218327317936,86.56888162811833
Konnor Griffin,PIT,Florida State League,10,19,207,231,147.0,33.099337614,156.38245955068538,107.81446877406194,156.66614290040405,79.55265225765424,136.74864438219524,132.240305837233,114.67775464404008
Logan Dawson,PHI,Florida State League,10,19,3,4,1.0,0.0,153.34964458560688,103.23829097503163,100.0,99.63359245719808,100.0,101.61914548751582,100.9572944774099
Maykel Minoso,TOR,Florida State League,10,19,13,14,13.0,4.999999992,-100.0,92.27493259604766,95.23809524535147,99.00990099009901,95.23809524535147,93.75651392069958,95.50764294383272
Nixon Chirinos,MIA,Florida State League,10,19,4,9,1.0,0.0,153.21328690351763,99.00990099009901,100.0,114.1777796783047,100.0,99.50495049504951,104.39589355613458
Rafhlmil Torres,CIN,Florida State League,10,19,41,50,36.0,13.621621608,134.8510137881314,101.02739144049391,98.61794168188418,120.41144411116811,95.43756398496583,99.82266656118904,106.68559241118207
Richard Ramirez,PIT,Florida State League,10,19,152,173,101.0,30.398058173000003,123.45343854003592,89.33692298869259,123.25933904648261,89.05499591724914,172.95563401781027,106.2981310175876,100.55041931747478
Simon Juan,NYM,Florida State League,10,19,338,376,224.0,69.449781632,76.9903616812147,95.33067474266906,109.06439246614796,68.31270504882613,100.82978032792155,102.1975336044085,90.90259075254771
Starlyn Caba,MIA,Florida State League,10,19,194,231,161.0,40.772727233,85.26922032034008,115.29340765597532,80.23504824585282,130.29238718339423,85.38929531592248,97.76422795091406,108.60694769507411
Trey Snyder,NYM,Florida State League,10,19,431,512,334.0,85.770392722,84.7834541132736,96.51939758997531,87.46906033903836,119.5143355958126,82.42926786245425,91.99422896450685,101.16759784160877
Tyson Lewis,CIN,Florida State League,10,19,127,144,74.0,24.666666642,114.59580121563653,112.96820778882359,110.84788328087545,79.51329934744908,129.23869814104003,111.90804553484952,101.10979680571604
Victor Cardoza,PHI,Florida State League,10,19,4,5,2.0,0.0,105.02516566481172,98.03921568627452,100.0,98.03921568627452,100.0,99.01960784313727,98.69281045751636
Wyatt Sanford,PIT,Florida State League,10,19,164,194,121.0,41.655737695,104.7215222508224,87.41389298845557,105.28211153952425,94.55918483681977,99.73816148887128,96.34800226398991,95.75172978826653
Yhoan Escalona,PHI,Florida State League,10,19,7,7,6.0,0.999999996,-24.565588174696348,98.36856025254647,99.0099009940202,99.00990099009901,100.0,98.68923062328334,98.79612074555523
A.J. Ewing,NYM,Florida State League,10,20,65,81,55.0,11.99999999,204.08878499473656,133.39796580092164,100.34469913533556,132.45200461828043,100.0,116.8713324681286,122.06488985151255
Abrahan Ramirez,MIA,Florida State League,10,20,328,403,245.0,68.51694891999999,103.9039206236171,99.66510744833548,59.34121205070772,123.18827326537149,59.34121205070772,79.5031597495216,94.06486425480489
Anthuan Valencia,CIN,Florida State League,10,20,14,18,9.0,1.999999998,62.579913092356186,95.66116869771676,98.03921568819685,100.36325994344895,98.03921568819685,96.8501921929568,98.02121477645419
Aroon Escobar,PHI,Florida State League,10,20,270,316,212.0,64.30331742,129.5495250449549,106.3171018885709,144.17993275958088,104.40105870429402,123.60910572751288,125.24851732407589,118.29936445081528
Bernard Moon,CIN,Florida State League,10,20,390,451,298.0,99.999999762,95.35928983436948,90.58067995908117,93.35122079283772,86.3474098713519,84.68835455731386,91.96595037595944,90.09310354109026
Brian Sanchez,NYY,Florida State League,10,20,242,286,175.0,59.01162785,127.65586181113704,97.98593923394897,94.58955805315462,96.9271948446398,108.86482091023413,96.2877486435518,96.5008973772478
Byron Chourio,MIN,Florida State League,10,20,197,241,146.0,52.639455682,81.10522602196407,92.37750001517388,73.57324702136656,120.66262800377112,72.08675829270943,82.97537351827022,95.53779168010385
Carlos Caro,PIT,Florida State League,10,20,141,161,90.0,24.26966289,29.421574842324024,93.54519037825192,80.4701627689432,79.51329934744908,80.4701627689432,87.00767657359756,84.50955083154807
Carlos Sanchez,CIN,Florida State League,10,20,214,264,144.0,30.162162096,149.96619778707912,109.10246331342752,113.86198259355905,109.20822849810695,115.10461521108573,111.48222295349328,110.72422480169784
Carlos Sanchez,MIA,Florida State League,10,20,177,204,125.0,41.666666625,108.91679135230764,117.7441767820092,88.35877027656353,97.5697618084388,79.69757196962513,103.05147352928637,101.22423628900384
Carson Rucker,DET,Florida State League,10,20,387,429,284.0,72.57777761999999,75.52379927527414,124.3067092582678,65.49412349582482,71.61640622472706,62.28662188217759,94.90041637704631,87.13907965960657
Chris Arroyo,MIA,Florida State League,10,20,68,79,52.0,13.254901919999998,92.85300692739987,103.03116018098035,99.44728657532914,97.56516278009046,117.29487488923544,101.23922337815475,100.01453651213332
Colin Houck,NYM,Florida State League,10,20,230,268,147.0,57.059210418,124.14104100071113,107.37151707917508,124.68483282451884,86.86884699327105,123.68068704315553,116.02817495184695,106.30839896565499
Daniel Pena,MIN,Florida State League,10,20,181,212,154.0,41.729032114,70.77683048953017,102.84984389347163,87.92292145822259,114.73210455474845,86.76865303264574,95.3863826758471,101.83495663548088
Dante Nori,PHI,Florida State League,10,20,423,502,350.0,98.82352935000002,109.97606135480451,117.96347332564147,75.9474675172095,131.51099215817754,120.66952689371553,96.95547042142549,108.47397766700949
Deniel Ortiz,STL,Florida State League,10,20,260,320,166.0,67.376470432,144.98836084846062,117.5487065647147,132.0055692332259,98.47051320203882,170.56781532061024,124.77713789897031,116.00826299999314
Devin Saltiban,PHI,Florida State League,10,20,5,5,4.0,2.4,386.2622381331295,96.15384615384616,107.33286177267287,100.0,100.0,101.74335396325952,101.16223597550635
Dillon Head,MIA,Florida State League,10,20,359,425,276.0,93.033707676,92.1769077892593,95.86785131980221,78.3356878480658,114.65262689749414,65.85337523787564,87.10176958393401,96.28538868845406
Enderson Delgado,DET,Florida State League,10,20,102,122,71.0,32.457142847,55.78943525916586,96.4767558999868,94.46528211476395,91.00892435466527,92.84304324639702,95.47101900737538,93.98365412313866
Engelth Urena,NYY,Florida State League,10,20,334,400,252.0,110.313253008,91.85784694544095,99.62596894024914,101.19078626858635,111.49902349330927,76.78959297895723,100.40837760441775,104.1052595673816
Enmanuel Tejeda,NYY,Florida State League,10,20,120,149,97.0,31.322916602000003,117.8104837343912,94.57015293581225,104.73819572718202,140.1057049354605,111.60734348144612,99.65417433149713,113.13801786615159
Esmith Pineda,CIN,Florida State League,10,20,352,414,267.0,106.999999821,105.378645149045,98.23190910880746,90.19441574655558,86.87050181980962,68.68496871058633,94.21316242768151,91.7656088917242
Franyerber Montilla,DET,Florida State League,10,20,258,299,181.0,58.322222182,119.48573093486398,124.22604668153664,94.62948150824379,94.60218673623181,85.98086745741902,109.42776409489022,104.48590497533742
Guillermo Rosario,PHI,Florida State League,10,20,87,96,49.0,14.999999952,-1.1566643826483731,95.77633470547512,97.72701127375676,80.0903254623451,92.34291216295411,96.75167298961594,91.19789048052566
Heriberto Caraballo,STL,Florida State League,10,20,61,71,42.0,15.75,41.151530408076994,92.5277838402446,97.62882600900565,94.39098355787894,97.63121626097498,95.07830492462512,94.8491978023764
Ichiro Cano,CIN,Florida State League,10,20,65,77,42.0,6.461538426000001,78.97564842780513,109.288906339602,93.93063586950575,92.34318986612293,93.93063586950575,101.60977110455387,98.52091069174355
JP Smith II,MIN,Florida State League,10,20,93,101,66.0,32.507462658,84.01055752636498,100.78971065915388,93.88331055143398,87.62550407524729,87.62450286248401,97.33651060529394,94.09950842861173
Jack Barker,PHI,Florida State League,10,20,29,37,18.0,2.999999988,55.510931989696275,95.60340813821844,97.08737865208785,101.71790596277178,100.0,96.34539339515314,98.13623091769269
Jacob McCombs,MIN,Florida State League,10,20,28,31,24.0,6.0,75.11530287966711,101.30971234571912,94.33962264150944,96.15384615384616,94.33962264150944,97.82466749361427,97.26772704702489
Jean Joseph,TOR,Florida State League,10,20,286,323,224.0,66.6536584,96.17461371975256,99.99741872673229,100.60997140703265,80.30119768219706,86.08309924254561,100.30369506688247,93.636195938654
Jesus  Baez,NYM,Florida State League,10,20,23,26,20.0,7.0,58.94167218832006,83.33333333333334,93.45794392523365,104.23622728646801,93.45794392523365,88.3956386292835,93.675834848345
Jhonny Severino,PIT,Florida State League,10,20,423,468,298.0,115.511400402,77.11460794546981,95.95283868048497,107.76807597827224,68.44854487771141,109.91608336419708,101.8604573293786,90.72315317882287
Jonathan Mejia,STL,Florida State League,10,20,273,324,163.0,48.296296248,81.0422598457746,91.93999611999355,117.85535169298953,85.44779079203064,121.22831252906711,104.89767390649155,98.41437953500458
Jose Rodriguez,MIN,Florida State League,10,20,215,250,128.0,54.447761152,69.55033157360305,85.01199238517341,126.03077201019013,84.11713532860004,134.62538931337795,105.52138219768177,98.38663324132119
Jose Suarez,STL,Florida State League,10,20,327,366,226.0,41.467889788,91.79692167438444,102.6539817925594,97.9174798006185,73.51377793550427,92.47610190305093,100.28573079658895,91.36174650956072
Juan Villavicencio,PHI,Florida State League,10,20,82,104,54.0,14.999999958,55.58637838820511,100.98620800736259,97.72701127296615,99.70457421769166,93.42019024463491,99.35660964016438,99.47259783267346
Julio Henriquez,MIA,Florida State League,10,20,104,122,72.0,18.999999936,42.638080656937696,92.9008338664452,84.0336134905727,83.84678855565235,84.0336134905727,88.46722367850896,86.92707863755675
Kendry Chirinos,TOR,Florida State League,10,20,322,382,224.0,54.733031584,109.43461634469622,99.00030486721654,113.30819031441457,93.06870631676279,130.36043318011974,106.15424759081556,101.79240049946463
Kevin McGonigle,DET,Florida State League,10,20,17,20,16.0,5.0,105.25670397032692,97.25174280547056,95.23809523809524,116.32769408395401,100.0,96.24491902178289,102.93917737583995
Kyle Henley,CIN,Florida State League,10,20,378,423,246.0,44.074999836,87.44284135097628,80.7731415195856,78.2201729786288,61.2104128287076,80.23661979600176,79.49665724910719,73.40124244230732
Luke Scherrer,PIT,Florida State League,10,20,55,63,36.0,14.999999976000002,36.11132824271916,89.23041859356485,86.95652175727788,92.65701035996524,86.95652175727788,88.09347017542137,89.61465023693599
Manolfi Jimenez,PHI,Florida State League,10,20,81,94,62.0,14.229508152,71.07381337844744,93.88161670308743,87.54305399523787,93.42350134699845,87.54305399523787,90.71233534916266,91.61605734844125
Marco Vargas,NYM,Florida State League,10,20,44,55,36.0,8.756756748,203.04626749897065,101.02739144049391,103.02928107287978,121.76166375705199,100.0,102.02833625668686,108.60611209014189
Max Williams,MIA,Florida State League,10,20,67,78,57.0,22.999999947,93.81658963542507,93.61618643212488,81.30081304316214,107.17515361436989,81.30081304316214,87.4584997376435,94.0307176965523
Mitch Voit,NYM,Florida State League,10,20,85,99,60.0,18.62068962,88.86129374582265,98.39575031915345,95.10412468007519,98.56996575566998,103.74970024581977,96.74993749961432,97.35661358496621
Nikau Pouaka-Grego,PHI,Florida State League,10,20,86,106,65.0,25.606060545,66.97090328359077,103.94026292135436,89.32562234391231,102.98107211186868,88.03252898230973,96.63294263263333,98.74898579237845
Nolan Beltran,PHI,Florida State League,10,20,115,131,97.0,36.999999906,49.94617119909264,83.27924272333117,82.03362271143473,106.21735632056405,77.77249042534835,82.65643271738296,90.51007391844333
PJ Morlando,MIA,Florida State League,10,20,190,233,125.0,30.0,110.516986942968,107.08099475457972,124.5617808917811,100.75232765648238,124.57191538508181,115.8213878231804,110.79836776761438
Randy Guzman,NYM,Florida State League,10,20,96,105,73.0,20.44,165.10221235667666,113.06714016925575,113.05820655986848,89.36036089009052,104.05388469354793,113.06267336456212,105.16190253973825
Ricardo Pena,MIN,Florida State League,10,20,40,41,24.0,7.999999992,-6.326388001075933,94.42152860548147,92.59259259945131,85.47008547008546,92.59259259945131,93.5070606024664,90.82806889167274
Roderick Arias,NYY,Florida State League,10,20,394,465,254.0,76.908366376,88.16633970824549,106.3813384715634,106.12201629996261,89.89057053673582,119.36086822195578,106.251677385763,100.79797510275394
Roinny Aguiar,PIT,Florida State League,10,20,3,3,2.0,2.0,-100.0,98.03921568627452,98.03921568627452,99.00990099009901,100.0,98.03921568627452,98.36277745421602
Ryan Sprock,MIN,Florida State League,10,20,70,86,49.0,9.8,129.96213424852374,103.62978878665909,113.18459347865063,107.15318049550923,100.0,108.40719113265486,107.98918758693965
Ryan Weingartner,STL,Florida State League,10,20,69,90,44.0,16.76190472,67.60739500348329,88.08627478203849,85.6443719720094,106.42983231630885,85.6443719720094,86.86532337702394,93.38682635678556
Sam Robertson,NYM,Florida State League,10,20,58,68,31.0,2.999999983,47.45684122481359,102.41632905433046,97.08737865680082,88.95647194655307,100.0,99.75185385556564,96.15339321922812
Sam Shaw,TOR,Florida State League,10,20,225,274,165.0,62.999999865,128.7523888101436,103.81042601298341,114.54137512391952,122.7351822614428,112.91567571392676,109.17590056845147,113.69566113278192
Sammy Stafura,CIN,Florida State League,10,20,338,420,237.0,104.999999838,127.3979305152106,90.50217979020553,72.94841572853925,105.40307932562223,80.5076413614016,81.72529775937238,89.617891614789
Samuel Gil,DET,Florida State League,10,20,306,362,256.0,70.939758848,99.04564212072246,104.55770908862637,65.94970405737482,139.00708401206305,65.35519703679749,85.25370657300058,103.17149905268808
TJayy Walton,PHI,Florida State League,10,20,125,142,77.0,24.943661897,61.6256200411235,111.44807552299972,80.03607264403468,82.46725646058069,80.03607264403468,95.7420740835172,91.3171348758717
Tony Blanco Jr.,PIT,Florida State League,10,20,106,125,58.0,15.903225784,135.24387779394664,116.39118808926335,156.2585805086449,90.59928818836451,145.7742790917389,136.32488429895415,121.08301892875761
Walker Jenkins,MIN,Florida State League,10,20,25,31,18.0,3.78947367,141.7755204767528,98.4606832538456,107.65462144624443,104.52883010012724,100.0,103.05765235004502,103.54804493340576
Willy Montero,NYY,Florida State League,10,20,170,185,128.0,37.888,87.43722589836761,107.15553154147004,81.72091014640708,85.02359158563891,77.38561101044871,94.43822084393855,91.300011091172
Wilson Rodriguez,NYY,Florida State League,10,20,97,117,75.0,28.676470575,106.89678253376388,84.05886892483734,98.94753645656249,103.86225859317354,114.52641673764577,91.50320269069991,95.62288799152445
Yasser Mercedes,MIN,Florida State League,10,20,355,419,246.0,99.968127246,77.25830555379075,101.48440498638794,110.71428705851335,94.8202247424747,85.39860766202361,106.09934602245065,102.33963892912533
Yilber Herrera,MIN,Florida State League,10,20,26,34,15.0,2.8125,143.4383074957178,104.36415985644817,108.5587201237276,106.08217137014796,100.0,106.46143999008788,106.33501711677457
Yonatan Henriquez,NYM,Florida State League,10,20,349,405,273.0,92.323636314,111.59409040159198,93.87057673633807,103.14273601501283,113.15218090235697,99.57256201519678,98.50665637567545,103.38849788456929
Yordalin Pena,STL,Florida State League,10,20,368,412,259.0,89.38039210100001,89.01830095779786,108.8087868387789,92.66119021442222,74.49604774608716,75.437315912739,100.73498852660056,91.98867493309609
Yordany De Los Santos,PIT,Florida State League,10,20,461,512,319.0,105.32063487,94.74113036965244,88.8947479353433,115.90496480016904,68.72031697782334,126.37491977491007,102.39985636775617,91.17334323777857
