Name,Team,Level,Age,IP,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
Matt Waldron,SDP,AAA,29,27.0,.286,1.40,30.4%,40.6%,29.0%,10.0%,5.0%,47.9%,21.1%,31.0%,8.0%,128,248,376,25550
Isaiah Campbell,ARI,AAA,28,51.0,.397,1.36,29.7%,40.5%,29.7%,10.6%,17.0%,39.6%,20.1%,40.3%,11.1%,329,617,946,25551
Brady Basso,OAK,AAA,28,31.2,.354,1.89,17.9%,53.7%,28.4%,18.5%,7.4%,48.0%,22.4%,29.6%,10.9%,188,336,524,25582
Sammy Peralta,COL,AAA,28,49.2,.369,1.95,24.8%,49.7%,25.5%,10.0%,12.5%,40.1%,22.8%,37.0%,10.0%,261,507,768,25589
Adam Macko,TEX,AAA,25,8.0,.400,0.50,25.0%,25.0%,50.0%,0.0%,0.0%,16.0%,24.0%,60.0%,12.7%,58,99,157,25590
Antoine Kelly,LAD,AAA,26,21.0,.295,1.65,13.1%,54.1%,32.8%,10.0%,10.0%,22.2%,30.2%,47.6%,9.8%,182,247,429,25611
Ty Adcock,SDP,AAA,29,23.0,.319,1.13,28.2%,38.0%,33.8%,20.8%,16.7%,49.3%,19.2%,31.5%,9.9%,184,271,455,25651
Matt Brash,SEA,AAA,28,1.2,.000,1.00,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,13.2%,19,19,38,25756
Hunter Brown,HOU,AAA,27,12.1,.192,2.14,18.5%,55.6%,25.9%,14.3%,28.6%,42.9%,21.4%,35.7%,11.7%,59,120,179,25880
Bryan King,HOU,AAA,29,4.2,.308,1.25,25.0%,41.7%,33.3%,25.0%,0.0%,53.8%,23.1%,23.1%,10.4%,39,67,106,25890
Josh Simpson,SEA,AAA,28,34.0,.287,2.09,22.7%,52.3%,25.0%,9.1%,9.1%,38.6%,22.7%,38.6%,10.3%,224,376,600,25957
Seth Johnson,OAK,AAA,27,5.1,.333,1.25,25.0%,41.7%,33.3%,0.0%,0.0%,16.7%,33.3%,50.0%,12.2%,33,49,82,26020
Brendan White,SEA,AAA,27,12.1,.324,1.09,36.1%,33.3%,30.6%,27.3%,9.1%,54.1%,16.2%,29.7%,8.6%,106,139,245,26024
Anthony Maldonado,HOU,AAA,28,22.0,.200,0.34,23.2%,19.6%,57.1%,31.3%,3.1%,51.8%,33.9%,14.3%,12.1%,157,216,373,26034
Blas Castaño,SEA,AAA,27,29.1,.221,2.44,20.5%,56.4%,23.1%,11.1%,11.1%,55.7%,17.7%,26.6%,7.5%,159,292,451,26117
Amos Willingham,HOU,AAA,27,13.1,.237,1.42,23.7%,44.7%,31.6%,8.3%,0.0%,39.5%,31.6%,28.9%,10.2%,103,153,256,26128
Kade Strowd,ARI,AAA,28,43.0,.357,2.88,21.7%,58.1%,20.2%,7.7%,11.5%,46.5%,21.7%,31.8%,9.4%,321,498,819,26191
Nick Robertson,LAD,AAA,27,25.0,.236,1.61,17.5%,50.9%,31.6%,11.1%,11.1%,46.4%,28.6%,25.0%,14.6%,161,264,425,26226
Erik Miller,SFG,AAA,28,1.0,.333,2.00,33.3%,66.7%,0.0%,0.0%,0.0%,0.0%,33.3%,66.7%,16.0%,11,14,25,26252
Joey Estes,OAK,AAA,24,86.1,.297,0.79,26.9%,32.4%,40.7%,25.9%,17.9%,41.4%,35.4%,23.2%,10.2%,598,996,1594,26257
Drey Jameson,ARI,AAA,28,28.0,.351,1.74,22.2%,49.4%,28.4%,17.4%,21.7%,45.7%,28.4%,25.9%,15.0%,158,330,488,26260
Blake Walston,ARI,AAA,25,7.2,.370,1.13,39.3%,32.1%,28.6%,25.0%,25.0%,51.7%,24.1%,24.1%,12.9%,52,88,140,26270
Tommy Henry,ARI,AAA,28,79.0,.344,1.25,28.9%,39.5%,31.6%,16.7%,17.9%,50.2%,21.6%,28.2%,8.1%,554,886,1440,26285
Taylor Rashi,OAK,AAA,30,34.1,.258,1.67,20.0%,50.0%,30.0%,29.6%,3.7%,51.1%,21.1%,27.8%,10.3%,206,346,552,26344
Gavin Collyer,TEX,AAA,25,28.1,.333,1.76,25.4%,47.6%,27.0%,5.9%,5.9%,27.7%,36.9%,35.4%,11.1%,177,310,487,26349
Marc Church,TEX,AAA,25,28.1,.429,1.07,30.1%,36.1%,33.7%,17.9%,10.7%,38.6%,22.7%,38.6%,14.3%,218,348,566,26353
Ben Peoples,TEX,AAA,25,3.2,.143,0.60,0.0%,37.5%,62.5%,40.0%,20.0%,62.5%,0.0%,37.5%,12.9%,27,43,70,26406
Alek Manoah,LAA,AAA,28,30.2,.362,0.74,23.8%,32.4%,43.8%,17.4%,23.9%,50.5%,29.5%,20.0%,8.5%,340,365,705,26410
Sam Aldegheri,LAA,AAA,24,89.1,.317,1.18,23.7%,41.2%,35.0%,22.9%,15.6%,40.9%,23.2%,35.9%,9.4%,604,936,1540,26443
Trevor McDonald,SFG,AAA,25,15.0,.205,4.40,27.0%,59.5%,13.5%,20.0%,0.0%,41.0%,12.8%,46.2%,8.4%,120,142,262,26448
Alex Carrillo,SFG,AAA,29,11.2,.419,1.25,40.0%,33.3%,26.7%,0.0%,12.5%,71.0%,16.1%,12.9%,13.3%,96,144,240,26463
Jayden Murray,HOU,AAA,29,15.1,.171,1.33,15.2%,48.5%,36.4%,33.3%,0.0%,50.0%,29.4%,20.6%,13.7%,87,176,263,26482
Anthony Molina,SFG,AAA,24,9.0,.259,1.86,23.1%,50.0%,26.9%,14.3%,14.3%,33.3%,22.2%,44.4%,9.9%,42,99,141,26952
Juan Burgos,ARI,AAA,26,44.2,.297,2.25,16.4%,57.9%,25.7%,8.3%,19.4%,57.6%,22.9%,19.4%,9.0%,286,501,787,27271
Anthony Veneziano,TEX,AAA,28,30.2,.278,1.00,26.7%,36.7%,36.7%,9.1%,6.1%,35.9%,28.3%,35.9%,9.5%,159,323,482,27453
Bryce Jarvis,ARI,AAA,28,62.1,.353,0.99,23.3%,38.1%,38.6%,12.3%,13.7%,37.1%,25.3%,37.6%,9.2%,470,736,1206,27477
Cole Wilcox,SEA,AAA,26,19.2,.388,2.00,14.3%,57.1%,28.6%,28.6%,0.0%,40.8%,22.4%,36.7%,11.6%,113,206,319,27481
Bobby Miller,LAD,AAA,27,14.0,.219,1.27,24.2%,42.4%,33.3%,36.4%,18.2%,51.5%,27.3%,21.2%,11.1%,105,156,261,27483
Landon Knack,LAD,AAA,28,29.2,.317,0.94,24.4%,36.6%,39.0%,28.1%,3.1%,45.8%,25.3%,28.9%,10.4%,174,306,480,27487
Kyle Hurt,LAD,AAA,28,8.0,.500,2.50,33.3%,47.6%,19.0%,25.0%,25.0%,28.6%,14.3%,57.1%,17.1%,85,125,210,27514
TJ Shook,COL,AAA,28,55.1,.275,0.92,20.9%,37.9%,41.2%,22.2%,9.5%,43.6%,25.0%,31.4%,12.3%,355,558,913,27567
Hayden Wesneski,HOU,AAA,28,13.0,.353,2.50,38.2%,44.1%,17.6%,33.3%,16.7%,54.3%,17.1%,28.6%,13.2%,66,139,205,27581
Jake Eder,LAD,AAA,27,21.0,.321,1.42,19.3%,47.4%,33.3%,21.1%,5.3%,33.3%,24.6%,42.1%,9.0%,127,219,346,27590
Cody Bradford,TEX,AAA,28,6.0,.333,2.25,23.5%,52.9%,23.5%,25.0%,50.0%,47.1%,23.5%,29.4%,20.5%,26,57,83,27597
Jeff Criswell,COL,AAA,27,29.1,.324,1.10,17.1%,43.4%,39.5%,20.0%,13.3%,51.3%,23.1%,25.6%,12.6%,202,337,539,27608
Christian Roa,HOU,AAA,27,23.0,.260,2.25,23.5%,52.9%,23.5%,8.3%,16.7%,44.2%,19.2%,36.5%,10.8%,165,250,415,27662
Tanner Gordon,COL,AAA,28,20.1,.231,0.94,32.7%,32.7%,34.6%,11.1%,5.6%,52.8%,22.6%,24.5%,12.8%,90,191,281,27669
Nick Davila,SEA,AAA,27,10.1,.306,1.75,37.1%,40.0%,22.9%,37.5%,0.0%,36.1%,30.6%,33.3%,6.7%,59,104,163,27741
Yosver Zulueta,SEA,AAA,28,20.1,.339,4.71,31.0%,56.9%,12.1%,0.0%,0.0%,31.0%,34.5%,34.5%,12.2%,168,226,394,27765
Brandon Pfaadt,ARI,AAA,27,10.0,.185,1.00,15.4%,42.3%,42.3%,27.3%,9.1%,35.7%,28.6%,35.7%,5.4%,40,90,130,27782
Gavin Stone,LAD,AAA,27,11.2,.143,4.00,25.0%,60.0%,15.0%,0.0%,33.3%,63.6%,18.2%,18.2%,18.9%,50,125,175,27792
Braxton Roxby,SFG,AAA,27,57.0,.250,1.02,23.6%,38.5%,37.8%,16.1%,8.9%,55.0%,21.5%,23.5%,10.2%,328,561,889,27793
Nick Frasso,COL,AAA,27,30.1,.403,2.00,25.0%,50.0%,25.0%,17.6%,11.8%,36.8%,27.9%,35.3%,13.2%,211,386,597,27861
Jose Corniell,TEX,AAA,23,35.1,.370,1.18,29.1%,38.5%,32.5%,26.3%,2.6%,46.2%,23.5%,30.3%,10.9%,229,414,643,27984
Emiliano Teodo,TEX,AAA,25,56.0,.302,1.94,24.2%,50.0%,25.8%,25.0%,6.3%,41.4%,21.9%,36.7%,12.4%,442,604,1046,27999
Eiberson Castellano,COL,AAA,25,53.1,.307,1.57,26.1%,45.1%,28.8%,25.0%,6.8%,46.5%,22.6%,31.0%,9.0%,395,594,989,28040
Winston Santos,TEX,AAA,24,33.1,.348,1.27,26.9%,40.9%,32.3%,16.7%,16.7%,38.3%,30.9%,30.9%,11.9%,215,366,581,28489
Alimber Santa,HOU,AAA,23,40.2,.319,1.33,25.7%,42.5%,31.9%,22.2%,8.3%,46.6%,23.3%,30.2%,8.7%,265,446,711,28846
Miguel Ullola,HOU,AAA,24,66.1,.259,0.54,26.9%,25.5%,47.6%,30.4%,13.0%,39.2%,22.3%,38.5%,12.9%,455,704,1159,29036
Yilber Díaz,ARI,AAA,25,32.0,.367,1.79,32.9%,43.0%,24.1%,26.3%,15.8%,41.3%,22.5%,36.3%,12.9%,241,365,606,29271
Welinton Herrera,COL,AAA,22,22.2,.421,3.63,35.1%,50.9%,14.0%,25.0%,12.5%,44.8%,20.7%,34.5%,12.2%,175,285,460,29318
Walbert Ureña,LAA,AAA,22,8.1,.320,5.33,26.9%,61.5%,11.5%,0.0%,33.3%,30.8%,15.4%,53.8%,9.5%,71,87,158,29357
River Ryan,LAD,AAA,27,36.1,.369,2.80,26.9%,53.8%,19.2%,15.0%,5.0%,44.7%,22.3%,33.0%,11.9%,203,386,589,29514
Alek Jacob,SDP,AAA,28,56.0,.301,0.90,29.6%,33.3%,37.1%,13.6%,11.9%,50.9%,20.1%,28.9%,11.8%,365,604,969,29628
Andrew Hoffmann,ARI,AAA,26,13.1,.378,3.29,31.8%,52.3%,15.9%,14.3%,0.0%,46.7%,17.8%,35.6%,10.3%,102,160,262,29633
Hayden Juenger,OAK,AAA,25,13.0,.263,0.72,24.4%,31.7%,43.9%,11.1%,22.2%,34.1%,26.8%,39.0%,8.5%,84,129,213,29640
Brett Kerry,LAA,AAA,27,113.0,.352,1.14,29.1%,37.8%,33.1%,21.6%,17.6%,48.8%,26.7%,24.4%,10.0%,770,1217,1987,29826
Jackson Wolf,SDP,AAA,27,89.1,.354,1.09,27.2%,38.0%,34.8%,9.3%,16.5%,46.2%,24.8%,29.0%,10.1%,606,1025,1631,29832
Bryce Miller,SEA,AAA,27,5.2,.375,3.00,25.0%,56.3%,18.8%,0.0%,0.0%,68.8%,6.3%,25.0%,15.1%,29,57,86,29837
Emmet Sheehan,LAD,AAA,26,18.0,.263,0.81,23.7%,34.2%,42.1%,18.8%,0.0%,47.4%,26.3%,26.3%,14.6%,99,195,294,29839
Chayce McDermott,LAD,AAA,27,26.1,.294,1.19,31.4%,37.3%,31.4%,31.3%,18.8%,44.4%,24.1%,31.5%,15.0%,207,287,494,29866
Spencer Arrighetti,HOU,AAA,26,14.1,.192,1.13,34.6%,34.6%,30.8%,25.0%,0.0%,46.2%,19.2%,34.6%,11.8%,83,129,212,29921
Mitch Bratt,ARI,AAA,22,54.2,.259,0.96,26.4%,36.1%,37.5%,20.4%,9.3%,45.3%,23.6%,31.1%,8.7%,302,561,863,30003
Joe Rock,OAK,AAA,25,7.2,.077,0.57,21.4%,28.6%,50.0%,0.0%,14.3%,21.4%,35.7%,42.9%,9.1%,52,58,110,30016
Seth Lonsway,SFG,AAA,27,77.2,.315,2.76,20.4%,58.4%,21.2%,5.6%,18.5%,40.4%,26.4%,33.2%,7.2%,544,771,1315,30064
Carson Seymour,SFG,AAA,27,76.0,.296,2.27,20.5%,55.2%,24.3%,15.7%,11.8%,48.8%,19.4%,31.8%,9.7%,444,734,1178,30084
Ben Casparius,LAD,AAA,27,9.2,.250,0.57,12.0%,32.0%,56.0%,7.1%,7.1%,52.0%,32.0%,16.0%,6.5%,100,131,231,30085
Eric Cerantola,SFG,AAA,26,17.1,.194,0.93,21.6%,37.8%,40.5%,13.3%,13.3%,44.7%,21.1%,34.2%,12.5%,120,183,303,30128
Dylan Smith,SFG,AAA,26,20.1,.271,1.50,20.0%,48.0%,32.0%,12.5%,12.5%,36.0%,34.0%,30.0%,11.1%,129,214,343,30145
Jack Leiter,TEX,AAA,26,3.2,.364,0.80,18.2%,36.4%,45.5%,20.0%,0.0%,54.5%,9.1%,36.4%,9.6%,24,49,73,30146
Robby Ahlstrom,TEX,AAA,27,29.1,.247,1.89,23.6%,50.0%,26.4%,26.3%,10.5%,32.0%,22.7%,45.3%,11.7%,166,305,471,30167
Spencer Bivens,SFG,AAA,32,75.0,.301,1.47,27.2%,43.3%,29.5%,15.2%,15.2%,43.2%,22.5%,34.4%,7.7%,446,819,1265,30226
Carter Baumler,TEX,AAA,24,7.0,.316,1.50,16.7%,50.0%,33.3%,16.7%,0.0%,44.4%,22.2%,33.3%,9.7%,51,62,113,30231
Jaden Hill,COL,AAA,26,2.0,.200,0.67,0.0%,40.0%,60.0%,33.3%,0.0%,40.0%,20.0%,40.0%,12.9%,12,19,31,30250
Cesar Perdomo,SFG,AAA,24,47.2,.331,0.90,28.6%,33.8%,37.7%,31.0%,10.3%,40.6%,25.8%,33.5%,7.9%,292,505,797,30334
Jose Cabrera,ARI,AAA,24,45.0,.361,1.21,21.5%,43.0%,35.6%,14.6%,10.4%,44.2%,22.5%,33.3%,12.0%,280,486,766,30412
Justin Wrobleski,LAD,AAA,25,1.1,.600,0.50,40.0%,20.0%,40.0%,0.0%,0.0%,20.0%,20.0%,60.0%,8.8%,13,21,34,31204
Colton Gordon,HOU,AAA,27,70.2,.290,1.19,25.0%,40.7%,34.3%,25.7%,9.5%,43.9%,24.9%,31.2%,8.5%,365,759,1124,31312
Ben Joyce,LAA,AAA,25,3.2,.300,6.00,22.2%,66.7%,11.1%,0.0%,0.0%,50.0%,20.0%,30.0%,15.8%,21,36,57,31461
Jack Perkins,OAK,AAA,26,7.2,.143,2.00,20.0%,53.3%,26.7%,0.0%,25.0%,33.3%,20.0%,46.7%,17.0%,56,79,135,31468
Blake Adams,COL,AAA,25,58.0,.369,1.16,27.3%,39.0%,33.7%,24.6%,10.1%,44.3%,22.9%,32.9%,8.9%,400,652,1052,31492
Caden Dana,LAA,AAA,22,84.1,.261,1.14,27.5%,38.6%,33.9%,17.7%,11.4%,37.6%,25.6%,36.8%,9.1%,651,933,1584,31508
Victor Mederos,LAA,AAA,25,3.0,.533,4.00,33.3%,53.3%,13.3%,0.0%,0.0%,53.3%,20.0%,26.7%,13.2%,32,44,76,31533
Paul Gervase,LAD,AAA,26,44.2,.271,1.33,16.8%,47.5%,35.6%,19.4%,13.9%,52.5%,19.8%,27.7%,13.4%,325,473,798,31571
Carson Palmquist,COL,AAA,25,25.0,.429,1.27,22.4%,43.4%,34.2%,7.7%,7.7%,38.5%,26.9%,34.6%,9.2%,225,288,513,31612
Gabriel Hughes,COL,AAA,24,40.2,.351,1.65,26.1%,45.9%,27.9%,12.9%,6.5%,44.2%,26.5%,29.2%,11.6%,224,449,673,31614
David Morgan,SDP,AAA,26,18.2,.424,2.46,25.0%,53.3%,21.7%,15.4%,15.4%,38.7%,24.2%,37.1%,12.7%,88,204,292,31616
Mason Adams,COL,AAA,26,13.0,.265,1.75,33.3%,42.4%,24.2%,12.5%,0.0%,41.2%,32.4%,26.5%,12.1%,71,135,206,31663
Carson Whisenhunt,SFG,AAA,25,82.1,.332,1.30,24.8%,42.5%,32.7%,16.2%,5.4%,42.4%,31.4%,26.2%,13.2%,569,910,1479,31676
Blade Tidwell,SFG,AAA,25,72.0,.323,1.13,25.6%,39.5%,34.9%,25.0%,11.8%,43.0%,25.0%,32.0%,11.6%,501,813,1314,31701
Mason Barnett,OAK,AAA,25,57.1,.305,1.16,26.0%,39.8%,34.3%,27.4%,12.9%,37.3%,28.1%,34.6%,8.3%,441,597,1038,31741
Garrett McDaniels,LAD,AAA,26,41.0,.305,3.52,18.1%,63.8%,18.1%,4.8%,0.0%,39.8%,23.7%,36.4%,8.4%,306,410,716,31751
Trevor Martin,LAA,AAA,25,6.1,.389,0.83,31.3%,31.3%,37.5%,16.7%,0.0%,11.8%,29.4%,58.8%,8.4%,63,91,154,31878
Alex Hoppe,SEA,AAA,27,17.0,.317,6.75,22.5%,67.5%,10.0%,0.0%,0.0%,39.0%,19.5%,41.5%,13.1%,131,182,313,31880
Troy Taylor,SEA,AAA,24,52.1,.354,1.37,22.1%,45.0%,32.9%,18.4%,10.2%,49.0%,25.5%,25.5%,12.7%,400,600,1000,31883
Logan VanWey,HOU,AAA,27,47.2,.393,1.24,25.8%,41.1%,33.1%,22.0%,12.2%,38.4%,23.2%,38.4%,13.4%,261,576,837,31884
Samy Natera Jr.,LAA,AAA,26,30.0,.283,0.79,23.1%,33.8%,43.1%,10.7%,17.9%,32.3%,29.2%,38.5%,13.6%,219,346,565,31936
Kohl Drake,ARI,AAA,25,71.1,.325,0.79,27.7%,31.9%,40.4%,18.9%,14.7%,39.0%,28.2%,32.8%,9.3%,547,843,1390,32070
Luis Morales,OAK,AAA,23,64.2,.369,1.34,25.5%,42.6%,31.9%,16.9%,21.5%,45.9%,23.9%,30.1%,10.2%,594,772,1366,32227
Yunior Tur,OAK,AAA,26,61.1,.318,1.22,27.6%,39.7%,32.7%,25.5%,15.7%,46.2%,27.8%,25.9%,11.8%,456,654,1110,33026
Trent Harris,SFG,AAA,27,40.1,.330,1.31,27.5%,41.2%,31.4%,18.8%,12.5%,40.4%,25.0%,34.6%,10.7%,256,471,727,33214
Seth Halvorsen,LAD,AAA,26,27.1,.306,1.94,25.4%,49.2%,25.4%,25.0%,6.3%,19.0%,38.1%,42.9%,13.9%,177,299,476,33294
George Klassen,LAA,AAA,24,91.0,.294,1.69,20.8%,49.8%,29.4%,20.0%,12.0%,42.5%,27.6%,29.9%,12.5%,615,982,1597,33464
Sean Sullivan,COL,AAA,23,54.2,.337,0.91,24.0%,36.3%,39.8%,20.6%,14.7%,44.9%,25.0%,30.1%,9.6%,325,623,948,33502
Ethan Pecko,HOU,AAA,23,74.2,.329,1.68,23.9%,47.7%,28.4%,24.2%,9.7%,33.3%,23.3%,43.4%,10.9%,442,812,1254,33515
Brandyn Garcia,ARI,AAA,26,12.1,.400,2.67,15.4%,61.5%,23.1%,0.0%,16.7%,34.6%,19.2%,46.2%,8.6%,96,125,221,33568
Mark Manfredi,COL,AAA,26,5.0,.429,0.50,35.7%,21.4%,42.9%,33.3%,0.0%,42.9%,7.1%,50.0%,10.8%,56,64,120,33603
Mitch Farris,LAA,AAA,25,22.0,.273,1.21,27.6%,39.7%,32.8%,21.1%,21.1%,32.2%,33.9%,33.9%,13.3%,150,240,390,33628
Matt Wilkinson,SFG,AAA,23,43.2,.264,0.86,29.3%,32.8%,37.9%,13.6%,15.9%,49.2%,21.2%,29.7%,9.7%,280,475,755,33760
Kade Morris,OAK,AAA,24,84.2,.304,1.78,19.5%,51.6%,28.9%,21.6%,17.6%,48.1%,19.8%,32.1%,8.4%,470,846,1316,33787
Philip Abner,SFG,AAA,24,37.2,.330,1.31,26.7%,41.6%,31.7%,21.9%,3.1%,50.0%,22.6%,27.4%,13.4%,212,408,620,33821
Yuki Matsui,SDP,AAA,30,12.2,.375,0.69,32.5%,27.5%,40.0%,18.8%,12.5%,42.9%,31.0%,26.2%,18.3%,80,144,224,33826
José Fermin,LAA,AAA,24,16.0,.415,2.44,24.4%,53.7%,22.0%,11.1%,0.0%,53.7%,22.0%,24.4%,16.8%,114,184,298,33908
Ryan Johnson,LAA,AAA,23,5.0,.333,1.60,18.8%,50.0%,31.3%,20.0%,20.0%,43.8%,12.5%,43.8%,9.0%,25,53,78,35325
Gage Jump,OAK,AAA,23,38.0,.376,1.58,27.9%,44.2%,27.9%,8.3%,16.7%,34.8%,23.6%,41.6%,13.6%,258,449,707,35418
Tatsuya Imai,HOU,AAA,28,3.0,.167,3.00,33.3%,50.0%,16.7%,100.0%,0.0%,33.3%,0.0%,66.7%,7.9%,36,27,63,37124
Ryan Brasier,TEX,AAA,38,22.2,.306,1.76,25.4%,47.6%,27.0%,23.5%,11.8%,50.0%,21.9%,28.1%,12.9%,144,252,396,5615
Hunter Strickland,LAA,AAA,37,12.1,.429,1.46,27.3%,43.2%,29.5%,7.7%,23.1%,51.1%,35.6%,13.3%,12.7%,77,152,229,7836
Kirby Yates,LAA,AAA,39,2.0,.667,1.00,50.0%,25.0%,25.0%,0.0%,100.0%,50.0%,25.0%,25.0%,13.2%,13,25,38,9073
Dallas Keuchel,OAK,AAA,38,25.0,.319,1.48,21.9%,46.6%,31.5%,26.1%,21.7%,45.9%,28.4%,25.7%,9.8%,220,262,482,9434
Clay Dungan,SDP,AAA,30,1.0,.714,1.00,42.9%,28.6%,28.6%,0.0%,0.0%,14.3%,57.1%,28.6%,8.6%,13,22,35,sa1169803
Robinson Ortiz,SEA,AAA,26,44.2,.286,1.37,25.9%,42.9%,31.3%,8.6%,17.1%,39.3%,24.8%,35.9%,10.5%,337,499,836,sa3004006
Sam Carlson,HOU,AAA,27,36.1,.287,0.89,26.7%,34.4%,38.9%,17.1%,11.4%,34.1%,31.9%,34.1%,9.2%,252,401,653,sa3005015
Juan Sanchez,SFG,AAA,25,14.1,.350,1.13,25.6%,39.5%,34.9%,26.7%,26.7%,43.2%,27.3%,29.5%,9.1%,160,190,350,sa3005444
Brayan Castillo,COL,AAA,25,1.2,.750,1.00,11.1%,44.4%,44.4%,0.0%,25.0%,66.7%,33.3%,0.0%,6.0%,48,36,84,sa3006544
Jose Cordova,COL,AAA,26,1.1,.200,0.00,0.0%,0.0%,100.0%,0.0%,0.0%,20.0%,60.0%,20.0%,7.1%,4,10,14,sa3006548
Michael Flynn,SDP,AAA,29,20.2,.385,1.45,23.4%,45.3%,31.3%,15.0%,10.0%,53.1%,21.9%,25.0%,10.8%,155,244,399,sa3006803
Gabe Mosser,SEA,AAA,30,125.2,.304,1.01,29.1%,35.7%,35.2%,17.9%,9.3%,50.2%,25.2%,24.5%,8.6%,760,1271,2031,sa3006834
Troy Watson,SEA,AAA,29,11.1,.290,1.38,40.6%,34.4%,25.0%,25.0%,12.5%,46.9%,28.1%,25.0%,11.9%,40,95,135,sa3007249
Sean Boyle,SDP,AAA,29,113.2,.318,1.98,25.3%,49.6%,25.1%,21.5%,18.3%,51.1%,21.0%,27.9%,9.6%,622,1228,1850,sa3007618
Julio Rodriguez,HOU,AAA,26,8.0,.250,0.83,21.4%,35.7%,42.9%,33.3%,0.0%,43.8%,25.0%,31.3%,9.8%,106,87,193,sa3007992
Gustavo Rodriguez,OAK,AAA,25,19.0,.321,1.92,28.3%,47.2%,24.5%,23.1%,0.0%,35.8%,24.5%,39.6%,7.6%,115,214,329,sa3008438
Jerming Rosario,LAD,AAA,24,61.2,.305,1.47,18.7%,48.4%,32.9%,13.7%,15.7%,39.2%,25.9%,34.8%,10.5%,460,698,1158,sa3008678
Victor Duarte,SDP,AAA,25,0.1,.000,0.00,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,2,1,3,sa3008904
Jonatan Bernal,ARI,AAA,24,37.1,.288,0.75,29.4%,30.3%,40.3%,20.8%,8.3%,42.6%,28.7%,28.7%,10.0%,239,389,628,sa3009271
Misael Tamarez,SDP,AAA,26,48.1,.278,0.92,24.8%,36.1%,39.1%,23.1%,13.5%,48.9%,25.5%,25.5%,8.9%,367,519,886,sa3009632
Blake Townsend,TEX,AAA,25,9.2,.385,0.90,26.9%,34.6%,38.5%,60.0%,0.0%,46.2%,19.2%,34.6%,9.6%,66,100,166,sa3010125
Fernando Sanchez,SDP,AAA,25,16.2,.239,2.18,25.5%,51.1%,23.4%,27.3%,18.2%,50.0%,18.8%,31.3%,9.5%,109,153,262,sa3010134
Austin Roberts,TEX,AAA,27,9.1,.419,1.40,25.0%,43.8%,31.3%,20.0%,20.0%,51.5%,18.2%,30.3%,12.6%,87,111,198,sa3010254
Andrew Bash,OAK,AAA,29,28.2,.322,1.46,28.9%,42.2%,28.9%,11.5%,19.2%,34.7%,35.8%,29.5%,8.0%,208,317,525,sa3010259
Jose Atencio,LAA,AAA,24,5.1,.389,1.20,35.3%,35.3%,29.4%,0.0%,0.0%,16.7%,38.9%,44.4%,6.3%,36,60,96,sa3010304
Ben Anderson,TEX,AAA,28,14.1,.283,1.50,35.2%,38.9%,25.9%,7.1%,28.6%,41.4%,20.7%,37.9%,5.8%,137,189,326,sa3010560
Justin Yeager,SDP,AAA,28,45.1,.324,0.71,33.8%,27.6%,38.6%,8.9%,30.4%,41.6%,30.2%,28.2%,10.4%,318,522,840,sa3010825
Austin Bergner,TEX,AAA,29,15.2,.298,1.50,18.4%,49.0%,32.7%,25.0%,25.0%,46.0%,16.0%,38.0%,10.6%,114,179,293,sa3011122
Josh Hejka,TEX,AAA,29,3.1,.000,0.83,0.0%,45.5%,54.5%,16.7%,66.7%,54.5%,36.4%,9.1%,4.3%,30,40,70,sa3011152
Seth Shuman,SEA,AAA,28,13.0,.242,3.33,21.2%,60.6%,18.2%,50.0%,0.0%,57.6%,12.1%,30.3%,10.0%,81,130,211,sa3011187
Josh Hendrickson,HOU,AAA,28,103.2,.316,1.17,25.3%,40.2%,34.5%,15.6%,14.7%,40.4%,28.0%,31.7%,9.8%,571,1100,1671,sa3011196
Gunner Mayer,SEA,AAA,25,34.1,.324,0.91,24.7%,35.8%,39.5%,12.5%,21.9%,37.0%,25.9%,37.0%,14.7%,283,409,692,sa3011199
Aidan Anderson,TEX,AAA,29,34.1,.273,1.50,18.9%,48.6%,32.4%,22.2%,8.3%,50.0%,19.6%,30.4%,8.8%,208,339,547,sa3011250
Evan Fitterer,SDP,AAA,26,88.1,.292,2.74,20.8%,58.0%,21.2%,20.7%,6.9%,40.4%,21.1%,38.6%,8.0%,660,937,1597,sa3011433
Houston Roth,SEA,AAA,28,56.0,.256,0.60,21.7%,29.4%,49.0%,22.9%,17.1%,42.8%,24.1%,33.1%,11.9%,362,609,971,sa3011527
James Gonzalez,OAK,AAA,25,53.1,.290,1.57,22.9%,47.1%,29.9%,12.8%,12.8%,44.7%,29.2%,26.1%,10.0%,376,530,906,sa3011609
Jared Johnson,OAK,AAA,25,10.0,.267,1.40,17.2%,48.3%,34.5%,20.0%,0.0%,20.0%,40.0%,40.0%,8.0%,88,87,175,sa3011626
Avery Short,ARI,AAA,25,9.2,.207,1.00,18.5%,40.7%,40.7%,27.3%,0.0%,37.9%,34.5%,27.6%,7.6%,54,91,145,sa3011712
R.J. Dabovich,SFG,AAA,27,5.1,.091,0.43,9.1%,27.3%,63.6%,14.3%,0.0%,36.4%,36.4%,27.3%,8.8%,34,46,80,sa3014431
