Name,Team,Level,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,PlayerId
Ryan Birchard,MIL,AA,22,2,3,4.88,32,2,0,0,1,2,6,48.0,225,29,30,26,6,55,0,1,8,2,77,sa3023449
Nick Altermatt,CHW,AA,26,1,1,2.61,30,0,0,0,1,1,1,41.1,174,37,16,12,5,15,0,2,0,0,44,sa3023451
Jackson Baumeister,TBR,AA,23,4,5,5.46,22,22,0,0,0,0,0,95.2,400,76,60,58,18,53,0,3,7,2,101,sa3023471
Michael Forret,TBR,AA,22,6,0,2.15,10,10,1,0,0,0,0,54.1,211,35,14,13,6,22,0,1,0,0,56,sa3023479
Nick Dean,CHC,AA,25,5,2,3.66,14,5,0,0,0,1,0,46.2,192,43,20,19,2,11,0,0,2,1,52,sa3023506
Drew Dowd,TBR,AA,24,0,0,0.00,2,0,0,0,0,0,0,4.0,18,2,0,0,0,4,0,0,0,0,2,sa3023509
Nick Sando,CIN,AA,25,1,3,2.18,6,5,0,0,0,0,0,20.2,85,15,5,5,0,12,0,0,1,0,28,sa3023511
Bishop Letson,MIL,AA,21,6,6,5.09,21,21,0,0,0,0,0,88.1,397,85,56,50,10,46,0,9,0,1,90,sa3023526
Derrick Edington,TBR,AA,26,2,4,4.79,31,0,0,0,6,3,0,41.1,180,44,24,22,5,18,1,1,5,0,38,sa3023665
Connor Schultz,CHC,AA,27,5,4,4.55,16,13,0,0,0,0,2,63.1,280,60,37,32,8,28,0,0,1,0,67,sa3024948
Garrett Edwards,TBR,AA,24,5,10,4.55,25,25,0,0,0,0,0,120.2,505,118,66,61,23,38,0,6,3,0,88,sa3024980
Colby Martin,MIA,AA,25,5,4,6.75,34,0,0,0,7,4,2,45.1,211,40,36,34,8,35,2,2,8,0,64,sa3025304
Najer Victor,LAA,AA,24,1,2,2.84,9,0,0,0,1,1,0,12.2,52,4,5,4,0,9,1,0,6,0,21,sa3025330
Owen Hackman,ATL,AA,24,3,4,5.40,31,2,0,0,3,1,5,45.0,190,43,28,27,9,15,0,1,5,0,52,sa3025349
Luke Hayden,CIN,AA,23,1,1,5.23,5,5,0,0,0,0,0,20.2,87,13,13,12,4,13,0,2,1,0,25,sa3025504
Pierce George,CHW,AA,23,5,2,5.59,23,0,0,0,1,1,5,29.0,131,26,18,18,4,15,0,3,4,1,32,sa3025520
Kyle Robinson,LAA,AA,22,0,2,8.27,5,5,0,0,0,0,0,20.2,99,30,19,19,3,10,0,0,0,0,18,sa3025537
Logan Whitaker,MIA,AA,26,2,2,4.43,16,0,0,0,3,0,3,22.1,106,29,11,11,1,12,0,0,0,0,27,sa3025561
Stephen Quigley,CIN,AA,26,0,1,27.00,1,0,0,0,0,1,0,1.0,7,3,3,3,0,2,0,0,1,0,0,sa3025572
Jack Seppings,MIL,AA,23,1,4,4.39,13,1,0,0,1,1,1,41.0,165,33,22,20,5,12,0,2,0,0,26,sa3025573
Tyson Hardin,MIL,AA,24,0,3,7.67,7,7,0,0,0,0,0,29.1,140,40,29,25,4,12,0,0,1,2,43,sa3025574
Herick Hernandez,ATL,AA,22,0,2,2.80,11,11,0,0,0,0,0,45.0,197,33,19,14,5,31,0,1,1,0,64,sa3025588
Cam Caminiti,ATL,AA,19,1,0,2.13,5,5,0,0,0,0,0,25.1,106,19,7,6,3,13,0,1,1,0,28,sa3025607
Chandler Welch,MIL,AA,23,0,1,13.50,2,0,0,0,0,0,0,6.0,31,8,9,9,2,5,0,1,0,0,1,sa3025667
Tyler Bremner,LAA,AA,22,2,2,3.60,4,4,0,0,0,0,0,20.0,80,14,9,8,1,6,0,0,0,0,28,sa3027644
Will Cannon,CIN,AA,22,0,5,6.61,37,0,0,0,5,6,5,49.0,223,53,39,36,7,24,0,3,5,0,54,sa3028369
Brooks Caple,CHC,AA,23,4,4,3.38,16,15,0,0,0,0,0,80.0,315,64,33,30,8,24,0,2,1,2,77,sa3028388
Chris Cortez,LAA,AA,23,4,2,4.89,37,0,0,0,1,2,8,38.2,182,38,23,21,3,31,0,3,7,0,50,sa3029417
Gabe Davis,CHW,AA,22,0,5,8.31,10,10,0,0,0,0,0,34.2,166,47,37,32,11,17,0,1,4,2,37,sa3029907
Jaron DeBerry,MIL,AA,23,8,8,4.50,25,25,1,1,0,0,0,124.0,534,105,70,62,20,63,0,7,4,5,135,sa3029984
Ethan Flanagan,CHC,AA,24,0,0,0.00,1,0,0,0,0,0,0,2.0,6,0,0,0,0,0,0,0,0,0,3,sa3031428
Phil Fox,CHW,AA,23,3,4,2.87,31,2,0,0,2,2,1,37.2,156,35,15,12,6,13,0,1,1,0,36,sa3031609
Sam Garcia,MIL,AA,24,2,3,5.21,27,1,0,0,3,2,3,38.0,173,33,26,22,2,23,1,6,3,1,51,sa3031950
Austin Gordon,LAA,AA,23,8,7,4.41,25,25,0,0,0,0,0,120.1,503,106,59,59,20,40,0,8,5,2,125,sa3032478
Ben Johnson,CHC,AA,24,1,0,5.40,2,0,0,0,0,1,0,5.0,22,5,3,3,1,2,0,0,0,1,5,sa3034710
Jacob Kisting,MIA,AA,23,4,0,1.88,5,5,0,0,0,0,0,24.0,99,18,7,5,1,7,0,4,1,0,31,sa3035468
Jacob Kmatz,TBR,AA,23,2,1,3.65,15,0,0,0,2,1,2,24.2,96,19,10,10,5,4,1,0,1,0,29,sa3035522
Jake Knapp,CHC,AA,25,0,2,4.76,10,10,0,0,0,0,0,34.0,144,27,20,18,5,17,0,2,1,0,39,sa3035531
Lucas Mahlstedt,LAA,AA,23,3,1,3.44,40,0,0,0,0,0,8,55.0,228,51,22,21,3,18,0,2,1,1,62,sa3036871
Braylon Owens,MIL,AA,23,1,1,4.50,7,5,0,0,0,0,0,30.0,131,25,16,15,2,17,0,1,3,1,39,sa3039298
Liam Paddack,CHW,AA,22,4,1,3.19,22,0,0,0,0,1,3,31.0,138,21,11,11,0,28,1,6,3,1,46,sa3039330
Vince Reilly,CHC,AA,25,2,2,4.38,27,1,0,0,7,1,0,39.0,168,27,23,19,4,19,0,6,0,0,48,sa3040586
Brett Sears,ATL,AA,26,5,4,3.33,17,15,0,0,0,0,0,94.2,380,80,36,35,10,22,0,5,0,0,113,sa3041892
Luke Sinnard,ATL,AA,23,0,0,2.08,2,2,0,0,0,0,0,8.2,36,7,2,2,1,4,0,0,0,0,6,sa3042362
Travis Smith,MIL,AA,23,0,3,7.12,13,4,0,0,0,0,3,30.1,146,35,25,24,8,25,0,2,3,0,18,sa3042647
Nate Snead,LAA,AA,22,3,5,4.61,15,15,0,0,0,0,0,66.1,278,61,35,34,10,21,0,2,1,0,47,sa3042668
J.D. Thompson,MIL,AA,22,0,3,3.63,5,5,0,0,0,0,0,22.1,97,17,10,9,3,16,0,2,1,0,29,sa3043764
Joey Volini,MIA,AA,23,2,3,4.91,7,7,0,0,0,0,0,33.0,144,34,21,18,5,11,0,2,1,1,25,sa3044555
Tyler LaPorte,ATL,AA,29,0,4,1.91,41,0,0,0,8,2,3,47.0,193,23,15,10,4,27,2,2,3,1,69,sa3067023
Victor Diaz,CIN,AA,23,0,2,10.00,6,0,0,0,0,0,1,9.0,48,14,10,10,0,6,0,1,2,0,8,sa3067034
Aric McAtee,CHW,AA,26,2,0,8.03,9,0,0,0,0,0,0,12.1,54,8,11,11,1,11,0,0,2,1,8,sa3067068
Garrett Hodges,MIL,AA,23,2,1,8.04,11,0,0,0,1,0,1,15.2,87,21,18,14,6,16,0,4,0,0,14,sa3067071
Tanner Gillis,MIL,AA,25,3,3,3.32,15,8,0,0,1,0,0,57.0,226,42,23,21,10,13,0,2,3,2,43,sa3067074
Jonathan Clark,CHW,AA,26,8,3,4.50,38,0,0,0,8,7,1,46.0,207,41,24,23,5,31,2,3,7,0,54,sa3067083
Jorge Corona,CHW,AA,25,0,0,0.00,1,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,sa3067209
Jackson Kirkpatrick,CHC,AA,23,2,0,13.15,11,0,0,0,0,1,1,13.0,78,18,23,19,1,20,0,2,1,0,17,sa3067258
Mathias LaCombe,CHW,AA,24,0,0,6.48,14,1,0,0,0,0,5,16.2,78,14,12,12,1,10,0,4,0,0,22,sa3067312
Dawson Netz,CHC,AA,25,7,4,2.85,23,16,0,0,0,0,0,82.0,331,49,27,26,8,34,0,8,1,3,97,sa3067466
Beau Blanchard,CIN,AA,24,0,6,6.99,9,9,0,0,0,0,0,37.1,174,47,31,29,12,15,0,1,0,0,45,sa3067505
Jack Kartsonas,TBR,AA,25,1,1,2.12,4,3,0,0,0,0,0,17.0,65,12,6,4,1,3,0,0,0,0,10,sa3075388
Alex Madera,CHC,AA,25,0,0,0.00,2,0,0,0,0,0,0,1.2,7,1,0,0,0,1,0,0,0,0,0,sa3075809
Jackson Brockett,CHC,AA,23,1,1,8.18,4,1,0,0,0,1,1,11.0,52,12,11,10,1,8,0,0,0,0,12,sa3076026
Tanner Perry,MIL,AA,23,0,0,27.00,1,0,0,0,0,0,0,2.1,18,5,9,7,1,4,0,1,1,0,4,sa3076115
Peyton Niksch,MIL,AA,22,0,1,9.43,8,3,0,0,0,0,0,21.0,113,34,25,22,7,13,0,2,1,0,18,sa3076116
Anderson Pilar,ATL,AA,28,2,2,4.43,11,2,0,0,0,0,2,22.1,96,16,11,11,6,10,0,5,2,0,30,sa917899
