Name,Team,Level,Age,IP,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
Riley Frey,ATL,AA,24,5.2,.286,0.86,7.1%,42.9%,50.0%,28.6%,0.0%,20.0%,20.0%,60.0%,14.4%,29,61,90,sa3022909
Shay Schanaman,ATL,AA,26,59.2,.284,1.56,19.3%,49.1%,31.6%,13.0%,20.4%,55.2%,24.4%,20.3%,11.5%,346,650,996,sa3022933
Jack Sellinger,MIA,AA,26,52.2,.305,1.59,21.3%,48.4%,30.3%,40.5%,2.7%,33.3%,19.0%,47.6%,14.2%,325,529,854,sa3022934
K.C. Hunt,TBR,AA,25,32.2,.233,0.91,21.7%,37.3%,41.0%,17.6%,14.7%,50.6%,27.7%,21.7%,13.2%,184,287,471,sa3022937
Ryan Bourassa,ATL,AA,26,17.0,.231,0.50,14.3%,28.6%,57.1%,37.5%,16.7%,46.5%,34.9%,18.6%,13.8%,124,174,298,sa3022947
Riley Gowens,CHW,AA,26,11.0,.286,0.83,24.1%,34.5%,41.4%,25.0%,8.3%,31.0%,31.0%,37.9%,12.8%,62,117,179,sa3022948
Seth Keener,CHW,AA,24,0.2,.600,0.50,25.0%,25.0%,50.0%,0.0%,0.0%,60.0%,0.0%,40.0%,5.3%,20,18,38,sa3022949
Christian Oppor,CHW,AA,21,24.2,.239,1.07,14.7%,44.1%,41.2%,25.0%,7.1%,53.6%,13.0%,33.3%,8.6%,284,252,536,sa3022950
Morris Austin,CHW,AA,26,29.1,.299,1.57,25.3%,45.6%,29.1%,8.7%,17.4%,40.7%,27.2%,32.1%,9.9%,190,307,497,sa3022955
Lucas Braun,ATL,AA,24,50.2,.350,1.16,26.8%,39.4%,33.9%,25.6%,7.0%,51.6%,22.7%,25.8%,15.0%,211,469,680,sa3022996
Jake Bockenstedt,CHW,AA,26,10.1,.333,0.80,43.8%,25.0%,31.3%,10.0%,10.0%,32.4%,41.2%,26.5%,9.6%,74,113,187,sa3023007
Lucas Gordon,CHW,AA,24,114.2,.275,0.81,20.6%,35.6%,43.8%,23.9%,14.2%,45.3%,24.9%,29.8%,15.7%,769,1218,1987,sa3023036
TJ Nichols,TBR,AA,24,85.2,.306,1.39,26.1%,43.0%,30.9%,29.9%,22.1%,50.6%,27.1%,22.3%,9.9%,496,905,1401,sa3023039
Hayden Snelsire,TBR,AA,25,54.0,.258,0.70,29.7%,29.0%,41.3%,21.1%,17.5%,40.8%,31.0%,28.2%,15.2%,309,548,857,sa3023138
Will Schomberg,MIA,AA,25,7.1,.400,0.83,26.7%,33.3%,40.0%,33.3%,0.0%,60.0%,6.7%,33.3%,16.0%,72,90,162,sa3023160
LJ McDonough,ATL,AA,26,42.2,.362,1.34,27.2%,41.7%,31.1%,15.6%,15.6%,33.6%,27.3%,39.1%,14.5%,380,498,878,sa3023172
Cody Adcock,CIN,AA,24,35.0,.244,1.13,19.0%,42.9%,38.1%,18.8%,12.5%,40.7%,32.6%,26.7%,14.3%,272,385,657,sa3023175
Nigel Belgrave,MIA,AA,24,64.1,.325,1.28,25.0%,42.1%,32.9%,20.4%,9.3%,44.3%,25.1%,30.5%,13.1%,366,722,1088,sa3023180
Isaac Gallegos,ATL,AA,23,30.2,.277,2.41,29.3%,50.0%,20.7%,11.8%,5.9%,52.4%,22.6%,25.0%,12.6%,165,305,470,sa3023183
T.J. Fondtain,TBR,AA,25,39.2,.238,0.95,22.5%,37.8%,39.6%,27.3%,13.6%,45.7%,27.6%,26.7%,11.6%,302,423,725,sa3023271
Grayson Moore,CHC,AA,24,11.0,.344,1.25,22.9%,42.9%,34.3%,16.7%,25.0%,45.7%,25.7%,28.6%,15.3%,55,115,170,sa3023275
Owen Wild,TBR,AA,23,21.0,.216,0.76,21.1%,34.2%,44.7%,11.8%,5.9%,44.7%,23.7%,31.6%,15.4%,114,204,318,sa3023278
Luis Martinez-Gomez,CHC,AA,23,46.1,.239,1.02,19.5%,40.7%,39.8%,18.4%,18.4%,38.1%,27.8%,34.1%,10.6%,300,435,735,sa3023285
Drue Hackenberg,ATL,AA,24,20.0,.176,1.53,25.5%,45.1%,29.4%,0.0%,6.7%,26.9%,36.5%,36.5%,10.1%,97,170,267,sa3023304
Garrett Baumann,ATL,AA,21,76.0,.333,1.87,22.9%,50.2%,26.8%,23.6%,12.7%,44.0%,24.2%,31.9%,11.7%,432,785,1217,sa3023310
Simon Miller,CIN,AA,25,9.2,.240,1.38,26.9%,42.3%,30.8%,0.0%,25.0%,73.1%,11.5%,15.4%,15.6%,60,107,167,sa3023311
Ty Cummings,TBR,AA,24,5.1,.000,1.00,9.1%,45.5%,45.5%,20.0%,20.0%,63.6%,27.3%,9.1%,15.5%,30,41,71,sa3023365
Brett Wichrowski,MIL,AA,23,47.2,.323,2.25,23.5%,52.9%,23.5%,14.3%,42.9%,41.9%,28.2%,29.8%,13.1%,252,449,701,sa3023366
Kade Bragg,MIA,AA,24,49.0,.311,1.78,29.2%,45.3%,25.5%,18.5%,3.7%,39.3%,18.7%,42.1%,12.6%,401,528,929,sa3023408
Tommy Vail,CHW,AA,27,6.0,.364,0.64,18.2%,31.8%,50.0%,9.1%,0.0%,22.7%,22.7%,54.5%,6.7%,34,70,104,sa3023413
Josh Knoth,MIL,AA,20,8.0,.105,0.82,9.1%,40.9%,50.0%,18.2%,27.3%,50.0%,18.2%,31.8%,12.0%,47,78,125,sa3023420
Garrett Wright,CHW,AA,24,9.0,.348,3.00,36.0%,48.0%,16.0%,0.0%,50.0%,36.0%,32.0%,32.0%,14.1%,83,108,191,sa3023446
Ryan Birchard,MIL,AA,22,48.0,.267,0.84,14.1%,39.1%,46.7%,23.3%,14.0%,40.2%,23.9%,35.9%,13.4%,478,548,1026,sa3023449
Nick Altermatt,CHW,AA,26,41.1,.296,0.90,27.8%,34.3%,38.0%,14.6%,12.2%,34.0%,27.4%,38.7%,10.4%,261,433,694,sa3023451
Jackson Baumeister,TBR,AA,23,95.2,.258,1.13,25.6%,39.5%,34.9%,16.9%,21.7%,42.0%,31.3%,26.7%,14.1%,598,964,1562,sa3023471
Michael Forret,TBR,AA,22,54.1,.230,1.34,20.2%,45.7%,34.1%,22.7%,13.6%,44.7%,22.7%,32.6%,14.5%,308,505,813,sa3023479
Nick Dean,CHC,AA,25,46.2,.323,1.24,26.0%,40.9%,33.1%,21.4%,4.8%,46.5%,27.1%,26.4%,14.3%,222,463,685,sa3023506
Drew Dowd,TBR,AA,24,4.0,.167,7.00,33.3%,58.3%,8.3%,100.0%,0.0%,41.7%,16.7%,41.7%,4.9%,32,29,61,sa3023509
Nick Sando,CIN,AA,25,20.2,.333,2.09,24.4%,51.1%,24.4%,27.3%,0.0%,60.0%,13.3%,26.7%,17.0%,134,219,353,sa3023511
Bishop Letson,MIL,AA,21,88.1,.310,1.43,26.0%,43.5%,30.5%,16.0%,13.3%,42.7%,25.3%,32.0%,10.5%,554,928,1482,sa3023526
Derrick Edington,TBR,AA,26,41.1,.331,2.10,19.1%,54.8%,26.1%,16.7%,16.7%,42.4%,25.4%,32.2%,10.6%,226,425,651,sa3023665
Connor Schultz,CHC,AA,27,63.1,.294,0.91,26.6%,34.9%,38.5%,20.0%,12.3%,44.4%,28.1%,27.5%,14.7%,340,650,990,sa3024948
Garrett Edwards,TBR,AA,24,120.2,.271,1.35,23.5%,43.9%,32.6%,15.3%,19.5%,43.0%,29.6%,27.4%,10.1%,660,1200,1860,sa3024980
Colby Martin,MIA,AA,25,45.1,.314,1.03,25.7%,37.6%,36.6%,16.2%,21.6%,31.4%,29.4%,39.2%,18.3%,334,515,849,sa3025304
Najer Victor,LAA,AA,24,12.2,.182,1.50,28.6%,42.9%,28.6%,50.0%,0.0%,42.9%,28.6%,28.6%,17.9%,82,153,235,sa3025330
Owen Hackman,ATL,AA,24,45.0,.301,1.12,24.6%,39.8%,35.6%,9.5%,21.4%,32.8%,32.8%,34.4%,10.6%,278,487,765,sa3025349
Luke Hayden,CIN,AA,23,20.2,.209,1.47,19.6%,47.8%,32.6%,26.7%,26.7%,53.2%,19.1%,27.7%,15.2%,163,205,368,sa3025504
Pierce George,CHW,AA,23,29.0,.286,0.97,20.3%,39.2%,40.5%,25.0%,12.5%,29.6%,24.7%,45.7%,12.4%,205,293,498,sa3025520
Kyle Robinson,LAA,AA,22,20.2,.397,0.70,35.2%,26.8%,38.0%,25.9%,11.1%,36.6%,31.0%,32.4%,10.6%,160,246,406,sa3025537
Logan Whitaker,MIA,AA,26,22.1,.424,1.65,32.8%,41.8%,25.4%,11.8%,5.9%,40.3%,26.9%,32.8%,15.6%,139,252,391,sa3025561
Stephen Quigley,CIN,AA,26,1.0,.600,2.00,60.0%,40.0%,0.0%,0.0%,0.0%,0.0%,40.0%,60.0%,8.8%,15,19,34,sa3025572
Jack Seppings,MIL,AA,23,41.0,.233,1.38,22.8%,44.7%,32.5%,25.0%,12.5%,51.2%,23.2%,25.6%,10.8%,242,386,628,sa3025573
Tyson Hardin,MIL,AA,24,29.1,.444,1.85,29.6%,45.7%,24.7%,15.0%,20.0%,42.9%,25.0%,32.1%,14.3%,202,366,568,sa3025574
Herick Hernandez,ATL,AA,22,45.0,.292,0.69,28.3%,29.3%,42.4%,21.4%,11.9%,47.0%,21.0%,32.0%,15.6%,356,497,853,sa3025588
Cam Caminiti,ATL,AA,19,25.1,.262,1.17,20.6%,42.9%,36.5%,30.4%,13.0%,49.2%,18.5%,32.3%,13.6%,151,267,418,sa3025607
Chandler Welch,MIL,AA,23,6.0,.273,0.89,29.2%,33.3%,37.5%,44.4%,22.2%,54.2%,20.8%,25.0%,10.5%,44,61,105,sa3025667
Tyler Bremner,LAA,AA,22,20.0,.289,0.89,24.4%,35.6%,40.0%,33.3%,5.6%,39.1%,19.6%,41.3%,14.8%,124,213,337,sa3027644
Will Cannon,CIN,AA,22,49.0,.341,1.04,22.3%,39.6%,38.1%,20.8%,13.2%,41.8%,26.2%,31.9%,11.1%,341,543,884,sa3028369
Brooks Caple,CHC,AA,23,80.0,.275,0.89,22.8%,36.4%,40.8%,16.7%,9.5%,37.1%,26.8%,36.2%,13.9%,417,801,1218,sa3028388
Chris Cortez,LAA,AA,23,38.2,.368,2.83,28.1%,53.1%,18.8%,11.1%,16.7%,45.8%,18.8%,35.4%,13.7%,301,398,699,sa3029417
Gabe Davis,CHW,AA,22,34.2,.360,1.05,18.5%,41.7%,39.8%,23.3%,25.6%,42.3%,31.5%,26.1%,9.9%,249,390,639,sa3029907
Jaron DeBerry,MIL,AA,23,124.0,.275,1.07,21.6%,40.5%,37.8%,25.8%,16.1%,40.7%,23.4%,35.9%,10.7%,813,1235,2048,sa3029984
Ethan Flanagan,CHC,AA,24,2.0,.000,2.00,33.3%,66.7%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,23.1%,10,16,26,sa3031428
Phil Fox,CHW,AA,23,37.2,.290,1.00,30.0%,35.0%,35.0%,20.0%,17.1%,41.6%,21.8%,36.6%,8.4%,205,377,582,sa3031609
Sam Garcia,MIL,AA,24,38.0,.341,1.11,36.7%,33.3%,30.0%,22.2%,7.4%,48.9%,20.2%,30.9%,12.7%,282,434,716,sa3031950
Austin Gordon,LAA,AA,23,120.1,.277,0.80,22.9%,34.4%,42.7%,18.1%,14.5%,41.0%,24.3%,34.7%,11.5%,692,1249,1941,sa3032478
Ben Johnson,CHC,AA,24,5.0,.286,0.71,14.3%,35.7%,50.0%,28.6%,14.3%,33.3%,26.7%,40.0%,8.2%,31,54,85,sa3034710
Jacob Kisting,MIA,AA,23,24.0,.304,1.75,21.4%,50.0%,28.6%,12.5%,6.3%,43.9%,24.6%,31.6%,13.6%,137,253,390,sa3035468
Jacob Kmatz,TBR,AA,23,24.2,.241,1.38,20.6%,46.0%,33.3%,23.8%,23.8%,47.6%,27.0%,25.4%,19.0%,120,254,374,sa3035522
Jake Knapp,CHC,AA,25,34.0,.272,1.74,10.8%,56.6%,32.5%,25.9%,18.5%,48.8%,19.0%,32.1%,8.7%,240,344,584,sa3035531
Lucas Mahlstedt,LAA,AA,23,55.0,.336,1.38,21.1%,45.8%,33.1%,40.4%,6.4%,38.2%,25.0%,36.8%,10.3%,294,586,880,sa3036871
Braylon Owens,MIL,AA,23,30.0,.319,1.00,16.7%,41.7%,41.7%,33.3%,6.7%,39.2%,35.1%,25.7%,11.1%,197,318,515,sa3039298
Liam Paddack,CHW,AA,22,31.0,.362,3.70,19.0%,63.8%,17.2%,30.0%,0.0%,48.3%,17.2%,34.5%,13.1%,264,332,596,sa3039330
Vince Reilly,CHC,AA,25,39.0,.253,2.13,20.0%,54.4%,25.6%,30.4%,17.4%,42.4%,14.1%,43.5%,12.8%,270,387,657,sa3040586
Brett Sears,ATL,AA,26,94.2,.304,1.46,20.9%,47.0%,32.2%,18.9%,13.5%,46.6%,26.1%,27.4%,13.5%,428,912,1340,sa3041892
Luke Sinnard,ATL,AA,23,8.2,.240,1.22,23.1%,42.3%,34.6%,11.1%,11.1%,61.5%,23.1%,15.4%,16.1%,38,80,118,sa3042362
Travis Smith,MIL,AA,23,30.1,.290,2.36,15.2%,59.6%,25.3%,16.0%,32.0%,55.4%,24.8%,19.8%,7.4%,241,327,568,sa3042647
Nate Snead,LAA,AA,22,66.1,.258,1.03,22.7%,39.1%,38.2%,22.8%,12.7%,41.6%,27.3%,31.1%,10.3%,349,652,1001,sa3042668
J.D. Thompson,MIL,AA,22,22.1,.298,0.89,32.0%,32.0%,36.0%,27.8%,16.7%,40.0%,20.0%,40.0%,14.0%,153,248,401,sa3043764
Joey Volini,MIA,AA,23,33.0,.287,1.73,20.4%,50.5%,29.1%,6.7%,16.7%,50.9%,23.6%,25.5%,10.3%,178,347,525,sa3044555
Tyler LaPorte,ATL,AA,29,47.0,.209,3.26,11.0%,68.1%,20.9%,15.8%,21.1%,49.5%,22.1%,28.4%,14.1%,309,478,787,sa3067023
Victor Diaz,CIN,AA,23,9.0,.424,0.69,18.2%,33.3%,48.5%,31.3%,0.0%,45.5%,33.3%,21.2%,13.9%,88,121,209,sa3067034
Aric McAtee,CHW,AA,26,12.1,.206,0.69,22.9%,31.4%,45.7%,12.5%,6.3%,29.4%,26.5%,44.1%,8.8%,100,128,228,sa3067068
Garrett Hodges,MIL,AA,23,15.2,.319,1.67,21.6%,49.0%,29.4%,20.0%,40.0%,37.7%,26.4%,35.8%,8.9%,146,214,360,sa3067071
Tanner Gillis,MIL,AA,25,57.0,.203,1.38,19.4%,46.7%,33.9%,21.4%,17.9%,50.9%,25.7%,23.4%,12.6%,295,546,841,sa3067074
Jonathan Clark,CHW,AA,26,46.0,.316,0.71,21.9%,32.5%,45.6%,17.3%,9.6%,40.2%,27.4%,32.5%,16.9%,329,469,798,sa3067083
Jorge Corona,CHW,AA,25,0.1,.000,0.00,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0,1,1,sa3067209
Jackson Kirkpatrick,CHC,AA,23,13.0,.447,2.13,34.2%,44.7%,21.1%,25.0%,12.5%,43.6%,25.6%,30.8%,11.0%,154,182,336,sa3067258
Mathias LaCombe,CHW,AA,24,16.2,.317,1.13,19.0%,42.9%,38.1%,6.3%,6.3%,34.1%,36.6%,29.3%,10.6%,126,195,321,sa3067312
Dawson Netz,CHC,AA,25,82.0,.223,0.74,19.3%,34.2%,46.5%,32.2%,9.2%,40.7%,28.6%,30.7%,12.7%,500,818,1318,sa3067466
Beau Blanchard,CIN,AA,24,37.1,.347,0.56,21.8%,28.2%,50.0%,29.1%,21.8%,41.6%,25.7%,32.7%,12.5%,237,425,662,sa3067505
Jack Kartsonas,TBR,AA,25,17.0,.216,2.25,22.0%,54.0%,24.0%,25.0%,8.3%,55.8%,19.2%,25.0%,7.2%,76,161,237,sa3075388
Alex Madera,CHC,AA,25,1.2,.167,0.00,16.7%,0.0%,83.3%,0.0%,0.0%,33.3%,33.3%,33.3%,4.3%,7,16,23,sa3075809
Jackson Brockett,CHC,AA,23,11.0,.355,5.75,15.6%,71.9%,12.5%,50.0%,25.0%,34.4%,31.3%,34.4%,12.0%,74,110,184,sa3076026
Tanner Perry,MIL,AA,23,2.1,.500,0.67,37.5%,25.0%,37.5%,33.3%,33.3%,55.6%,11.1%,33.3%,10.4%,33,34,67,sa3076115
Peyton Niksch,MIL,AA,22,21.0,.370,1.38,26.9%,42.3%,30.8%,16.7%,29.2%,48.8%,22.5%,28.7%,9.4%,146,248,394,sa3076116
Anderson Pilar,ATL,AA,28,22.1,.222,1.06,24.5%,38.8%,36.7%,22.2%,33.3%,46.0%,26.0%,28.0%,16.1%,149,260,409,sa917899
