Name,Team,Level,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,xFIP,PlayerId
Patrick Winkel,TOR,AA,26,2.0,0.00,0.00,0.00,0.00,0.0%,0.0%,0.0%,.000,0.00,.000,100.0%,0.00,3.60,-3.60,8.24,sa3017556
Ryan Long,BAL,AA,26,38.2,13.73,3.03,4.54,1.63,37.6%,8.3%,29.3%,.203,1.09,.286,66.3%,4.42,3.99,0.44,3.31,sa3017616
Keagan Gillies,BAL,AA,28,18.0,10.00,2.00,5.00,2.00,24.4%,4.9%,19.5%,.273,1.39,.321,53.9%,7.00,5.10,1.90,4.37,sa3017686
Evan Shawver,COL,AA,26,14.1,7.53,2.51,3.00,1.26,19.7%,6.6%,13.1%,.263,1.33,.302,61.7%,5.02,4.57,0.45,5.09,sa3017780
Jarrod Cande,COL,AA,26,11.2,4.63,5.40,0.86,1.54,10.3%,12.1%,-1.7%,.373,2.23,.395,69.0%,6.94,6.60,0.35,7.23,sa3017813
Will Bednar,SFG,AA,26,41.2,11.45,5.83,1.96,0.65,30.1%,15.3%,14.8%,.194,1.32,.284,66.3%,3.67,4.29,-0.62,4.60,sa3017844
Jack Carey,CLE,AA,26,33.1,8.37,8.10,1.03,0.54,19.7%,19.1%,0.6%,.221,1.71,.281,70.9%,4.86,5.67,-0.81,7.17,sa3017887
Christian McGowan,PHI,AA,26,43.1,9.14,3.74,2.44,0.62,23.4%,9.6%,13.8%,.238,1.32,.308,83.3%,2.70,4.13,-1.43,4.77,sa3017896
Luke Taggart,DET,AA,28,32.1,11.69,3.34,3.50,0.28,32.3%,9.2%,23.1%,.178,1.02,.267,82.3%,1.39,2.51,-1.12,3.49,sa3017932
Bailey Dees,NYY,AA,27,8.1,6.48,6.48,1.00,0.00,20.0%,20.0%,0.0%,.042,0.84,.056,71.4%,2.16,4.32,-2.16,6.32,sa3017946
Eric Silva,DET,AA,23,48.1,9.87,4.10,2.41,1.68,24.2%,10.0%,14.2%,.270,1.55,.328,66.2%,5.77,5.25,0.52,5.06,sa3017965
Conor Larkin,TOR,AA,27,16.0,9.56,2.25,4.25,0.00,29.3%,6.9%,22.4%,.130,0.69,.189,63.6%,1.13,2.22,-1.10,4.08,sa3018092
Hunter Stanley,CLE,AA,28,21.1,8.86,5.06,1.75,1.69,20.4%,11.7%,8.7%,.333,1.92,.403,71.1%,7.17,6.32,0.86,6.23,sa3018148
Reid Johnston,CLE,AA,27,30.2,8.80,6.16,1.43,1.47,21.3%,14.9%,6.4%,.244,1.63,.286,65.9%,4.99,5.91,-0.92,5.91,sa3018183
Sean Sullivan,PIT,AA,25,7.1,8.59,2.45,3.50,0.00,28.0%,8.0%,20.0%,.043,0.41,.063,100.0%,0.00,2.51,-2.51,3.77,sa3018185
Kyle Hayes,WSN,AA,28,1.0,0.00,0.00,0.00,0.00,0.0%,0.0%,0.0%,.000,0.00,.000,100.0%,0.00,3.60,-3.60,7.31,sa3018212
Anthony Solometo,PIT,AA,23,2.0,0.00,9.00,0.00,0.00,0.0%,15.4%,-15.4%,.400,3.00,.400,42.9%,18.00,8.10,9.90,13.67,sa3018259
Saul Teran,PHI,AA,24,40.0,8.33,3.60,2.31,2.48,19.4%,8.4%,11.0%,.308,1.73,.339,65.4%,6.98,6.75,0.23,5.58,sa3018296
Kendeglys Virguez,CLE,AA,22,14.1,9.42,6.28,1.50,1.26,24.2%,16.1%,8.1%,.176,1.33,.206,87.2%,3.14,5.62,-2.48,5.75,sa3018351
Diomedes Hernandez,NYY,AA,21,0.2,0.00,27.00,0.00,0.00,0.0%,40.0%,-40.0%,.333,4.50,.333,33.3%,27.00,12.60,14.40,15.38,sa3018504
Fernando Peguero,BAL,AA,21,1.1,0.00,6.75,0.00,0.00,0.0%,20.0%,-20.0%,.000,0.75,.000,100.0%,0.00,5.85,-5.85,8.63,sa3018546
Alfredo Velásquez,BAL,AA,21,1.0,0.00,0.00,0.00,0.00,0.0%,0.0%,0.0%,.333,1.00,.333,100.0%,0.00,3.60,-3.60,5.45,sa3018556
Jarlin Susana,WSN,AA,22,7.2,17.61,4.70,3.75,1.17,40.5%,10.8%,29.7%,.200,1.30,.357,69.0%,4.70,4.12,0.58,2.67,sa3018808
Fernando Perez,TOR,AA,22,17.0,6.88,11.65,0.59,1.06,15.1%,25.6%,-10.5%,.197,2.00,.217,67.3%,7.41,8.01,-0.60,9.32,sa3018826
Franklin Gómez,CLE,AA,20,11.2,7.71,4.63,1.67,1.54,19.6%,11.8%,7.8%,.267,1.54,.303,78.9%,4.63,5.65,-1.03,5.18,sa3019153
Irv Carter,TOR,AA,23,16.2,11.88,8.64,1.38,0.54,27.2%,19.8%,7.4%,.203,1.74,.293,73.4%,4.86,4.80,0.06,5.69,sa3019239
Sean Paul Liñan,NYY,AA,21,8.0,9.00,3.38,2.67,2.25,19.5%,7.3%,12.2%,.333,1.88,.385,70.4%,7.88,6.72,1.15,5.79,sa3019270
Jhancarlos Lara,WSN,AA,23,21.1,14.77,10.97,1.35,0.00,33.3%,24.8%,8.6%,.205,1.97,.372,67.4%,5.06,4.11,0.95,4.63,sa3019367
Wilmy Sanchez,NYY,AA,22,2.2,6.75,3.37,2.00,0.00,15.4%,7.7%,7.7%,.333,1.87,.400,40.0%,10.12,3.22,6.90,5.31,sa3019396
Cristofer Gomez,NYM,AA,23,15.0,10.20,3.00,3.40,1.20,28.8%,8.5%,20.3%,.173,0.93,.212,75.8%,3.60,4.46,-0.86,4.34,sa3019567
Daniel Guerra,TOR,AA,22,4.0,20.25,2.25,9.00,2.25,56.3%,6.3%,50.0%,.200,1.00,.400,100.0%,2.25,3.10,-0.85,1.24,sa3019786
Dale Stanavich,SFG,AA,27,38.1,11.97,4.70,2.55,1.64,30.2%,11.8%,18.3%,.250,1.49,.333,68.5%,5.63,4.95,0.68,4.23,sa3019833
Jordan Geber,NYM,AA,26,38.1,7.51,6.81,1.10,1.17,17.9%,16.2%,1.7%,.279,1.83,.327,68.2%,5.63,6.13,-0.49,6.56,sa3019958
Andrew Jenkins,DET,AA,25,2.2,0.00,3.37,0.00,3.37,0.0%,7.7%,-7.7%,.333,1.87,.273,55.6%,10.12,9.60,0.53,7.51,sa3019979
T.J. Brock,TOR,AA,26,4.2,5.79,11.57,0.50,1.93,12.0%,24.0%,-12.0%,.263,2.36,.267,52.1%,9.64,8.95,0.69,7.76,sa3020079
Michael Sansone,BOS,AA,26,50.1,8.05,3.22,2.50,1.43,21.3%,8.5%,12.8%,.275,1.41,.321,66.9%,5.36,4.95,0.42,5.13,sa3020083
Isaac Coffey,BOS,AA,26,6.0,7.50,3.00,2.50,1.50,16.1%,6.5%,9.7%,.320,1.67,.368,87.3%,4.50,7.10,-2.60,6.79,sa3020222
Devereaux Harrison,TOR,AA,25,4.1,14.54,6.23,2.33,0.00,29.2%,12.5%,16.7%,.286,2.08,.429,22.2%,10.38,2.44,7.94,3.73,sa3020259
Marquis Grissom Jr.,WSN,AA,24,16.1,8.27,4.96,1.67,1.65,19.2%,11.5%,7.7%,.265,1.65,.300,54.6%,6.06,5.98,0.08,6.32,sa3020312
Daniel Harper,PHI,AA,27,34.0,7.94,5.82,1.36,1.59,19.9%,14.6%,5.3%,.227,1.50,.250,71.1%,5.03,6.16,-1.13,5.88,sa3020316
Chance Huff,WSN,AA,26,37.1,9.16,6.51,1.41,0.72,21.8%,15.5%,6.3%,.252,1.71,.321,60.2%,6.03,4.78,1.25,4.63,sa3020317
Cy Nielson,PIT,AA,25,53.0,9.68,4.92,1.97,0.68,23.7%,12.0%,11.6%,.250,1.53,.327,63.0%,5.60,4.30,1.31,4.54,sa3020321
Michael Walsh,PIT,AA,25,34.0,9.26,2.12,4.38,1.85,22.9%,5.2%,17.6%,.275,1.38,.320,62.2%,6.09,5.19,0.90,4.75,sa3020337
Caleb Farmer,WSN,AA,26,1.0,0.00,0.00,0.00,0.00,0.0%,0.0%,0.0%,.000,0.00,.000,100.0%,0.00,3.60,-3.60,5.45,sa3020354
Jaycob Deese,PIT,AA,26,57.2,7.80,4.37,1.79,1.25,18.6%,10.4%,8.2%,.288,1.66,.337,56.8%,7.34,5.38,1.95,5.64,sa3020376
Kyle Luckham,WSN,AA,26,97.0,7.70,2.88,2.68,0.65,18.2%,6.8%,11.4%,.296,1.59,.356,64.4%,5.10,4.03,1.07,4.37,sa3020378
Carlos Torres,COL,AA,25,62.2,7.76,2.01,3.86,1.29,20.4%,5.3%,15.1%,.260,1.26,.299,78.6%,3.59,4.46,-0.87,3.81,sa3020387
Joe Miller,DET,AA,26,66.0,9.68,4.09,2.37,0.55,24.5%,10.3%,14.1%,.261,1.47,.346,71.0%,4.09,3.73,0.36,4.35,sa3020393
Trevin Michael,DET,AA,28,49.1,11.13,5.29,2.10,0.18,30.2%,14.4%,15.8%,.144,1.07,.219,85.1%,1.46,3.52,-2.06,4.95,sa3020400
Tyler Vogel,SFG,AA,25,50.0,9.36,5.40,1.73,0.90,24.0%,13.8%,10.1%,.210,1.38,.264,71.4%,3.42,4.68,-1.26,4.75,sa3020406
Jack Choate,SFG,AA,25,47.0,11.30,6.32,1.79,0.38,29.4%,16.4%,12.9%,.198,1.38,.297,67.4%,4.40,4.13,0.28,5.04,sa3020407
Jake Miller,DET,AA,25,3.0,6.00,6.00,1.00,0.00,20.0%,20.0%,0.0%,.125,1.00,.167,100.0%,0.00,4.26,-4.26,4.88,sa3020408
Caleb Bolden,BOS,AA,27,71.2,10.42,3.39,3.07,0.63,26.3%,8.6%,17.8%,.266,1.41,.363,58.7%,5.53,3.74,1.79,3.94,sa3020463
Derek Diamond,PIT,AA,25,10.0,11.70,0.00,13.00,0.00,40.6%,0.0%,40.6%,.063,0.20,.105,100.0%,0.00,1.00,-1.00,1.74,sa3020470
Dalton Rogers,BOS,AA,25,76.0,8.41,6.75,1.25,1.54,20.3%,16.3%,4.0%,.232,1.62,.264,68.0%,5.80,6.48,-0.68,6.53,sa3020479
Davison Palermo,COL,AA,26,63.0,9.43,5.00,1.89,1.14,23.6%,12.5%,11.1%,.273,1.60,.345,59.3%,6.71,4.96,1.75,5.20,sa3020480
Alex Amalfi,TOR,AA,25,86.1,11.36,4.17,2.73,2.08,28.2%,10.4%,17.9%,.274,1.55,.346,67.0%,6.57,5.58,0.99,4.35,sa3020489
Jack Dallas,PHI,AA,27,62.0,10.02,2.32,4.31,1.60,26.2%,6.1%,20.2%,.252,1.24,.309,70.6%,4.94,4.69,0.24,4.60,sa3020490
Max Alba,DET,AA,26,77.1,7.56,3.03,2.50,1.75,18.5%,7.4%,11.1%,.308,1.63,.347,63.8%,6.52,5.45,1.07,5.30,sa3020525
Michael Prosecky,COL,AA,25,20.2,6.10,5.66,1.08,1.31,14.6%,13.5%,1.0%,.280,1.74,.308,82.3%,3.92,6.16,-2.24,5.89,sa3020526
Carter Young,BAL,AA,25,0.1,0.00,0.00,0.00,0.00,0.0%,0.0%,0.0%,.000,0.00,.000,100.0%,0.00,3.60,-3.60,9.17,sa3020534
Trace Bright,BAL,AA,25,30.2,13.21,5.28,2.50,0.59,35.2%,14.1%,21.1%,.164,1.17,.254,63.3%,3.82,3.27,0.54,3.75,sa3020558
Brady Hill,WSN,AA,25,2.0,9.00,9.00,1.00,0.00,16.7%,16.7%,0.0%,.400,3.00,.500,16.7%,18.00,4.60,13.40,6.45,sa3020559
Adam Tulloch,CLE,AA,25,33.2,10.69,9.09,1.18,0.53,24.1%,20.5%,3.6%,.198,1.75,.274,77.2%,2.94,5.56,-2.62,6.22,sa3020588
Zach Jacobs,CLE,AA,24,25.0,6.48,4.32,1.50,1.44,15.5%,10.3%,5.2%,.284,1.64,.313,64.2%,5.76,5.92,-0.16,6.21,sa3020600
Eric Reyzelman,NYY,AA,25,17.1,16.62,2.08,8.00,1.04,48.5%,6.1%,42.4%,.161,0.81,.286,53.6%,3.12,2.10,1.02,1.88,sa3020611
Kevin Stevens,NYY,AA,28,12.1,13.86,1.46,9.50,1.46,38.0%,4.0%,34.0%,.208,0.97,.296,32.6%,5.11,3.11,2.00,2.66,sa3020613
Will Brian,NYY,AA,27,27.2,13.01,3.58,3.64,0.98,33.6%,9.2%,24.4%,.252,1.37,.375,69.0%,4.23,3.42,0.81,3.35,sa3020621
Matt Keating,NYY,AA,25,36.1,13.38,7.43,1.80,1.49,31.8%,17.6%,14.1%,.217,1.65,.308,63.4%,6.19,5.41,0.78,4.65,sa3020625
Trystan Vrieling,SFG,AA,25,106.1,8.29,5.25,1.58,1.02,21.1%,13.3%,7.7%,.248,1.51,.300,72.7%,4.23,5.05,-0.82,5.18,sa3020681
Chase Hampton,NYY,AA,24,35.2,9.34,7.07,1.32,2.52,20.7%,15.6%,5.0%,.318,2.13,.365,59.7%,9.59,7.52,2.07,6.38,sa3020682
Jack Jasiak,CLE,AA,25,56.2,11.75,2.54,4.63,0.95,31.1%,6.7%,24.4%,.203,1.06,.277,63.6%,3.02,3.47,-0.46,4.03,sa3020738
Connor Staine,COL,AA,25,119.1,8.52,4.45,1.92,1.21,22.1%,11.5%,10.5%,.239,1.40,.286,69.6%,4.75,4.98,-0.23,5.34,sa3020739
Noah Dean,WSN,AA,25,11.0,12.27,11.45,1.07,2.45,25.9%,24.1%,1.7%,.220,2.09,.261,68.8%,9.00,9.05,-0.05,7.02,sa3020740
Marques Johnson,SFG,AA,25,19.0,11.84,2.84,4.17,1.42,30.9%,7.4%,23.5%,.216,1.16,.283,47.9%,4.74,4.12,0.61,3.15,sa3020741
Guy Lipscomb,CLE,AA,25,1.0,9.00,9.00,1.00,0.00,14.3%,14.3%,0.0%,.400,3.00,.500,50.0%,18.00,7.60,10.40,9.45,sa3020764
Wesley Moore,PHI,AA,26,1.0,9.00,18.00,0.50,0.00,16.7%,33.3%,-16.7%,.000,2.00,.000,66.7%,9.00,10.60,-1.60,12.45,sa3020796
Chris McElvain,TOR,AA,25,76.1,7.43,4.95,1.50,2.12,17.5%,11.7%,5.8%,.294,1.76,.319,59.8%,7.43,6.86,0.57,6.01,sa3020806
Geoffrey Gilbert,NYY,AA,25,36.2,10.55,4.91,2.15,1.72,28.3%,13.2%,15.1%,.154,1.09,.163,77.6%,3.93,5.53,-1.61,4.67,sa3020807
Harrison Cohen,NYY,AA,27,27.0,9.33,7.33,1.27,1.33,21.7%,17.1%,4.7%,.248,1.78,.301,56.3%,7.33,6.12,1.22,6.11,sa3020811
Magnus Ellerts,CLE,AA,25,19.0,12.32,8.05,1.53,0.47,29.2%,19.1%,10.1%,.194,1.63,.289,81.1%,3.32,4.23,-0.91,4.91,sa3020813
Luke Young,WSN,AA,24,33.1,10.80,4.32,2.50,0.81,30.1%,12.0%,18.0%,.133,0.93,.171,77.9%,2.16,4.17,-2.01,4.56,sa3020819
Hayden Merda,NYY,AA,26,41.2,14.47,4.54,3.19,0.86,37.6%,11.8%,25.8%,.200,1.25,.321,74.4%,3.67,3.29,0.39,3.46,sa3020826
Bradley Brehmer,BAL,AA,26,2.1,7.71,7.71,1.00,0.00,18.2%,18.2%,0.0%,.333,2.14,.429,20.0%,15.43,4.45,10.97,5.25,sa3020828
Joshua Loeschorn,PIT,AA,26,63.0,8.14,3.57,2.28,1.14,20.8%,9.1%,11.7%,.232,1.29,.273,73.3%,4.43,5.01,-0.58,5.60,sa3020837
Dominic Perachi,PIT,AA,25,36.2,6.63,3.93,1.69,0.74,17.6%,10.5%,7.2%,.259,1.39,.305,71.7%,4.42,4.66,-0.24,5.47,sa3020841
Wen-Hui Pan,PHI,AA,23,21.0,8.57,3.43,2.50,1.29,20.0%,8.0%,12.0%,.299,1.62,.359,86.2%,3.86,5.41,-1.55,5.32,sa3020878
Baron Stuart,NYY,AA,26,1.0,9.00,9.00,1.00,9.00,12.5%,12.5%,0.0%,.400,3.00,.333,55.6%,27.00,23.60,3.40,16.17,sa3020888
Jackson Cox,COL,AA,22,39.0,10.85,5.08,2.14,1.62,28.7%,13.4%,15.2%,.201,1.28,.247,81.0%,4.15,5.44,-1.29,5.16,sa3020899
Pat Gallagher,TOR,AA,26,2.1,3.86,0.00,1.00,0.00,11.1%,0.0%,11.1%,.222,0.86,.250,100.0%,0.00,2.74,-2.74,4.33,sa3020938
Gary Gill Hill,NYM,AA,21,26.1,9.57,1.71,5.60,1.03,25.7%,4.6%,21.1%,.260,1.22,.329,71.9%,3.76,3.52,0.24,3.94,sa3020972
Eccel Correa,BAL,AA,23,2.1,3.86,7.71,0.50,3.86,10.0%,20.0%,-10.0%,.125,1.29,.000,100.0%,3.86,10.88,-7.03,8.49,sa3021019
Duque Hebbert,DET,AA,24,11.1,7.15,3.18,2.25,3.18,19.6%,8.7%,10.9%,.190,1.06,.138,62.5%,6.35,7.66,-1.30,6.18,sa3021026
Kevin Verde,NYY,AA,20,2.0,4.50,0.00,1.00,13.50,5.6%,0.0%,5.6%,.647,5.50,.615,12.8%,49.50,23.60,25.90,10.59,sa3021326
Mavis Graves,PHI,AA,22,16.2,14.58,7.02,2.08,0.00,37.0%,17.8%,19.2%,.155,1.32,.290,87.5%,1.08,3.06,-1.98,4.06,sa3021472
Nolan Perry,TOR,AA,22,27.0,11.00,4.67,2.36,1.00,30.8%,13.1%,17.8%,.174,1.11,.232,85.8%,2.67,4.26,-1.60,4.33,sa3021476
Sam Gardner,TOR,AA,29,12.2,12.79,1.42,9.00,0.71,32.7%,3.6%,29.1%,.264,1.26,.382,41.1%,5.68,2.26,3.43,2.11,sa3021721
Mitch Neunborn,PHI,AA,29,2.2,10.12,3.37,3.00,0.00,33.3%,11.1%,22.2%,.000,0.37,.000,100.0%,0.00,2.47,-2.47,4.56,sa3021722
Ryan Harvey,DET,AA,25,2.0,13.50,0.00,3.00,9.00,27.3%,0.0%,27.3%,.455,2.50,.500,100.0%,9.00,13.60,-4.60,5.24,sa3021724
Michael Kennedy,CLE,AA,21,14.1,10.05,5.02,2.00,0.63,26.7%,13.3%,13.3%,.231,1.40,.314,75.3%,3.77,3.95,-0.18,4.46,sa3021728
Gage Stanifer,TOR,AA,22,97.0,12.34,5.94,2.08,1.30,30.2%,14.5%,15.7%,.232,1.55,.321,71.6%,4.82,4.87,-0.04,4.50,sa3021731
Brandon Neeck,PIT,AA,26,27.0,14.00,5.33,2.63,0.00,37.5%,14.3%,23.2%,.160,1.15,.288,81.8%,1.33,2.49,-1.15,3.59,sa3021978
Kyle Larsen,PIT,AA,23,3.2,12.27,9.82,1.25,2.45,26.3%,21.1%,5.3%,.200,1.91,.222,17.9%,7.36,7.69,-0.32,5.66,sa3021983
Colin Fields,DET,AA,26,37.0,11.68,3.16,3.69,1.22,32.0%,8.7%,23.3%,.176,1.00,.229,58.1%,3.89,3.89,0.00,3.89,sa3021985
Irving Cota,NYM,AA,22,4.2,7.71,0.00,4.00,3.86,16.7%,0.0%,16.7%,.391,1.93,.412,69.4%,9.64,8.10,1.55,6.11,sa3022108
Tanner Kohlhepp,DET,AA,27,59.0,10.22,1.98,5.15,0.76,28.0%,5.4%,22.6%,.221,1.05,.293,64.4%,4.12,3.29,0.83,3.73,sa3022238
Hueston Morrill,NYY,AA,26,8.1,10.80,8.64,1.25,0.00,20.4%,16.3%,4.1%,.325,2.52,.433,59.1%,6.48,4.44,2.04,6.44,sa3022408
Bryson Hammer,COL,AA,24,21.0,7.29,5.57,1.31,0.86,19.1%,14.6%,4.5%,.303,1.71,.368,66.3%,5.57,5.07,0.50,4.90,sa3022664
Kelena Sauer,TOR,AA,23,39.2,9.08,3.63,2.50,1.82,21.4%,8.6%,12.8%,.283,1.59,.331,56.3%,7.26,5.79,1.47,5.23,sa3022665
Marcus Brown,WSN,AA,24,1.0,0.00,9.00,0.00,0.00,0.0%,16.7%,-16.7%,.400,3.00,.400,66.7%,9.00,6.60,2.40,10.31,sa3022676
Drew Ehrhard,BOS,AA,27,2.1,3.86,0.00,1.00,3.86,10.0%,0.0%,10.0%,.300,1.29,.250,62.5%,7.71,8.31,-0.60,5.13,sa3022748
Landon Tomkins,PIT,AA,26,61.1,6.16,5.43,1.14,0.59,15.1%,13.3%,1.8%,.263,1.63,.304,66.4%,5.28,4.98,0.30,5.35,sa3022798
Cole Gabrielson,NYY,AA,25,1.0,9.00,0.00,1.00,0.00,20.0%,0.0%,20.0%,.400,2.00,.500,100.0%,0.00,1.60,-1.60,5.31,sa3022811
Austin Amaral,WSN,AA,24,4.1,4.15,6.23,0.67,0.00,11.1%,16.7%,-5.6%,.200,1.38,.231,66.7%,4.15,4.75,-0.60,6.46,sa3022903
Matt Jachec,CLE,AA,24,26.1,12.30,3.42,3.60,1.03,33.6%,9.3%,24.3%,.170,0.99,.236,76.6%,2.05,3.83,-1.77,3.82,sa3022906
Thomas Schultz,WSN,AA,26,53.2,10.23,3.52,2.90,1.17,26.6%,9.2%,17.5%,.198,1.16,.245,62.0%,4.36,4.25,0.11,4.49,sa3022936
Stu Flesland III,COL,AA,25,80.1,7.62,2.91,2.62,0.45,21.9%,8.4%,13.5%,.198,1.01,.248,82.3%,1.79,3.75,-1.95,4.46,sa3023000
Peyton Stumbo,PIT,AA,24,115.1,7.96,3.36,2.37,1.64,19.0%,8.0%,11.0%,.307,1.66,.353,65.1%,6.32,5.52,0.80,5.36,sa3023009
Patrick Reilly,BAL,AA,24,34.0,12.71,2.91,4.36,2.12,34.5%,7.9%,26.6%,.276,1.35,.380,89.4%,3.97,4.89,-0.92,3.14,sa3023038
Jay Driver,CLE,AA,24,61.1,10.71,5.72,1.87,1.03,27.0%,14.4%,12.6%,.199,1.35,.262,75.7%,3.96,5.10,-1.14,5.37,sa3023044
Cade Denton,COL,AA,24,83.0,8.67,3.36,2.58,1.19,22.5%,8.7%,13.8%,.256,1.35,.310,68.5%,4.88,4.77,0.11,4.56,sa3023047
Zane Morehouse,CLE,AA,26,33.2,10.16,9.62,1.06,0.80,21.2%,20.1%,1.1%,.255,2.11,.333,52.2%,7.49,6.24,1.24,7.01,sa3023062
Jaden Woods,PIT,AA,24,25.2,13.32,4.21,3.17,0.35,36.5%,11.5%,25.0%,.198,1.17,.327,67.6%,3.16,2.66,0.49,2.88,sa3023064
Jacob Bresnahan,SFG,AA,21,9.0,10.00,6.00,1.67,1.00,21.7%,13.0%,8.7%,.350,2.22,.448,59.1%,9.00,4.82,4.18,5.44,sa3023066
Johnny Tincher,BAL,AA,24,0.2,0.00,0.00,0.00,0.00,0.0%,0.0%,0.0%,.000,0.00,.000,100.0%,0.00,3.60,-3.60,6.38,sa3023072
Luke Stofel,DET,AA,24,1.0,9.00,0.00,1.00,0.00,14.3%,0.0%,14.3%,.429,3.00,.500,0.0%,9.00,1.60,7.40,3.45,sa3023087
Dakota Hawkins,NYM,AA,26,17.0,9.00,4.76,1.89,2.12,20.5%,10.8%,9.6%,.333,1.94,.392,74.8%,6.88,6.60,0.29,5.61,sa3023103
Zack Lee,DET,AA,25,3.0,12.00,6.00,2.00,0.00,28.6%,14.3%,14.3%,.250,1.67,.375,40.0%,9.00,2.93,6.07,5.41,sa3023124
Joe Whitman,SFG,AA,24,50.1,11.62,2.32,5.00,0.36,33.2%,6.6%,26.5%,.198,0.97,.296,67.8%,3.22,2.37,0.85,3.07,sa3023131
Hayden Minton,DET,AA,25,35.0,8.49,3.86,2.20,0.51,22.4%,10.2%,12.2%,.242,1.34,.309,79.2%,3.09,3.74,-0.65,4.69,sa3023155
Jack Mahoney,COL,AA,24,68.0,8.47,3.18,2.67,0.26,22.8%,8.5%,14.2%,.242,1.26,.316,81.9%,1.99,3.20,-1.21,4.10,sa3023157
Ben Simon,NYM,AA,24,15.1,10.57,2.93,3.60,0.59,26.9%,7.5%,19.4%,.197,1.11,.262,60.2%,2.35,3.27,-0.92,4.12,sa3023164
Connor Oliver,PIT,AA,25,63.0,9.00,5.43,1.66,2.29,21.9%,13.2%,8.7%,.237,1.52,.253,68.7%,6.14,6.95,-0.80,5.74,sa3023200
Jake Brooks,COL,AA,24,78.1,7.58,1.84,4.13,1.38,19.8%,4.8%,15.0%,.265,1.26,.302,71.9%,4.71,4.67,0.04,4.83,sa3023205
Bryce Jenkins,NYM,AA,25,12.0,9.00,3.75,2.40,0.75,25.5%,10.6%,14.9%,.190,1.08,.241,86.2%,0.75,3.93,-3.18,3.47,sa3023211
Logan Martin,SFG,AA,24,49.0,9.92,5.51,1.80,1.29,25.7%,14.3%,11.4%,.218,1.41,.271,73.1%,4.59,5.15,-0.56,5.26,sa3023213
Hayden Mullins,BOS,AA,25,86.2,13.19,4.88,2.70,0.62,34.0%,12.6%,21.4%,.190,1.23,.295,64.5%,4.15,3.54,0.61,3.90,sa3023218
Blake Wehunt,BOS,AA,25,53.2,12.07,2.68,4.50,1.17,33.0%,7.3%,25.7%,.235,1.17,.331,70.7%,3.52,3.62,-0.09,3.27,sa3023220
Zane Barnhart,BAL,AA,24,54.1,10.60,5.13,2.06,0.99,26.9%,13.0%,13.9%,.199,1.31,.260,72.9%,3.81,4.72,-0.91,4.92,sa3023226
Cade Feeney,BOS,AA,24,35.1,8.15,2.80,2.91,1.27,21.1%,7.2%,13.8%,.293,1.47,.350,63.0%,5.86,4.64,1.21,4.28,sa3023228
Hunter Mann,COL,AA,24,12.0,12.75,3.00,4.25,0.75,29.3%,6.9%,22.4%,.283,1.58,.400,43.0%,6.00,3.10,2.90,4.02,sa3023231
Braydon Tucker,PHI,AA,26,100.1,8.25,3.32,2.49,1.44,21.1%,8.5%,12.6%,.260,1.40,.302,70.2%,4.22,5.00,-0.79,5.11,sa3023249
Aaron Munson,TOR,AA,24,55.1,8.78,3.42,2.57,1.14,22.0%,8.5%,13.4%,.277,1.48,.340,75.1%,4.23,4.70,-0.47,4.87,sa3023257
Shane Rademacher,SFG,AA,25,57.2,7.49,3.75,2.00,2.03,18.9%,9.4%,9.4%,.227,1.30,.232,74.4%,5.15,6.37,-1.22,6.05,sa3023258
Kelly Austin,NYY,AA,25,56.1,9.59,3.36,2.86,1.12,26.4%,9.3%,17.2%,.186,1.05,.226,72.3%,3.36,4.31,-0.95,5.10,sa3023264
Max Carlson,BOS,AA,24,77.1,10.47,2.09,5.00,1.05,28.4%,5.7%,22.7%,.246,1.18,.323,67.2%,4.31,3.56,0.75,3.75,sa3023274
Juaron Watts-Brown,BAL,AA,24,59.1,11.22,3.79,2.96,1.67,28.5%,9.6%,18.8%,.248,1.40,.315,65.6%,5.76,4.83,0.94,4.39,sa3023352
Cade Smith,NYY,AA,24,120.0,8.55,3.75,2.28,1.65,21.8%,9.5%,12.2%,.263,1.44,.305,73.1%,5.10,5.51,-0.41,4.89,sa3023371
Dylan Carmouche,SFG,AA,24,7.0,10.29,12.86,0.80,1.29,20.0%,25.0%,-5.0%,.414,3.14,.550,55.6%,11.57,7.88,3.69,7.09,sa3023412
Noah Hall,NYM,AA,25,31.2,9.66,3.13,3.09,2.27,23.8%,7.7%,16.1%,.282,1.52,.326,68.8%,5.68,5.87,-0.19,5.17,sa3023416
Alex Clemmey,WSN,AA,20,123.1,9.49,5.62,1.69,1.31,23.6%,13.9%,9.6%,.232,1.51,.283,70.1%,4.82,5.41,-0.59,5.15,sa3023421
Nelly Taylor,BOS,AA,23,0.1,0.00,0.00,0.00,0.00,0.0%,0.0%,0.0%,.000,0.00,.000,100.0%,0.00,3.60,-3.60,3.60,sa3023426
Chuck King,PHI,AA,28,13.0,6.23,2.77,2.25,0.00,14.8%,6.6%,8.2%,.339,1.77,.404,66.7%,5.54,3.37,2.17,5.37,sa3023436
Kyle Carr,NYY,AA,24,66.2,11.21,3.65,3.07,0.95,28.0%,9.1%,18.9%,.255,1.43,.345,68.8%,4.32,3.78,0.54,3.64,sa3023444
