Name,Team,Level,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,xFIP,PlayerId
Dylan Watts,TOR,A+,21,18.0,6.00,10.00,0.60,2.00,13.5%,22.5%,-9.0%,.254,2.06,.255,74.9%,7.00,8.95,-1.95,7.81,sa3044877
John West,ARI,A+,24,86.2,6.85,5.09,1.35,1.04,16.7%,12.4%,4.3%,.241,1.50,.273,66.1%,4.67,5.78,-1.11,6.01,sa3045033
Holden Wilkerson,TOR,A+,23,100.0,8.37,4.14,2.02,0.90,21.0%,10.4%,10.6%,.252,1.45,.307,63.0%,5.31,4.66,0.65,5.26,sa3045217
Jordan Gottesman,SFG,A+,23,4.2,3.86,1.93,2.00,0.00,10.5%,5.3%,5.3%,.111,0.64,.125,66.7%,1.93,3.51,-1.58,4.70,sa3059332
Lucas Kelly,SEA,A+,22,31.1,16.37,6.03,2.71,0.29,40.4%,14.9%,25.5%,.214,1.47,.407,60.9%,4.88,2.80,2.08,3.27,sa3059658
Mason Peters,SEA,A+,22,14.0,12.21,4.50,2.71,1.93,31.7%,11.7%,20.0%,.208,1.29,.258,79.7%,4.50,5.30,-0.80,3.84,sa3060252
Calvin Schapira,SEA,A+,26,44.1,12.79,5.48,2.33,0.61,30.3%,13.0%,17.3%,.240,1.56,.358,69.2%,4.06,4.00,0.06,4.71,sa3067024
Ben Peterson,SFG,A+,24,13.0,13.15,2.77,4.75,0.69,37.3%,7.8%,29.4%,.234,1.15,.370,95.6%,1.38,2.72,-1.34,2.30,sa3067064
Dasan Hill,TOR,A+,20,16.1,11.57,3.86,3.00,0.00,29.2%,9.7%,19.4%,.219,1.29,.326,59.1%,3.86,2.62,1.23,3.42,sa3067070
Jack Eshleman,TOR,A+,22,45.1,5.16,2.58,2.00,1.19,14.4%,7.2%,7.2%,.212,1.06,.218,79.8%,2.58,5.36,-2.78,5.72,sa3067088
Hunter Dryden,SFG,A+,24,106.2,9.62,4.30,2.24,1.52,23.8%,10.7%,13.2%,.244,1.43,.294,75.3%,4.47,5.47,-1.00,5.14,sa3067105
Johnny King,TOR,A+,19,84.0,12.00,5.36,2.24,0.75,30.6%,13.7%,16.9%,.211,1.38,.304,75.1%,3.21,4.03,-0.82,4.56,sa3067123
Charlie McDaniel,SFG,A+,24,38.1,9.16,1.88,4.88,1.17,24.4%,5.0%,19.4%,.278,1.30,.346,75.0%,3.99,4.09,-0.10,3.94,sa3067132
Kyle Roche,LAA,A+,24,62.2,8.19,4.60,1.78,0.86,19.9%,11.1%,8.7%,.276,1.63,.335,67.7%,5.03,4.73,0.30,5.20,sa3067135
Trent Youngblood,ARI,A+,24,0.2,0.00,0.00,0.00,0.00,0.0%,0.0%,0.0%,.000,0.00,.000,100.0%,0.00,3.72,-3.72,6.51,sa3067290
Zachary Redner,LAA,A+,21,76.1,7.31,3.07,2.38,0.94,18.2%,7.6%,10.6%,.294,1.53,.346,65.9%,5.07,4.68,0.39,5.38,sa3067318
Dylan Jordan,LAA,A+,20,17.1,12.46,7.27,1.71,3.12,28.2%,16.5%,11.8%,.290,1.96,.359,61.6%,9.87,8.22,1.64,5.33,sa3067384
Will Armbruester,SEA,A+,25,6.2,4.05,4.05,1.00,1.35,9.7%,9.7%,0.0%,.286,1.65,.292,31.3%,10.80,6.12,4.68,7.51,sa3067413
Troy Guthrie,TOR,A+,20,41.2,7.13,2.38,3.00,1.30,17.5%,5.8%,11.6%,.330,1.66,.380,63.9%,6.48,4.95,1.53,4.72,sa3067419
Jacob Denner,SEA,A+,25,11.2,13.11,3.09,4.25,1.54,32.7%,7.7%,25.0%,.208,1.20,.276,62.5%,3.86,4.07,-0.21,2.95,sa3067451
Ramon Marquez,SFG,A+,20,10.0,10.80,0.90,12.00,0.90,30.8%,2.6%,28.2%,.257,1.00,.364,60.3%,5.40,3.82,1.58,3.27,sa3067514
Logan Mercado,ARI,A+,24,6.1,14.21,2.84,5.00,1.42,37.0%,7.4%,29.6%,.240,1.26,.357,60.6%,2.84,3.57,-0.72,3.27,sa3067558
Augie Mojica,ARI,A+,21,11.1,7.94,1.59,5.00,0.79,21.7%,4.3%,17.4%,.250,1.15,.303,51.7%,4.76,3.64,1.13,4.45,sa3068592
Bryson Van Sickle,COL,A+,25,19.0,3.32,2.37,1.40,1.42,8.3%,6.0%,2.4%,.280,1.37,.277,46.5%,8.53,6.46,2.06,6.07,sa3068737
Grif Hughes,COL,A+,24,15.1,7.04,3.52,2.00,1.76,17.9%,9.0%,9.0%,.237,1.30,.250,95.5%,2.93,6.27,-3.33,6.39,sa3068779
Matt Dunaway,SFG,A+,27,32.1,9.46,2.51,3.78,1.39,25.4%,6.7%,18.7%,.221,1.11,.265,68.8%,4.73,4.75,-0.01,4.23,sa3068824
Austin Marozas,TOR,A+,27,14.1,14.44,4.40,3.29,1.26,35.9%,10.9%,25.0%,.250,1.47,.387,88.5%,3.14,4.00,-0.86,3.48,sa3068884
Mason Olson,TOR,A+,24,3.1,8.10,2.70,3.00,0.00,21.4%,7.1%,14.3%,.167,0.90,.222,75.0%,2.70,3.72,-1.02,5.39,sa3068903
Carson Myers,TOR,A+,23,51.0,10.59,4.41,2.40,1.59,27.6%,11.5%,16.1%,.226,1.33,.281,83.6%,3.18,5.25,-2.08,4.71,sa3069008
Reid Easterly,SEA,A+,24,66.1,10.45,2.17,4.81,0.68,27.1%,5.6%,21.5%,.246,1.22,.330,73.1%,3.39,3.29,0.10,3.62,sa3069179
Dean Livingston,ARI,A+,19,10.0,9.90,1.80,5.50,0.00,30.6%,5.6%,25.0%,.176,0.80,.261,87.5%,0.90,2.12,-1.22,3.05,sa3069272
Reece Wissinger,TOR,A+,25,54.2,6.59,1.81,3.64,1.32,17.4%,4.8%,12.6%,.273,1.28,.304,68.0%,4.45,4.93,-0.49,5.37,sa3076168
Jack Nedrow,TOR,A+,23,29.2,6.98,5.46,1.28,2.12,15.9%,12.4%,3.4%,.307,1.92,.330,50.8%,10.01,7.06,2.95,6.43,sa3076368
Luke Schafer,LAA,A+,25,60.1,8.35,3.13,2.67,0.75,21.3%,8.0%,13.3%,.267,1.39,.331,67.5%,4.48,4.29,0.19,4.35,sa3076386
Bradley Wilson,TOR,A+,25,13.0,6.92,4.85,1.43,0.00,17.5%,12.3%,5.3%,.250,1.46,.316,66.7%,4.85,4.26,0.58,5.26,sa3076401
Luke Cooper,LAA,A+,25,34.1,12.32,5.24,2.35,1.57,29.2%,12.4%,16.8%,.300,1.81,.414,76.9%,4.98,5.09,-0.11,4.44,sa3076427
Luke Hansel,COL,A+,24,9.2,5.59,4.66,1.20,0.93,14.3%,11.9%,2.4%,.216,1.34,.233,60.3%,3.72,5.38,-1.66,4.99,sa3077645
Nate Nabholz,SFG,A+,25,18.2,4.34,1.93,2.25,0.48,12.3%,5.5%,6.8%,.235,1.07,.259,71.4%,2.41,4.26,-1.85,5.75,sa3077676
Dax Dathe,TOR,A+,25,4.2,17.36,7.71,2.25,0.00,39.1%,17.4%,21.7%,.176,1.50,.375,88.9%,1.93,3.72,-1.80,3.72,sa3077911
Reece Fields,TOR,A+,24,21.2,12.05,3.32,3.63,0.83,29.9%,8.2%,21.6%,.295,1.57,.421,68.3%,4.15,3.49,0.66,4.01,sa3077932
Greyson Chappel,LAA,A+,21,2.1,7.71,27.00,0.29,3.86,11.1%,38.9%,-27.8%,.364,4.71,.375,31.3%,27.00,16.58,10.42,14.19,sa3077973
Brady Stuart,LAA,A+,22,9.2,6.52,6.52,1.00,1.86,15.6%,15.6%,0.0%,.237,1.66,.241,68.2%,6.52,7.14,-0.62,6.94,sa3078003
