Name,Team,Level,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,xFIP,PlayerId
Calvin Harris,CHW,AA,24,0.1,0.00,0.00,0.00,0.00,0.0%,0.0%,0.0%,.000,0.00,.000,100.0%,0.00,3.56,-3.56,3.56,sa3022496
Camden Minacci,LAA,AA,24,44.1,11.77,3.65,3.22,0.20,30.5%,9.5%,21.1%,.221,1.26,.327,67.8%,3.45,2.45,1.00,3.93,sa3022728
Luke Bell,CHW,AA,25,16.1,5.51,4.96,1.11,1.10,12.2%,11.0%,1.2%,.315,1.96,.344,41.1%,9.92,5.58,4.34,6.68,sa3022731
Andrew Lindsey,TBR,AA,26,28.2,10.67,4.40,2.43,0.63,26.8%,11.0%,15.7%,.264,1.50,.365,69.4%,5.02,3.87,1.15,3.97,sa3022734
Justin Storm,MIA,AA,24,4.0,6.75,9.00,0.75,6.75,15.0%,20.0%,-5.0%,.250,2.00,.100,52.6%,11.25,14.81,-3.56,6.97,sa3022797
Carson Jacobs,CHW,AA,24,40.2,13.06,8.41,1.55,0.44,31.9%,20.5%,11.4%,.199,1.65,.318,76.7%,3.98,4.17,-0.19,5.32,sa3022872
Chris Clark,TBR,AA,24,72.1,8.46,3.48,2.43,1.00,23.4%,9.6%,13.7%,.239,1.24,.295,70.0%,4.35,4.44,-0.09,4.73,sa3022874
Jesús Broca,MIL,AA,22,56.1,8.79,4.95,1.77,1.28,21.1%,11.9%,9.2%,.278,1.69,.335,58.5%,5.27,5.10,0.17,4.92,sa3022905
Riley Frey,ATL,AA,24,5.2,11.12,1.59,7.00,0.00,31.8%,4.5%,27.3%,.190,0.88,.286,100.0%,0.00,1.62,-1.62,3.98,sa3022909
Shay Schanaman,ATL,AA,26,59.2,8.75,4.07,2.15,1.66,22.1%,10.3%,11.8%,.247,1.41,.284,65.2%,5.58,5.62,-0.04,4.96,sa3022933
Jack Sellinger,MIA,AA,26,52.2,11.28,4.44,2.54,0.17,28.7%,11.3%,17.4%,.207,1.27,.305,69.8%,3.42,3.12,0.30,4.22,sa3022934
K.C. Hunt,TBR,AA,25,32.2,7.16,4.41,1.63,1.38,19.5%,12.0%,7.5%,.214,1.26,.233,85.3%,3.31,5.42,-2.12,5.43,sa3022937
Ryan Bourassa,ATL,AA,26,17.0,11.12,6.88,1.62,2.12,27.3%,16.9%,10.4%,.203,1.53,.231,68.6%,6.35,6.44,-0.09,6.09,sa3022947
Riley Gowens,CHW,AA,26,11.0,9.82,2.45,4.00,0.82,26.7%,6.7%,20.0%,.220,1.09,.286,77.6%,3.27,3.65,-0.37,4.56,sa3022948
Seth Keener,CHW,AA,24,0.2,13.50,54.00,0.25,0.00,10.0%,40.0%,-30.0%,.500,10.50,.600,28.6%,0.00,18.56,-18.56,24.31,sa3022949
Christian Oppor,CHW,AA,21,24.2,6.57,13.14,0.50,0.73,14.0%,27.9%,-14.0%,.207,2.19,.239,57.7%,9.49,8.26,1.23,9.38,sa3022950
Morris Austin,CHW,AA,26,29.1,9.51,4.91,1.94,1.23,23.5%,12.1%,11.4%,.241,1.47,.299,62.8%,6.14,5.26,0.88,4.99,sa3022955
Lucas Braun,ATL,AA,24,50.2,9.06,1.95,4.64,0.53,25.1%,5.4%,19.7%,.267,1.22,.350,76.5%,3.20,3.02,0.17,3.88,sa3022996
Jake Bockenstedt,CHW,AA,26,10.1,7.84,4.35,1.80,0.87,18.4%,10.2%,8.2%,.279,1.65,.333,42.2%,9.58,4.81,4.77,5.41,sa3023007
Lucas Gordon,CHW,AA,24,114.2,9.50,4.55,2.09,1.49,24.4%,11.7%,12.7%,.230,1.37,.275,69.6%,5.18,5.27,-0.09,5.36,sa3023036
TJ Nichols,TBR,AA,24,85.2,8.30,3.89,2.14,1.79,21.3%,10.0%,11.3%,.269,1.47,.306,66.5%,5.99,5.69,0.30,4.84,sa3023039
Hayden Snelsire,TBR,AA,25,54.0,10.33,2.33,4.43,1.67,28.3%,6.4%,21.9%,.216,1.07,.258,75.6%,3.33,4.50,-1.17,4.12,sa3023138
Will Schomberg,MIA,AA,25,7.1,14.73,7.36,2.00,0.00,33.3%,16.7%,16.7%,.222,1.64,.400,66.7%,6.14,3.97,2.17,5.53,sa3023160
LJ McDonough,ATL,AA,26,42.2,12.23,9.49,1.29,1.05,26.6%,20.6%,6.0%,.256,2.06,.362,55.8%,7.59,5.88,1.72,5.79,sa3023172
Cody Adcock,CIN,AA,24,35.0,11.57,5.14,2.25,1.03,29.2%,13.0%,16.2%,.183,1.26,.244,77.3%,3.60,4.44,-0.84,4.71,sa3023175
Nigel Belgrave,MIA,AA,24,64.1,10.77,3.50,3.08,0.70,28.3%,9.2%,19.1%,.237,1.29,.325,62.8%,4.06,3.43,0.62,4.03,sa3023180
Isaac Gallegos,ATL,AA,23,30.2,9.39,3.52,2.67,0.29,24.8%,9.3%,15.5%,.207,1.17,.277,67.4%,3.82,3.17,0.65,3.80,sa3023183
T.J. Fondtain,TBR,AA,25,39.2,7.26,5.22,1.39,1.36,18.7%,13.5%,5.3%,.217,1.36,.238,61.3%,6.13,6.03,0.10,6.19,sa3023271
Grayson Moore,CHC,AA,24,11.0,9.82,0.82,12.00,2.45,25.0%,2.1%,22.9%,.298,1.36,.344,46.3%,8.18,5.19,2.99,3.74,sa3023275
Owen Wild,TBR,AA,23,21.0,14.14,3.86,3.67,0.43,41.3%,11.3%,30.0%,.127,0.86,.216,54.2%,3.43,2.32,1.11,3.25,sa3023278
Luis Martinez-Gomez,CHC,AA,23,46.1,9.32,4.08,2.29,1.75,24.0%,10.5%,13.5%,.213,1.25,.239,71.4%,4.86,5.69,-0.84,5.19,sa3023285
Drue Hackenberg,ATL,AA,24,20.0,7.65,1.35,5.67,0.45,22.4%,3.9%,18.4%,.145,0.65,.176,76.9%,0.90,3.56,-2.66,4.34,sa3023304
Garrett Baumann,ATL,AA,21,76.0,9.59,3.79,2.53,0.83,24.9%,9.8%,15.1%,.256,1.39,.333,67.9%,4.26,4.04,0.22,4.23,sa3023310
Simon Miller,CIN,AA,25,9.2,10.24,1.86,5.50,1.86,27.5%,5.0%,22.5%,.211,1.03,.240,41.7%,4.66,4.59,0.06,3.49,sa3023311
Ty Cummings,TBR,AA,24,5.1,10.13,1.69,6.00,1.69,33.3%,5.6%,27.8%,.059,0.38,.000,100.0%,1.69,4.31,-2.62,3.67,sa3023365
Brett Wichrowski,MIL,AA,23,47.2,9.82,3.78,2.60,2.27,24.6%,9.5%,15.2%,.277,1.51,.323,68.7%,6.42,6.09,0.32,3.95,sa3023366
Kade Bragg,MIA,AA,24,49.0,11.76,7.53,1.56,0.18,29.6%,19.0%,10.6%,.199,1.53,.311,73.5%,4.04,3.96,0.08,4.76,sa3023408
Tommy Vail,CHW,AA,27,6.0,6.00,4.50,1.33,0.00,13.8%,10.3%,3.4%,.308,1.83,.364,72.7%,4.50,3.72,0.78,7.24,sa3023413
Josh Knoth,MIL,AA,20,8.0,6.75,2.25,3.00,3.38,20.0%,6.7%,13.3%,.179,0.88,.105,100.0%,4.50,7.68,-3.18,5.44,sa3023420
Garrett Wright,CHW,AA,24,9.0,12.00,7.00,1.71,2.00,27.3%,15.9%,11.4%,.270,1.89,.348,70.4%,7.00,6.11,0.89,4.07,sa3023446
Ryan Birchard,MIL,AA,22,48.0,14.44,10.31,1.40,1.13,34.2%,24.4%,9.8%,.172,1.75,.267,71.8%,4.88,5.47,-0.60,5.56,sa3023449
Nick Altermatt,CHW,AA,26,41.1,9.58,3.27,2.93,1.09,25.3%,8.6%,16.7%,.236,1.26,.296,80.9%,2.61,4.23,-1.62,4.56,sa3023451
Jackson Baumeister,TBR,AA,23,95.2,9.50,4.99,1.91,1.69,25.3%,13.3%,12.0%,.221,1.35,.258,67.4%,5.46,5.65,-0.19,4.86,sa3023471
Michael Forret,TBR,AA,22,54.1,9.28,3.64,2.55,0.99,26.5%,10.4%,16.1%,.186,1.05,.230,88.7%,2.15,4.20,-2.05,4.32,sa3023479
Nick Dean,CHC,AA,25,46.2,10.03,2.12,4.73,0.39,27.1%,5.7%,21.4%,.238,1.16,.323,66.4%,3.66,2.59,1.07,3.76,sa3023506
Drew Dowd,TBR,AA,24,4.0,4.50,9.00,0.50,0.00,11.1%,22.2%,-11.1%,.143,1.50,.167,100.0%,0.00,5.56,-5.56,6.04,sa3023509
Nick Sando,CIN,AA,25,20.2,12.19,5.23,2.33,0.00,32.9%,14.1%,18.8%,.205,1.31,.333,81.5%,2.18,2.59,-0.41,3.61,sa3023511
Bishop Letson,MIL,AA,21,88.1,9.17,4.69,1.96,1.02,22.7%,11.6%,11.1%,.249,1.48,.310,66.7%,5.09,4.86,0.24,5.01,sa3023526
Derrick Edington,TBR,AA,26,41.1,8.27,3.92,2.11,1.09,21.1%,10.0%,11.1%,.273,1.50,.331,69.6%,4.79,4.67,0.12,4.49,sa3023665
Connor Schultz,CHC,AA,27,63.1,9.52,3.98,2.39,1.14,23.9%,10.0%,13.9%,.238,1.39,.294,66.4%,4.55,4.41,0.14,4.73,sa3024948
Garrett Edwards,TBR,AA,24,120.2,6.56,2.83,2.32,1.72,17.4%,7.5%,9.9%,.256,1.29,.271,74.0%,4.55,5.67,-1.12,5.07,sa3024980
Colby Martin,MIA,AA,25,45.1,12.71,6.95,1.83,1.59,30.3%,16.6%,13.7%,.230,1.65,.314,62.3%,6.75,5.48,1.27,4.75,sa3025304
Najer Victor,LAA,AA,24,12.2,14.92,6.39,2.33,0.00,40.4%,17.3%,23.1%,.093,1.03,.182,61.5%,2.84,2.37,0.47,3.28,sa3025330
Owen Hackman,ATL,AA,24,45.0,10.40,3.00,3.47,1.80,27.4%,7.9%,19.5%,.247,1.29,.301,66.8%,5.40,4.91,0.49,4.10,sa3025349
Luke Hayden,CIN,AA,23,20.2,10.89,5.66,1.92,1.74,28.7%,14.9%,13.8%,.181,1.26,.209,67.0%,5.23,5.83,-0.60,4.71,sa3025504
Pierce George,CHW,AA,23,29.0,9.93,4.66,2.13,1.24,24.4%,11.5%,13.0%,.230,1.41,.286,67.7%,5.59,5.00,0.58,5.33,sa3025520
Kyle Robinson,LAA,AA,22,20.2,7.84,4.35,1.80,1.31,18.2%,10.1%,8.1%,.337,1.94,.397,58.7%,8.27,5.15,3.12,5.77,sa3025537
Logan Whitaker,MIA,AA,26,22.1,10.88,4.84,2.25,0.40,25.5%,11.3%,14.2%,.309,1.84,.424,75.8%,4.43,3.33,1.10,4.21,sa3025561
Stephen Quigley,CIN,AA,26,1.0,0.00,18.00,0.00,0.00,0.0%,28.6%,-28.6%,.600,5.00,.600,40.0%,27.00,9.56,17.44,9.56,sa3025572
Jack Seppings,MIL,AA,23,41.0,5.71,2.63,2.17,1.10,15.8%,7.3%,8.5%,.219,1.10,.233,62.5%,4.39,4.90,-0.51,5.18,sa3025573
Tyson Hardin,MIL,AA,24,29.1,13.19,3.68,3.58,1.23,30.7%,8.6%,22.1%,.313,1.77,.444,49.6%,7.67,3.62,4.05,3.16,sa3025574
Herick Hernandez,ATL,AA,22,45.0,12.80,6.20,2.06,1.00,32.5%,15.7%,16.8%,.200,1.42,.292,79.3%,2.80,4.29,-1.49,4.63,sa3025588
Cam Caminiti,ATL,AA,19,25.1,9.95,4.62,2.15,1.07,26.4%,12.3%,14.2%,.207,1.26,.262,90.3%,2.13,4.54,-2.41,4.74,sa3025607
Chandler Welch,MIL,AA,23,6.0,1.50,7.50,0.20,3.00,3.2%,16.1%,-12.9%,.320,2.17,.273,44.6%,13.50,10.56,2.94,9.10,sa3025667
Tyler Bremner,LAA,AA,22,20.0,12.60,2.70,4.67,0.45,35.0%,7.5%,27.5%,.189,1.00,.289,59.1%,3.60,2.31,1.29,3.38,sa3027644
Will Cannon,CIN,AA,22,49.0,9.92,4.41,2.25,1.29,24.2%,10.8%,13.5%,.270,1.57,.341,58.4%,6.61,4.86,1.75,5.08,sa3028369
Brooks Caple,CHC,AA,23,80.0,8.66,2.70,3.21,0.90,24.4%,7.6%,16.8%,.221,1.10,.275,72.3%,3.38,3.91,-0.53,4.62,sa3028388
Chris Cortez,LAA,AA,23,38.2,11.64,7.22,1.61,0.70,27.5%,17.0%,10.4%,.257,1.78,.368,72.3%,4.89,4.62,0.27,4.50,sa3029417
Gabe Davis,CHW,AA,22,34.2,9.61,4.41,2.18,2.86,22.3%,10.2%,12.0%,.318,1.85,.360,56.5%,8.31,7.10,1.20,5.36,sa3029907
Jaron DeBerry,MIL,AA,23,124.0,9.80,4.57,2.14,1.45,25.3%,11.8%,13.5%,.226,1.35,.275,71.4%,4.50,5.17,-0.67,4.99,sa3029984
Ethan Flanagan,CHC,AA,24,2.0,13.50,0.00,3.00,0.00,50.0%,0.0%,50.0%,.000,0.00,.000,100.0%,0.00,0.56,-0.56,0.56,sa3031428
Phil Fox,CHW,AA,23,37.2,8.60,3.11,2.77,1.43,23.1%,8.3%,14.7%,.246,1.27,.290,83.7%,2.87,4.83,-1.96,4.54,sa3031609
Sam Garcia,MIL,AA,24,38.0,12.08,5.45,2.22,0.47,29.5%,13.3%,16.2%,.229,1.47,.341,60.8%,5.21,3.85,1.36,4.52,sa3031950
Austin Gordon,LAA,AA,23,120.1,9.35,2.99,3.13,1.50,24.9%,8.0%,16.9%,.233,1.21,.277,75.4%,4.41,4.84,-0.42,4.87,sa3032478
Ben Johnson,CHC,AA,24,5.0,9.00,3.60,2.50,1.80,22.7%,9.1%,13.6%,.250,1.40,.286,71.4%,5.40,5.36,0.04,5.44,sa3034710
Jacob Kisting,MIA,AA,23,24.0,11.63,2.63,4.43,0.38,31.3%,7.1%,24.2%,.205,1.04,.304,79.7%,1.88,2.89,-1.01,3.63,sa3035468
Jacob Kmatz,TBR,AA,23,24.2,10.58,1.46,7.25,1.82,30.2%,4.2%,26.0%,.207,0.93,.241,81.3%,3.65,4.33,-0.68,3.32,sa3035522
Jake Knapp,CHC,AA,25,34.0,10.32,4.50,2.29,1.32,27.1%,11.8%,15.3%,.216,1.29,.272,66.7%,4.76,4.85,-0.09,4.46,sa3035531
Lucas Mahlstedt,LAA,AA,23,55.0,10.15,2.95,3.44,0.49,27.2%,7.9%,19.3%,.245,1.25,.336,73.4%,3.44,3.10,0.33,4.03,sa3036871
Braylon Owens,MIL,AA,23,30.0,11.70,5.10,2.29,0.60,29.8%,13.0%,16.8%,.221,1.40,.319,67.2%,4.50,3.62,0.88,4.67,sa3039298
Liam Paddack,CHW,AA,22,31.0,13.35,8.13,1.64,0.00,33.3%,20.3%,13.0%,.202,1.58,.362,80.0%,3.19,3.88,-0.69,4.50,sa3039330
Vince Reilly,CHC,AA,25,39.0,11.08,4.38,2.53,0.92,28.6%,11.3%,17.3%,.189,1.18,.253,62.5%,4.38,4.35,0.03,4.15,sa3040586
Brett Sears,ATL,AA,26,94.2,10.74,2.09,5.14,0.95,29.7%,5.8%,23.9%,.227,1.08,.304,76.3%,3.33,3.40,-0.07,3.52,sa3041892
Luke Sinnard,ATL,AA,23,8.2,6.23,4.15,1.50,1.04,16.7%,11.1%,5.6%,.219,1.27,.240,93.8%,2.08,5.06,-2.98,5.55,sa3042362
Travis Smith,MIL,AA,23,30.1,5.34,7.42,0.72,2.37,12.3%,17.1%,-4.8%,.294,1.98,.290,72.8%,7.12,8.47,-1.35,6.62,sa3042647
Nate Snead,LAA,AA,22,66.1,6.38,2.85,2.24,1.36,16.9%,7.6%,9.4%,.239,1.24,.258,70.0%,4.61,5.14,-0.53,5.46,sa3042668
J.D. Thompson,MIL,AA,22,22.1,11.69,6.45,1.81,1.21,29.9%,16.5%,13.4%,.215,1.48,.298,81.2%,3.63,5.12,-1.50,4.92,sa3043764
Joey Volini,MIA,AA,23,33.0,6.82,3.00,2.27,1.36,17.4%,7.6%,9.7%,.260,1.36,.287,65.0%,4.91,5.19,-0.28,4.97,sa3044555
Tyler LaPorte,ATL,AA,29,47.0,13.21,5.17,2.56,0.77,35.8%,14.0%,21.8%,.140,1.06,.209,79.7%,1.91,3.58,-1.66,3.25,sa3067023
Victor Diaz,CIN,AA,23,9.0,8.00,6.00,1.33,0.00,16.7%,12.5%,4.2%,.341,2.22,.424,52.4%,10.00,4.11,5.89,7.52,sa3067034
Aric McAtee,CHW,AA,26,12.1,5.84,8.03,0.73,0.73,14.8%,20.4%,-5.6%,.186,1.54,.206,45.5%,8.03,5.99,2.04,7.42,sa3067068
Garrett Hodges,MIL,AA,23,15.2,8.04,9.19,0.88,3.45,16.1%,18.4%,-2.3%,.313,2.36,.319,70.6%,8.04,10.58,-2.54,7.43,sa3067071
Tanner Gillis,MIL,AA,25,57.0,6.79,2.05,3.31,1.58,19.0%,5.8%,13.3%,.199,0.96,.203,79.1%,3.32,5.12,-1.80,4.72,sa3067074
Jonathan Clark,CHW,AA,26,46.0,10.57,6.07,1.74,0.98,26.1%,15.0%,11.1%,.237,1.57,.316,75.0%,4.50,4.84,-0.34,5.59,sa3067083
Jorge Corona,CHW,AA,25,0.1,0.00,0.00,0.00,0.00,0.0%,0.0%,0.0%,.000,0.00,.000,100.0%,0.00,3.56,-3.56,9.31,sa3067209
Jackson Kirkpatrick,CHC,AA,23,13.0,11.77,13.85,0.85,0.69,21.8%,25.6%,-3.8%,.321,2.92,.447,44.0%,13.15,7.02,6.14,7.20,sa3067258
Mathias LaCombe,CHW,AA,24,16.2,11.88,5.40,2.20,0.54,28.2%,12.8%,15.4%,.219,1.44,.317,60.2%,6.48,4.22,2.26,5.28,sa3067312
Dawson Netz,CHC,AA,25,82.0,10.65,3.73,2.85,0.88,29.3%,10.3%,19.0%,.170,1.01,.223,80.2%,2.85,4.00,-1.14,4.76,sa3067466
Beau Blanchard,CIN,AA,24,37.1,10.85,3.62,3.00,2.89,25.9%,8.6%,17.2%,.297,1.66,.347,69.3%,6.99,6.61,0.38,5.25,sa3067505
Jack Kartsonas,TBR,AA,25,17.0,5.29,1.59,3.33,0.53,15.4%,4.6%,10.8%,.194,0.88,.216,66.2%,2.12,3.67,-1.56,4.26,sa3075388
Alex Madera,CHC,AA,25,1.2,0.00,5.40,0.00,0.00,0.0%,14.3%,-14.3%,.167,1.20,.167,100.0%,0.00,5.36,-5.36,11.11,sa3075809
Jackson Brockett,CHC,AA,23,11.0,9.82,6.55,1.50,0.82,23.1%,15.4%,7.7%,.273,1.82,.355,48.4%,8.18,4.74,3.44,4.25,sa3076026
Tanner Perry,MIL,AA,23,2.1,15.43,15.43,1.00,3.86,22.2%,22.2%,0.0%,.385,3.86,.500,11.6%,27.00,12.13,14.87,9.02,sa3076115
Peyton Niksch,MIL,AA,22,21.0,7.71,5.57,1.38,3.00,15.9%,11.5%,4.4%,.347,2.24,.370,61.2%,9.43,8.32,1.11,6.18,sa3076116
Anderson Pilar,ATL,AA,28,22.1,12.09,4.03,3.00,2.42,31.3%,10.4%,20.8%,.198,1.16,.222,88.5%,4.43,6.38,-1.94,4.43,sa917899
