Name,Team,Level,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,xFIP,PlayerId
Marlon De La Cruz,WSN,A,20,51.0,8.12,10.24,0.79,0.71,17.1%,21.6%,-4.5%,.286,2.27,.353,65.9%,6.88,6.76,0.12,7.17,sa3023833
Gilbel Galvan,BOS,A,19,9.2,11.17,8.38,1.33,0.00,26.1%,19.6%,6.5%,.216,1.76,.320,70.6%,3.72,3.97,-0.25,4.40,sa3023835
Dalvinson Reyes,BOS,A,19,16.0,8.44,7.31,1.15,0.56,22.1%,19.1%,2.9%,.113,1.19,.135,51.0%,5.06,5.41,-0.35,5.30,sa3023837
Alejandro Rivera,CLE,A,19,5.0,0.00,1.80,0.00,3.60,0.0%,4.8%,-4.8%,.250,1.20,.167,31.3%,9.00,9.46,-0.46,7.06,sa3023840
Yander Bonaci,BOS,A,19,4.1,4.15,6.23,0.67,0.00,8.7%,13.0%,-4.3%,.222,1.62,.250,44.4%,10.38,6.20,4.19,8.46,sa3023841
Keiber Armas,TEX,A,23,4.1,10.38,24.92,0.42,0.00,16.7%,40.0%,-23.3%,.235,3.69,.333,29.4%,16.62,10.35,6.26,11.00,sa3023848
Geovanny Vasquez,CHC,A,22,7.2,16.43,21.13,0.78,1.17,28.6%,36.7%,-8.2%,.258,3.39,.438,36.6%,18.78,8.75,10.04,8.15,sa3023865
Jordan Henriquez,CHC,A,22,68.1,8.82,3.03,2.91,1.05,22.1%,7.6%,14.5%,.250,1.35,.303,61.3%,5.00,4.41,0.60,4.22,sa3023867
Ayendy Bravo,MIL,A,19,6.1,7.11,9.95,0.71,0.00,16.1%,22.6%,-6.5%,.250,2.05,.316,61.5%,7.11,5.40,1.71,6.06,sa3024090
Javier Perez,HOU,A,22,89.1,10.38,2.01,5.15,1.31,28.6%,5.6%,23.1%,.211,1.02,.262,60.7%,4.23,4.02,0.21,3.51,sa3024099
Wenderlyn King,MIL,A,20,5.2,4.76,7.94,0.60,3.18,10.7%,17.9%,-7.1%,.318,2.12,.294,78.4%,7.94,10.37,-2.42,7.75,sa3024235
Madinson Frias,BOS,A,21,31.0,6.68,5.52,1.21,1.74,15.4%,12.8%,2.7%,.252,1.65,.265,52.6%,6.68,6.82,-0.14,6.29,sa3024244
Enderson Mercado,MIL,A,19,96.1,7.85,6.73,1.17,1.03,17.4%,14.9%,2.5%,.318,2.07,.380,56.2%,8.13,6.02,2.11,5.56,sa3024254
Adrian Ardines,HOU,A,19,19.2,12.81,5.95,2.15,0.92,32.2%,14.9%,17.2%,.203,1.42,.295,59.5%,5.03,4.12,0.92,3.65,sa3024257
Alejandro Chiquillo,TEX,A,23,51.2,8.88,4.18,2.13,1.22,23.3%,11.0%,12.3%,.203,1.22,.239,62.3%,4.88,5.01,-0.14,4.34,sa3024270
Angel Perez,CLE,A,22,49.2,10.33,8.15,1.27,1.63,23.7%,18.7%,5.0%,.273,1.97,.344,51.5%,9.06,6.56,2.50,5.27,sa3024276
Edwardo Melendez,CHC,A,22,61.2,10.65,5.69,1.87,0.58,27.3%,14.6%,12.7%,.215,1.38,.307,79.2%,2.92,4.71,-1.79,5.07,sa3024281
Emilio Ramos,CHC,A,20,23.2,7.61,7.61,1.00,0.76,17.7%,17.7%,0.0%,.270,1.86,.328,59.7%,7.61,6.11,1.50,6.31,sa3024291
Miguel Flores,CLE,A,21,89.1,9.97,6.04,1.65,0.50,25.4%,15.4%,10.0%,.189,1.34,.257,60.8%,4.33,4.59,-0.26,4.97,sa3024465
Yermain Ruiz,BOS,A,20,42.0,10.50,5.14,2.04,0.43,24.6%,12.1%,12.6%,.282,1.71,.387,55.3%,7.29,4.02,3.27,4.90,sa3024529
Xavier Lopez,TBR,A,21,3.1,5.40,13.50,0.40,0.00,11.1%,27.8%,-16.7%,.250,2.40,.300,88.9%,2.70,7.86,-5.16,8.70,sa3024539
Kendy Richard,ATL,A,21,57.2,6.40,4.84,1.32,1.09,16.3%,12.3%,4.0%,.265,1.54,.298,56.7%,6.40,5.53,0.87,5.51,sa3024555
Dariel Jaquez,MIL,A,19,0.2,27.00,27.00,1.00,0.00,33.3%,33.3%,0.0%,.250,4.50,.500,-33.3%,13.50,6.66,6.84,6.66,sa3024570
Esteban Mejia,BAL,A,19,52.1,10.15,12.04,0.84,0.69,21.4%,25.4%,-4.0%,.260,2.33,.350,53.1%,9.80,6.76,3.05,6.54,sa3024583
Jhoster Baez,HOU,A,21,10.0,3.60,11.70,0.31,0.90,6.1%,19.7%,-13.6%,.340,3.00,.356,34.8%,11.70,8.96,2.74,9.48,sa3024611
Rowell Arroyo,CHC,A,21,3.1,2.70,8.10,0.33,0.00,6.7%,20.0%,-13.3%,.167,1.50,.182,80.0%,0.00,5.76,-5.76,7.02,sa3024614
Manuel Colon,KCR,A,19,2.0,4.50,9.00,0.50,0.00,8.3%,16.7%,-8.3%,.400,3.00,.444,50.0%,13.50,5.66,7.84,7.76,sa3024788
Adrian Heredia,BAL,A,21,58.0,7.60,5.59,1.36,1.86,17.6%,12.9%,4.7%,.286,1.78,.318,70.1%,5.90,6.94,-1.04,5.65,sa3024791
Adrian Belen,KCR,A,21,15.0,4.80,3.60,1.33,0.60,12.3%,9.2%,3.1%,.276,1.47,.306,74.1%,4.20,4.86,-0.66,5.77,sa3024795
Yander Pinero,ATL,A,19,12.2,7.11,7.11,1.00,0.71,16.4%,16.4%,0.0%,.327,2.05,.395,71.4%,6.39,5.95,0.45,6.14,sa3024870
Jesus Lafalaise,TEX,A,21,95.2,9.03,4.70,1.92,0.56,24.1%,12.5%,11.5%,.232,1.36,.305,72.5%,3.76,4.16,-0.40,4.14,sa3024950
Carlos Carra,MIL,A,19,96.0,8.72,5.72,1.52,1.41,21.9%,14.4%,7.5%,.237,1.52,.279,66.2%,5.34,5.82,-0.47,5.11,sa3025013
Juan Reyes,WSN,A,21,23.2,9.51,1.52,6.25,0.76,27.5%,4.4%,23.1%,.198,0.89,.254,93.8%,1.52,3.28,-1.76,3.66,sa3025021
Anthony Astudillo,TEX,A,20,7.0,3.86,5.14,0.75,3.86,8.8%,11.8%,-2.9%,.300,1.86,.250,45.5%,11.57,10.09,1.48,4.92,sa3025166
Miqueas Mercedes,MIL,A,19,73.2,8.67,5.50,1.58,0.24,22.5%,14.3%,8.3%,.223,1.41,.297,80.0%,2.81,4.12,-1.31,4.85,sa3025237
Trent Turzenski,BAL,A,25,2.2,13.50,6.75,2.00,0.00,36.4%,18.2%,18.2%,.111,1.12,.200,100.0%,0.00,2.91,-2.91,2.91,sa3025238
Alberto Toribio,KCR,A,19,3.0,12.00,6.00,2.00,0.00,30.8%,15.4%,15.4%,.182,1.33,.286,75.0%,3.00,2.99,0.01,3.93,sa3025239
Cole Tolbert,BOS,A,23,51.0,9.35,3.53,2.65,0.53,25.1%,9.5%,15.6%,.214,1.16,.286,75.2%,3.00,4.05,-1.05,4.17,sa3025352
Kenny Leiner,BAL,A,24,30.1,9.79,7.12,1.38,1.19,21.6%,15.7%,5.9%,.221,1.68,.271,51.5%,7.42,6.26,1.15,5.20,sa3025354
Calvin Bickerstaff,BOS,A,24,2.2,6.75,3.37,2.00,3.37,15.4%,7.7%,7.7%,.333,1.87,.333,83.3%,3.37,8.16,-4.78,4.86,sa3025463
Griffin Kilander,BOS,A,23,34.1,13.89,6.55,2.12,0.52,32.1%,15.2%,17.0%,.254,1.75,.398,54.1%,5.50,3.69,1.82,3.95,sa3025467
Merritt Beeker,WSN,A,24,17.1,8.83,4.15,2.13,1.04,21.0%,9.9%,11.1%,.286,1.62,.353,63.8%,5.19,5.10,0.09,4.89,sa3025506
Pierce George,CHW,A,23,13.2,12.51,1.98,6.33,0.00,39.6%,6.3%,33.3%,.111,0.59,.192,75.0%,1.32,1.54,-0.22,2.26,sa3025520
Herick Hernandez,ATL,A,22,3.2,2.45,2.45,1.00,0.00,6.7%,6.7%,0.0%,.143,0.82,.154,100.0%,0.00,3.93,-3.93,5.84,sa3025588
Alexander Meckley,WSN,A,22,82.0,9.77,4.50,2.17,0.22,25.6%,11.8%,13.8%,.227,1.34,.315,63.5%,4.17,3.42,0.75,3.83,sa3025591
Carter Holton,ATL,A,23,33.2,8.02,3.48,2.31,1.34,21.0%,9.1%,11.9%,.256,1.37,.298,67.5%,5.08,5.06,0.02,4.41,sa3025599
Ryan Mathiesen,HOU,A,23,24.0,7.88,7.13,1.11,0.00,20.4%,18.4%,1.9%,.185,1.42,.250,75.7%,3.00,4.66,-1.66,5.89,sa3025617
Nick Pinto,CHW,A,26,25.1,7.11,2.84,2.50,0.36,19.8%,7.9%,11.9%,.231,1.14,.286,74.3%,3.20,3.78,-0.58,4.65,sa3025641
Jake Jekielek,TEX,A,23,33.0,7.36,6.00,1.23,0.55,19.6%,15.9%,3.6%,.188,1.30,.229,67.9%,4.36,5.17,-0.81,5.45,sa3025646
Ethan Bagwell,ATL,A,20,68.0,9.13,2.91,3.14,0.13,25.5%,8.1%,17.3%,.202,1.04,.279,71.8%,2.78,3.10,-0.32,3.90,sa3025661
Dash Albus,KCR,A,23,27.1,9.88,1.65,6.00,0.99,27.0%,4.5%,22.5%,.233,1.06,.300,54.0%,3.29,3.77,-0.48,3.42,sa3025855
Luke Alwood,CHC,A,22,5.0,18.00,1.80,10.00,0.00,58.8%,5.9%,52.9%,.125,0.60,.333,100.0%,0.00,0.26,-0.26,0.82,sa3025987
Daniel Avitia,CHC,A,23,59.0,9.00,5.34,1.69,0.46,22.0%,13.1%,9.0%,.265,1.61,.348,68.5%,4.58,4.46,0.12,4.82,sa3026327
Landon Beidelschies,ATL,A,22,86.0,8.27,5.76,1.44,0.94,19.7%,13.7%,6.0%,.285,1.77,.349,62.6%,5.97,5.31,0.65,5.22,sa3026885
Ryan Bilka,CLE,A,22,9.1,1.93,6.75,0.29,0.00,5.0%,17.5%,-12.5%,.219,1.50,.233,60.0%,3.86,5.80,-1.95,6.55,sa3027152
Tucker Biven,WSN,A,22,2.0,9.00,4.50,2.00,0.00,25.0%,12.5%,12.5%,.286,1.50,.400,66.7%,4.50,3.16,1.34,3.86,sa3027184
Harrison Bodendorf,CLE,A,22,30.2,12.62,4.11,3.07,0.29,35.0%,11.4%,23.6%,.174,1.08,.277,79.1%,2.35,2.65,-0.30,3.32,sa3027303
Sam Brodersen,WSN,A,24,9.2,11.17,7.45,1.50,0.00,30.0%,20.0%,10.0%,.156,1.34,.250,92.3%,0.93,3.66,-2.73,4.67,sa3027731
Dylan Brown,BOS,A,22,23.1,12.34,5.01,2.46,0.00,33.0%,13.4%,19.6%,.181,1.20,.294,62.1%,2.31,2.72,-0.40,3.62,sa3027818
Aiven Cabral,ATL,A,22,49.2,7.43,2.36,3.15,0.91,20.7%,6.6%,14.1%,.228,1.11,.268,77.6%,2.54,4.16,-1.63,4.04,sa3028218
Evan Chrest,CLE,A,22,38.0,6.87,4.50,1.53,0.71,17.5%,11.4%,6.0%,.236,1.39,.277,61.8%,4.74,4.90,-0.16,4.98,sa3028874
Parker Coil,CLE,A,22,5.2,4.76,6.35,0.75,0.00,9.1%,12.1%,-3.0%,.483,3.18,.538,66.7%,7.94,4.72,3.22,5.95,sa3029116
Pierce Coppola,CHC,A,23,40.0,12.83,4.95,2.59,0.23,34.8%,13.4%,21.3%,.180,1.18,.296,70.0%,3.60,3.01,0.59,3.35,sa3029364
Aidan Cremarosa,TBR,A,22,76.2,10.57,2.11,5.00,0.59,29.8%,6.0%,23.8%,.182,0.90,.249,68.2%,2.82,3.02,-0.20,3.96,sa3029549
Jack Crowder,BAL,A,23,20.0,12.15,5.40,2.25,1.35,29.3%,13.0%,16.3%,.275,1.70,.380,53.7%,7.20,4.71,2.49,3.60,sa3029607
Mathieu Curtis,ATL,A,21,14.1,11.93,3.14,3.80,0.63,35.8%,9.4%,26.4%,.152,0.84,.231,100.0%,0.63,3.38,-2.75,3.55,sa3029729
John Damozonio,ATL,A,22,3.2,9.82,0.00,4.00,0.00,33.3%,0.0%,33.3%,.000,0.00,.000,100.0%,0.00,1.48,-1.48,2.24,sa3029808
Holden deJong,BAL,A,22,18.0,10.00,4.50,2.22,1.00,23.8%,10.7%,13.1%,.301,1.72,.392,62.9%,7.00,4.72,2.28,4.83,sa3030040
Ryan DeSanto,CLE,A,22,65.2,10.01,5.76,1.74,0.96,25.5%,14.7%,10.8%,.210,1.40,.272,68.0%,4.66,5.02,-0.36,5.51,sa3030191
Parker Dillhoff,CLE,A,22,5.2,7.94,4.76,1.67,0.00,21.7%,13.0%,8.7%,.200,1.24,.267,71.4%,3.18,3.48,-0.31,4.72,sa3030336
Brandon Downer,BAL,A,23,32.2,7.99,4.41,1.81,0.55,18.8%,10.4%,8.4%,.341,1.93,.421,54.8%,7.44,4.15,3.29,4.38,sa3030530
Noah Edders,CHC,A,23,62.1,9.67,3.47,2.79,0.72,25.2%,9.0%,16.2%,.219,1.22,.285,60.8%,3.75,3.95,-0.19,4.32,sa3030774
Riley Eikhoff,CHW,A,24,65.2,9.05,2.06,4.40,1.23,24.6%,5.6%,19.0%,.242,1.16,.294,71.4%,3.84,4.16,-0.32,3.62,sa3030851
Leighton Finley,BOS,A,22,96.0,9.09,4.59,1.98,0.47,22.7%,11.4%,11.2%,.277,1.58,.363,65.8%,4.69,4.07,0.62,4.57,sa3031345
Grant Fontenot,KCR,A,23,3.0,6.00,6.00,1.00,0.00,18.2%,18.2%,0.0%,.111,1.00,.143,100.0%,0.00,4.33,-4.33,4.79,sa3031528
Ryan Forcucci,HOU,A,23,17.0,5.82,21.18,0.28,0.53,9.6%,35.1%,-25.4%,.297,3.47,.346,44.4%,19.06,11.95,7.10,12.01,sa3031539
Logan Forsythe,ATL,A,22,56.0,10.13,7.88,1.29,0.48,24.0%,18.6%,5.3%,.180,1.54,.245,71.6%,4.02,5.21,-1.20,5.42,sa3031560
Christian Foutch,BOS,A,22,70.0,11.44,9.13,1.25,0.51,27.4%,21.8%,5.5%,.206,1.76,.302,59.5%,6.04,4.99,1.05,5.41,sa3031591
Hayden Frank,CHC,A,23,76.2,9.04,4.81,1.88,0.94,22.4%,11.9%,10.5%,.265,1.57,.333,67.7%,5.05,4.81,0.24,4.67,sa3031647
Hayden Friese,ATL,A,21,1.0,9.00,9.00,1.00,0.00,20.0%,20.0%,0.0%,.250,2.00,.333,100.0%,0.00,4.66,-4.66,7.46,sa3031732
Dominic Fritton,TBR,A,23,89.1,11.18,4.23,2.64,0.81,28.8%,10.9%,17.9%,.257,1.46,.357,65.9%,4.74,3.78,0.95,3.51,sa3031734
Devin Futrell,BOS,A,23,9.0,10.00,2.00,5.00,0.00,33.3%,6.7%,26.7%,.036,0.33,.056,100.0%,0.00,2.10,-2.10,3.66,sa3031801
Andrew Gaines,MIL,A,22,7.0,11.57,10.29,1.13,1.29,23.7%,21.1%,2.6%,.241,2.14,.316,34.2%,9.00,6.80,2.20,5.95,sa3031823
Patrick Galle,BOS,A,22,2.0,4.50,0.00,1.00,0.00,12.5%,0.0%,12.5%,.250,1.00,.286,50.0%,4.50,2.66,1.84,4.06,sa3031862
Joey Gartrell,BOS,A,22,31.0,12.48,4.06,3.07,0.87,31.6%,10.3%,21.3%,.239,1.35,.352,74.8%,4.06,3.98,0.08,4.08,sa3032013
Diego Gutierrez,BAL,A,23,3.0,21.00,3.00,7.00,0.00,50.0%,7.1%,42.9%,.250,1.33,.600,100.0%,0.00,0.99,-0.99,1.46,sa3032876
Jacob Hartlaub,TBR,A,23,38.1,10.33,3.76,2.75,1.41,25.4%,9.2%,16.2%,.277,1.54,.352,72.2%,4.93,4.81,0.12,4.34,sa3033345
Aidan Haugh,TBR,A,23,118.1,8.67,2.13,4.07,1.29,22.5%,5.5%,17.0%,.281,1.36,.338,66.6%,4.79,4.41,0.38,3.92,sa3033399
Andrew Healy,MIL,A,22,60.2,9.05,4.30,2.10,0.74,23.2%,11.0%,12.2%,.258,1.47,.329,72.3%,4.15,4.20,-0.05,4.24,sa3033483
Curtis Hebert,HOU,A,22,2.2,6.75,13.50,0.50,0.00,11.1%,22.2%,-11.1%,.385,3.37,.455,40.0%,13.50,7.78,5.72,8.84,sa3033501
Cody Howard,WSN,A,23,5.2,11.12,12.71,0.88,0.00,29.2%,33.3%,-4.2%,.000,1.41,.000,88.9%,1.59,5.95,-4.37,6.94,sa3034160
Levi Huesman,WSN,A,22,49.1,9.30,6.02,1.55,0.73,22.8%,14.7%,8.0%,.249,1.62,.321,56.3%,5.11,4.77,0.33,4.83,sa3034240
Gus Hughes,WSN,A,24,49.0,10.47,2.57,4.07,0.73,27.0%,6.6%,20.4%,.250,1.29,.333,68.5%,3.86,3.31,0.54,3.79,sa3034262
Nolan Hughes,WSN,A,24,7.0,21.86,12.86,1.70,0.00,50.0%,29.4%,20.6%,.087,1.71,.333,69.2%,2.57,3.52,-0.95,4.12,sa3034269
Luke Jackson,TBR,A,22,26.1,10.59,3.08,3.44,0.68,27.9%,8.1%,19.8%,.255,1.33,.348,77.6%,3.42,3.32,0.10,3.50,sa3034507
Eli Jerzembeck,CHC,A,23,14.0,11.57,3.86,3.00,1.29,31.0%,10.3%,20.7%,.176,1.07,.226,83.3%,1.93,4.45,-2.52,3.89,sa3034672
Ben Johnson,CHC,A,24,9.0,12.00,6.00,2.00,0.00,30.8%,15.4%,15.4%,.212,1.44,.333,76.9%,3.00,2.99,0.01,3.62,sa3034710
Luke Johnson,WSN,A,24,72.1,9.21,3.24,2.85,0.62,23.5%,8.3%,15.2%,.281,1.48,.364,65.3%,3.36,3.63,-0.27,3.80,sa3034784
Brayden Jones,TBR,A,24,12.0,11.25,12.00,0.94,1.50,24.6%,26.2%,-1.6%,.182,2.00,.222,72.1%,6.75,7.58,-0.83,6.69,sa3034850
Nelson Keljo,CLE,A,22,57.2,12.49,4.84,2.58,1.72,32.0%,12.4%,19.6%,.248,1.47,.339,73.7%,4.84,5.03,-0.19,4.08,sa3035174
Nate Knowles,TBR,A,22,3.2,7.36,2.45,3.00,0.00,15.8%,5.3%,10.5%,.353,1.91,.429,50.0%,9.82,3.66,6.16,5.57,sa3035566
Connor Knox,CHC,A,22,7.2,10.57,8.22,1.29,1.17,23.7%,18.4%,5.3%,.258,1.96,.333,58.8%,7.04,5.75,1.30,5.15,sa3035569
Zack Konstantinovsky,WSN,A,21,6.0,12.00,0.00,8.00,0.00,40.0%,0.0%,40.0%,.150,0.50,.250,100.0%,0.00,0.99,-0.99,2.16,sa3035630
Alex Kranzler,BOS,A,21,7.0,11.57,3.86,3.00,0.00,28.1%,9.4%,18.8%,.276,1.57,.400,45.5%,6.43,2.37,4.05,4.57,sa3035688
Harrison Kreiling,BAL,A,24,12.0,9.00,8.25,1.09,1.50,22.2%,20.4%,1.9%,.163,1.50,.172,59.2%,6.75,6.58,0.17,6.28,sa3035703
Carson Lane,CLE,A,21,10.0,11.70,5.40,2.17,0.90,30.2%,14.0%,16.3%,.111,1.00,.136,62.5%,3.60,4.46,-0.86,4.56,sa3035914
Justin LeGuernic,KCR,A,20,7.0,14.14,10.29,1.38,0.00,23.9%,17.4%,6.5%,.371,3.00,.542,41.7%,14.14,5.23,8.91,6.03,sa3036183
Michael Lombardi,KCR,A,22,88.0,12.68,5.32,2.38,0.92,32.1%,13.5%,18.7%,.222,1.42,.327,75.8%,3.68,4.11,-0.43,4.07,sa3036476
Carter Lovasz,ATL,A,23,48.0,10.31,3.75,2.75,0.75,28.5%,10.4%,18.1%,.201,1.13,.273,70.6%,3.56,3.95,-0.39,3.86,sa3036586
Isaac Lyon,WSN,A,22,8.0,6.75,2.25,3.00,1.13,18.2%,6.1%,12.1%,.200,1.00,.217,78.9%,3.38,4.91,-1.53,3.98,sa3036750
Aidan Major,CLE,A,23,44.1,7.71,3.65,2.11,1.02,21.0%,9.9%,11.0%,.228,1.24,.269,75.5%,3.86,4.70,-0.84,4.49,sa3036887
Max Martin,KCR,A,22,21.0,7.71,2.14,3.60,0.43,22.5%,6.3%,16.3%,.213,1.00,.268,76.5%,2.57,3.28,-0.71,3.39,sa3037193
Jacob Mayers,BOS,A,22,46.1,12.43,8.16,1.52,0.58,31.4%,20.6%,10.8%,.171,1.49,.264,69.8%,4.27,4.72,-0.44,4.60,sa3037376
Will McCausland,CLE,A,22,50.2,10.30,3.55,2.90,0.89,26.7%,9.2%,17.5%,.246,1.34,.326,66.7%,4.97,3.96,1.02,4.25,sa3037464
Mason McConnaughey,TEX,A,22,14.0,5.79,2.57,2.25,1.93,15.8%,7.0%,8.8%,.245,1.21,.244,70.3%,4.50,6.02,-1.52,4.93,sa3037493
Collin McKinney,BAL,A,22,7.2,11.74,4.70,2.50,0.00,35.7%,14.3%,21.4%,.125,0.91,.214,100.0%,0.00,2.62,-2.62,3.89,sa3037674
Chase Meyer,CHC,A,21,7.1,12.27,6.14,2.00,0.00,31.3%,15.6%,15.6%,.222,1.50,.353,90.9%,1.23,2.98,-1.75,3.93,sa3037938
Ryan Minckler,WSN,A,23,37.1,9.64,9.64,1.00,0.72,22.3%,22.3%,0.0%,.194,1.77,.253,61.4%,6.99,6.18,0.81,6.07,sa3038123
Ben Moore,WSN,A,22,1.1,0.00,13.50,0.00,0.00,0.0%,25.0%,-25.0%,.200,2.25,.200,25.0%,20.25,10.41,9.84,12.51,sa3038278
Blake Morgan,TBR,A,23,62.1,9.24,2.02,4.57,1.16,26.1%,5.7%,20.4%,.222,1.04,.272,74.8%,3.47,4.00,-0.53,3.50,sa3038359
Jack Moroknek,WSN,A,23,1.2,5.40,10.80,0.50,0.00,11.1%,22.2%,-11.1%,.286,2.40,.333,75.0%,5.40,6.06,-0.66,8.58,sa3038388
Jacob Morrison,MIL,A,22,30.1,10.38,5.04,2.06,0.59,26.9%,13.1%,13.8%,.212,1.35,.289,52.4%,5.34,3.89,1.45,4.51,sa3038406
Brandon Neely,BOS,A,22,4.2,15.43,1.93,8.00,0.00,47.1%,5.9%,41.2%,.063,0.43,.125,50.0%,1.93,0.87,1.05,2.07,sa3038722
Mason Nichols,TBR,A,23,39.1,11.67,4.81,2.43,0.69,30.9%,12.7%,18.2%,.210,1.30,.303,71.1%,3.66,3.74,-0.07,4.17,sa3038845
Dominic Niman,TBR,A,25,13.0,11.08,2.08,5.33,0.00,28.1%,5.3%,22.8%,.259,1.31,.368,58.8%,4.85,1.89,2.96,3.18,sa3038884
Kellan Oakes,HOU,A,22,35.1,10.44,2.29,4.56,0.25,29.1%,6.4%,22.7%,.223,1.08,.318,64.8%,3.57,2.64,0.93,3.50,sa3038982
Bryant Olson,WSN,A,23,11.1,16.68,7.94,2.10,0.79,42.9%,20.4%,22.4%,.077,1.15,.118,86.2%,2.38,3.75,-1.37,3.34,sa3039129
Trendan Parish,TBR,A,24,38.0,5.92,4.03,1.47,0.95,14.6%,9.9%,4.7%,.301,1.66,.339,80.5%,2.61,5.13,-2.53,5.24,sa3039436
Caedmon Parker,CHW,A,23,75.1,10.27,4.06,2.53,0.96,26.4%,10.4%,16.0%,.280,1.51,.375,77.2%,3.82,4.35,-0.53,3.86,sa3039449
Myles Patton,BOS,A,22,22.2,9.93,4.76,2.08,1.19,25.8%,12.4%,13.4%,.217,1.32,.273,71.9%,4.76,5.03,-0.26,4.36,sa3039548
Truman Pauley,CHW,A,22,103.2,10.42,5.90,1.76,1.48,25.4%,14.4%,11.0%,.233,1.54,.291,67.5%,5.30,5.70,-0.41,4.84,sa3039559
Landen Payne,CHW,A,23,32.0,9.28,2.53,3.67,0.28,25.8%,7.0%,18.8%,.210,1.06,.282,85.9%,1.69,2.85,-1.16,3.27,sa3039585
Zane Petty,CLE,A,22,73.0,8.75,5.67,1.54,1.48,22.3%,14.5%,7.9%,.229,1.48,.266,65.1%,6.04,5.78,0.26,5.51,sa3039843
Trey Pooser,TBR,A,24,32.0,8.72,1.97,4.43,0.56,24.2%,5.5%,18.8%,.192,0.94,.241,78.0%,1.97,3.28,-1.32,3.52,sa3040077
Ryan Prager,CLE,A,23,67.0,11.96,5.24,2.28,1.07,31.2%,13.7%,17.5%,.224,1.39,.319,74.9%,3.90,4.53,-0.63,4.16,sa3040167
Owen Proksch,TEX,A,22,24.2,10.95,1.82,6.00,0.36,33.7%,5.6%,28.1%,.171,0.77,.255,76.5%,1.82,2.61,-0.78,2.99,sa3040240
Owen Puk,WSN,A,23,2.0,4.50,4.50,1.00,0.00,8.3%,8.3%,0.0%,.545,3.50,.600,42.9%,18.00,4.16,13.84,4.86,sa3040281
Dominick Reid,CHC,A,22,49.2,9.06,3.62,2.50,0.72,23.5%,9.4%,14.1%,.233,1.29,.296,68.9%,4.17,4.14,0.02,4.08,sa3040572
Christian Rodriguez,BAL,A,24,94.2,9.51,2.66,3.57,0.48,25.3%,7.1%,18.2%,.251,1.26,.333,74.4%,2.57,3.28,-0.71,3.78,sa3040970
Freddy Rodriguez,CHC,A,22,13.0,9.00,5.54,1.63,1.38,21.3%,13.1%,8.2%,.264,1.69,.316,52.1%,8.31,5.51,2.80,5.12,sa3040979
Zach Royse,ATL,A,22,59.0,9.46,3.20,2.95,0.46,25.7%,8.7%,17.0%,.247,1.27,.331,65.5%,4.42,3.34,1.09,3.63,sa3041233
AJ Russell,TEX,A,22,26.2,14.51,3.71,3.91,0.34,40.2%,10.3%,29.9%,.211,1.16,.373,71.9%,3.04,2.27,0.77,2.89,sa3041324
R.J. Sales,WSN,A,22,7.0,9.00,2.57,3.50,0.00,23.3%,6.7%,16.7%,.296,1.43,.400,45.5%,7.71,2.95,4.77,3.55,sa3041437
Julius Sanchez,TEX,A,22,12.0,10.50,6.75,1.56,0.00,26.9%,17.3%,9.6%,.167,1.33,.250,70.6%,3.75,3.83,-0.08,4.29,sa3041485
Grayson Saunier,HOU,A,22,11.1,12.71,5.56,2.29,0.79,28.6%,12.5%,16.1%,.283,1.76,.414,55.6%,7.94,4.63,3.31,3.98,sa3041606
Aaron Savary,CLE,A,21,43.2,8.24,4.74,1.74,0.82,20.0%,11.5%,8.5%,.282,1.63,.349,60.8%,6.18,5.08,1.10,4.95,sa3041614
Ryan Schiefer,CHW,A,22,53.0,10.53,6.11,1.72,0.85,25.8%,15.0%,10.8%,.219,1.49,.295,68.8%,4.75,5.04,-0.28,4.95,sa3041702
Evan Siary,TEX,A,22,109.0,8.09,1.98,4.08,1.07,22.6%,5.5%,17.1%,.237,1.10,.282,77.5%,3.30,4.18,-0.88,4.25,sa3042246
Braeden Sloan,BAL,A,22,4.0,22.50,2.25,10.00,0.00,76.9%,7.7%,69.2%,.000,0.25,.000,100.0%,0.00,-0.59,0.59,-0.59,sa3042435
Aubrey Smith,HOU,A,22,90.0,5.60,4.70,1.19,1.10,14.0%,11.8%,2.3%,.257,1.51,.280,57.7%,6.30,5.77,0.53,5.72,sa3042482
Riley Stanford,TBR,A,23,34.0,10.06,5.29,1.90,0.26,23.9%,12.6%,11.3%,.248,1.56,.340,66.0%,4.76,4.10,0.66,5.04,sa3042934
Julian Tonghini,WSN,A,24,11.1,11.91,3.18,3.75,0.00,36.6%,9.8%,26.8%,.162,0.88,.273,80.0%,0.79,2.07,-1.28,2.69,sa3043926
Brady Tygart,BOS,A,23,26.2,11.81,8.10,1.46,0.34,28.2%,19.4%,8.9%,.214,1.69,.323,63.6%,5.06,4.45,0.62,4.96,sa3044198
Shane Van Dam,KCR,A,22,93.1,8.00,2.70,2.96,0.87,20.1%,6.8%,13.3%,.287,1.47,.347,65.7%,4.53,4.20,0.34,4.16,sa3044327
Ariston Veasey,CHC,A,20,3.0,0.00,6.00,0.00,0.00,0.0%,14.3%,-14.3%,.182,1.33,.182,60.0%,6.00,6.66,-0.66,9.93,sa3044410
