Name,Team,Level,Age,IP,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
Joe Ariola,ARI,A,22,12.0,.176,1.17,7.1%,50.0%,42.9%,33.3%,0.0%,43.8%,37.5%,18.8%,16.1%,70,129,199,sa3026188
Tyler August,OAK,A,21,7.2,.071,1.40,14.3%,50.0%,35.7%,60.0%,0.0%,21.4%,14.3%,64.3%,10.2%,58,69,127,sa3026303
Isaac Ayon,LAD,A,24,27.1,.328,1.48,18.8%,48.4%,32.8%,4.8%,9.5%,33.3%,33.3%,33.3%,16.3%,135,257,392,sa3026340
Sam Bower,SFG,A,25,48.2,.310,1.67,21.2%,49.2%,29.5%,25.6%,12.8%,54.1%,19.5%,26.3%,10.8%,262,505,767,sa3027483
Corey Braun,OAK,A,23,69.0,.349,1.08,21.1%,41.1%,37.9%,18.1%,13.9%,39.1%,27.4%,33.5%,12.0%,461,779,1240,sa3027612
Dawson Brown,ARI,A,25,6.2,.500,4.00,33.3%,53.3%,13.3%,0.0%,0.0%,40.0%,26.7%,33.3%,14.1%,30,69,99,sa3027812
Kade Brown,OAK,A,22,40.2,.330,1.81,22.4%,50.0%,27.6%,15.6%,15.6%,43.6%,28.2%,28.2%,12.2%,268,437,705,sa3027851
Ben Bybee,SFG,A,22,78.1,.305,0.85,21.7%,36.0%,42.3%,26.2%,12.1%,43.7%,28.3%,28.0%,10.2%,373,804,1177,sa3028186
Luke Cantwell,SDP,A,23,3.0,.438,0.80,43.8%,25.0%,31.3%,20.0%,0.0%,26.7%,40.0%,33.3%,6.8%,11,33,44,sa3028378
Tyrelle Chadwick,COL,A,23,17.2,.323,5.63,18.5%,69.2%,12.3%,0.0%,37.5%,58.5%,20.0%,21.5%,8.4%,118,181,299,sa3028716
Seth Clausen,COL,A,23,45.2,.211,1.30,19.5%,45.5%,35.1%,7.4%,3.7%,50.6%,23.4%,26.0%,16.3%,278,428,706,sa3029003
Dylan Crooks,COL,A,23,35.0,.284,0.84,27.2%,33.3%,39.5%,37.5%,9.4%,44.0%,33.3%,22.6%,15.9%,226,409,635,sa3029583
Kerrington Cross,SDP,A,24,1.0,.250,0.00,75.0%,0.0%,25.0%,100.0%,0.0%,50.0%,25.0%,25.0%,9.1%,3,8,11,sa3029598
Alton Davis II,LAA,A,22,76.0,.403,1.26,28.6%,39.8%,31.5%,22.4%,14.5%,35.6%,28.3%,36.0%,10.2%,558,887,1445,sa3029880
Cody Delvecchio,SFG,A,22,33.2,.395,0.97,24.1%,37.3%,38.6%,31.3%,12.5%,36.5%,25.9%,37.6%,12.4%,214,389,603,sa3030108
Chris Diaz,SEA,A,21,3.0,.167,0.75,12.5%,37.5%,50.0%,25.0%,50.0%,0.0%,50.0%,50.0%,10.9%,18,28,46,sa3030255
Jay Dill,OAK,A,23,16.2,.243,1.00,13.5%,43.2%,43.2%,18.8%,6.3%,36.8%,23.7%,39.5%,12.6%,110,160,270,sa3030328
Luke Dotson,ARI,A,22,12.2,.391,3.00,23.8%,57.1%,19.0%,25.0%,0.0%,39.1%,21.7%,39.1%,20.2%,61,142,203,sa3030498
Rob Evans,SDP,A,22,1.0,.250,3.00,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,22.7%,9,13,22,sa3031080
Sean Fitzpatrick,SDP,A,23,3.2,.667,0.67,50.0%,20.0%,30.0%,33.3%,33.3%,40.0%,40.0%,20.0%,15.9%,18,51,69,sa3031414
Jackson Flora,SFG,A,21,1.0,.500,1.00,0.0%,50.0%,50.0%,100.0%,0.0%,50.0%,0.0%,50.0%,3.6%,14,14,28,sa3031459
Connor Foley,ARI,A,22,21.0,.410,1.14,25.0%,40.0%,35.0%,42.9%,7.1%,40.0%,20.0%,40.0%,16.2%,176,238,414,sa3031511
Alex Galvan,ARI,A,24,15.2,.343,0.40,22.2%,22.2%,55.6%,25.0%,10.0%,27.0%,32.4%,40.5%,15.7%,130,195,325,sa3031874
Raul Garayzar,ARI,A,23,79.2,.325,1.24,19.5%,44.6%,35.9%,20.0%,13.3%,44.8%,26.6%,28.6%,11.0%,487,832,1319,sa3031906
Will Gervase,LAA,A,24,21.0,.341,10.00,15.4%,76.9%,7.7%,0.0%,0.0%,30.0%,15.0%,55.0%,9.2%,332,286,618,sa3032155
Evan Gray,SFG,A,25,50.1,.294,1.30,25.7%,41.9%,32.4%,22.7%,6.8%,41.7%,23.7%,34.5%,9.8%,351,529,880,sa3032609
James Guyette,SDP,A,21,3.2,.357,10.00,21.4%,71.4%,7.1%,0.0%,0.0%,35.7%,21.4%,42.9%,4.0%,22,28,50,sa3032890
Blake Hammond,OAK,A,22,27.0,.387,0.88,24.1%,35.4%,40.5%,18.8%,21.9%,36.6%,32.9%,30.5%,11.8%,189,304,493,sa3033097
Zach Harris,COL,A,22,13.0,.375,2.88,20.5%,59.0%,20.5%,0.0%,0.0%,50.0%,22.5%,27.5%,11.7%,99,148,247,sa3033317
Thomas Higgins,SEA,A,23,25.0,.382,1.17,32.5%,36.4%,31.2%,12.5%,12.5%,32.1%,35.9%,32.1%,11.3%,169,283,452,sa3033794
Jamie Hitt,SDP,A,23,2.0,.333,2.00,33.3%,66.7%,0.0%,0.0%,0.0%,0.0%,33.3%,66.7%,40.0%,7,18,25,sa3033882
Landry Jurecka,SDP,A,23,6.0,.308,1.75,31.3%,43.8%,25.0%,0.0%,75.0%,56.3%,43.8%,0.0%,18.9%,47,75,122,sa3035000
Riley Kelly,COL,A,22,65.0,.331,0.80,20.8%,35.2%,44.0%,20.0%,14.3%,47.2%,25.8%,27.0%,15.1%,438,699,1137,sa3035229
Grant Knipp,SEA,A,24,1.0,.500,1.00,0.0%,50.0%,50.0%,0.0%,0.0%,0.0%,50.0%,50.0%,11.1%,11,7,18,sa3035555
Will Koger,SDP,A,23,25.1,.394,0.84,27.0%,33.3%,39.7%,8.0%,8.0%,35.3%,32.4%,32.4%,14.7%,179,291,470,sa3035600
Harrison Kreiling,SEA,A,24,2.0,.400,1.00,20.0%,40.0%,40.0%,0.0%,0.0%,20.0%,40.0%,40.0%,14.3%,13,29,42,sa3035703
Garrett Langrell,SFG,A,25,37.0,.374,3.65,22.5%,60.8%,16.7%,35.3%,5.9%,38.9%,22.2%,38.9%,11.8%,202,399,601,sa3035946
Cam Leiter,LAD,A,22,43.2,.330,2.80,18.3%,60.2%,21.5%,25.0%,0.0%,29.8%,23.4%,46.8%,12.4%,308,472,780,sa3036203
Logan Lunceford,LAD,A,22,4.0,.300,0.83,0.0%,45.5%,54.5%,0.0%,16.7%,45.5%,45.5%,9.1%,8.5%,42,40,82,sa3036695
Danny Macchiarola,SEA,A,21,33.0,.430,1.57,32.1%,41.5%,26.4%,3.6%,10.7%,42.2%,21.1%,36.7%,9.5%,230,380,610,sa3036776
Easton Marks,COL,A,22,57.2,.293,1.64,21.5%,48.7%,29.7%,23.4%,14.9%,44.5%,24.4%,31.1%,13.4%,403,573,976,sa3037064
Cooper McGrath,SFG,A,25,54.2,.320,0.95,22.8%,37.6%,39.6%,33.9%,6.8%,41.8%,21.6%,36.6%,12.0%,440,603,1043,sa3037613
JB Middleton,COL,A,22,20.0,.321,2.92,20.3%,59.3%,20.3%,16.7%,25.0%,42.4%,25.4%,32.2%,11.9%,156,221,377,sa3037985
Tayler Montiel,ARI,A,23,30.2,.333,2.72,15.2%,62.0%,22.8%,16.7%,11.1%,50.0%,22.5%,27.5%,13.6%,206,309,515,sa3038267
Austin Newton,COL,A,22,111.0,.352,2.19,17.5%,56.6%,25.9%,17.8%,15.6%,45.3%,23.5%,31.3%,9.7%,690,1154,1844,sa3038826
Jack O'Connor,LAD,A,22,25.1,.333,0.85,21.9%,35.9%,42.2%,25.9%,7.4%,43.1%,21.5%,35.4%,13.7%,216,287,503,sa3039026
Jackson Phipps,OAK,A,24,99.1,.323,1.34,18.9%,46.4%,34.7%,16.8%,11.9%,41.7%,24.1%,34.2%,10.1%,753,1044,1797,sa3039879
Robby Porco,LAD,A,22,25.2,.254,1.88,15.5%,55.2%,29.3%,17.6%,11.8%,44.3%,26.2%,29.5%,15.1%,167,256,423,sa3040086
Ryan Reed,SDP,A,22,8.2,.444,1.71,34.5%,41.4%,24.1%,14.3%,28.6%,44.8%,17.2%,37.9%,13.5%,82,125,207,sa3040535
Grant Richardson,OAK,A,22,9.1,.375,2.20,30.4%,47.8%,21.7%,0.0%,0.0%,33.3%,12.5%,54.2%,15.4%,71,111,182,sa3040703
Albert Roblez,SDP,A,22,6.1,.412,0.83,31.3%,31.3%,37.5%,0.0%,0.0%,17.6%,41.2%,41.2%,18.2%,64,84,148,sa3040930
Collin Rothermel,ARI,A,23,6.2,.522,0.92,14.8%,40.7%,44.4%,8.3%,41.7%,50.0%,21.4%,28.6%,11.2%,76,102,178,sa3041199
Tanner Sagouspe,COL,A,23,7.0,.154,0.33,14.3%,21.4%,64.3%,44.4%,11.1%,28.6%,35.7%,35.7%,25.7%,36,69,105,sa3041414
Michael Salina,SDP,A,22,5.1,.350,2.50,26.3%,52.6%,21.1%,0.0%,0.0%,35.0%,15.0%,50.0%,9.4%,37,69,106,sa3041443
Derrick Smith,COL,A,22,3.1,.500,0.40,22.2%,22.2%,55.6%,20.0%,20.0%,33.3%,66.7%,0.0%,11.7%,31,46,77,sa3042536
Jackson Steensma,SEA,A,22,43.1,.298,1.25,19.0%,45.0%,36.0%,30.6%,22.2%,51.0%,24.5%,24.5%,18.0%,236,457,693,sa3043006
Sam Stuhr,OAK,A,23,39.0,.260,1.44,12.8%,51.4%,35.8%,12.8%,20.5%,46.8%,21.6%,31.5%,12.9%,215,382,597,sa3043272
Itsuki Takemoto,OAK,A,22,51.2,.326,1.07,20.8%,41.0%,38.2%,18.2%,3.6%,32.0%,32.7%,35.4%,10.8%,410,577,987,sa3043475
Andrew Wertz,ARI,A,23,5.0,.500,0.60,42.9%,21.4%,35.7%,0.0%,0.0%,28.6%,21.4%,50.0%,15.8%,32,63,95,sa3045022
Charlie West,LAD,A,20,13.1,.323,1.70,20.6%,50.0%,29.4%,20.0%,30.0%,55.9%,23.5%,20.6%,14.8%,103,147,250,sa3045028
Camden Wimbish,LAD,A,21,8.2,.227,0.75,30.0%,30.0%,40.0%,37.5%,0.0%,45.5%,18.2%,36.4%,11.8%,80,89,169,sa3045432
Brayden Corn,SEA,A,22,1.0,.600,0.50,40.0%,20.0%,40.0%,0.0%,0.0%,60.0%,20.0%,20.0%,0.0%,5,6,11,sa3058932
Ben Davis,COL,A,21,6.0,.467,2.67,26.7%,53.3%,20.0%,0.0%,33.3%,37.5%,25.0%,37.5%,11.7%,38,65,103,sa3058996
Jordan Gottesman,SFG,A,23,102.1,.300,1.06,27.9%,37.1%,34.9%,17.9%,12.6%,47.3%,22.3%,30.4%,14.6%,587,1101,1688,sa3059332
Griffin Kirn,OAK,A,24,20.0,.351,2.64,29.8%,50.9%,19.3%,27.3%,9.1%,44.8%,32.8%,22.4%,11.9%,110,202,312,sa3059692
Matt Lanzendorfer,LAD,A,24,7.1,.294,1.17,23.5%,41.2%,35.3%,33.3%,0.0%,47.1%,17.6%,35.3%,17.5%,36,78,114,sa3059755
Augie Lopez,SDP,A,21,1.0,.500,0.25,28.6%,14.3%,57.1%,0.0%,25.0%,0.0%,85.7%,14.3%,0.0%,16,16,32,sa3059845
Eric Nachtsheim,SFG,A,22,1.0,.500,1.00,50.0%,25.0%,25.0%,100.0%,0.0%,25.0%,25.0%,50.0%,4.8%,8,13,21,sa3060119
Mason Peters,SEA,A,22,50.1,.262,2.22,16.3%,57.7%,26.0%,11.1%,11.1%,41.8%,24.5%,33.6%,15.6%,246,490,736,sa3060252
Wyatt Queen,SEA,A,21,3.0,.333,6.00,22.2%,66.7%,11.1%,0.0%,0.0%,44.4%,33.3%,22.2%,7.7%,19,33,52,sa3060322
Tyler Schmitt,SDP,A,21,98.1,.322,0.84,24.8%,34.4%,40.8%,19.6%,8.4%,40.4%,29.4%,30.2%,13.2%,677,1032,1709,sa3060515
Angelo Smith,LAA,A,22,45.0,.288,1.00,24.4%,37.8%,37.8%,13.3%,22.2%,41.3%,28.1%,30.6%,14.3%,271,478,749,sa3060599
Vicarte Domingo,SDP,A,23,26.2,.288,1.00,27.9%,36.1%,36.1%,31.8%,18.2%,40.3%,22.6%,37.1%,14.6%,165,266,431,sa3066779
Carson Swilling,SDP,A,24,35.2,.281,1.13,20.5%,42.2%,37.3%,19.4%,9.7%,44.6%,25.0%,30.4%,11.2%,279,437,716,sa3067026
Brady Smith,LAD,A,21,65.0,.324,1.56,25.4%,45.5%,29.1%,38.5%,17.9%,49.7%,21.0%,29.4%,17.4%,390,698,1088,sa3067255
Trey Gregory-Alford,LAA,A,20,98.2,.344,2.00,26.6%,48.9%,24.5%,10.1%,11.6%,42.9%,25.1%,32.1%,14.0%,620,1046,1666,sa3067313
Josiah Romeo,OAK,A,20,89.2,.328,1.63,21.5%,48.7%,29.8%,24.4%,12.2%,43.4%,25.1%,31.5%,10.7%,524,932,1456,sa3067315
Shotaro Morii,OAK,A,19,15.1,.510,1.35,27.3%,41.8%,30.9%,17.6%,23.5%,50.9%,25.5%,23.6%,7.8%,129,192,321,sa3067343
Dylan Jordan,LAA,A,20,80.0,.310,1.64,15.2%,52.6%,32.2%,25.5%,9.1%,42.9%,19.4%,37.7%,15.6%,526,821,1347,sa3067384
Will Armbruester,SEA,A,25,45.2,.340,0.61,27.5%,27.5%,45.0%,20.9%,11.9%,41.4%,32.9%,25.7%,12.2%,211,503,714,sa3067413
Aiden Butler,SEA,A,22,88.2,.385,1.09,27.7%,37.7%,34.7%,20.2%,14.4%,42.4%,29.6%,28.0%,11.6%,513,965,1478,sa3067513
Chung-Hsiang Huang,ARI,A,20,68.0,.345,1.68,19.1%,50.7%,30.2%,20.6%,13.2%,42.3%,26.0%,31.7%,12.5%,377,697,1074,sa3067525
Cole Miller,OAK,A,21,82.1,.340,1.14,19.6%,42.8%,37.6%,18.1%,14.9%,46.5%,24.0%,29.5%,12.2%,472,886,1358,sa3067552
Jhon Almonte,LAA,A,19,4.1,.308,1.20,15.4%,46.2%,38.5%,40.0%,0.0%,23.1%,30.8%,46.2%,6.8%,58,59,117,sa3067577
Florangel Vasquez,SDP,A,20,13.2,.300,0.79,19.0%,35.7%,45.2%,21.1%,10.5%,46.3%,17.1%,36.6%,8.8%,89,160,249,sa3067618
Leandro Rodriguez,SFG,A,20,29.0,.276,0.76,22.7%,33.3%,44.0%,24.2%,6.1%,32.1%,24.4%,43.6%,11.6%,203,298,501,sa3067623
Jesus A. Castro,SDP,A,19,90.1,.335,1.43,18.4%,48.0%,33.6%,17.1%,3.7%,42.7%,24.1%,33.2%,12.9%,568,993,1561,sa3068332
Luis Gamez,LAD,A,19,31.1,.239,0.74,22.9%,32.9%,44.3%,22.6%,16.1%,26.4%,26.4%,47.2%,10.1%,206,290,496,sa3068502
Adriano Marrero,LAD,A,18,2.0,.000,5.00,0.0%,83.3%,16.7%,100.0%,0.0%,16.7%,50.0%,33.3%,4.5%,10,12,22,sa3068503
Augie Mojica,ARI,A,21,38.2,.348,1.54,25.2%,45.4%,29.4%,22.9%,22.9%,42.3%,30.1%,27.6%,10.0%,280,423,703,sa3068592
Miguel Alvarez,SDP,A,21,5.0,.412,1.75,38.9%,38.9%,22.2%,0.0%,25.0%,55.6%,16.7%,27.8%,12.1%,41,50,91,sa3068602
Jeronimo Palmeros,SDP,A,19,1.0,.250,1.00,0.0%,50.0%,50.0%,0.0%,0.0%,25.0%,25.0%,50.0%,0.0%,24,9,33,sa3068635
Jeferson Villabona,SDP,A,25,21.0,.283,1.72,18.3%,51.7%,30.0%,5.6%,11.1%,43.5%,27.4%,29.0%,13.8%,109,216,325,sa3068685
Neiker Palacios,ARI,A,19,6.0,.308,1.50,23.1%,46.2%,30.8%,50.0%,0.0%,61.5%,7.7%,30.8%,18.9%,46,76,122,sa3068727
Bryson Van Sickle,COL,A,25,72.1,.350,1.58,21.7%,48.0%,30.3%,21.7%,11.7%,43.1%,31.9%,25.0%,15.8%,437,748,1185,sa3068737
Grif Hughes,COL,A,24,39.2,.365,1.84,17.8%,53.3%,29.0%,12.9%,16.1%,55.0%,23.9%,21.1%,12.7%,244,408,652,sa3068779
Juan Ledezma,ARI,A,21,13.2,.378,1.33,25.5%,42.6%,31.9%,13.3%,33.3%,44.9%,28.6%,26.5%,10.0%,130,179,309,sa3068878
Michael Brooks,OAK,A,24,2.1,.100,0.14,11.1%,11.1%,77.8%,28.6%,14.3%,18.2%,54.5%,27.3%,0.0%,5,16,21,sa3069011
George Bilecki,SDP,A,22,0.1,.000,1.00,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,3,3,6,sa3069068
Reese Lumpkin,SEA,A,24,52.1,.320,2.00,23.4%,51.0%,25.5%,27.0%,5.4%,38.2%,22.4%,39.5%,12.2%,323,553,876,sa3069105
Cameron Nohos,SDP,A,23,24.1,.383,0.86,20.6%,36.8%,42.6%,20.7%,31.0%,39.7%,25.0%,35.3%,14.3%,168,292,460,sa3069180
Ty Harvey,SDP,A,19,1.0,.333,,,,,,,,,,,,,,sa3069181
Dylan Carter,SFG,A,24,52.1,.365,1.41,27.5%,42.5%,30.1%,15.2%,6.5%,33.3%,27.7%,39.0%,11.9%,335,580,915,sa3069190
Kruz Schoolcraft,SDP,A,19,79.1,.378,1.51,24.0%,45.7%,30.3%,19.4%,6.0%,34.4%,22.0%,43.6%,11.4%,597,805,1402,sa3069203
Dean Livingston,ARI,A,19,57.2,.272,2.15,25.0%,51.2%,23.8%,15.4%,20.5%,48.2%,19.9%,31.9%,11.8%,332,500,832,sa3069272
CJ Gray,LAA,A,19,8.0,.320,2.33,23.1%,53.8%,23.1%,0.0%,16.7%,46.2%,19.2%,34.6%,14.3%,82,86,168,sa3069276
Talon Haley,LAA,A,20,87.2,.350,1.49,26.9%,43.8%,29.4%,25.4%,8.5%,37.7%,28.5%,33.8%,12.9%,620,967,1587,sa3069296
Alex Barr,OAK,A,19,62.1,.337,0.95,18.1%,39.9%,42.0%,25.3%,15.2%,44.3%,22.4%,33.3%,11.9%,524,743,1267,sa3069297
Mikey Cascino,LAA,A,19,3.1,.333,0.67,16.7%,33.3%,50.0%,100.0%,0.0%,50.0%,16.7%,33.3%,15.9%,26,37,63,sa3069304
Mason Estrada,LAD,A,22,75.2,.312,1.06,30.5%,35.8%,33.7%,9.4%,18.8%,36.7%,31.7%,31.7%,11.3%,685,855,1540,sa3069379
Brady Parker,COL,A,22,112.1,.319,1.90,23.0%,50.4%,26.6%,19.1%,10.3%,40.3%,19.8%,39.9%,11.5%,770,1165,1935,sa3069387
Izeah Muniz,COL,A,22,11.2,.382,1.15,22.2%,41.7%,36.1%,23.1%,15.4%,38.9%,22.2%,38.9%,10.1%,88,130,218,sa3069389
Trey Seeley,SFG,A,24,40.1,.283,0.83,22.9%,34.9%,42.2%,19.6%,30.4%,44.2%,28.3%,27.4%,12.9%,283,413,696,sa3069394
Anthony Karoly,SEA,A,22,17.2,.250,1.06,17.5%,42.5%,40.0%,12.5%,6.3%,39.0%,19.5%,41.5%,13.0%,133,191,324,sa3069401
Braydon Risley,SFG,A,21,60.0,.327,1.50,22.8%,46.3%,30.9%,24.0%,10.0%,45.0%,27.8%,27.2%,10.3%,365,605,970,sa3069406
Ethan Cole,COL,A,22,104.1,.328,1.45,24.7%,44.6%,30.8%,15.6%,9.4%,38.0%,28.4%,33.6%,12.1%,687,1102,1789,sa3069408
Devin Bell,LAD,A,22,10.2,.389,1.33,22.2%,44.4%,33.3%,16.7%,8.3%,45.9%,13.5%,40.5%,8.5%,67,121,188,sa3069589
Ian Korn,SFG,A,23,5.1,.389,1.60,27.8%,44.4%,27.8%,40.0%,0.0%,16.7%,27.8%,55.6%,13.4%,28,54,82,sa3070530
Sam Larson,COL,A,21,6.2,.273,2.60,21.7%,56.5%,21.7%,20.0%,20.0%,65.2%,8.7%,26.1%,10.1%,39,60,99,sa3070566
Dominic Mauro,OAK,A,21,8.1,.471,1.60,23.5%,47.1%,29.4%,20.0%,10.0%,40.0%,31.4%,28.6%,11.2%,65,96,161,sa3070711
Jakob Guardado,LAA,A,24,51.2,.421,1.27,25.9%,41.5%,32.7%,20.8%,14.6%,36.7%,26.0%,37.3%,9.2%,388,598,986,sa3074974
Brady O'Brien,SEA,A,24,2.2,.200,0.33,11.1%,22.2%,66.7%,50.0%,16.7%,27.3%,36.4%,36.4%,3.8%,6,20,26,sa3075858
Ray Cebulski,SEA,A,23,48.1,.391,1.13,26.1%,39.2%,34.6%,20.8%,13.2%,44.9%,25.0%,30.1%,12.2%,298,538,836,sa3076027
Carlos Medina,SDP,A,21,54.1,.353,0.86,26.3%,34.1%,39.5%,25.8%,6.1%,37.5%,28.0%,34.5%,9.5%,284,597,881,sa3076040
Jack Bowery,SEA,A,22,100.0,.342,2.67,21.1%,57.4%,21.5%,18.0%,9.8%,39.9%,23.2%,36.9%,11.9%,480,1021,1501,sa3076042
Jackson Nove,OAK,A,23,40.1,.343,1.18,19.4%,43.5%,37.0%,22.5%,17.5%,34.9%,31.2%,33.9%,12.1%,244,444,688,sa3076044
Daichi Moriki,SDP,A,23,30.2,.340,3.73,27.6%,57.1%,15.3%,53.3%,6.7%,45.0%,25.0%,30.0%,5.6%,333,345,678,sa3076046
Nick Falter,SDP,A,23,44.2,.291,1.29,21.0%,44.5%,34.5%,22.0%,7.3%,37.2%,26.4%,36.4%,12.6%,241,457,698,sa3076047
Brandon Langley,SDP,A,21,57.0,.354,1.19,23.4%,41.6%,35.0%,18.8%,4.2%,40.7%,24.8%,34.5%,10.0%,463,623,1086,sa3076048
Will Gagnon,LAD,A,22,55.2,.380,1.50,22.4%,46.6%,31.0%,33.3%,5.6%,33.9%,26.4%,39.7%,16.4%,428,641,1069,sa3076085
Jose Gabriel Torres,SEA,A,25,29.1,.330,2.14,26.6%,50.0%,23.4%,9.1%,4.5%,33.7%,29.6%,36.7%,12.1%,152,296,448,sa3076129
Jackson Holmes,OAK,A,23,47.2,.309,1.12,24.2%,40.0%,35.8%,20.9%,11.6%,40.9%,24.4%,34.6%,14.3%,358,542,900,sa3076257
Lan-Hong Su,SDP,A,19,32.0,.338,0.84,26.3%,33.8%,40.0%,18.8%,21.9%,47.5%,27.5%,25.0%,12.8%,203,329,532,sa3076261
Spencer Green,LAD,A,21,0.1,.000,1.00,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,6,4,10,sa3076274
Cal Riehl,SDP,A,23,24.1,.306,1.40,16.7%,48.6%,34.7%,8.0%,16.0%,38.2%,28.9%,32.9%,9.5%,171,272,443,sa3076276
Scott Rouse,SEA,A,24,77.0,.264,1.60,23.0%,47.4%,29.6%,15.5%,3.4%,43.8%,24.1%,32.0%,13.7%,365,709,1074,sa3076349
Cole Cheatham,SEA,A,22,31.2,.274,1.24,21.7%,43.4%,34.9%,17.2%,3.4%,43.5%,22.4%,34.1%,10.6%,258,335,593,sa3076357
Dominic Castellano,SEA,A,22,3.0,.308,0.80,25.0%,33.3%,41.7%,20.0%,20.0%,50.0%,21.4%,28.6%,9.2%,40,47,87,sa3076358
Simon Gregersen,ARI,A,23,32.0,.299,1.65,23.3%,47.8%,28.9%,26.9%,19.2%,41.3%,22.8%,35.9%,11.2%,179,331,510,sa3076398
Jake Bold,SDP,A,22,0.2,.333,1.00,0.0%,50.0%,50.0%,0.0%,50.0%,0.0%,50.0%,50.0%,0.0%,25,13,38,sa3076411
Connor Wilford,SEA,A,25,36.1,.346,1.18,24.8%,40.7%,34.5%,10.3%,28.2%,42.9%,25.2%,31.9%,12.6%,194,395,589,sa3077601
Luke Hansel,COL,A,24,37.1,.336,1.67,22.8%,48.2%,28.9%,12.1%,18.2%,42.6%,23.5%,33.9%,12.2%,223,391,614,sa3077645
Nate Nabholz,SFG,A,25,18.0,.255,0.64,33.3%,25.9%,40.7%,27.3%,13.6%,35.2%,31.5%,33.3%,12.0%,98,176,274,sa3077676
Julien Hernandez,ARI,A,24,22.2,.456,0.95,28.3%,35.0%,36.7%,22.7%,13.6%,45.0%,25.0%,30.0%,14.3%,191,262,453,sa3077718
Ian May,LAD,A,23,13.1,.194,0.77,28.1%,31.3%,40.6%,7.7%,7.7%,46.9%,25.0%,28.1%,9.5%,84,137,221,sa3077971
Mason Patel,OAK,A,24,15.1,.292,1.29,18.8%,45.8%,35.4%,23.5%,0.0%,56.3%,25.0%,18.8%,7.3%,85,135,220,sa3078000
Brady Pendley,LAD,A,22,9.0,.448,2.00,27.6%,48.3%,24.1%,14.3%,0.0%,51.7%,24.1%,24.1%,8.8%,62,120,182,sa3078021
Andrew Wright,SDP,A,21,9.0,.400,3.20,16.0%,64.0%,20.0%,20.0%,0.0%,48.0%,20.0%,32.0%,13.3%,48,95,143,sa3078031
Colin Fitzgerald,OAK,A,23,7.2,.467,2.29,23.3%,53.3%,23.3%,28.6%,14.3%,40.0%,20.0%,40.0%,9.5%,87,92,179,sa3078058
Jack Pineau,SDP,A,21,1.0,.000,1.00,0.0%,50.0%,50.0%,100.0%,0.0%,50.0%,0.0%,50.0%,16.7%,1,5,6,sa3078066
Tyler Pitzer,SDP,A,21,2.1,.556,3.00,55.6%,33.3%,11.1%,0.0%,0.0%,55.6%,22.2%,22.2%,11.7%,26,34,60,sa3078098
Daison Acosta,SDP,A,27,2.2,.000,3.00,0.0%,75.0%,25.0%,0.0%,0.0%,75.0%,0.0%,25.0%,25.8%,10,21,31,sa944989
