Name,Team,Level,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,xFIP,PlayerId
Wilian Bormie,TEX,AA,25,29.2,12.13,3.34,3.64,0.91,33.6%,9.2%,24.4%,.179,1.01,.254,82.7%,2.43,3.63,-1.21,3.72,sa3020327
Braden Nett,OAK,AA,24,9.2,13.03,5.59,2.33,3.72,28.6%,12.2%,16.3%,.357,2.17,.458,67.1%,10.24,8.36,1.89,4.20,sa3020336
Micah Dallas,OAK,AA,26,52.1,9.46,4.30,2.20,1.38,22.7%,10.3%,12.4%,.278,1.62,.340,68.2%,4.47,5.08,-0.61,5.20,sa3020391
Max Wagner,TEX,AA,24,1.0,0.00,0.00,0.00,0.00,0.0%,0.0%,0.0%,.333,1.00,.333,100.0%,0.00,3.70,-3.70,5.67,sa3020415
D.J. Carpenter,STL,AA,26,19.2,6.86,8.69,0.79,4.58,13.8%,17.4%,-3.7%,.356,2.54,.339,59.0%,11.90,12.14,-0.24,8.24,sa3020444
David Davalillo,TEX,AA,25,32.1,12.25,3.06,4.00,0.84,31.2%,7.8%,23.4%,.299,1.52,.438,77.4%,3.34,3.48,-0.14,3.44,sa3020448
Hunter Hayes,STL,AA,25,39.1,6.86,7.32,0.94,1.14,15.2%,16.2%,-1.0%,.327,2.19,.377,72.2%,6.64,6.27,0.37,6.77,sa3020450
Nolan DeVos,HOU,AA,25,33.2,10.16,2.41,4.22,1.34,27.7%,6.6%,21.2%,.181,0.95,.214,61.5%,3.21,4.26,-1.06,4.68,sa3020453
Blaze Pontes,OAK,AA,26,30.0,7.20,5.70,1.26,0.30,18.0%,14.3%,3.8%,.263,1.63,.326,65.1%,4.80,4.43,0.37,5.45,sa3020486
Stefan Raeth,SEA,AA,25,21.1,6.75,4.22,1.60,1.27,17.4%,10.9%,6.5%,.272,1.50,.306,72.9%,5.06,5.58,-0.51,5.50,sa3020487
C.J. Culpepper,MIN,AA,24,22.1,10.48,4.03,2.60,0.40,27.1%,10.4%,16.7%,.212,1.25,.293,68.8%,3.22,3.43,-0.21,4.62,sa3020563
Preston Johnson,MIN,AA,26,81.2,11.24,3.20,3.52,1.43,31.0%,8.8%,22.2%,.209,1.11,.269,77.8%,3.86,4.45,-0.59,4.31,sa3020565
Jonathan Brand,TEX,AA,26,60.2,10.83,4.45,2.43,1.93,28.0%,11.5%,16.5%,.266,1.50,.336,72.2%,5.04,5.66,-0.62,4.37,sa3020567
Ian Koenig,SDP,AA,25,121.1,7.27,2.45,2.97,1.48,18.9%,6.4%,12.5%,.255,1.27,.284,65.7%,4.60,5.32,-0.72,5.34,sa3020568
Kenya Huggins,OAK,AA,23,87.1,10.00,4.84,2.06,0.72,23.5%,11.4%,12.1%,.296,1.76,.388,59.1%,6.29,4.24,2.05,4.80,sa3020609
Brandon Johnson,KCR,AA,27,58.2,9.82,4.14,2.37,0.92,26.7%,11.3%,15.4%,.200,1.18,.257,66.0%,4.30,4.38,-0.09,4.84,sa3020610
Adam Serwinowski,LAD,AA,22,123.1,10.65,4.74,2.25,1.39,27.1%,12.1%,15.0%,.231,1.40,.295,66.5%,5.25,5.09,0.17,4.86,sa3020626
Cory Lewis,MIN,AA,25,85.2,10.40,4.52,2.30,1.26,27.0%,11.7%,15.3%,.217,1.32,.275,71.0%,3.89,4.75,-0.86,4.50,sa3020702
Lucas Wepf,LAD,AA,26,50.1,11.62,3.93,2.95,1.25,32.3%,10.9%,21.4%,.168,1.03,.215,78.2%,2.68,4.24,-1.55,4.15,sa3020704
Brock Porter,TEX,AA,23,13.1,11.48,8.78,1.31,1.35,26.6%,20.3%,6.3%,.235,1.88,.313,76.6%,5.40,6.03,-0.63,6.44,sa3020708
Will Mabrey,ARI,AA,25,15.0,9.60,6.00,1.60,0.60,23.5%,14.7%,8.8%,.228,1.53,.300,70.8%,3.60,4.63,-1.03,5.48,sa3020709
Trey Dombroski,HOU,AA,25,88.2,8.32,4.67,1.78,1.52,21.1%,11.9%,9.3%,.247,1.45,.285,76.3%,4.67,5.81,-1.14,5.68,sa3020833
Reid VanScoter,SEA,AA,27,33.0,11.45,3.55,3.23,0.00,29.2%,9.0%,20.1%,.211,1.21,.314,65.1%,2.73,2.61,0.12,3.51,sa3020839
Tyler Cleveland,SEA,AA,26,56.1,7.99,5.75,1.39,1.12,19.2%,13.8%,5.4%,.240,1.56,.281,73.1%,4.95,5.88,-0.93,6.58,sa3020840
Joseph King,STL,AA,25,6.0,10.50,6.00,1.75,3.00,24.1%,13.8%,10.3%,.333,2.00,.400,68.6%,9.00,8.20,0.80,4.85,sa3020857
Joey Mancini,HOU,AA,26,43.0,9.84,3.56,2.76,0.63,26.4%,9.6%,16.9%,.217,1.19,.290,66.9%,4.19,3.89,0.30,4.36,sa3020858
Payton Martin,LAD,AA,22,99.0,7.36,4.09,1.80,0.82,18.5%,10.3%,8.2%,.290,1.60,.347,63.8%,5.73,4.67,1.06,5.18,sa3020869
Andrew Taylor,HOU,AA,24,18.2,8.68,3.86,2.25,1.93,22.5%,10.0%,12.5%,.292,1.55,.340,76.9%,5.30,5.84,-0.54,4.75,sa3020873
Steven Zobac,KCR,AA,25,39.2,8.85,3.86,2.29,1.82,23.4%,10.2%,13.2%,.238,1.31,.270,70.8%,4.99,5.87,-0.88,5.68,sa3020875
Jagger Haynes,SDP,AA,23,94.2,8.08,3.90,2.07,0.86,21.2%,10.2%,11.0%,.227,1.27,.276,70.4%,4.37,4.82,-0.45,5.27,sa3020876
Marcelo Perez,SEA,AA,26,41.0,9.00,3.51,2.56,1.10,22.9%,8.9%,14.0%,.247,1.37,.302,64.0%,4.39,4.53,-0.14,4.77,sa3020889
Christian Ruebeck,LAD,AA,25,31.2,10.80,7.96,1.36,0.28,24.5%,18.1%,6.5%,.195,1.58,.284,73.5%,5.12,5.69,-0.57,7.02,sa3020900
Henry Williams,KCR,AA,24,34.1,6.29,3.15,2.00,1.57,16.4%,8.2%,8.2%,.265,1.37,.284,73.9%,4.72,5.80,-1.08,5.54,sa3020901
Jarret Whorff,MIN,AA,27,26.1,7.52,3.08,2.44,2.73,16.9%,6.9%,10.0%,.342,1.90,.367,42.7%,11.28,7.12,4.16,5.72,sa3020905
Darren Bowen,MIN,AA,25,65.1,8.40,4.68,1.79,1.38,21.0%,11.7%,9.3%,.217,1.36,.246,60.3%,5.65,5.52,0.13,6.19,sa3020945
Hunter Patteson,KCR,AA,26,99.2,7.49,4.33,1.73,1.90,19.5%,11.3%,8.2%,.238,1.37,.252,77.1%,4.52,6.34,-1.82,6.19,sa3020954
Johan Moreno,SDP,AA,23,45.1,10.32,3.97,2.60,0.99,27.2%,10.5%,16.8%,.208,1.21,.270,70.6%,3.97,4.36,-0.39,5.23,sa3020999
Sandro Santana,STL,AA,21,24.1,14.42,3.33,4.33,0.37,44.3%,10.2%,34.1%,.101,0.70,.179,96.2%,0.74,2.14,-1.40,2.25,sa3021030
Thomas Ireland,TEX,AA,24,24.1,9.99,5.55,1.80,1.48,22.7%,12.6%,10.1%,.298,1.89,.370,56.9%,8.51,5.47,3.04,5.44,sa3021469
Augusto Mendieta,KCR,AA,21,59.2,11.46,4.22,2.71,1.21,28.8%,10.6%,18.2%,.252,1.44,.342,66.8%,5.13,4.61,0.52,4.35,sa3021473
Adrian Bohorquez,MIN,AA,21,12.0,10.50,4.50,2.33,1.50,26.9%,11.5%,15.4%,.178,1.17,.207,57.4%,1.50,5.28,-3.78,5.09,sa3021501
Yordin Chalas,ARI,AA,22,2.0,4.50,18.00,0.25,4.50,7.7%,30.8%,-23.1%,.444,4.00,.429,75.8%,13.50,15.20,-1.70,10.67,sa3021508
Bernard Jose,SDP,AA,23,27.0,8.00,4.67,1.71,1.33,19.8%,11.6%,8.3%,.245,1.48,.282,62.1%,5.67,5.52,0.15,5.85,sa3021812
Jacob Wosinski,MIN,AA,27,12.0,3.75,6.00,0.63,1.50,9.3%,14.8%,-5.6%,.261,1.67,.256,52.3%,7.50,7.03,0.47,7.83,sa3021825
Landon Sims,ARI,AA,25,27.2,8.46,3.90,2.17,1.63,21.7%,10.0%,11.7%,.252,1.41,.289,75.8%,4.55,5.58,-1.03,5.51,sa3021979
Junior Sanchez,ARI,AA,20,67.1,9.36,4.01,2.33,1.87,24.1%,10.3%,13.7%,.280,1.53,.333,73.1%,5.61,5.66,-0.05,4.89,sa3022009
Kyle Bischoff,MIN,AA,26,44.0,10.84,5.52,1.96,1.02,26.6%,13.6%,13.1%,.198,1.36,.257,75.9%,3.27,4.95,-1.68,5.04,sa3022176
Ashton Izzi,ARI,AA,22,83.0,7.92,2.28,3.48,1.30,21.4%,6.2%,15.2%,.274,1.30,.323,75.4%,4.23,4.69,-0.46,4.85,sa3022230
Abraham Parra,SDP,AA,20,5.2,6.35,7.94,0.80,0.00,12.9%,16.1%,-3.2%,.308,2.29,.364,38.5%,11.12,4.94,6.18,7.02,sa3022369
Marcus Brown,HOU,AA,24,2.0,0.00,9.00,0.00,4.50,0.0%,14.3%,-14.3%,.455,3.50,.400,90.9%,9.00,14.70,-5.70,14.12,sa3022676
Carlos Rey,ARI,AA,24,52.2,14.53,8.20,1.77,0.68,35.6%,20.1%,15.5%,.155,1.44,.261,79.6%,3.76,4.76,-1.00,5.01,sa3022732
Hayden Durke,ARI,AA,24,14.0,15.43,9.64,1.60,1.29,34.8%,21.7%,13.0%,.245,2.00,.407,57.3%,7.71,5.56,2.16,4.97,sa3022733
Roman Angelo,ARI,AA,26,39.2,11.34,4.99,2.27,2.50,27.6%,12.2%,15.5%,.245,1.51,.287,72.0%,6.58,6.75,-0.17,5.09,sa3022737
Casey Anderson,ARI,AA,25,34.0,10.06,5.56,1.81,1.85,24.7%,13.6%,11.0%,.260,1.62,.314,69.9%,5.82,6.17,-0.35,4.83,sa3022742
Ryan Lobus,TEX,AA,25,31.2,9.09,3.13,2.91,0.57,24.2%,8.3%,15.9%,.220,1.17,.286,61.8%,4.55,3.83,0.72,4.25,sa3022744
Justin Johnson,KCR,AA,26,3.0,0.00,9.00,0.00,3.00,0.0%,15.8%,-15.8%,.375,3.00,.333,65.8%,9.00,11.03,-2.03,11.96,sa3022758
Alec Baker,ARI,AA,26,66.0,8.05,4.23,1.90,2.45,19.6%,10.3%,9.3%,.300,1.68,.326,66.4%,6.95,7.00,-0.05,5.61,sa3022794
Colby Langford,HOU,AA,24,5.1,15.19,6.75,2.25,0.00,33.3%,14.8%,18.5%,.273,1.88,.462,81.8%,3.38,3.14,0.24,6.10,sa3022800
Eric Yost,SDP,AA,23,102.2,8.85,4.56,1.94,1.05,22.7%,11.7%,11.0%,.235,1.37,.291,75.3%,4.38,5.18,-0.80,5.31,sa3022858
Tyler Bradt,STL,AA,25,11.0,4.91,12.27,0.40,0.82,10.9%,27.3%,-16.4%,.275,2.36,.303,56.9%,9.00,7.88,1.12,7.60,sa3022859
Chen-Wei Lin,STL,AA,24,99.1,10.33,4.53,2.28,0.91,26.1%,11.4%,14.6%,.239,1.41,.316,68.4%,4.80,4.53,0.28,4.79,sa3022876
Zane Russell,ARI,AA,26,1.2,0.00,16.20,0.00,5.40,0.0%,30.0%,-30.0%,.429,3.60,.333,87.0%,10.80,16.90,-6.10,12.65,sa3022907
Will Johnston,OAK,AA,25,31.1,10.63,6.89,1.54,1.15,26.4%,17.1%,9.3%,.217,1.56,.284,65.3%,4.60,5.39,-0.80,5.31,sa3022940
Ryan Hawks,SEA,AA,25,101.2,6.82,3.98,1.71,1.06,16.7%,9.8%,6.9%,.285,1.57,.328,67.2%,5.93,5.43,0.50,5.78,sa3022999
Josh Trentadue,TEX,AA,24,70.1,11.13,4.22,2.64,1.02,27.6%,10.5%,17.1%,.250,1.44,.339,63.1%,5.89,4.54,1.35,4.52,sa3023010
Sam Armstrong,MIN,AA,25,111.0,7.86,3.32,2.37,1.30,19.9%,8.4%,11.5%,.251,1.35,.289,62.3%,5.27,5.26,0.01,5.43,sa3023046
Spencer Bengard,MIN,AA,24,59.1,9.71,4.55,2.13,1.06,23.3%,10.9%,12.4%,.288,1.69,.366,67.2%,5.46,4.69,0.77,4.69,sa3023092
Ty Langenberg,MIN,AA,24,80.1,7.95,3.02,2.63,0.90,21.6%,8.2%,13.4%,.238,1.22,.288,72.7%,3.81,4.39,-0.58,4.69,sa3023101
Derek True,HOU,AA,25,13.0,12.46,4.15,3.00,1.38,27.3%,9.1%,18.2%,.333,2.00,.450,60.3%,6.92,4.32,2.61,3.83,sa3023126
Corey Avant,OAK,AA,24,110.1,10.77,5.14,2.10,1.47,26.7%,12.8%,14.0%,.256,1.56,.330,66.5%,5.87,5.28,0.60,4.68,sa3023137
James Hicks,HOU,AA,25,114.1,7.95,2.60,3.06,1.18,21.0%,6.9%,14.1%,.273,1.35,.324,66.7%,4.88,4.64,0.24,4.57,sa3023161
Ethan Bosacker,KCR,AA,25,9.0,5.00,2.00,2.50,0.00,12.2%,4.9%,7.3%,.263,1.33,.303,84.6%,2.00,3.59,-1.59,5.56,sa3023163
Cam Day,LAD,AA,23,58.2,8.90,5.52,1.61,0.77,22.5%,14.0%,8.5%,.236,1.48,.301,70.9%,4.45,4.98,-0.53,5.42,sa3023201
Diego Barrera,OAK,AA,26,43.1,9.14,4.98,1.83,1.45,21.8%,11.9%,9.9%,.266,1.62,.320,67.5%,5.82,5.78,0.04,5.32,sa3023203
Nathan Dettmer,OAK,AA,24,33.0,7.91,1.36,5.80,3.00,19.5%,3.4%,16.1%,.336,1.61,.359,69.9%,7.36,6.82,0.54,4.76,sa3023207
Harry Gustin,SDP,AA,24,58.2,11.20,3.53,3.17,1.38,28.4%,8.9%,19.5%,.266,1.45,.351,65.4%,5.06,4.43,0.63,4.09,sa3023229
Alejandro Torres,HOU,AA,25,50.1,10.19,8.94,1.14,1.61,22.6%,19.8%,2.8%,.259,2.03,.319,71.9%,5.54,6.80,-1.26,6.44,sa3023265
Patrick Copen,LAD,AA,24,110.0,10.64,5.48,1.94,1.15,25.9%,13.4%,12.6%,.256,1.60,.338,62.3%,6.22,5.06,1.15,4.95,sa3023283
Ty Cummings,SEA,AA,24,53.2,6.88,3.35,2.05,1.84,16.7%,8.2%,8.6%,.244,1.36,.255,67.1%,5.70,6.40,-0.70,5.76,sa3023365
Jackson Finley,OAK,AA,25,48.2,9.43,3.88,2.43,0.55,26.2%,10.8%,15.4%,.230,1.25,.308,75.7%,2.77,3.70,-0.93,4.32,sa3023406
Jackson Nezuh,HOU,AA,24,65.2,10.96,3.56,3.08,1.51,29.1%,9.5%,19.6%,.211,1.19,.265,79.3%,3.97,4.77,-0.79,4.75,sa3023411
Hunter Owen,KCR,AA,24,94.0,10.34,3.83,2.70,1.63,25.2%,9.3%,15.9%,.284,1.59,.355,66.6%,5.94,5.16,0.78,5.26,sa3023474
Paulshawn Pasqualotto,MIN,AA,25,41.1,10.45,3.70,2.82,1.09,27.6%,9.8%,17.8%,.263,1.38,.354,74.5%,4.35,4.55,-0.19,4.65,sa3023476
Josh Grosz,ARI,AA,23,54.2,13.01,5.76,2.26,1.65,33.2%,14.7%,18.5%,.207,1.39,.284,71.6%,5.10,5.38,-0.28,4.23,sa3023478
Alonzo Tredwell,HOU,AA,24,9.1,3.86,20.25,0.19,0.96,8.0%,42.0%,-34.0%,.115,2.57,.095,54.7%,10.61,11.95,-1.34,11.83,sa3023524
Steven Echavarria,OAK,AA,20,18.2,11.57,2.41,4.80,1.93,29.6%,6.2%,23.5%,.316,1.55,.417,76.9%,5.30,4.72,0.59,3.73,sa3023560
Nate Savino,ARI,AA,24,16.0,7.31,3.94,1.86,2.25,16.9%,9.1%,7.8%,.314,1.81,.340,64.1%,4.50,6.64,-2.14,5.24,sa3023565
Carson Hobbs,LAD,AA,24,62.1,9.53,4.19,2.28,0.87,25.0%,11.0%,14.0%,.214,1.27,.272,75.4%,3.32,4.28,-0.96,4.83,sa3023573
Hudson Leach,HOU,AA,24,36.1,9.41,6.44,1.46,0.99,23.2%,15.9%,7.3%,.198,1.43,.247,56.2%,6.69,5.76,0.92,5.75,sa3023649
Igor Gil,SDP,AA,25,17.0,10.59,9.00,1.18,0.00,25.3%,21.5%,3.8%,.164,1.59,.244,75.0%,3.18,4.52,-1.35,6.03,sa3023652
Wyatt Crowell,LAD,AA,24,69.0,9.26,7.30,1.27,0.65,22.0%,17.4%,4.7%,.244,1.71,.320,68.3%,5.35,5.54,-0.19,5.54,sa3023662
Luke Fox,LAD,AA,24,25.1,9.95,3.20,3.11,0.71,28.9%,9.3%,19.6%,.161,0.91,.211,66.0%,3.55,3.70,-0.15,4.15,sa3023673
Ricky Castro,MIN,AA,26,22.2,9.53,3.57,2.67,1.19,21.6%,8.1%,13.5%,.343,1.94,.427,67.8%,6.35,4.49,1.86,4.69,sa3023681
Yhoiker Fajardo,STL,AA,19,25.0,8.64,2.52,3.43,0.36,22.9%,6.7%,16.2%,.265,1.32,.342,72.8%,3.24,3.14,0.10,4.20,sa3024273
Michael Watson,STL,AA,24,51.1,12.10,6.31,1.92,1.05,29.1%,15.2%,13.9%,.237,1.58,.339,74.2%,4.73,5.28,-0.54,5.10,sa3025165
Nolan Sparks,STL,AA,23,16.1,13.78,3.31,4.17,0.55,36.8%,8.8%,27.9%,.180,1.04,.286,90.4%,1.65,2.72,-1.07,3.74,sa3025182
Teddy McGraw,SEA,AA,24,28.2,6.91,2.83,2.44,1.26,19.1%,7.8%,11.3%,.233,1.15,.260,65.8%,4.71,5.24,-0.53,4.94,sa3025220
Austin St. Laurent,SEA,AA,23,0.1,0.00,0.00,0.00,0.00,0.0%,0.0%,0.0%,.500,3.00,.500,100.0%,0.00,3.70,-3.70,3.70,sa3025241
Hunter Cranton,ARI,AA,25,1.1,6.75,6.75,1.00,6.75,12.5%,12.5%,0.0%,.333,2.25,.250,76.9%,13.50,16.45,-2.95,11.14,sa3025298
Andrew Morones,KCR,AA,25,21.2,11.22,5.82,1.93,2.08,28.1%,14.6%,13.5%,.244,1.57,.300,74.1%,5.40,6.15,-0.75,4.88,sa3025299
Zachary Cawyer,KCR,AA,23,59.2,10.41,5.58,1.86,2.41,24.0%,12.8%,11.1%,.275,1.78,.319,58.6%,6.79,6.73,0.05,5.50,sa3025378
Anthony Susac,TEX,AA,23,8.0,9.00,7.88,1.14,0.00,17.8%,15.6%,2.2%,.395,2.75,.500,54.5%,11.25,4.33,6.92,6.30,sa3025400
Ramsey David,HOU,AA,25,48.2,11.47,8.88,1.29,1.66,24.7%,19.1%,5.6%,.263,2.05,.339,60.6%,7.77,6.82,0.94,6.24,sa3025476
Joey Danielson,TEX,AA,25,29.2,9.10,3.03,3.00,0.61,23.3%,7.8%,15.5%,.296,1.48,.386,64.2%,5.46,3.97,1.49,4.56,sa3025479
Mason Marriott,ARI,AA,23,2.2,6.75,3.37,2.00,6.75,14.3%,7.1%,7.1%,.462,2.62,.444,95.2%,6.75,13.08,-6.33,4.81,sa3025505
Bryce Mayer,HOU,AA,24,69.0,13.04,4.43,2.94,0.91,35.8%,12.2%,23.7%,.183,1.13,.276,80.3%,2.61,3.77,-1.16,4.14,sa3025558
Evan Shaw,LAD,AA,25,61.2,8.61,5.40,1.59,0.29,20.6%,12.9%,7.7%,.261,1.61,.339,57.8%,6.13,4.54,1.59,5.18,sa3025563
Josh Mallitz,SDP,AA,24,59.2,9.20,3.47,2.65,1.06,25.6%,9.7%,16.0%,.214,1.16,.265,70.9%,3.77,4.34,-0.57,4.90,sa3025568
Mason Molina,STL,AA,22,69.0,10.70,3.39,3.15,0.65,28.8%,9.1%,19.6%,.198,1.10,.271,77.3%,2.87,3.66,-0.79,4.72,sa3025586
Charlie Beilenson,SEA,AA,26,40.0,11.48,2.48,4.64,0.68,32.7%,7.1%,25.6%,.189,0.95,.270,75.4%,2.03,3.10,-1.08,3.65,sa3025590
Eric Loomis,TEX,AA,24,41.1,13.94,5.66,2.46,1.09,35.4%,14.4%,21.0%,.215,1.40,.338,68.4%,5.01,4.50,0.51,4.31,sa3025615
Aidan Foeller,LAD,AA,24,26.1,9.91,4.44,2.23,0.68,25.2%,11.3%,13.9%,.232,1.37,.309,71.8%,1.37,4.31,-2.94,4.89,sa3025616
Cole Hertzler,HOU,AA,23,40.2,8.63,4.65,1.86,1.99,22.8%,12.3%,10.5%,.192,1.20,.194,64.4%,4.20,6.50,-2.30,5.91,sa3025638
Tommy Molsky,KCR,AA,23,46.1,8.35,7.58,1.10,2.14,18.8%,17.0%,1.7%,.276,1.92,.307,59.3%,8.94,8.04,0.90,6.87,sa3025642
Brock Moore,SEA,AA,26,22.2,13.90,6.75,2.06,0.79,33.7%,16.3%,17.3%,.218,1.59,.340,54.2%,5.56,4.01,1.55,3.82,sa3025654
Blake Aita,STL,AA,23,48.0,7.69,2.63,2.93,2.06,18.9%,6.5%,12.4%,.298,1.52,.329,67.1%,6.00,6.16,-0.16,5.65,sa3025822
Jamie Arnold,OAK,AA,22,113.1,9.93,3.89,2.55,0.71,25.1%,9.8%,15.2%,.260,1.45,.344,71.5%,3.57,4.04,-0.46,4.31,sa3026225
Drew Beam,KCR,AA,23,123.0,6.88,2.85,2.41,1.32,17.4%,7.2%,10.2%,.287,1.46,.324,57.6%,6.59,5.27,1.32,5.58,sa3026785
Dawson Brown,ARI,AA,25,36.2,10.31,6.14,1.68,1.23,25.9%,15.4%,10.5%,.246,1.58,.322,68.5%,5.15,5.47,-0.32,4.29,sa3027812
Mason Burns,STL,AA,24,21.2,9.97,4.57,2.18,0.83,26.7%,12.2%,14.4%,.179,1.15,.231,77.6%,2.08,4.35,-2.27,4.06,sa3028089
Clark Candiotti,SDP,AA,25,12.2,13.50,9.24,1.46,1.42,29.2%,20.0%,9.2%,.275,2.13,.400,39.7%,12.08,6.07,6.01,6.20,sa3028358
A.J. Causey,OAK,AA,23,35.0,9.77,3.34,2.92,0.26,25.9%,8.8%,17.0%,.229,1.23,.315,58.3%,4.37,3.27,1.10,4.42,sa3028661
Jurrangelo Cijntje,STL,AA,23,80.1,11.20,4.48,2.50,1.57,28.2%,11.3%,16.9%,.226,1.36,.288,70.1%,5.04,5.31,-0.26,4.86,sa3028930
Dennis Colleran Jr.,KCR,AA,22,49.2,8.70,8.15,1.07,1.81,19.2%,18.0%,1.2%,.281,2.05,.324,68.9%,7.61,7.22,0.39,6.91,sa3029168
Brian Curley,ARI,AA,23,41.1,8.06,3.70,2.18,2.18,19.7%,9.0%,10.6%,.325,1.72,.370,72.6%,6.53,6.65,-0.12,5.37,sa3029705
Braden Davis,STL,AA,23,108.1,11.38,5.82,1.96,1.33,28.5%,14.6%,13.9%,.234,1.52,.312,71.1%,4.82,5.17,-0.35,4.92,sa3029886
Jay Dill,OAK,AA,23,32.0,9.56,6.47,1.48,0.84,21.5%,14.6%,7.0%,.306,2.00,.392,60.9%,5.63,5.04,0.58,5.49,sa3030328
Liam Doyle,STL,AA,22,98.0,11.48,4.78,2.40,0.92,30.1%,12.5%,17.6%,.222,1.35,.311,74.4%,3.77,4.16,-0.39,4.69,sa3030545
Daniel Eagen,STL,AA,23,116.1,11.30,3.09,3.65,1.70,29.9%,8.2%,21.7%,.230,1.22,.291,67.1%,4.72,4.81,-0.09,4.22,sa3030728
Clay Edmondson,SDP,AA,23,18.1,7.85,12.27,0.64,1.96,15.2%,23.8%,-8.6%,.293,2.56,.327,58.2%,10.80,9.70,1.10,8.37,sa3030792
Jack Findlay,STL,AA,23,43.2,11.13,4.95,2.25,1.03,27.6%,12.2%,15.3%,.253,1.53,.342,72.6%,4.53,4.50,0.03,4.41,sa3031334
Tanner Franklin,STL,AA,22,26.1,11.62,3.76,3.09,0.68,29.8%,9.6%,20.2%,.238,1.33,.338,67.3%,3.76,3.59,0.17,4.70,sa3031652
Ryan Gallagher,MIN,AA,23,18.0,10.00,3.50,2.86,1.00,26.7%,9.3%,17.3%,.221,1.22,.283,67.7%,3.50,4.09,-0.59,4.29,sa3031857
David Hagaman,ARI,AA,23,30.1,12.76,3.26,3.91,0.89,34.1%,8.7%,25.4%,.243,1.29,.362,74.7%,2.97,3.24,-0.27,3.58,sa3032946
Ben Hansen,OAK,AA,24,35.0,9.00,4.11,2.19,0.00,24.6%,11.3%,13.4%,.180,1.09,.253,76.2%,2.57,3.41,-0.84,4.77,sa3033152
Sawyer Hawks,ARI,AA,23,14.0,10.93,5.14,2.13,1.29,28.8%,13.6%,15.3%,.216,1.36,.281,74.1%,2.57,4.84,-2.27,4.54,sa3033436
Jamie Hitt,SDP,AA,23,43.1,8.10,3.95,2.05,1.25,19.9%,9.7%,10.2%,.313,1.71,.374,66.1%,6.23,5.09,1.15,5.06,sa3033882
Eli Jones,MIN,AA,23,15.0,8.40,3.60,2.33,0.60,19.4%,8.3%,11.1%,.303,1.73,.373,56.9%,4.20,3.90,0.30,4.35,sa3034868
Landry Jurecka,SDP,AA,23,3.0,9.00,3.00,3.00,0.00,25.0%,8.3%,16.7%,.182,1.00,.250,66.7%,3.00,2.70,0.30,5.99,sa3035000
Jacob Kmatz,LAD,AA,23,15.2,12.06,1.15,10.50,0.57,33.9%,3.2%,30.6%,.233,1.02,.342,89.0%,1.72,2.23,-0.51,2.79,sa3035522
Justin Lamkin,KCR,AA,22,11.1,11.91,2.38,5.00,1.59,34.9%,7.0%,27.9%,.200,0.97,.261,73.2%,3.97,4.14,-0.17,3.24,sa3035887
Ryan Magdic,OAK,AA,26,22.0,9.00,1.64,5.50,0.82,25.6%,4.7%,20.9%,.232,1.05,.293,79.2%,2.86,3.43,-0.56,4.31,sa3036846
Tayler Montiel,ARI,AA,23,12.1,8.03,6.57,1.22,0.73,20.8%,17.0%,3.8%,.205,1.46,.250,78.3%,3.65,5.16,-1.51,5.39,sa3038267
Dalton Pence,TEX,AA,23,55.1,9.92,3.74,2.65,0.98,26.3%,9.9%,16.4%,.212,1.21,.270,80.5%,2.77,4.21,-1.44,4.94,sa3039663
Riley Quick,MIN,AA,22,28.1,10.80,6.35,1.70,1.91,26.4%,15.5%,10.9%,.231,1.59,.279,63.8%,5.72,6.28,-0.56,4.99,sa3040326
Zach Root,LAD,AA,22,16.1,13.22,3.86,3.43,2.20,32.4%,9.5%,23.0%,.318,1.71,.447,64.1%,7.71,5.41,2.30,3.68,sa3041130
Zane Taylor,OAK,AA,24,23.0,7.83,4.70,1.67,0.78,19.0%,11.4%,7.6%,.315,1.78,.386,71.4%,5.09,4.79,0.30,5.54,sa3043592
Brandt Thompson,STL,AA,23,49.2,11.23,3.81,2.95,1.09,28.8%,9.8%,19.1%,.240,1.35,.323,62.7%,4.89,4.16,0.73,4.02,sa3043741
Matthew Watson,SDP,AA,24,19.0,6.63,4.74,1.40,1.89,13.9%,9.9%,4.0%,.393,2.37,.437,72.5%,8.05,6.86,1.19,6.61,sa3044862
John West,ARI,AA,24,7.2,8.22,8.22,1.00,2.35,18.4%,18.4%,0.0%,.300,2.09,.333,77.5%,7.04,8.40,-1.35,7.06,sa3045033
Christian Worley,STL,AA,24,2.0,18.00,0.00,4.00,0.00,57.1%,0.0%,57.1%,.000,0.00,.000,100.0%,0.00,1.20,-1.20,1.20,sa3045583
Lucas Kelly,SEA,AA,22,19.2,11.90,4.58,2.60,0.92,31.0%,11.9%,19.0%,.216,1.32,.304,64.7%,5.03,3.90,1.13,5.09,sa3059658
Wei-En Lin,OAK,AA,20,51.1,9.29,2.28,4.08,0.35,26.6%,6.5%,20.1%,.166,0.84,.222,75.2%,1.93,3.19,-1.27,4.53,sa3067072
J'Briell Easley,TEX,AA,24,1.0,9.00,0.00,1.00,0.00,16.7%,0.0%,16.7%,.500,3.00,.600,33.3%,18.00,1.70,16.30,5.65,sa3067101
