Name,Team,Level,Age,IP,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
Javier Perez,HOU,A,22,89.1,.262,0.85,27.9%,33.2%,38.9%,28.4%,14.8%,43.0%,27.8%,29.1%,16.4%,406,880,1286,sa3024099
Wenderlyn King,MIL,A,20,5.2,.294,1.13,10.5%,47.4%,42.1%,25.0%,25.0%,57.9%,26.3%,15.8%,11.2%,50,75,125,sa3024235
Madinson Frias,BOS,A,21,31.0,.265,0.82,18.4%,36.7%,44.9%,25.0%,13.6%,49.0%,22.1%,28.8%,10.2%,216,343,559,sa3024244
Enderson Mercado,MIL,A,19,96.1,.380,2.18,26.4%,50.5%,23.1%,12.7%,15.5%,44.3%,22.0%,33.8%,9.2%,798,1080,1878,sa3024254
Adrian Ardines,HOU,A,19,19.2,.295,1.92,18.6%,53.5%,27.9%,8.3%,16.7%,44.4%,26.7%,28.9%,15.8%,147,227,374,sa3024257
Alejandro Chiquillo,TEX,A,23,51.2,.239,1.75,20.3%,50.7%,29.0%,25.0%,17.5%,44.0%,29.8%,26.2%,12.9%,285,515,800,sa3024270
Angel Perez,CLE,A,22,49.2,.344,1.58,26.3%,45.1%,28.6%,13.2%,23.7%,52.6%,22.6%,24.8%,13.8%,437,569,1006,sa3024276
Edwardo Melendez,CHC,A,22,61.2,.307,1.09,20.7%,41.4%,37.9%,28.3%,7.5%,56.7%,19.1%,24.1%,13.2%,456,652,1108,sa3024281
Emilio Ramos,CHC,A,20,23.2,.328,1.68,13.2%,54.4%,32.4%,31.8%,9.1%,42.9%,22.9%,34.3%,6.9%,184,237,421,sa3024291
Miguel Flores,CLE,A,21,89.1,.257,1.34,22.1%,44.6%,33.3%,26.8%,7.0%,41.9%,26.3%,31.8%,12.3%,637,867,1504,sa3024465
Yermain Ruiz,BOS,A,20,42.0,.387,1.02,24.2%,38.3%,37.5%,20.0%,4.4%,39.7%,23.1%,37.2%,12.5%,313,464,777,sa3024529
Xavier Lopez,TBR,A,21,3.1,.300,2.50,30.0%,50.0%,20.0%,50.0%,0.0%,50.0%,30.0%,20.0%,7.9%,35,41,76,sa3024539
Kendy Richard,ATL,A,21,57.2,.298,1.08,21.8%,40.6%,37.6%,20.3%,10.9%,43.5%,26.0%,30.5%,9.3%,376,562,938,sa3024555
Dariel Jaquez,MIL,A,19,0.2,.500,1.00,50.0%,50.0%,0.0%,0.0%,0.0%,0.0%,50.0%,50.0%,8.3%,18,18,36,sa3024570
Esteban Mejia,BAL,A,19,52.1,.350,2.79,19.7%,59.1%,21.2%,27.6%,13.8%,44.0%,16.3%,39.7%,10.8%,546,573,1119,sa3024583
Jhoster Baez,HOU,A,21,10.0,.356,1.54,25.0%,45.5%,29.5%,0.0%,7.7%,44.4%,24.4%,31.1%,9.0%,111,123,234,sa3024611
Rowell Arroyo,CHC,A,21,3.1,.182,2.00,10.0%,60.0%,30.0%,0.0%,0.0%,36.4%,45.5%,18.2%,9.7%,29,33,62,sa3024614
Manuel Colon,KCR,A,19,2.0,.444,1.67,11.1%,55.6%,33.3%,0.0%,0.0%,33.3%,22.2%,44.4%,11.1%,20,25,45,sa3024788
Adrian Heredia,BAL,A,21,58.0,.318,1.29,25.3%,42.1%,32.6%,24.1%,20.7%,39.7%,29.3%,31.0%,10.5%,428,604,1032,sa3024791
Adrian Belen,KCR,A,21,15.0,.306,1.21,16.0%,46.0%,38.0%,21.1%,5.3%,48.0%,20.0%,32.0%,8.7%,98,144,242,sa3024795
Yander Pinero,ATL,A,19,12.2,.395,1.64,25.6%,46.2%,28.2%,27.3%,9.1%,28.2%,23.1%,48.7%,8.7%,91,138,229,sa3024870
Jesus Lafalaise,TEX,A,21,95.2,.305,2.54,21.7%,56.1%,22.1%,14.8%,11.1%,46.4%,21.2%,32.4%,12.5%,622,908,1530,sa3024950
Carlos Carra,MIL,A,19,96.0,.279,1.18,24.7%,40.7%,34.6%,25.3%,16.5%,48.1%,23.7%,28.2%,12.2%,666,1004,1670,sa3025013
Juan Reyes,WSN,A,21,23.2,.254,1.04,15.0%,43.3%,41.7%,24.0%,8.0%,45.9%,21.3%,32.8%,15.1%,97,208,305,sa3025021
Anthony Astudillo,TEX,A,20,7.0,.250,2.00,45.5%,36.4%,18.2%,0.0%,150.0%,27.3%,36.4%,36.4%,5.4%,37,37,74,sa3025166
Miqueas Mercedes,MIL,A,19,73.2,.297,1.54,24.9%,45.6%,29.5%,21.1%,3.5%,41.8%,23.2%,35.1%,10.3%,511,752,1263,sa3025237
Trent Turzenski,BAL,A,25,2.2,.200,4.00,20.0%,80.0%,0.0%,0.0%,0.0%,60.0%,20.0%,20.0%,20.9%,19,24,43,sa3025238
Alberto Toribio,KCR,A,19,3.0,.286,2.00,14.3%,57.1%,28.6%,0.0%,0.0%,57.1%,14.3%,28.6%,20.0%,18,27,45,sa3025239
Cole Tolbert,BOS,A,23,51.0,.286,2.03,23.6%,51.2%,25.2%,21.9%,9.4%,54.7%,22.7%,22.7%,9.8%,310,515,825,sa3025352
Kenny Leiner,BAL,A,24,30.1,.271,3.50,23.2%,59.8%,17.1%,21.4%,28.6%,43.7%,21.8%,34.5%,11.3%,268,343,611,sa3025354
Calvin Bickerstaff,BOS,A,24,2.2,.333,0.67,44.4%,22.2%,33.3%,0.0%,33.3%,70.0%,10.0%,20.0%,11.4%,14,30,44,sa3025463
Griffin Kilander,BOS,A,23,34.1,.398,1.52,24.1%,45.8%,30.1%,4.0%,8.0%,47.7%,16.3%,36.0%,14.8%,273,422,695,sa3025467
Merritt Beeker,WSN,A,24,17.1,.353,1.25,29.4%,39.2%,31.4%,31.3%,12.5%,35.8%,28.3%,35.8%,7.3%,130,184,314,sa3025506
Pierce George,CHW,A,23,13.2,.192,2.00,19.2%,53.8%,26.9%,28.6%,0.0%,30.8%,19.2%,50.0%,20.9%,63,114,177,sa3025520
Herick Hernandez,ATL,A,22,3.2,.154,1.20,8.3%,50.0%,41.7%,20.0%,0.0%,38.5%,30.8%,30.8%,17.8%,14,31,45,sa3025588
Alexander Meckley,WSN,A,22,82.0,.315,2.77,23.6%,56.1%,20.3%,11.6%,4.7%,44.1%,19.7%,36.2%,9.9%,521,827,1348,sa3025591
Carter Holton,ATL,A,23,33.2,.298,1.39,23.7%,44.3%,32.0%,19.4%,16.1%,50.5%,13.1%,36.4%,10.4%,197,331,528,sa3025599
Ryan Mathiesen,HOU,A,23,24.0,.250,0.95,29.3%,34.5%,36.2%,28.6%,0.0%,37.7%,19.7%,42.6%,10.6%,179,235,414,sa3025617
Nick Pinto,CHW,A,26,25.1,.286,1.16,21.7%,42.0%,36.2%,20.0%,4.0%,39.4%,31.0%,29.6%,8.0%,136,238,374,sa3025641
Jake Jekielek,TEX,A,23,33.0,.229,1.84,16.5%,54.1%,29.4%,16.0%,8.0%,41.9%,18.6%,39.5%,8.6%,228,331,559,sa3025646
Ethan Bagwell,ATL,A,20,68.0,.279,1.71,24.0%,48.0%,28.1%,20.8%,2.1%,44.5%,19.7%,35.8%,11.2%,351,659,1010,sa3025661
Dash Albus,KCR,A,23,27.1,.300,1.48,25.7%,44.3%,30.0%,14.3%,14.3%,38.4%,24.7%,37.0%,15.6%,127,271,398,sa3025855
Luke Alwood,CHC,A,22,5.0,.333,0.50,50.0%,16.7%,33.3%,50.0%,0.0%,33.3%,33.3%,33.3%,13.9%,22,50,72,sa3025987
Daniel Avitia,CHC,A,23,59.0,.348,1.74,26.3%,46.9%,26.9%,25.6%,7.0%,44.8%,23.6%,31.5%,10.5%,391,662,1053,sa3026327
Landon Beidelschies,ATL,A,22,86.0,.349,1.50,23.8%,45.7%,30.5%,10.3%,11.5%,43.8%,29.6%,26.5%,10.9%,624,980,1604,sa3026885
Ryan Bilka,CLE,A,22,9.1,.233,3.00,31.0%,51.7%,17.2%,20.0%,0.0%,30.0%,26.7%,43.3%,7.0%,55,74,129,sa3027152
Tucker Biven,WSN,A,22,2.0,.400,1.00,60.0%,20.0%,20.0%,0.0%,0.0%,80.0%,20.0%,0.0%,8.8%,15,19,34,sa3027184
Harrison Bodendorf,CLE,A,22,30.2,.277,1.33,15.2%,48.5%,36.4%,16.7%,4.2%,40.9%,16.7%,42.4%,15.7%,207,304,511,sa3027303
Sam Brodersen,WSN,A,24,9.2,.250,1.14,25.0%,40.0%,35.0%,14.3%,0.0%,40.0%,20.0%,40.0%,12.5%,73,103,176,sa3027731
Dylan Brown,BOS,A,22,23.1,.294,1.93,10.2%,59.2%,30.6%,20.0%,0.0%,37.3%,15.7%,47.1%,15.4%,134,235,369,sa3027818
Aiven Cabral,ATL,A,22,49.2,.268,1.67,20.6%,49.6%,29.8%,31.0%,11.9%,47.6%,22.4%,30.1%,13.0%,229,496,725,sa3028218
Evan Chrest,CLE,A,22,38.0,.277,1.87,23.9%,49.6%,26.5%,26.7%,10.0%,48.2%,18.4%,33.3%,10.7%,223,364,587,sa3028874
Parker Coil,CLE,A,22,5.2,.538,2.20,38.5%,42.3%,19.2%,0.0%,0.0%,46.2%,30.8%,23.1%,8.3%,40,68,108,sa3029116
Pierce Coppola,CHC,A,23,40.0,.296,1.95,30.0%,46.3%,23.8%,42.1%,5.3%,48.1%,23.5%,28.4%,14.5%,256,414,670,sa3029364
Aidan Cremarosa,TBR,A,22,76.2,.249,0.56,19.0%,29.1%,51.9%,20.4%,5.1%,44.7%,27.4%,27.9%,15.3%,369,746,1115,sa3029549
Jack Crowder,BAL,A,23,20.0,.380,1.75,32.7%,42.9%,24.5%,16.7%,25.0%,47.2%,17.0%,35.8%,10.3%,148,252,400,sa3029607
Mathieu Curtis,ATL,A,21,14.1,.231,0.91,19.2%,38.5%,42.3%,9.1%,9.1%,40.7%,18.5%,40.7%,14.5%,89,139,228,sa3029729
John Damozonio,ATL,A,22,3.2,.000,3.00,0.0%,75.0%,25.0%,0.0%,0.0%,50.0%,25.0%,25.0%,14.9%,12,35,47,sa3029808
Holden deJong,BAL,A,22,18.0,.392,0.90,26.9%,34.6%,38.5%,25.0%,10.0%,54.7%,22.6%,22.6%,12.7%,122,209,331,sa3030040
Ryan DeSanto,CLE,A,22,65.2,.272,0.45,22.0%,24.4%,53.7%,30.7%,8.0%,38.4%,24.4%,37.2%,11.2%,505,690,1195,sa3030191
Parker Dillhoff,CLE,A,22,5.2,.267,1.40,20.0%,46.7%,33.3%,0.0%,0.0%,26.7%,20.0%,53.3%,8.3%,34,50,84,sa3030336
Brandon Downer,BAL,A,23,32.2,.421,2.38,23.6%,53.8%,22.6%,33.3%,8.3%,51.4%,21.1%,27.5%,11.6%,214,345,559,sa3030530
Noah Edders,CHC,A,23,62.1,.285,1.10,21.0%,41.3%,37.7%,20.6%,7.9%,38.6%,28.1%,33.3%,12.5%,351,653,1004,sa3030774
Riley Eikhoff,CHW,A,24,65.2,.294,1.48,19.6%,48.0%,32.4%,13.8%,15.5%,44.0%,24.5%,31.5%,8.6%,317,662,979,sa3030851
Leighton Finley,BOS,A,22,96.0,.363,1.53,22.3%,47.0%,30.7%,22.2%,6.2%,36.4%,20.2%,43.4%,10.8%,636,1026,1662,sa3031345
Grant Fontenot,KCR,A,23,3.0,.143,6.00,0.0%,85.7%,14.3%,0.0%,0.0%,71.4%,28.6%,0.0%,0.0%,13,23,36,sa3031528
Ryan Forcucci,HOU,A,23,17.0,.346,3.30,18.9%,62.3%,18.9%,50.0%,10.0%,58.5%,9.4%,32.1%,7.5%,281,198,479,sa3031539
Logan Forsythe,ATL,A,22,56.0,.245,1.89,22.4%,50.7%,26.9%,13.9%,8.3%,33.1%,22.3%,44.6%,10.6%,494,610,1104,sa3031560
Christian Foutch,BOS,A,22,70.0,.302,1.09,23.4%,39.9%,36.7%,22.4%,6.9%,42.3%,22.7%,35.0%,13.9%,594,725,1319,sa3031591
Hayden Frank,CHC,A,23,76.2,.333,1.27,28.6%,39.9%,31.5%,19.4%,11.9%,48.2%,25.9%,25.9%,12.4%,506,813,1319,sa3031647
Hayden Friese,ATL,A,21,1.0,.333,0.00,33.3%,0.0%,66.7%,0.0%,0.0%,66.7%,33.3%,0.0%,16.7%,6,6,12,sa3031732
Dominic Fritton,TBR,A,23,89.1,.357,2.12,21.9%,53.1%,25.0%,7.0%,14.0%,40.8%,21.0%,38.2%,13.4%,545,960,1505,sa3031734
Devin Futrell,BOS,A,23,9.0,.056,0.60,11.1%,33.3%,55.6%,10.0%,0.0%,44.4%,22.2%,33.3%,16.5%,38,71,109,sa3031801
Andrew Gaines,MIL,A,22,7.0,.316,2.00,16.7%,55.6%,27.8%,0.0%,20.0%,50.0%,30.0%,20.0%,12.8%,61,88,149,sa3031823
Patrick Galle,BOS,A,22,2.0,.286,2.00,14.3%,57.1%,28.6%,50.0%,0.0%,28.6%,28.6%,42.9%,18.2%,11,22,33,sa3031862
Joey Gartrell,BOS,A,22,31.0,.352,0.83,22.5%,35.2%,42.3%,23.3%,10.0%,37.3%,26.7%,36.0%,12.5%,220,349,569,sa3032013
Diego Gutierrez,BAL,A,23,3.0,.600,3.00,20.0%,60.0%,20.0%,0.0%,0.0%,40.0%,20.0%,40.0%,26.9%,14,38,52,sa3032876
Jacob Hartlaub,TBR,A,23,38.1,.352,0.88,26.4%,34.5%,39.1%,11.6%,14.0%,36.0%,25.2%,38.7%,13.3%,234,422,656,sa3033345
Aidan Haugh,TBR,A,23,118.1,.338,1.37,21.7%,45.3%,33.0%,20.7%,14.7%,50.0%,21.8%,28.2%,13.7%,637,1175,1812,sa3033399
Andrew Healy,MIL,A,22,60.2,.329,1.79,19.8%,51.5%,28.7%,22.9%,10.4%,44.8%,20.3%,34.9%,10.0%,392,604,996,sa3033483
Curtis Hebert,HOU,A,22,2.2,.455,2.00,33.3%,44.4%,22.2%,0.0%,0.0%,63.6%,9.1%,27.3%,10.7%,42,42,84,sa3033501
Cody Howard,WSN,A,23,5.2,.000,1.00,0.0%,50.0%,50.0%,0.0%,0.0%,37.5%,25.0%,37.5%,10.1%,55,64,119,sa3034160
Levi Huesman,WSN,A,22,49.1,.321,1.44,27.5%,42.7%,29.8%,20.5%,10.3%,42.8%,29.7%,27.5%,10.5%,364,518,882,sa3034240
Gus Hughes,WSN,A,24,49.0,.333,1.00,20.6%,39.7%,39.7%,20.4%,7.4%,49.6%,23.7%,26.6%,14.1%,287,522,809,sa3034262
Nolan Hughes,WSN,A,24,7.0,.333,1.00,0.0%,50.0%,50.0%,0.0%,0.0%,50.0%,16.7%,33.3%,18.9%,75,84,159,sa3034269
Luke Jackson,TBR,A,22,26.1,.348,1.41,23.2%,44.9%,31.9%,18.2%,9.1%,43.7%,23.9%,32.4%,12.0%,160,282,442,sa3034507
Eli Jerzembeck,CHC,A,23,14.0,.226,1.08,12.9%,45.2%,41.9%,15.4%,15.4%,57.6%,24.2%,18.2%,15.0%,81,146,227,sa3034672
Ben Johnson,CHC,A,24,9.0,.333,3.00,20.0%,60.0%,20.0%,0.0%,0.0%,42.9%,38.1%,19.0%,16.1%,63,98,161,sa3034710
Luke Johnson,WSN,A,24,72.1,.364,1.84,25.0%,48.6%,26.4%,18.2%,9.1%,51.9%,19.6%,28.5%,11.1%,397,779,1176,sa3034784
Brayden Jones,TBR,A,24,12.0,.222,1.09,17.9%,42.9%,39.3%,9.1%,18.2%,41.4%,27.6%,31.0%,14.1%,132,144,276,sa3034850
Nelson Keljo,CLE,A,22,57.2,.339,0.63,23.1%,29.9%,47.0%,27.0%,17.5%,34.0%,29.8%,36.2%,13.3%,405,650,1055,sa3035174
Nate Knowles,TBR,A,22,3.2,.429,1.40,14.3%,50.0%,35.7%,0.0%,0.0%,50.0%,35.7%,14.3%,9.2%,34,42,76,sa3035566
Connor Knox,CHC,A,22,7.2,.333,1.33,33.3%,38.1%,28.6%,0.0%,16.7%,40.9%,31.8%,27.3%,11.4%,73,76,149,sa3035569
Zack Konstantinovsky,WSN,A,21,6.0,.250,0.60,27.3%,27.3%,45.5%,80.0%,0.0%,25.0%,33.3%,41.7%,13.6%,27,54,81,sa3035630
Alex Kranzler,BOS,A,21,7.0,.400,0.45,15.8%,26.3%,57.9%,27.3%,0.0%,25.0%,20.0%,55.0%,12.9%,50,90,140,sa3035688
Harrison Kreiling,BAL,A,24,12.0,.172,0.75,9.7%,38.7%,51.6%,31.3%,12.5%,45.2%,29.0%,25.8%,9.9%,84,107,191,sa3035703
Carson Lane,CLE,A,21,10.0,.136,1.00,4.8%,47.6%,47.6%,20.0%,10.0%,39.1%,26.1%,34.8%,10.0%,84,106,190,sa3035914
Justin LeGuernic,KCR,A,20,7.0,.542,3.50,21.7%,60.9%,17.4%,25.0%,0.0%,41.7%,29.2%,29.2%,10.1%,75,114,189,sa3036183
Michael Lombardi,KCR,A,22,88.0,.327,0.84,26.6%,33.5%,39.9%,35.8%,11.1%,40.0%,27.8%,32.2%,12.0%,640,973,1613,sa3036476
Carter Lovasz,ATL,A,23,48.0,.273,1.71,18.6%,51.3%,30.1%,23.5%,11.8%,35.7%,26.1%,38.3%,12.7%,269,469,738,sa3036586
Isaac Lyon,WSN,A,22,8.0,.217,3.00,30.4%,52.2%,17.4%,25.0%,25.0%,41.7%,16.7%,41.7%,9.9%,42,69,111,sa3036750
Aidan Major,CLE,A,23,44.1,.269,1.43,21.8%,46.0%,32.3%,22.5%,12.5%,39.8%,26.0%,34.1%,11.6%,266,422,688,sa3036887
Max Martin,KCR,A,22,21.0,.268,3.36,15.8%,64.9%,19.3%,9.1%,9.1%,52.6%,17.5%,29.8%,10.8%,103,174,277,sa3037193
Jacob Mayers,BOS,A,22,46.1,.264,1.83,24.4%,48.9%,26.7%,16.7%,12.5%,46.7%,20.7%,32.6%,16.3%,362,477,839,sa3037376
Will McCausland,CLE,A,22,50.2,.326,0.77,25.7%,32.4%,41.9%,19.3%,8.8%,35.0%,32.1%,32.8%,13.4%,283,576,859,sa3037464
Mason McConnaughey,TEX,A,22,14.0,.244,0.82,29.5%,31.8%,38.6%,29.4%,17.6%,40.9%,27.3%,31.8%,12.1%,90,133,223,sa3037493
Collin McKinney,BAL,A,22,7.2,.214,0.57,21.4%,28.6%,50.0%,57.1%,0.0%,35.7%,28.6%,35.7%,15.7%,43,72,115,sa3037674
Chase Meyer,CHC,A,21,7.1,.353,1.80,17.6%,52.9%,29.4%,40.0%,0.0%,41.2%,17.6%,41.2%,13.7%,48,76,124,sa3037938
Ryan Minckler,WSN,A,23,37.1,.253,1.88,23.4%,50.0%,26.6%,36.0%,12.0%,45.7%,21.3%,33.0%,9.9%,327,390,717,sa3038123
Ben Moore,WSN,A,22,1.1,.200,1.00,20.0%,40.0%,40.0%,100.0%,0.0%,60.0%,0.0%,40.0%,0.0%,16,12,28,sa3038278
Blake Morgan,TBR,A,23,62.1,.272,1.42,22.7%,45.4%,31.9%,19.2%,15.4%,53.0%,23.2%,23.8%,15.6%,288,598,886,sa3038359
Jack Moroknek,WSN,A,23,1.2,.333,1.00,0.0%,50.0%,50.0%,0.0%,0.0%,0.0%,33.3%,66.7%,11.1%,13,14,27,sa3038388
Jacob Morrison,MIL,A,22,30.1,.289,0.72,26.7%,30.7%,42.7%,21.9%,6.3%,39.7%,30.8%,29.5%,11.6%,191,328,519,sa3038406
Brandon Neely,BOS,A,22,4.2,.125,0.75,0.0%,42.9%,57.1%,25.0%,0.0%,50.0%,12.5%,37.5%,11.8%,26,42,68,sa3038722
Mason Nichols,TBR,A,23,39.1,.303,0.75,22.2%,33.3%,44.4%,17.5%,7.5%,40.2%,23.9%,35.9%,13.9%,249,427,676,sa3038845
Dominic Niman,TBR,A,25,13.0,.368,1.17,29.7%,37.8%,32.4%,25.0%,0.0%,34.2%,26.3%,39.5%,17.7%,52,146,198,sa3038884
Kellan Oakes,HOU,A,22,35.1,.318,1.03,27.6%,36.8%,35.6%,25.8%,3.2%,41.6%,23.6%,34.8%,14.1%,183,365,548,sa3038982
Bryant Olson,WSN,A,23,11.1,.118,1.33,12.5%,50.0%,37.5%,16.7%,16.7%,35.3%,5.9%,58.8%,14.5%,88,126,214,sa3039129
Trendan Parish,TBR,A,24,38.0,.339,1.18,30.4%,37.6%,32.0%,25.0%,10.0%,50.0%,25.0%,25.0%,8.0%,237,385,622,sa3039436
Caedmon Parker,CHW,A,23,75.1,.375,2.13,23.9%,51.8%,24.4%,16.7%,16.7%,46.5%,24.8%,28.7%,14.1%,470,749,1219,sa3039449
Myles Patton,BOS,A,22,22.2,.273,1.35,29.8%,40.4%,29.8%,17.6%,17.6%,50.0%,17.2%,32.8%,13.1%,152,236,388,sa3039548
Truman Pauley,CHW,A,22,103.2,.291,1.31,19.0%,45.9%,35.1%,21.3%,18.1%,41.3%,25.4%,33.3%,13.9%,736,1103,1839,sa3039559
Landen Payne,CHW,A,23,32.0,.282,2.32,24.1%,53.0%,22.9%,26.3%,5.3%,38.4%,18.6%,43.0%,14.4%,139,300,439,sa3039585
Zane Petty,CLE,A,22,73.0,.266,0.61,21.2%,29.8%,49.0%,23.7%,12.4%,40.0%,32.0%,28.0%,10.4%,529,791,1320,sa3039843
Trey Pooser,TBR,A,24,32.0,.241,1.79,19.3%,51.8%,28.9%,20.8%,8.3%,34.5%,27.6%,37.9%,11.5%,151,327,478,sa3040077
Ryan Prager,CLE,A,23,67.0,.319,0.91,25.9%,35.4%,38.8%,22.8%,14.0%,39.9%,20.9%,39.2%,17.7%,447,717,1164,sa3040167
Owen Proksch,TEX,A,22,24.2,.255,1.44,20.4%,46.9%,32.7%,18.8%,6.3%,48.1%,25.0%,26.9%,13.8%,128,241,369,sa3040240
Owen Puk,WSN,A,23,2.0,.600,7.00,20.0%,70.0%,10.0%,0.0%,0.0%,70.0%,10.0%,20.0%,2.8%,14,22,36,sa3040281
Dominick Reid,CHC,A,22,49.2,.296,1.80,26.3%,47.4%,26.3%,14.3%,11.4%,51.8%,23.0%,25.2%,13.4%,297,486,783,sa3040572
Christian Rodriguez,BAL,A,24,94.2,.333,1.31,27.2%,41.3%,31.5%,17.5%,6.3%,41.0%,23.4%,35.6%,12.2%,519,964,1483,sa3040970
Freddy Rodriguez,CHC,A,22,13.0,.316,1.07,22.5%,40.0%,37.5%,20.0%,13.3%,37.5%,32.5%,30.0%,8.5%,102,144,246,sa3040979
Zach Royse,ATL,A,22,59.0,.331,1.78,27.9%,46.1%,26.0%,22.5%,7.5%,42.0%,25.5%,32.5%,16.9%,321,580,901,sa3041233
AJ Russell,TEX,A,22,26.2,.373,0.67,31.4%,27.5%,41.2%,23.8%,4.8%,30.8%,32.7%,36.5%,15.4%,186,314,500,sa3041324
R.J. Sales,WSN,A,22,7.0,.400,4.00,25.0%,60.0%,15.0%,33.3%,0.0%,65.0%,15.0%,20.0%,18.7%,41,82,123,sa3041437
Julius Sanchez,TEX,A,22,12.0,.250,3.25,37.0%,48.1%,14.8%,25.0%,0.0%,39.3%,28.6%,32.1%,9.9%,94,119,213,sa3041485
Grayson Saunier,HOU,A,22,11.1,.414,4.75,23.3%,63.3%,13.3%,0.0%,25.0%,56.7%,23.3%,20.0%,12.4%,81,121,202,sa3041606
Aaron Savary,CLE,A,21,43.2,.349,1.73,29.1%,44.9%,26.0%,18.2%,12.1%,38.5%,20.0%,41.5%,9.7%,309,445,754,sa3041614
Ryan Schiefer,CHW,A,22,53.0,.295,1.30,23.8%,43.1%,33.1%,27.9%,11.6%,47.4%,26.3%,26.3%,19.2%,336,560,896,sa3041702
Evan Siary,TEX,A,22,109.0,.282,0.79,25.4%,33.0%,41.6%,22.2%,10.3%,42.5%,22.5%,35.0%,11.5%,456,1105,1561,sa3042246
Braeden Sloan,BAL,A,22,4.0,.000,2.00,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,32.8%,16,45,61,sa3042435
Aubrey Smith,HOU,A,22,90.0,.280,1.16,24.6%,40.5%,34.9%,24.2%,11.1%,48.5%,24.2%,27.3%,10.7%,597,856,1453,sa3042482
Riley Stanford,TBR,A,23,34.0,.340,1.28,21.5%,44.1%,34.4%,25.0%,3.1%,37.9%,21.1%,41.1%,12.8%,229,381,610,sa3042934
Julian Tonghini,WSN,A,24,11.1,.273,2.20,27.3%,50.0%,22.7%,0.0%,0.0%,36.4%,31.8%,31.8%,17.1%,56,108,164,sa3043926
Brady Tygart,BOS,A,23,26.2,.323,1.63,16.7%,51.7%,31.7%,15.8%,5.3%,42.9%,25.4%,31.7%,10.6%,211,291,502,sa3044198
Shane Van Dam,KCR,A,22,93.1,.347,1.58,27.4%,44.4%,28.1%,25.9%,11.1%,42.9%,20.3%,36.8%,11.6%,543,967,1510,sa3044327
Ariston Veasey,CHC,A,20,3.0,.182,0.43,9.1%,27.3%,63.6%,14.3%,0.0%,45.5%,27.3%,27.3%,0.0%,18,27,45,sa3044410
Ryan Verdugo,HOU,A,23,88.2,.267,2.37,25.5%,52.4%,22.1%,23.9%,15.2%,46.0%,20.7%,33.3%,12.5%,648,886,1534,sa3044453
Ethan Walker,BOS,A,22,51.0,.287,1.07,26.1%,38.3%,35.7%,17.1%,4.9%,40.3%,25.0%,34.7%,13.1%,369,570,939,sa3044666
Nick Weyrich,CHW,A,23,45.2,.373,2.06,24.6%,50.7%,24.6%,12.1%,9.1%,33.6%,27.0%,39.4%,8.7%,404,568,972,sa3045065
Will Whelan,TEX,A,21,5.0,.385,3.00,42.9%,42.9%,14.3%,50.0%,50.0%,50.0%,28.6%,21.4%,12.5%,40,56,96,sa3045084
Conner Whittaker,CLE,A,23,12.1,.421,1.50,23.1%,46.2%,30.8%,25.0%,8.3%,41.0%,25.6%,33.3%,12.4%,75,134,209,sa3045152
Kade Woods,ATL,A,23,30.2,.344,1.36,32.2%,39.1%,28.7%,20.0%,12.0%,48.4%,19.4%,32.3%,11.6%,280,347,627,sa3045561
Jay Woolfolk,ATL,A,23,4.0,.545,1.50,23.1%,46.2%,30.8%,25.0%,50.0%,61.5%,15.4%,23.1%,16.3%,34,52,86,sa3045574
Daniel Wright,CHW,A,24,40.1,.407,1.49,26.4%,44.0%,29.6%,21.6%,5.4%,42.4%,28.0%,29.6%,15.6%,193,427,620,sa3045608
Blaine Wynk,CHW,A,22,66.1,.313,2.12,18.6%,55.3%,26.1%,21.2%,3.8%,44.3%,19.2%,36.5%,11.2%,332,637,969,sa3045653
Hunter Alberini,KCR,A,24,14.0,.341,2.50,30.0%,50.0%,20.0%,37.5%,0.0%,39.0%,26.8%,34.1%,10.1%,113,165,278,sa3058474
Max Banks,CHW,A,23,58.2,.306,2.02,21.1%,52.8%,26.1%,11.9%,11.9%,42.0%,25.3%,32.7%,13.9%,256,555,811,sa3058549
Tazwell Butler,HOU,A,23,8.1,.333,1.80,39.1%,39.1%,21.7%,40.0%,0.0%,33.3%,29.2%,37.5%,11.8%,64,80,144,sa3058782
Dalton Hill,KCR,A,22,11.0,.343,2.57,30.6%,50.0%,19.4%,28.6%,14.3%,55.6%,16.7%,27.8%,10.8%,73,112,185,sa3059497
Riely Hunsaker,CHC,A,23,85.0,.343,1.05,25.4%,38.1%,36.4%,16.3%,11.6%,46.9%,26.6%,26.6%,11.4%,502,915,1417,sa3059549
Caden Hunter,BAL,A,22,23.0,.205,2.00,22.9%,51.4%,25.7%,55.6%,11.1%,37.5%,10.0%,52.5%,19.4%,125,247,372,sa3059552
Wil Libbert,ATL,A,21,6.2,.267,2.25,13.3%,60.0%,26.7%,75.0%,0.0%,46.7%,20.0%,33.3%,8.0%,27,60,87,sa3059810
Ashton Pocol,CHC,A,22,4.1,.250,0.20,25.0%,12.5%,62.5%,20.0%,0.0%,37.5%,0.0%,62.5%,11.0%,36,46,82,sa3060282
