Name,Team,Level,Age,IP,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
Hamlet Santos,PIT,DSL,18,16.2,.250,2.44,29.5%,50.0%,20.5%,22.2%,0.0%,51.1%,12.8%,36.2%,9.3%,131,128,259,sa3068461
Roberto Salas,COL,DSL,18,6.0,.273,1.00,27.3%,36.4%,36.4%,25.0%,0.0%,36.4%,27.3%,36.4%,16.7%,24,48,72,sa3068462
Angel Montero,NYM,DSL,18,14.0,.324,1.67,31.4%,42.9%,25.7%,33.3%,11.1%,45.7%,17.1%,37.1%,13.9%,109,128,237,sa3068464
Enmanuel Figuereo,TEX,DSL,17,13.0,.435,1.19,27.1%,39.6%,33.3%,6.3%,25.0%,70.0%,6.0%,24.0%,9.9%,150,163,313,sa3068466
Jose Puello,ARI,DSL,19,39.1,.315,1.34,25.6%,42.6%,31.8%,19.5%,12.2%,51.5%,21.2%,27.3%,11.1%,214,334,548,sa3068470
Isael Fis,BOS,DSL,19,18.2,.344,0.93,15.6%,40.6%,43.8%,17.9%,7.1%,54.5%,18.2%,27.3%,9.9%,146,178,324,sa3068471
Albert Cordero,TEX,DSL,20,20.0,.339,0.73,22.4%,32.8%,44.8%,19.2%,7.7%,37.7%,24.6%,37.7%,8.8%,137,205,342,sa3068472
Ruben Medina,TEX,DSL,20,16.1,.341,1.13,22.7%,40.9%,36.4%,18.8%,6.3%,57.8%,8.9%,33.3%,8.6%,170,156,326,sa3068473
Diego Arroyo,COL,DSL,18,37.1,.344,1.37,28.3%,41.4%,30.3%,30.0%,16.7%,47.5%,22.8%,29.7%,15.0%,151,341,492,sa3068474
Geovanny Villarroel,CHC,DSL,18,36.1,.340,2.36,15.2%,59.6%,25.3%,20.0%,4.0%,44.7%,24.3%,31.1%,16.4%,154,285,439,sa3068475
Anthony Feliz,CHC,DSL,19,41.0,.382,1.63,18.6%,50.5%,30.9%,13.3%,13.3%,49.5%,24.8%,25.7%,11.5%,242,359,601,sa3068476
Jesus Carrasco,WSN,DSL,20,38.0,.328,1.12,14.4%,45.2%,40.4%,28.6%,11.9%,48.1%,25.0%,26.9%,11.8%,185,314,499,sa3068477
Leudy Reyes,PIT,DSL,18,27.0,.222,1.17,19.4%,43.5%,37.1%,34.8%,4.3%,53.1%,17.2%,29.7%,16.6%,180,218,398,sa3068478
Yobanny Sanchez,NYM,DSL,18,11.0,.130,0.50,4.0%,32.0%,64.0%,18.8%,12.5%,36.0%,40.0%,24.0%,10.9%,95,107,202,sa3068479
Raymond Sarmiento,MIL,DSL,18,48.2,.299,1.11,17.4%,43.5%,39.1%,13.0%,5.6%,58.6%,22.9%,18.6%,11.7%,260,491,751,sa3068482
Darwin Ramos,SEA,DSL,19,15.1,.352,0.62,9.6%,34.6%,55.8%,34.5%,0.0%,35.2%,29.6%,35.2%,10.8%,105,117,222,sa3068483
Leosmar Perez,BOS,DSL,19,33.1,.345,1.00,19.3%,40.4%,40.4%,18.2%,13.6%,45.3%,25.6%,29.1%,11.4%,240,364,604,sa3068488
Daniel Gentile,CLE,DSL,17,42.1,.375,1.04,14.3%,43.7%,42.0%,32.0%,6.0%,48.0%,19.5%,32.5%,10.4%,320,440,760,sa3068490
Jainer Almanza,BOS,DSL,18,20.2,.316,0.71,17.2%,34.5%,48.3%,25.0%,7.1%,44.1%,32.2%,23.7%,10.8%,201,199,400,sa3068492
Andre Avila,NYY,DSL,20,26.2,.314,1.04,17.9%,41.8%,40.3%,14.8%,11.1%,52.8%,22.2%,25.0%,16.7%,211,303,514,sa3068495
Argenis Done,KCR,DSL,18,6.0,.286,1.11,0.0%,52.6%,47.4%,33.3%,0.0%,42.9%,19.0%,38.1%,4.8%,46,59,105,sa3068496
Cristopher Alburquerque,COL,DSL,18,17.1,.417,1.69,23.9%,47.8%,28.3%,0.0%,15.4%,54.2%,27.1%,18.8%,11.1%,124,146,270,sa3068498
Angel Garcia,KCR,DSL,17,21.2,.312,0.94,22.1%,37.7%,40.3%,19.4%,6.5%,55.7%,16.5%,27.8%,10.0%,146,163,309,sa3068500
Antonio Delgado,HOU,DSL,19,13.0,.515,0.36,16.7%,22.2%,61.1%,27.3%,9.1%,27.8%,27.8%,44.4%,9.1%,92,106,198,sa3068504
Leonel Murrieta,HOU,DSL,19,40.0,.290,1.56,12.5%,53.3%,34.2%,22.0%,0.0%,45.6%,21.6%,32.8%,14.8%,209,351,560,sa3068505
Cesar Acosta,NYY,DSL,19,51.2,.275,1.50,16.7%,50.0%,33.3%,20.6%,2.9%,51.9%,20.8%,27.4%,19.7%,255,462,717,sa3068506
Carlos Lorenzo,PIT,DSL,19,14.0,.235,0.69,12.9%,35.5%,51.6%,25.0%,0.0%,38.2%,35.3%,26.5%,14.7%,160,119,279,sa3068507
Aneudy Santos,TEX,DSL,20,43.0,.294,1.61,13.2%,53.5%,33.3%,15.8%,7.9%,55.3%,22.0%,22.8%,15.1%,291,409,700,sa3068508
Ralph Sierra,TBR,DSL,18,0.1,.500,1.00,0.0%,50.0%,50.0%,0.0%,0.0%,0.0%,50.0%,50.0%,0.0%,13,5,18,sa3068509
Hendrick Caña,STL,DSL,18,19.0,.434,1.06,27.1%,37.5%,35.4%,17.6%,0.0%,44.2%,23.1%,32.7%,20.1%,81,163,244,sa3068510
Guillermo Baldelomar,CIN,DSL,19,26.1,.325,1.50,22.1%,46.8%,31.2%,16.7%,8.3%,58.2%,24.1%,17.7%,10.6%,180,255,435,sa3068511
Isaac Vegas,TBR,DSL,20,13.1,.189,1.33,17.6%,47.1%,35.3%,25.0%,0.0%,55.9%,23.5%,20.6%,9.8%,91,102,193,sa3068512
Greison Acosta,NYM,DSL,18,8.2,.452,1.00,37.9%,31.0%,31.0%,11.1%,11.1%,40.6%,34.4%,25.0%,9.0%,150,117,267,sa3068513
Bryan Lara,LAD,DSL,18,10.1,.308,1.42,17.1%,48.6%,34.3%,8.3%,0.0%,48.7%,23.1%,28.2%,7.1%,72,83,155,sa3068514
Jose Menes,TBR,DSL,22,48.2,.362,1.49,24.1%,45.4%,30.5%,20.9%,2.3%,42.8%,31.0%,26.2%,16.7%,163,321,484,sa3068515
Luisangel Chirino,CIN,DSL,19,22.2,.313,1.18,15.8%,45.6%,38.6%,22.7%,9.1%,38.3%,21.7%,40.0%,10.7%,141,197,338,sa3068516
Jose Vargas,NYY,DSL,18,16.0,.283,0.84,23.9%,34.8%,41.3%,31.6%,0.0%,45.7%,32.6%,21.7%,10.4%,113,156,269,sa3068517
Fleury Soriano,CHC,DSL,21,23.1,.233,0.52,7.3%,31.7%,61.0%,16.0%,4.0%,50.0%,18.2%,31.8%,25.7%,146,216,362,sa3068519
Yordy Magdariaga,DET,DSL,20,26.1,.241,0.89,11.7%,41.6%,46.8%,41.7%,5.6%,51.9%,22.2%,25.9%,9.6%,162,222,384,sa3068520
Jose Padilla,NYM,DSL,18,1.0,.000,0.00,50.0%,0.0%,50.0%,0.0%,0.0%,66.7%,33.3%,0.0%,9.1%,15,7,22,sa3068527
Anyel Manzueta,WSN,DSL,19,35.0,.347,1.38,20.0%,46.3%,33.7%,12.5%,3.1%,44.0%,32.0%,24.0%,11.3%,354,373,727,sa3068590
Hector Moreno,NYY,DSL,18,27.1,.304,1.13,12.5%,46.4%,41.1%,26.1%,13.0%,48.3%,20.0%,31.7%,12.0%,313,286,599,sa3068595
Josias Figuereo,SDP,DSL,19,40.0,.250,1.50,19.5%,48.3%,32.2%,15.8%,10.5%,41.7%,25.0%,33.3%,8.5%,281,387,668,sa3068599
Francis Aquino,ARI,DSL,19,38.0,.308,1.77,18.6%,52.0%,29.4%,20.0%,0.0%,42.1%,21.5%,36.4%,13.5%,263,352,615,sa3068600
Carlos Toro,SFG,DSL,19,31.2,.323,1.28,22.3%,43.6%,34.0%,6.3%,6.3%,51.6%,25.3%,23.2%,11.1%,239,293,532,sa3068601
Miguel Alvarez,SDP,DSL,21,11.2,.400,0.58,34.5%,24.1%,41.4%,33.3%,16.7%,31.3%,37.5%,31.3%,20.5%,62,123,185,sa3068602
Edwin Mendoza,OAK,DSL,18,21.0,.266,2.54,22.0%,55.9%,22.0%,30.8%,0.0%,56.1%,22.7%,21.2%,13.0%,179,176,355,sa3068606
Keivan Vasquez,ARI,DSL,18,26.0,.349,1.84,14.5%,55.4%,30.1%,24.0%,4.0%,58.3%,15.5%,26.2%,8.7%,217,298,515,sa3068607
Yhosneiber Torres,PIT,DSL,18,35.1,.241,1.25,13.3%,48.2%,38.6%,9.4%,3.1%,57.3%,20.2%,22.5%,17.5%,227,309,536,sa3068609
Julio M Rossi,CLE,DSL,17,45.0,.326,1.04,13.6%,44.0%,42.4%,18.9%,5.7%,36.4%,25.0%,38.6%,11.6%,298,417,715,sa3068610
Salvador Burgos,CHC,DSL,20,30.1,.310,1.78,20.0%,51.2%,28.7%,17.4%,4.3%,51.2%,22.0%,26.8%,10.0%,176,273,449,sa3068612
Miguel Liendo,LAA,DSL,18,20.2,.288,0.43,16.7%,25.0%,58.3%,22.9%,5.7%,54.1%,23.0%,23.0%,14.5%,129,196,325,sa3068613
Christopher Quiroz,SEA,DSL,18,7.1,.444,1.67,11.1%,55.6%,33.3%,11.1%,11.1%,39.3%,25.0%,35.7%,11.0%,90,64,154,sa3068614
Jose D. Gonzalez,SFG,DSL,20,11.0,.382,0.56,26.5%,26.5%,47.1%,31.3%,0.0%,42.9%,34.3%,22.9%,9.8%,82,111,193,sa3068615
Amilkar Romero,CHC,DSL,18,21.1,.203,1.00,17.9%,41.1%,41.1%,52.2%,0.0%,47.5%,22.0%,30.5%,12.7%,165,190,355,sa3068616
Wilner Berroteran,LAA,DSL,18,58.0,.308,1.63,20.8%,49.1%,30.2%,14.6%,10.4%,50.9%,23.3%,25.8%,12.2%,349,535,884,sa3068617
Jesus Martinez,BOS,DSL,18,21.1,.408,0.71,28.4%,29.7%,41.9%,38.7%,6.5%,51.3%,13.2%,35.5%,8.6%,223,233,456,sa3068618
Carlos Barrientos,CHC,DSL,18,3.0,.333,2.00,50.0%,33.3%,16.7%,0.0%,0.0%,50.0%,16.7%,33.3%,12.3%,25,32,57,sa3068619
Victor Castellano,COL,DSL,18,23.0,.375,1.24,29.9%,38.8%,31.3%,33.3%,19.0%,45.1%,18.3%,36.6%,10.4%,152,214,366,sa3068620
Frederik Dolsi,TEX,DSL,18,41.1,.325,1.58,15.3%,51.9%,32.8%,23.3%,14.0%,53.0%,25.4%,21.6%,12.9%,272,410,682,sa3068621
Kelvin Zapata,BAL,DSL,18,38.1,.338,2.16,22.1%,53.2%,24.7%,36.8%,0.0%,37.7%,33.8%,28.6%,16.4%,246,363,609,sa3068622
Anderson Alvarez,TBR,DSL,18,51.1,.307,1.14,17.9%,43.7%,38.4%,24.1%,12.1%,49.7%,24.5%,25.8%,14.2%,248,437,685,sa3068623
Enderson Amaya,CLE,DSL,19,16.0,.311,0.84,22.2%,35.6%,42.2%,31.6%,10.5%,46.8%,21.3%,31.9%,10.9%,138,166,304,sa3068624
Gleiderson Mendoza,COL,DSL,18,26.0,.333,1.43,23.9%,44.8%,31.3%,47.6%,0.0%,42.9%,21.4%,35.7%,14.3%,158,226,384,sa3068625
Raduan Perez,TOR,DSL,17,9.1,.480,1.29,36.0%,36.0%,28.0%,14.3%,0.0%,72.0%,16.0%,12.0%,17.9%,59,97,156,sa3068627
Kenyer Penaloza,KCR,DSL,17,37.0,.239,1.47,15.1%,50.5%,34.4%,18.8%,3.1%,46.3%,27.4%,26.3%,13.4%,168,286,454,sa3068630
Melky Ventura,COL,DSL,18,2.1,.444,1.00,50.0%,25.0%,25.0%,50.0%,0.0%,22.2%,33.3%,44.4%,7.1%,17,25,42,sa3068631
Abner Meza,NYM,DSL,19,49.2,.276,1.06,17.7%,42.3%,40.0%,21.2%,1.9%,55.9%,19.1%,25.0%,13.1%,228,460,688,sa3068632
Javier Rojas,KCR,DSL,18,22.0,.364,0.97,15.6%,41.6%,42.9%,12.1%,9.1%,57.0%,21.5%,21.5%,9.4%,182,254,436,sa3068634
Ronny Arias,CLE,DSL,17,19.1,.358,0.65,20.4%,31.5%,48.1%,23.1%,7.7%,40.0%,16.4%,43.6%,9.2%,180,201,381,sa3068636
Mauricio De La Cruz,PIT,DSL,20,15.2,.333,1.50,18.6%,48.8%,32.6%,21.4%,7.1%,45.2%,19.0%,35.7%,17.3%,85,146,231,sa3068637
Henderson Hernandez,NYM,DSL,19,27.0,.237,1.19,18.6%,44.3%,37.1%,19.2%,3.8%,59.7%,6.5%,33.8%,11.3%,204,273,477,sa3068641
Diego Castro,TBR,DSL,19,30.2,.302,0.85,18.3%,37.6%,44.1%,29.3%,2.4%,42.3%,21.6%,36.1%,14.4%,189,277,466,sa3068642
Carlos Virla,BAL,DSL,19,20.0,.315,2.23,17.6%,56.9%,25.5%,7.7%,0.0%,50.0%,31.5%,18.5%,14.3%,149,180,329,sa3068643
Maykol Vasquez,NYM,DSL,18,13.2,.308,0.94,13.9%,41.7%,44.4%,25.0%,0.0%,59.0%,17.9%,23.1%,8.2%,191,139,330,sa3068653
Ricardo Montilla,KCR,DSL,19,16.1,.245,1.29,13.3%,48.9%,37.8%,5.9%,0.0%,42.0%,30.0%,28.0%,12.2%,92,130,222,sa3068656
Jose Sequera,PIT,DSL,19,24.2,.264,0.88,15.1%,39.7%,45.2%,30.3%,9.1%,52.0%,21.3%,26.7%,8.3%,210,250,460,sa3068660
Sebastian Pina,TBR,DSL,18,22.2,.306,1.20,29.0%,38.7%,32.3%,35.0%,5.0%,41.3%,22.2%,36.5%,17.3%,124,177,301,sa3068667
Jhosneyker Colina,NYY,DSL,18,48.0,.336,1.70,13.8%,54.3%,31.9%,6.8%,11.4%,55.5%,15.8%,28.8%,20.1%,189,399,588,sa3068683
Jose Andrades,TOR,DSL,19,30.1,.386,4.42,21.7%,63.9%,14.5%,25.0%,16.7%,47.1%,16.5%,36.5%,10.5%,195,298,493,sa3068687
Malvin Garcia,CIN,DSL,20,16.1,.373,0.67,16.7%,33.3%,50.0%,37.5%,0.0%,44.0%,18.0%,38.0%,11.7%,167,174,341,sa3068697
Jose Vielma,NYM,DSL,19,12.0,.259,0.44,8.0%,28.0%,64.0%,25.0%,0.0%,34.6%,15.4%,50.0%,21.4%,67,101,168,sa3068699
Jhordari Jimenez,CLE,DSL,18,35.0,.282,1.72,18.1%,51.8%,30.1%,24.0%,4.0%,52.3%,16.3%,31.4%,13.9%,273,318,591,sa3068700
Merwin Manrique,MIL,DSL,18,6.1,.211,1.29,20.0%,45.0%,35.0%,14.3%,28.6%,59.1%,22.7%,18.2%,5.6%,88,72,160,sa3068701
Carlos Martinez,DET,DSL,20,28.0,.362,2.38,12.9%,61.4%,25.7%,19.2%,3.8%,43.4%,21.7%,34.9%,9.2%,231,279,510,sa3068702
Steven Duran,MIL,DSL,17,42.2,.326,1.53,19.8%,48.4%,31.7%,15.0%,7.5%,48.9%,19.1%,32.1%,10.3%,337,394,731,sa3068703
Daniel Burciaga,SDP,DSL,18,10.2,.375,0.79,21.9%,34.4%,43.8%,28.6%,0.0%,31.3%,34.4%,34.4%,10.0%,96,124,220,sa3068704
Junior Medina,BAL,DSL,19,42.2,.359,1.26,28.5%,39.8%,31.7%,23.1%,0.0%,43.1%,22.3%,34.6%,12.2%,313,430,743,sa3068707
Antony Ventura,COL,DSL,17,13.2,.362,1.57,20.0%,48.9%,31.1%,35.7%,0.0%,40.4%,27.7%,31.9%,6.7%,150,148,298,sa3068708
Tony Gonzalez,PIT,DSL,22,9.1,.500,2.29,8.0%,64.0%,28.0%,28.6%,0.0%,24.0%,24.0%,52.0%,10.4%,83,129,212,sa3068729
Daniel Castro,TBR,DSL,18,13.2,.289,0.50,26.5%,24.5%,49.0%,16.7%,16.7%,59.2%,24.5%,16.3%,15.1%,81,124,205,sa3068730
Robert Moreno,BOS,DSL,20,29.1,.360,1.62,19.0%,50.0%,31.0%,15.4%,3.8%,47.7%,25.6%,26.7%,14.6%,200,265,465,sa3068742
Ire Martinez,TOR,DSL,18,20.1,.353,1.79,22.0%,50.0%,28.0%,35.7%,7.1%,51.9%,7.7%,40.4%,11.3%,164,218,382,sa3068743
Jose Blanco,SDP,DSL,22,19.0,.333,1.04,13.1%,44.3%,42.6%,7.7%,7.7%,51.6%,17.7%,30.6%,6.8%,212,201,413,sa3068744
Rafael Gonzalez,DET,DSL,20,27.0,.294,0.74,15.7%,35.7%,48.6%,35.3%,5.9%,37.1%,24.3%,38.6%,13.1%,195,279,474,sa3068745
Onofer De La Cruz,COL,DSL,18,18.0,.271,0.64,10.9%,34.8%,54.3%,32.0%,12.0%,46.0%,32.0%,22.0%,19.7%,116,193,309,sa3068750
Hansel Pinales,CHW,DSL,18,15.2,.325,1.00,25.7%,37.1%,37.1%,38.5%,15.4%,40.5%,18.9%,40.5%,9.4%,104,120,224,sa3068752
Antonio Morales,HOU,DSL,19,45.1,.226,1.75,14.1%,54.7%,31.3%,15.0%,2.5%,47.0%,20.9%,32.1%,15.5%,165,339,504,sa3068754
Sebastian Lopez,CHC,DSL,18,2.2,.200,0.00,0.0%,0.0%,100.0%,40.0%,0.0%,60.0%,20.0%,20.0%,15.4%,25,27,52,sa3068760
Cesar Cerezo,TOR,DSL,18,3.2,.333,0.83,21.4%,35.7%,42.9%,50.0%,0.0%,56.3%,31.3%,12.5%,5.3%,23,34,57,sa3068770
Raimi Mueses,DET,DSL,19,27.1,.298,0.97,17.6%,40.7%,41.8%,31.6%,5.3%,52.1%,27.1%,20.8%,11.3%,138,259,397,sa3068775
Yangel Martinez,ATL,DSL,18,3.0,.333,1.00,28.6%,35.7%,35.7%,20.0%,0.0%,46.7%,20.0%,33.3%,3.3%,83,40,123,sa3068777
Daniel Ramos,TEX,DSL,19,21.2,.315,0.96,7.3%,45.5%,47.3%,34.6%,11.5%,42.1%,12.3%,45.6%,18.4%,149,205,354,sa3068788
Gensy Aquino,SDP,DSL,18,17.2,.448,1.93,24.1%,50.0%,25.9%,35.7%,0.0%,43.1%,24.1%,32.8%,6.0%,186,164,350,sa3068789
Eddison Septimo,BOS,DSL,19,1.1,.000,0.00,0.0%,0.0%,100.0%,40.0%,40.0%,20.0%,40.0%,40.0%,10.7%,14,14,28,sa3068790
Maikol Tovar,BOS,DSL,18,2.0,.200,0.25,0.0%,20.0%,80.0%,25.0%,0.0%,40.0%,40.0%,20.0%,8.6%,15,20,35,sa3068793
Kriscol Peralta,STL,DSL,18,18.1,.292,0.54,10.4%,31.3%,58.3%,17.9%,3.6%,57.1%,22.4%,20.4%,10.3%,171,188,359,sa3068798
Waner Perez,BAL,DSL,20,9.1,.345,1.88,14.8%,55.6%,29.6%,25.0%,0.0%,44.8%,17.2%,37.9%,13.0%,51,72,123,sa3068799
Jhendry Ciriaco,TBR,DSL,20,36.0,.371,1.00,21.4%,39.3%,39.3%,18.2%,6.8%,44.0%,27.6%,28.4%,8.0%,215,296,511,sa3068800
Edwin Reynoso,SFG,DSL,19,25.2,.279,1.35,24.2%,43.5%,32.3%,20.0%,5.0%,49.2%,18.5%,32.3%,10.8%,195,204,399,sa3068802
Rayner Reyes,STL,DSL,20,9.2,.371,1.55,20.0%,48.6%,31.4%,18.2%,0.0%,48.6%,31.4%,20.0%,11.5%,44,87,131,sa3068803
Wascar Berroa,BOS,DSL,20,21.2,.292,1.06,18.6%,41.9%,39.5%,35.3%,0.0%,37.2%,34.9%,27.9%,12.5%,143,168,311,sa3068804
Welin Aponte,PIT,DSL,19,34.1,.253,1.46,16.9%,49.3%,33.8%,16.7%,0.0%,43.2%,13.5%,43.2%,12.7%,196,244,440,sa3068816
Julio Ozoria,BAL,DSL,20,20.2,.250,1.38,13.6%,50.0%,36.4%,31.3%,0.0%,34.1%,25.0%,40.9%,12.1%,172,209,381,sa3068820
Ariel Dilone,SDP,DSL,18,19.0,.320,1.00,14.3%,42.9%,42.9%,38.1%,0.0%,42.0%,26.0%,32.0%,12.6%,175,205,380,sa3068821
Masahiro Fukuda,TEX,DSL,24,31.1,.356,1.08,18.6%,42.2%,39.2%,32.5%,15.0%,57.0%,19.6%,23.4%,13.4%,183,317,500,sa3068828
Jarlin Ugarte,TOR,DSL,19,26.0,.282,2.47,9.2%,64.6%,26.2%,17.6%,0.0%,40.8%,25.4%,33.8%,12.6%,145,228,373,sa3068829
Gabriel Brito,TOR,DSL,18,2.1,.000,0.67,0.0%,40.0%,60.0%,33.3%,0.0%,20.0%,40.0%,40.0%,13.5%,22,15,37,sa3068830
Derlin Garcia,MIL,DSL,19,56.2,.302,1.06,17.9%,42.3%,39.7%,35.5%,4.8%,53.7%,21.6%,24.7%,11.5%,309,546,855,sa3068831
Luis Perdomo,BAL,DSL,19,24.0,.274,0.70,20.0%,32.9%,47.1%,21.2%,6.1%,49.3%,29.3%,21.3%,14.0%,116,219,335,sa3068833
Kleiver Benitez,SEA,DSL,17,23.1,.326,0.80,16.3%,37.2%,46.5%,15.0%,7.5%,59.6%,21.3%,19.1%,11.9%,111,183,294,sa3068846
Erickson Ettien,BOS,DSL,19,25.2,.238,1.25,21.1%,43.9%,35.1%,20.0%,5.0%,49.2%,32.3%,18.5%,15.1%,209,234,443,sa3068847
Yusef Hanania,CHC,DSL,20,30.1,.266,1.41,11.7%,51.7%,36.7%,22.7%,4.5%,51.7%,11.7%,36.7%,25.6%,140,254,394,sa3068848
Axel Perez,BAL,DSL,20,32.1,.386,1.68,21.1%,49.5%,29.5%,21.4%,7.1%,42.7%,18.8%,38.5%,10.4%,283,341,624,sa3068854
Ricardo Heredia,HOU,DSL,20,30.1,.296,1.00,14.6%,42.7%,42.7%,45.7%,2.9%,43.4%,22.9%,33.7%,11.0%,251,278,529,sa3068855
Anderson Rivera,CHC,DSL,19,33.0,.333,0.95,14.3%,41.8%,44.0%,30.0%,0.0%,41.7%,29.2%,29.2%,12.3%,225,304,529,sa3068856
Guillermo Romero,SDP,DSL,21,32.2,.298,1.30,16.9%,47.0%,36.1%,13.3%,10.0%,48.3%,21.8%,29.9%,11.4%,237,306,543,sa3068857
Elisandro Ramirez,ATL,DSL,18,1.2,.500,1.50,0.0%,60.0%,40.0%,50.0%,50.0%,80.0%,20.0%,0.0%,4.4%,22,23,45,sa3068858
Jhossua Castro,ARI,DSL,20,10.2,.320,1.86,23.1%,50.0%,26.9%,0.0%,28.6%,44.4%,18.5%,37.0%,14.1%,106,107,213,sa3068861
Osvaldo Platas,SEA,DSL,19,9.1,.240,0.47,12.0%,28.0%,60.0%,13.3%,20.0%,25.0%,28.6%,46.4%,22.9%,40,65,105,sa3068864
Enyel Garcia,BAL,DSL,18,25.0,.383,1.42,23.3%,45.0%,31.7%,31.6%,0.0%,49.2%,14.8%,36.1%,11.7%,197,232,429,sa3068865
Luis  Avila,CIN,DSL,19,24.0,.234,0.60,18.6%,30.5%,50.8%,16.7%,3.3%,54.2%,15.3%,30.5%,13.1%,87,181,268,sa3068866
Darwin Roa,PIT,DSL,19,8.0,.188,1.50,6.3%,56.3%,37.5%,0.0%,0.0%,50.0%,37.5%,12.5%,15.3%,64,73,137,sa3068867
Randy Maria,LAD,DSL,21,36.2,.250,1.17,10.8%,48.0%,41.2%,21.4%,4.8%,50.5%,17.8%,31.8%,15.1%,193,278,471,sa3068868
Michael Manjarres,BOS,DSL,20,19.1,.500,4.50,17.0%,67.9%,15.1%,0.0%,0.0%,37.5%,30.4%,32.1%,14.3%,223,247,470,sa3068877
David Medina,BAL,DSL,19,35.0,.336,2.14,17.8%,56.1%,26.2%,25.0%,0.0%,49.1%,20.0%,30.9%,12.2%,227,346,573,sa3068879
Daniel Garcia,MIL,DSL,18,18.0,.224,1.47,14.3%,51.0%,34.7%,47.1%,5.9%,52.0%,6.0%,42.0%,9.0%,125,176,301,sa3068885
Edgar Benitez,BAL,DSL,21,6.2,.423,1.75,12.0%,56.0%,32.0%,12.5%,0.0%,50.0%,26.9%,23.1%,5.4%,69,79,148,sa3068886
Rafi Santo,KCR,DSL,19,24.1,.368,3.18,19.3%,61.4%,19.3%,11.8%,11.8%,40.9%,25.0%,34.1%,12.5%,97,190,287,sa3068887
Ezequiel Martinez,TBR,DSL,19,46.0,.271,0.90,23.6%,36.2%,40.2%,43.1%,3.9%,50.4%,21.8%,27.8%,15.4%,175,319,494,sa3068894
Roberto Castellanos,TOR,DSL,19,57.0,.301,1.12,15.3%,44.7%,40.0%,20.6%,2.9%,53.7%,21.7%,24.6%,17.1%,223,543,766,sa3068897
Brailin Aguirrez,MIL,DSL,18,9.2,.375,0.86,23.5%,35.3%,41.2%,21.4%,14.3%,44.1%,23.5%,32.4%,13.2%,78,89,167,sa3068906
Rodrigo Ramirez,TOR,DSL,19,32.0,.318,0.71,12.2%,36.6%,51.2%,16.7%,4.8%,41.4%,26.4%,32.2%,15.6%,159,315,474,sa3068907
Kevin Pino,SEA,DSL,19,22.2,.314,1.82,7.5%,59.7%,32.8%,9.1%,0.0%,57.1%,18.6%,24.3%,10.6%,140,170,310,sa3068908
Jesus Garcia,KCR,DSL,18,15.0,.292,0.79,10.4%,39.6%,50.0%,37.5%,8.3%,42.0%,20.0%,38.0%,10.3%,120,143,263,sa3068909
Ranger Sarit,WSN,DSL,20,44.0,.235,1.09,12.4%,45.7%,41.9%,29.5%,0.0%,48.7%,22.6%,28.7%,13.4%,308,408,716,sa3068911
Edgar Lugo,CIN,DSL,18,2.2,.286,0.67,28.6%,28.6%,42.9%,33.3%,33.3%,50.0%,12.5%,37.5%,6.1%,32,34,66,sa3068918
Josue Perez,SFG,DSL,19,27.0,.250,1.52,14.5%,51.6%,33.9%,38.1%,0.0%,36.9%,29.2%,33.8%,13.9%,266,261,527,sa3068919
Diego Soriano,TBR,DSL,21,20.1,.255,0.61,10.0%,34.0%,56.0%,32.1%,0.0%,48.0%,20.0%,32.0%,13.4%,154,151,305,sa3068920
Rendy Naveo,MIA,DSL,18,2.0,.250,0.11,0.0%,10.0%,90.0%,22.2%,22.2%,40.0%,10.0%,50.0%,0.0%,44,20,64,sa3068922
Handrychson Colina,CLE,DSL,19,31.0,.302,1.05,12.8%,44.7%,42.6%,20.0%,10.0%,47.5%,24.8%,27.7%,8.7%,216,280,496,sa3068927
Yoneiber Rodriguez,CHW,DSL,19,4.2,.375,1.20,31.3%,37.5%,31.3%,0.0%,0.0%,37.5%,37.5%,25.0%,4.6%,56,52,108,sa3068928
Deivi Garcia,CIN,DSL,21,26.1,.269,0.94,17.9%,39.7%,42.3%,24.2%,6.1%,46.3%,17.5%,36.3%,8.4%,172,245,417,sa3068941
Alexander Heredia,BOS,DSL,19,18.1,.344,1.38,28.3%,41.5%,30.2%,25.0%,12.5%,51.8%,23.2%,25.0%,10.4%,191,184,375,sa3068942
Roimer Rosas,LAD,DSL,19,23.2,.367,1.76,15.9%,53.6%,30.4%,19.0%,0.0%,49.3%,21.1%,29.6%,8.7%,166,200,366,sa3068943
Victor Jimenez,HOU,DSL,19,38.2,.151,0.73,18.3%,34.6%,47.1%,28.6%,4.1%,52.8%,25.0%,22.2%,11.9%,173,273,446,sa3068957
Anderson Reyes,BAL,DSL,18,21.0,.373,1.24,20.8%,43.8%,35.4%,29.4%,0.0%,57.7%,23.1%,19.2%,11.2%,122,182,304,sa3068958
Aurelvys Batista,NYM,DSL,20,20.2,.327,0.87,20.4%,37.0%,42.6%,47.8%,0.0%,45.5%,29.1%,25.5%,12.5%,200,199,399,sa3068961
Jhony Osoria,NYM,DSL,19,26.2,.432,1.41,18.8%,47.5%,33.8%,18.5%,3.7%,50.0%,30.5%,19.5%,14.3%,188,315,503,sa3068986
