Name,Team,Level,Age,IP,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
Roberto Pena,NYM,CPX,18,18.1,.326,4.60,30.0%,57.5%,12.5%,0.0%,80.0%,51.2%,17.1%,31.7%,10.3%,150,150,300,sa3076332
Leonardo Rossell,DET,CPX,21,21.0,.192,3.60,14.8%,66.7%,18.5%,40.0%,20.0%,51.9%,16.7%,31.5%,14.8%,120,178,298,sa3022317
Andrew Dunford,HOU,CPX,21,19.2,.306,2.57,21.9%,56.3%,21.9%,21.4%,14.3%,40.9%,22.7%,36.4%,6.8%,138,155,293,sa3023086
Moises Palma,TBR,CPX,21,17.1,.220,1.50,12.5%,52.5%,35.0%,28.6%,7.1%,50.0%,21.4%,28.6%,11.4%,119,171,290,sa3019162
Yoandys Veraza,BOS,CPX,19,11.0,.267,1.00,15.4%,42.3%,42.3%,36.4%,0.0%,43.3%,23.3%,33.3%,10.4%,161,128,289,sa3024251
Xiomer Guacache,DET,CPX,22,18.2,.268,0.78,24.1%,33.3%,42.6%,26.1%,4.3%,52.6%,21.1%,26.3%,9.8%,105,182,287,sa3018887
Julio Gonzalez,NYM,CPX,19,17.1,.163,1.06,27.5%,37.3%,35.3%,27.8%,50.0%,59.6%,17.3%,23.1%,10.1%,125,162,287,sa3068731
Matt Barr,MIN,CPX,20,16.0,.256,0.84,10.3%,41.0%,48.7%,15.8%,10.5%,36.6%,31.7%,31.7%,14.7%,130,156,286,sa3069374
Kevin Velasco,BAL,CPX,20,16.2,.324,0.86,31.6%,31.6%,36.8%,7.1%,7.1%,42.1%,21.1%,36.8%,11.0%,124,159,283,sa3021524
Yander Bonaci,BOS,CPX,19,16.1,.348,0.94,22.2%,37.8%,40.0%,22.2%,5.6%,39.1%,28.3%,32.6%,16.3%,110,172,282,sa3023841
Engel Peralta,MIA,CPX,22,14.2,.317,1.38,24.4%,43.9%,31.7%,53.8%,15.4%,65.1%,16.3%,18.6%,11.4%,109,164,273,sa3019538
Ramon Suarez,TOR,CPX,22,16.0,.316,1.36,27.8%,41.7%,30.6%,45.5%,9.1%,47.5%,22.5%,30.0%,16.8%,105,168,273,sa3020237
Juan Mieses,HOU,CPX,20,14.2,.355,1.00,15.2%,42.4%,42.4%,28.6%,14.3%,48.5%,15.2%,36.4%,13.1%,126,142,268,sa3024618
Owen Rice,STL,CPX,23,12.1,.259,0.92,17.9%,39.3%,42.9%,25.0%,8.3%,62.1%,17.2%,20.7%,12.3%,122,146,268,sa3040689
Blake Morgan,TBR,CPX,23,21.1,.246,1.09,24.6%,39.3%,36.1%,18.2%,4.5%,47.6%,22.2%,30.2%,16.0%,66,197,263,sa3038359
Davidxon Lara,MIA,CPX,19,13.1,.349,1.18,17.8%,44.4%,37.8%,29.4%,23.5%,53.2%,27.7%,19.1%,11.1%,101,161,262,sa3022127
Brailyn Paulino,STL,CPX,20,14.0,.362,1.00,23.4%,38.3%,38.3%,22.2%,5.6%,53.2%,27.7%,19.1%,8.9%,126,133,259,sa3022038
Jerson Alejandro,NYY,CPX,20,12.0,.370,0.38,33.3%,18.5%,48.1%,15.4%,0.0%,29.6%,37.0%,33.3%,10.5%,118,140,258,sa3021533
Victor Espiritu,TOR,CPX,21,14.2,.349,1.62,22.7%,47.7%,29.5%,38.5%,15.4%,44.4%,24.4%,31.1%,12.1%,107,149,256,sa3023847
Jorge Luna,NYY,CPX,21,15.2,.250,1.06,22.2%,40.0%,37.8%,11.8%,0.0%,45.8%,20.8%,33.3%,10.5%,111,137,248,sa3021797
Juan Fraide,HOU,CPX,20,16.2,.297,1.33,24.3%,43.2%,32.4%,58.3%,16.7%,46.2%,15.4%,38.5%,15.8%,84,163,247,sa3067603
Matthew Fisher,PHI,CPX,20,16.2,.282,0.45,20.0%,25.0%,55.0%,36.4%,9.1%,29.3%,31.7%,39.0%,22.0%,98,148,246,sa3069287
Franyel Diaz,NYM,CPX,21,14.2,.381,6.00,24.3%,64.9%,10.8%,75.0%,0.0%,27.5%,25.0%,47.5%,11.4%,110,135,245,sa3020976
Rainy Mota,PHI,CPX,20,12.1,.351,0.63,33.3%,25.6%,41.0%,25.0%,12.5%,35.9%,38.5%,25.6%,7.8%,111,134,245,sa3021024
Alexander De Los Santos,PHI,CPX,19,10.2,.474,1.00,20.9%,39.5%,39.5%,17.6%,35.3%,47.7%,36.4%,15.9%,10.7%,107,135,242,sa3023083
Wilmer Blanco,PHI,CPX,22,14.0,.395,1.00,24.4%,37.8%,37.8%,23.5%,17.6%,63.0%,17.4%,19.6%,19.3%,79,159,238,sa3019184
Anderson Navas,PHI,CPX,19,15.1,.293,1.43,19.0%,47.6%,33.3%,21.4%,7.1%,42.9%,31.0%,26.2%,9.3%,109,127,236,sa3023881
Brian Arias,NYY,CPX,22,10.2,.320,0.82,16.7%,37.5%,45.8%,18.2%,0.0%,32.0%,32.0%,36.0%,17.1%,118,116,234,sa3017768
Jhon Rivas,TOR,CPX,18,16.2,.347,1.00,28.6%,35.7%,35.7%,13.3%,6.7%,33.3%,33.3%,33.3%,15.7%,100,129,229,sa3068801
Tyler Schoff,WSN,CPX,27,17.2,.278,1.20,13.7%,47.1%,39.2%,15.0%,0.0%,46.3%,22.2%,31.5%,12.7%,73,155,228,sa3017545
Riley Stanford,TBR,CPX,23,14.1,.333,2.86,27.0%,54.1%,18.9%,0.0%,0.0%,51.3%,25.6%,23.1%,14.3%,77,147,224,sa3042934
Matthew Hoskins,TBR,CPX,22,12.0,.207,1.86,31.0%,44.8%,24.1%,57.1%,0.0%,31.0%,17.2%,51.7%,6.3%,114,109,223,sa3034127
KK Clark,BAL,CPX,21,12.2,.281,1.78,19.4%,51.6%,29.0%,33.3%,0.0%,35.5%,25.8%,38.7%,9.9%,92,131,223,sa3069397
John Valle,NYM,CPX,21,12.1,.316,1.36,18.8%,46.9%,34.4%,18.2%,9.1%,34.3%,25.7%,40.0%,12.2%,105,117,222,sa3067416
Carson Messina,TOR,CPX,20,16.0,.188,2.38,15.6%,59.4%,25.0%,0.0%,0.0%,43.8%,34.4%,21.9%,16.2%,84,138,222,sa3067436
Yoel Roque,MIN,CPX,19,12.2,.390,1.21,24.4%,41.5%,34.1%,14.3%,0.0%,40.5%,19.0%,40.5%,6.8%,94,127,221,sa3023834
Sam Brodersen,WSN,CPX,24,15.0,.368,1.00,25.0%,37.5%,37.5%,25.0%,8.3%,61.8%,14.7%,23.5%,17.6%,80,141,221,sa3027731
Andy Fabian,BAL,CPX,23,12.2,.278,1.14,11.8%,47.1%,41.2%,28.6%,0.0%,31.4%,28.6%,40.0%,14.1%,88,132,220,sa3024226
Patrick Crotty,PHI,CPX,18,9.1,.303,0.59,20.6%,29.4%,50.0%,5.9%,17.6%,51.4%,22.9%,25.7%,6.5%,116,99,215,sa3076409
Daniel Brooks,ATL,CPX,23,11.2,.278,0.92,26.5%,35.3%,38.2%,7.7%,0.0%,47.2%,27.8%,25.0%,11.3%,80,132,212,sa3076306
Andrew Marrero,HOU,CPX,26,13.1,.217,1.43,26.1%,43.5%,30.4%,42.9%,14.3%,33.3%,33.3%,33.3%,20.4%,75,136,211,sa3016941
Yermain Ruiz,BOS,CPX,20,13.1,.467,0.80,20.6%,35.3%,44.1%,6.7%,26.7%,38.2%,50.0%,11.8%,11.4%,84,127,211,sa3024529
Orlando Gonzalez,PHI,CPX,23,11.0,.250,0.89,0.0%,47.1%,52.9%,44.4%,11.1%,50.0%,16.7%,33.3%,12.9%,96,98,194,sa3024196
Luis Fonseca,TOR,CPX,24,16.1,.436,1.38,18.4%,47.4%,34.2%,23.1%,7.7%,51.2%,26.8%,22.0%,27.8%,53,141,194,sa3067582
Xavier Cruz,STL,CPX,20,15.1,.190,1.50,21.1%,47.4%,31.6%,33.3%,66.7%,66.7%,19.0%,14.3%,21.9%,75,117,192,sa3024203
Anthony Mena,NYY,CPX,21,16.2,.314,1.38,17.4%,47.8%,34.8%,25.0%,18.8%,54.3%,15.2%,30.4%,8.3%,67,125,192,sa3024947
Connor O'Halloran,TOR,CPX,23,10.0,.304,1.22,20.0%,44.0%,36.0%,0.0%,22.2%,44.0%,32.0%,24.0%,12.0%,86,105,191,sa3023219
Garrett Apker,HOU,CPX,26,10.1,.238,0.40,30.0%,20.0%,50.0%,40.0%,10.0%,36.4%,18.2%,45.5%,15.5%,77,110,187,sa3020821
Gabriel Paez,TBR,CPX,19,11.0,.368,1.08,28.9%,36.8%,34.2%,30.8%,7.7%,45.0%,20.0%,35.0%,8.1%,84,101,185,sa3025143
Adam Bogosian,WSN,CPX,23,11.0,.313,1.20,31.3%,37.5%,31.3%,20.0%,0.0%,50.0%,25.0%,25.0%,11.5%,63,120,183,sa3077203
Wilmer Lugo,NYM,CPX,20,9.1,.250,1.75,18.5%,51.9%,29.6%,37.5%,12.5%,62.1%,10.3%,27.6%,11.6%,86,95,181,sa3024204
Maddox Long,DET,CPX,25,11.0,.350,0.80,18.2%,36.4%,45.5%,20.0%,30.0%,52.2%,30.4%,17.4%,20.4%,68,113,181,sa3077775
Yordi Jose,MIN,CPX,19,10.0,.333,2.00,8.7%,60.9%,30.4%,42.9%,0.0%,41.7%,29.2%,29.2%,13.3%,87,93,180,sa3068985
Ryan Hall,DET,CPX,19,11.0,.240,1.86,23.1%,50.0%,26.9%,42.9%,14.3%,42.3%,23.1%,34.6%,11.7%,84,96,180,sa3069282
Isaac Silva,BAL,CPX,23,10.1,.553,2.57,30.6%,50.0%,19.4%,28.6%,14.3%,52.8%,19.4%,27.8%,10.6%,67,112,179,sa3077677
Ike Buxton,WSN,CPX,25,9.0,.345,3.00,23.1%,57.7%,19.2%,40.0%,0.0%,48.3%,17.2%,34.5%,10.2%,86,91,177,sa3020180
Kifraidy Encarnacion,MIA,CPX,20,7.0,.308,11.00,7.7%,84.6%,7.7%,0.0%,0.0%,61.5%,15.4%,23.1%,14.7%,91,86,177,sa3024081
Diego Godoy,MIA,CPX,21,8.1,.308,1.63,22.2%,48.1%,29.6%,37.5%,25.0%,60.7%,7.1%,32.1%,10.3%,69,106,175,sa3067589
Nick McAuliffe,MIN,CPX,25,12.2,.484,1.00,13.3%,43.3%,43.3%,23.1%,7.7%,34.4%,28.1%,37.5%,28.0%,46,129,175,sa3076251
Thatcher Hurd,NYY,CPX,23,11.1,.200,0.90,26.9%,34.6%,38.5%,20.0%,10.0%,42.3%,26.9%,30.8%,13.2%,69,105,174,sa3034340
Naoel Mejia,PHI,CPX,23,10.1,.208,3.50,25.0%,58.3%,16.7%,25.0%,0.0%,45.8%,29.2%,25.0%,21.5%,68,104,172,sa3022206
Adrián Delgado,BAL,CPX,21,9.0,.167,10.00,21.4%,71.4%,7.1%,100.0%,0.0%,55.6%,0.0%,44.4%,14.1%,85,85,170,sa3019379
Tony Gonzalez,PIT,CPX,22,9.0,.409,2.60,18.2%,59.1%,22.7%,20.0%,0.0%,40.9%,22.7%,36.4%,10.1%,73,96,169,sa3068729
Harlin Naut,BAL,CPX,21,11.2,.262,3.25,17.1%,63.4%,19.5%,37.5%,0.0%,64.3%,16.7%,19.0%,8.5%,59,106,165,sa3025102
Fermin Magallanes,BAL,CPX,24,7.0,.429,0.57,26.7%,26.7%,46.7%,42.9%,14.3%,40.0%,26.7%,33.3%,17.1%,81,83,164,sa3021544
Marlon De La Cruz,WSN,CPX,20,12.0,.179,1.63,19.2%,50.0%,30.8%,37.5%,0.0%,50.0%,25.0%,25.0%,14.6%,64,100,164,sa3023833
Frederick Hiciano,MIN,CPX,18,12.0,.276,2.14,21.4%,53.6%,25.0%,57.1%,0.0%,27.6%,24.1%,48.3%,25.8%,59,104,163,sa3077260
Luis Arestigueta,ATL,CPX,20,11.2,.229,1.15,17.6%,44.1%,38.2%,30.8%,0.0%,44.1%,20.6%,35.3%,6.4%,66,91,157,sa3021521
Briggs McKenzie,ATL,CPX,19,11.1,.200,2.25,10.3%,62.1%,27.6%,12.5%,0.0%,46.7%,16.7%,36.7%,11.0%,54,101,155,sa3069273
Aaron Shortridge,WSN,CPX,29,9.0,.455,2.00,31.8%,45.5%,22.7%,40.0%,0.0%,36.4%,27.3%,36.4%,20.1%,49,105,154,sa3006759
Jatnk Diaz,DET,CPX,21,12.0,.156,1.33,15.2%,48.5%,36.4%,25.0%,8.3%,57.6%,27.3%,15.2%,9.1%,71,83,154,sa3023181
Juan Nunez,HOU,CPX,22,5.2,.333,1.75,38.9%,38.9%,22.2%,25.0%,75.0%,50.0%,22.2%,27.8%,7.8%,88,65,153,sa3019504
Matthew DesMarets,MIN,CPX,22,8.1,.542,2.20,27.3%,50.0%,22.7%,20.0%,0.0%,58.3%,12.5%,29.2%,19.0%,62,91,153,sa3076210
Carter Holton,ATL,CPX,23,8.0,.400,2.00,36.8%,42.1%,21.1%,25.0%,0.0%,57.1%,28.6%,14.3%,13.8%,57,95,152,sa3025599
Luke Sinnard,ATL,CPX,23,9.1,.318,0.50,18.2%,27.3%,54.5%,16.7%,0.0%,40.9%,13.6%,45.5%,18.5%,45,106,151,sa3042362
Franklyn Moreta,MIA,CPX,22,8.1,.391,2.67,35.3%,47.1%,17.6%,0.0%,0.0%,61.1%,16.7%,22.2%,11.3%,71,79,150,sa3018888
Alvaro Mejias,TBR,CPX,22,10.1,.174,1.38,17.4%,47.8%,34.8%,25.0%,0.0%,43.5%,21.7%,34.8%,22.1%,62,87,149,sa3017657
Payton Graham,STL,CPX,22,9.2,.263,1.80,22.2%,50.0%,27.8%,40.0%,0.0%,60.0%,20.0%,20.0%,10.1%,50,99,149,sa3032565
Hendrick Caña,STL,CPX,18,7.2,.318,0.86,35.0%,30.0%,35.0%,28.6%,0.0%,50.0%,22.7%,27.3%,11.0%,55,91,146,sa3068510
Michael De La Cruz,TOR,CPX,19,7.0,.500,1.80,30.0%,45.0%,25.0%,20.0%,20.0%,52.4%,14.3%,33.3%,16.7%,69,75,144,sa3068162
Eiver Mosquera,MIA,CPX,19,14.0,.419,1.08,15.6%,43.8%,40.6%,30.8%,0.0%,24.2%,24.2%,51.5%,11.8%,51,93,144,sa3068767
Patrick Reilly,BAL,CPX,24,5.2,.286,0.57,21.4%,28.6%,50.0%,14.3%,28.6%,43.8%,25.0%,31.3%,16.1%,71,72,143,sa3023038
Yenfri Sosa,MIA,CPX,22,9.0,.280,4.50,12.0%,72.0%,16.0%,25.0%,0.0%,72.0%,16.0%,12.0%,8.5%,62,80,142,sa3017823
Cory Lewis,MIN,CPX,25,8.2,.300,1.43,15.0%,50.0%,35.0%,14.3%,14.3%,42.9%,19.0%,38.1%,19.3%,55,85,140,sa3020702
Elvin Jimenez,MIA,CPX,21,7.1,.188,1.33,6.7%,53.3%,40.0%,0.0%,0.0%,62.5%,25.0%,12.5%,11.9%,65,70,135,sa3019756
Drue Hackenberg,ATL,CPX,24,8.0,.438,1.80,12.5%,56.3%,31.3%,40.0%,0.0%,31.3%,31.3%,37.5%,17.8%,57,78,135,sa3023304
Eligio Arias,PHI,CPX,23,7.1,.250,3.00,20.0%,60.0%,20.0%,0.0%,0.0%,25.0%,50.0%,25.0%,12.8%,56,77,133,sa3024228
Ryan Heppner,ATL,CPX,21,10.2,.323,2.25,18.8%,56.3%,25.0%,25.0%,12.5%,40.6%,28.1%,31.3%,9.0%,43,90,133,sa3069407
Anthony Steele,BAL,CPX,23,3.1,.462,0.80,25.0%,33.3%,41.7%,20.0%,0.0%,61.5%,7.7%,30.8%,5.3%,76,57,133,sa3076307
Omar Montano,MIN,CPX,20,5.2,.500,1.11,17.4%,43.5%,39.1%,33.3%,0.0%,34.8%,21.7%,43.5%,4.6%,71,59,130,sa3025468
Brock Gillis,WSN,CPX,24,7.2,.435,1.14,31.8%,36.4%,31.8%,28.6%,0.0%,37.5%,25.0%,37.5%,17.2%,47,81,128,sa3077600
Jose Serrano,HOU,CPX,22,9.0,.286,2.00,33.3%,44.4%,22.2%,33.3%,0.0%,50.0%,25.0%,25.0%,12.6%,44,83,127,sa3019597
Colby Holcombe,TOR,CPX,23,8.1,.320,2.50,19.2%,57.7%,23.1%,50.0%,16.7%,53.8%,15.4%,30.8%,12.6%,52,75,127,sa3025302
Joel Ibarra,PIT,CPX,23,6.1,.318,0.89,19.0%,38.1%,42.9%,22.2%,0.0%,50.0%,27.3%,22.7%,12.9%,60,64,124,sa3009326
Brayden Jones,TBR,CPX,24,7.1,.417,3.00,33.3%,50.0%,16.7%,0.0%,0.0%,35.0%,35.0%,30.0%,12.2%,51,72,123,sa3034850
Wyatt Parliament,NYY,CPX,22,10.0,.333,0.42,34.6%,19.2%,46.2%,25.0%,8.3%,26.9%,34.6%,38.5%,16.3%,37,86,123,sa3039489
Callan Fang,MIN,CPX,22,6.1,.462,1.00,0.0%,50.0%,50.0%,33.3%,0.0%,69.2%,15.4%,15.4%,19.7%,49,73,122,sa3031142
Eddison Septimo,BOS,CPX,19,6.1,.231,1.75,21.4%,50.0%,28.6%,0.0%,25.0%,42.9%,14.3%,42.9%,11.6%,72,49,121,sa3068790
Franklin Sanchez,MIA,CPX,25,7.2,.263,2.25,27.8%,50.0%,22.2%,0.0%,0.0%,52.6%,26.3%,21.1%,14.2%,53,67,120,sa3015157
Keiverson Ramírez,STL,CPX,20,8.1,.333,1.71,13.6%,54.5%,31.8%,14.3%,14.3%,22.7%,50.0%,27.3%,6.8%,42,75,117,sa3022126
Andrew Dutkanych IV,STL,CPX,22,5.1,.444,0.20,45.5%,9.1%,45.5%,20.0%,40.0%,36.4%,36.4%,27.3%,12.0%,55,62,117,sa3030700
Juan Amarante,PHI,CPX,22,7.0,.357,2.00,14.3%,57.1%,28.6%,0.0%,0.0%,57.1%,21.4%,21.4%,17.4%,44,71,115,sa3019048
Paul Wilson,DET,CPX,21,7.1,.200,5.00,14.3%,71.4%,14.3%,0.0%,0.0%,53.3%,20.0%,26.7%,11.3%,48,67,115,sa3023596
Caden Wooster,NYM,CPX,21,5.1,.250,4.00,37.5%,50.0%,12.5%,100.0%,0.0%,75.0%,0.0%,25.0%,19.1%,46,69,115,sa3069202
Jadon Williamson,MIA,CPX,23,10.0,.433,1.25,35.7%,35.7%,28.6%,0.0%,0.0%,28.6%,50.0%,21.4%,15.8%,53,61,114,sa3069193
Tejahari Wilson,BOS,CPX,19,6.0,.167,0.57,8.3%,33.3%,58.3%,28.6%,0.0%,50.0%,33.3%,16.7%,9.8%,57,55,112,sa3024250
Luke Kovach,TOR,CPX,23,5.0,.545,1.00,27.3%,36.4%,36.4%,25.0%,0.0%,18.2%,36.4%,45.5%,13.4%,50,62,112,sa3067235
Jesse Scholtens,TBR,CPX,32,6.1,.450,1.00,20.0%,40.0%,40.0%,25.0%,12.5%,33.3%,33.3%,33.3%,13.5%,41,70,111,19205
Trace Phillips,TBR,CPX,21,7.1,.188,2.50,22.2%,55.6%,22.2%,25.0%,50.0%,50.0%,11.1%,38.9%,11.7%,40,71,111,sa3077602
Luis Cesar,MIA,CPX,22,5.2,.333,1.60,31.6%,42.1%,26.3%,20.0%,20.0%,26.3%,36.8%,36.8%,8.2%,49,61,110,sa3018368
Antonio Florido,DET,CPX,21,6.2,.286,1.13,19.0%,42.9%,38.1%,25.0%,0.0%,47.6%,14.3%,38.1%,12.8%,38,71,109,sa3018890
Ian Medina,MIA,CPX,21,6.2,.235,3.67,22.2%,61.1%,16.7%,66.7%,33.3%,72.2%,11.1%,16.7%,10.1%,44,65,109,sa3024939
Janero Miller,MIA,CPX,20,6.1,.200,2.25,13.3%,60.0%,26.7%,50.0%,0.0%,46.7%,20.0%,33.3%,19.8%,48,58,106,sa3021077
Trent Turzenski,BAL,CPX,25,5.0,.500,3.00,0.0%,100.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,14.2%,49,57,106,sa3025238
Anthony Watts,STL,CPX,22,6.0,.250,1.25,40.0%,33.3%,26.7%,0.0%,0.0%,35.3%,23.5%,41.2%,13.3%,43,62,105,sa3044875
Michael Carpenter,MIN,CPX,21,3.0,.500,2.50,12.5%,62.5%,25.0%,0.0%,0.0%,62.5%,37.5%,0.0%,7.8%,52,50,102,sa3067133
Tegan Cain,PHI,CPX,23,5.1,.400,1.75,26.7%,46.7%,26.7%,0.0%,0.0%,33.3%,53.3%,13.3%,13.9%,31,70,101,sa3025465
L.J. Waco,WSN,CPX,24,9.0,.211,0.40,30.0%,20.0%,50.0%,40.0%,10.0%,45.0%,20.0%,35.0%,17.0%,34,66,100,sa3076426
Jack Hartman,TBR,CPX,27,7.1,.313,5.00,25.0%,62.5%,12.5%,0.0%,0.0%,37.5%,12.5%,50.0%,22.4%,32,66,98,sa3018250
Geremy Villoria,MIN,CPX,17,7.0,.250,1.25,5.3%,52.6%,42.1%,0.0%,0.0%,35.0%,30.0%,35.0%,15.3%,39,59,98,sa3068086
Alexander Cornielle,NYY,CPX,24,4.1,.615,1.25,30.8%,38.5%,30.8%,0.0%,0.0%,53.8%,23.1%,23.1%,21.6%,31,66,97,sa3011779
Jake Faherty,MIA,CPX,23,3.0,.500,6.00,12.5%,75.0%,12.5%,100.0%,0.0%,12.5%,12.5%,75.0%,6.2%,69,28,97,sa3025331
Hueston Morrill,NYY,CPX,26,6.2,.400,0.75,17.6%,35.3%,47.1%,12.5%,25.0%,47.1%,23.5%,29.4%,24.0%,32,64,96,sa3022408
Jhon Cabral,MIA,CPX,20,3.1,.222,0.33,11.1%,22.2%,66.7%,50.0%,16.7%,10.0%,40.0%,50.0%,9.5%,49,46,95,sa3019299
Austin Brown,NYM,CPX,21,5.1,.455,0.33,27.3%,18.2%,54.5%,33.3%,0.0%,18.2%,36.4%,45.5%,15.8%,29,66,95,sa3077762
Matt Duffy,BOS,CPX,24,5.1,.583,0.25,16.7%,16.7%,66.7%,25.0%,0.0%,25.0%,16.7%,58.3%,20.4%,33,60,93,sa3023272
Cesar Lares,MIN,CPX,22,6.2,.375,3.00,25.0%,56.3%,18.8%,33.3%,0.0%,35.3%,35.3%,29.4%,20.7%,31,61,92,sa3019384
Kevin Davis,WSN,CPX,27,5.0,.333,1.75,8.3%,58.3%,33.3%,75.0%,0.0%,50.0%,8.3%,41.7%,12.1%,40,51,91,sa3067311
Mason Dinesen,BAL,CPX,27,6.0,.100,1.67,11.1%,55.6%,33.3%,33.3%,0.0%,44.4%,11.1%,44.4%,6.7%,45,45,90,sa3025052
Ryan Mathiesen,HOU,CPX,23,6.2,.263,1.00,36.8%,31.6%,31.6%,50.0%,0.0%,52.6%,15.8%,31.6%,13.3%,35,55,90,sa3025617
Jackson Dannelley,WSN,CPX,24,4.1,.143,1.00,14.3%,42.9%,42.9%,0.0%,0.0%,28.6%,28.6%,42.9%,11.1%,49,41,90,sa3067029
Brian Hendry,NYY,CPX,26,11.1,.143,1.43,10.5%,52.6%,36.8%,14.3%,14.3%,47.4%,15.8%,36.8%,25.8%,23,66,89,sa3023525
Curtis Hebert,HOU,CPX,22,4.0,.333,1.33,30.0%,40.0%,30.0%,33.3%,0.0%,33.3%,8.3%,58.3%,11.4%,51,37,88,sa3033501
Jadon Bercovich,TBR,CPX,24,4.2,.273,1.33,36.4%,36.4%,27.3%,33.3%,0.0%,70.0%,20.0%,10.0%,22.7%,35,53,88,sa3068330
Austin Marozas,TOR,CPX,27,6.1,.133,1.40,14.3%,50.0%,35.7%,80.0%,0.0%,53.3%,20.0%,26.7%,21.2%,30,55,85,sa3068884
Brenner Cox,WSN,CPX,22,5.2,.357,2.00,14.3%,57.1%,28.6%,25.0%,0.0%,50.0%,28.6%,21.4%,13.1%,40,44,84,sa3020217
Jacob Weaver,WSN,CPX,23,3.2,.545,2.33,9.1%,63.6%,27.3%,0.0%,0.0%,27.3%,27.3%,45.5%,13.1%,38,46,84,sa3076338
Mack Estrada,NYY,CPX,21,4.1,.375,0.75,17.6%,35.3%,47.1%,37.5%,12.5%,35.3%,23.5%,41.2%,8.3%,38,46,84,sa3077760
Josbel Garcia,TOR,CPX,22,7.1,.167,2.20,11.1%,61.1%,27.8%,60.0%,0.0%,61.1%,5.6%,33.3%,18.1%,20,63,83,sa3019250
Ethan Lanthier,NYM,CPX,23,3.0,.600,6.00,40.0%,60.0%,0.0%,0.0%,0.0%,60.0%,20.0%,20.0%,14.6%,37,45,82,sa3025614
Kevin Herget,NYM,CPX,35,4.2,.444,0.88,16.7%,38.9%,44.4%,37.5%,0.0%,44.4%,27.8%,27.8%,12.3%,27,54,81,15369
Jefferson Moran,STL,CPX,22,7.1,.214,0.80,18.2%,36.4%,45.5%,40.0%,0.0%,54.5%,27.3%,18.2%,24.7%,28,53,81,sa3022194
Jank Pichardo,HOU,CPX,21,5.0,.500,2.00,35.7%,42.9%,21.4%,33.3%,0.0%,42.9%,28.6%,28.6%,14.8%,28,53,81,sa3022231
Darwin Roa,PIT,CPX,19,4.1,.556,0.75,22.2%,33.3%,44.4%,0.0%,0.0%,55.6%,22.2%,22.2%,12.3%,34,47,81,sa3068867
Nathan Hall,NYM,CPX,22,7.2,.227,3.00,20.0%,60.0%,20.0%,0.0%,0.0%,47.1%,23.5%,29.4%,6.2%,26,55,81,sa3069376
Jesús García,STL,CPX,20,8.1,.053,1.57,5.3%,57.9%,36.8%,71.4%,0.0%,31.6%,10.5%,57.9%,12.5%,23,57,80,sa3023846
Carlos Rondon,NYY,CPX,20,4.1,.429,0.36,28.6%,19.0%,52.4%,36.4%,9.1%,42.9%,28.6%,28.6%,2.6%,30,48,78,sa3024634
Angel Castillo,TBR,CPX,24,3.2,.143,0.25,16.7%,16.7%,66.7%,75.0%,0.0%,42.9%,0.0%,57.1%,16.7%,36,42,78,sa3077378
Jake Bloss,TOR,CPX,25,4.2,.273,1.67,20.0%,50.0%,30.0%,33.3%,0.0%,63.6%,9.1%,27.3%,10.4%,22,55,77,33168
Mariano Salomon,NYY,CPX,23,4.1,.500,1.50,28.6%,42.9%,28.6%,25.0%,25.0%,60.0%,20.0%,20.0%,18.2%,29,48,77,sa3021751
Joe Ruzicka,DET,CPX,22,4.1,.273,4.00,0.0%,80.0%,20.0%,0.0%,0.0%,45.5%,18.2%,36.4%,15.6%,32,45,77,sa3041362
Rainer Marin,MIN,CPX,20,4.2,.474,1.60,27.8%,44.4%,27.8%,0.0%,0.0%,47.4%,10.5%,42.1%,3.9%,33,44,77,sa3068603
Miguelangel Boadas,MIN,CPX,23,4.0,.500,0.80,35.7%,28.6%,35.7%,20.0%,0.0%,43.8%,25.0%,31.3%,17.1%,30,46,76,sa3015427
TJ Nichols,TBR,CPX,24,5.0,.375,3.00,20.0%,60.0%,20.0%,33.3%,0.0%,25.0%,31.3%,43.8%,9.2%,19,57,76,sa3023039
Brady Tygart,BOS,CPX,23,3.2,.462,1.20,15.4%,46.2%,38.5%,0.0%,0.0%,38.5%,15.4%,46.2%,11.8%,33,43,76,sa3044198
Brian Holiday,STL,CPX,23,9.2,.333,1.80,6.7%,60.0%,33.3%,0.0%,40.0%,40.0%,26.7%,33.3%,24.0%,21,54,75,sa3033970
Teddy Sharkey,BAL,CPX,24,5.2,.364,0.25,16.7%,16.7%,66.7%,25.0%,0.0%,0.0%,50.0%,50.0%,12.2%,33,41,74,sa3023230
Ross Dunn,MIN,CPX,24,6.0,.063,1.80,6.7%,60.0%,33.3%,0.0%,0.0%,37.5%,12.5%,50.0%,12.2%,21,53,74,sa3023414
Zach Swanson,DET,CPX,20,3.0,.300,6.00,33.3%,66.7%,0.0%,0.0%,0.0%,60.0%,20.0%,20.0%,8.1%,36,38,74,sa3066596
Josnaider Orellana,BAL,CPX,21,4.2,.350,1.29,11.1%,50.0%,38.9%,14.3%,0.0%,50.0%,15.0%,35.0%,4.1%,34,39,73,sa3019404
