Name,Team,Level,Age,IP,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
Alvaro Benua,LAD,CPX,23,10.0,.286,0.89,15.0%,40.0%,45.0%,11.1%,0.0%,52.4%,19.0%,28.6%,9.0%,206,116,322,sa3018032
Jose Vasquez,LAD,CPX,21,14.2,.413,0.83,19.5%,36.6%,43.9%,27.8%,0.0%,37.0%,21.7%,41.3%,11.8%,145,177,322,sa3022116
Josehp Marte,LAD,CPX,21,22.1,.352,2.58,15.7%,60.8%,23.5%,33.3%,16.7%,44.2%,25.0%,30.8%,16.1%,115,207,322,sa3024284
Edelvis Perez,CLE,CPX,21,24.0,.255,1.05,22.6%,39.6%,37.7%,40.0%,15.0%,45.6%,19.3%,35.1%,18.6%,116,206,322,sa3024783
Wuillians Herrera,LAD,CPX,22,16.0,.257,1.07,8.8%,47.1%,44.1%,40.0%,6.7%,50.0%,19.4%,30.6%,12.3%,145,173,318,sa3018302
Argenis Aparicio,MIL,CPX,20,18.2,.255,1.04,16.1%,42.9%,41.1%,17.4%,21.7%,41.7%,26.7%,31.7%,11.6%,126,192,318,sa3021643
Daniel Keaney,TEX,CPX,21,24.1,.460,2.46,25.0%,53.3%,21.7%,15.4%,0.0%,41.3%,25.4%,33.3%,31.1%,94,224,318,sa3023598
J.C. Hechavarria,LAA,CPX,22,17.0,.327,0.74,20.3%,33.9%,45.8%,22.2%,22.2%,54.1%,24.6%,21.3%,15.1%,127,190,317,sa3023602
Felix Doroteo,CHW,CPX,21,18.0,.268,0.94,15.4%,41.0%,43.6%,23.5%,11.8%,40.5%,23.8%,35.7%,15.5%,124,193,317,sa3076301
Jhosep Ospino,MIL,CPX,21,16.0,.239,0.76,22.9%,33.3%,43.8%,19.0%,19.0%,43.1%,19.6%,37.3%,11.1%,146,170,316,sa3024452
Jose Rengel,SFG,CPX,20,19.2,.317,0.91,20.8%,37.7%,41.5%,9.1%,18.2%,43.4%,34.0%,22.6%,8.3%,139,176,315,sa3021790
Johan Rodriguez,SFG,CPX,23,18.2,.325,1.62,8.1%,56.8%,35.1%,23.1%,15.4%,57.9%,18.4%,23.7%,12.8%,143,169,312,sa3021807
Harrison Ruiz,CLE,CPX,22,20.1,.333,1.05,12.2%,44.9%,42.9%,23.8%,14.3%,43.1%,27.5%,29.4%,16.1%,96,214,310,sa3022193
Raudy Rivera,CLE,CPX,21,14.1,.286,1.00,12.5%,43.8%,43.8%,14.3%,28.6%,53.1%,21.9%,25.0%,14.3%,143,164,307,sa3021813
Moises Castillo,CIN,CPX,21,16.0,.513,1.60,33.3%,41.0%,25.6%,0.0%,10.0%,67.5%,10.0%,22.5%,19.5%,118,189,307,sa3024517
Carlos De La Rosa,KCR,CPX,21,12.1,.310,1.50,19.4%,48.4%,32.3%,20.0%,20.0%,45.2%,19.4%,35.5%,12.4%,160,146,306,sa3068843
Dylan Carmouche,CHW,CPX,24,17.2,.465,0.78,8.9%,40.0%,51.1%,13.0%,13.0%,51.1%,25.5%,23.4%,18.7%,113,187,300,sa3023412
Evelio Hernandez,CLE,CPX,22,17.0,.375,1.12,26.5%,38.8%,34.7%,17.6%,29.4%,34.0%,32.1%,34.0%,15.1%,121,177,298,sa3019487
Brayan Restituyo,OAK,CPX,24,14.2,.431,2.00,17.6%,54.9%,27.5%,7.1%,7.1%,51.9%,30.8%,17.3%,13.6%,114,180,294,sa3015461
Christian Oppor,CHW,CPX,21,11.0,.353,1.20,26.7%,40.0%,33.3%,20.0%,0.0%,52.9%,11.8%,35.3%,15.0%,170,124,294,sa3022950
Nelfri Payano,CIN,CPX,21,16.0,.395,1.00,28.6%,35.7%,35.7%,26.7%,13.3%,42.2%,20.0%,37.8%,13.0%,128,165,293,sa3019260
Josue Toledo,MIL,CPX,20,13.2,.233,2.00,17.2%,55.2%,27.6%,0.0%,12.5%,48.4%,29.0%,22.6%,11.6%,152,140,292,sa3024562
Wilfred Alvarado,OAK,CPX,20,19.1,.250,1.23,29.3%,39.0%,31.7%,23.1%,15.4%,38.6%,36.4%,25.0%,11.8%,114,174,288,sa3020990
Reudis Diaz,CHW,CPX,20,16.1,.222,1.28,4.7%,53.5%,41.9%,22.2%,0.0%,37.8%,33.3%,28.9%,12.6%,132,154,286,sa3021566
Johan Cabeza,CIN,CPX,19,18.0,.212,0.88,5.8%,44.2%,50.0%,26.9%,11.5%,38.2%,29.1%,32.7%,11.7%,112,171,283,sa3024075
Ryan McDonagh,KCR,CPX,20,21.0,.222,1.00,18.5%,40.7%,40.7%,40.9%,9.1%,46.4%,17.9%,35.7%,13.1%,97,186,283,sa3067438
Yuliangel De La Cruz,LAD,CPX,21,11.2,.462,1.82,22.5%,50.0%,27.5%,36.4%,9.1%,52.5%,20.0%,27.5%,7.8%,136,146,282,sa3018858
Jose Taveras,LAD,CPX,20,16.0,.375,1.11,18.4%,42.9%,38.8%,21.1%,10.5%,56.0%,20.0%,24.0%,11.5%,109,170,279,sa3068755
Ryan DeSanto,CLE,CPX,22,17.0,.211,1.70,22.9%,48.6%,28.6%,0.0%,10.0%,45.0%,15.0%,40.0%,18.1%,94,182,276,sa3030191
Samuel Savinon,LAD,CPX,19,11.1,.500,1.25,18.2%,45.5%,36.4%,25.0%,12.5%,43.5%,17.4%,39.1%,12.4%,134,140,274,sa3067581
Jacob Stretch,TEX,CPX,23,13.1,.387,1.09,28.1%,37.5%,34.4%,27.3%,18.2%,39.4%,36.4%,24.2%,19.2%,109,162,271,sa3068935
Miguel Neira,TEX,CPX,21,16.0,.368,0.57,19.5%,29.3%,51.2%,14.3%,19.0%,50.0%,21.4%,28.6%,17.0%,97,173,270,sa3068956
Lan-Hong Su,SDP,CPX,19,15.2,.366,1.11,4.8%,50.0%,45.2%,26.3%,5.3%,48.8%,20.9%,30.2%,15.6%,103,167,270,sa3076261
Jonaikel Meza,CLE,CPX,19,14.2,.422,1.36,23.3%,44.2%,32.6%,14.3%,14.3%,30.4%,26.1%,43.5%,13.4%,103,166,269,sa3024849
Ferny Barreda,SEA,CPX,22,17.0,.386,1.27,20.9%,44.2%,34.9%,20.0%,13.3%,32.6%,30.4%,37.0%,19.6%,82,183,265,sa3077678
Emilio Ramos,CHC,CPX,20,19.1,.320,1.57,26.5%,44.9%,28.6%,14.3%,7.1%,43.1%,21.6%,35.3%,10.6%,86,177,263,sa3024291
Andres Herrera,COL,CPX,20,13.2,.276,1.14,6.3%,50.0%,43.8%,28.6%,21.4%,46.9%,21.9%,31.3%,12.7%,112,147,259,sa3024456
Haminton Mendez,LAA,CPX,22,11.1,.489,2.60,20.0%,57.8%,22.2%,30.0%,10.0%,56.5%,13.0%,30.4%,10.5%,120,136,256,sa3017150
Dominic Castellano,SEA,CPX,22,10.1,.462,0.77,17.9%,35.7%,46.4%,15.4%,15.4%,35.7%,28.6%,35.7%,12.2%,123,132,255,sa3076358
Francisco Pazos,SEA,CPX,20,20.0,.235,1.30,8.0%,52.0%,40.0%,25.0%,5.0%,25.0%,23.1%,51.9%,9.8%,91,163,254,sa3022380
Joey Broughton,MIL,CPX,20,14.1,.361,1.55,20.0%,48.6%,31.4%,18.2%,9.1%,37.8%,27.0%,35.1%,12.2%,106,148,254,sa3076308
Jake Barbee,TEX,CPX,19,14.1,.375,1.50,23.1%,46.2%,30.8%,25.0%,8.3%,41.0%,23.1%,35.9%,16.3%,102,150,252,sa3069299
Redinson Gomez,COL,CPX,21,13.1,.472,1.64,19.4%,50.0%,30.6%,9.1%,9.1%,45.9%,29.7%,24.3%,8.4%,89,162,251,sa3016612
Bernard Jose,SDP,CPX,23,16.0,.432,1.00,27.8%,36.1%,36.1%,7.7%,0.0%,48.6%,29.7%,21.6%,18.8%,77,173,250,sa3021812
Sebastian Caseres,LAA,CPX,18,17.1,.318,2.18,14.6%,58.5%,26.8%,18.2%,9.1%,45.5%,18.2%,36.4%,17.3%,81,168,249,sa3068118
Josiah Romeo,OAK,CPX,20,17.1,.292,4.83,23.9%,63.0%,13.0%,0.0%,33.3%,50.0%,16.0%,34.0%,15.7%,83,165,248,sa3067315
Connor Wilford,SEA,CPX,25,17.0,.265,1.60,22.0%,48.0%,30.0%,20.0%,6.7%,50.0%,16.0%,34.0%,10.7%,83,159,242,sa3077601
Maximo Rodriguez,SEA,CPX,20,15.1,.442,1.75,19.5%,51.2%,29.3%,16.7%,16.7%,52.4%,23.8%,23.8%,12.9%,97,143,240,sa3067559
Ayendy Bravo,MIL,CPX,19,11.0,.351,1.40,25.0%,43.8%,31.3%,20.0%,10.0%,54.3%,14.3%,31.4%,7.6%,113,124,237,sa3024090
Cameron Millar,KCR,CPX,19,17.0,.323,0.87,22.2%,36.1%,41.7%,26.7%,33.3%,45.9%,24.3%,29.7%,20.2%,81,152,233,sa3069267
Diovel Mariano,CLE,CPX,22,12.1,.444,1.47,9.8%,53.7%,36.6%,20.0%,13.3%,41.5%,24.4%,34.1%,11.2%,104,128,232,sa3018363
Augie Mojica,ARI,CPX,21,17.2,.255,1.12,18.2%,43.2%,38.6%,17.6%,5.9%,32.6%,26.1%,41.3%,15.4%,74,154,228,sa3068592
Grif Hughes,COL,CPX,24,15.1,.343,0.79,5.6%,41.7%,52.8%,36.8%,10.5%,32.4%,35.1%,32.4%,18.9%,65,162,227,sa3068779
Alberto Toribio,KCR,CPX,19,15.1,.409,0.74,26.7%,31.1%,42.2%,31.6%,10.5%,41.3%,17.4%,41.3%,15.1%,87,138,225,sa3025239
Sandy Ozuna,COL,CPX,20,14.0,.300,1.00,18.8%,40.6%,40.6%,23.1%,23.1%,45.5%,30.3%,24.2%,22.8%,71,153,224,sa3021041
Javi Torres,CLE,CPX,21,14.0,.345,1.44,26.7%,43.3%,30.0%,22.2%,33.3%,43.8%,18.8%,37.5%,26.1%,72,146,218,sa3068954
Dusty Revis,CIN,CPX,22,12.0,.516,1.50,19.4%,48.4%,32.3%,10.0%,10.0%,31.3%,28.1%,40.6%,20.7%,85,132,217,sa3040639
Luichi Casilla,COL,CPX,21,13.1,.500,2.75,23.1%,56.4%,20.5%,12.5%,0.0%,37.5%,27.5%,35.0%,14.0%,66,149,215,sa3018332
Diego Perez,CHW,CPX,17,8.0,.462,1.22,23.1%,42.3%,34.6%,0.0%,0.0%,50.0%,19.2%,30.8%,7.0%,118,97,215,sa3068688
Fenuel James,CHC,CPX,23,9.0,.400,1.36,21.2%,45.5%,33.3%,27.3%,9.1%,17.1%,40.0%,42.9%,9.9%,90,122,212,sa3077205
Nien-Hsi Yang,SFG,CPX,19,13.1,.306,1.07,19.4%,41.7%,38.9%,35.7%,7.1%,56.8%,13.5%,29.7%,18.5%,79,132,211,sa3068860
Anderson Guevara,SEA,CPX,21,11.2,.176,1.00,26.3%,36.8%,36.8%,14.3%,28.6%,26.3%,26.3%,47.4%,17.8%,87,121,208,sa3019182
Grayson Boles,KCR,CPX,19,10.0,.375,1.83,10.5%,57.9%,31.6%,16.7%,50.0%,52.6%,15.8%,31.6%,19.8%,89,118,207,sa3069315
Alberto Pacheco,COL,CPX,23,11.1,.346,2.67,18.5%,59.3%,22.2%,16.7%,16.7%,37.0%,11.1%,51.9%,15.6%,83,122,205,sa3015421
Devin Kirby,OAK,CPX,26,13.0,.281,4.20,7.1%,75.0%,17.9%,0.0%,0.0%,40.6%,25.0%,34.4%,10.3%,63,140,203,sa3022908
Ruben Ramirez,SEA,CPX,21,10.0,.333,1.40,11.1%,51.9%,37.0%,30.0%,10.0%,37.0%,25.9%,37.0%,10.3%,89,114,203,sa3024616
Marco Corcho,LAD,CPX,21,7.1,.375,4.33,23.8%,61.9%,14.3%,0.0%,0.0%,60.9%,17.4%,21.7%,9.0%,120,80,200,sa3021484
Jackson Kirkpatrick,CHC,CPX,23,10.2,.389,2.75,16.7%,61.1%,22.2%,50.0%,0.0%,50.0%,22.2%,27.8%,16.7%,83,115,198,sa3067258
Roiger Mujica,LAD,CPX,20,9.1,.353,2.25,18.8%,56.3%,25.0%,25.0%,0.0%,22.2%,27.8%,50.0%,15.5%,89,104,193,sa3018863
Edinson Salgado,KCR,CPX,21,10.0,.185,1.89,3.7%,63.0%,33.3%,44.4%,11.1%,53.6%,10.7%,35.7%,10.9%,104,89,193,sa3019598
Jose Romero,CHC,CPX,25,9.1,.679,1.14,44.4%,29.6%,25.9%,0.0%,0.0%,42.9%,25.0%,32.1%,18.4%,65,125,190,sa3015483
Deivid Burgos,CIN,CPX,21,8.2,.385,4.00,23.1%,61.5%,15.4%,25.0%,0.0%,30.8%,19.2%,50.0%,9.1%,100,86,186,sa3024229
Yan Mago,ARI,CPX,22,10.1,.321,0.85,11.1%,40.7%,48.1%,7.7%,0.0%,53.6%,3.6%,42.9%,17.3%,81,104,185,sa3019047
Steven Zobac,KCR,CPX,25,11.1,.385,1.13,32.0%,36.0%,32.0%,12.5%,0.0%,38.5%,30.8%,30.8%,18.8%,61,120,181,sa3020875
Jhon Rosario,CHC,CPX,21,10.0,.440,1.00,21.7%,39.1%,39.1%,22.2%,0.0%,44.0%,24.0%,32.0%,18.2%,68,113,181,sa3023698
Josnier Parra,OAK,CPX,24,11.1,.310,1.89,10.3%,58.6%,31.0%,11.1%,11.1%,63.3%,20.0%,16.7%,14.4%,73,107,180,sa3021488
Diego Figueroa,KCR,CPX,20,9.0,.421,2.11,20.0%,54.3%,25.7%,22.2%,0.0%,31.4%,17.1%,51.4%,12.9%,70,108,178,sa3068834
Case Williams,COL,CPX,24,6.2,.429,2.20,15.8%,57.9%,26.3%,20.0%,0.0%,23.8%,23.8%,52.4%,11.4%,93,82,175,sa3015013
Cole Raymond,LAA,CPX,19,5.2,.357,1.50,37.5%,37.5%,25.0%,0.0%,50.0%,50.0%,18.8%,31.3%,8.0%,100,74,174,sa3069307
Kaleb Wing,CHC,CPX,19,12.0,.308,1.09,23.3%,40.0%,36.7%,45.5%,36.4%,56.7%,26.7%,16.7%,24.6%,54,117,171,sa3069271
Daury Vasquez,ARI,CPX,20,12.2,.276,1.18,20.0%,43.3%,36.7%,18.2%,9.1%,46.7%,23.3%,30.0%,24.3%,57,112,169,sa3021767
Joseph Herrera,SDP,CPX,20,11.0,.233,1.38,34.5%,37.9%,27.6%,37.5%,0.0%,34.5%,27.6%,37.9%,14.5%,69,96,165,sa3024471
Dailoui Abad,LAD,CPX,24,8.2,.333,0.90,5.0%,45.0%,50.0%,10.0%,0.0%,38.1%,23.8%,38.1%,13.4%,73,91,164,sa3016027
Dean Livingston,ARI,CPX,19,14.0,.267,3.33,13.3%,66.7%,20.0%,16.7%,0.0%,46.7%,13.3%,40.0%,20.9%,53,110,163,sa3069272
Luis Rujano,CHC,CPX,23,10.0,.263,7.50,15.0%,75.0%,10.0%,0.0%,100.0%,52.4%,23.8%,23.8%,11.7%,64,98,162,sa3020904
Hayden Wynja,SFG,CPX,27,10.2,.385,0.71,14.3%,35.7%,50.0%,14.3%,14.3%,42.9%,32.1%,25.0%,17.1%,53,105,158,sa3020464
Ricardo Yan,ARI,CPX,23,8.2,.385,1.57,28.0%,44.0%,28.0%,28.6%,0.0%,52.0%,28.0%,20.0%,10.8%,65,92,157,sa3016056
Anthony Simonelli,KCR,CPX,27,9.0,.250,0.60,17.2%,31.0%,51.7%,20.0%,33.3%,37.9%,20.7%,41.4%,12.2%,57,99,156,sa3017312
Victor Zarraga,CHC,CPX,22,9.0,.375,20.00,12.5%,83.3%,4.2%,0.0%,0.0%,37.5%,20.8%,41.7%,7.7%,63,93,156,sa3067535
David Rodriguez,KCR,CPX,22,9.0,.407,2.00,14.3%,57.1%,28.6%,25.0%,12.5%,35.7%,21.4%,42.9%,12.4%,69,84,153,sa3018810
Juan Ledezma,ARI,CPX,21,9.2,.261,2.00,25.0%,50.0%,25.0%,0.0%,0.0%,36.4%,22.7%,40.9%,16.3%,54,99,153,sa3068878
Sam Mettert,CHC,CPX,22,7.2,.357,1.33,46.2%,30.8%,23.1%,33.3%,0.0%,7.1%,28.6%,64.3%,11.1%,60,93,153,sa3076299
Jesus Mendez,CHW,CPX,21,7.2,.565,2.00,31.8%,45.5%,22.7%,0.0%,20.0%,37.5%,29.2%,33.3%,19.3%,57,93,150,sa3019295
Vitico Valdez,ARI,CPX,22,8.1,.478,2.60,21.7%,56.5%,21.7%,20.0%,0.0%,52.2%,8.7%,39.1%,17.4%,59,90,149,sa3017472
Yorman Gómez,CLE,CPX,23,10.1,.417,0.90,17.4%,39.1%,43.5%,20.0%,0.0%,32.0%,32.0%,36.0%,16.9%,59,89,148,sa3015931
Caleb Franzen,SEA,CPX,25,7.0,.542,1.00,36.0%,32.0%,32.0%,12.5%,12.5%,40.0%,32.0%,28.0%,10.3%,53,92,145,sa3020531
Connor Schultz,CHC,CPX,27,8.1,.440,1.43,32.0%,40.0%,28.0%,71.4%,14.3%,44.0%,16.0%,40.0%,19.3%,46,99,145,sa3024948
Marco Eluscat,SDP,CPX,19,6.2,.636,1.25,18.2%,45.5%,36.4%,25.0%,0.0%,34.8%,30.4%,34.8%,17.9%,51,94,145,sa3025026
Luis A. Reyes,CHC,CPX,22,7.2,.250,2.50,12.5%,62.5%,25.0%,0.0%,0.0%,37.5%,31.3%,31.3%,15.3%,67,77,144,sa3019049
Ryan Reed,SDP,CPX,22,8.2,.240,1.56,4.2%,58.3%,37.5%,11.1%,11.1%,37.0%,22.2%,40.7%,10.4%,55,89,144,sa3040535
Seong-Jun Kim,TEX,CPX,19,8.2,.286,3.50,10.0%,70.0%,20.0%,0.0%,0.0%,38.1%,23.8%,38.1%,9.7%,49,95,144,sa3069132
Trey Seeley,SFG,CPX,24,9.0,.385,1.00,23.1%,38.5%,38.5%,10.0%,10.0%,44.4%,44.4%,11.1%,13.4%,48,94,142,sa3069394
Angel Cruz,LAD,CPX,21,7.2,.429,0.50,30.8%,23.1%,46.2%,50.0%,0.0%,14.3%,35.7%,50.0%,22.9%,55,85,140,sa3020988
Jose Atencio,LAA,CPX,24,8.1,.476,5.00,10.0%,75.0%,15.0%,33.3%,0.0%,38.1%,23.8%,38.1%,12.9%,46,93,139,sa3010304
Harrison Bodendorf,CLE,CPX,22,7.1,.500,1.60,23.5%,47.1%,29.4%,20.0%,20.0%,45.0%,25.0%,30.0%,16.5%,56,83,139,sa3027303
Cesar Maiz,CIN,CPX,18,6.0,.476,0.78,30.4%,30.4%,39.1%,22.2%,22.2%,52.2%,21.7%,26.1%,5.0%,87,52,139,sa3067593
Miguel Alvarez,SDP,CPX,21,6.1,.368,0.29,14.3%,19.0%,66.7%,28.6%,14.3%,38.1%,33.3%,28.6%,8.1%,65,70,135,sa3068602
Griffin Herring,COL,CPX,23,8.0,.278,1.00,0.0%,50.0%,50.0%,37.5%,0.0%,72.2%,11.1%,16.7%,13.5%,58,75,133,sa3033707
Ismael Yanez,MIL,CPX,20,8.0,.357,0.83,26.7%,33.3%,40.0%,66.7%,16.7%,60.0%,6.7%,33.3%,17.2%,46,82,128,sa3022354
Logan Martin,SFG,CPX,24,10.1,.150,2.20,20.0%,55.0%,25.0%,60.0%,0.0%,31.6%,15.8%,52.6%,17.3%,40,87,127,sa3023213
Quinn Priester,MIL,CPX,25,6.0,.214,2.33,16.7%,58.3%,25.0%,0.0%,0.0%,28.6%,14.3%,57.1%,11.2%,58,67,125,25977
David Lorduy,CIN,CPX,22,7.0,.471,12.00,18.8%,75.0%,6.3%,0.0%,100.0%,50.0%,44.4%,5.6%,17.2%,35,87,122,sa3019135
Luis Valdez,KCR,CPX,21,7.2,.250,2.67,15.4%,61.5%,23.1%,0.0%,66.7%,57.1%,21.4%,21.4%,22.1%,42,80,122,sa3019288
Samuel Gonzalez,ARI,CPX,21,9.0,.261,1.25,21.7%,43.5%,34.8%,25.0%,0.0%,34.8%,26.1%,39.1%,14.9%,36,85,121,sa3025098
Frank Cairone,MIL,CPX,18,5.1,.154,0.29,18.2%,18.2%,63.6%,28.6%,0.0%,23.1%,46.2%,30.8%,12.4%,62,59,121,sa3069241
Bridger Holmes,LAA,CPX,23,6.1,.500,1.00,20.0%,40.0%,40.0%,0.0%,50.0%,50.0%,20.0%,30.0%,12.5%,52,68,120,sa3025189
Kannon Kemp,SDP,CPX,21,5.2,.350,3.67,33.3%,52.4%,14.3%,0.0%,33.3%,33.3%,38.1%,28.6%,13.3%,42,78,120,sa3067314
Oliver Sirotti,OAK,CPX,19,5.1,.458,1.50,16.7%,50.0%,33.3%,12.5%,0.0%,45.8%,25.0%,29.2%,8.4%,60,59,119,sa3024082
Carlton Perkins,CHW,CPX,23,7.0,.200,6.00,22.2%,66.7%,11.1%,0.0%,0.0%,40.0%,30.0%,30.0%,18.6%,49,69,118,sa3022740
Wenderlyn King,MIL,CPX,20,6.2,.222,0.60,15.8%,31.6%,52.6%,50.0%,20.0%,40.0%,30.0%,30.0%,19.5%,40,78,118,sa3024235
Jhon Cabral,CHC,CPX,20,5.2,.500,1.67,11.1%,55.6%,33.3%,0.0%,33.3%,44.4%,33.3%,22.2%,17.5%,55,59,114,sa3019299
Jack White,SEA,CPX,26,6.0,.300,1.50,0.0%,60.0%,40.0%,50.0%,0.0%,25.0%,8.3%,66.7%,12.3%,48,66,114,sa3023404
Rob Kaminsky,LAA,CPX,31,6.1,.294,3.67,6.7%,73.3%,20.0%,33.3%,0.0%,64.7%,23.5%,11.8%,17.9%,44,68,112,15792
Josh Knoth,MIL,CPX,20,6.0,.286,2.00,30.8%,46.2%,23.1%,0.0%,0.0%,21.4%,14.3%,64.3%,15.2%,42,70,112,sa3023420
Tyson Guerrero,KCR,CPX,27,6.1,.381,0.56,30.0%,25.0%,45.0%,0.0%,0.0%,33.3%,38.1%,28.6%,9.9%,40,71,111,sa3017140
Harrison Kreiling,SEA,CPX,24,8.2,.133,2.75,6.3%,68.8%,25.0%,25.0%,25.0%,50.0%,12.5%,37.5%,24.8%,34,75,109,sa3035703
Felix Castro,OAK,CPX,22,4.2,.429,1.20,21.4%,42.9%,35.7%,0.0%,20.0%,40.0%,26.7%,33.3%,8.4%,50,57,107,sa3018361
Edgar Leon,LAD,CPX,21,4.0,.429,1.50,28.6%,42.9%,28.6%,25.0%,25.0%,53.3%,20.0%,26.7%,17.8%,47,60,107,sa3019161
Erian Rodriguez,CHC,CPX,24,5.1,.500,1.40,42.9%,33.3%,23.8%,40.0%,0.0%,40.9%,22.7%,36.4%,16.8%,39,68,107,sa3019625
Mason McConnaughey,TEX,CPX,22,6.2,.250,2.67,26.7%,53.3%,20.0%,33.3%,0.0%,50.0%,25.0%,25.0%,15.0%,38,69,107,sa3037493
Cole Cheatham,SEA,CPX,22,3.2,.500,1.25,18.2%,45.5%,36.4%,50.0%,0.0%,33.3%,25.0%,41.7%,11.2%,48,59,107,sa3076357
Connor Foley,ARI,CPX,22,5.0,.200,0.67,28.6%,28.6%,42.9%,33.3%,66.7%,0.0%,28.6%,71.4%,21.7%,48,58,106,sa3031511
Izack Tiger,TEX,CPX,25,6.2,.400,0.67,44.4%,22.2%,33.3%,66.7%,0.0%,30.0%,30.0%,40.0%,24.0%,33,71,104,sa3022875
Hayden Robinson,MIL,CPX,20,4.2,.353,1.29,20.0%,45.0%,35.0%,14.3%,42.9%,55.0%,25.0%,20.0%,6.7%,44,60,104,sa3023574
Ty Floyd,CIN,CPX,24,7.0,.250,1.20,15.4%,46.2%,38.5%,0.0%,20.0%,38.5%,7.7%,53.8%,20.2%,34,70,104,sa3031488
Denis Samudio,KCR,CPX,21,5.2,.125,1.33,6.7%,53.3%,40.0%,66.7%,16.7%,31.3%,31.3%,37.5%,8.7%,39,65,104,sa3068497
Ryan Degges,CLE,CPX,23,6.1,.333,1.20,26.7%,40.0%,33.3%,20.0%,0.0%,60.0%,6.7%,33.3%,34.0%,37,66,103,sa3030027
Luke Holman,CIN,CPX,23,6.2,.313,1.17,18.8%,43.8%,37.5%,16.7%,0.0%,12.5%,31.3%,56.3%,19.4%,36,67,103,sa3034003
Paul Chacon,OAK,CPX,20,2.2,.455,0.57,15.4%,30.8%,53.8%,28.6%,28.6%,61.5%,7.7%,30.8%,5.9%,52,50,102,sa3021499
Javi Rivera,CIN,CPX,26,6.0,.263,1.14,21.1%,42.1%,36.8%,0.0%,14.3%,57.1%,23.8%,19.0%,13.9%,38,63,101,sa3018184
Luis Germán,SDP,CPX,24,7.0,.091,1.00,0.0%,50.0%,50.0%,40.0%,0.0%,54.5%,18.2%,27.3%,17.0%,35,65,100,sa3019658
Jacob Steinmetz,ARI,CPX,22,5.1,.375,1.00,25.0%,37.5%,37.5%,0.0%,33.3%,33.3%,44.4%,22.2%,8.1%,43,56,99,sa3017976
Blake Cederlind,ARI,CPX,30,6.2,.480,1.83,29.2%,45.8%,25.0%,33.3%,0.0%,48.0%,20.0%,32.0%,12.2%,29,69,98,20344
Isaiah Coupet,COL,CPX,23,7.1,.133,1.33,6.7%,53.3%,40.0%,16.7%,16.7%,68.8%,18.8%,12.5%,15.3%,37,61,98,sa3023156
Case Matter,TEX,CPX,24,5.1,.273,0.25,9.1%,18.2%,72.7%,25.0%,0.0%,27.3%,36.4%,36.4%,22.7%,46,51,97,sa3023085
Grant Knipp,SEA,CPX,24,6.1,.357,2.67,26.7%,53.3%,20.0%,0.0%,33.3%,26.7%,40.0%,33.3%,23.7%,32,65,97,sa3035555
Hunter Hollan,CIN,CPX,24,7.0,.154,1.50,16.7%,50.0%,33.3%,0.0%,0.0%,30.8%,30.8%,38.5%,13.5%,36,60,96,sa3025045
Luke Craig,ARI,CPX,24,4.1,.500,1.40,25.0%,43.8%,31.3%,40.0%,20.0%,56.3%,25.0%,18.8%,10.4%,35,61,96,sa3025433
Walvin Mena,ARI,CPX,20,4.2,.400,3.25,10.5%,68.4%,21.1%,25.0%,0.0%,45.0%,30.0%,25.0%,9.5%,42,53,95,sa3021505
Jose Cabrera,LAD,CPX,21,5.1,.400,0.75,22.2%,33.3%,44.4%,0.0%,0.0%,30.0%,50.0%,20.0%,14.7%,44,51,95,sa3024078
Zack Morris,COL,CPX,25,6.2,.389,5.50,27.8%,61.1%,11.1%,50.0%,0.0%,27.8%,27.8%,44.4%,15.8%,26,69,95,sa3068749
Bryan Salgado,CIN,CPX,19,5.0,.417,1.00,23.1%,38.5%,38.5%,0.0%,20.0%,53.8%,30.8%,15.4%,14.9%,35,59,94,sa3024104
Austin Testerman,CLE,CPX,24,5.0,.286,0.67,28.6%,28.6%,42.9%,33.3%,33.3%,25.0%,37.5%,37.5%,13.8%,39,55,94,sa3077797
Luis Martinez-Gomez,CHC,CPX,23,6.0,.267,2.67,21.4%,57.1%,21.4%,66.7%,33.3%,50.0%,12.5%,37.5%,19.4%,37,56,93,sa3023285
Zach Kirby,LAA,CPX,26,4.1,.591,0.78,30.4%,30.4%,39.1%,33.3%,11.1%,34.8%,21.7%,43.5%,9.7%,32,61,93,sa3077769
Itsuki Takemoto,OAK,CPX,22,5.2,.500,1.50,6.3%,56.3%,37.5%,16.7%,0.0%,25.0%,25.0%,50.0%,9.8%,32,60,92,sa3043475
Kaemyn Franklin,CHC,CPX,20,3.2,.444,0.50,40.0%,20.0%,40.0%,25.0%,50.0%,36.4%,18.2%,45.5%,6.5%,44,48,92,sa3069303
Taijuan Walker,LAA,CPX,33,6.1,.316,2.00,21.1%,52.6%,26.3%,60.0%,0.0%,31.6%,21.1%,47.4%,11.0%,25,66,91,11836
Alex Faedo,LAA,CPX,30,5.1,.071,0.86,7.1%,42.9%,50.0%,14.3%,28.6%,53.3%,26.7%,20.0%,18.7%,28,63,91,19874
Yoendris Gonzalez,CHC,CPX,23,6.2,.214,1.00,28.6%,35.7%,35.7%,40.0%,20.0%,57.1%,7.1%,35.7%,19.8%,31,60,91,sa3020334
