Name,Team,Level,Age,IP,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
Nick Lodolo,CIN,AAA,28,8.2,.417,5.33,20.8%,66.7%,12.5%,33.3%,0.0%,54.2%,33.3%,12.5%,9.0%,62,82,144,26378
DJ Herz,WSN,AAA,25,8.2,.240,0.62,25.0%,28.6%,46.4%,15.4%,30.8%,43.3%,40.0%,16.7%,10.7%,59,90,149,26389
Ben Peoples,CHW,AAA,25,37.2,.222,0.94,18.1%,39.8%,42.2%,20.0%,5.7%,31.3%,32.5%,36.1%,15.1%,231,371,602,26406
Bradley Blalock,MIA,AAA,25,109.0,.308,1.55,23.7%,46.4%,29.9%,24.0%,21.9%,41.5%,32.3%,26.2%,9.3%,712,1131,1843,26419
Cody Laweryson,MIN,AAA,28,9.0,.259,0.91,25.0%,35.7%,39.3%,18.2%,18.2%,31.0%,41.4%,27.6%,7.9%,59,106,165,26429
Ryan Gusto,MIA,AAA,27,44.2,.319,1.47,21.0%,47.1%,31.9%,28.9%,10.5%,40.0%,23.3%,36.7%,11.6%,207,474,681,26440
Alex Carrillo,NYM,AAA,29,21.0,.362,2.36,22.9%,54.2%,22.9%,9.1%,9.1%,39.6%,31.3%,29.2%,13.7%,194,237,431,26463
Jayden Murray,CHC,AAA,29,25.0,.273,0.83,35.3%,29.4%,35.3%,25.0%,8.3%,44.9%,21.7%,33.3%,11.2%,175,300,475,26482
Wikelman González,CHW,AAA,24,31.2,.384,1.08,28.0%,37.3%,34.7%,15.4%,11.5%,39.5%,26.3%,34.2%,10.5%,279,377,656,26641
Angel Chivilli,NYY,AAA,23,18.0,.190,1.82,24.4%,48.8%,26.8%,27.3%,9.1%,48.8%,23.3%,27.9%,18.1%,86,162,248,26790
Jairo Iriarte,CHW,AAA,24,38.1,.245,3.81,18.9%,64.2%,16.8%,25.0%,18.8%,48.5%,23.8%,27.7%,9.4%,238,359,597,26907
Anthony Molina,ATL,AAA,24,54.1,.287,1.37,24.8%,43.4%,31.7%,21.7%,13.0%,46.4%,19.9%,33.8%,12.2%,359,591,950,26952
Jose Franco,CIN,AAA,25,55.2,.260,1.61,23.8%,47.0%,29.1%,29.5%,11.4%,48.3%,22.5%,29.1%,14.3%,333,587,920,27014
Hancel Rincon,STL,AAA,24,71.1,.289,1.53,20.1%,48.3%,31.6%,23.6%,18.2%,46.3%,22.3%,31.4%,13.7%,430,755,1185,27144
Rolddy Muñoz,ATL,AAA,26,45.2,.294,2.55,23.5%,54.9%,21.6%,13.6%,18.2%,55.7%,15.1%,29.2%,15.5%,316,454,770,27407
Jared Shuster,STL,AAA,27,57.0,.343,1.36,22.3%,44.7%,33.0%,13.6%,20.3%,33.7%,30.3%,36.0%,13.4%,368,618,986,27472
Garrett Stallings,MIL,AAA,28,81.0,.314,1.26,26.0%,41.3%,32.8%,23.4%,7.8%,46.3%,19.6%,34.2%,11.5%,493,866,1359,27485
Clayton Beeter,WSN,AAA,27,2.0,.200,0.25,0.0%,20.0%,80.0%,75.0%,0.0%,40.0%,0.0%,60.0%,10.5%,5,14,19,27494
Spencer Strider,ATL,AAA,27,9.1,.294,0.71,29.4%,29.4%,41.2%,14.3%,0.0%,52.9%,23.5%,23.5%,21.1%,51,96,147,27498
Slade Cecconi,CLE,AAA,27,3.2,.273,1.25,18.2%,45.5%,36.4%,25.0%,0.0%,45.5%,27.3%,27.3%,7.0%,28,43,71,27500
Jared Koenig,MIL,AAA,32,17.0,.265,0.63,17.0%,31.9%,51.1%,29.2%,0.0%,44.9%,26.5%,28.6%,7.8%,108,173,281,27517
Graham Ashcraft,CIN,AAA,28,4.2,.333,1.75,8.3%,58.3%,33.3%,0.0%,0.0%,41.7%,25.0%,33.3%,11.2%,38,51,89,27552
CJ Van Eyk,TOR,AAA,27,99.0,.309,1.20,25.9%,40.5%,33.7%,29.8%,8.7%,39.0%,25.8%,35.2%,9.5%,572,1020,1592,27568
Cole Henry,WSN,AAA,26,21.0,.313,0.45,31.8%,21.2%,47.0%,29.0%,12.9%,32.8%,20.9%,46.3%,11.1%,151,247,398,27570
Davis Daniel,CIN,AAA,29,93.2,.319,1.41,25.8%,43.4%,30.7%,18.3%,14.6%,44.4%,24.1%,31.5%,8.0%,570,998,1568,27582
Garrett Acton,MIA,AAA,28,20.0,.195,0.73,9.5%,38.1%,52.4%,13.6%,4.5%,35.7%,33.3%,31.0%,15.1%,125,199,324,27583
Logan Allen,CLE,AAA,27,94.2,.344,1.26,20.7%,44.1%,35.2%,20.0%,16.7%,42.4%,24.4%,33.2%,11.1%,615,1044,1659,27589
Eric Orze,MIN,AAA,28,17.0,.163,1.00,17.4%,41.3%,41.3%,26.3%,15.8%,39.1%,37.0%,23.9%,13.9%,76,154,230,27626
Mitchell Parker,WSN,AAA,26,13.1,.395,0.58,25.0%,27.5%,47.5%,36.8%,10.5%,37.5%,25.0%,37.5%,15.5%,82,150,232,27636
Connor Phillips,CIN,AAA,25,31.2,.313,0.86,17.5%,38.1%,44.4%,32.1%,3.6%,44.6%,15.4%,40.0%,15.8%,265,362,627,27649
Christian Roa,MIN,AAA,27,14.1,.429,0.93,27.5%,35.0%,37.5%,13.3%,33.3%,45.0%,32.5%,22.5%,10.7%,128,191,319,27662
Zach McCambley,CIN,AAA,27,59.1,.287,1.43,25.0%,44.1%,30.9%,19.0%,11.9%,37.6%,33.3%,29.1%,14.3%,390,584,974,27666
Brandon Eisert,PIT,AAA,28,27.0,.310,1.63,27.5%,44.9%,27.5%,36.8%,5.3%,47.2%,22.2%,30.6%,11.3%,174,288,462,27668
Carson Spiers,CIN,AAA,28,10.1,.250,0.82,20.0%,36.0%,44.0%,18.2%,18.2%,46.2%,23.1%,30.8%,10.2%,49,98,147,27685
Eric Yang,CHC,AAA,28,1.0,.250,2.00,25.0%,50.0%,25.0%,0.0%,0.0%,75.0%,0.0%,25.0%,9.1%,11,11,22,27698
Mitch Spence,KCR,AAA,28,74.0,.311,1.56,24.7%,45.9%,29.4%,20.6%,17.6%,47.4%,21.8%,30.8%,12.9%,439,771,1210,27707
Brett Wisely,ATL,AAA,27,0.2,.600,1.00,42.9%,28.6%,28.6%,50.0%,100.0%,14.3%,57.1%,28.6%,0.0%,13,17,30,27735
Mick Abel,MIN,AAA,24,8.0,.263,1.11,5.0%,50.0%,45.0%,33.3%,11.1%,30.0%,20.0%,50.0%,11.1%,30,78,108,27756
Dax Fulton,MIA,AAA,24,58.2,.298,1.40,19.9%,46.8%,33.3%,21.2%,15.4%,44.7%,24.5%,30.8%,9.1%,453,640,1093,27757
Yosver Zulueta,CHC,AAA,28,18.1,.333,2.18,30.0%,48.0%,22.0%,9.1%,27.3%,40.0%,38.0%,22.0%,11.9%,116,194,310,27765
Eury Pérez,MIA,AAA,23,3.2,.375,1.33,12.5%,50.0%,37.5%,33.3%,0.0%,75.0%,0.0%,25.0%,15.7%,14,37,51,27768
Kyle Nicolas,CIN,AAA,27,42.0,.387,1.36,29.7%,40.5%,29.7%,12.1%,9.1%,38.6%,24.6%,36.8%,11.9%,412,523,935,27775
Zach Brzykcy,MIA,AAA,26,51.2,.302,1.09,25.7%,38.8%,35.5%,27.8%,11.1%,41.9%,29.7%,28.4%,11.3%,366,542,908,27783
Tyler Gentry,DET,AAA,27,1.0,.250,1.00,50.0%,25.0%,25.0%,0.0%,0.0%,50.0%,50.0%,0.0%,6.7%,8,7,15,27784
Shane Drohan,MIL,AAA,27,13.2,.343,1.45,27.0%,43.2%,29.7%,9.1%,18.2%,40.5%,18.9%,40.5%,8.4%,93,157,250,27814
Brandon Young,BAL,AAA,27,16.2,.167,2.29,36.1%,44.4%,19.4%,42.9%,0.0%,48.6%,21.6%,29.7%,19.1%,72,148,220,27819
Jared Jones,PIT,AAA,24,7.1,.333,2.75,16.7%,61.1%,22.2%,25.0%,25.0%,57.9%,15.8%,26.3%,14.6%,48,82,130,27863
Beck Way,KCR,AAA,26,31.0,.351,1.95,22.4%,51.3%,26.3%,30.0%,15.0%,49.4%,15.6%,35.1%,11.5%,175,319,494,27877
Jefry Yan,NYM,AAA,29,15.0,.263,2.75,25.0%,55.0%,20.0%,25.0%,25.0%,40.0%,25.0%,35.0%,19.0%,102,161,263,27902
Noah Murdock,PIT,AAA,27,27.1,.290,4.33,17.2%,67.2%,15.5%,0.0%,0.0%,40.3%,17.7%,41.9%,8.9%,194,302,496,27908
Daniel Palencia,CHC,AAA,26,3.1,.429,1.00,42.9%,28.6%,28.6%,50.0%,0.0%,42.9%,28.6%,28.6%,13.0%,27,42,69,27914
Coleman Crow,MIL,AAA,25,89.2,.301,1.31,28.2%,40.7%,31.1%,22.7%,10.7%,45.3%,24.9%,29.8%,10.0%,488,927,1415,27926
John McMillon,PHI,AAA,28,9.1,.280,1.71,20.8%,50.0%,29.2%,14.3%,0.0%,54.2%,25.0%,20.8%,9.7%,101,116,217,27942
Andry Lara,WSN,AAA,23,108.1,.308,1.39,19.5%,46.8%,33.6%,18.8%,13.4%,43.0%,24.6%,32.5%,10.0%,661,1103,1764,27967
Luke Little,CHC,AAA,25,32.2,.356,1.54,24.1%,46.0%,29.9%,23.1%,7.7%,34.4%,31.1%,34.4%,10.2%,301,382,683,28036
Brandan Bidois,PIT,AAA,25,22.1,.379,0.68,23.0%,31.1%,45.9%,17.9%,14.3%,40.3%,33.9%,25.8%,12.1%,205,267,472,28052
Luis Perales,WSN,AAA,23,96.1,.243,1.40,19.8%,46.8%,33.3%,29.8%,11.9%,49.0%,23.3%,27.6%,12.3%,641,989,1630,28148
Wilber Dotel,PIT,AAA,23,36.0,.324,0.91,22.9%,36.7%,40.4%,22.7%,6.8%,30.9%,28.2%,40.9%,12.0%,217,398,615,28901
Antwone Kelly,PIT,AAA,22,91.1,.274,0.99,24.9%,37.4%,37.7%,17.0%,12.0%,45.8%,22.1%,32.1%,10.5%,577,961,1538,29000
Jedixson Paez,BOS,AAA,22,12.1,.208,1.22,23.1%,42.3%,34.6%,22.2%,22.2%,46.2%,15.4%,38.5%,19.1%,55,123,178,29114
Yilber Díaz,DET,AAA,25,19.0,.271,0.64,23.4%,29.8%,46.8%,27.3%,4.5%,44.7%,27.7%,27.7%,14.6%,133,209,342,29271
Kendry Rojas,MIN,AAA,23,34.0,.311,1.50,24.7%,45.2%,30.1%,14.3%,10.7%,33.3%,36.6%,30.1%,14.9%,173,365,538,29423
Gordon Graceffo,STL,AAA,26,1.1,.000,3.00,0.0%,100.0%,0.0%,0.0%,0.0%,66.7%,0.0%,33.3%,15.8%,9,10,19,29519
Andre Granillo,DET,AAA,26,44.1,.312,0.62,21.5%,30.0%,48.5%,23.8%,12.7%,49.6%,19.5%,30.8%,11.1%,284,498,782,29542
Patrick Monteverde,MIA,AAA,28,96.0,.303,0.93,25.6%,35.9%,38.5%,20.7%,14.7%,46.3%,27.4%,26.4%,9.9%,601,1001,1602,29564
Chase Lee,TOR,AAA,27,50.2,.267,1.30,16.1%,47.4%,36.5%,16.0%,6.0%,33.3%,24.6%,42.0%,9.8%,277,500,777,29574
Joe Boyle,TBR,AAA,26,61.2,.386,1.90,23.8%,50.0%,26.3%,7.1%,14.3%,47.2%,24.5%,28.2%,12.3%,509,720,1229,29608
Kyle Backhus,PHI,AAA,28,23.1,.406,2.36,23.0%,54.1%,23.0%,14.3%,14.3%,41.9%,30.6%,27.4%,9.2%,125,234,359,29615
Matt Svanson,STL,AAA,27,18.2,.319,2.67,26.7%,53.3%,20.0%,22.2%,0.0%,40.4%,17.0%,42.6%,10.9%,109,185,294,29629
Hayden Juenger,TOR,AAA,25,24.1,.364,1.38,23.1%,44.6%,32.3%,23.8%,0.0%,43.9%,22.7%,33.3%,10.0%,161,290,451,29640
Robert Gasser,MIL,AAA,27,26.2,.388,1.25,31.8%,37.9%,30.3%,25.0%,5.0%,46.3%,19.4%,34.3%,14.5%,139,283,422,29812
Jackson Wolf,DET,AAA,27,22.2,.240,1.40,26.5%,42.9%,30.6%,26.7%,0.0%,40.0%,22.0%,38.0%,12.6%,128,228,356,29832
Ryan Bergert,KCR,AAA,26,9.2,.308,1.00,33.3%,33.3%,33.3%,22.2%,11.1%,40.7%,25.9%,33.3%,9.8%,69,114,183,29863
Chayce McDermott,NYM,AAA,27,9.1,.364,5.50,38.1%,52.4%,9.5%,0.0%,0.0%,47.6%,9.5%,42.9%,14.9%,74,107,181,29866
Tanner McDougal,CHW,AAA,23,42.1,.225,1.07,18.7%,42.1%,39.3%,14.3%,14.3%,38.3%,30.8%,30.8%,12.3%,313,446,759,29887
Andrew Alvarez,WSN,AAA,27,34.0,.295,2.76,23.8%,56.0%,20.2%,17.6%,41.2%,36.5%,23.5%,40.0%,11.2%,232,347,579,29914
Spencer Arrighetti,TOR,AAA,26,6.0,.125,0.67,11.8%,35.3%,52.9%,33.3%,11.1%,58.8%,23.5%,17.6%,9.3%,33,53,86,29921
Wyatt Olds,BOS,AAA,26,50.2,.283,1.36,25.4%,43.0%,31.6%,13.9%,19.4%,35.3%,30.3%,34.5%,15.0%,340,561,901,29922
Dylan Dodd,ATL,AAA,28,13.0,.360,0.73,13.3%,36.7%,50.0%,0.0%,33.3%,43.3%,26.7%,30.0%,16.8%,67,159,226,29928
Riley Martin,CHC,AAA,28,3.0,.250,1.00,55.6%,22.2%,22.2%,0.0%,50.0%,44.4%,33.3%,22.2%,4.3%,19,28,47,29934
Jack Sinclair,WSN,AAA,27,60.1,.305,1.83,25.7%,48.0%,26.3%,30.0%,10.0%,42.9%,24.0%,33.1%,11.2%,411,662,1073,29945
Grant Hartwig,MIN,AAA,28,40.0,.380,1.21,32.8%,36.8%,30.4%,18.4%,10.5%,40.0%,27.2%,32.8%,7.8%,281,449,730,29946
Jordan Leasure,CHW,AAA,27,4.1,.200,1.00,20.0%,40.0%,40.0%,0.0%,0.0%,30.0%,10.0%,60.0%,16.9%,20,45,65,29950
AJ Smith-Shawver,ATL,AAA,23,21.2,.264,2.08,28.8%,48.1%,23.1%,0.0%,0.0%,47.2%,20.8%,32.1%,11.3%,152,239,391,29960
Tyler Uberstine,ATL,AAA,27,43.1,.245,0.85,29.4%,32.4%,38.2%,20.5%,7.7%,35.7%,32.1%,32.1%,12.5%,247,431,678,29961
Grant Holman,DET,AAA,26,30.0,.286,1.88,16.3%,54.7%,29.1%,20.0%,16.0%,46.5%,20.9%,32.6%,12.9%,138,288,426,30002
Joe Rock,TBR,AAA,25,32.2,.407,1.75,20.5%,50.6%,28.9%,12.5%,20.8%,42.4%,17.6%,40.0%,11.8%,299,396,695,30016
Julian Aguiar,CIN,AAA,25,43.1,.284,1.29,22.3%,43.8%,33.9%,17.1%,17.1%,52.5%,25.4%,22.1%,11.1%,297,484,781,30031
Cade Povich,BAL,AAA,26,55.2,.308,1.05,23.4%,39.2%,37.3%,23.7%,27.1%,45.1%,23.8%,31.1%,13.6%,332,611,943,30055
Will Dion,CLE,AAA,26,37.1,.345,0.55,29.5%,25.0%,45.5%,22.5%,5.0%,39.8%,30.7%,29.5%,13.6%,204,419,623,30061
Tyler Samaniego,BOS,AAA,27,33.2,.343,1.56,21.9%,47.6%,30.5%,28.1%,15.6%,40.6%,21.7%,37.7%,9.6%,206,367,573,30081
Jack Anderson,MIN,AAA,26,82.2,.298,1.04,22.1%,39.7%,38.2%,15.0%,14.0%,49.2%,21.4%,29.3%,10.5%,452,858,1310,30086
Andrew Painter,PHI,AAA,23,23.2,.364,1.19,32.4%,36.8%,30.9%,33.3%,9.5%,39.7%,32.4%,27.9%,10.9%,141,255,396,30091
Jordan Wicks,CHC,AAA,26,82.1,.328,1.50,24.0%,45.6%,30.4%,11.3%,17.5%,44.4%,25.4%,30.2%,11.8%,562,856,1418,30094
Christian Scott,NYM,AAA,27,13.2,.294,0.71,19.4%,33.3%,47.2%,23.5%,17.6%,40.5%,18.9%,40.5%,14.8%,75,148,223,30107
Nate Lavender,NYM,AAA,26,33.0,.339,1.17,18.8%,43.8%,37.5%,20.8%,16.7%,43.9%,18.2%,37.9%,15.4%,170,348,518,30109
Eric Cerantola,KCR,AAA,26,30.1,.309,1.38,28.6%,41.4%,30.0%,9.5%,19.0%,41.7%,30.6%,27.8%,15.6%,224,327,551,30128
Brant Hurter,DET,AAA,27,7.1,.500,8.00,30.8%,61.5%,7.7%,50.0%,0.0%,53.8%,19.2%,26.9%,12.7%,60,90,150,30133
Ty Madden,DET,AAA,26,47.0,.279,0.83,17.6%,37.3%,45.1%,17.2%,10.9%,45.2%,24.0%,30.8%,10.8%,342,484,826,30140
Doug Nikhazy,CHC,AAA,26,44.2,.398,1.02,25.7%,37.5%,36.8%,26.0%,20.0%,40.6%,35.5%,23.9%,11.0%,384,506,890,30142
Dom Hamel,NYY,AAA,27,91.1,.316,0.82,24.7%,33.9%,41.4%,27.9%,13.9%,41.8%,21.7%,36.5%,10.1%,651,988,1639,30153
Chad Dallas,TOR,AAA,26,66.0,.321,1.31,23.9%,43.1%,33.0%,12.9%,6.5%,40.8%,26.7%,32.5%,10.6%,389,710,1099,30158
Richard Fitts,STL,AAA,26,15.1,.295,1.38,27.9%,41.9%,30.2%,30.8%,0.0%,43.2%,29.5%,27.3%,9.9%,91,141,232,30160
Carlos Rodriguez,MIL,AAA,24,46.1,.397,1.10,30.5%,36.4%,33.1%,17.6%,15.7%,52.5%,20.9%,26.6%,13.2%,367,556,923,30161
Ricky Tiedemann,TOR,AAA,23,8.0,.381,3.67,26.3%,57.9%,15.8%,66.7%,0.0%,19.0%,33.3%,47.6%,13.4%,46,81,127,30165
Marco Raya,MIN,AAA,23,59.1,.268,1.43,18.4%,48.0%,33.6%,15.7%,27.5%,41.3%,30.3%,28.4%,14.5%,354,603,957,30166
Chase Petty,CIN,AAA,23,54.0,.320,1.17,27.7%,39.0%,33.3%,20.8%,15.1%,51.6%,25.5%,23.0%,12.1%,355,581,936,30170
Mason Black,KCR,AAA,26,58.0,.320,1.22,23.1%,42.3%,34.6%,23.8%,19.0%,43.7%,25.1%,31.1%,8.1%,338,616,954,30171
Travis Adams,MIN,AAA,26,7.0,.417,2.17,20.8%,54.2%,25.0%,33.3%,0.0%,37.5%,12.5%,50.0%,14.4%,54,85,139,30180
Mike Paredes,MIN,AAA,25,34.2,.280,1.67,24.2%,47.4%,28.4%,29.6%,18.5%,48.5%,20.6%,30.9%,12.5%,184,330,514,30187
Franco Aleman,CLE,AAA,26,32.2,.226,0.85,23.8%,34.9%,41.3%,34.6%,3.8%,29.0%,22.6%,48.4%,16.3%,167,343,510,30195
Hunter Dobbins,STL,AAA,26,62.2,.303,1.79,20.0%,51.3%,28.7%,17.9%,12.5%,41.0%,20.5%,38.5%,9.1%,379,685,1064,30240
Didier Fuentes,ATL,AAA,21,16.2,.212,0.93,14.7%,41.2%,44.1%,20.0%,6.7%,50.0%,17.6%,32.4%,15.4%,96,145,241,30661
Luis De León,BAL,AAA,23,18.0,.385,2.36,16.1%,58.9%,25.0%,21.4%,28.6%,43.6%,30.9%,25.5%,8.5%,141,211,352,30944
Kenley Jansen,DET,AAA,38,0.2,.667,1.00,33.3%,33.3%,33.3%,0.0%,0.0%,33.3%,66.7%,0.0%,13.6%,10,12,22,3096
Luis Guerrero,TBR,AAA,25,37.1,.250,1.07,20.9%,40.9%,38.2%,21.4%,33.3%,45.8%,24.6%,29.7%,12.9%,284,416,700,31184
Chris Roycroft,TBR,AAA,29,28.2,.344,3.44,22.0%,60.4%,17.6%,12.5%,6.3%,48.4%,17.9%,33.7%,9.5%,158,294,452,31261
Eduardo Rivera,BOS,AAA,23,45.2,.280,2.00,22.2%,51.9%,25.9%,21.4%,10.7%,56.5%,20.4%,23.1%,13.9%,348,502,850,31280
Colton Gordon,MIL,AAA,27,48.1,.271,0.95,20.7%,38.6%,40.7%,25.4%,16.9%,47.7%,21.5%,30.9%,10.2%,266,508,774,31312
Max Scherzer,TOR,AAA,41,15.2,.265,0.87,17.6%,38.2%,44.1%,6.7%,13.3%,34.3%,34.3%,31.4%,16.9%,85,157,242,3137
Logan Henderson,MIL,AAA,24,24.0,.320,0.89,26.5%,34.7%,38.8%,31.6%,0.0%,44.9%,16.3%,38.8%,12.3%,145,262,407,31475
Michael Darrell-Hicks,PIT,AAA,28,38.2,.250,0.90,15.2%,40.2%,44.6%,31.7%,9.8%,43.5%,27.2%,29.3%,13.2%,269,377,646,31501
Victor Mederos,ATL,AAA,25,40.1,.297,1.42,24.3%,44.3%,31.3%,16.7%,13.9%,37.9%,26.7%,35.3%,9.7%,267,410,677,31533
Zach Maxwell,CIN,AAA,25,41.1,.346,1.24,29.0%,39.3%,31.8%,17.6%,5.9%,46.8%,22.0%,31.2%,10.3%,335,500,835,31610
Carson Palmquist,WSN,AAA,25,16.2,.190,1.00,9.5%,45.2%,45.2%,10.5%,0.0%,40.5%,21.4%,38.1%,10.3%,104,157,261,31612
William Kempner,MIA,AAA,25,31.2,.293,0.57,23.0%,27.9%,49.2%,23.3%,10.0%,45.9%,21.3%,32.8%,13.0%,230,354,584,31615
Brian Fitzpatrick,MIL,AAA,26,16.0,.324,1.42,14.7%,50.0%,35.3%,8.3%,0.0%,44.7%,26.3%,28.9%,13.3%,91,164,255,31624
Mason Adams,CHW,AAA,26,36.0,.297,2.09,24.5%,51.1%,24.5%,13.0%,13.0%,36.2%,26.6%,37.2%,10.1%,217,376,593,31663
Shane Smith,CHW,AAA,26,49.0,.304,2.17,24.6%,51.6%,23.8%,10.0%,10.0%,43.8%,30.5%,25.8%,9.1%,390,516,906,31687
Cameron Weston,NYM,AAA,25,53.1,.387,1.48,25.0%,44.7%,30.3%,15.2%,21.7%,49.7%,22.3%,28.0%,12.9%,391,650,1041,31696
Ben Ross,MIN,AAA,25,0.0,1.000,0.00,50.0%,0.0%,50.0%,0.0%,50.0%,50.0%,25.0%,25.0%,0.0%,11,12,23,31710
Jonathan Cannon,CHW,AAA,25,111.1,.295,0.88,23.0%,36.0%,41.0%,18.2%,15.9%,42.9%,24.9%,32.2%,11.8%,664,1207,1871,31730
Josh White,MIA,AAA,25,56.0,.233,1.06,26.5%,37.9%,35.6%,27.7%,14.9%,57.4%,20.6%,22.1%,12.7%,391,577,968,31738
David Sandlin,CHW,AAA,25,65.0,.260,1.43,22.5%,45.6%,32.0%,29.6%,7.4%,41.6%,23.1%,35.3%,12.1%,372,673,1045,31743
JR Ritchie,ATL,AAA,23,76.1,.251,1.76,21.2%,50.3%,28.5%,14.5%,14.5%,41.5%,28.0%,30.6%,10.9%,469,777,1246,31760
Owen Murphy,ATL,AAA,22,90.2,.242,0.80,22.6%,34.3%,43.1%,20.4%,10.7%,45.7%,29.6%,24.7%,12.2%,490,945,1435,31761
Alex McFarlane,PHI,AAA,25,4.1,.143,0.50,40.0%,20.0%,40.0%,0.0%,0.0%,50.0%,16.7%,33.3%,9.6%,29,44,73,31773
Orion Kerkering,PHI,AAA,25,4.0,.300,0.80,10.0%,40.0%,50.0%,0.0%,0.0%,30.0%,20.0%,50.0%,22.2%,14,40,54,31776
Troy Melton,DET,AAA,25,2.0,.400,4.00,0.0%,80.0%,20.0%,0.0%,0.0%,40.0%,60.0%,0.0%,14.8%,21,33,54,31807
Blake Burkhalter,ATL,AAA,25,26.0,.288,0.96,20.9%,38.8%,40.3%,22.2%,7.4%,33.8%,25.0%,41.2%,12.2%,145,257,402,31809
Elmer Rodríguez,NYY,AAA,22,97.1,.287,2.57,24.4%,54.4%,21.2%,34.0%,9.4%,49.2%,21.9%,28.9%,10.4%,647,975,1622,31811
Cade Gibson,MIA,AAA,28,21.1,.294,1.47,22.9%,45.8%,31.3%,20.0%,6.7%,51.0%,17.6%,31.4%,12.6%,130,220,350,31815
Zebby Matthews,MIN,AAA,26,34.1,.330,1.63,23.3%,47.6%,29.1%,16.7%,30.0%,42.5%,27.4%,30.2%,12.2%,199,385,584,31827
Kodai Senga,NYM,AAA,33,8.2,.370,1.13,32.0%,36.0%,32.0%,12.5%,0.0%,44.4%,33.3%,22.2%,14.0%,76,95,171,31838
Cade Winquest,STL,AAA,26,39.2,.333,2.05,23.9%,51.1%,25.0%,18.2%,18.2%,35.6%,21.8%,42.5%,12.2%,253,433,686,31850
Cooper Hjerpe,STL,AAA,25,19.0,.286,1.25,20.6%,44.1%,35.3%,50.0%,0.0%,30.6%,22.2%,47.2%,11.3%,150,194,344,31853
Connor Prielipp,MIN,AAA,25,18.2,.263,2.44,18.4%,57.9%,23.7%,33.3%,11.1%,41.0%,25.6%,33.3%,13.6%,121,188,309,31857
Peyton Pallette,CHW,AAA,25,27.1,.368,1.88,31.3%,44.8%,23.9%,6.3%,6.3%,44.1%,30.9%,25.0%,11.7%,208,324,532,31865
Matt Pushard,MIA,AAA,28,46.0,.291,0.94,23.6%,37.0%,39.4%,18.0%,10.0%,36.9%,27.7%,35.4%,13.3%,325,515,840,31870
Max Rajcic,STL,AAA,24,40.2,.277,1.62,21.6%,48.5%,29.9%,31.0%,17.2%,46.0%,22.0%,32.0%,11.9%,249,423,672,31873
Trevor Martin,TBR,AAA,25,43.2,.328,1.45,21.2%,46.6%,32.2%,31.6%,7.9%,36.1%,24.6%,39.3%,13.0%,285,483,768,31878
Duncan Davitt,CHW,AAA,26,66.1,.335,1.34,28.8%,40.8%,30.4%,20.7%,15.5%,46.4%,21.1%,32.5%,11.7%,417,709,1126,31886
Andrew Morris,MIN,AAA,24,7.1,.238,0.46,9.5%,28.6%,61.9%,23.1%,0.0%,14.3%,38.1%,47.6%,4.7%,51,76,127,31891
Robby Snelling,MIA,AAA,22,29.0,.184,2.90,23.5%,56.9%,19.6%,30.0%,20.0%,45.1%,29.4%,25.5%,10.2%,187,305,492,31893
Brycen Mautz,STL,AAA,24,85.2,.269,1.17,22.5%,41.9%,35.7%,17.3%,9.9%,43.7%,23.8%,32.5%,10.1%,649,913,1562,31910
Hayden Harris,ATL,AAA,27,46.0,.349,0.79,31.2%,30.3%,38.5%,26.2%,14.3%,33.6%,34.5%,31.9%,10.7%,363,508,871,31913
Tyler Schweitzer,CHW,AAA,25,49.0,.320,1.48,20.5%,47.4%,32.1%,22.0%,10.0%,41.1%,20.3%,38.6%,10.0%,258,489,747,31920
Cameron Foster,BAL,AAA,27,14.0,.395,0.76,17.8%,35.6%,46.7%,9.5%,14.3%,20.0%,33.3%,46.7%,10.3%,90,162,252,31942
Riley Cornelio,WSN,AAA,26,66.0,.318,0.79,26.6%,32.4%,41.0%,24.6%,14.0%,46.4%,25.7%,27.9%,17.9%,459,726,1185,31953
Jake Bennett,BOS,AAA,25,39.1,.284,2.12,21.2%,53.5%,25.3%,32.0%,8.0%,47.6%,20.0%,32.4%,12.2%,197,392,589,31959
Drew Thorpe,CHW,AAA,25,19.2,.298,1.87,25.9%,48.3%,25.9%,20.0%,6.7%,50.0%,20.7%,29.3%,14.1%,112,200,312,31967
Brad Lord,WSN,AAA,26,1.0,.000,1.00,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,25.0%,4,8,12,31972
Thomas Harrington,PIT,AAA,24,90.0,.325,0.78,25.4%,32.7%,41.9%,16.7%,9.6%,52.1%,21.4%,26.4%,12.0%,567,1010,1577,31989
Austin Peterson,CLE,AAA,26,95.1,.340,1.13,25.3%,39.6%,35.1%,24.7%,14.0%,39.3%,28.1%,32.6%,10.5%,591,996,1587,31994
Alex Cook,TBR,AAA,25,42.2,.265,1.14,29.2%,37.7%,33.0%,25.7%,17.1%,38.9%,19.4%,41.7%,13.9%,183,456,639,32015
Drew Sommers,DET,AAA,25,21.0,.326,1.06,26.7%,37.8%,35.6%,6.3%,12.5%,37.8%,24.4%,37.8%,10.9%,146,247,393,32026
