Source League ID,League Name,League Level,Age,Players,Total G,Total PA,Total AB,FGPts_per_game,BB_K_ratio,BB_pct,K_pct,Approach_score,Speed_score,LD%,HR_FB_pct,wRC+,Average Age
9,Carolina League,A,27,1.0,1.0,2.0,2.0,5.5,,,0.5,,0.14285714,,,196.3809359963088,27
9,Carolina League,A,28,1.0,13.0,52.0,47.0,5.346153846153846,0.16666666666666666,0.038461538,0.23076923,0.12179487200000001,5.14285714,0.285714285,,66.30791812414746,28
9,Carolina League,A,30,1.0,3.0,10.0,9.0,2.5,,,0.2,,0.14285714,,,44.34859559348872,30
10,Florida State League,A,17,2.0,106.0,463.0,379.0,6.367924528301887,0.6512075397604555,0.15766738626565877,0.24190064788552915,0.39067347366063215,6.809764276491097,0.25290508129805617,0.04852675929805615,77.54817094845177,17
10,Florida State League,A,18,17.0,514.0,2269.0,1924.0,7.371595330739299,0.6151773952170191,0.12356067271789195,0.21627598370942064,0.4086027488339891,5.263345508482449,0.2225033415351111,0.08756312158260446,98.42657392542911,18
10,Florida State League,A,19,57.0,1965.0,8316.0,7052.0,6.88934217236104,0.6150154176910972,0.12304141819081744,0.23063041345680943,0.40429152325635165,5.566938528811546,0.22783492194158822,0.11603116836588503,100.50172293084184,19
10,Florida State League,A,20,115.0,4635.0,19165.0,16389.0,6.431283710895362,0.5295315656567836,0.11659757526992709,0.24478079289331942,0.3447404870393334,5.7463724920019645,0.239174382850868,0.09326268403197623,96.2194978787538,20
10,Florida State League,A,21,110.0,3584.0,14179.0,11971.0,6.300641741071429,0.553853063508936,0.12481457898050435,0.24721320682623113,0.35242859932313175,5.566366325419475,0.23181718933567225,0.10588867896299935,98.39122875499986,21
10,Florida State League,A,22,119.0,3556.0,13959.0,11795.0,6.412120359955006,0.5485370984523766,0.12192304869486754,0.24794039642123358,0.35357405896612853,5.525417672680706,0.23889203952371382,0.10616983828911453,102.24554540459803,22
10,Florida State League,A,23,62.0,1609.0,6307.0,5219.0,6.180486284289277,0.6258711474557,0.13281249950589927,0.23345500671448977,0.40061253569254596,5.106687187942074,0.22856094560076287,0.11436260278105735,103.623593368075,23
10,Florida State League,A,24,38.0,822.0,3155.0,2686.0,6.606447688564477,0.6397680272104103,0.11724806161821705,0.2205648995455411,0.43532128205983633,5.575474503903808,0.23405383847974273,0.13085058472081218,108.6848518345982,24
10,Florida State League,A,25,24.0,201.0,779.0,647.0,6.848258706467662,0.6828374730834603,0.14979757037921726,0.2618741973594352,0.4011466340311829,4.503659707213984,0.24386897822919512,0.20246594322393166,112.33085800297694,25
10,Florida State League,A,26,11.0,89.0,340.0,285.0,6.938202247191011,0.5730290989062918,0.11728395027777777,0.2352941173264706,0.3715157084917678,5.244786806297399,0.22286686787774299,0.1688638277472119,112.09391618424165,26
10,Florida State League,A,27,5.0,18.0,73.0,63.0,7.388888888888889,1.2196969696969697,0.14492753560869565,0.12121212084848484,0.9242424254848486,2.7722669162623577,0.20784140069696969,0.2232142849375,135.4190582209209,27
10,Florida State League,A,28,6.0,16.0,55.0,47.0,9.25,0.892156862745098,0.19512195095121948,0.29166666629166665,0.5049019608529413,2.268614715590909,0.38461538430769227,0.40416666655,167.86008553160016,28
10,Florida State League,A,29,5.0,26.0,100.0,79.0,8.442307692307692,1.2857142857142858,0.19999999949,0.15584415541558444,0.8181818194545454,2.1025904996743363,0.30182706125,0.21523809496,158.22245627413986,29
10,Florida State League,A,30,4.0,18.0,65.0,56.0,3.8055555555555554,0.6152146464646464,0.16666666627083335,0.2923076919384615,0.3099747480577651,2.516194521769198,0.27354111329310343,,58.22873840127254,30
10,Florida State League,A,31,3.0,7.0,21.0,17.0,3.7142857142857144,3.0,0.23076923,0.2857142850952381,2.076923082,0.14285714,0.22222222200000002,0.2,74.1259793613848,31
10,Florida State League,A,33,1.0,4.0,14.0,11.0,3.875,1.5,0.214285714,0.142857142,0.964285716,1.60119047125,0.333333333,,117.4205906686167,33
