Player Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId,Source Report,Source League ID,Level_advanced,PA_advanced,BB%,K%,BB/K,AVG_advanced,OBP_advanced,SLG,OPS_advanced,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,Source Report_advanced,Level_batted,PA_batted,BABIP_batted,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB%,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,Source Report_batted,League Name,League Level,FGPts_est,Fantasy Points Formula,FGPts_per_game,AB_per_game,BA,OBP,SLP,OPS,BB_K_ratio,BB_pct,K_pct,Approach_score,Speed_score,HR_FB_pct,Estimated BIP,Estimated FB,Team League Max G,Player Team Game Share
Dustin Harris,CHW,AAA,26,24,78,89,17,12,2,1,2,14,11,8,0,22,2,1,0,0,1,2,0.217948717,25705,standard,2,AAA,89,0.08988764,0.247191011,0.363636363,0.217948717,0.303370786,0.346153846,0.649524632,0.128205129,5.8832083379312206,0.272727272,-0.903729393146932,8.582011060663485,-3.473559303334929,0.2998511938566572,63.09389353999329,advanced,AAA,89,0.272727272,1.176470588,0.339285714,0.357142857,0.303571428,0.235294117,0.117647058,0.54385965,0.29824561,0.15789474,0.12130178,120.0,218.0,338.0,batted,International League,AAA,129.0,fantrax_hitting_categories,5.375,3.25,0.21794871794871795,0.30337078651685395,0.34615384615384615,0.6495246326707,0.36363636363636365,0.08988764,0.247191011,0.24106230872727274,5.8832083379312206,0.117647058,55.0,16.69642854,52,0.46153846153846156
Eduardo Valencia,DET,AAA,26,52,197,223,46,30,4,1,11,35,29,21,0,47,4,1,0,2,1,1,0.233502538,sa3006622,standard,2,AAA,223,0.094170403,0.210762331,0.44680851,0.233502538,0.31838565,0.431472081,0.749857731,0.197969543,4.058900073315512,0.25,-0.6679369783960283,28.39302682332345,-1.8136270100658345,0.3360396880205437,99.76626632537932,advanced,AAA,223,0.25,1.277777777,0.18,0.46,0.36,0.166666666,0.203703703,0.37086093,0.27152318,0.35761589,0.10814095,303.0,520.0,823.0,batted,International League,AAA,371.0,fantrax_hitting_categories,7.134615384615385,3.7884615384615383,0.233502538071066,0.3183856502242152,0.43147208121827413,0.7498577314424894,0.44680851063829785,0.094170403,0.210762331,0.3105619699148936,4.058900073315512,0.203703703,140.0,50.4,52,1.0
Endy Rodriguez,PIT,AAA,26,34,113,136,25,18,6,0,1,11,16,18,0,30,1,3,0,4,0,0,0.221238938,25332,standard,2,AAA,136,0.132352941,0.220588235,0.6,0.221238938,0.325925925,0.300884955,0.62681088,0.079646017,1.0059523775,0.282352941,-0.2657880564220249,13.05381534829005,-5.368179814673818,0.2993321255401329,72.86680899799994,advanced,AAA,136,0.282352941,1.2,0.232558139,0.418604651,0.348837209,0.1,0.033333333,0.47058824,0.2,0.32941176,0.11842105,205.0,327.0,532.0,batted,International League,AAA,166.0,fantrax_hitting_categories,4.882352941176471,3.323529411764706,0.22123893805309736,0.32592592592592595,0.3008849557522124,0.6268108816781384,0.6,0.132352941,0.220588235,0.3882352944,1.0059523775,0.033333333,85.0,29.651162765,53,0.6415094339622641
Ethan Murray,MIL,AAA,26,35,111,126,24,20,2,0,2,10,13,13,0,38,1,1,0,2,1,0,0.216216216,sa3017051,standard,2,AAA,126,0.103174603,0.301587301,0.342105263,0.216216216,0.301587301,0.288288288,0.589875589,0.072072072,2.7248724777193676,0.305555555,-0.0442376704886555,10.141345228624171,-6.926091466474705,0.2811803444037362,62.34412210479985,advanced,AAA,126,0.305555555,1.541666666,0.175675675,0.5,0.324324324,0.166666666,0.083333333,0.5,0.16216216,0.33783784,0.15711253,176.0,295.0,471.0,batted,International League,AAA,138.0,fantrax_hitting_categories,3.942857142857143,3.1714285714285713,0.21621621621621623,0.30158730158730157,0.2882882882882883,0.5898755898755899,0.34210526315789475,0.103174603,0.301587301,0.20363408547368422,2.7248724777193676,0.083333333,72.0,23.351351328,56,0.625
Gage Workman,DET,AAA,26,37,144,161,52,30,16,2,4,24,29,14,1,38,1,2,0,1,12,2,0.361111111,27573,standard,2,AAA,161,0.086956521,0.236024844,0.368421052,0.361111111,0.416149068,0.583333333,0.999482401,0.222222222,7.687910645906868,0.461538461,1.138234497979283,34.17093302119156,12.36254168856522,0.4355054620653391,162.5025945693873,advanced,AAA,161,0.461538461,1.461538461,0.401869158,0.355140186,0.242990654,0.038461538,0.153846153,0.44954128,0.22018349,0.33027523,0.15239726,215.0,369.0,584.0,batted,International League,AAA,393.0,fantrax_hitting_categories,10.621621621621621,3.891891891891892,0.3611111111111111,0.4161490683229814,0.5833333333333334,0.9994824016563147,0.3684210526315789,0.086956521,0.236024844,0.24942791815789472,7.687910645906868,0.153846153,104.0,25.271028016,52,0.7115384615384616
Heriberto Hernandez,MIA,AAA,26,5,22,25,6,4,2,0,0,8,2,3,0,1,0,0,0,0,3,0,0.272727272,24878,standard,2,AAA,25,0.12,0.04,3.0,0.272727272,0.36,0.363636363,0.723636363,0.090909091,7.3380488223983615,0.285714285,0.5497157820500433,3.246282185911235,-0.14011398375124,0.3390010929107666,100.91877762267568,advanced,AAA,25,0.285714285,5.0,0.333333333,0.555555555,0.111111111,1.0,0.0,0.7,0.15,0.15,0.08333333,42.0,54.0,96.0,batted,International League,AAA,62.0,fantrax_hitting_categories,12.4,4.4,0.2727272727272727,0.36,0.36363636363636365,0.7236363636363636,3.0,0.12,0.04,2.52,7.3380488223983615,0.0,21.0,2.333333331,49,0.10204081632653061
Jair Camargo,ATL,AAA,26,32,120,128,27,21,4,0,2,10,11,4,0,48,2,1,1,2,3,2,0.225,21730,standard,2,AAA,128,0.03125,0.375,0.083333333,0.225,0.259842519,0.308333333,0.568175852,0.083333333,3.499204081063511,0.352112676,-0.5396466921083629,7.964246380051383,-9.374102008620492,0.2597850786419365,48.68339288042725,advanced,AAA,128,0.352112676,1.434782608,0.2,0.471428571,0.328571428,0.086956521,0.086956521,0.47297297,0.24324324,0.28378378,0.20528455,151.0,341.0,492.0,batted,International League,AAA,121.5,fantrax_hitting_categories,3.796875,3.75,0.225,0.25984251968503935,0.30833333333333335,0.5681758530183727,0.08333333333333333,0.03125,0.375,0.049479166666666664,3.499204081063511,0.086956521,71.0,23.328571388,53,0.6037735849056604
Jarred Kelenic,CHW,AAA,26,26,84,104,17,7,4,0,6,16,18,19,2,30,0,1,0,1,7,0,0.202380952,22558,standard,2,AAA,104,0.182692307,0.288461538,0.633333333,0.202380952,0.346153846,0.464285714,0.81043956,0.261904762,5.811456622108556,0.224489795,1.2275969572365284,14.834833136867816,0.747425071071916,0.3539836406707763,97.23700442004768,advanced,AAA,104,0.224489795,0.826086956,0.236363636,0.345454545,0.418181818,0.260869565,0.260869565,0.41818182,0.23636364,0.34545455,0.11166253,160.0,243.0,403.0,batted,International League,AAA,227.5,fantrax_hitting_categories,8.75,3.230769230769231,0.20238095238095238,0.34615384615384615,0.4642857142857143,0.8104395604395604,0.6333333333333333,0.182692307,0.288461538,0.3349358981666667,5.811456622108556,0.260869565,49.0,20.490909081999998,52,0.5
Je'Von Ward,TOR,AAA,26,27,78,85,21,11,5,0,5,15,9,7,0,30,0,0,0,0,1,1,0.269230769,sa3004969,standard,2,AAA,85,0.082352941,0.352941176,0.233333333,0.269230769,0.329411764,0.525641025,0.855052789,0.256410256,3.664483089139183,0.372093023,-0.4021489219740033,13.472473462156996,1.9587264853045792,0.372557081895716,120.77554593632333,advanced,AAA,85,0.372093023,0.619047619,0.291666666,0.270833333,0.4375,0.285714285,0.238095238,0.375,0.39583333,0.22916667,0.18208955,127.0,208.0,335.0,batted,International League,AAA,140.5,fantrax_hitting_categories,5.203703703703703,2.888888888888889,0.2692307692307692,0.32941176470588235,0.5256410256410257,0.8550527903469081,0.23333333333333334,0.082352941,0.352941176,0.13176470603333335,3.664483089139183,0.238095238,43.0,18.8125,56,0.48214285714285715
Ji Hwan Bae,NYM,AAA,26,52,176,207,49,37,9,1,2,33,18,26,0,41,3,0,2,4,19,3,0.27840909,23818,standard,2,AAA,207,0.125603864,0.198067632,0.634146341,0.27840909,0.380487804,0.375,0.755487804,0.09659091,7.242608746579949,0.353383458,1.9073517499491572,29.77594696082387,1.7365866760185682,0.3553921667540946,103.32079999295816,advanced,AAA,207,0.353383458,1.666666666,0.218045112,0.488721804,0.293233082,0.102564102,0.051282051,0.47058824,0.19117647,0.33823529,0.11547912,325.0,489.0,814.0,batted,International League,AAA,391.5,fantrax_hitting_categories,7.528846153846154,3.3846153846153846,0.2784090909090909,0.3804878048780488,0.375,0.7554878048780488,0.6341463414634146,0.125603864,0.198067632,0.4288912464390244,7.242608746579949,0.051282051,133.0,38.999999906,58,0.896551724137931
Johnathan Rodriguez,BAL,AAA,26,36,123,150,38,26,9,0,3,17,14,25,0,32,0,2,0,3,0,0,0.308943089,22530,standard,2,AAA,150,0.166666666,0.213333333,0.78125,0.308943089,0.42,0.455284552,0.875284552,0.146341463,0.97619047125,0.388888888,-0.3663565102033317,27.31147139144435,6.993094373469495,0.4001726706822713,137.55981248317633,advanced,AAA,150,0.388888888,3.111111111,0.195652173,0.608695652,0.195652173,0.166666666,0.166666666,0.37234043,0.19148936,0.43617021,0.08201893,262.0,372.0,634.0,batted,International League,AAA,230.0,fantrax_hitting_categories,6.388888888888889,3.4166666666666665,0.3089430894308943,0.42,0.45528455284552843,0.8752845528455284,0.78125,0.166666666,0.213333333,0.48437500078124995,0.97619047125,0.166666666,90.0,17.608695570000002,54,0.6666666666666666
Jonathan Ornelas,NYY,AAA,26,45,143,159,47,35,5,3,4,27,18,14,0,31,2,0,0,4,6,3,0.328671328,24597,standard,2,AAA,159,0.088050314,0.194968553,0.451612903,0.328671328,0.396226415,0.489510489,0.885736904,0.160839161,7.057436120070084,0.398148148,-0.5848963740281761,28.73641266214982,7.198933023096476,0.3985980621673776,134.0830091559218,advanced,AAA,159,0.398148148,2.0,0.305555555,0.462962962,0.231481481,0.24,0.16,0.48214286,0.25892857,0.25892857,0.10952381,236.0,394.0,630.0,batted,International League,AAA,302.5,fantrax_hitting_categories,6.722222222222222,3.1777777777777776,0.32867132867132864,0.39622641509433965,0.48951048951048953,0.8857369046048291,0.45161290322580644,0.088050314,0.194968553,0.32379793103225807,7.057436120070084,0.16,108.0,24.999999948,53,0.8490566037735849
Jordyn Adams,MIL,AAA,26,15,49,54,10,7,1,2,0,7,6,3,0,20,1,0,1,1,4,0,0.204081632,23788,standard,2,AAA,54,0.055555555,0.37037037,0.15,0.204081632,0.264150943,0.306122448,0.570273391,0.102040816,9.758769757263128,0.344827586,0.7209819410927594,3.49782789227907,-3.816787834191877,0.2627764906523362,50.73620751316794,advanced,AAA,54,0.344827586,1.0,0.172413793,0.413793103,0.413793103,0.083333333,0.0,0.33333333,0.2,0.46666667,0.17171717,72.0,126.0,198.0,batted,International League,AAA,79.5,fantrax_hitting_categories,5.3,3.2666666666666666,0.20408163265306123,0.2641509433962264,0.30612244897959184,0.5702733923758183,0.15,0.055555555,0.37037037,0.08611111125,9.758769757263128,0.0,29.0,11.999999987,56,0.26785714285714285
Justyn-Henry Malloy,TBR,AAA,26,53,160,199,24,15,4,0,5,21,16,32,0,50,4,3,0,4,6,2,0.15,29606,standard,2,AAA,199,0.16080402,0.251256281,0.64,0.15,0.301507537,0.26875,0.570257537,0.11875,4.197746380862222,0.175925925,-0.1120497467927634,15.83281382519094,-11.122899685322365,0.2800969017210917,56.62788843062388,advanced,AAA,199,0.175925925,0.934782608,0.183486238,0.394495412,0.422018348,0.130434782,0.108695652,0.45132743,0.18584071,0.36283186,0.08482143,393.0,503.0,896.0,batted,International League,AAA,239.5,fantrax_hitting_categories,4.518867924528302,3.018867924528302,0.15,0.3015075376884422,0.26875,0.5702575376884422,0.64,0.16080402,0.251256281,0.37628140735999993,4.197746380862222,0.108695652,108.0,45.577981584,56,0.9464285714285714
Kenedy Corona,NYY,AAA,26,19,53,65,10,8,1,0,1,11,6,9,0,13,0,0,3,1,3,0,0.188679245,26244,standard,2,AAA,65,0.138461538,0.2,0.692307692,0.188679245,0.306451612,0.264150943,0.570602555,0.075471698,6.423803416388083,0.23076923,0.4778811722062528,5.145214627800082,-3.659415413322354,0.2796228393431633,59.04143124951173,advanced,AAA,65,0.23076923,1.5,0.210526315,0.47368421,0.315789473,0.333333333,0.083333333,0.37209302,0.20930233,0.41860465,0.125,93.0,155.0,248.0,batted,International League,AAA,103.0,fantrax_hitting_categories,5.421052631578948,2.789473684210526,0.18867924528301888,0.3064516129032258,0.2641509433962264,0.5706025562994522,0.6923076923076923,0.138461538,0.2,0.457988166,6.423803416388083,0.083333333,39.0,12.315789447,53,0.3584905660377358
Kyler Fedko,MIN,AAA,26,49,171,199,49,26,10,2,11,35,40,21,0,43,4,3,0,3,8,4,0.286549707,sa3017561,standard,2,AAA,199,0.105527638,0.216080402,0.488372093,0.286549707,0.371859296,0.561403508,0.933262804,0.274853801,6.862330931596842,0.316666666,-0.6577429953031242,36.95957143853427,10.00385792802096,0.4044479467161935,133.64913638572008,advanced,AAA,199,0.316666666,0.74137931,0.223076923,0.33076923,0.446153846,0.086206896,0.189655172,0.52307692,0.26923077,0.20769231,0.11232877,256.0,474.0,730.0,batted,International League,AAA,467.0,fantrax_hitting_categories,9.53061224489796,3.489795918367347,0.28654970760233917,0.37185929648241206,0.5614035087719298,0.9332628052543419,0.4883720930232558,0.105527638,0.216080402,0.3313077013953488,6.862330931596842,0.189655172,120.0,53.538461520000006,53,0.9245283018867925
Luca Tresh,KCR,AAA,26,41,150,164,45,29,10,0,6,22,28,9,0,48,2,2,0,2,1,1,0.3,sa3017394,standard,2,AAA,164,0.054878048,0.292682926,0.1875,0.3,0.343558282,0.486666666,0.830224948,0.186666666,2.6030585356057068,0.397959183,-0.5601850636303425,25.105718471269125,2.890959598283284,0.3662132536706748,109.66927281506756,advanced,AAA,164,0.397959183,1.105263157,0.22330097,0.40776699,0.368932038,0.236842105,0.157894736,0.43269231,0.25961538,0.30769231,0.14849921,225.0,408.0,633.0,batted,International League,AAA,289.5,fantrax_hitting_categories,7.060975609756097,3.658536585365854,0.3,0.34355828220858897,0.4866666666666667,0.8302249488752557,0.1875,0.054878048,0.292682926,0.122332317375,2.6030585356057068,0.157894736,98.0,36.155339724,54,0.7592592592592593
Luis Vazquez,BAL,AAA,26,2,8,8,2,1,0,0,1,1,1,0,0,2,0,0,0,1,0,0,0.25,23442,standard,2,AAA,8,0.0,0.25,0.0,0.25,0.25,0.625,0.875,0.375,0.14285714,0.2,-0.007183460984379,1.2074111895532924,0.1237644152613002,0.3636864572763443,114.54676017852849,advanced,AAA,8,0.2,1.0,0.333333333,0.333333333,0.333333333,0.0,0.5,0.33333333,0.16666667,0.5,0.22222222,6.0,21.0,27.0,batted,International League,AAA,13.5,fantrax_hitting_categories,6.75,4.0,0.25,0.25,0.625,0.875,0.0,0.0,0.25,0.0,0.14285714,0.5,5.0,1.6666666650000002,54,0.037037037037037035
Max Ferguson,BOS,AAA,26,8,22,25,3,3,0,0,0,2,1,3,0,7,0,0,0,0,0,0,0.136363636,sa3016819,standard,2,AAA,25,0.12,0.28,0.428571428,0.136363636,0.24,0.136363636,0.376363636,0.0,1.60119047125,0.2,-0.0431007659062743,0.2794327960870306,-3.106963373575445,0.1999977779388427,7.386170813633532,advanced,AAA,25,0.2,1.6,0.071428571,0.571428571,0.357142857,0.4,0.0,0.46666667,0.13333333,0.4,0.12380952,40.0,65.0,105.0,batted,International League,AAA,14.5,fantrax_hitting_categories,1.8125,2.75,0.13636363636363635,0.24,0.13636363636363635,0.37636363636363634,0.42857142857142855,0.12,0.28,0.2571428571428571,1.60119047125,0.0,15.0,5.357142854999999,49,0.16326530612244897
Michael Siani,BAL,AAA,26,6,17,23,2,2,0,0,0,4,1,4,0,8,0,1,1,0,0,1,0.117647058,22557,standard,2,AAA,23,0.173913043,0.347826086,0.5,0.117647058,0.272727272,0.117647058,0.39037433,0.0,3.958029605883452,0.2,-0.5159473931416869,0.6305603555714485,-2.4849241205180292,0.2190178307619961,23.299509284703603,advanced,AAA,23,0.2,2.333333333,0.0,0.7,0.3,0.333333333,0.0,0.45454545,0.18181818,0.36363636,0.14606742,34.0,55.0,89.0,batted,International League,AAA,17.0,fantrax_hitting_categories,2.8333333333333335,2.8333333333333335,0.11764705882352941,0.2727272727272727,0.11764705882352941,0.39037433155080214,0.5,0.173913043,0.347826086,0.23913043550000002,3.958029605883452,0.0,10.0,3.0,54,0.1111111111111111
Nathan Hickey,BOS,AAA,26,25,60,76,10,6,1,0,3,10,8,15,0,19,0,1,0,0,0,0,0.166666666,sa3017398,standard,2,AAA,76,0.197368421,0.25,0.789473684,0.166666666,0.328947368,0.333333333,0.662280701,0.166666667,1.5064935025,0.179487179,-0.1508526806719601,8.289606297580903,-2.005038058193022,0.3146642979822661,79.71010846079389,advanced,AAA,76,0.179487179,1.285714285,0.219512195,0.43902439,0.341463414,0.285714285,0.214285714,0.5,0.21428571,0.28571429,0.08588957,142.0,184.0,326.0,batted,International League,AAA,106.0,fantrax_hitting_categories,4.24,2.4,0.16666666666666666,0.32894736842105265,0.3333333333333333,0.6622807017543859,0.7894736842105263,0.197368421,0.25,0.43628808868421054,1.5064935025,0.214285714,39.0,13.317073146,49,0.5102040816326531
Nick Cimillo,PIT,AAA,26,36,110,130,23,13,6,0,4,16,15,19,0,47,0,1,0,4,0,1,0.209090909,sa3020129,standard,2,AAA,130,0.146153846,0.361538461,0.404255319,0.209090909,0.323076923,0.372727272,0.695804195,0.163636363,1.9800295465951316,0.316666666,-0.7027173787355423,14.871015000081536,-2.738245082163338,0.3208940616020789,86.466629753925,advanced,AAA,130,0.316666666,1.04347826,0.265625,0.375,0.359375,0.260869565,0.173913043,0.515625,0.171875,0.3125,0.16058394,224.0,324.0,548.0,batted,International League,AAA,165.5,fantrax_hitting_categories,4.597222222222222,3.0555555555555554,0.20909090909090908,0.3230769230769231,0.37272727272727274,0.6958041958041958,0.40425531914893614,0.146153846,0.361538461,0.19901800355319146,1.9800295465951316,0.173913043,60.0,21.5625,53,0.6792452830188679
Noah Cardenas,MIN,AAA,26,25,79,99,10,5,3,0,2,12,7,16,0,30,3,0,1,2,0,0,0.126582278,sa3017624,standard,2,AAA,99,0.161616161,0.303030303,0.533333333,0.126582278,0.295918367,0.240506329,0.536424696,0.113924051,2.1220238025,0.170212765,-0.1724030636250972,7.1560580936878395,-6.254070738175564,0.2715716076140501,49.839668195989745,advanced,AAA,99,0.170212765,0.708333333,0.108695652,0.369565217,0.52173913,0.5,0.083333333,0.62,0.12,0.26,0.13488372,175.0,255.0,430.0,batted,International League,AAA,97.5,fantrax_hitting_categories,3.9,3.16,0.12658227848101267,0.29591836734693877,0.24050632911392406,0.5364246964608628,0.5333333333333333,0.161616161,0.303030303,0.28552188586666666,2.1220238025,0.083333333,47.0,24.521739110000002,53,0.4716981132075472
Otto Kemp,PHI,AAA,26,27,94,114,22,13,5,1,3,12,22,9,0,27,6,5,0,0,2,2,0.234042553,31792,standard,2,AAA,114,0.078947368,0.236842105,0.333333333,0.234042553,0.324561403,0.404255319,0.728816722,0.170212766,5.067672626132195,0.275362318,-0.7468301560729742,13.61331974518127,-1.82864678847962,0.3267771267054373,88.83118577451047,advanced,AAA,114,0.275362318,0.558823529,0.242857142,0.271428571,0.485714285,0.205882352,0.088235294,0.375,0.30555556,0.31944444,0.14558473,143.0,276.0,419.0,batted,International League,AAA,197.5,fantrax_hitting_categories,7.314814814814815,3.4814814814814814,0.23404255319148937,0.32456140350877194,0.40425531914893614,0.728816722657708,0.3333333333333333,0.078947368,0.236842105,0.22807017566666665,5.067672626132195,0.088235294,69.0,33.514285665,58,0.46551724137931033
Payton Eeles,BAL,AAA,26,28,84,105,29,25,3,0,1,7,10,18,0,18,2,1,0,2,5,4,0.345238095,sa3023622,standard,2,AAA,105,0.171428571,0.171428571,1.0,0.345238095,0.466666666,0.416666666,0.883333332,0.071428571,2.5258421302368403,0.424242424,-1.2146422383375466,20.65969979993841,6.436835887356011,0.4173704249518258,148.40700054636534,advanced,AAA,105,0.424242424,1.75,0.179104477,0.522388059,0.298507462,0.05,0.05,0.37313433,0.23880597,0.3880597,0.08181818,190.0,250.0,440.0,batted,International League,AAA,171.5,fantrax_hitting_categories,6.125,3.0,0.34523809523809523,0.4666666666666667,0.4166666666666667,0.8833333333333333,1.0,0.171428571,0.171428571,0.657142858,2.5258421302368403,0.05,66.0,19.701492492,54,0.5185185185185185
Peyton Wilson,KCR,AAA,26,16,63,71,19,14,5,0,0,10,2,8,0,20,0,0,0,3,3,0,0.301587301,sa3017110,standard,2,AAA,71,0.112676056,0.28169014,0.4,0.301587301,0.38028169,0.38095238,0.76123407,0.079365079,5.390454566348628,0.441860465,0.4419638672843575,10.232129180789013,0.6147640589475825,0.3557076470952638,103.04304194473252,advanced,AAA,71,0.441860465,1.666666666,0.255813953,0.465116279,0.279069767,0.166666666,0.0,0.34883721,0.34883721,0.30232558,0.16845878,101.0,178.0,279.0,batted,International League,AAA,91.0,fantrax_hitting_categories,5.6875,3.9375,0.30158730158730157,0.38028169014084506,0.38095238095238093,0.7612340710932259,0.4,0.112676056,0.28169014,0.24225352160000002,5.390454566348628,0.0,43.0,11.999999981,54,0.2962962962962963
Phillip Glasser,WSN,AAA,26,45,146,158,37,31,5,0,1,13,12,8,0,26,0,1,3,3,5,2,0.253424657,sa3022680,standard,2,AAA,158,0.050632911,0.164556962,0.307692307,0.253424657,0.29032258,0.308219178,0.598541758,0.054794521,3.866266748820047,0.3,-0.225848217960447,12.166375891444025,-9.235647900822824,0.2770989494939004,56.92727935248169,advanced,AAA,158,0.3,1.93548387,0.235294117,0.50420168,0.260504201,0.129032258,0.032258064,0.43442623,0.1557377,0.40983607,0.07815275,173.0,390.0,563.0,batted,International League,AAA,193.5,fantrax_hitting_categories,4.3,3.2444444444444445,0.2534246575342466,0.2903225806451613,0.3082191780821918,0.5985417587273532,0.3076923076923077,0.050632911,0.164556962,0.2414800390769231,3.866266748820047,0.032258064,120.0,31.26050412,54,0.8333333333333334
Raynel Delgado,TBR,AAA,26,56,205,233,48,34,11,0,3,27,31,20,0,45,4,4,0,6,21,8,0.234146341,sa3007288,standard,2,AAA,233,0.085836909,0.193133047,0.444444444,0.234146341,0.309012875,0.331707317,0.640720192,0.097560976,5.676728352799927,0.279503105,0.0005863076075911,22.0226566328078,-9.538555668446474,0.2976148803858286,67.67705252989997,advanced,AAA,233,0.279503105,1.755555555,0.239263803,0.484662576,0.276073619,0.222222222,0.066666666,0.38414634,0.30487805,0.31097561,0.13396005,315.0,536.0,851.0,batted,International League,AAA,413.0,fantrax_hitting_categories,7.375,3.6607142857142856,0.23414634146341465,0.3090128755364807,0.33170731707317075,0.6407201926096515,0.4444444444444444,0.085836909,0.193133047,0.32045779733333335,5.676728352799927,0.066666666,161.0,44.447852659,56,1.0
Reed Trimble,BAL,AAA,26,3,10,12,2,0,0,0,2,3,4,1,0,5,1,0,0,0,1,0,0.2,sa3017180,standard,2,AAA,12,0.083333333,0.416666666,0.2,0.2,0.333333333,0.8,1.133333333,0.6,7.5,0.0,0.1856330810114741,2.7681049044580406,1.1426347430200523,0.4570968002080917,173.46372927497612,advanced,AAA,12,0.0,0.333333333,0.2,0.2,0.6,0.333333333,0.666666666,0.0,0.4,0.6,0.11290323,27.0,35.0,62.0,batted,International League,AAA,41.0,fantrax_hitting_categories,13.666666666666666,3.3333333333333335,0.2,0.3333333333333333,0.8,1.1333333333333333,0.2,0.083333333,0.416666666,0.1000000002,7.5,0.666666666,3.0,1.7999999999999998,54,0.05555555555555555
Ronny Simon,PIT,AAA,26,53,197,226,62,42,14,1,5,28,35,26,1,43,1,1,1,3,13,3,0.314720812,25346,standard,2,AAA,226,0.115044247,0.190265486,0.604651162,0.314720812,0.395555555,0.472081218,0.867636773,0.157360406,5.630238994847279,0.38,0.6929848100990057,39.327170642048735,8.714149268299956,0.3907290939241647,130.51387668648462,advanced,AAA,226,0.38,2.2,0.258278145,0.509933774,0.231788079,0.2,0.142857142,0.36538462,0.26282051,0.37179487,0.09367681,339.0,515.0,854.0,batted,International League,AAA,471.0,fantrax_hitting_categories,8.88679245283019,3.7169811320754715,0.3147208121827411,0.39555555555555555,0.4720812182741117,0.8676367738296673,0.6046511627906976,0.115044247,0.190265486,0.42004527772093014,5.630238994847279,0.142857142,150.0,34.76821185,53,1.0
Ryan Galanie,CHW,AAA,26,34,97,109,20,8,5,1,6,16,14,10,0,25,2,0,0,0,3,1,0.206185567,sa3022759,standard,2,AAA,109,0.091743119,0.229357798,0.4,0.206185567,0.293577981,0.463917525,0.757495506,0.257731958,6.775068495606637,0.212121212,-0.0165158379822969,13.54965390384085,-1.2150333958875426,0.3325090977030063,83.69230535693741,advanced,AAA,109,0.212121212,1.4,0.142857142,0.5,0.357142857,0.2,0.24,0.56944444,0.22222222,0.20833333,0.1393643,151.0,258.0,409.0,batted,International League,AAA,192.0,fantrax_hitting_categories,5.647058823529412,2.8529411764705883,0.20618556701030927,0.29357798165137616,0.4639175257731959,0.7574955074245721,0.4,0.091743119,0.229357798,0.27155963320000004,6.775068495606637,0.24,66.0,23.571428561999998,52,0.6538461538461539
Shawn Ross,PIT,AAA,26,14,43,50,6,2,4,0,0,4,2,7,0,21,0,0,0,1,1,0,0.139534883,sa3020951,standard,2,AAA,50,0.14,0.42,0.333333333,0.139534883,0.26,0.232558139,0.492558139,0.093023256,4.435921532342864,0.272727272,0.1353488541208207,2.3928152569837104,-4.379977082341241,0.242960033416748,37.31108031426803,advanced,AAA,50,0.272727272,0.5,0.285714285,0.238095238,0.476190476,0.4,0.0,0.36363636,0.27272727,0.36363636,0.13559322,98.0,138.0,236.0,batted,International League,AAA,34.0,fantrax_hitting_categories,2.4285714285714284,3.0714285714285716,0.13953488372093023,0.26,0.23255813953488372,0.4925581395348837,0.3333333333333333,0.14,0.42,0.14666666666666667,4.435921532342864,0.0,22.0,10.476190471999999,53,0.2641509433962264
Tanner Murray,CHW,AAA,26,6,23,30,7,4,1,0,2,6,7,6,0,7,1,0,0,1,2,0,0.304347826,28848,standard,2,AAA,30,0.2,0.233333333,0.857142857,0.304347826,0.466666666,0.608695652,1.075362318,0.304347826,5.74491868124985,0.357142857,0.3209819351322949,7.310331362191337,3.2466559585963664,0.4723264515399933,171.8796993501258,advanced,AAA,30,0.357142857,2.0,0.25,0.5,0.25,0.5,0.5,0.5625,0.25,0.1875,0.16666667,47.0,73.0,120.0,batted,International League,AAA,85.0,fantrax_hitting_categories,14.166666666666666,3.8333333333333335,0.30434782608695654,0.4666666666666667,0.6086956521739131,1.0753623188405799,0.8571428571428571,0.2,0.233333333,0.485714286,5.74491868124985,0.5,14.0,3.5,52,0.11538461538461539
Trey Lipscomb,WSN,AAA,26,47,166,178,39,18,11,0,10,22,28,9,0,48,0,2,1,4,2,1,0.234939759,31567,standard,2,AAA,178,0.050561797,0.269662921,0.1875,0.234939759,0.27118644,0.48192771,0.75311415,0.246987951,3.385516273337058,0.263636363,-0.2668000678531825,20.707689357289325,-3.4034513707075003,0.3231698005212902,85.98567718120053,advanced,AAA,178,0.263636363,1.219512195,0.235294117,0.420168067,0.344537815,0.243902439,0.243902439,0.42975207,0.24793388,0.32231405,0.14352574,192.0,449.0,641.0,batted,International League,AAA,301.0,fantrax_hitting_categories,6.404255319148936,3.5319148936170213,0.23493975903614459,0.2711864406779661,0.4819277108433735,0.7531141515213395,0.1875,0.050561797,0.269662921,0.127457865375,3.385516273337058,0.243902439,110.0,37.89915965,54,0.8703703703703703
