Source League ID,League Name,League Level,Age,Players,Total G,Total IP,Total TBF,FGPts_per_game,K_BB_pct,Weak_Contact,xFIP,BB_pct,Average Age
6,Southern League,AA,22,34.0,392.0,1196.3333333333335,5135.0,16.088010204081634,0.1293386561499513,0.7420347773783668,4.369557338940922,0.11123589401449843,22
6,Southern League,AA,23,58.0,801.0,2352.3333333333335,10048.0,16.179151061173535,0.1406128582683121,0.7332643404971195,4.037068225891562,0.10696927083108851,23
6,Southern League,AA,24,85.0,1303.0,3029.0,12805.0,13.673062164236377,0.14121803926044513,0.745693957915735,3.998290996382423,0.10451735775957997,24
6,Southern League,AA,25,82.0,1215.0,2777.6666666666665,11857.0,12.730041152263375,0.12442396863371848,0.7326831497965206,4.25864122430474,0.10699256813006758,25
6,Southern League,AA,26,82.0,1422.0,2668.666666666667,11499.0,11.453938115330521,0.14317357970780065,0.7342105853129879,4.118524338561428,0.10447723941896027,26
6,Southern League,AA,27,50.0,788.0,1472.0,6493.0,9.809644670050762,0.09592022204989989,0.7247660891537206,4.668174899482062,0.11299225998297216,27
6,Southern League,AA,28,29.0,312.0,608.6666666666667,2624.0,10.913461538461538,0.12083460302210365,0.7414793529654228,4.6786803502209535,0.11431760697736862,28
6,Southern League,AA,29,16.0,252.0,386.33333333333337,1675.0,9.078373015873016,0.11995641778507464,0.7830802518607675,4.113253231401631,0.10869313386268656,29
6,Southern League,AA,30,6.0,79.0,114.33333333333333,509.0,9.829113924050633,0.12385658064833005,0.7282030881382298,3.912372203672279,0.1088306441733871,30
6,Southern League,AA,31,5.0,56.0,75.33333333333333,353.0,7.245535714285714,0.08498583645892352,0.7227759433918897,4.382044834349539,0.14447592031161471,31
6,Southern League,AA,32,2.0,5.0,6.0,25.0,11.9,0.16007999920000004,0.772,4.312640285460154,0.19983999919999998,32
6,Southern League,AA,33,1.0,2.0,4.0,16.0,8.75,-0.0625,0.888888888,5.222286742925644,0.25,33
6,Southern League,AA,34,1.0,1.0,4.0,17.0,11.5,-0.05882353000000001,0.818181817,4.704823729395867,0.17647059,34
6,Southern League,AA,36,1.0,17.0,46.333333333333336,176.0,14.088235294117647,0.18181818,0.7583333326408538,3.0333448907333955,0.05681818,36
6,Southern League,AA,37,1.0,3.0,3.3333333333333335,11.0,11.25,0.45454545999999996,0.75,0.8083138931032807,0.09090909,37
6,Southern League,AA,38,1.0,1.0,1.6666666666666665,8.0,6.25,0.0,0.75000000025,6.3130882278589375,0.25,38
7,Texas League,AA,19,1.0,2.0,6.666666666666667,28.0,18.0,0.14285715,0.875,4.74270312603652,0.14285714,19
7,Texas League,AA,20,4.0,33.0,148.66666666666669,616.0,24.696969696969695,0.1835974025974026,0.7049091590909092,4.244505693943469,0.07595941558441557,20
7,Texas League,AA,21,17.0,222.0,661.3333333333333,2832.0,17.149774774774773,0.16349611712570622,0.7185281478806782,3.9207071344242586,0.10092245030099152,21
7,Texas League,AA,22,43.0,507.0,1757.0,7579.0,17.376232741617358,0.1214397684747328,0.7294022166114998,4.54842902532357,0.11127032703669482,22
7,Texas League,AA,23,106.0,1544.0,4116.333333333334,17999.0,14.417422279792746,0.13024201313350742,0.7208143002859947,4.549395007632837,0.10980302977279055,23
7,Texas League,AA,24,103.0,1807.0,4068.666666666667,17916.0,12.397066961815163,0.12657456974212994,0.7186952399880601,4.565975045101243,0.11385396411103657,24
7,Texas League,AA,25,116.0,2056.0,3854.3333333333335,16993.0,10.23431420233463,0.11040434289942917,0.7185391354074405,4.830426392793653,0.1141029178143236,25
7,Texas League,AA,26,84.0,1566.0,2606.0,11278.0,9.82375478927203,0.12171874412041142,0.7384450894742379,4.580178890080363,0.11078224017135206,26
7,Texas League,AA,27,54.0,914.0,1459.0,6417.0,8.836980306345733,0.1259340801823282,0.7298569171808653,4.702804697831923,0.10143830307547762,27
