Player Name,Team,League Name,AB,wRC+,Age+ RobustZ+,Approach+ RobustZ+,Speed+ RobustZ+,LD%+ RobustZ+,HR/FB+ RobustZ+,5 Tool RobustZ+,Hitter RobustZ+
Ty Hodge,BOS,Carolina League,101,68.81156700391665,76.08206836647943,105.30291132150266,77.43047031840398,120.37539740773921,105.45201371927394,96.92857222667985,110.37677414950527
Nathan Archer,CHW,Carolina League,92,65.62230494658203,76.08206836647943,87.62442482744272,110.84487912409624,94.85883167250034,89.30061726407122,91.74216425091798,90.59462458800476
Marshall Toole,TBR,Carolina League,40,42.498367324728434,76.08206836647943,83.59865538168869,116.5881931965284,116.58941647937114,74.61752994193085,93.4951726731997,91.60186726766356
Derek Cerda,CHW,Carolina League,13,-22.854563098191225,76.08206836647943,130.29082798502023,58.78411527035144,41.9023412862887,74.61752994193085,76.33537657001412,82.27023307107993
Victor Mesa Jr.,TBR,Carolina League,10,261.5426136242894,68.37787570853727,90.3063973627278,97.30212592029793,257.7032459635972,228.78994882864626,148.4959187567613,192.26653071832376
Jack Moss,HOU,Carolina League,11,195.67653170364625,68.37787570853727,69.76393751351449,93.8254116489867,46.988557848606455,74.61752994193085,70.71466253231515,63.790008434683934
Johnny Tincher,BAL,Carolina League,14,180.56798496507133,68.37787570853727,69.76393751351449,77.15782871630329,72.41964066019526,126.00833603193942,82.74552372609794,89.39730473521638
Stanley Tucker,BOS,Carolina League,85,140.42379461008127,68.37787570853727,117.33594978570918,122.249794618827,107.09839040648492,122.05519703078227,107.42344151006814,115.49651240765878
Bryce Eblin,CHW,Carolina League,28,104.70439645441584,68.37787570853727,69.76393751351449,97.74346595500518,192.30903230017537,74.61752994193085,100.56236828383263,112.2301665852069
Cooper McMurray,ATL,Carolina League,128,92.23041930803082,68.37787570853727,96.77161514230067,66.30369984038626,110.56626556421772,121.33644459724272,92.67118017053693,109.55810843458703
Joe Olsavsky,ATL,Carolina League,83,75.26001937177102,68.37787570853727,89.20369459202394,116.83076421963739,102.58208807774993,96.64216107931384,94.72731673545248,96.14264791636258
Enrique Bradfield Jr.,BAL,Carolina League,13,71.54896229173974,68.37787570853727,91.55361808325657,111.66507133478493,110.56626556421772,74.61752994193085,91.35607212654546,92.24580452980172
