Player Name,Team,League Name,AB,wRC+,Age+ RobustZ+,Approach+ RobustZ+,Speed+ RobustZ+,LD%+ RobustZ+,HR/FB+ RobustZ+,5 Tool RobustZ+,Hitter RobustZ+
Greg Jones,HOU,Carolina League,2,196.3809359963088,48.716868043122915,69.76393751351449,58.796892564359524,-3.873608232330639,103.26217721157413,55.33325342004808,56.38416883091933
Chadwick Tromp,BAL,Carolina League,9,44.34859559348872,32.96332569639739,69.76393751351449,58.796892564359524,-3.873608232330639,74.61752994193085,46.453615496774326,46.83595307437157
Andrew Salas,MIA,Florida State League,371,74.48505336622075,148.0991219576044,106.0986320246442,109.36581324792752,106.56460181658176,83.17826813900768,110.66128743715312,98.61383399341122
Dax Kilby,NYY,Florida State League,68,158.574078194215,133.8259176586191,146.93440245885205,133.7242058842193,120.61156713565585,74.61752994193085,121.94272461585543,114.05449984547958
Rainiel Rodriguez,STL,Florida State League,225,145.23269486211805,133.8259176586191,119.91214450232434,82.88875066296217,86.89683201081164,126.45755695233682,109.99624035741081,111.08884448849092
Edward Florentino,PIT,Florida State League,195,143.14533496889084,133.8259176586191,103.99700667683713,105.30325610504626,110.98411634559177,116.6499844007898,114.15205623737681,110.54370247440625
Bruin Agbayani,MIN,Florida State League,16,138.7706904835639,133.8259176586191,192.14181451676816,103.42580829665305,166.69502144023448,74.61752994193085,134.14121837084113,144.48478863297785
Eduardo Tait,PHI,Florida State League,291,106.58847389616936,133.8259176586191,100.94498979843796,75.25673151954862,94.24109038532423,113.94444695213122,103.64263526281222,103.04350904529781
Jesus Pinto,DET,Florida State League,47,86.57048659337588,133.8259176586191,84.5886975632218,102.92818066554162,97.49289159613532,74.61752994193085,98.69064348508974,85.56637303376266
Jeremy Rodriguez,NYM,Florida State League,420,61.20511241474077,133.8259176586191,110.45374243218605,105.8056316686785,89.49027307192002,78.76473201567208,103.66805936941515,92.90291583992605
Eduardo Beltre,MIN,Florida State League,93,56.62540356223979,133.8259176586191,98.11705371200503,93.41395977831955,51.561196499948714,98.54369606301658,95.09236474238179,82.74064875832345
Matthew Ferrara,PHI,Florida State League,54,44.51170270505298,133.8259176586191,81.11078735905413,96.67086506586956,70.03946444838951,100.53754344713383,96.43691559581322,83.89593175152582
Quentin Young,MIN,Florida State League,17,13.691998030778644,133.8259176586191,80.07416159131662,77.81726472839357,143.9525375725881,74.61752994193085,102.05748229856964,99.54807636861187
Cesar Mujica,PHI,Florida State League,3,-100.0,133.8259176586191,69.76393751351449,58.819760459519784,-3.873608232330639,103.26217721157413,72.35963692217936,56.38416883091933
Enrique Jimenez,MIN,Florida State League,78,172.41919525225137,121.05515591742164,117.7140604910249,96.91793460382833,119.31484638336244,155.75844204125164,122.1520878873778,130.929116305213
Alfredo Duno,CIN,Florida State League,390,163.3638013439269,121.05515591742164,130.23479226890078,86.13028600613251,100.11443899019986,124.16375052177094,112.33968474088515,118.17099392695718
Alfredo Alcantara,CIN,Florida State League,105,161.1590932835954,121.05515591742164,110.88615495744492,87.48268357973677,96.06519436548331,178.29758427378295,118.75735461877392,128.4163111989037
Konnor Griffin,PIT,Florida State League,207,156.38245955068538,121.05515591742164,88.29505577043756,124.96989483542447,113.60412353904161,156.9516907074275,120.97518415395056,119.61695667230224
Logan Dawson,PHI,Florida State League,3,153.34964458560688,121.05515591742164,81.36293957784389,58.819760459519784,439.60482962590413,103.26217721157413,160.82097255845272,208.0766488051074
Nixon Chirinos,MIA,Florida State League,4,153.21328690351763,121.05515591742164,86.94764441295362,77.81726472839357,-3.873608232330639,103.26217721157413,77.04172680760246,62.112071130732375
Esmil Valencia,MIA,Florida State League,98,140.73521774136947,121.05515591742164,103.41544058535017,114.59794584254612,97.64555195271305,104.71819073651493,108.28645700690917,101.92639442485938
Juan Hernandez,DET,Florida State League,16,134.93388888063686,121.05515591742164,115.00004556439913,60.0071044763244,180.90907391294823,103.26217721157413,116.0467114165335,133.05709889630717
Rafhlmil Torres,CIN,Florida State League,41,134.8510137881314,121.05515591742164,196.42504005599147,88.27942898839976,103.99952519288037,96.83468433052766,121.31876689704418,132.41974985979982
Bryce Rainer,DET,Florida State League,125,134.01579655139594,121.05515591742164,105.99754987489501,91.6367781104534,98.82666142408429,134.4329458667255,110.38981823871597,113.08571905523495
Richard Ramirez,PIT,Florida State League,152,123.45343854003592,121.05515591742164,93.69070533213534,83.98600335359234,77.93309371171682,124.78529803658438,100.2900512702901,98.80303236014551
Axiel Plaz,PIT,Florida State League,202,121.56305670895094,121.05515591742164,99.12420940452733,76.75471538221473,82.51829488945971,129.50697045226195,101.79186920917707,103.716491582083
Tyson Lewis,CIN,Florida State League,127,114.59580121563653,121.05515591742164,83.73833435875821,109.97048453923173,131.63369197797527,113.49755035525541,111.97904342972845,109.62319223066295
Arnaldo Lantigua,CIN,Florida State League,119,110.231766555823,121.05515591742164,86.13899928414142,100.559587745428,114.0130647631163,98.54369606301658,104.0621007546248,99.56525337009144
Victor Cardoza,PHI,Florida State League,4,105.02516566481172,121.05515591742164,69.76393751351449,58.819760459519784,-3.873608232330639,103.26217721157413,69.80548457393988,56.38416883091933
Wyatt Sanford,PIT,Florida State League,164,104.7215222508224,121.05515591742164,101.45499898222532,121.55306386061567,76.09791297061533,104.24040256374,104.88030685892359,93.93110483886022
Drew Davies,CIN,Florida State League,147,104.50186777435448,121.05515591742164,115.94561641814485,86.9972732899048,82.35831004300236,88.75571904175789,99.0224149420463,95.68654850096839
Andres Valor,MIA,Florida State League,390,104.08853580748598,121.05515591742164,90.93846775595051,118.09727221964323,104.83900459747504,100.77978650295962,107.14193739869002,98.85241961879505
Daiverson Gutierrez,NYM,Florida State League,327,98.11878724566398,121.05515591742164,130.7288189199268,84.98189646368323,104.0893069591463,89.42896609731534,106.05682887149867,108.08236399212949
Estuar Suero,PIT,Florida State League,28,97.69866282315856,121.05515591742164,104.64644007725342,90.93960087752245,126.56122640576908,74.61752994193085,103.56399064397947,101.94173214165112
Griffin Burkholder,PHI,Florida State League,69,97.35717524835196,121.05515591742164,85.48130130872698,95.56493316510789,114.387308234213,119.05183871912449,107.1081074689188,106.30681608735482
Edgleen Perez,PIT,Florida State League,357,89.62712045247473,121.05515591742164,128.21882024382313,81.63693277872005,93.39489671718036,74.61752994193085,99.78466711981521,98.74374896764478
Dameury Pena,MIN,Florida State League,370,85.31974488569278,121.05515591742164,142.3845611087274,100.68645125019623,88.97968969423727,91.58335686172329,108.93784296646118,107.64920255489598
Starlyn Caba,MIA,Florida State League,194,85.26922032034008,121.05515591742164,135.2405552618506,102.24175755691125,125.71424689383335,82.59291854527937,113.36892683505926,114.51590690032111
Trey Snyder,NYM,Florida State League,431,84.7834541132736,121.05515591742164,116.52241458534235,102.7943981570194,95.27262832743749,92.91401000836116,105.71172139911641,101.569684307047
Bryan Acuna,MIN,Florida State League,191,80.9963301612348,121.05515591742164,93.16684318468567,86.36135962984966,101.71649597739396,74.61752994193085,95.38347693025636,89.83362303467015
Simon Juan,NYM,Florida State League,338,76.9903616812147,121.05515591742164,84.98026304965023,111.27668208326075,92.95574485496185,105.28346144354116,103.11026146976712,94.40648978271776
Dariel Ramon,TOR,Florida State League,48,72.26403411794192,121.05515591742164,87.09870986002612,107.11684903165886,51.561196499948714,74.61752994193085,88.28988825019724,71.0924787673019
Eddie Rynders,PIT,Florida State League,10,65.07117492604752,121.05515591742164,69.76393751351449,77.81726472839357,59.48045393872137,74.61752994193085,80.54686840799639,67.95397379805557
Jude Warwick,DET,Florida State League,81,61.36423970618359,121.05515591742164,75.79132592788318,100.88796881842794,74.38729246183351,74.61752994193085,89.34785461349944,74.93204944388252
Ediel Rivera,NYY,Florida State League,55,60.18283852359107,121.05515591742164,84.17481888444338,111.4846564852906,48.3003252681265,74.61752994193085,87.92649729944259,69.03089136483358
Carter Johnson,MIA,Florida State League,406,60.152683513385504,121.05515591742164,89.64177153881415,103.53468499774566,103.68646045924308,84.04298934181554,100.39221245100802,92.45707377995758
Alirio Ferrebus,PHI,Florida State League,160,55.15597109676411,121.05515591742164,85.76256106743338,95.17441476793363,87.63781529783645,84.04298934181554,94.73458727848814,85.81445523569512
John Cruz,MIA,Florida State League,49,13.8255620095382,121.05515591742164,88.50979946753098,94.38765087337812,52.98260165852439,95.35354062167717,90.45774970770645,78.94864724924417
Yhoan Escalona,PHI,Florida State League,7,-24.565588174696348,121.05515591742164,69.76393751351449,77.81726472839357,70.03946444838951,103.26217721157413,88.38759996385866,81.0218597244927
Jayson Bass,MIN,Florida State League,24,-30.265950002761837,121.05515591742164,69.76393751351449,110.44819955885836,59.48045393872137,74.61752994193085,87.07305537408935,67.95397379805557
Bracewell Taveras,STL,Florida State League,9,-55.576591091319415,121.05515591742164,81.36293957784389,77.81726472839357,-3.873608232330639,103.26217721157413,75.92478584058051,60.250502852362466
Maykel Minoso,TOR,Florida State League,13,-100.0,121.05515591742164,69.76393751351449,58.819760459519784,30.240117347399632,74.61752994193085,70.89930023595728,58.20719493428166
Devin Saltiban,PHI,Florida State League,5,386.2622381331295,109.56147035034397,104.64602883826531,77.81726472839357,-3.873608232330639,178.29758427378295,93.28974799169103,93.02333495990587
A.J. Ewing,NYM,Florida State League,65,204.08878499473656,109.56147035034397,165.99269542350277,124.60418822928733,197.70749964315146,100.53754344713383,139.6806794186839,154.74591283792935
Marco Vargas,NYM,Florida State League,44,203.04626749897065,109.56147035034397,161.35086304919386,93.98537639997045,103.99952519288037,109.17754805254822,115.61495660898736,124.84264543154082
Randy Guzman,NYM,Florida State League,96,165.10221235667666,109.56147035034397,89.45856959387754,102.04916451764255,132.12644574854235,119.05183871912449,110.44949778590617,113.5456180205148
Carlos Sanchez,CIN,Florida State League,214,149.96619778707912,109.56147035034397,105.64687477774531,105.88200594610046,115.98542890679269,114.75174454206974,110.36550490461043,112.12801607553591
Deniel Ortiz,STL,Florida State League,260,144.98836084846062,109.56147035034397,99.31173623818543,109.01152031620546,129.16992312513977,119.69581440699349,113.35009288737362,116.05915792343956
Yilber Herrera,MIN,Florida State League,26,143.4383074957178,109.56147035034397,104.69740260671853,100.76881468995774,134.7134035983677,178.29758427378295,125.60773510383417,139.23613015962306
Walker Jenkins,MIN,Florida State League,25,141.7755204767528,109.56147035034397,119.65211848774393,96.50739368118101,89.49027307192002,152.37757076857997,113.51776527195378,120.50665410941464
Tony Blanco Jr.,PIT,Florida State League,106,135.24387779394664,109.56147035034397,90.4433011939189,58.819760459519784,146.33683021109664,202.69289102902337,121.57085064878054,146.49100747801296
Ryan Sprock,MIN,Florida State League,70,129.96213424852374,109.56147035034397,111.90082637003995,110.29402223454782,111.4307856108104,136.82556260325015,116.00253343379845,120.05239152803351
Aroon Escobar,PHI,Florida State League,270,129.5495250449549,109.56147035034397,112.69377593054752,94.57560328359452,109.62324288943469,128.07755801025212,110.90633009283457,116.79819227674477
Sam Shaw,TOR,Florida State League,225,128.7523888101436,109.56147035034397,119.15141601435154,111.77819787539404,106.32406399015028,109.17754805254822,111.19853925655761,111.55100935235002
Brian Sanchez,NYY,Florida State League,242,127.65586181113704,109.56147035034397,101.66633840524936,120.39755805070256,96.68254916838639,96.06857561213471,104.8752983173634,98.13915439525681
Sammy Stafura,CIN,Florida State League,338,127.3979305152106,109.56147035034397,104.49552172407925,115.69207715004679,85.94480930912793,86.4666789906545,100.4321115048505,92.30233667462056
